resource,resource,resource,type,Add Step,Add Post,Tier 1,Tier 2 ,Tier 3,Tier 4,Tier 5,Tier 6,Tier 7,Tier 8,Tier 9,,,,,,,,,,,,,,,,,
Common Area Fit-Off [D],Sign Off,,folder-with-checklists,,,,,,,Common Area,,,,,,,,,,,,,,,,,,,,,
,,,step,,,,,,Roof,,,,,,,,,,,,,,,,,,,,,,
Common Area Fit-Off [D],Sign Off,,folder-with-checklists,,,,,,,LSF-B-R.1,,,,,,,,,,,,,,,,,,,,,
Common Area Fit-Off [D],Sign Off,,folder-with-checklists,,,,,,,GEF-B-R.1,,,,,,,,,,,,,,,,,,,,,
,,,step,,,,,BUILDING C,,,,,,,,,,,,,,,,,,,,,,,
,,,step,,,,,,Level 1,,,,,,,,,,,,,,,,,,,,,,
Apartment Fit-Off [E],Sign Off,,folder-with-checklists,,,,,,,C-101,,,,,,,,,,,,,,,,,,,,,
Apartment Fit-Off [E],Sign Off,,folder-with-checklists,,,,,,,C-102,,,,,,,,,,,,,,,,,,,,,
Apartment Fit-Off [E],Sign Off,,folder-with-checklists,,,,,,,C-103,,,,,,,,,,,,,,,,,,,,,
Apartment Fit-Off [E],Sign Off,,folder-with-checklists,,,,,,,C-104,,,,,,,,,,,,,,,,,,,,,
Apartment Fit-Off [E],Sign Off,,folder-with-checklists,,,,,,,C-105,,,,,,,,,,,,,,,,,,,,,
Apartment Fit-Off [E],Sign Off,,folder-with-checklists,,,,,,,C-106,,,,,,,,,,,,,,,,,,,,,
Apartment Fit-Off [E],Sign Off,,folder-with-checklists,,,,,,,C-107,,,,,,,,,,,,,,,,,,,,,
Apartment Fit-Off [E],Sign Off,,folder-with-checklists,,,,,,,C-108,,,,,,,,,,,,,,,,,,,,,
Apartment Fit-Off [E],Sign Off,,folder-with-checklists,,,,,,,C-109,,,,,,,,,,,,,,,,,,,,,
Apartment Fit-Off [E],Sign Off,,folder-with-checklists,,,,,,,C-110,,,,,,,,,,,,,,,,,,,,,
Apartment Fit-Off [E],Sign Off,,folder-with-checklists,,,,,,,C-111,,,,,,,,,,,,,,,,,,,,,
Apartment Fit-Off [E],Sign Off,,folder-with-checklists,,,,,,,C-112,,,,,,,,,,,,,,,,,,,,,
Apartment Fit-Off [E],Sign Off,,folder-with-checklists,,,,,,,C-113,,,,,,,,,,,,,,,,,,,,,
Apartment Fit-Off [E],Sign Off,,folder-with-checklists,,,,,,,C-114,,,,,,,,,,,,,,,,,,,,,
Common Area Fit-Off [D],Sign Off,,folder-with-checklists,,,,,,,Common Area,,,,,,,,,,,,,,,,,,,,,
,,,step,,,,,,Level 2,,,,,,,,,,,,,,,,,,,,,,
Apartment Fit-Off [E],Sign Off,,folder-with-checklists,,,,,,,C-101,,,,,,,,,,,,,,,,,,,,,
Apartment Fit-Off [E],Sign Off,,folder-with-checklists,,,,,,,C-102,,,,,,,,,,,,,,,,,,,,,
Apartment Fit-Off [E],Sign Off,,folder-with-checklists,,,,,,,C-103,,,,,,,,,,,,,,,,,,,,,
Apartment Fit-Off [E],Sign Off,,folder-with-checklists,,,,,,,C-104,,,,,,,,,,,,,,,,,,,,,
Apartment Fit-Off [E],Sign Off,,folder-with-checklists,,,,,,,C-105,,,,,,,,,,,,,,,,,,,,,
Apartment Fit-Off [E],Sign Off,,folder-with-checklists,,,,,,,C-106,,,,,,,,,,,,,,,,,,,,,
Apartment Fit-Off [E],Sign Off,,folder-with-checklists,,,,,,,C-107,,,,,,,,,,,,,,,,,,,,,
Apartment Fit-Off [E],Sign Off,,folder-with-checklists,,,,,,,C-108,,,,,,,,,,,,,,,,,,,,,
Apartment Fit-Off [E],Sign Off,,folder-with-checklists,,,,,,,C-109,,,,,,,,,,,,,,,,,,,,,
Apartment Fit-Off [E],Sign Off,,folder-with-checklists,,,,,,,C-110,,,,,,,,,,,,,,,,,,,,,
Apartment Fit-Off [E],Sign Off,,folder-with-checklists,,,,,,,C-111,,,,,,,,,,,,,,,,,,,,,
Apartment Fit-Off [E],Sign Off,,folder-with-checklists,,,,,,,C-112,,,,,,,,,,,,,,,,,,,,,
Apartment Fit-Off [E],Sign Off,,folder-with-checklists,,,,,,,C-113,,,,,,,,,,,,,,,,,,,,,
Apartment Fit-Off [E],Sign Off,,folder-with-checklists,,,,,,,C-114,,,,,,,,,,,,,,,,,,,,,
Common Area Fit-Off [D],Sign Off,,folder-with-checklists,,,,,,,Common Area,,,,,,,,,,,,,,,,,,,,,
,,,step,,,,,,Level 3,,,,,,,,,,,,,,,,,,,,,,
Apartment Fit-Off [E],Sign Off,,folder-with-checklists,,,,,,,C-301,,,,,,,,,,,,,,,,,,,,,
Apartment Fit-Off [E],Sign Off,,folder-with-checklists,,,,,,,C-302,,,,,,,,,,,,,,,,,,,,,
Apartment Fit-Off [E],Sign Off,,folder-with-checklists,,,,,,,C-303,,,,,,,,,,,,,,,,,,,,,
Apartment Fit-Off [E],Sign Off,,folder-with-checklists,,,,,,,C-304,,,,,,,,,,,,,,,,,,,,,
Apartment Fit-Off [E],Sign Off,,folder-with-checklists,,,,,,,C-305,,,,,,,,,,,,,,,,,,,,,
Apartment Fit-Off [E],Sign Off,,folder-with-checklists,,,,,,,C-306,,,,,,,,,,,,,,,,,,,,,
Apartment Fit-Off [E],Sign Off,,folder-with-checklists,,,,,,,C-307,,,,,,,,,,,,,,,,,,,,,
Apartment Fit-Off [E],Sign Off,,folder-with-checklists,,,,,,,C-308,,,,,,,,,,,,,,,,,,,,,
Common Area Fit-Off [D],Sign Off,,folder-with-checklists,,,,,,,Common Area,,,,,,,,,,,,,,,,,,,,,
,,,step,,,,,,Level 4,,,,,,,,,,,,,,,,,,,,,,
Apartment Fit-Off [E],Sign Off,,folder-with-checklists,,,,,,,C-401,,,,,,,,,,,,,,,,,,,,,
Apartment Fit-Off [E],Sign Off,,folder-with-checklists,,,,,,,C-402,,,,,,,,,,,,,,,,,,,,,
Apartment Fit-Off [E],Sign Off,,folder-with-checklists,,,,,,,C-403,,,,,,,,,,,,,,,,,,,,,
Apartment Fit-Off [E],Sign Off,,folder-with-checklists,,,,,,,C-404,,,,,,,,,,,,,,,,,,,,,
Apartment Fit-Off [E],Sign Off,,folder-with-checklists,,,,,,,C-405,,,,,,,,,,,,,,,,,,,,,
Apartment Fit-Off [E],Sign Off,,folder-with-checklists,,,,,,,C-406,,,,,,,,,,,,,,,,,,,,,
Apartment Fit-Off [E],Sign Off,,folder-with-checklists,,,,,,,C-407,,,,,,,,,,,,,,,,,,,,,
Apartment Fit-Off [E],Sign Off,,folder-with-checklists,,,,,,,C-408,,,,,,,,,,,,,,,,,,,,,
Common Area Fit-Off [D],Sign Off,,folder-with-checklists,,,,,,,Common Area,,,,,,,,,,,,,,,,,,,,,
,,,step,,,,,,Level 5,,,,,,,,,,,,,,,,,,,,,,
Apartment Fit-Off [E],Sign Off,,folder-with-checklists,,,,,,,C-501,,,,,,,,,,,,,,,,,,,,,
Apartment Fit-Off [E],Sign Off,,folder-with-checklists,,,,,,,C-502,,,,,,,,,,,,,,,,,,,,,
Apartment Fit-Off [E],Sign Off,,folder-with-checklists,,,,,,,C-503,,,,,,,,,,,,,,,,,,,,,
Apartment Fit-Off [E],Sign Off,,folder-with-checklists,,,,,,,C-504,,,,,,,,,,,,,,,,,,,,,
Apartment Fit-Off [E],Sign Off,,folder-with-checklists,,,,,,,C-505,,,,,,,,,,,,,,,,,,,,,
Apartment Fit-Off [E],Sign Off,,folder-with-checklists,,,,,,,C-506,,,,,,,,,,,,,,,,,,,,,
Apartment Fit-Off [E],Sign Off,,folder-with-checklists,,,,,,,C-507,,,,,,,,,,,,,,,,,,,,,
Apartment Fit-Off [E],Sign Off,,folder-with-checklists,,,,,,,C-508,,,,,,,,,,,,,,,,,,,,,
Common Area Fit-Off [D],Sign Off,,folder-with-checklists,,,,,,,Common Area,,,,,,,,,,,,,,,,,,,,,
,,,step,,,,,,Level 6,,,,,,,,,,,,,,,,,,,,,,
Apartment Fit-Off [E],Sign Off,,folder-with-checklists,,,,,,,C-601,,,,,,,,,,,,,,,,,,,,,
Apartment Fit-Off [E],Sign Off,,folder-with-checklists,,,,,,,C-602,,,,,,,,,,,,,,,,,,,,,
Apartment Fit-Off [E],Sign Off,,folder-with-checklists,,,,,,,C-603,,,,,,,,,,,,,,,,,,,,,
Apartment Fit-Off [E],Sign Off,,folder-with-checklists,,,,,,,C-604,,,,,,,,,,,,,,,,,,,,,
Apartment Fit-Off [E],Sign Off,,folder-with-checklists,,,,,,,C-605,,,,,,,,,,,,,,,,,,,,,
Apartment Fit-Off [E],Sign Off,,folder-with-checklists,,,,,,,C-606,,,,,,,,,,,,,,,,,,,,,
Apartment Fit-Off [E],Sign Off,,folder-with-checklists,,,,,,,C-607,,,,,,,,,,,,,,,,,,,,,
Apartment Fit-Off [E],Sign Off,,folder-with-checklists,,,,,,,C-608,,,,,,,,,,,,,,,,,,,,,
Common Area Fit-Off [D],Sign Off,,folder-with-checklists,,,,,,,Common Area,,,,,,,,,,,,,,,,,,,,,
,,,step,,,,,,Level 7,,,,,,,,,,,,,,,,,,,,,,
Apartment Fit-Off [E],Sign Off,,folder-with-checklists,,,,,,,C-701,,,,,,,,,,,,,,,,,,,,,
Apartment Fit-Off [E],Sign Off,,folder-with-checklists,,,,,,,C-702,,,,,,,,,,,,,,,,,,,,,
Apartment Fit-Off [E],Sign Off,,folder-with-checklists,,,,,,,C-703,,,,,,,,,,,,,,,,,,,,,
Apartment Fit-Off [E],Sign Off,,folder-with-checklists,,,,,,,C-704,,,,,,,,,,,,,,,,,,,,,
Common Area Fit-Off [D],Sign Off,,folder-with-checklists,,,,,,,Common Area,,,,,,,,,,,,,,,,,,,,,
,,,step,,,,,,Level 8,,,,,,,,,,,,,,,,,,,,,,
Apartment Fit-Off [E],Sign Off,,folder-with-checklists,,,,,,,C-701,,,,,,,,,,,,,,,,,,,,,
Apartment Fit-Off [E],Sign Off,,folder-with-checklists,,,,,,,C-801,,,,,,,,,,,,,,,,,,,,,
Apartment Fit-Off [E],Sign Off,,folder-with-checklists,,,,,,,C-802,,,,,,,,,,,,,,,,,,,,,
Apartment Fit-Off [E],Sign Off,,folder-with-checklists,,,,,,,C-704,,,,,,,,,,,,,,,,,,,,,
Common Area Fit-Off [D],Sign Off,,folder-with-checklists,,,,,,,Common Area,,,,,,,,,,,,,,,,,,,,,
,,,step,,,,,,Roof,,,,,,,,,,,,,,,,,,,,,,
Common Area Fit-Off [D],Sign Off,,folder-with-checklists,,,,,,,LSF-C-R.1,,,,,,,,,,,,,,,,,,,,,
Common Area Fit-Off [D],Sign Off,,folder-with-checklists,,,,,,,RAF-C-R.1,,,,,,,,,,,,,,,,,,,,,
Common Area Fit-Off [D],Sign Off,,folder-with-checklists,,,,,,,GEF-C-R.1,,,,,,,,,,,,,,,,,,,,,
Common Area Fit-Off [D],Sign Off,,folder-with-checklists,,,,,,,SPF-C-R.1,,,,,,,,,,,,,,,,,,,,,
Common Area Fit-Off [D],Sign Off,,folder-with-checklists,,,,,,,SPF-C-R.2,,,,,,,,,,,,,,,,,,,,,
,,,step,,,,,BUILDING D,,,,,,,,,,,,,,,,,,,,,,,
,,,step,,,,,,Level 1,,,,,,,,,,,,,,,,,,,,,,
Apartment Fit-Off [E],Sign Off,,folder-with-checklists,,,,,,,D1-01,,,,,,,,,,,,,,,,,,,,,
Apartment Fit-Off [E],Sign Off,,folder-with-checklists,,,,,,,D1-02,,,,,,,,,,,,,,,,,,,,,
Apartment Fit-Off [E],Sign Off,,folder-with-checklists,,,,,,,D1-03,,,,,,,,,,,,,,,,,,,,,
Apartment Fit-Off [E],Sign Off,,folder-with-checklists,,,,,,,D1-04,,,,,,,,,,,,,,,,,,,,,
Apartment Fit-Off [E],Sign Off,,folder-with-checklists,,,,,,,D1-05,,,,,,,,,,,,,,,,,,,,,
Apartment Fit-Off [E],Sign Off,,folder-with-checklists,,,,,,,D1-06,,,,,,,,,,,,,,,,,,,,,
Apartment Fit-Off [E],Sign Off,,folder-with-checklists,,,,,,,D1-07,,,,,,,,,,,,,,,,,,,,,
Apartment Fit-Off [E],Sign Off,,folder-with-checklists,,,,,,,D1-08,,,,,,,,,,,,,,,,,,,,,
Apartment Fit-Off [E],Sign Off,,folder-with-checklists,,,,,,,D1-09,,,,,,,,,,,,,,,,,,,,,
Apartment Fit-Off [E],Sign Off,,folder-with-checklists,,,,,,,D1-10,,,,,,,,,,,,,,,,,,,,,
Apartment Fit-Off [E],Sign Off,,folder-with-checklists,,,,,,,D1-11,,,,,,,,,,,,,,,,,,,,,
Apartment Fit-Off [E],Sign Off,,folder-with-checklists,,,,,,,D1-12,,,,,,,,,,,,,,,,,,,,,
Common Area Fit-Off [D],Sign Off,,folder-with-checklists,,,,,,,Common Area,,,,,,,,,,,,,,,,,,,,,
,,,step,,,,,,Level 2,,,,,,,,,,,,,,,,,,,,,,
Apartment Fit-Off [E],Sign Off,,folder-with-checklists,,,,,,,D1-01,,,,,,,,,,,,,,,,,,,,,
Apartment Fit-Off [E],Sign Off,,folder-with-checklists,,,,,,,D1-02,,,,,,,,,,,,,,,,,,,,,
Apartment Fit-Off [E],Sign Off,,folder-with-checklists,,,,,,,D1-03,,,,,,,,,,,,,,,,,,,,,
Apartment Fit-Off [E],Sign Off,,folder-with-checklists,,,,,,,D1-04,,,,,,,,,,,,,,,,,,,,,
Apartment Fit-Off [E],Sign Off,,folder-with-checklists,,,,,,,D1-05,,,,,,,,,,,,,,,,,,,,,
Apartment Fit-Off [E],Sign Off,,folder-with-checklists,,,,,,,D1-06,,,,,,,,,,,,,,,,,,,,,
Apartment Fit-Off [E],Sign Off,,folder-with-checklists,,,,,,,D1-07,,,,,,,,,,,,,,,,,,,,,
Apartment Fit-Off [E],Sign Off,,folder-with-checklists,,,,,,,D1-08,,,,,,,,,,,,,,,,,,,,,
Apartment Fit-Off [E],Sign Off,,folder-with-checklists,,,,,,,D1-11,,,,,,,,,,,,,,,,,,,,,
Apartment Fit-Off [E],Sign Off,,folder-with-checklists,,,,,,,D1-12,,,,,,,,,,,,,,,,,,,,,
Apartment Fit-Off [E],Sign Off,,folder-with-checklists,,,,,,,D1-13,,,,,,,,,,,,,,,,,,,,,
Apartment Fit-Off [E],Sign Off,,folder-with-checklists,,,,,,,D1-14,,,,,,,,,,,,,,,,,,,,,
Apartment Fit-Off [E],Sign Off,,folder-with-checklists,,,,,,,D2-01,,,,,,,,,,,,,,,,,,,,,
Apartment Fit-Off [E],Sign Off,,folder-with-checklists,,,,,,,D2-02,,,,,,,,,,,,,,,,,,,,,
Apartment Fit-Off [E],Sign Off,,folder-with-checklists,,,,,,,D2-03,,,,,,,,,,,,,,,,,,,,,
Apartment Fit-Off [E],Sign Off,,folder-with-checklists,,,,,,,D2-04,,,,,,,,,,,,,,,,,,,,,
Apartment Fit-Off [E],Sign Off,,folder-with-checklists,,,,,,,D2-05,,,,,,,,,,,,,,,,,,,,,
Common Area Fit-Off [D],Sign Off,,folder-with-checklists,,,,,,,Common Area,,,,,,,,,,,,,,,,,,,,,
,,,step,,,,,,Level 3,,,,,,,,,,,,,,,,,,,,,,
Apartment Fit-Off [E],Sign Off,,folder-with-checklists,,,,,,,D3-01,,,,,,,,,,,,,,,,,,,,,
Apartment Fit-Off [E],Sign Off,,folder-with-checklists,,,,,,,D3-02,,,,,,,,,,,,,,,,,,,,,
Apartment Fit-Off [E],Sign Off,,folder-with-checklists,,,,,,,D3-03,,,,,,,,,,,,,,,,,,,,,
Apartment Fit-Off [E],Sign Off,,folder-with-checklists,,,,,,,D3-04,,,,,,,,,,,,,,,,,,,,,
Apartment Fit-Off [E],Sign Off,,folder-with-checklists,,,,,,,D3-05,,,,,,,,,,,,,,,,,,,,,
Apartment Fit-Off [E],Sign Off,,folder-with-checklists,,,,,,,D3-06,,,,,,,,,,,,,,,,,,,,,
Apartment Fit-Off [E],Sign Off,,folder-with-checklists,,,,,,,D3-07,,,,,,,,,,,,,,,,,,,,,
Apartment Fit-Off [E],Sign Off,,folder-with-checklists,,,,,,,D3-08,,,,,,,,,,,,,,,,,,,,,
Apartment Fit-Off [E],Sign Off,,folder-with-checklists,,,,,,,D3-09,,,,,,,,,,,,,,,,,,,,,
Apartment Fit-Off [E],Sign Off,,folder-with-checklists,,,,,,,D3-10,,,,,,,,,,,,,,,,,,,,,
Apartment Fit-Off [E],Sign Off,,folder-with-checklists,,,,,,,D3-11,,,,,,,,,,,,,,,,,,,,,
Apartment Fit-Off [E],Sign Off,,folder-with-checklists,,,,,,,D3-12,,,,,,,,,,,,,,,,,,,,,
Common Area Fit-Off [D],Sign Off,,folder-with-checklists,,,,,,,Common Area,,,,,,,,,,,,,,,,,,,,,
,,,step,,,,,,Level 4,,,,,,,,,,,,,,,,,,,,,,
Apartment Fit-Off [E],Sign Off,,folder-with-checklists,,,,,,,D4-01,,,,,,,,,,,,,,,,,,,,,
Apartment Fit-Off [E],Sign Off,,folder-with-checklists,,,,,,,D4-02,,,,,,,,,,,,,,,,,,,,,
Apartment Fit-Off [E],Sign Off,,folder-with-checklists,,,,,,,D4-03,,,,,,,,,,,,,,,,,,,,,
Apartment Fit-Off [E],Sign Off,,folder-with-checklists,,,,,,,D4-04,,,,,,,,,,,,,,,,,,,,,
Apartment Fit-Off [E],Sign Off,,folder-with-checklists,,,,,,,D4-05,,,,,,,,,,,,,,,,,,,,,
Apartment Fit-Off [E],Sign Off,,folder-with-checklists,,,,,,,D4-06,,,,,,,,,,,,,,,,,,,,,
Apartment Fit-Off [E],Sign Off,,folder-with-checklists,,,,,,,D4-07,,,,,,,,,,,,,,,,,,,,,
Apartment Fit-Off [E],Sign Off,,folder-with-checklists,,,,,,,D4-08,,,,,,,,,,,,,,,,,,,,,
Apartment Fit-Off [E],Sign Off,,folder-with-checklists,,,,,,,D3-09,,,,,,,,,,,,,,,,,,,,,
Apartment Fit-Off [E],Sign Off,,folder-with-checklists,,,,,,,D3-10,,,,,,,,,,,,,,,,,,,,,
Common Area Fit-Off [D],Sign Off,,folder-with-checklists,,,,,,,Common Area,,,,,,,,,,,,,,,,,,,,,
,,,step,,,,,,Level 5,,,,,,,,,,,,,,,,,,,,,,
Apartment Fit-Off [E],Sign Off,,folder-with-checklists,,,,,,,D5-01,,,,,,,,,,,,,,,,,,,,,
Apartment Fit-Off [E],Sign Off,,folder-with-checklists,,,,,,,D5-02,,,,,,,,,,,,,,,,,,,,,
Apartment Fit-Off [E],Sign Off,,folder-with-checklists,,,,,,,D5-03,,,,,,,,,,,,,,,,,,,,,
Apartment Fit-Off [E],Sign Off,,folder-with-checklists,,,,,,,D5-04,,,,,,,,,,,,,,,,,,,,,
Apartment Fit-Off [E],Sign Off,,folder-with-checklists,,,,,,,D5-05,,,,,,,,,,,,,,,,,,,,,
Apartment Fit-Off [E],Sign Off,,folder-with-checklists,,,,,,,D5-06,,,,,,,,,,,,,,,,,,,,,
Common Area Fit-Off [D],Sign Off,,folder-with-checklists,,,,,,,Common Area,,,,,,,,,,,,,,,,,,,,,
,,,step,,,,,,Level 6,,,,,,,,,,,,,,,,,,,,,,
Apartment Fit-Off [E],Sign Off,,folder-with-checklists,,,,,,,D6-01,,,,,,,,,,,,,,,,,,,,,
Apartment Fit-Off [E],Sign Off,,folder-with-checklists,,,,,,,D6-02,,,,,,,,,,,,,,,,,,,,,
Apartment Fit-Off [E],Sign Off,,folder-with-checklists,,,,,,,D6-03,,,,,,,,,,,,,,,,,,,,,
Apartment Fit-Off [E],Sign Off,,folder-with-checklists,,,,,,,D6-04,,,,,,,,,,,,,,,,,,,,,
Apartment Fit-Off [E],Sign Off,,folder-with-checklists,,,,,,,D6-05,,,,,,,,,,,,,,,,,,,,,
Apartment Fit-Off [E],Sign Off,,folder-with-checklists,,,,,,,D6-06,,,,,,,,,,,,,,,,,,,,,
Common Area Fit-Off [D],Sign Off,,folder-with-checklists,,,,,,,Common Area,,,,,,,,,,,,,,,,,,,,,
,,,step,,,,,,Level 7,,,,,,,,,,,,,,,,,,,,,,
Apartment Fit-Off [E],Sign Off,,folder-with-checklists,,,,,,,D7-01,,,,,,,,,,,,,,,,,,,,,
Apartment Fit-Off [E],Sign Off,,folder-with-checklists,,,,,,,D7-02,,,,,,,,,,,,,,,,,,,,,
Apartment Fit-Off [E],Sign Off,,folder-with-checklists,,,,,,,D7-03,,,,,,,,,,,,,,,,,,,,,
Apartment Fit-Off [E],Sign Off,,folder-with-checklists,,,,,,,D7-04,,,,,,,,,,,,,,,,,,,,,
Common Area Fit-Off [D],Sign Off,,folder-with-checklists,,,,,,,Common Area,,,,,,,,,,,,,,,,,,,,,
,,,step,,,,,,Level 8,,,,,,,,,,,,,,,,,,,,,,
Apartment Fit-Off [E],Sign Off,,folder-with-checklists,,,,,,,D8-01,,,,,,,,,,,,,,,,,,,,,
Apartment Fit-Off [E],Sign Off,,folder-with-checklists,,,,,,,D8-02,,,,,,,,,,,,,,,,,,,,,
Apartment Fit-Off [E],Sign Off,,folder-with-checklists,,,,,,,D8-03,,,,,,,,,,,,,,,,,,,,,
Apartment Fit-Off [E],Sign Off,,folder-with-checklists,,,,,,,D8-04,,,,,,,,,,,,,,,,,,,,,
Common Area Fit-Off [D],Sign Off,,folder-with-checklists,,,,,,,Common Area,,,,,,,,,,,,,,,,,,,,,
,,,step,,,,,,Level 9,,,,,,,,,,,,,,,,,,,,,,
Apartment Fit-Off [E],Sign Off,,folder-with-checklists,,,,,,,D9-01,,,,,,,,,,,,,,,,,,,,,
Common Area Fit-Off [D],Sign Off,,folder-with-checklists,,,,,,,Common Area,,,,,,,,,,,,,,,,,,,,,
,,,step,,,,,,Roof,,,,,,,,,,,,,,,,,,,,,,
Common Area Fit-Off [D],Sign Off,,folder-with-checklists,,,,,,,CPEF-D2-R.2,,,,,,,,,,,,,,,,,,,,,
Common Area Fit-Off [D],Sign Off,,folder-with-checklists,,,,,,,SPF-D2.R.1,,,,,,,,,,,,,,,,,,,,,
Common Area Fit-Off [D],Sign Off,,folder-with-checklists,,,,,,,RAF-D2-R.1,,,,,,,,,,,,,,,,,,,,,
Common Area Fit-Off [D],Sign Off,,folder-with-checklists,,,,,,,GEF-D2-R.1,,,,,,,,,,,,,,,,,,,,,
Common Area Fit-Off [D],Sign Off,,folder-with-checklists,,,,,,,SEF-D2-R.1,,,,,,,,,,,,,,,,,,,,,
Common Area Fit-Off [D],Sign Off,,folder-with-checklists,,,,,,,SPF-D2-R.2,,,,,,,,,,,,,,,,,,,,,
,,,step,,,,Commissioning,,,,,,,,,,,,,,,,,,,,,,,,
,,,step,,,,,BUILDING A,,,,,,,,,,,,,,,,,,,,,,,
,,,step,,,,,,Ground Level,,,,,,,,,,,,,,,,,,,,,,
A/C Commissioning [F],Ventilation Commissioning [G],Sign Off,folder-with-checklists,,,,,,,A0-01,,,,,,,,,,,,,,,,,,,,,
A/C Commissioning [F],Ventilation Commissioning [G],Sign Off,folder-with-checklists,,,,,,,A0-02,,,,,,,,,,,,,,,,,,,,,
A/C Commissioning [F],Ventilation Commissioning [G],Sign Off,folder-with-checklists,,,,,,,A0-03,,,,,,,,,,,,,,,,,,,,,
A/C Commissioning [F],Ventilation Commissioning [G],Sign Off,folder-with-checklists,,,,,,,A0-04,,,,,,,,,,,,,,,,,,,,,
A/C Commissioning [F],Ventilation Commissioning [G],Sign Off,folder-with-checklists,,,,,,,A0-05,,,,,,,,,,,,,,,,,,,,,
A/C Commissioning [F],Ventilation Commissioning [G],Sign Off,folder-with-checklists,,,,,,,A0-06,,,,,,,,,,,,,,,,,,,,,
A/C Commissioning [F],Ventilation Commissioning [G],Sign Off,folder-with-checklists,,,,,,,A0-07,,,,,,,,,,,,,,,,,,,,,
A/C Commissioning [F],Ventilation Commissioning [G],Sign Off,folder-with-checklists,,,,,,,A0-08,,,,,,,,,,,,,,,,,,,,,
A/C Commissioning [F],Ventilation Commissioning [G],Sign Off,folder-with-checklists,,,,,,,A0-09,,,,,,,,,,,,,,,,,,,,,
A/C Commissioning [F],Ventilation Commissioning [G],Sign Off,folder-with-checklists,,,,,,,A0-10,,,,,,,,,,,,,,,,,,,,,
,,,step,,,,,,Level 1,,,,,,,,,,,,,,,,,,,,,,
A/C Commissioning [F],Ventilation Commissioning [G],Sign Off,folder-with-checklists,,,,,,,A1-01,,,,,,,,,,,,,,,,,,,,,
A/C Commissioning [F],Ventilation Commissioning [G],Sign Off,folder-with-checklists,,,,,,,A1-02,,,,,,,,,,,,,,,,,,,,,
A/C Commissioning [F],Ventilation Commissioning [G],Sign Off,folder-with-checklists,,,,,,,A1-03,,,,,,,,,,,,,,,,,,,,,
A/C Commissioning [F],Ventilation Commissioning [G],Sign Off,folder-with-checklists,,,,,,,A1-04,,,,,,,,,,,,,,,,,,,,,
A/C Commissioning [F],Ventilation Commissioning [G],Sign Off,folder-with-checklists,,,,,,,A1-05,,,,,,,,,,,,,,,,,,,,,
A/C Commissioning [F],Ventilation Commissioning [G],Sign Off,folder-with-checklists,,,,,,,A1-06,,,,,,,,,,,,,,,,,,,,,
A/C Commissioning [F],Ventilation Commissioning [G],Sign Off,folder-with-checklists,,,,,,,A1-07,,,,,,,,,,,,,,,,,,,,,
A/C Commissioning [F],Ventilation Commissioning [G],Sign Off,folder-with-checklists,,,,,,,A1-08,,,,,,,,,,,,,,,,,,,,,
A/C Commissioning [F],Ventilation Commissioning [G],Sign Off,folder-with-checklists,,,,,,,A1-09,,,,,,,,,,,,,,,,,,,,,
A/C Commissioning [F],Ventilation Commissioning [G],Sign Off,folder-with-checklists,,,,,,,A1-10,,,,,,,,,,,,,,,,,,,,,
,,,step,,,,,,Level 2,,,,,,,,,,,,,,,,,,,,,,
A/C Commissioning [F],Ventilation Commissioning [G],Sign Off,folder-with-checklists,,,,,,,A2-01,,,,,,,,,,,,,,,,,,,,,
A/C Commissioning [F],Ventilation Commissioning [G],Sign Off,folder-with-checklists,,,,,,,A2-02,,,,,,,,,,,,,,,,,,,,,
A/C Commissioning [F],Ventilation Commissioning [G],Sign Off,folder-with-checklists,,,,,,,A2-03,,,,,,,,,,,,,,,,,,,,,
A/C Commissioning [F],Ventilation Commissioning [G],Sign Off,folder-with-checklists,,,,,,,A2-04,,,,,,,,,,,,,,,,,,,,,
A/C Commissioning [F],Ventilation Commissioning [G],Sign Off,folder-with-checklists,,,,,,,A2-05,,,,,,,,,,,,,,,,,,,,,
A/C Commissioning [F],Ventilation Commissioning [G],Sign Off,folder-with-checklists,,,,,,,A2-06,,,,,,,,,,,,,,,,,,,,,
,,,step,,,,,,Level 3,,,,,,,,,,,,,,,,,,,,,,
A/C Commissioning [F],Ventilation Commissioning [G],Sign Off,folder-with-checklists,,,,,,,A3-01,,,,,,,,,,,,,,,,,,,,,
A/C Commissioning [F],Ventilation Commissioning [G],Sign Off,folder-with-checklists,,,,,,,A3-02,,,,,,,,,,,,,,,,,,,,,
A/C Commissioning [F],Ventilation Commissioning [G],Sign Off,folder-with-checklists,,,,,,,A3-03,,,,,,,,,,,,,,,,,,,,,
A/C Commissioning [F],Ventilation Commissioning [G],Sign Off,folder-with-checklists,,,,,,,A3-04,,,,,,,,,,,,,,,,,,,,,
A/C Commissioning [F],Ventilation Commissioning [G],Sign Off,folder-with-checklists,,,,,,,A3-05,,,,,,,,,,,,,,,,,,,,,
A/C Commissioning [F],Ventilation Commissioning [G],Sign Off,folder-with-checklists,,,,,,,A3-06,,,,,,,,,,,,,,,,,,,,,
,,,step,,,,,,Level 4,,,,,,,,,,,,,,,,,,,,,,
A/C Commissioning [F],Ventilation Commissioning [G],Sign Off,folder-with-checklists,,,,,,,A4-01,,,,,,,,,,,,,,,,,,,,,
