"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"cd89ac53-6e40-44ad-b6ad-e315c54a4b93","","folder-normal","work-in-progress","","step","TRUE","FALSE","Barriers"
"7aa448e8-c9a1-4e44-a1b5-76fea4417149","","folder-normal","pass","","step","TRUE","FALSE","Barriers","TL5"
"40d569c6-c4c3-44af-adab-f4ad96bad8e8","","checklist-sectioned","pass","Panel Checklist V2","checklist","FALSE","FALSE","Barriers","TL5","TL5-01 09/10"
"3bc473ff-3c8e-5ebd-9efc-a6c54f49be93","","checkpoint-group","no-status-not-started","Panel Checklist V2:03ab3306-cb78-40ae-aa66-58f8bb637253","","FALSE","FALSE","Barriers","TL5","TL5-01 09/10","Info"
"35fdba9e-a9e0-5ae2-b395-6a7821c35fd7","","checkpoint-status","pass","Panel Checklist V2:a29de938-64be-457b-9b93-1f5bf84844fd:1fbdf7e7-8a2a-4c05-85df-4ef77992bad3","","TRUE","TRUE","Barriers","TL5","TL5-04 12/10","Prepour","Lifters"
"074b4b34-bdd1-52c0-92bc-0a89445c7187","","checkpoint-status","pass","Panel Checklist V2:a29de938-64be-457b-9b93-1f5bf84844fd:61758461-5a81-411f-96e3-797aa6a42433","","TRUE","TRUE","Barriers","TL5","TL5-04 12/10","Prepour","Mould Cleaned & Oiled"
"e60a0901-f18f-5360-953c-839c1621c328","","checkpoint-status","pass","Panel Checklist V2:a29de938-64be-457b-9b93-1f5bf84844fd:44d557d2-53df-4300-b8c9-3b4098d2c57f","","TRUE","TRUE","Barriers","TL5","TL5-04 12/10","Prepour","Tie wire Trimmed"
"2b23c69a-1bc0-5dd5-a884-6fe185a4baf0","","checkpoint-status","not-applicable","Panel Checklist V2:a29de938-64be-457b-9b93-1f5bf84844fd:35a9c520-5bb3-4637-848a-e47afe54d779","","TRUE","TRUE","Barriers","TL5","TL5-04 12/10","Prepour","Rugasol"
"937c2ea4-1def-5614-8835-c4b2052e133b","","checkpoint-status","pass","Panel Checklist V2:a29de938-64be-457b-9b93-1f5bf84844fd:3fdaeaad-e45c-435f-b06c-b8b4ea6ffd88","","TRUE","TRUE","Barriers","TL5","TL5-04 12/10","Prepour","Drawings & General Photos"
"29312e24-6645-5f2e-ad67-3045f179ee3f","","checkpoint-group","pass","Panel Checklist V2:26fa92a6-ae9a-4a61-b389-04796f6fe40f","","FALSE","FALSE","Barriers","TL5","TL5-04 12/10","Concrete"
"2ac0c587-d7dc-54bd-8758-e2f46032298e","","checkpoint-status","not-applicable","Panel Checklist V2:26fa92a6-ae9a-4a61-b389-04796f6fe40f:5e704cf8-1cf7-4a38-978f-891086c8c405","","TRUE","TRUE","Barriers","TL5","TL5-04 12/10","Concrete","Concrete results obtained"
"e8e2fa58-fb8a-58b2-954a-bc5fc57632dd","","checkpoint-status","pass","Panel Checklist V2:26fa92a6-ae9a-4a61-b389-04796f6fe40f:7232495b-a5ea-4e89-8a8f-d854ab307594","","TRUE","TRUE","Barriers","TL5","TL5-04 12/10","Concrete","Concrete Docket Attached (photo)"
"2c2ad20d-a0ce-5e0e-a6d0-25cf9e40cedb","","checkpoint-group","pass","Panel Checklist V2:31d280f0-0278-4d20-90af-238003bd4d0b","","FALSE","FALSE","Barriers","TL5","TL5-04 12/10","Post Pour"
"c1a6cc82-39d3-5a1d-b0a7-d89681daa43f","","checkpoint-status","pass","Panel Checklist V2:31d280f0-0278-4d20-90af-238003bd4d0b:92443ca4-b573-47f1-8202-d9764c53b07e","","TRUE","TRUE","Barriers","TL5","TL5-04 12/10","Post Pour","Post pour Complete"
"ef4457f1-cf35-594b-a33b-a4a4d3f56b57","","checkpoint-status","not-applicable","Panel Checklist V2:31d280f0-0278-4d20-90af-238003bd4d0b:f31c3832-ed41-4506-ab2a-1f9aa767341f","","TRUE","TRUE","Barriers","TL5","TL5-04 12/10","Post Pour","Remedial Required"
"c61f812a-b20d-579f-b50d-4fcf891ed451","","checkpoint-status","pass","Panel Checklist V2:31d280f0-0278-4d20-90af-238003bd4d0b:84c50dfb-fdcb-4415-a1ba-72835ae16944","","TRUE","TRUE","Barriers","TL5","TL5-04 12/10","Post Pour","Mould Face Finish"
"b4aa23d8-86bc-54c4-ab0e-9bcc5ac5d9c9","","checkpoint-status","pass","Panel Checklist V2:31d280f0-0278-4d20-90af-238003bd4d0b:3e23a9af-ffd3-45b6-b88a-64b43db8933d","","TRUE","TRUE","Barriers","TL5","TL5-04 12/10","Post Pour","Near Face Finish"
"521ab029-b793-5941-8e4f-f1789a880859","","checkpoint-status","pass","Panel Checklist V2:31d280f0-0278-4d20-90af-238003bd4d0b:d2b412cd-b177-4b98-9174-73d8a61facfa","","TRUE","TRUE","Barriers","TL5","TL5-04 12/10","Post Pour","Cast -In/Inserts/Penetrations"
"e3124bfe-d386-5e55-b41b-47beebdbff7b","","checkpoint-status","not-applicable","Panel Checklist V2:31d280f0-0278-4d20-90af-238003bd4d0b:6da2348b-640c-4051-9b9c-6aea515052d5","","TRUE","TRUE","Barriers","TL5","TL5-04 12/10","Post Pour","Starter lengths/Positions"
"a1fc509b-e0e8-5d7a-a580-041d9f32ebdf","","checkpoint-status","pass","Panel Checklist V2:31d280f0-0278-4d20-90af-238003bd4d0b:84519c89-f25b-4086-93c1-3ab14f94356d","","TRUE","TRUE","Barriers","TL5","TL5-04 12/10","Post Pour","Approved"
"be2445b1-8f59-594b-857b-bd3fec07841c","","checkpoint-status","not-applicable","Panel Checklist V2:31d280f0-0278-4d20-90af-238003bd4d0b:fb01bfec-d175-4a2b-9426-6b1135481f15","","TRUE","TRUE","Barriers","TL5","TL5-04 12/10","Post Pour","Mill certificate attached"
"5c910feb-22aa-4592-a608-8c28c76173a2","","checklist-sectioned","pass","Panel Checklist V2","checklist","FALSE","FALSE","Barriers","TL5","TL5-05 13/10"
"09ab52f6-3063-55a5-be34-edead3a0ecfe","","checkpoint-group","no-status-not-started","Panel Checklist V2:03ab3306-cb78-40ae-aa66-58f8bb637253","","FALSE","FALSE","Barriers","TL5","TL5-05 13/10","Info"
"15394b56-78a4-5b0b-bf4a-700eda11c694","","checkpoint-no-status","no-status-not-started","Panel Checklist V2:03ab3306-cb78-40ae-aa66-58f8bb637253:f59d3f80-2684-4d50-9058-80d7314424b1","","TRUE","TRUE","Barriers","TL5","TL5-05 13/10","Info","Information Complete"
"1a8d21ff-68ee-5b5e-93f3-34853b787d0c","","checkpoint-group","pass","Panel Checklist V2:a29de938-64be-457b-9b93-1f5bf84844fd","","FALSE","FALSE","Barriers","TL5","TL5-05 13/10","Prepour"
"b41a4d21-a8b4-5fdc-8657-cb17c6997fcf","","checkpoint-status","pass","Panel Checklist V2:a29de938-64be-457b-9b93-1f5bf84844fd:28a8a1dc-45ee-4748-9c59-5c3dcc5b578d","","TRUE","TRUE","Barriers","TL5","TL5-05 13/10","Prepour","Length/Width/Thickness/Cutouts"
"67c8d1c0-240c-52e1-9308-0807a9d7408b","","checkpoint-status","pass","Panel Checklist V2:a29de938-64be-457b-9b93-1f5bf84844fd:2c79e9c3-a653-4d5c-b152-6874f7bc9a52","","TRUE","TRUE","Barriers","TL5","TL5-05 13/10","Prepour","Square"
"13e5686f-9ed7-5449-a2e3-d2961aa1c74e","","checkpoint-status","pass","Panel Checklist V2:a29de938-64be-457b-9b93-1f5bf84844fd:ee15a31b-43cd-4056-ba45-3eb0919d96cd","","TRUE","TRUE","Barriers","TL5","TL5-05 13/10","Prepour","Edge Details & Rebates"
"a5922246-58d0-5746-8622-a0505bbbd347","","checkpoint-status","pass","Panel Checklist V2:a29de938-64be-457b-9b93-1f5bf84844fd:77c422cf-c054-4172-ad04-3d03bdd83d29","","TRUE","TRUE","Barriers","TL5","TL5-05 13/10","Prepour","Cast in items (Inserts, Weldplates)"
"136e4728-df0e-5fe1-b12d-bad1267a0924","","checkpoint-status","pass","Panel Checklist V2:a29de938-64be-457b-9b93-1f5bf84844fd:89398b3c-6838-4f40-81f3-7fd9be775d98","","TRUE","TRUE","Barriers","TL5","TL5-05 13/10","Prepour","Main Reinforcing"
"f8bc8fb2-0872-5159-b5a1-f0eb2970805c","","checkpoint-status","not-applicable","Panel Checklist V2:a29de938-64be-457b-9b93-1f5bf84844fd:3bd20473-bc8e-4c36-9bb6-2b31562cab6a","","TRUE","TRUE","Barriers","TL5","TL5-05 13/10","Prepour","Starters"
"ed160626-13bf-569c-a1a7-1dad2188c0ec","","checkpoint-status","pass","Panel Checklist V2:a29de938-64be-457b-9b93-1f5bf84844fd:36de0294-ef77-4245-84b1-f113b4936977","","TRUE","TRUE","Barriers","TL5","TL5-05 13/10","Prepour","Stirrups"
"8a18e89a-047c-5b83-b883-94a5993dab2e","","checkpoint-status","pass","Panel Checklist V2:a29de938-64be-457b-9b93-1f5bf84844fd:1fbdf7e7-8a2a-4c05-85df-4ef77992bad3","","TRUE","TRUE","Barriers","TL5","TL5-05 13/10","Prepour","Lifters"
"d9c882a2-228a-5949-84e9-f5cf3e576e1c","","checkpoint-status","pass","Panel Checklist V2:a29de938-64be-457b-9b93-1f5bf84844fd:61758461-5a81-411f-96e3-797aa6a42433","","TRUE","TRUE","Barriers","TL5","TL5-05 13/10","Prepour","Mould Cleaned & Oiled"
"0617212d-aaba-567f-aa3e-6c82c4662f51","","checkpoint-status","pass","Panel Checklist V2:a29de938-64be-457b-9b93-1f5bf84844fd:44d557d2-53df-4300-b8c9-3b4098d2c57f","","TRUE","TRUE","Barriers","TL5","TL5-05 13/10","Prepour","Tie wire Trimmed"
"514846a1-be4e-5068-b4c7-edb267430ea7","","checkpoint-status","not-applicable","Panel Checklist V2:a29de938-64be-457b-9b93-1f5bf84844fd:35a9c520-5bb3-4637-848a-e47afe54d779","","TRUE","TRUE","Barriers","TL5","TL5-05 13/10","Prepour","Rugasol"
"7626886b-e393-53d9-8538-ae5f7edc2353","","checkpoint-status","pass","Panel Checklist V2:a29de938-64be-457b-9b93-1f5bf84844fd:3fdaeaad-e45c-435f-b06c-b8b4ea6ffd88","","TRUE","TRUE","Barriers","TL5","TL5-05 13/10","Prepour","Drawings & General Photos"
"b4f02fdc-2841-53a0-a68c-b9febbba7950","","checkpoint-group","pass","Panel Checklist V2:26fa92a6-ae9a-4a61-b389-04796f6fe40f","","FALSE","FALSE","Barriers","TL5","TL5-05 13/10","Concrete"
"4c04c824-d441-52bd-b76b-2b7a424e3a67","","checkpoint-status","not-applicable","Panel Checklist V2:26fa92a6-ae9a-4a61-b389-04796f6fe40f:5e704cf8-1cf7-4a38-978f-891086c8c405","","TRUE","TRUE","Barriers","TL5","TL5-05 13/10","Concrete","Concrete results obtained"
"3bb047c9-fc94-5fe3-ad07-561ef03e0aaf","","checkpoint-status","pass","Panel Checklist V2:26fa92a6-ae9a-4a61-b389-04796f6fe40f:7232495b-a5ea-4e89-8a8f-d854ab307594","","TRUE","TRUE","Barriers","TL5","TL5-05 13/10","Concrete","Concrete Docket Attached (photo)"
"7dd1a814-ba99-5b83-aa7e-69077af07dc1","","checkpoint-group","pass","Panel Checklist V2:31d280f0-0278-4d20-90af-238003bd4d0b","","FALSE","FALSE","Barriers","TL5","TL5-05 13/10","Post Pour"
"18d07882-ef32-58e0-8514-beb487ba8f3f","","checkpoint-status","pass","Panel Checklist V2:31d280f0-0278-4d20-90af-238003bd4d0b:92443ca4-b573-47f1-8202-d9764c53b07e","","TRUE","TRUE","Barriers","TL5","TL5-05 13/10","Post Pour","Post pour Complete"
"36f726bf-83fd-53eb-a18c-8e3c7efa3cc3","","checkpoint-status","not-applicable","Panel Checklist V2:31d280f0-0278-4d20-90af-238003bd4d0b:f31c3832-ed41-4506-ab2a-1f9aa767341f","","TRUE","TRUE","Barriers","TL5","TL5-05 13/10","Post Pour","Remedial Required"
"360a7780-beed-5802-8c23-33e328461e39","","checkpoint-status","pass","Panel Checklist V2:31d280f0-0278-4d20-90af-238003bd4d0b:84c50dfb-fdcb-4415-a1ba-72835ae16944","","TRUE","TRUE","Barriers","TL5","TL5-05 13/10","Post Pour","Mould Face Finish"
"8eca3cdb-4599-53c8-8fcd-a5015f7c8d20","","checkpoint-status","pass","Panel Checklist V2:31d280f0-0278-4d20-90af-238003bd4d0b:3e23a9af-ffd3-45b6-b88a-64b43db8933d","","TRUE","TRUE","Barriers","TL5","TL5-05 13/10","Post Pour","Near Face Finish"
"73fcac88-862f-54e6-811a-22b3851aece1","","checkpoint-status","pass","Panel Checklist V2:31d280f0-0278-4d20-90af-238003bd4d0b:d2b412cd-b177-4b98-9174-73d8a61facfa","","TRUE","TRUE","Barriers","TL5","TL5-05 13/10","Post Pour","Cast -In/Inserts/Penetrations"
"6c885115-aff0-522a-bdb9-74c6006bb66a","","checkpoint-status","not-applicable","Panel Checklist V2:31d280f0-0278-4d20-90af-238003bd4d0b:6da2348b-640c-4051-9b9c-6aea515052d5","","TRUE","TRUE","Barriers","TL5","TL5-05 13/10","Post Pour","Starter lengths/Positions"
"97f81f6b-8923-578d-a1b6-9cfbf425d214","","checkpoint-status","pass","Panel Checklist V2:31d280f0-0278-4d20-90af-238003bd4d0b:84519c89-f25b-4086-93c1-3ab14f94356d","","TRUE","TRUE","Barriers","TL5","TL5-05 13/10","Post Pour","Approved"
"2ddd5b7e-7e38-56c4-b0cd-afe4941a476b","","checkpoint-status","not-applicable","Panel Checklist V2:31d280f0-0278-4d20-90af-238003bd4d0b:fb01bfec-d175-4a2b-9426-6b1135481f15","","TRUE","TRUE","Barriers","TL5","TL5-05 13/10","Post Pour","Mill certificate attached"
"07ba112d-ec28-4c77-a521-be6f020bfddc","","checklist-sectioned","pass","Panel Checklist V2","checklist","FALSE","FALSE","Barriers","TL5","TL-5 6 16/10"
"dfea02fe-1ed4-5f38-8828-3071baa8affb","","checkpoint-group","no-status-not-started","Panel Checklist V2:03ab3306-cb78-40ae-aa66-58f8bb637253","","FALSE","FALSE","Barriers","TL5","TL-5 6 16/10","Info"
"2551b04a-3725-5f60-ab5f-4681227ebbbd","","checkpoint-no-status","no-status-not-started","Panel Checklist V2:03ab3306-cb78-40ae-aa66-58f8bb637253:f59d3f80-2684-4d50-9058-80d7314424b1","","TRUE","TRUE","Barriers","TL5","TL-5 6 16/10","Info","Information Complete"
"ec15755c-1950-5773-ba76-9e99783c2e25","","checkpoint-group","pass","Panel Checklist V2:a29de938-64be-457b-9b93-1f5bf84844fd","","FALSE","FALSE","Barriers","TL5","TL-5 6 16/10","Prepour"
"e435f2b4-0d07-5517-9015-bc2e29713815","","checkpoint-status","pass","Panel Checklist V2:a29de938-64be-457b-9b93-1f5bf84844fd:28a8a1dc-45ee-4748-9c59-5c3dcc5b578d","","TRUE","TRUE","Barriers","TL5","TL-5 6 16/10","Prepour","Length/Width/Thickness/Cutouts"
"d0db07c0-c2e3-5406-be35-c59c78d5e344","","checkpoint-status","pass","Panel Checklist V2:a29de938-64be-457b-9b93-1f5bf84844fd:2c79e9c3-a653-4d5c-b152-6874f7bc9a52","","TRUE","TRUE","Barriers","TL5","TL-5 6 16/10","Prepour","Square"
"e0acfe68-cbc6-5407-9dc4-6a32f673ee9d","","checkpoint-status","pass","Panel Checklist V2:a29de938-64be-457b-9b93-1f5bf84844fd:ee15a31b-43cd-4056-ba45-3eb0919d96cd","","TRUE","TRUE","Barriers","TL5","TL-5 6 16/10","Prepour","Edge Details & Rebates"
"41126174-5c8a-5bcc-941c-873d92c7e8c9","","checkpoint-status","pass","Panel Checklist V2:a29de938-64be-457b-9b93-1f5bf84844fd:77c422cf-c054-4172-ad04-3d03bdd83d29","","TRUE","TRUE","Barriers","TL5","TL-5 6 16/10","Prepour","Cast in items (Inserts, Weldplates)"
"cde688f5-0c2b-5f24-9a18-a0634fe934fb","","checkpoint-status","pass","Panel Checklist V2:a29de938-64be-457b-9b93-1f5bf84844fd:89398b3c-6838-4f40-81f3-7fd9be775d98","","TRUE","TRUE","Barriers","TL5","TL-5 6 16/10","Prepour","Main Reinforcing"
"1707b287-6a26-5e8a-8041-4e1f7867b4fd","","checkpoint-status","not-applicable","Panel Checklist V2:a29de938-64be-457b-9b93-1f5bf84844fd:3bd20473-bc8e-4c36-9bb6-2b31562cab6a","","TRUE","TRUE","Barriers","TL5","TL-5 6 16/10","Prepour","Starters"
"968dc602-c9d4-5427-85db-77672c5fc284","","checkpoint-status","pass","Panel Checklist V2:a29de938-64be-457b-9b93-1f5bf84844fd:36de0294-ef77-4245-84b1-f113b4936977","","TRUE","TRUE","Barriers","TL5","TL-5 6 16/10","Prepour","Stirrups"
"70abc69c-cb8f-56cf-a135-0d2ea76b8f8b","","checkpoint-status","pass","Panel Checklist V2:a29de938-64be-457b-9b93-1f5bf84844fd:1fbdf7e7-8a2a-4c05-85df-4ef77992bad3","","TRUE","TRUE","Barriers","TL5","TL-5 6 16/10","Prepour","Lifters"
"466944c8-607e-55cd-a397-513361e3b3fb","","checkpoint-status","pass","Panel Checklist V2:a29de938-64be-457b-9b93-1f5bf84844fd:61758461-5a81-411f-96e3-797aa6a42433","","TRUE","TRUE","Barriers","TL5","TL-5 6 16/10","Prepour","Mould Cleaned & Oiled"
"f20fbb64-d556-5551-aa39-62924836ceae","","checkpoint-status","pass","Panel Checklist V2:a29de938-64be-457b-9b93-1f5bf84844fd:44d557d2-53df-4300-b8c9-3b4098d2c57f","","TRUE","TRUE","Barriers","TL5","TL-5 6 16/10","Prepour","Tie wire Trimmed"
"40beca1b-17c6-56e8-b96e-7b59ab2375e5","","checkpoint-status","not-applicable","Panel Checklist V2:a29de938-64be-457b-9b93-1f5bf84844fd:35a9c520-5bb3-4637-848a-e47afe54d779","","TRUE","TRUE","Barriers","TL5","TL-5 6 16/10","Prepour","Rugasol"
"86868913-1872-54f4-834a-5efd556436f1","","checkpoint-status","pass","Panel Checklist V2:a29de938-64be-457b-9b93-1f5bf84844fd:3fdaeaad-e45c-435f-b06c-b8b4ea6ffd88","","TRUE","TRUE","Barriers","TL5","TL-5 6 16/10","Prepour","Drawings & General Photos"
"ef231462-6b8d-55b5-a448-559b52072247","","checkpoint-group","pass","Panel Checklist V2:26fa92a6-ae9a-4a61-b389-04796f6fe40f","","FALSE","FALSE","Barriers","TL5","TL-5 6 16/10","Concrete"
"e76f01ce-b30e-5bf2-8a06-2147373d9f67","","checkpoint-status","not-applicable","Panel Checklist V2:26fa92a6-ae9a-4a61-b389-04796f6fe40f:5e704cf8-1cf7-4a38-978f-891086c8c405","","TRUE","TRUE","Barriers","TL5","TL-5 6 16/10","Concrete","Concrete results obtained"
"731cd950-dc2f-515d-b772-d29b935afa1e","","checkpoint-status","pass","Panel Checklist V2:26fa92a6-ae9a-4a61-b389-04796f6fe40f:7232495b-a5ea-4e89-8a8f-d854ab307594","","TRUE","TRUE","Barriers","TL5","TL-5 6 16/10","Concrete","Concrete Docket Attached (photo)"
"f190f63c-2c77-5d0b-9c4b-4614395f5c2e","","checkpoint-group","pass","Panel Checklist V2:31d280f0-0278-4d20-90af-238003bd4d0b","","FALSE","FALSE","Barriers","TL5","TL-5 6 16/10","Post Pour"
"edd172db-0f69-5d40-b405-e78f4ab47a3d","","checkpoint-status","pass","Panel Checklist V2:31d280f0-0278-4d20-90af-238003bd4d0b:92443ca4-b573-47f1-8202-d9764c53b07e","","TRUE","TRUE","Barriers","TL5","TL-5 6 16/10","Post Pour","Post pour Complete"
"abfa3b2c-02b1-5d9c-a256-acbe78d6a2f2","","checkpoint-status","not-applicable","Panel Checklist V2:31d280f0-0278-4d20-90af-238003bd4d0b:f31c3832-ed41-4506-ab2a-1f9aa767341f","","TRUE","TRUE","Barriers","TL5","TL-5 6 16/10","Post Pour","Remedial Required"
"1d70baab-2504-5049-baa4-e2c99170111b","","checkpoint-status","pass","Panel Checklist V2:31d280f0-0278-4d20-90af-238003bd4d0b:84c50dfb-fdcb-4415-a1ba-72835ae16944","","TRUE","TRUE","Barriers","TL5","TL-5 6 16/10","Post Pour","Mould Face Finish"
"25c0a59c-2b99-5054-b78e-f6936b95b812","","checkpoint-status","pass","Panel Checklist V2:31d280f0-0278-4d20-90af-238003bd4d0b:3e23a9af-ffd3-45b6-b88a-64b43db8933d","","TRUE","TRUE","Barriers","TL5","TL-5 6 16/10","Post Pour","Near Face Finish"
"24f5734c-e7c6-583e-990d-7dc6b1d3a119","","checkpoint-status","pass","Panel Checklist V2:31d280f0-0278-4d20-90af-238003bd4d0b:d2b412cd-b177-4b98-9174-73d8a61facfa","","TRUE","TRUE","Barriers","TL5","TL-5 6 16/10","Post Pour","Cast -In/Inserts/Penetrations"
"dd3b31cb-5dd5-5203-9df1-e89d59002fcb","","checkpoint-status","not-applicable","Panel Checklist V2:31d280f0-0278-4d20-90af-238003bd4d0b:6da2348b-640c-4051-9b9c-6aea515052d5","","TRUE","TRUE","Barriers","TL5","TL-5 6 16/10","Post Pour","Starter lengths/Positions"
"9e5ce8f1-0c0b-5993-8d76-75f236ce9a57","","checkpoint-status","pass","Panel Checklist V2:31d280f0-0278-4d20-90af-238003bd4d0b:84519c89-f25b-4086-93c1-3ab14f94356d","","TRUE","TRUE","Barriers","TL5","TL-5 6 16/10","Post Pour","Approved"
"2d7e2b50-5b69-5202-91fd-06d49e1a024a","","checkpoint-status","not-applicable","Panel Checklist V2:31d280f0-0278-4d20-90af-238003bd4d0b:fb01bfec-d175-4a2b-9426-6b1135481f15","","TRUE","TRUE","Barriers","TL5","TL-5 6 16/10","Post Pour","Mill certificate attached"
"365d22ad-f699-4177-87c7-8fa4c548d591","","checklist-sectioned","pass","Panel Checklist V2","checklist","FALSE","FALSE","Barriers","TL5","TL-5 7 18/10"
"e054fe55-df7a-5b24-b7b5-d33369e4c65b","","checkpoint-group","no-status-not-started","Panel Checklist V2:03ab3306-cb78-40ae-aa66-58f8bb637253","","FALSE","FALSE","Barriers","TL5","TL-5 7 18/10","Info"
"1ed8aecd-230b-5aa0-bc8a-bda6aad6f51e","","checkpoint-no-status","no-status-not-started","Panel Checklist V2:03ab3306-cb78-40ae-aa66-58f8bb637253:f59d3f80-2684-4d50-9058-80d7314424b1","","TRUE","TRUE","Barriers","TL5","TL-5 7 18/10","Info","Information Complete"
"ed93cd99-113b-59e5-bb3a-b0b850b8e147","","checkpoint-group","pass","Panel Checklist V2:a29de938-64be-457b-9b93-1f5bf84844fd","","FALSE","FALSE","Barriers","TL5","TL-5 7 18/10","Prepour"
"0c9e6889-73fc-5e97-b3aa-7f7a2bd72522","","checkpoint-status","pass","Panel Checklist V2:a29de938-64be-457b-9b93-1f5bf84844fd:28a8a1dc-45ee-4748-9c59-5c3dcc5b578d","","TRUE","TRUE","Barriers","TL5","TL-5 7 18/10","Prepour","Length/Width/Thickness/Cutouts"
"9d30b50e-e587-50a2-bb02-7a3ba364e656","","checkpoint-status","pass","Panel Checklist V2:a29de938-64be-457b-9b93-1f5bf84844fd:2c79e9c3-a653-4d5c-b152-6874f7bc9a52","","TRUE","TRUE","Barriers","TL5","TL-5 7 18/10","Prepour","Square"
"28603d22-fbd5-5dec-ba9c-c71b02b526ac","","checkpoint-status","pass","Panel Checklist V2:a29de938-64be-457b-9b93-1f5bf84844fd:ee15a31b-43cd-4056-ba45-3eb0919d96cd","","TRUE","TRUE","Barriers","TL5","TL-5 7 18/10","Prepour","Edge Details & Rebates"
"6e244ec1-a92d-5118-9a2d-aee428562656","","checkpoint-status","pass","Panel Checklist V2:a29de938-64be-457b-9b93-1f5bf84844fd:77c422cf-c054-4172-ad04-3d03bdd83d29","","TRUE","TRUE","Barriers","TL5","TL-5 7 18/10","Prepour","Cast in items (Inserts, Weldplates)"
"73c36063-1bdd-504e-94dc-24b329860ad4","","checkpoint-status","pass","Panel Checklist V2:a29de938-64be-457b-9b93-1f5bf84844fd:89398b3c-6838-4f40-81f3-7fd9be775d98","","TRUE","TRUE","Barriers","TL5","TL-5 7 18/10","Prepour","Main Reinforcing"
"8080162e-f439-5713-a6b0-15a438d1e13e","","checkpoint-status","not-applicable","Panel Checklist V2:a29de938-64be-457b-9b93-1f5bf84844fd:3bd20473-bc8e-4c36-9bb6-2b31562cab6a","","TRUE","TRUE","Barriers","TL5","TL-5 7 18/10","Prepour","Starters"
"735b8988-2cd1-5ce2-bdec-d10ba0dae42f","","checkpoint-status","pass","Panel Checklist V2:a29de938-64be-457b-9b93-1f5bf84844fd:36de0294-ef77-4245-84b1-f113b4936977","","TRUE","TRUE","Barriers","TL5","TL-5 7 18/10","Prepour","Stirrups"
"007cf332-bbf3-5572-a4f3-18fae53cd42e","","checkpoint-status","pass","Panel Checklist V2:a29de938-64be-457b-9b93-1f5bf84844fd:1fbdf7e7-8a2a-4c05-85df-4ef77992bad3","","TRUE","TRUE","Barriers","TL5","TL-5 7 18/10","Prepour","Lifters"
"0c442002-12da-57a3-8b14-4237d580a364","","checkpoint-status","pass","Panel Checklist V2:a29de938-64be-457b-9b93-1f5bf84844fd:61758461-5a81-411f-96e3-797aa6a42433","","TRUE","TRUE","Barriers","TL5","TL-5 7 18/10","Prepour","Mould Cleaned & Oiled"
"7dda5cc2-7a5c-5dc6-9df9-3c656c8b176b","","checkpoint-status","pass","Panel Checklist V2:a29de938-64be-457b-9b93-1f5bf84844fd:44d557d2-53df-4300-b8c9-3b4098d2c57f","","TRUE","TRUE","Barriers","TL5","TL-5 7 18/10","Prepour","Tie wire Trimmed"
"ad975614-cd6a-5bd4-b812-f99b01ac2752","","checkpoint-status","not-applicable","Panel Checklist V2:a29de938-64be-457b-9b93-1f5bf84844fd:35a9c520-5bb3-4637-848a-e47afe54d779","","TRUE","TRUE","Barriers","TL5","TL-5 7 18/10","Prepour","Rugasol"
"6259d87b-32e4-5611-b63b-64ee7f888dcb","","checkpoint-status","pass","Panel Checklist V2:a29de938-64be-457b-9b93-1f5bf84844fd:3fdaeaad-e45c-435f-b06c-b8b4ea6ffd88","","TRUE","TRUE","Barriers","TL5","TL-5 7 18/10","Prepour","Drawings & General Photos"
"d37dc40a-6d58-5348-8476-3e426bd98bd9","","checkpoint-group","pass","Panel Checklist V2:26fa92a6-ae9a-4a61-b389-04796f6fe40f","","FALSE","FALSE","Barriers","TL5","TL-5 7 18/10","Concrete"
"e162ec25-bdd1-5af6-b9c2-ffa3e022fd0e","","checkpoint-status","not-applicable","Panel Checklist V2:26fa92a6-ae9a-4a61-b389-04796f6fe40f:5e704cf8-1cf7-4a38-978f-891086c8c405","","TRUE","TRUE","Barriers","TL5","TL-5 7 18/10","Concrete","Concrete results obtained"
"6bd34e8d-5678-5d6b-a213-577cf1d742ec","","checkpoint-status","pass","Panel Checklist V2:26fa92a6-ae9a-4a61-b389-04796f6fe40f:7232495b-a5ea-4e89-8a8f-d854ab307594","","TRUE","TRUE","Barriers","TL5","TL-5 7 18/10","Concrete","Concrete Docket Attached (photo)"
"a2881345-84e1-5d2f-a498-060108155e79","","checkpoint-group","pass","Panel Checklist V2:31d280f0-0278-4d20-90af-238003bd4d0b","","FALSE","FALSE","Barriers","TL5","TL-5 7 18/10","Post Pour"
"6c9ce652-ba58-5b15-975b-fa75b6c486f4","","checkpoint-status","pass","Panel Checklist V2:31d280f0-0278-4d20-90af-238003bd4d0b:92443ca4-b573-47f1-8202-d9764c53b07e","","TRUE","TRUE","Barriers","TL5","TL-5 7 18/10","Post Pour","Post pour Complete"
"f1f61562-1e01-5b6b-a300-3d1606e8d682","","checkpoint-status","not-applicable","Panel Checklist V2:31d280f0-0278-4d20-90af-238003bd4d0b:f31c3832-ed41-4506-ab2a-1f9aa767341f","","TRUE","TRUE","Barriers","TL5","TL-5 7 18/10","Post Pour","Remedial Required"
