"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"dcf05f67-0322-41e8-ad70-998e607aa7e5","","folder-normal","","","step","TRUE","FALSE","H&S"
"3bc61d22-173a-4488-a2a7-5d82eea6736c","","checklist-flat","","H&S - Site Toolbox Checklist","checklist-flat","FALSE","FALSE","H&S","Site Toolbox 27/9/22"
"59986f29-8ec6-4e04-b64e-f4cb3be5f6f2","","checklist-flat","","H&S - Site Toolbox Checklist","checklist-flat","FALSE","FALSE","H&S","Site Toolbox 4/10/22"
"d6b46f39-ccd8-43bc-a509-3053b6019130","","checklist-flat","","H&S - Site Toolbox Checklist","checklist-flat","FALSE","FALSE","H&S","Site Toolbox 12/10/22"
"91efe5f5-6111-43eb-93d6-5f238fafa5a7","","checklist-flat","","H&S - Site Toolbox Checklist","checklist-flat","FALSE","FALSE","H&S","Site Toolbox 18/10/22"
"15694d13-bab4-4012-aaac-581317f89331","","checklist-flat","","H&S - Site Toolbox Checklist","checklist-flat","FALSE","FALSE","H&S","Site Toolbox 26/10/22"
"c4dbc3e8-dca6-46ec-a8c8-8d383f51085c","","checklist-flat","","H&S - Site Toolbox Checklist","checklist-flat","FALSE","FALSE","H&S","Site Toolbox 2/11/22"
"60c46f42-f6e5-49d0-a798-534d699e38f7","","checklist-flat","","H&S - Site Toolbox Checklist","checklist-flat","FALSE","FALSE","H&S","Site Toolbox 9/11/22"
"e5917a63-4be1-44c3-81e1-00406b50259b","","checklist-flat","","H&S - Site Toolbox Checklist","checklist-flat","FALSE","FALSE","H&S","Site Toolbox 15/11/22"
"925e638a-fdd8-4522-85ef-b1f2f185626c","","checklist-flat","","H&S - Site Toolbox Checklist","checklist-flat","FALSE","FALSE","H&S","Site Toolbox 23/11/22"
"a7142677-6524-4b56-9e01-83ae1c57bd96","","checklist-flat","","H&S - Site Toolbox Checklist","checklist-flat","FALSE","FALSE","H&S","Site Toolbox 28/11/22"
"de0754d9-2013-46c1-adc1-54670d9b207a","","checklist-flat","","H&S - Site Toolbox Checklist","checklist-flat","FALSE","FALSE","H&S","Site Toolbox 06/12/22"
"32f99f14-a134-4a8e-a2c1-082aaabf2e17","","checklist-flat","","H&S - Site Toolbox Checklist","checklist-flat","FALSE","FALSE","H&S","Site Toolbox 13/12/22"
"d5cc2175-5795-46c5-b2d7-b173b8f271a5","","checklist-flat","","H&S - Site Toolbox Checklist","checklist-flat","FALSE","FALSE","H&S","Site Toolbox 10/1/23"
"153284d4-204a-4170-8c93-352b77bc4ce8","","checklist-flat","","H&S - Site Toolbox Checklist","checklist-flat","FALSE","FALSE","H&S","Site Toolbox 17/1/23"
"3290394a-d09f-4958-a698-04c4c49953f1","","checklist-flat","","H&S - Site Toolbox Checklist","checklist-flat","FALSE","FALSE","H&S","Site Toolbox 24/01/23"
"e9714857-219b-4b23-a101-bb0eb725b58d","","checklist-flat","","H&S - Site Toolbox Checklist","checklist-flat","FALSE","FALSE","H&S","Site Toolbox 01/02/23"
"fa57f98a-e54b-46f6-b038-6998d834010f","","checklist-flat","","H&S - Site Toolbox Checklist","checklist-flat","FALSE","FALSE","H&S","Site Toolbox 07/02/23"
"ce96c8dc-f326-47aa-a912-695b0b232125","","checklist-flat","","H&S - Site Toolbox Checklist","checklist-flat","FALSE","FALSE","H&S","Site Toolbox 16/02/23"
"c4d5d340-0d88-4f6c-8210-b23704c6b4b3","","checklist-flat","","H&S - Site Toolbox Checklist","checklist-flat","FALSE","FALSE","H&S","Site Toolbox 21/02/23"
"07e5462c-5d3e-4cac-9897-a3b167437d02","","checklist-flat","","H&S - Site Toolbox Checklist","checklist-flat","FALSE","FALSE","H&S","Site Toolbox 1/03/23"
"94b008d0-1177-4b16-9b58-be31624ad636","","checklist-flat","","H&S - Site Toolbox Checklist","checklist-flat","FALSE","FALSE","H&S","Site Toolbox 07/03/23"
"c441bb90-fa2c-4bb5-b2cc-8cbe575cd5dc","","checklist-flat","","H&S - Site Toolbox Checklist","checklist-flat","FALSE","FALSE","H&S","Site Toolbox 17/03/24"
"7a792699-4149-4186-a1ac-4afe4e85c0b2","","checklist-flat","","H&S - Site Toolbox Checklist","checklist-flat","FALSE","FALSE","H&S","Site Toolbox 22/03/23"
"10b2cbd5-1efe-4a84-b84b-3b85fdb856bb","","checklist-flat","","H&S - Site Toolbox Checklist","checklist-flat","FALSE","FALSE","H&S","Site Toolbox 30/03/23"
"4f154efa-a434-4f42-acc3-ebf4674a9361","","checklist-flat","","H&S - Site Toolbox Checklist","checklist-flat","FALSE","FALSE","H&S","Site Toolbox 04/04/23"
"36c5e612-cf49-4e64-a22f-893577373719","","checklist-flat","","H&S - Site Toolbox Checklist","checklist-flat","FALSE","FALSE","H&S","Site Toolbox 12/04/23"
"c88c539e-2885-4043-8140-b40ef80e9ad9","","checklist-flat","","H&S - Site Toolbox Checklist","checklist-flat","FALSE","FALSE","H&S","Site Toolbox 19/04/23"
"3d36467f-952e-4cc8-a650-df9d4bae36ed","","checklist-flat","","H&S - Site Toolbox Checklist","checklist-flat","FALSE","FALSE","H&S","Site Toolbox 26/04/23"
"6e14ae83-1d7b-4ab1-b456-ecefa5824977","","checklist-flat","","H&S - Site Toolbox Checklist","checklist-flat","FALSE","FALSE","H&S","Site Toolbox 04/05/23"
"fe7a0f7f-f9f6-40ff-ae44-84c613a7ff50","","checklist-flat","","H&S - Site Toolbox Checklist","checklist-flat","FALSE","FALSE","H&S","Site Toolbox 12/05/23"
"fac53a27-ab07-4217-9f3a-a3408de3651f","","checklist-flat","","H&S - Site Toolbox Checklist","checklist-flat","FALSE","FALSE","H&S","Site Toolbox 18/05/23"
"ac2ecfec-6f1d-4c0e-b4a9-49639429cf6b","","checklist-flat","","H&S - Site Toolbox Checklist","checklist-flat","FALSE","FALSE","H&S","Site Toolbox 25/5/23"
"8216fcee-bcec-433f-9889-9d7ab1fa17b7","","checklist-flat","","H&S - Site Toolbox Checklist","checklist-flat","FALSE","FALSE","H&S","Site Toolbox 02/06/23"
"773f73ed-fba1-4856-92a3-2c61aa63b83a","","checklist-flat","","H&S - Site Toolbox Checklist","checklist-flat","FALSE","FALSE","H&S","Site Toolbox 09/06/23"
"22a40283-4da3-4791-893b-2efe5b084ec1","","checklist-flat","","H&S - Site Toolbox Checklist","checklist-flat","FALSE","FALSE","H&S","Site Toolbox 15/06/2023"
"d287bdb1-2994-4222-b014-776c87484640","","checklist-flat","","H&S - Site Toolbox Checklist","checklist-flat","FALSE","FALSE","H&S","Site Toolbox 21/6/23"
"c8389fd7-ae6e-461a-a76c-90d06e2a7b6c","","checklist-flat","","H&S - Site Toolbox Checklist","checklist-flat","FALSE","FALSE","H&S","Site Toolbox 30/6/23"
"beeb3103-da03-433c-a0ab-eb3b984f6076","","checklist-flat","","H&S - Site Toolbox Checklist","checklist-flat","FALSE","FALSE","H&S","Site Toolbox 7/7/23"
"c7418191-aac8-4766-b3a0-82d20e254bb5","","checklist-flat","","H&S - Site Toolbox Checklist","checklist-flat","FALSE","FALSE","H&S","Site Toolbox 13/7/23"
"c5a3f7f9-db3e-45ee-9792-73c48ba203e3","","checklist-flat","","H&S - Site Toolbox Checklist","checklist-flat","FALSE","FALSE","H&S","Site Toolbox 21/7/23"
"5d7f62f1-e437-4f42-a10b-722e4d2e389c","","checklist-flat","","H&S - Site Toolbox Checklist","checklist-flat","FALSE","FALSE","H&S","Site Toolbox 28/07/23"
"d4a4587d-e186-4150-ac87-6cb1430bd031","","checklist-flat","","H&S - Site Toolbox Checklist","checklist-flat","FALSE","FALSE","H&S","Site Toolbox 04/08/23"
"95f6b95f-bf24-493f-bef8-e14544ced2c3","","checklist-flat","","H&S - Site Toolbox Checklist","checklist-flat","FALSE","FALSE","H&S","Site Toolbox 11/08/23"
"65b21287-e1dd-40c7-90ea-7481acf62d5d","","checklist-flat","","H&S - Site Toolbox Checklist","checklist-flat","FALSE","FALSE","H&S","Site Toolbox 18/8/23"
"8849ddb2-3d5f-4575-8eb0-a44717bf5af6","","checklist-flat","","H&S - Site Toolbox Checklist","checklist-flat","FALSE","FALSE","H&S","Site Toolbox 24/8/23"
"f62ca1ee-07ec-4e08-a032-dd5c44cc9f9a","","checklist-flat","","H&S - Site Toolbox Checklist","checklist-flat","FALSE","FALSE","H&S","Site Toolbox 1/09/23"
"f192c6b8-f221-4feb-9e8b-dd83edac137b","","checklist-flat","","H&S - Site Toolbox Checklist","checklist-flat","FALSE","FALSE","H&S","Site Toolbox 8/09/23"
"99cd4939-bfb3-4a9d-b7ba-bcde2aa0988c","","checklist-flat","","H&S - Site Toolbox Checklist","checklist-flat","FALSE","FALSE","H&S","Site Toolbox 15/09/23"
"aeb4eac8-13bc-4a0a-a14e-f218c3dccda8","","checklist-flat","","H&S - Site Toolbox Checklist","checklist-flat","FALSE","FALSE","H&S","Site Toolbox 22/09/2023"
"7c40504a-f396-4298-8a66-1d09b39f442a","","checklist-flat","","H&S - Site Toolbox Checklist","checklist-flat","FALSE","FALSE","H&S","Site Toolbox 29/09/2023"
"3089fc62-e0e9-44d7-a5e4-4689beee8fc0","","folder-normal","","","step","TRUE","FALSE","Site Instruction/Variations"
"3044b6ac-5b0f-4974-95a1-e23caa0099f9","","folder-normal","","","step","TRUE","FALSE","Site Instruction/Variations","Douw's Dayworks "
"2d7fecb1-600e-46e4-a433-b60d9adad16a","","checklist-flat","","QA - Doors Checklist","checklist-flat","FALSE","FALSE","Site QA","Building B","Building ","Level 5 Zone 1","Apt 501","Doors"
"48c8d528-5ae5-46cb-a8eb-8ac0e7ce9ef9","","checklist-flat","","QA - Trims Checklist","checklist-flat","FALSE","FALSE","Site QA","Building B","Building ","Level 5 Zone 1","Apt 501","Trims"
"6a0378b6-84cb-4c03-ae3d-2761f9e7f506","","folder-normal","","","step","TRUE","FALSE","Site QA","Building B","Building ","Level 5 Zone 1","Apt 502"
"c2411657-15db-4aa6-a377-75ca934e6656","","checklist-flat","","QA - Steel IT Checklist","checklist-flat","FALSE","FALSE","Site QA","Building B","Building ","Level 5 Zone 1","Apt 502","Steel IT"
"32099bdf-50d8-4177-9c43-07fe7c10aab9","","checklist-flat","","QA - Doors Checklist","checklist-flat","FALSE","FALSE","Site QA","Building B","Building ","Level 5 Zone 1","Apt 502","Doors"
"a114361c-b977-4e7d-a225-5c18edb7d0f8","","checklist-flat","","QA - Trims Checklist","checklist-flat","FALSE","FALSE","Site QA","Building B","Building ","Level 5 Zone 1","Apt 502","Trims"
"c244c155-a2c0-406c-8b07-f7c56edbe74e","","folder-normal","","","step","TRUE","FALSE","Site QA","Building B","Building ","Level 5 Zone 1","Common"
"832487d5-c4d7-4dd7-a649-a013e4392b5b","","checklist-flat","","QA - Steel IT Checklist","checklist-flat","FALSE","FALSE","Site QA","Building B","Building ","Level 5 Zone 1","Common","Steel IT"
"6875cc62-cd73-412c-ba86-fb1c7e107e28","","checklist-flat","","QA - Doors Checklist","checklist-flat","FALSE","FALSE","Site QA","Building B","Building ","Level 5 Zone 1","Common","Doors"
"71215ad1-6ef9-4ad9-acc0-ed11662a4b68","","checklist-flat","","QA - Trims Checklist","checklist-flat","FALSE","FALSE","Site QA","Building B","Building ","Level 5 Zone 1","Common","Trims"
"aaa565d7-77e8-40b3-a76e-0a6497d6f22c","","checklist-flat","","QA - Soffits Checklist","checklist-flat","FALSE","FALSE","Site QA","Building B","Building ","Level 5 Zone 1","Soffits"
"f22ffdb1-c02b-4d9e-9bfd-fd9d6a887aef","","folder-normal","","","step","TRUE","FALSE","Site QA","Building B","Building ","Level 5 Zone 2"
"fd70b1d0-a944-4a11-be41-73ac1ac7e6e0","","checklist-flat","","QA - Steel IT Checklist","checklist-flat","FALSE","FALSE","Site QA","Building B","Building ","Level 5 Zone 2","Steel IT"
"13376f67-f216-423c-aa80-b22142130297","","checklist-flat","","QA - Sheet Linning Checklist","checklist-flat","FALSE","FALSE","Site QA","Building B","Building ","Level 5 Zone 2","Sheet Lining"
"405aae2d-f6be-48ea-8b48-8f11f7f31a35","","checklist-flat","","QA - Wraps/Tape Install Checklist","checklist-flat","FALSE","FALSE","Site QA","Building B","Building ","Level 5 Zone 2","Wraps/Tape Install"
"80384035-677c-41b8-81a3-5aa9efc52942","","checklist-flat","","QA - Korok Checklist","checklist-flat","FALSE","FALSE","Site QA","Building B","Building ","Level 5 Zone 2","Korok"
"9ec300d6-ba1b-4051-a95f-bfb181587478","","folder-normal","","","step","TRUE","FALSE","Site QA","Building B","Building ","Level 5 Zone 2","Apt 503"
"939e12c1-d9f6-4d56-a125-56c2b9da5271","","folder-normal","","","step","TRUE","FALSE","Site QA","Building B","Building ","Level 5 Zone 2","Apt 504"
"29d12f2c-a851-4651-8648-891c0cb40783","","checklist-flat","","QA - Soffits Checklist","checklist-flat","FALSE","FALSE","Site QA","Building B","Building ","Level 5 Zone 2","Soffits"
"cf52e644-4c7b-42dd-83f1-ac538a1c0c81","","folder-normal","","","step","TRUE","FALSE","Site QA","Building B","Roof"
"b5cfaa39-47ea-43d1-b71f-d62b8de33485","","folder-normal","","","step","TRUE","FALSE","Site QA","Building B","Roof","Zone 1 Level 4"
"f5b9c9a1-5b7a-4e13-9aa3-d10ddc756db7","","checklist-flat","","QA - Steel IT Checklist","checklist-flat","FALSE","FALSE","Site QA","Building B","Roof","Zone 1 Level 4","Trusses"
"9b314144-9253-4ea6-a2c8-d49fffb11ee5","","checklist-flat","","QA - Soffits Checklist","checklist-flat","FALSE","FALSE","Site QA","Building B","Roof","Zone 1 Level 4","Soffits"
"13072c70-6dd2-4e4d-a5e5-69a48ca2eaba","","folder-normal","","","step","TRUE","FALSE","Site QA","Building B","Roof","Zone 1 Level 5"
"57bc3424-ca78-4ee4-ba5b-f924de1adca0","","checklist-flat","","QA - Steel IT Checklist","checklist-flat","FALSE","FALSE","Site QA","Building B","Roof","Zone 1 Level 5","Trusses"
"cbabb199-2aff-4a6f-857e-fcc25bd6622c","","checklist-flat","","QA - Soffits Checklist","checklist-flat","FALSE","FALSE","Site QA","Building B","Roof","Zone 1 Level 5","Soffits"
"718d5c36-eb82-421c-bdfb-ad4b0f5a053d","","folder-normal","","","step","TRUE","FALSE","Site QA","Building B","Roof","Zone 2 Level 4"
"7cf09f13-672c-4422-9808-bbd3e82cab12","","checklist-flat","","QA - Steel IT Checklist","checklist-flat","FALSE","FALSE","Site QA","Building B","Roof","Zone 2 Level 4","Trusses"
"77289ada-f79c-4fea-9f2f-740f47d85e42","","checklist-flat","","QA - Soffits Checklist","checklist-flat","FALSE","FALSE","Site QA","Building B","Roof","Zone 2 Level 4","Soffits"
"68c47f95-bcbd-458a-8055-0df8280f23c7","","folder-normal","","","step","TRUE","FALSE","Site QA","Building B","Roof","Zone 2 Level 5"
"fed46fc0-be82-414f-b09f-3fcc15e1dfca","","checklist-flat","","QA - Steel IT Checklist","checklist-flat","FALSE","FALSE","Site QA","Building B","Roof","Zone 2 Level 5","Trusses"
"77d62d22-8867-446a-a232-ecb3d6b70084","","checklist-flat","","QA - Soffits Checklist","checklist-flat","FALSE","FALSE","Site QA","Building B","Roof","Zone 2 Level 5","Soffits"
"a044f24a-3d3e-452c-893f-4ead4914296a","","folder-normal","","","step","TRUE","FALSE","Site QA","Building D"
"e674bf00-eb8d-49df-a3be-a87c787c9c93","","folder-normal","","","step","TRUE","FALSE","Site QA","Building D","Level 3"
"1172807b-fb74-4fe7-8d2e-6717b6c2e1cf","","folder-normal","","","step","TRUE","FALSE","Site QA","Building D","Level 3","Zone 1"
"f8609ffe-def7-4cb5-973e-5e4b01a56903","","checklist-flat","","QA - Timber Framing Checklist","checklist-flat","FALSE","FALSE","Site QA","Building D","Level 3","Zone 1","Timber Framing"
"4cd8d1ac-c7d8-4c3f-8391-4510c04cdcc9","","checklist-flat","","QA - Sheet Linning Checklist","checklist-flat","FALSE","FALSE","Site QA","Building D","Level 3","Zone 1","Weatherline"
"7c354556-c985-4612-b3f4-7b06102a1be9","","checklist-flat","","QA - Wraps/Tape Install Checklist","checklist-flat","FALSE","FALSE","Site QA","Building D","Level 3","Zone 1","Wraps/Tape Install"
"eb6195f9-1b43-44a6-8183-e0da7680c1bf","","checklist-flat","","QA - Sheet Linning Checklist","checklist-flat","FALSE","FALSE","Site QA","Building D","Level 3","Zone 1","Promatect"
"189321d6-14c5-4f5f-8da9-eb75d0050572","","checklist-flat","","QA - Korok Checklist","checklist-flat","FALSE","FALSE","Site QA","Building D","Level 3","Zone 1","Korok"
"97e51498-6c2f-4fc6-8f67-395154f966d4","","folder-normal","","","step","TRUE","FALSE","Site QA","Building D","Level 3","Zone 1","CS301P"
"d7e9aeb6-857e-461a-85d5-e0c9000cba75","","checklist-flat","","QA - Steel Stud Checklist","checklist-flat","FALSE","FALSE","Site QA","Building D","Level 3","Zone 1","CS301P","Steel Stud"
"5e370349-d730-4678-85e8-ab95209b4b6e","","checklist-flat","","QA - Doors Checklist","checklist-flat","FALSE","FALSE","Site QA","Building D","Level 3","Zone 1","CS301P","Doors"
"1869aa1c-3376-419b-9f22-95d3983c8630","","checklist-flat","","QA - Trims Checklist","checklist-flat","FALSE","FALSE","Site QA","Building D","Level 3","Zone 1","CS301P","Trims"
"4abac111-58fd-4d81-bcd6-7e5f342cd7ec","","folder-normal","","","step","TRUE","FALSE","Site QA","Building D","Level 3","Zone 1","CS302P"
"6586a875-eb00-42b5-96d3-09e723fdd1ac","","checklist-flat","","QA - Steel Stud Checklist","checklist-flat","FALSE","FALSE","Site QA","Building D","Level 3","Zone 1","CS302P","Steel Stud"
"080d75f9-2e14-4917-9d1b-fafce21451c1","","checklist-flat","","QA - Doors Checklist","checklist-flat","FALSE","FALSE","Site QA","Building D","Level 3","Zone 1","CS302P","Doors"
"b9e9a0ba-467d-4cc0-a5dc-3abaacd7766c","","checklist-flat","","QA - Trims Checklist","checklist-flat","FALSE","FALSE","Site QA","Building D","Level 3","Zone 1","CS302P","Trims"
"4e7c18a9-732d-4167-ae66-e664965f4adf","","folder-normal","","","step","TRUE","FALSE","Site QA","Building D","Level 3","Zone 1","CS303P"
"0848dcae-220c-40bb-b0f0-d0a9aa3e71b3","","checklist-flat","","QA - Steel Stud Checklist","checklist-flat","FALSE","FALSE","Site QA","Building D","Level 3","Zone 1","CS303P","Steel Stud"
"06c3032a-b05b-490e-9715-2c02234811b4","","checklist-flat","","QA - Doors Checklist","checklist-flat","FALSE","FALSE","Site QA","Building D","Level 3","Zone 1","CS303P","Doors"
"120e51ac-e215-4631-ad8b-18dfce33a20a","","checklist-flat","","QA - Trims Checklist","checklist-flat","FALSE","FALSE","Site QA","Building D","Level 3","Zone 1","CS303P","Trims"
"70e694ac-4b9a-48a0-b13d-fe0a1bb81459","","folder-normal","","","step","TRUE","FALSE","Site QA","Building D","Level 3","Zone 1","CS304P"
"8a992353-d978-4880-833b-465d7d6364b2","","checklist-flat","","QA - Steel Stud Checklist","checklist-flat","FALSE","FALSE","Site QA","Building D","Level 3","Zone 1","CS304P","Steel Stud"
"a26cbff2-25c9-44eb-88e4-593313e6ceca","","checklist-flat","","QA - Doors Checklist","checklist-flat","FALSE","FALSE","Site QA","Building D","Level 3","Zone 1","CS304P","Doors"
"f5aeba9b-92de-4b31-856b-6391aba4996e","","checklist-flat","","QA - Trims Checklist","checklist-flat","FALSE","FALSE","Site QA","Building D","Level 3","Zone 1","CS304P","Trims"
"a7a6509d-fdf5-4560-a970-80db4ce6d771","","folder-normal","","","step","TRUE","FALSE","Site QA","Building D","Level 3","Zone 1","CS305P"
"2871a6ce-0efe-49ab-80ef-d0ac5399d0a8","","checklist-flat","","QA - Steel Stud Checklist","checklist-flat","FALSE","FALSE","Site QA","Building D","Level 3","Zone 1","CS305P","Steel Stud"
"dd5a4319-36fa-4c17-aa20-cc229aedcab6","","checklist-flat","","QA - Doors Checklist","checklist-flat","FALSE","FALSE","Site QA","Building D","Level 3","Zone 1","CS305P","Doors"
"54fa63b7-0b56-4c1d-8e69-41bc43149ae1","","checklist-flat","","QA - Trims Checklist","checklist-flat","FALSE","FALSE","Site QA","Building D","Level 3","Zone 1","CS305P","Trims"
"6f143dd2-a485-40ed-ab16-628180e1b4a3","","folder-normal","","","step","TRUE","FALSE","Site QA","Building D","Level 3","Zone 1","CS306P"
"166c0dbf-8f54-4227-a7cf-af67dbc7376d","","checklist-flat","","QA - Steel Stud Checklist","checklist-flat","FALSE","FALSE","Site QA","Building D","Level 3","Zone 1","CS306P","Steel Stud"
"84f30cd0-baa3-45d3-baf0-15825bfa5e4c","","checklist-flat","","QA - Doors Checklist","checklist-flat","FALSE","FALSE","Site QA","Building D","Level 3","Zone 1","CS306P","Doors"
"b9eca54a-ddc2-4c9e-933e-d37aa97bf1bd","","checklist-flat","","QA - Trims Checklist","checklist-flat","FALSE","FALSE","Site QA","Building D","Level 3","Zone 1","CS306P","Trims"
"a723758a-ffb3-41ed-820c-f25364908e27","","folder-normal","","","step","TRUE","FALSE","Site QA","Building D","Level 3","Zone 1","CS307P"
"2023f06a-ff4d-437c-b8ad-e74446b13123","","checklist-flat","","QA - Steel Stud Checklist","checklist-flat","FALSE","FALSE","Site QA","Building D","Level 3","Zone 1","CS307P","Steel Stud"
"7d4ec7b0-844c-43a5-b2fc-38ec59394178","","checklist-flat","","QA - Doors Checklist","checklist-flat","FALSE","FALSE","Site QA","Building D","Level 3","Zone 1","CS307P","Doors"
"6f58181f-bee1-4e5f-952c-e186411b0f94","","checklist-flat","","QA - Trims Checklist","checklist-flat","FALSE","FALSE","Site QA","Building D","Level 3","Zone 1","CS307P","Trims"
"559c4a47-b0e2-417a-8067-0bf2db6c7849","","folder-normal","","","step","TRUE","FALSE","Site QA","Building D","Level 3","Zone 1","Common"
"67523d81-bf3b-41f9-8e19-ec1a17ec0bf1","","checklist-flat","","QA - Steel Stud Checklist","checklist-flat","FALSE","FALSE","Site QA","Building D","Level 3","Zone 1","Common","Steel Stud"
"723efc89-4c04-4315-b495-4fb577e8dd4b","","checklist-flat","","QA - Doors Checklist","checklist-flat","FALSE","FALSE","Site QA","Building D","Level 3","Zone 1","Common","Doors"
"84cde082-b3be-4c0e-80de-3bd677fbf286","","checklist-flat","","QA - Trims Checklist","checklist-flat","FALSE","FALSE","Site QA","Building D","Level 3","Zone 1","Common","Trims"
"9b197da5-5321-4077-8ab5-3dd09b341aaf","","folder-normal","","","step","TRUE","FALSE","Site QA","Building D","Level 3","Zone 2"
"e139ee6d-268e-47b3-9470-53f39b01123b","","checklist-flat","","QA - Timber Framing Checklist","checklist-flat","FALSE","FALSE","Site QA","Building D","Level 3","Zone 2","Timber Framing"
"162b1544-06eb-4f3f-9b78-2119852e7cdb","","checklist-flat","","QA - Sheet Linning Checklist","checklist-flat","FALSE","FALSE","Site QA","Building D","Level 3","Zone 2","Weatherline"
"9586f42c-8397-42c8-8da7-66f2a00dfe99","","checklist-flat","","QA - Wraps/Tape Install Checklist","checklist-flat","FALSE","FALSE","Site QA","Building D","Level 3","Zone 2","Wraps/Tape Install"
"4dd508f5-c5d7-47c1-9bfc-01ecfe13f043","","checklist-flat","","QA - Sheet Linning Checklist","checklist-flat","FALSE","FALSE","Site QA","Building D","Level 3","Zone 2","Promatect"
"bdb72d06-7870-4e62-b376-8098ff850ca0","","checklist-flat","","QA - Korok Checklist","checklist-flat","FALSE","FALSE","Site QA","Building D","Level 3","Zone 2","Korok"
"4696c938-8ab5-4d2d-b143-4bdc84b9b33a","","folder-normal","","","step","TRUE","FALSE","Site QA","Building D","Level 3","Zone 2","CS316P"
"56150474-4f33-4bed-9abf-8c88a8591c48","","checklist-flat","","QA - Steel Stud Checklist","checklist-flat","FALSE","FALSE","Site QA","Building D","Level 3","Zone 2","CS316P","Steel Stud"
"fad9320d-4c7a-43f6-8e56-a5a0bff55254","","checklist-flat","","QA - Doors Checklist","checklist-flat","FALSE","FALSE","Site QA","Building D","Level 3","Zone 2","CS316P","Doors"
"6adb11b9-06a7-4ae0-a48a-1130f8bd55ec","","checklist-flat","","QA - Trims Checklist","checklist-flat","FALSE","FALSE","Site QA","Building D","Level 3","Zone 2","CS316P","Trims"
"c1f29462-2c1c-4bb3-9836-385c719e9b91","","folder-normal","","","step","TRUE","FALSE","Site QA","Building D","Level 3","Zone 2","CS317P"
"38f87498-c3bd-4d80-92bf-c15ca6ec4286","","checklist-flat","","QA - Steel Stud Checklist","checklist-flat","FALSE","FALSE","Site QA","Building D","Level 3","Zone 2","CS317P","Steel Stud"
"68da6e7b-8a5f-4bdc-9209-f0679e4ca17b","","checklist-flat","","QA - Doors Checklist","checklist-flat","FALSE","FALSE","Site QA","Building D","Level 3","Zone 2","CS317P","Doors"
"028ac607-ea64-4404-aa84-f68c3737fbeb","","checklist-flat","","QA - Trims Checklist","checklist-flat","FALSE","FALSE","Site QA","Building D","Level 3","Zone 2","CS317P","Trims"
"8693da17-1b69-416e-aa0f-70304cf9f0f8","","folder-normal","","","step","TRUE","FALSE","Site QA","Building D","Level 3","Zone 2","CS318P"
"dfec8a00-8f8f-4e5b-913e-0c9be7285dbb","","checklist-flat","","QA - Steel Stud Checklist","checklist-flat","FALSE","FALSE","Site QA","Building D","Level 3","Zone 2","CS318P","Steel Stud"
"a558df18-9eb1-49a5-9f9a-87df76aa5645","","checklist-flat","","QA - Doors Checklist","checklist-flat","FALSE","FALSE","Site QA","Building D","Level 3","Zone 2","CS318P","Doors"
"93d11ed3-c5e4-4143-955b-6a0cdb7b8476","","checklist-flat","","QA - Trims Checklist","checklist-flat","FALSE","FALSE","Site QA","Building D","Level 3","Zone 2","CS318P","Trims"
"ba8c10c3-0b48-4780-bf0a-5c905ec63caa","","folder-normal","","","step","TRUE","FALSE","Site QA","Building D","Level 3","Zone 2","CS319P"
"5da02618-3e5b-428a-8bb0-80641ba707ba","","checklist-flat","","QA - Steel Stud Checklist","checklist-flat","FALSE","FALSE","Site QA","Building D","Level 3","Zone 2","CS319P","Steel Stud"
"a70148ee-0bb2-4c43-8d74-9b8e9d4df5dd","","checklist-flat","","QA - Doors Checklist","checklist-flat","FALSE","FALSE","Site QA","Building D","Level 3","Zone 2","CS319P","Doors"
"b6fc39d8-64e4-4689-a30d-d981555da015","","checklist-flat","","QA - Trims Checklist","checklist-flat","FALSE","FALSE","Site QA","Building D","Level 3","Zone 2","CS319P","Trims"
"3789f9b8-2a30-4864-88c4-e723e4506817","","folder-normal","","","step","TRUE","FALSE","Site QA","Building D","Level 3","Zone 2","Common"
"c4e1e1aa-ddb2-4429-bf82-c2849a78195e","","checklist-flat","","QA - Steel Stud Checklist","checklist-flat","FALSE","FALSE","Site QA","Building D","Level 3","Zone 2","Common","Steel Stud"
"5d0ee305-d830-4bce-8450-8f5e57740c63","","checklist-flat","","QA - Doors Checklist","checklist-flat","FALSE","FALSE","Site QA","Building D","Level 3","Zone 2","Common","Doors"
"b5ac1616-a4b8-4dfb-b563-00755e012452","","checklist-flat","","QA - Trims Checklist","checklist-flat","FALSE","FALSE","Site QA","Building D","Level 3","Zone 2","Common","Trims"
"7bc685aa-0828-4534-9988-96d630e1e013","","folder-normal","","","step","TRUE","FALSE","Site QA","Building D","Level 3","Zone 3"
"7db082ee-7300-4129-9eec-796788c4b412","","checklist-flat","","QA - Timber Framing Checklist","checklist-flat","FALSE","FALSE","Site QA","Building D","Level 3","Zone 3","Timber Framing"
"c6044327-e460-4bb3-b014-311a0059ea9c","","checklist-flat","","QA - Sheet Linning Checklist","checklist-flat","FALSE","FALSE","Site QA","Building D","Level 3","Zone 3","Weatherline"
"71a4cb69-c018-4ab7-8622-2fd9dda60cc3","","checklist-flat","","QA - Wraps/Tape Install Checklist","checklist-flat","FALSE","FALSE","Site QA","Building D","Level 3","Zone 3","Wraps/Tape Install"
