"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"99a1db00-728e-4f09-be38-395caf8f966f","","folder-normal","fail","","step","TRUE","FALSE","Site QA"
"5690c4ae-ad34-4f36-8b0c-f84cd883d634","","folder-normal","pass","","step","TRUE","FALSE","Site QA","ITP-001 - Sediment Control"
"2c9f3401-02e2-4d3d-a8db-60cf8cb7ce60","","checklist-sectioned","pass","0b82de3d42fcb329e4f44fba6423241847a17a64a1404f01d3d03593ad5f078c","checklist","FALSE","FALSE","Site QA","ITP-001 - Sediment Control","Sediment Control - 01"
"4892043d-d507-5fd2-bdd7-40a180302683","","checkpoint-group","pass","","","FALSE","FALSE","Site QA","ITP-001 - Sediment Control","Sediment Control - 01","Lot Conformance."
"e796bc15-89cc-5c2f-b580-4a1c173008a4","","holdpoint","pass","","","TRUE","TRUE","Site QA","ITP-003 - Bulk Earthworks","Bulk Earthworks - 001","1.0 Preliminaries","AUTHORITY HOLDPOINT"
"85bb7942-6eba-5900-9286-6dfd46700487","","checkpoint-group","not-applicable","","","FALSE","FALSE","Site QA","ITP-003 - Bulk Earthworks","Bulk Earthworks - 001","2.0 Bulk earthworks – cut"
"a306b353-20aa-51e3-8187-f51c4f10442f","","checkpoint-status","not-applicable","","","TRUE","TRUE","Site QA","ITP-003 - Bulk Earthworks","Bulk Earthworks - 001","2.0 Bulk earthworks – cut","2.1 - Excavation material classification"
"a8acfa40-c980-5e83-8d98-41bbb52d085d","","holdpoint","not-applicable","","","TRUE","TRUE","Site QA","ITP-003 - Bulk Earthworks","Bulk Earthworks - 001","2.0 Bulk earthworks – cut","AUTHORITY HOLDPOINT"
"3e5414b5-eb08-52fa-b2f9-c928268ee7d5","","checkpoint-status","not-applicable","","","TRUE","TRUE","Site QA","ITP-003 - Bulk Earthworks","Bulk Earthworks - 001","2.0 Bulk earthworks – cut","2.2 - Stockpile"
"bcbad0d3-edc5-5f21-9924-1f2776d98e20","","holdpoint","not-applicable","","","TRUE","TRUE","Site QA","ITP-003 - Bulk Earthworks","Bulk Earthworks - 001","2.0 Bulk earthworks – cut","AUTHORITY HOLDPOINT"
"f37a6cd4-71e1-5252-b84c-56a0e820553e","","checkpoint-status","not-applicable","","","TRUE","TRUE","Site QA","ITP-003 - Bulk Earthworks","Bulk Earthworks - 001","2.0 Bulk earthworks – cut","2.3 - Subgrade preparation"
"6d1d7b03-89c4-581a-8b74-6af210aa8194","","checkpoint-status","not-applicable","","","TRUE","TRUE","Site QA","ITP-003 - Bulk Earthworks","Bulk Earthworks - 001","2.0 Bulk earthworks – cut","2.4 - Lime mix"
"b088125d-728e-5e8b-9e66-7722e18f9c8c","","holdpoint","not-applicable","","","TRUE","TRUE","Site QA","ITP-003 - Bulk Earthworks","Bulk Earthworks - 001","2.0 Bulk earthworks – cut","AUTHORITY HOLDPOINT"
"e36130ec-73c6-5bec-bd72-b06d20581957","","checkpoint-status","not-applicable","","","TRUE","TRUE","Site QA","ITP-003 - Bulk Earthworks","Bulk Earthworks - 001","2.0 Bulk earthworks – cut","2.5 - Lime stabilisation"
"cbb03edb-cb0e-5dd1-8892-f2ad307e7461","","checkpoint-status","not-applicable","","","TRUE","TRUE","Site QA","ITP-003 - Bulk Earthworks","Bulk Earthworks - 001","2.0 Bulk earthworks – cut","2.6 - Compaction"
"1cac5043-1e42-50c5-98a4-916983051872","","checkpoint-status","not-applicable","","","TRUE","TRUE","Site QA","ITP-003 - Bulk Earthworks","Bulk Earthworks - 001","2.0 Bulk earthworks – cut","2.7 - Test Rolling"
"c28d09d7-6e54-5c42-9b66-bec9e4d90f83","","holdpoint","not-applicable","","","TRUE","TRUE","Site QA","ITP-003 - Bulk Earthworks","Bulk Earthworks - 001","2.0 Bulk earthworks – cut","AUTHORITY HOLDPOINT"
"850c8151-542b-5180-b19b-36165ce29fb2","","checkpoint-status","not-applicable","","","TRUE","TRUE","Site QA","ITP-003 - Bulk Earthworks","Bulk Earthworks - 001","2.0 Bulk earthworks – cut","Identification of soft wet or unstable material"
"9b27b1c3-bc1f-5efe-a491-ef7a613c5302","","checkpoint-status","not-applicable","","","TRUE","TRUE","Site QA","ITP-003 - Bulk Earthworks","Bulk Earthworks - 001","2.0 Bulk earthworks – cut","Treatment of unsuitable material"
"b3ab141e-90f0-5ba3-9fe0-027dfa57861d","","checkpoint-group","pass","","","FALSE","FALSE","Site QA","ITP-003 - Bulk Earthworks","Bulk Earthworks - 001","3.0 Bulk earthworks - fill"
"5cac85af-4efe-509f-a2c2-372775a68edd","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","ITP-003 - Bulk Earthworks","Bulk Earthworks - 001","3.0 Bulk earthworks - fill","3.1 - Fill material classification"
"aaf44af7-dea9-5591-af81-c0ecdc08673b","","holdpoint","pass","","","TRUE","TRUE","Site QA","ITP-003 - Bulk Earthworks","Bulk Earthworks - 001","3.0 Bulk earthworks - fill","AUTHORITY HOLDPOINT"
"4e83dee7-392e-5d3b-a266-7f4af66bf2a2","","checkpoint-status","not-applicable","","","TRUE","TRUE","Site QA","ITP-003 - Bulk Earthworks","Bulk Earthworks - 001","3.0 Bulk earthworks - fill","3.2 - Stripped surface - test rolling (If applicable)"
"95acb207-0ae8-5c1c-a941-e10c5f9d4478","","holdpoint","not-applicable","","","TRUE","TRUE","Site QA","ITP-003 - Bulk Earthworks","Bulk Earthworks - 001","3.0 Bulk earthworks - fill","AUTHORITY HOLDPOINT"
"5f44d319-26c3-5d6e-b28e-b9287447bcf8","","checkpoint-status","not-applicable","","","TRUE","TRUE","Site QA","ITP-003 - Bulk Earthworks","Bulk Earthworks - 001","3.0 Bulk earthworks - fill","Identification of soft wet or unstable material"
"024c2023-9826-5356-964a-e544e9b16b28","","checkpoint-status","not-applicable","","","TRUE","TRUE","Site QA","ITP-003 - Bulk Earthworks","Bulk Earthworks - 001","3.0 Bulk earthworks - fill","Treatment of unsuitable material"
"4675baec-964f-5cf5-a6ad-088571872131","","checkpoint-status","not-applicable","","","TRUE","TRUE","Site QA","ITP-003 - Bulk Earthworks","Bulk Earthworks - 001","3.0 Bulk earthworks - fill","3.3 - Preparation of surface"
"264c5de5-1635-54db-9181-8cafd6dbc247","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","ITP-003 - Bulk Earthworks","Bulk Earthworks - 001","3.0 Bulk earthworks - fill","3.4 - Fill Placement"
"b0bed666-022d-584a-8e4a-a04f87e39646","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","ITP-003 - Bulk Earthworks","Bulk Earthworks - 001","3.0 Bulk earthworks - fill","3.5 - Moisture"
"5e89eead-e126-5628-a9c0-a476c9f942e2","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","ITP-003 - Bulk Earthworks","Bulk Earthworks - 001","3.0 Bulk earthworks - fill","3.6 - Lime mix"
"1ba3751b-7ca1-54bf-af89-102c0565f5e7","","holdpoint","pass","","","TRUE","TRUE","Site QA","ITP-003 - Bulk Earthworks","Bulk Earthworks - 001","3.0 Bulk earthworks - fill","AUTHORITY HOLDPOINT"
"7fdb2dca-cef0-5db7-87c3-48ab4a69edd3","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","ITP-003 - Bulk Earthworks","Bulk Earthworks - 001","3.0 Bulk earthworks - fill","3.7 - Lime stabilisation"
"ce912261-5527-5682-9d2d-ebea7c33c7c0","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","ITP-003 - Bulk Earthworks","Bulk Earthworks - 001","3.0 Bulk earthworks - fill","3.8 - Compaction"
"f6f85bd4-01b7-5ce8-8ac3-3256cd948bd8","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","ITP-003 - Bulk Earthworks","Bulk Earthworks - 001","3.0 Bulk earthworks - fill","3.9 - Test Rolling"
"eb7d968b-5c37-5405-bdd5-f31f12622705","","holdpoint","pass","","","TRUE","TRUE","Site QA","ITP-003 - Bulk Earthworks","Bulk Earthworks - 001","3.0 Bulk earthworks - fill","AUTHORITY HOLDPOINT"
"9c6ffa07-e0d7-5b58-b6b3-f60bd9fcd978","","checkpoint-status","not-applicable","","","TRUE","TRUE","Site QA","ITP-003 - Bulk Earthworks","Bulk Earthworks - 001","3.0 Bulk earthworks - fill","Identification of soft wet or unstable material"
"86825532-f8f7-5e23-86f3-f0c43a1b73c8","","checkpoint-status","not-applicable","","","TRUE","TRUE","Site QA","ITP-003 - Bulk Earthworks","Bulk Earthworks - 001","3.0 Bulk earthworks - fill","Treatment of unsuitable material"
"2014267b-7a13-5612-a6ac-a86ed5856e94","","checkpoint-group","pass","","","FALSE","FALSE","Site QA","ITP-003 - Bulk Earthworks","Bulk Earthworks - 001","4.0 Conformance check"
"c39684fc-2c87-5f3c-bff9-7a8c45ae151e","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","ITP-003 - Bulk Earthworks","Bulk Earthworks - 001","4.0 Conformance check","4.1 - Width and alignment"
"1c805e90-8b80-5dbb-9f9a-6dc262dafd2a","","holdpoint","pass","","","TRUE","TRUE","Site QA","ITP-003 - Bulk Earthworks","Bulk Earthworks - 001","4.0 Conformance check","AUTHORITY HOLDPOINT"
"aa352a4c-ecdb-53b4-80a7-f75636f75f7d","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","ITP-003 - Bulk Earthworks","Bulk Earthworks - 001","4.0 Conformance check","4.2 - Subgrade level and shape"
"b68a7620-4253-5e5c-9c7b-2fead880c024","","holdpoint","pass","","","TRUE","TRUE","Site QA","ITP-003 - Bulk Earthworks","Bulk Earthworks - 001","4.0 Conformance check","AUTHORITY HOLDPOINT"
"6c508590-1cae-42f9-80c4-7aaa2002dc2f","","checklist-sectioned","pass","CC0394 - ITP-003 - Bulk Earthworks REV1","checklist","FALSE","FALSE","Site QA","ITP-003 - Bulk Earthworks","Bulk Earthworks - 002"
"ca11e130-4b86-5c35-86e8-1151b5838a4b","","checkpoint-group","pass","","","FALSE","FALSE","Site QA","ITP-003 - Bulk Earthworks","Bulk Earthworks - 002","Lot Conformance."
"93abfd32-cd5f-5e3e-95bb-adf3597366ef","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","ITP-003 - Bulk Earthworks","Bulk Earthworks - 002","Lot Conformance.","Lot Conformance"
"b4590c50-0958-56b0-b113-07eea993df44","","holdpoint","pass","","","TRUE","TRUE","Site QA","ITP-003 - Bulk Earthworks","Bulk Earthworks - 002","Lot Conformance.","AUTHORITY HOLDPOINT"
"05a35872-65b5-5195-bb8f-947bf52dd2ae","","checkpoint-group","pass","","","FALSE","FALSE","Site QA","ITP-003 - Bulk Earthworks","Bulk Earthworks - 002","1.0 Preliminaries"
"e37c8c28-d73f-5206-8811-99d7f87360a6","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","ITP-003 - Bulk Earthworks","Bulk Earthworks - 002","1.0 Preliminaries","1.1 - Determine lot size"
"ea42890b-8779-5ebc-9837-d46dccf9a163","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","ITP-003 - Bulk Earthworks","Bulk Earthworks - 002","1.0 Preliminaries","1.2 - Survey set-out"
"0767b36a-227f-5801-be48-c2ad95b65b28","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","ITP-003 - Bulk Earthworks","Bulk Earthworks - 002","1.0 Preliminaries","1.3 - Water management"
"effff003-c947-5d72-aba4-ace7b942c6fe","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","ITP-003 - Bulk Earthworks","Bulk Earthworks - 002","1.0 Preliminaries","1.4 - Clearing"
"cc63c2ec-eded-567b-b27c-43809dc6e043","","holdpoint","pass","","","TRUE","TRUE","Site QA","ITP-003 - Bulk Earthworks","Bulk Earthworks - 002","1.0 Preliminaries","AUTHORITY HOLDPOINT"
"2e115430-60c4-57ed-9668-2c3ca8b0f81c","","checkpoint-group","not-applicable","","","FALSE","FALSE","Site QA","ITP-003 - Bulk Earthworks","Bulk Earthworks - 002","2.0 Bulk earthworks – cut"
"2605b484-b9bf-58b6-bea8-e7143cfbbe72","","checkpoint-status","not-applicable","","","TRUE","TRUE","Site QA","ITP-003 - Bulk Earthworks","Bulk Earthworks - 002","2.0 Bulk earthworks – cut","2.1 - Excavation material classification"
"1e4d01ee-5ac9-59e8-bac2-4267fbe9bd31","","holdpoint","not-applicable","","","TRUE","TRUE","Site QA","ITP-003 - Bulk Earthworks","Bulk Earthworks - 002","2.0 Bulk earthworks – cut","AUTHORITY HOLDPOINT"
"a16caaeb-37dc-54f0-84c1-386addb832bb","","checkpoint-status","not-applicable","","","TRUE","TRUE","Site QA","ITP-003 - Bulk Earthworks","Bulk Earthworks - 002","2.0 Bulk earthworks – cut","2.2 - Stockpile"
"40e571e2-fcf1-565d-9cef-6142fc9c4467","","holdpoint","not-applicable","","","TRUE","TRUE","Site QA","ITP-003 - Bulk Earthworks","Bulk Earthworks - 002","2.0 Bulk earthworks – cut","AUTHORITY HOLDPOINT"
"fe4c35df-b349-5261-8538-f89082ba00aa","","checkpoint-status","not-applicable","","","TRUE","TRUE","Site QA","ITP-003 - Bulk Earthworks","Bulk Earthworks - 002","2.0 Bulk earthworks – cut","2.3 - Subgrade preparation"
"7c56d231-e1f1-512d-ae3f-c63bdbcac715","","checkpoint-status","not-applicable","","","TRUE","TRUE","Site QA","ITP-003 - Bulk Earthworks","Bulk Earthworks - 002","2.0 Bulk earthworks – cut","2.4 - Lime mix"
"ab2abe8d-2179-51f9-b1c2-69f4f1872f48","","holdpoint","not-applicable","","","TRUE","TRUE","Site QA","ITP-003 - Bulk Earthworks","Bulk Earthworks - 002","2.0 Bulk earthworks – cut","AUTHORITY HOLDPOINT"
"2153d75c-9536-57d9-82fc-34e372c4a25b","","checkpoint-status","not-applicable","","","TRUE","TRUE","Site QA","ITP-003 - Bulk Earthworks","Bulk Earthworks - 002","2.0 Bulk earthworks – cut","2.5 - Lime stabilisation"
"4c3dfdb8-4185-53a9-960c-89ad97283f7b","","checkpoint-status","not-applicable","","","TRUE","TRUE","Site QA","ITP-003 - Bulk Earthworks","Bulk Earthworks - 002","2.0 Bulk earthworks – cut","2.6 - Compaction"
"202fb867-026e-5ad6-9643-fd147998b369","","checkpoint-status","not-applicable","","","TRUE","TRUE","Site QA","ITP-003 - Bulk Earthworks","Bulk Earthworks - 002","2.0 Bulk earthworks – cut","2.7 - Test Rolling"
"c256a162-5aa7-5e53-82d5-a7fe27fd239e","","holdpoint","not-applicable","","","TRUE","TRUE","Site QA","ITP-003 - Bulk Earthworks","Bulk Earthworks - 002","2.0 Bulk earthworks – cut","AUTHORITY HOLDPOINT"
"44afaecb-754e-56a5-8c4f-6eadbfa456f8","","checkpoint-status","not-applicable","","","TRUE","TRUE","Site QA","ITP-003 - Bulk Earthworks","Bulk Earthworks - 002","2.0 Bulk earthworks – cut","Identification of soft wet or unstable material"
"8f9913f4-4c11-5cf7-b8b6-eb6f5e1aa9ee","","checkpoint-status","not-applicable","","","TRUE","TRUE","Site QA","ITP-003 - Bulk Earthworks","Bulk Earthworks - 002","2.0 Bulk earthworks – cut","Treatment of unsuitable material"
"df5b3b38-afcc-5f5d-80e4-b6d1ccbda0ea","","checkpoint-group","pass","","","FALSE","FALSE","Site QA","ITP-003 - Bulk Earthworks","Bulk Earthworks - 002","3.0 Bulk earthworks - fill"
"2752251b-4c71-5b6d-bb80-b2b24578861c","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","ITP-003 - Bulk Earthworks","Bulk Earthworks - 002","3.0 Bulk earthworks - fill","3.1 - Fill material classification"
"62ffc8fd-7a4c-532e-b7e6-7df2d8d5b582","","holdpoint","pass","","","TRUE","TRUE","Site QA","ITP-003 - Bulk Earthworks","Bulk Earthworks - 002","3.0 Bulk earthworks - fill","AUTHORITY HOLDPOINT"
"a77f1e58-6cba-5b01-ab9d-48ae082dfa18","","checkpoint-status","not-applicable","","","TRUE","TRUE","Site QA","ITP-003 - Bulk Earthworks","Bulk Earthworks - 002","3.0 Bulk earthworks - fill","3.2 - Stripped surface - test rolling (If applicable)"
"c5392538-d85d-57cd-a5b6-4f78b918f78e","","holdpoint","not-applicable","","","TRUE","TRUE","Site QA","ITP-003 - Bulk Earthworks","Bulk Earthworks - 002","3.0 Bulk earthworks - fill","AUTHORITY HOLDPOINT"
"775d3f44-f8ba-572c-b9bd-a8d19d7fb6ea","","checkpoint-status","not-applicable","","","TRUE","TRUE","Site QA","ITP-003 - Bulk Earthworks","Bulk Earthworks - 002","3.0 Bulk earthworks - fill","Identification of soft wet or unstable material"
"d01050ab-d4e6-5d82-b631-ff4a18de3411","","checkpoint-status","not-applicable","","","TRUE","TRUE","Site QA","ITP-003 - Bulk Earthworks","Bulk Earthworks - 002","3.0 Bulk earthworks - fill","Treatment of unsuitable material"
"79e8a6a2-b734-50a6-808f-f626b214dd2f","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","ITP-003 - Bulk Earthworks","Bulk Earthworks - 002","3.0 Bulk earthworks - fill","3.3 - Preparation of surface"
"b3cbad39-028d-5d1f-b5f7-f35866217a56","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","ITP-003 - Bulk Earthworks","Bulk Earthworks - 002","3.0 Bulk earthworks - fill","3.4 - Fill Placement"
"97976d15-c698-50c0-bfe9-37e9e75b8c22","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","ITP-003 - Bulk Earthworks","Bulk Earthworks - 002","3.0 Bulk earthworks - fill","3.5 - Moisture"
"8750f64b-73c8-5224-8462-9cb2cf20a1bb","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","ITP-003 - Bulk Earthworks","Bulk Earthworks - 002","3.0 Bulk earthworks - fill","3.6 - Lime mix"
"76ea4877-9410-58e8-aa31-dd5c4b56dfb2","","holdpoint","pass","","","TRUE","TRUE","Site QA","ITP-003 - Bulk Earthworks","Bulk Earthworks - 002","3.0 Bulk earthworks - fill","AUTHORITY HOLDPOINT"
"0c5e6d17-e49a-523c-b73a-b36b56a20c90","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","ITP-003 - Bulk Earthworks","Bulk Earthworks - 002","3.0 Bulk earthworks - fill","3.7 - Lime stabilisation"
"caa18946-3ea2-5a24-a930-807da31acb5c","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","ITP-003 - Bulk Earthworks","Bulk Earthworks - 002","3.0 Bulk earthworks - fill","3.8 - Compaction"
"d42bb238-537a-5df6-8dbd-df9f44049b1d","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","ITP-003 - Bulk Earthworks","Bulk Earthworks - 002","3.0 Bulk earthworks - fill","3.9 - Test Rolling"
"cdb0f7f5-1d75-5899-ba53-33277530de46","","holdpoint","pass","","","TRUE","TRUE","Site QA","ITP-003 - Bulk Earthworks","Bulk Earthworks - 002","3.0 Bulk earthworks - fill","AUTHORITY HOLDPOINT"
"4289b4d7-b26b-5a81-9802-b110c824d2b5","","checkpoint-status","not-applicable","","","TRUE","TRUE","Site QA","ITP-003 - Bulk Earthworks","Bulk Earthworks - 002","3.0 Bulk earthworks - fill","Identification of soft wet or unstable material"
"cdad8d29-3e98-53c7-aea9-114769772084","","checkpoint-status","not-applicable","","","TRUE","TRUE","Site QA","ITP-003 - Bulk Earthworks","Bulk Earthworks - 002","3.0 Bulk earthworks - fill","Treatment of unsuitable material"
"58dee049-e47e-59ec-b2bd-bc94994e92e8","","checkpoint-group","pass","","","FALSE","FALSE","Site QA","ITP-003 - Bulk Earthworks","Bulk Earthworks - 002","4.0 Conformance check"
"0d62174f-113c-591e-b1ca-49936ecabb34","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","ITP-003 - Bulk Earthworks","Bulk Earthworks - 002","4.0 Conformance check","4.1 - Width and alignment"
"05761d92-6134-5c79-b2de-3bdc819ef124","","holdpoint","pass","","","TRUE","TRUE","Site QA","ITP-003 - Bulk Earthworks","Bulk Earthworks - 002","4.0 Conformance check","AUTHORITY HOLDPOINT"
"3de522fb-bdb7-5a93-b1fb-6d9b1077133d","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","ITP-003 - Bulk Earthworks","Bulk Earthworks - 002","4.0 Conformance check","4.2 - Subgrade level and shape"
"7a1f1bfc-885a-5fc1-8fe7-fdb290075b2b","","holdpoint","pass","","","TRUE","TRUE","Site QA","ITP-003 - Bulk Earthworks","Bulk Earthworks - 002","4.0 Conformance check","AUTHORITY HOLDPOINT"
"ac52f772-d100-464e-a715-d3f31f64f013","","checklist-sectioned","pass","CC0394 - ITP-003 - Bulk Earthworks REV1","checklist","FALSE","FALSE","Site QA","ITP-003 - Bulk Earthworks","Bulk Earthworks -003"
"72ba53b5-eb50-5152-acdc-e03df42f5416","","checkpoint-group","pass","","","FALSE","FALSE","Site QA","ITP-003 - Bulk Earthworks","Bulk Earthworks -003","Lot Conformance."
"28808b22-6337-5d61-aeee-6b60dedbf9ac","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","ITP-003 - Bulk Earthworks","Bulk Earthworks -003","Lot Conformance.","Lot Conformance"
"1e7b7fc7-fb0a-5881-8eaa-5e28626177ba","","holdpoint","pass","","","TRUE","TRUE","Site QA","ITP-003 - Bulk Earthworks","Bulk Earthworks -003","Lot Conformance.","AUTHORITY HOLDPOINT"
"d0b3c377-1b99-5110-a7d0-abb094948339","","checkpoint-group","pass","","","FALSE","FALSE","Site QA","ITP-003 - Bulk Earthworks","Bulk Earthworks -003","1.0 Preliminaries"
"52db31a1-fce4-5eed-b067-ceec06ae9b84","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","ITP-003 - Bulk Earthworks","Bulk Earthworks -003","1.0 Preliminaries","1.1 - Determine lot size"
"50438721-a723-5611-ae97-a3314810a6fd","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","ITP-003 - Bulk Earthworks","Bulk Earthworks -003","1.0 Preliminaries","1.2 - Survey set-out"
"f777d847-a1b1-53d9-a669-adff93954c99","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","ITP-003 - Bulk Earthworks","Bulk Earthworks -003","1.0 Preliminaries","1.3 - Water management"
"99f0d49d-5112-5e9f-90da-349d25a63baf","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","ITP-003 - Bulk Earthworks","Bulk Earthworks -003","1.0 Preliminaries","1.4 - Clearing"
"cd93d416-ccbb-5d3e-b5c4-f57382c66c7a","","holdpoint","pass","","","TRUE","TRUE","Site QA","ITP-003 - Bulk Earthworks","Bulk Earthworks -003","1.0 Preliminaries","AUTHORITY HOLDPOINT"
"0a9d9cd2-698b-59e3-99a4-9354b7d7f715","","checkpoint-group","pass","","","FALSE","FALSE","Site QA","ITP-003 - Bulk Earthworks","Bulk Earthworks -003","2.0 Bulk earthworks – cut"
"d1731e75-6032-544c-a01c-b507444d323d","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","ITP-003 - Bulk Earthworks","Bulk Earthworks -003","2.0 Bulk earthworks – cut","2.1 - Excavation material classification"
"07af9c42-df2f-5b3a-b93d-6cc89a767c44","","holdpoint","pass","","","TRUE","TRUE","Site QA","ITP-003 - Bulk Earthworks","Bulk Earthworks -003","2.0 Bulk earthworks – cut","AUTHORITY HOLDPOINT"
"33e50de7-2a48-5529-a8fd-d7bd411bd305","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","ITP-003 - Bulk Earthworks","Bulk Earthworks -003","2.0 Bulk earthworks – cut","2.2 - Stockpile"
"908919b2-721b-5c74-b9c4-c2ab9a3aa277","","holdpoint","pass","","","TRUE","TRUE","Site QA","ITP-003 - Bulk Earthworks","Bulk Earthworks -003","2.0 Bulk earthworks – cut","AUTHORITY HOLDPOINT"
"89696c19-ab03-5f99-9b42-eb82ac4f47ed","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","ITP-003 - Bulk Earthworks","Bulk Earthworks -003","2.0 Bulk earthworks – cut","2.3 - Subgrade preparation"
"702f2d1f-696d-5af6-b29f-9ff35e5a5a5f","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","ITP-003 - Bulk Earthworks","Bulk Earthworks -003","2.0 Bulk earthworks – cut","2.4 - Lime mix"
"c0c0eb73-410d-5049-bd32-64d89445610c","","holdpoint","pass","","","TRUE","TRUE","Site QA","ITP-003 - Bulk Earthworks","Bulk Earthworks -003","2.0 Bulk earthworks – cut","AUTHORITY HOLDPOINT"
