"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"f81eaaf6-bb8e-4d69-a9cb-6857a4f0cd1c","","folder-normal","work-in-progress","","step","FALSE","FALSE","Colo 1 Cell 1"
"8dc15395-7890-4b51-b368-8d835d7904be","","folder-normal","not-started","","step","FALSE","FALSE","Colo 1 Cell 1","Level 2 - QA Checks Colo 1 Cell 1"
"ebb45fcc-08d8-42ac-a5c1-a113999a4d02","","folder-normal","not-started","","step","TRUE","FALSE","Colo 1 Cell 1","Level 2 - QA Checks Colo 1 Cell 1","02-00-101    COLO 1 CELL 1"
"6cdaf53b-3196-4ddb-b52a-001762668c39","","checklist-flat","not-started","First Fix","checklist-flat","FALSE","FALSE","Colo 1 Cell 1","Level 2 - QA Checks Colo 1 Cell 1","02-00-101    COLO 1 CELL 1","First Fix Checks"
"b3088f55-c2eb-483f-adc5-e7781c682d4f","","checklist-flat","not-started","Second Fix","checklist-flat","FALSE","FALSE","Colo 1 Cell 1","Level 2 - QA Checks Colo 1 Cell 1","02-00-101    COLO 1 CELL 1","Second Fix Checks"
"e03f3159-7b90-4625-8f94-db3f3f1359a5","","folder-normal","not-started","","step","TRUE","FALSE","Colo 1 Cell 1","Level 2 - QA Checks Colo 1 Cell 1","02-00-105    COLO 1 MECH GALLERY 1"
"68538c82-8962-40fa-9080-bd31758448b2","","checklist-flat","not-started","First Fix","checklist-flat","FALSE","FALSE","Colo 1 Cell 1","Level 2 - QA Checks Colo 1 Cell 1","02-00-105    COLO 1 MECH GALLERY 1","First Fix Checks"
"32c3f4a3-6d6f-4e26-ac6b-33bfa793c159","","checklist-flat","not-started","Second Fix","checklist-flat","FALSE","FALSE","Colo 1 Cell 1","Level 2 - QA Checks Colo 1 Cell 1","02-00-105    COLO 1 MECH GALLERY 1","Second Fix Checks"
"9ffa301e-c986-4471-8e1b-e48ea59a5df1","","folder-normal","not-started","","step","TRUE","FALSE","Colo 1 Cell 1","Level 2 - QA Checks Colo 1 Cell 1","02-00-115    COLO1 CELL1 ELECTRICAL"
"cf572a96-0a7e-4721-a383-765921d94f58","","checklist-flat","not-started","First Fix","checklist-flat","FALSE","FALSE","Colo 1 Cell 1","Level 2 - QA Checks Colo 1 Cell 1","02-00-115    COLO1 CELL1 ELECTRICAL","First Fix Checks"
"23943f4c-41b2-42d4-87f4-0da60a2b6cec","","checklist-flat","not-started","Second Fix","checklist-flat","FALSE","FALSE","Colo 1 Cell 1","Level 2 - QA Checks Colo 1 Cell 1","02-00-115    COLO1 CELL1 ELECTRICAL","Second Fix Checks"
"5f0f9c8b-9430-4093-8042-74114f686477","","folder-normal","not-started","","step","TRUE","FALSE","Colo 1 Cell 1","Level 2 - QA Checks Colo 1 Cell 1","02-00-119    COLO 1 CELL 1 BATTERY"
"60dde24d-835e-4fff-a95a-2ebee1ccf4de","","checklist-flat","not-started","First Fix","checklist-flat","FALSE","FALSE","Colo 1 Cell 1","Level 2 - QA Checks Colo 1 Cell 1","02-00-119    COLO 1 CELL 1 BATTERY","First Fix Checks"
"9ded0e38-2df6-4aad-8c70-c2bf79e68826","","checklist-flat","not-started","Second Fix","checklist-flat","FALSE","FALSE","Colo 1 Cell 1","Level 2 - QA Checks Colo 1 Cell 1","02-00-119    COLO 1 CELL 1 BATTERY","Second Fix Checks"
"8d44e741-fb39-4a9e-a585-5ff88a55d462","","folder-normal","not-started","","step","TRUE","FALSE","Colo 1 Cell 1","Level 2 - QA Checks Colo 1 Cell 1","02-EX-03    FS1"
"98722dbf-5226-4142-bf68-6ad6efd4df85","","checklist-flat","not-started","First Fix","checklist-flat","FALSE","FALSE","Colo 1 Cell 1","Level 2 - QA Checks Colo 1 Cell 1","02-EX-03    FS1","First Fix Checks"
"88abcf0b-bf32-4a46-a8f1-52a6381a4e69","","checklist-flat","not-started","Second Fix","checklist-flat","FALSE","FALSE","Colo 1 Cell 1","Level 2 - QA Checks Colo 1 Cell 1","02-EX-03    FS1","Second Fix Checks"
"16441ccc-470b-4cb7-b675-301fbc6a3c65","","folder-normal","work-in-progress","","step","TRUE","FALSE","Colo 1 Cell 1","Level 2 - Electrical Checks Colo 1 Cell 1"
"72bf29e8-d4e1-4421-9a60-fe87b3be5f75","","folder-normal","work-in-progress","","step","TRUE","FALSE","Colo 1 Cell 1","Level 2 - Electrical Checks Colo 1 Cell 1","Earthing Colo 1 Cell 1"
"78157f58-cb94-4f86-91e2-b3646b9c2fa5","","checklist-flat","not-started","Main Earth Check Sheet","checklist-flat","FALSE","FALSE","Colo 1 Cell 1","Level 2 - Electrical Checks Colo 1 Cell 1","Earthing Colo 1 Cell 1","Main Earth System Colo 1 Cell 1"
"6e6831dd-44ee-46bd-988b-0ee227bca7c4","","folder-normal","work-in-progress","","step","TRUE","FALSE","Colo 1 Cell 1","Level 2 - Electrical Checks Colo 1 Cell 1","Earthing Colo 1 Cell 1","Earth Connections Colo 1 Cell 1"
"7b368bec-cfe0-5bb8-8bcb-54f53fd1306f","Data not allowed on checklist-flat: Tested By (e38b589d-7804-4cea-aabe-4f472a73fb27)
checklist-flat must be display flat but was undefined","checklist-flat","not-started","dbc6ff5015bc888ca9453a0972bb5e2faf8d2e59b47bcc14498350a4805e38f2","checklist-flat","TRUE","TRUE","Colo 1 Cell 1","Level 2 - Electrical Checks Colo 1 Cell 1","Mains & Submain Cabling Colo 1 Cell 1","Cable Ref. C1-9   From - COLO1-CE1-MSB01 To - CE4-PDU02","Tested"
"a76c9f15-4faf-4ada-a129-062bcc418bd7","folder-normal must be display normal but was flat
Unsupported Children: checkpoint-no-status Test Conditions (8630a185-2570-50fd-ab2d-cbdb743e2ccc), checkpoint-no-status Cable Details(67189a3a-e862-5d14-998f-aa48dd1aecb4)","folder-normal","not-started","","step","FALSE","FALSE","Colo 1 Cell 1","Level 2 - Electrical Checks Colo 1 Cell 1","Mains & Submain Cabling Colo 1 Cell 1","Cable Ref. C1-10   From - COLO1-CE1-MSB01 To - CE1-PDU03"
"7c957a1b-70c7-5094-a3f6-9acd062fee6f","checklist-flat must be display flat but was undefined
Child Using a 1000 volt insulation tester test and record the resistance between(7c04ba54-bb87-526e-86cb-a8dfefa61fcf): DataPoint Red to Yellow(92af2809-4317-4f95-b0ca-201964f79867) has hidden property width:100
Child Using a 1000 volt insulation tester test and record the resistance between(7c04ba54-bb87-526e-86cb-a8dfefa61fcf): DataPoint Yellow to Blue (54dc5d3d-9fca-4760-a89a-8babf9e32d97) has hidden property width:100","checklist-flat","not-started","076f6069242c3ecb24781d1292bd4ebfee790e2649d85557a7fa7a5962a4f56e","checklist-flat","TRUE","TRUE","Colo 1 Cell 1","Level 2 - Electrical Checks Colo 1 Cell 1","Mains & Submain Cabling Colo 1 Cell 1","Cable Ref. C1-10   From - COLO1-CE1-MSB01 To - CE1-PDU03","Test Results "
"3e688a2d-31db-5282-921e-6f2b384eba9f","Data not allowed on checklist-flat: Tested By (e38b589d-7804-4cea-aabe-4f472a73fb27)
checklist-flat must be display flat but was undefined","checklist-flat","not-started","dbc6ff5015bc888ca9453a0972bb5e2faf8d2e59b47bcc14498350a4805e38f2","checklist-flat","TRUE","TRUE","Colo 1 Cell 1","Level 2 - Electrical Checks Colo 1 Cell 1","Mains & Submain Cabling Colo 1 Cell 1","Cable Ref. C1-10   From - COLO1-CE1-MSB01 To - CE1-PDU03","Tested"
"c4639116-bf77-47f5-a467-1d4408a0a1d2","folder-normal must be display normal but was flat
Unsupported Children: checkpoint-no-status Test Conditions (e0cd01ad-4655-524c-9ea9-b4487f0e75a2), checkpoint-no-status Cable Details(ad856091-15d4-5049-8107-7654db85a345)","folder-normal","not-started","","step","FALSE","FALSE","Colo 1 Cell 1","Level 2 - Electrical Checks Colo 1 Cell 1","Mains & Submain Cabling Colo 1 Cell 1","Cable Ref. C1-11   From - COLO1-CE1-MSB01 To - CE3-PDU04"
"2c248181-24de-5bbc-b233-11908de2609e","checklist-flat must be display flat but was undefined
Child Using a 1000 volt insulation tester test and record the resistance between(1b28abd7-5199-5d19-820f-6be57e6cfb74): DataPoint Red to Yellow(92af2809-4317-4f95-b0ca-201964f79867) has hidden property width:100
Child Using a 1000 volt insulation tester test and record the resistance between(1b28abd7-5199-5d19-820f-6be57e6cfb74): DataPoint Yellow to Blue (54dc5d3d-9fca-4760-a89a-8babf9e32d97) has hidden property width:100","checklist-flat","not-started","076f6069242c3ecb24781d1292bd4ebfee790e2649d85557a7fa7a5962a4f56e","checklist-flat","TRUE","TRUE","Colo 1 Cell 1","Level 2 - Electrical Checks Colo 1 Cell 1","Mains & Submain Cabling Colo 1 Cell 1","Cable Ref. C1-11   From - COLO1-CE1-MSB01 To - CE3-PDU04","Test Results "
"17443c9e-3972-5e4a-b10e-c18d889219ce","Data not allowed on checklist-flat: Tested By (e38b589d-7804-4cea-aabe-4f472a73fb27)
checklist-flat must be display flat but was undefined","checklist-flat","not-started","dbc6ff5015bc888ca9453a0972bb5e2faf8d2e59b47bcc14498350a4805e38f2","checklist-flat","TRUE","TRUE","Colo 1 Cell 1","Level 2 - Electrical Checks Colo 1 Cell 1","Mains & Submain Cabling Colo 1 Cell 1","Cable Ref. C1-11   From - COLO1-CE1-MSB01 To - CE3-PDU04","Tested"
"341716b7-766a-4519-b811-8dcdf0a1d346","folder-normal must be display normal but was flat
Unsupported Children: checkpoint-no-status Test Conditions (15227be5-476a-5be9-9187-c42cd86febfb), checkpoint-no-status Cable Details(b341e3f1-27f2-578e-90b1-9d0b850b571c)","folder-normal","not-started","","step","FALSE","FALSE","Colo 1 Cell 1","Level 2 - Electrical Checks Colo 1 Cell 1","Mains & Submain Cabling Colo 1 Cell 1","Cable Ref. C1-12   From - COLO1-CE1-MSB01 To - CE1-PDU05"
"81ad6f7d-9d30-5782-a8d9-5870daddaf9e","checklist-flat must be display flat but was undefined
Child Using a 1000 volt insulation tester test and record the resistance between(67169995-b3af-5937-adc0-0b92bd9f43ce): DataPoint Red to Yellow(92af2809-4317-4f95-b0ca-201964f79867) has hidden property width:100
Child Using a 1000 volt insulation tester test and record the resistance between(67169995-b3af-5937-adc0-0b92bd9f43ce): DataPoint Yellow to Blue (54dc5d3d-9fca-4760-a89a-8babf9e32d97) has hidden property width:100","checklist-flat","not-started","076f6069242c3ecb24781d1292bd4ebfee790e2649d85557a7fa7a5962a4f56e","checklist-flat","TRUE","TRUE","Colo 1 Cell 1","Level 2 - Electrical Checks Colo 1 Cell 1","Mains & Submain Cabling Colo 1 Cell 1","Cable Ref. C1-12   From - COLO1-CE1-MSB01 To - CE1-PDU05","Test Results "
"f4c6ae04-5c86-58e9-af4b-c4ee0ab60d81","Data not allowed on checklist-flat: Tested By (e38b589d-7804-4cea-aabe-4f472a73fb27)
checklist-flat must be display flat but was undefined","checklist-flat","not-started","dbc6ff5015bc888ca9453a0972bb5e2faf8d2e59b47bcc14498350a4805e38f2","checklist-flat","TRUE","TRUE","Colo 1 Cell 1","Level 2 - Electrical Checks Colo 1 Cell 1","Mains & Submain Cabling Colo 1 Cell 1","Cable Ref. C1-12   From - COLO1-CE1-MSB01 To - CE1-PDU05","Tested"
"876c0e9c-dd3f-4e63-a38a-020fe1e4c71e","folder-normal must be display normal but was flat
Unsupported Children: checkpoint-no-status Test Conditions (982523f8-1496-51c7-ad11-86594d50b321), checkpoint-no-status Cable Details(9e29f460-3f24-5cc3-a5f8-6ae9e91c533b)","folder-normal","not-started","","step","FALSE","FALSE","Colo 1 Cell 1","Level 2 - Electrical Checks Colo 1 Cell 1","Mains & Submain Cabling Colo 1 Cell 1","Cable Ref. C1-13   From - COLO1-CE1-MSB01 To - CE2-PDU06"
"6ada1700-b362-5559-8284-4b0c10248827","checklist-flat must be display flat but was undefined
Child Using a 1000 volt insulation tester test and record the resistance between(4314b40f-2ead-5992-b0ba-b0b96d63bb03): DataPoint Red to Yellow(92af2809-4317-4f95-b0ca-201964f79867) has hidden property width:100
Child Using a 1000 volt insulation tester test and record the resistance between(4314b40f-2ead-5992-b0ba-b0b96d63bb03): DataPoint Yellow to Blue (54dc5d3d-9fca-4760-a89a-8babf9e32d97) has hidden property width:100","checklist-flat","not-started","076f6069242c3ecb24781d1292bd4ebfee790e2649d85557a7fa7a5962a4f56e","checklist-flat","TRUE","TRUE","Colo 1 Cell 1","Level 2 - Electrical Checks Colo 1 Cell 1","Mains & Submain Cabling Colo 1 Cell 1","Cable Ref. C1-13   From - COLO1-CE1-MSB01 To - CE2-PDU06","Test Results "
"d7cf4392-b589-5f10-9dfa-0e8efe80a8a9","Data not allowed on checklist-flat: Tested By (e38b589d-7804-4cea-aabe-4f472a73fb27)
checklist-flat must be display flat but was undefined","checklist-flat","not-started","dbc6ff5015bc888ca9453a0972bb5e2faf8d2e59b47bcc14498350a4805e38f2","checklist-flat","TRUE","TRUE","Colo 1 Cell 1","Level 2 - Electrical Checks Colo 1 Cell 1","Mains & Submain Cabling Colo 1 Cell 1","Cable Ref. C1-13   From - COLO1-CE1-MSB01 To - CE2-PDU06","Tested"
"390924a0-9171-4586-ac82-d27d639d9db1","folder-normal must be display normal but was flat
Unsupported Children: checkpoint-no-status Test Conditions (98ed56cb-aafc-5929-a4fa-91bb0589b35a), checkpoint-no-status Cable Details(c7b10b6b-ea77-5075-bbc3-6b3b49c2d88b)","folder-normal","not-started","","step","FALSE","FALSE","Colo 1 Cell 1","Level 2 - Electrical Checks Colo 1 Cell 1","Mains & Submain Cabling Colo 1 Cell 1","Cable Ref. C1-14   From - COLO1-CE1-MSB01 To - CE1-LBP02"
"6b658bca-d85f-5f8e-8e17-ddd6426909a6","checklist-flat must be display flat but was undefined
Child Using a 1000 volt insulation tester test and record the resistance between(442989cf-ecf0-5cfc-9677-ca0b49c448aa): DataPoint Red to Yellow(92af2809-4317-4f95-b0ca-201964f79867) has hidden property width:100
Child Using a 1000 volt insulation tester test and record the resistance between(442989cf-ecf0-5cfc-9677-ca0b49c448aa): DataPoint Yellow to Blue (54dc5d3d-9fca-4760-a89a-8babf9e32d97) has hidden property width:100","checklist-flat","not-started","076f6069242c3ecb24781d1292bd4ebfee790e2649d85557a7fa7a5962a4f56e","checklist-flat","TRUE","TRUE","Colo 1 Cell 1","Level 2 - Electrical Checks Colo 1 Cell 1","Mains & Submain Cabling Colo 1 Cell 1","Cable Ref. C1-14   From - COLO1-CE1-MSB01 To - CE1-LBP02","Test Results "
"f685e4be-e49e-54d7-bea8-c42ae4ed585d","Data not allowed on checklist-flat: Tested By (e38b589d-7804-4cea-aabe-4f472a73fb27)
checklist-flat must be display flat but was undefined","checklist-flat","not-started","dbc6ff5015bc888ca9453a0972bb5e2faf8d2e59b47bcc14498350a4805e38f2","checklist-flat","TRUE","TRUE","Colo 1 Cell 1","Level 2 - Electrical Checks Colo 1 Cell 1","Mains & Submain Cabling Colo 1 Cell 1","Cable Ref. C1-14   From - COLO1-CE1-MSB01 To - CE1-LBP02","Tested"
"3c654549-16f1-40f9-8a4d-ace152960732","folder-normal must be display normal but was flat
Unsupported Children: checkpoint-no-status Test Conditions (f7d198dd-fdda-5419-b4d3-65d868d1f52c), checkpoint-no-status Cable Details(38cf2ca5-f2d5-540c-8018-292e17ce69b6)","folder-normal","not-started","","step","FALSE","FALSE","Colo 1 Cell 1","Level 2 - Electrical Checks Colo 1 Cell 1","Mains & Submain Cabling Colo 1 Cell 1","Cable Ref. C1-15   From - COLO1-CE1-MSB01 To - CE1-UPS01-PNL01-XFM01"
"17295136-6b19-5f23-a8a1-a5bfdc968a99","checklist-flat must be display flat but was undefined
Child Using a 1000 volt insulation tester test and record the resistance between(d37ee36b-e6d5-5ae7-af38-345da4cfaa50): DataPoint Red to Yellow(92af2809-4317-4f95-b0ca-201964f79867) has hidden property width:100
Child Using a 1000 volt insulation tester test and record the resistance between(d37ee36b-e6d5-5ae7-af38-345da4cfaa50): DataPoint Yellow to Blue (54dc5d3d-9fca-4760-a89a-8babf9e32d97) has hidden property width:100","checklist-flat","not-started","076f6069242c3ecb24781d1292bd4ebfee790e2649d85557a7fa7a5962a4f56e","checklist-flat","TRUE","TRUE","Colo 1 Cell 1","Level 2 - Electrical Checks Colo 1 Cell 1","Mains & Submain Cabling Colo 1 Cell 1","Cable Ref. C1-15   From - COLO1-CE1-MSB01 To - CE1-UPS01-PNL01-XFM01","Test Results "
"cba5159e-97a9-5ace-932d-d4b83a84b8fd","Data not allowed on checklist-flat: Tested By (e38b589d-7804-4cea-aabe-4f472a73fb27)
checklist-flat must be display flat but was undefined","checklist-flat","not-started","dbc6ff5015bc888ca9453a0972bb5e2faf8d2e59b47bcc14498350a4805e38f2","checklist-flat","TRUE","TRUE","Colo 1 Cell 1","Level 2 - Electrical Checks Colo 1 Cell 1","Mains & Submain Cabling Colo 1 Cell 1","Cable Ref. C1-15   From - COLO1-CE1-MSB01 To - CE1-UPS01-PNL01-XFM01","Tested"
"bf8c7e69-6f16-4dc0-8ac8-0ba2b9ee2c70","folder-normal must be display normal but was flat
Unsupported Children: checkpoint-no-status Test Conditions (b0e8eacf-659c-5220-87b8-6e74ceec476c), checkpoint-no-status Cable Details(ae77769d-44fc-5ef2-a841-8c7d14e768b4)","folder-normal","not-started","","step","FALSE","FALSE","Colo 1 Cell 1","Level 2 - Electrical Checks Colo 1 Cell 1","Mains & Submain Cabling Colo 1 Cell 1","Cable Ref. C1-16   From - CE1-ADP01 To - CE1-ATS01"
"57d8941c-3292-5670-9481-a2e1affc050f","checklist-flat must be display flat but was undefined
Child Using a 1000 volt insulation tester test and record the resistance between(7d01f57d-a8a2-5cc1-a5de-ad8c4a09ace3): DataPoint Red to Yellow(92af2809-4317-4f95-b0ca-201964f79867) has hidden property width:100
Child Using a 1000 volt insulation tester test and record the resistance between(7d01f57d-a8a2-5cc1-a5de-ad8c4a09ace3): DataPoint Yellow to Blue (54dc5d3d-9fca-4760-a89a-8babf9e32d97) has hidden property width:100","checklist-flat","not-started","076f6069242c3ecb24781d1292bd4ebfee790e2649d85557a7fa7a5962a4f56e","checklist-flat","TRUE","TRUE","Colo 1 Cell 1","Level 2 - Electrical Checks Colo 1 Cell 1","Mains & Submain Cabling Colo 1 Cell 1","Cable Ref. C1-16   From - CE1-ADP01 To - CE1-ATS01","Test Results "
"aeaf0d2a-d01a-57dc-ab0c-13c659197a1f","Data not allowed on checklist-flat: Tested By (e38b589d-7804-4cea-aabe-4f472a73fb27)
checklist-flat must be display flat but was undefined","checklist-flat","not-started","dbc6ff5015bc888ca9453a0972bb5e2faf8d2e59b47bcc14498350a4805e38f2","checklist-flat","TRUE","TRUE","Colo 1 Cell 1","Level 2 - Electrical Checks Colo 1 Cell 1","Mains & Submain Cabling Colo 1 Cell 1","Cable Ref. C1-16   From - CE1-ADP01 To - CE1-ATS01","Tested"
"cf09c64b-6142-4b0d-9d91-beb1c04635b7","folder-normal must be display normal but was flat
Unsupported Children: checkpoint-no-status Test Conditions (6d052c1d-b7fa-5884-b0d6-e1a123a5cdf7), checkpoint-no-status Cable Details(8b892468-eea4-5504-9110-f7a92fbc8e15)","folder-normal","not-started","","step","FALSE","FALSE","Colo 1 Cell 1","Level 2 - Electrical Checks Colo 1 Cell 1","Mains & Submain Cabling Colo 1 Cell 1","Cable Ref. C1-17   From - CE1-ADP01 To - CE3-ATS01"
"be74dadb-709c-5d9d-8675-2a6f0e73f2b4","checklist-flat must be display flat but was undefined
Child Using a 1000 volt insulation tester test and record the resistance between(1a88a01e-1ad3-5c42-9ab3-b233f7105ac2): DataPoint Red to Yellow(92af2809-4317-4f95-b0ca-201964f79867) has hidden property width:100
Child Using a 1000 volt insulation tester test and record the resistance between(1a88a01e-1ad3-5c42-9ab3-b233f7105ac2): DataPoint Yellow to Blue (54dc5d3d-9fca-4760-a89a-8babf9e32d97) has hidden property width:100","checklist-flat","not-started","076f6069242c3ecb24781d1292bd4ebfee790e2649d85557a7fa7a5962a4f56e","checklist-flat","TRUE","TRUE","Colo 1 Cell 1","Level 2 - Electrical Checks Colo 1 Cell 1","Mains & Submain Cabling Colo 1 Cell 1","Cable Ref. C1-17   From - CE1-ADP01 To - CE3-ATS01","Test Results "
"2485b8d6-0203-599a-8289-7ec6ec5c6590","Data not allowed on checklist-flat: Tested By (e38b589d-7804-4cea-aabe-4f472a73fb27)
checklist-flat must be display flat but was undefined","checklist-flat","not-started","dbc6ff5015bc888ca9453a0972bb5e2faf8d2e59b47bcc14498350a4805e38f2","checklist-flat","TRUE","TRUE","Colo 1 Cell 1","Level 2 - Electrical Checks Colo 1 Cell 1","Mains & Submain Cabling Colo 1 Cell 1","Cable Ref. C1-17   From - CE1-ADP01 To - CE3-ATS01","Tested"
"b440daf1-7e81-4c9f-99a9-c881077cef4e","folder-normal must be display normal but was flat
Unsupported Children: checkpoint-no-status Test Conditions (70a33dd3-9ffc-5879-a3c7-d09d438f051c), checkpoint-no-status Cable Details(b2b12aa1-1663-5198-b792-b19f753968ab)","folder-normal","not-started","","step","FALSE","FALSE","Colo 1 Cell 1","Level 2 - Electrical Checks Colo 1 Cell 1","Mains & Submain Cabling Colo 1 Cell 1","Cable Ref. C1-18   From - CE1-ADP01 To - CE1-AHU02"
"26e523d2-9fbd-51e4-ab40-ad5c006db121","checklist-flat must be display flat but was undefined
Child Using a 1000 volt insulation tester test and record the resistance between(111a3086-5301-563c-812f-4eae8a035e89): DataPoint Red to Yellow(92af2809-4317-4f95-b0ca-201964f79867) has hidden property width:100
Child Using a 1000 volt insulation tester test and record the resistance between(111a3086-5301-563c-812f-4eae8a035e89): DataPoint Yellow to Blue (54dc5d3d-9fca-4760-a89a-8babf9e32d97) has hidden property width:100","checklist-flat","not-started","076f6069242c3ecb24781d1292bd4ebfee790e2649d85557a7fa7a5962a4f56e","checklist-flat","TRUE","TRUE","Colo 1 Cell 1","Level 2 - Electrical Checks Colo 1 Cell 1","Mains & Submain Cabling Colo 1 Cell 1","Cable Ref. C1-18   From - CE1-ADP01 To - CE1-AHU02","Test Results "
"cbedd669-db96-5a7a-aaff-097450d7b6a6","Data not allowed on checklist-flat: Tested By (e38b589d-7804-4cea-aabe-4f472a73fb27)
checklist-flat must be display flat but was undefined","checklist-flat","not-started","dbc6ff5015bc888ca9453a0972bb5e2faf8d2e59b47bcc14498350a4805e38f2","checklist-flat","TRUE","TRUE","Colo 1 Cell 1","Level 2 - Electrical Checks Colo 1 Cell 1","Mains & Submain Cabling Colo 1 Cell 1","Cable Ref. C1-18   From - CE1-ADP01 To - CE1-AHU02","Tested"
"e47f3d9e-6461-4a02-9373-e5efe06b0e1a","folder-normal must be display normal but was flat
Unsupported Children: checkpoint-no-status Test Conditions (84f297fd-d874-505d-b01d-62f1e93cceb4), checkpoint-no-status Cable Details(725f6941-e3ce-5c0c-bdef-6cac1c809f71)","folder-normal","not-started","","step","FALSE","FALSE","Colo 1 Cell 1","Level 2 - Electrical Checks Colo 1 Cell 1","Mains & Submain Cabling Colo 1 Cell 1","Cable Ref. C1-19   From - CE1-ADP01 To - CE1-ATS02"
"f14df89a-c7bd-542b-b012-77593ea2883d","checklist-flat must be display flat but was undefined
Child Using a 1000 volt insulation tester test and record the resistance between(bcf8077c-c464-525c-a9ff-81f7221aa523): DataPoint Red to Yellow(92af2809-4317-4f95-b0ca-201964f79867) has hidden property width:100
Child Using a 1000 volt insulation tester test and record the resistance between(bcf8077c-c464-525c-a9ff-81f7221aa523): DataPoint Yellow to Blue (54dc5d3d-9fca-4760-a89a-8babf9e32d97) has hidden property width:100","checklist-flat","not-started","076f6069242c3ecb24781d1292bd4ebfee790e2649d85557a7fa7a5962a4f56e","checklist-flat","TRUE","TRUE","Colo 1 Cell 1","Level 2 - Electrical Checks Colo 1 Cell 1","Mains & Submain Cabling Colo 1 Cell 1","Cable Ref. C1-19   From - CE1-ADP01 To - CE1-ATS02","Test Results "
"3b278ea7-9987-54a6-b804-a5513305c073","Data not allowed on checklist-flat: Tested By (e38b589d-7804-4cea-aabe-4f472a73fb27)
checklist-flat must be display flat but was undefined","checklist-flat","not-started","dbc6ff5015bc888ca9453a0972bb5e2faf8d2e59b47bcc14498350a4805e38f2","checklist-flat","TRUE","TRUE","Colo 1 Cell 1","Level 2 - Electrical Checks Colo 1 Cell 1","Mains & Submain Cabling Colo 1 Cell 1","Cable Ref. C1-19   From - CE1-ADP01 To - CE1-ATS02","Tested"
"380485ab-6fa4-4a50-86b1-eb25a1afe3c8","folder-normal must be display normal but was flat
Unsupported Children: checkpoint-no-status Test Conditions (869a6853-0a2f-5565-93e3-9540bc5eae46), checkpoint-no-status Cable Details(207ac005-5ace-5317-9476-b876ecb0b8d6)","folder-normal","not-started","","step","FALSE","FALSE","Colo 1 Cell 1","Level 2 - Electrical Checks Colo 1 Cell 1","Mains & Submain Cabling Colo 1 Cell 1","Cable Ref. C1-20   From - CE1-ADP01 To - CE4-ATS02"
"6653e55b-027f-5a6d-a8a5-ecd95dd7044f","checklist-flat must be display flat but was undefined
Child Using a 1000 volt insulation tester test and record the resistance between(77a8d6ac-4ad5-585f-99ae-0a14b01a75f2): DataPoint Red to Yellow(92af2809-4317-4f95-b0ca-201964f79867) has hidden property width:100
Child Using a 1000 volt insulation tester test and record the resistance between(77a8d6ac-4ad5-585f-99ae-0a14b01a75f2): DataPoint Yellow to Blue (54dc5d3d-9fca-4760-a89a-8babf9e32d97) has hidden property width:100","checklist-flat","not-started","076f6069242c3ecb24781d1292bd4ebfee790e2649d85557a7fa7a5962a4f56e","checklist-flat","TRUE","TRUE","Colo 1 Cell 1","Level 2 - Electrical Checks Colo 1 Cell 1","Mains & Submain Cabling Colo 1 Cell 1","Cable Ref. C1-20   From - CE1-ADP01 To - CE4-ATS02","Test Results "
"b1f47250-60b8-5eb0-84ff-c1dc5e650297","Data not allowed on checklist-flat: Tested By (e38b589d-7804-4cea-aabe-4f472a73fb27)
checklist-flat must be display flat but was undefined","checklist-flat","not-started","dbc6ff5015bc888ca9453a0972bb5e2faf8d2e59b47bcc14498350a4805e38f2","checklist-flat","TRUE","TRUE","Colo 1 Cell 1","Level 2 - Electrical Checks Colo 1 Cell 1","Mains & Submain Cabling Colo 1 Cell 1","Cable Ref. C1-20   From - CE1-ADP01 To - CE4-ATS02","Tested"
"843d50d4-da53-486b-a12f-bbd4e2d07cfd","folder-normal must be display normal but was flat
Unsupported Children: checkpoint-no-status Test Conditions (02ebe97a-a565-534d-9199-24a4323e88e2), checkpoint-no-status Cable Details(30ef0dee-8441-5137-8284-bac0cba04a3b)","folder-normal","not-started","","step","FALSE","FALSE","Colo 1 Cell 1","Level 2 - Electrical Checks Colo 1 Cell 1","Mains & Submain Cabling Colo 1 Cell 1","Cable Ref. C1-21   From - CE1-ADP01 To - CE3-AHU04"
"b44cd6e4-af60-5d5f-8c3c-b901e33081de","checklist-flat must be display flat but was undefined
Child Using a 1000 volt insulation tester test and record the resistance between(8ca6cd98-a149-568d-9d45-a384a8456a2d): DataPoint Red to Yellow(92af2809-4317-4f95-b0ca-201964f79867) has hidden property width:100
Child Using a 1000 volt insulation tester test and record the resistance between(8ca6cd98-a149-568d-9d45-a384a8456a2d): DataPoint Yellow to Blue (54dc5d3d-9fca-4760-a89a-8babf9e32d97) has hidden property width:100","checklist-flat","not-started","076f6069242c3ecb24781d1292bd4ebfee790e2649d85557a7fa7a5962a4f56e","checklist-flat","TRUE","TRUE","Colo 1 Cell 1","Level 2 - Electrical Checks Colo 1 Cell 1","Mains & Submain Cabling Colo 1 Cell 1","Cable Ref. C1-21   From - CE1-ADP01 To - CE3-AHU04","Test Results "
