"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"2c88abe4-5e69-446b-85bf-f805bf27f7e6","","folder-normal","pass","","step","TRUE","FALSE","Forest Glen Stage 1 "
"ee6ad9f1-723e-43ab-b06f-68097c4e1ef7","","checklist-flat","no-status-started","93bd1be2dc3f7d66098628adff5b0a88d6a562baf6b97b6716aee51438f745bf","checklist-flat","FALSE","FALSE","Forest Glen Stage 1 ","Job Details"
"37638fda-86cf-473f-9bed-9409adeed905","","checkpoint-no-status","no-status-started","","","FALSE","FALSE","Forest Glen Stage 1 ","Job Details","Site Info"
"ca111cc6-3ee9-4628-976b-07b9e31c660e","","checkpoint-no-status","no-status-not-started","","","FALSE","FALSE","Forest Glen Stage 1 ","Job Details","Latest Drawings"
"40977118-594f-4fe3-97f7-54f847f5aa90","","checkpoint-no-status","no-status-not-started","","","FALSE","FALSE","Forest Glen Stage 1 ","Job Details","Scope of Works Attached"
"21f60bfc-0d33-4ac9-8881-43cc1ae40b4d","","checkpoint-no-status","no-status-not-started","","","FALSE","FALSE","Forest Glen Stage 1 ","Job Details","Additional Pre Start Docs"
"f3fd13f2-7a41-436a-ab8a-faeaf42951e6","","folder-normal","pass","","step","FALSE","FALSE","Forest Glen Stage 1 ","Health & Safety"
"4c12fc47-922e-477b-b1d6-350110475d3d","","checklist-flat","no-status-started","df00e11d689b0cd5fdda29373d1dc053d0812dccb7e91a591d365a6a64c0011e","checklist-flat","FALSE","FALSE","Forest Glen Stage 1 ","Health & Safety","Prestart H&S Documents"
"3f8f5243-fa5f-4f43-998c-335856ccc861","","checkpoint-no-status","no-status-started","","","FALSE","FALSE","Forest Glen Stage 1 ","Health & Safety","Prestart H&S Documents","All  Pre-start H&S Documentation Completed, Reviewed & Attached"
"1e095b21-9591-429d-9c2a-55c72d345cc0","","holdpoint","no-status-started","","","FALSE","FALSE","Forest Glen Stage 1 ","Health & Safety","Prestart H&S Documents","Request Main Contractor Approval"
"f45c08ce-791e-4931-b739-de639b39ce0b","","folder-normal","pass","","step","TRUE","TRUE","Forest Glen Stage 1 ","Health & Safety","Daily/Weekly H&S"
"c5e5ea0d-5364-4fa0-945b-81dac9678dc3","","folder-normal","pass","","step","TRUE","FALSE","Forest Glen Stage 1 ","Health & Safety","Daily/Weekly H&S","July"
"92721a91-a7f5-5954-9aad-dc20d4671264","","checklist-flat","pass","SYS - Toolbox Talk - (old version)","checklist-flat","FALSE","FALSE","Forest Glen Stage 1 ","Health & Safety","Daily/Weekly H&S","July","Toolbox Talk - 12/07/2021"
"f8c05f52-c134-5987-bc56-868daf6079a3","","checkpoint-status","pass","","","TRUE","TRUE","Forest Glen Stage 1 ","Health & Safety","Daily/Weekly H&S","Aug","Toolbox Talk - 16.08.2021","Task Analysis/Job Safety Analysis (JSA) completed/reviewed"
"b1a1d11a-2aea-52e5-93f3-0020af4b0b17","","holdpoint","pass","","","TRUE","TRUE","Forest Glen Stage 1 ","Health & Safety","Daily/Weekly H&S","Aug","Toolbox Talk - 16.08.2021","Request Signoff"
"d200f644-48b2-4726-b034-ad6317f16510","","folder-normal","pass","","step","TRUE","FALSE","Forest Glen Stage 1 ","Health & Safety","Daily/Weekly H&S","Sept."
"5555eddd-6834-4bc6-916c-c64730456575","","checklist-flat","pass","SYS - Toolbox Talk - (old version)","checklist-flat","FALSE","FALSE","Forest Glen Stage 1 ","Health & Safety","Daily/Weekly H&S","Sept.","Toolbox Talk - 22/09/2021"
"28993b1d-37cc-5cfa-ae70-624f39250f74","","checkpoint-status","pass","","","TRUE","TRUE","Forest Glen Stage 1 ","Health & Safety","Daily/Weekly H&S","Sept.","Toolbox Talk - 22/09/2021","Toolbox Talk Details"
"a02f12d9-4220-5489-8459-dce4403173a1","","checkpoint-status","pass","","","TRUE","TRUE","Forest Glen Stage 1 ","Health & Safety","Daily/Weekly H&S","Sept.","Toolbox Talk - 22/09/2021","Meeting Details / Attendees"
"926c0916-9d08-5749-9fc9-ba9cd9d5e29e","","checkpoint-status","pass","","","TRUE","TRUE","Forest Glen Stage 1 ","Health & Safety","Daily/Weekly H&S","Sept.","Toolbox Talk - 22/09/2021","Site Activities Listed - any corrective actions discussed, actioned, reviewed and closed out"
"8f42994e-fdd4-5557-85af-2e08a80a7c7b","","checkpoint-status","not-applicable","","","TRUE","TRUE","Forest Glen Stage 1 ","Health & Safety","Daily/Weekly H&S","Sept.","Toolbox Talk - 22/09/2021","Near Misses / Incidents to report - any corrective actions discussed, actioned, reviewed and closed out"
"c15d8560-e002-50ec-9c70-73931e2e0602","","checkpoint-status","not-applicable","","","TRUE","TRUE","Forest Glen Stage 1 ","Health & Safety","Daily/Weekly H&S","Sept.","Toolbox Talk - 22/09/2021","Employee issues raised and resolved within specified timeframe (Pass once issues have been resolved)"
"2b0839fb-7c02-5bc5-af57-fa97a3cdb20f","","checkpoint-status","not-applicable","","","TRUE","TRUE","Forest Glen Stage 1 ","Health & Safety","Daily/Weekly H&S","Sept.","Toolbox Talk - 22/09/2021","Safe Observations reviewed / discussed"
"77af5180-1b78-50d2-8b5d-86697503b08e","","checkpoint-status","not-applicable","","","TRUE","TRUE","Forest Glen Stage 1 ","Health & Safety","Daily/Weekly H&S","Sept.","Toolbox Talk - 22/09/2021","Task Analysis/Job Safety Analysis (JSA) completed/reviewed"
"5fe143a4-5ad1-50ae-b58c-7931c617896e","","holdpoint","not-applicable","","","TRUE","TRUE","Forest Glen Stage 1 ","Health & Safety","Daily/Weekly H&S","Sept.","Toolbox Talk - 22/09/2021","Request Signoff"
"dbc6fc16-5937-40b3-a70c-d4255841a055","","checklist-flat","pass","SYS - Toolbox Talk - (old version)","checklist-flat","FALSE","FALSE","Forest Glen Stage 1 ","Health & Safety","Daily/Weekly H&S","Sept.","Toolbox Talk - 28.09.2021"
"e21bdd0b-396f-5d65-aaea-7f130e5854f1","","checkpoint-status","pass","","","TRUE","TRUE","Forest Glen Stage 1 ","Health & Safety","Daily/Weekly H&S","Sept.","Toolbox Talk - 28.09.2021","Toolbox Talk Details"
"05703942-80f2-5d6c-a501-58f364f94cb0","","checkpoint-status","pass","","","TRUE","TRUE","Forest Glen Stage 1 ","Health & Safety","Daily/Weekly H&S","Sept.","Toolbox Talk - 28.09.2021","Meeting Details / Attendees"
"8eafe809-ba80-5118-b7c3-c5cf70025d59","","checkpoint-status","pass","","","TRUE","TRUE","Forest Glen Stage 1 ","Health & Safety","Daily/Weekly H&S","Sept.","Toolbox Talk - 28.09.2021","Site Activities Listed - any corrective actions discussed, actioned, reviewed and closed out"
"5e9f78f5-099a-5917-b28f-78288e1fa566","","checkpoint-status","not-applicable","","","TRUE","TRUE","Forest Glen Stage 1 ","Health & Safety","Daily/Weekly H&S","Sept.","Toolbox Talk - 28.09.2021","Near Misses / Incidents to report - any corrective actions discussed, actioned, reviewed and closed out"
"460a61dd-734b-56f8-81a0-b250eaca193e","","checkpoint-status","not-applicable","","","TRUE","TRUE","Forest Glen Stage 1 ","Health & Safety","Daily/Weekly H&S","Sept.","Toolbox Talk - 28.09.2021","Employee issues raised and resolved within specified timeframe (Pass once issues have been resolved)"
"e28d7692-d3b5-5015-94c6-2c5c9a7f8e9e","","checkpoint-status","not-applicable","","","TRUE","TRUE","Forest Glen Stage 1 ","Health & Safety","Daily/Weekly H&S","Sept.","Toolbox Talk - 28.09.2021","Safe Observations reviewed / discussed"
"746b4714-51ae-576f-9f3c-6a9e40b1ec3c","","checkpoint-status","pass","","","TRUE","TRUE","Forest Glen Stage 1 ","Health & Safety","Daily/Weekly H&S","Sept.","Toolbox Talk - 28.09.2021","Task Analysis/Job Safety Analysis (JSA) completed/reviewed"
"bb28a57d-6b6e-55aa-a301-bbb261150b30","","holdpoint","pass","","","TRUE","TRUE","Forest Glen Stage 1 ","Health & Safety","Daily/Weekly H&S","Sept.","Toolbox Talk - 28.09.2021","Request Signoff"
"88061d90-5ef0-4fcb-9b84-31d84c418ba9","","checklist-flat","pass","SYS - Toolbox Talk - (old version)","checklist-flat","FALSE","FALSE","Forest Glen Stage 1 ","Health & Safety","Daily/Weekly H&S","Sept.","Toolbox Talk -29/09/2021"
"9f5924a1-36b5-58c1-a6a5-5415f03b3743","","checkpoint-status","pass","","","TRUE","TRUE","Forest Glen Stage 1 ","Health & Safety","Daily/Weekly H&S","Sept.","Toolbox Talk -29/09/2021","Toolbox Talk Details"
"bb9dcc0d-679c-591d-a63e-7708b2cf652f","","checkpoint-status","pass","","","TRUE","TRUE","Forest Glen Stage 1 ","Health & Safety","Daily/Weekly H&S","Sept.","Toolbox Talk -29/09/2021","Meeting Details / Attendees"
"1226736f-1e05-52d9-b2e8-88649326f306","","checkpoint-status","pass","","","TRUE","TRUE","Forest Glen Stage 1 ","Health & Safety","Daily/Weekly H&S","Sept.","Toolbox Talk -29/09/2021","Site Activities Listed - any corrective actions discussed, actioned, reviewed and closed out"
"add4113e-e2bd-512a-ba30-69c0d5ab1dd9","","checkpoint-status","not-applicable","","","TRUE","TRUE","Forest Glen Stage 1 ","Health & Safety","Daily/Weekly H&S","Sept.","Toolbox Talk -29/09/2021","Near Misses / Incidents to report - any corrective actions discussed, actioned, reviewed and closed out"
"a665a288-1e80-5358-92aa-c540daf446df","","checkpoint-status","not-applicable","","","TRUE","TRUE","Forest Glen Stage 1 ","Health & Safety","Daily/Weekly H&S","Sept.","Toolbox Talk -29/09/2021","Employee issues raised and resolved within specified timeframe (Pass once issues have been resolved)"
"86a30ce2-f12f-5744-9da2-7188ebbfe8e7","","checkpoint-status","not-applicable","","","TRUE","TRUE","Forest Glen Stage 1 ","Health & Safety","Daily/Weekly H&S","Sept.","Toolbox Talk -29/09/2021","Safe Observations reviewed / discussed"
"cdcd35eb-3ece-5d4f-9a8e-cdcda4c7c34c","","checkpoint-status","pass","","","TRUE","TRUE","Forest Glen Stage 1 ","Health & Safety","Daily/Weekly H&S","Sept.","Toolbox Talk -29/09/2021","Task Analysis/Job Safety Analysis (JSA) completed/reviewed"
"42d5a3da-62e0-5c34-a9ec-d6bfce08fea8","","holdpoint","pass","","","TRUE","TRUE","Forest Glen Stage 1 ","Health & Safety","Daily/Weekly H&S","Sept.","Toolbox Talk -29/09/2021","Request Signoff"
"a534ba8c-cc5d-4f86-a3da-9ae89ab3b624","","checklist-flat","pass","SYS - Toolbox Talk - (old version)","checklist-flat","FALSE","FALSE","Forest Glen Stage 1 ","Health & Safety","Daily/Weekly H&S","Sept.","Toolbox Talk - 30.09.2021"
"6a2018d2-7870-51d7-b10e-70ca7275594b","","checkpoint-status","pass","","","TRUE","TRUE","Forest Glen Stage 1 ","Health & Safety","Daily/Weekly H&S","Sept.","Toolbox Talk - 30.09.2021","Toolbox Talk Details"
"b21c6e36-8e0f-53ab-8553-2bc8316c9292","","checkpoint-status","pass","","","TRUE","TRUE","Forest Glen Stage 1 ","Health & Safety","Daily/Weekly H&S","Sept.","Toolbox Talk - 30.09.2021","Meeting Details / Attendees"
"59b12473-123e-55cd-b547-8fd0b0d85a7b","","checkpoint-status","pass","","","TRUE","TRUE","Forest Glen Stage 1 ","Health & Safety","Daily/Weekly H&S","Sept.","Toolbox Talk - 30.09.2021","Site Activities Listed - any corrective actions discussed, actioned, reviewed and closed out"
"77dce4bb-c283-508b-8081-169af5c5300b","","checkpoint-status","not-applicable","","","TRUE","TRUE","Forest Glen Stage 1 ","Health & Safety","Daily/Weekly H&S","Sept.","Toolbox Talk - 30.09.2021","Near Misses / Incidents to report - any corrective actions discussed, actioned, reviewed and closed out"
"fcd0d3e6-8ccc-5a22-8d58-1ef6ff1d50a0","","checkpoint-status","not-applicable","","","TRUE","TRUE","Forest Glen Stage 1 ","Health & Safety","Daily/Weekly H&S","Sept.","Toolbox Talk - 30.09.2021","Employee issues raised and resolved within specified timeframe (Pass once issues have been resolved)"
"559ead9b-3b5b-518d-85a7-5a1aec355206","","checkpoint-status","not-applicable","","","TRUE","TRUE","Forest Glen Stage 1 ","Health & Safety","Daily/Weekly H&S","Sept.","Toolbox Talk - 30.09.2021","Safe Observations reviewed / discussed"
"77421821-a1b0-5b28-a0f3-5d71284e2b57","","checkpoint-status","pass","","","TRUE","TRUE","Forest Glen Stage 1 ","Health & Safety","Daily/Weekly H&S","Sept.","Toolbox Talk - 30.09.2021","Task Analysis/Job Safety Analysis (JSA) completed/reviewed"
"ae0c437d-3c70-5102-ab34-d3b397825764","","holdpoint","pass","","","TRUE","TRUE","Forest Glen Stage 1 ","Health & Safety","Daily/Weekly H&S","Sept.","Toolbox Talk - 30.09.2021","Request Signoff"
"ec9e6aa4-8157-461a-a4f1-1553473732db","","checklist-flat","pass","SYS - Toolbox Talk - (old version)","checklist-flat","FALSE","FALSE","Forest Glen Stage 1 ","Health & Safety","Daily/Weekly H&S","Toolbox Talk -23/09/2021 Albany Mall"
"67a257c4-a228-50aa-8998-f3cb2753235e","","checkpoint-status","pass","","","TRUE","TRUE","Forest Glen Stage 1 ","Health & Safety","Daily/Weekly H&S","Toolbox Talk -23/09/2021 Albany Mall","Toolbox Talk Details"
"3bdee538-276a-5a03-ae17-d428d4085f53","","checkpoint-status","pass","","","TRUE","TRUE","Forest Glen Stage 1 ","Health & Safety","Daily/Weekly H&S","Toolbox Talk -23/09/2021 Albany Mall","Meeting Details / Attendees"
"c747fbd5-72a6-5fc3-9680-ba7deb6febbd","","checkpoint-status","pass","","","TRUE","TRUE","Forest Glen Stage 1 ","Health & Safety","Daily/Weekly H&S","Toolbox Talk -23/09/2021 Albany Mall","Site Activities Listed - any corrective actions discussed, actioned, reviewed and closed out"
"ee9836a4-e30e-5c92-a0df-cc77ed4f78eb","","checkpoint-status","not-applicable","","","TRUE","TRUE","Forest Glen Stage 1 ","Health & Safety","Daily/Weekly H&S","Toolbox Talk -23/09/2021 Albany Mall","Near Misses / Incidents to report - any corrective actions discussed, actioned, reviewed and closed out"
"a9035497-41c9-5a7d-af28-5bd8e84f91af","","checkpoint-status","not-applicable","","","TRUE","TRUE","Forest Glen Stage 1 ","Health & Safety","Daily/Weekly H&S","Toolbox Talk -23/09/2021 Albany Mall","Employee issues raised and resolved within specified timeframe (Pass once issues have been resolved)"
"8af8bbee-25ba-5bca-aa6f-d32ebfb3c9f8","","checkpoint-status","not-applicable","","","TRUE","TRUE","Forest Glen Stage 1 ","Health & Safety","Daily/Weekly H&S","Toolbox Talk -23/09/2021 Albany Mall","Safe Observations reviewed / discussed"
"b4b09cdc-59f0-5fa2-912e-de27fc3873d9","","checkpoint-status","pass","","","TRUE","TRUE","Forest Glen Stage 1 ","Health & Safety","Daily/Weekly H&S","Toolbox Talk -23/09/2021 Albany Mall","Task Analysis/Job Safety Analysis (JSA) completed/reviewed"
"cfbd0c15-c107-5448-a1aa-1649926517fb","","holdpoint","pass","","","TRUE","TRUE","Forest Glen Stage 1 ","Health & Safety","Daily/Weekly H&S","Toolbox Talk -23/09/2021 Albany Mall","Request Signoff"
"5c73a4b7-91f4-4b8f-babd-9976eb678524","","folder-normal","pass","","step","TRUE","FALSE","Forest Glen Stage 1 ","Health & Safety","Daily/Weekly H&S","Oct"
"197567d1-37ad-4bb2-ba33-356f1f6bd16a","","checklist-flat","pass","SYS - Toolbox Talk - (old version)","checklist-flat","FALSE","FALSE","Forest Glen Stage 1 ","Health & Safety","Daily/Weekly H&S","Oct","Toolbox Talk -04.10.2021"
"2b89ae68-0f49-5f98-832b-b51197ca2ecb","","checkpoint-status","pass","","","TRUE","TRUE","Forest Glen Stage 1 ","Health & Safety","Daily/Weekly H&S","Oct","Toolbox Talk -04.10.2021","Toolbox Talk Details"
"06cb451d-9444-5783-9ea4-00b17397015f","","checkpoint-status","pass","","","TRUE","TRUE","Forest Glen Stage 1 ","Health & Safety","Daily/Weekly H&S","Oct","Toolbox Talk -04.10.2021","Meeting Details / Attendees"
"30aea1a8-adb7-5f90-aafe-602ee00ce3b3","","checkpoint-status","pass","","","TRUE","TRUE","Forest Glen Stage 1 ","Health & Safety","Daily/Weekly H&S","Oct","Toolbox Talk -04.10.2021","Site Activities Listed - any corrective actions discussed, actioned, reviewed and closed out"
"d560f421-e20b-56ca-8a46-e02de84c1011","","checkpoint-status","not-applicable","","","TRUE","TRUE","Forest Glen Stage 1 ","Health & Safety","Daily/Weekly H&S","Oct","Toolbox Talk -04.10.2021","Near Misses / Incidents to report - any corrective actions discussed, actioned, reviewed and closed out"
"9f4b7172-8390-5a45-9694-b0f041cf89d1","","checkpoint-status","not-applicable","","","TRUE","TRUE","Forest Glen Stage 1 ","Health & Safety","Daily/Weekly H&S","Oct","Toolbox Talk -04.10.2021","Employee issues raised and resolved within specified timeframe (Pass once issues have been resolved)"
"f82bb596-7922-5797-b80d-bf3ce4b09def","","checkpoint-status","not-applicable","","","TRUE","TRUE","Forest Glen Stage 1 ","Health & Safety","Daily/Weekly H&S","Oct","Toolbox Talk -04.10.2021","Safe Observations reviewed / discussed"
"7c8f37b6-430e-52d0-ada4-9872e9e194c1","","checkpoint-status","pass","","","TRUE","TRUE","Forest Glen Stage 1 ","Health & Safety","Daily/Weekly H&S","Oct","Toolbox Talk -04.10.2021","Task Analysis/Job Safety Analysis (JSA) completed/reviewed"
"ef300683-e5ad-5a95-b87c-e7c726905c48","","holdpoint","pass","","","TRUE","TRUE","Forest Glen Stage 1 ","Health & Safety","Daily/Weekly H&S","Oct","Toolbox Talk -04.10.2021","Request Signoff"
"55940197-3645-4cad-ac16-ec384b593fc2","","checklist-flat","pass","SYS - Toolbox Talk - (old version)","checklist-flat","FALSE","FALSE","Forest Glen Stage 1 ","Health & Safety","Daily/Weekly H&S","Oct","Toolbox Talk -07.10.2021"
"ea47749a-c24e-59c8-b175-1b061d046da9","","checkpoint-status","pass","","","TRUE","TRUE","Forest Glen Stage 1 ","Health & Safety","Daily/Weekly H&S","Oct","Toolbox Talk -07.10.2021","Toolbox Talk Details"
"537bc0b4-31a2-5b54-ad51-4886500b615b","","checkpoint-status","pass","","","TRUE","TRUE","Forest Glen Stage 1 ","Health & Safety","Daily/Weekly H&S","Oct","Toolbox Talk -07.10.2021","Meeting Details / Attendees"
"f1cee5e2-d53f-5322-873a-d4767ee49f8a","","checkpoint-status","pass","","","TRUE","TRUE","Forest Glen Stage 1 ","Health & Safety","Daily/Weekly H&S","Oct","Toolbox Talk -07.10.2021","Site Activities Listed - any corrective actions discussed, actioned, reviewed and closed out"
"dde3966a-4a6a-5f62-b194-04b219467ce7","","checkpoint-status","not-applicable","","","TRUE","TRUE","Forest Glen Stage 1 ","Health & Safety","Daily/Weekly H&S","Oct","Toolbox Talk -07.10.2021","Near Misses / Incidents to report - any corrective actions discussed, actioned, reviewed and closed out"
"357f56ed-f0c0-5f8b-9977-2ec2075662f2","","checkpoint-status","not-applicable","","","TRUE","TRUE","Forest Glen Stage 1 ","Health & Safety","Daily/Weekly H&S","Oct","Toolbox Talk -07.10.2021","Employee issues raised and resolved within specified timeframe (Pass once issues have been resolved)"
"bdfffd64-d8b0-5eb5-acf9-497a54348578","","checkpoint-status","not-applicable","","","TRUE","TRUE","Forest Glen Stage 1 ","Health & Safety","Daily/Weekly H&S","Oct","Toolbox Talk -07.10.2021","Safe Observations reviewed / discussed"
"e1b27591-912f-5875-9104-a4cfeee3abcc","","checkpoint-status","pass","","","TRUE","TRUE","Forest Glen Stage 1 ","Health & Safety","Daily/Weekly H&S","Oct","Toolbox Talk -07.10.2021","Task Analysis/Job Safety Analysis (JSA) completed/reviewed"
"77c6c528-5efd-581a-b101-52c2db0885ac","","holdpoint","pass","","","TRUE","TRUE","Forest Glen Stage 1 ","Health & Safety","Daily/Weekly H&S","Oct","Toolbox Talk -07.10.2021","Request Signoff"
"fea2495b-3592-4697-9b50-4ca606cf90ae","","checklist-flat","pass","SYS - Toolbox Talk - (old version)","checklist-flat","FALSE","FALSE","Forest Glen Stage 1 ","Health & Safety","Daily/Weekly H&S","Oct","Toolbox Talk -08/10/2021"
"cea4b2d7-0e8b-5634-8182-02293421b8f3","","checkpoint-status","pass","","","TRUE","TRUE","Forest Glen Stage 1 ","Health & Safety","Daily/Weekly H&S","Oct","Toolbox Talk -08/10/2021","Toolbox Talk Details"
"39e2e9cb-3b4a-5b8b-8a77-5ee3f6e98582","","checkpoint-status","pass","","","TRUE","TRUE","Forest Glen Stage 1 ","Health & Safety","Daily/Weekly H&S","Oct","Toolbox Talk -08/10/2021","Meeting Details / Attendees"
"0c1257db-4ade-532b-b359-69918e1283d9","","checkpoint-status","pass","","","TRUE","TRUE","Forest Glen Stage 1 ","Health & Safety","Daily/Weekly H&S","Oct","Toolbox Talk -08/10/2021","Site Activities Listed - any corrective actions discussed, actioned, reviewed and closed out"
"5df56afe-0da5-51d5-9b32-9227eb6dd45e","","checkpoint-status","not-applicable","","","TRUE","TRUE","Forest Glen Stage 1 ","Health & Safety","Daily/Weekly H&S","Oct","Toolbox Talk -08/10/2021","Near Misses / Incidents to report - any corrective actions discussed, actioned, reviewed and closed out"
"c145f141-ba88-5fab-9b69-6ce542f64492","","checkpoint-status","not-applicable","","","TRUE","TRUE","Forest Glen Stage 1 ","Health & Safety","Daily/Weekly H&S","Oct","Toolbox Talk -08/10/2021","Employee issues raised and resolved within specified timeframe (Pass once issues have been resolved)"
"eccab9ff-1ce5-5957-8c2e-afedf26802e1","","checkpoint-status","not-applicable","","","TRUE","TRUE","Forest Glen Stage 1 ","Health & Safety","Daily/Weekly H&S","Oct","Toolbox Talk -08/10/2021","Safe Observations reviewed / discussed"
"52fce4a7-df81-59a9-b326-aa3d67424060","","checkpoint-status","not-applicable","","","TRUE","TRUE","Forest Glen Stage 1 ","Health & Safety","Daily/Weekly H&S","Oct","Toolbox Talk -08/10/2021","Task Analysis/Job Safety Analysis (JSA) completed/reviewed"
"91c4f152-54a6-5062-8072-7c3acec32591","","holdpoint","not-applicable","","","TRUE","TRUE","Forest Glen Stage 1 ","Health & Safety","Daily/Weekly H&S","Oct","Toolbox Talk -08/10/2021","Request Signoff"
"a30fbe29-b726-4c40-a9fe-047a0f53fa75","","checklist-flat","pass","SYS - Toolbox Talk - (old version)","checklist-flat","FALSE","FALSE","Forest Glen Stage 1 ","Health & Safety","Daily/Weekly H&S","Oct","Toolbox Talk -09/10/2021"
"440c5d89-bc91-5d68-9554-2da32fa24dad","","checkpoint-status","pass","","","TRUE","TRUE","Forest Glen Stage 1 ","Health & Safety","Daily/Weekly H&S","Oct","Toolbox Talk -09/10/2021","Toolbox Talk Details"
"27a30709-d789-5be5-9994-f3184a7e520e","","checkpoint-status","pass","","","TRUE","TRUE","Forest Glen Stage 1 ","Health & Safety","Daily/Weekly H&S","Oct","Toolbox Talk -09/10/2021","Meeting Details / Attendees"
"28b96af8-2153-550c-aea5-24591f623ce7","","checkpoint-status","pass","","","TRUE","TRUE","Forest Glen Stage 1 ","Health & Safety","Daily/Weekly H&S","Oct","Toolbox Talk -09/10/2021","Site Activities Listed - any corrective actions discussed, actioned, reviewed and closed out"
"fd234133-6adc-5d4c-b840-3238c1e566d0","","checkpoint-status","not-applicable","","","TRUE","TRUE","Forest Glen Stage 1 ","Health & Safety","Daily/Weekly H&S","Oct","Toolbox Talk -09/10/2021","Near Misses / Incidents to report - any corrective actions discussed, actioned, reviewed and closed out"
"bc3951fa-1b64-52fb-9b57-bee56d9e8187","","checkpoint-status","not-applicable","","","TRUE","TRUE","Forest Glen Stage 1 ","Health & Safety","Daily/Weekly H&S","Oct","Toolbox Talk -09/10/2021","Employee issues raised and resolved within specified timeframe (Pass once issues have been resolved)"
"60859bd1-24e7-537b-b5ab-eaa4b33a02a1","","checkpoint-status","not-applicable","","","TRUE","TRUE","Forest Glen Stage 1 ","Health & Safety","Daily/Weekly H&S","Oct","Toolbox Talk -09/10/2021","Safe Observations reviewed / discussed"
"ad84b901-79c2-5574-9803-a74f39ad5011","","checkpoint-status","pass","","","TRUE","TRUE","Forest Glen Stage 1 ","Health & Safety","Daily/Weekly H&S","Oct","Toolbox Talk -09/10/2021","Task Analysis/Job Safety Analysis (JSA) completed/reviewed"
"737012f1-f79f-596a-9c2f-74266e325203","","holdpoint","pass","","","TRUE","TRUE","Forest Glen Stage 1 ","Health & Safety","Daily/Weekly H&S","Oct","Toolbox Talk -09/10/2021","Request Signoff"
"c573df43-026f-46b4-8d8d-0c40792fb57d","","checklist-flat","pass","SYS - Toolbox Talk - (old version)","checklist-flat","FALSE","FALSE","Forest Glen Stage 1 ","Health & Safety","Daily/Weekly H&S","Oct","Toolbox Talk -11/10/2021"
"65840c21-5f92-5ef0-9297-7a8460c5eb52","","checkpoint-status","pass","","","TRUE","TRUE","Forest Glen Stage 1 ","Health & Safety","Daily/Weekly H&S","Oct","Toolbox Talk -11/10/2021","Toolbox Talk Details"
"830f9b96-e01a-5efe-8606-1d8ea0599241","","checkpoint-status","pass","","","TRUE","TRUE","Forest Glen Stage 1 ","Health & Safety","Daily/Weekly H&S","Oct","Toolbox Talk -11/10/2021","Meeting Details / Attendees"
"c91b5186-c623-55f1-9e1c-bff3e130f80a","","checkpoint-status","pass","","","TRUE","TRUE","Forest Glen Stage 1 ","Health & Safety","Daily/Weekly H&S","Oct","Toolbox Talk -11/10/2021","Site Activities Listed - any corrective actions discussed, actioned, reviewed and closed out"
"a6c65839-e43d-5d6a-803d-6d390fb2fa0c","","checkpoint-status","not-applicable","","","TRUE","TRUE","Forest Glen Stage 1 ","Health & Safety","Daily/Weekly H&S","Oct","Toolbox Talk -11/10/2021","Near Misses / Incidents to report - any corrective actions discussed, actioned, reviewed and closed out"
"0ba62d57-a215-53ea-abee-be9baab72ac2","","checkpoint-status","not-applicable","","","TRUE","TRUE","Forest Glen Stage 1 ","Health & Safety","Daily/Weekly H&S","Oct","Toolbox Talk -11/10/2021","Employee issues raised and resolved within specified timeframe (Pass once issues have been resolved)"
"2bfbdac8-7242-5b3e-81bd-b2bb2cd7c3e4","","checkpoint-status","not-applicable","","","TRUE","TRUE","Forest Glen Stage 1 ","Health & Safety","Daily/Weekly H&S","Oct","Toolbox Talk -11/10/2021","Safe Observations reviewed / discussed"
"7921672b-049a-5cbf-9bb1-3bdceb9cecb0","","checkpoint-status","pass","","","TRUE","TRUE","Forest Glen Stage 1 ","Health & Safety","Daily/Weekly H&S","Oct","Toolbox Talk -11/10/2021","Task Analysis/Job Safety Analysis (JSA) completed/reviewed"
"9a2d277f-09c2-5411-9f17-0b741b2ce603","","holdpoint","pass","","","TRUE","TRUE","Forest Glen Stage 1 ","Health & Safety","Daily/Weekly H&S","Oct","Toolbox Talk -11/10/2021","Request Signoff"
"97f764f6-014c-4a2b-8dc9-192d410e69d2","","checklist-flat","pass","SYS - Toolbox Talk - (old version)","checklist-flat","FALSE","FALSE","Forest Glen Stage 1 ","Health & Safety","Daily/Weekly H&S","Oct","Toolbox Talk -14/10/2021"
"e0e6e6c4-9289-5b57-9e7a-75bc8fbe1d8e","","checkpoint-status","pass","","","TRUE","TRUE","Forest Glen Stage 1 ","Health & Safety","Daily/Weekly H&S","Oct","Toolbox Talk -14/10/2021","Toolbox Talk Details"
"fc1065d9-1f5a-505c-9e28-92ba3dc7f470","","checkpoint-status","pass","","","TRUE","TRUE","Forest Glen Stage 1 ","Health & Safety","Daily/Weekly H&S","Oct","Toolbox Talk -14/10/2021","Meeting Details / Attendees"
