type,name,values,prefix,postfix,usage count,user addable,template name,,,,,,,,,,,,
label,"• If the aggregate is not evenly distributed, a light drag broom may be used after initial rolling. If the broom dislodges aggregate particles, drag brooming should be deferred or eliminated.",,,,,,,,,,,,,,,,,,
section,9.0 Sweeping and Loose Aggregate Removal (10mm and 14mm Seal / Reseals only),,,,,,,,,,,,,,,,,,
checkpoint,9.1 - Final sweeping and loose aggregate measurement prior to opening to traffic.,,,,,,,,,,,,,,,,,,
label,Ref docs - TfNSW R106/R107 C.L. 7.1 & 7.2,,,,,,,,,,,,,,,,,,
label,Acceptance criteria - All loose material removed.,,,,,,,,,,,,,,,,,,
label,• Measure loose aggregate particles – RMS Test method T277.,,,,,,,,,,,,,,,,,,
label,• Maximum allowable loose particles:,,,,,,,,,,,,,,,,,,
label,• Urban Areas: 20 particles / m²,,,,,,,,,,,,,,,,,,
label,• Other medium to high traffic (250 v/l/d): 30 particles / m²,,,,,,,,,,,,,,,,,,
label,• Low traffic (≤ 250 v/l/d): 40 particles / m²,,,,,,,,,,,,,,,,,,
button,Acceptance,"Yes,No,N/A",,,,,,,,,,,,,,,,,
label,Verify of acceptance by,,,,,,,,,,,,,,,,,,
label,Symal Infrastructure: Key - W,,,,,,,,,,,,,,,,,,
label,Shoalhaven City Council: Key - W,,,,,,,,,,,,,,,,,,
label,"Remarks / record (eg. test frequency, reports, certificates, checklist etc) - Temporary 60 km/h speed zoning must be in place until the maximum allowable loose aggregate requirement is met.",,,,,,,,,,,,,,,,,,
checkpoint,Works complete,,,,,,,,,,,,,,,,,,
text,Name:,,,,,,,,,,,,,,,,,,
text,Position:,,,,,,,,,,,,,,,,,,
text,Date Completed:,,,,,,,,,,,,,,,,,,
holdpoint,Sign ITP,,,,,,,,,,,,,,,,,,
checkpoint,Lot Conformance,,,,,,,,,,,,,,,,,,
select,Lot Status,"Awaiting Hold Point Release,Awaiting NCR Closure,Awaiting Test Results,Awaiting Verification,Cancelled, Closed-out,Outstanding,Work In Progress",,,,,,,,,,,,,,,,,
text,Lot opened date:,,,,,,,,,,,,,,,,,,
text,Lot opened by:,,,,,,,,,,,,,,,,,,
text,Date lot closed:,,,,,,,,,,,,,,,,,,
button,NCR raised?,"Yes,No",,,,,,,,,,,,,,,,,
text,NCR Raised Date:,,,,,,,,,,,,,,,,,,
button,NCR closed?,"Yes,No",,,,,,,,,,,,,,,,,
text,NCR Closed Date:,,,,,,,,,,,,,,,,,,
text,NCR Number:,,,,,,,,,,,,,,,,,,
text,Comments,,,,,,,,,,,,,,,,,,
holdpoint,Sign ITP,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
checklist,SYM-0388-ITP-009 Pavement Construction [B],itp,,,,Yes,SYM-0388-ITP-009 Pavement Construction [B],87dcc060-545e-446e-acde-149f4ac1d7f4,,,,,,,,,,,
section,1.0 Preliminaries,,,,,,,,,,,,,,,,,,
checkpoint,1.1 - Determine Site Size,,,,,,,,,,,,,,,,,,
label,Ref docs - IFC Drawings,,,,,,,,,,,,,,,,,,
label,Acceptance criteria - What is the site size.,,,,,,,,,,,,,,,,,,
text,Acceptance,,,m2,,,,,,,,,,,,,,,
label,Verify of acceptance by,,,,,,,,,,,,,,,,,,
label,Symal Infrastructure: Key - W,,,,,,,,,,,,,,,,,,
label,Shoalhaven City Council: Key - W,,,,,,,,,,,,,,,,,,
checkpoint-no-status,1.1.1 - Lot Map,,,,,,,,,,,,,,,,,,
button,Lot map uploaded,"Yes,No,N/A",,,,,,,,,,,,,,,,,
checkpoint,1.2 - Survey Set Out,,,,,,,,,,,,,,,,,,
label,Ref docs - IFC Drawings,,,,,,,,,,,,,,,,,,
label,Acceptance criteria - Is the work area clearly pegged out for line and level?,,,,,,,,,,,,,,,,,,
button,Acceptance,"Yes, No, N/A",,,,,,,,,,,,,,,,,
label,Verify of acceptance by,,,,,,,,,,,,,,,,,,
label,Symal Infrastructure: Key - W,,,,,,,,,,,,,,,,,,
label,Shoalhaven City Council: Key - W,,,,,,,,,,,,,,,,,,
checkpoint,1.3 - Material Classification and Source,,,,,,,,,,,,,,,,,,
label,Ref docs - IFC Drawings,,,,,,,,,,,,,,,,,,
label,Acceptance criteria - Pavement Base and Subbase meets specification as per TfNSW Specification 3051 and construction drawings.,,,,,,,,,,,,,,,,,,
label,• Pavement Base and Subbase Material:,,,,,,,,,,,,,,,,,,
boolean,DGB20,,,,,,,,,,,,,,,,,,
boolean,DGB20,,,,,,,,,,,,,,,,,,
boolean,DGS40,,,,,,,,,,,,,,,,,,
boolean,Other,,,,,,,,,,,,,,,,,,
text,Other:,,,,,,,,,,,,,,,,,,
text,Source,,,,,,,,,,,,,,,,,,
button,Acceptance,"Yes, No, N/A",,,,,,,,,,,,,,,,,
label,Verify of acceptance by,,,,,,,,,,,,,,,,,,
label,Symal Infrastructure: Key - H,,,,,,,,,,,,,,,,,,
label,Shoalhaven City Council: Key - H,,,,,,,,,,,,,,,,,,
holdpoint,AUTHORITY HOLDPOINT,,,,,,,,,,,,,,,,,,
section,2.0 Conformance of Previous Layer,,,,,,,,,,,,,,,,,,
checkpoint,2.1 - Conformance of Previous Layer,,,,,,,,,,,,,,,,,,
label,Ref docs - IFC Drawings,,,,,,,,,,,,,,,,,,
label,Acceptance criteria - Has the previous layer passed acceptance criteria?,,,,,,,,,,,,,,,,,,
button,Acceptance,"Yes, No, N/A",,,,,,,,,,,,,,,,,
label,Verify of acceptance by,,,,,,,,,,,,,,,,,,
label,Symal Infrastructure: Key - W,,,,,,,,,,,,,,,,,,
section,3.0 Pavement Construction,,,,,,,,,,,,,,,,,,
checkpoint,3.1 - Placement,,,,,,,,,,,,,,,,,,
label,Ref docs - IFC Drawings,,,,,,,,,,,,,,,,,,
label,Acceptance criteria - Fill has been placed in compacted layers as per IFC Drawing.,,,,,,,,,,,,,,,,,,
button,Acceptance,"Yes, No, N/A",,,,,,,,,,,,,,,,,
label,Verify of acceptance by,,,,,,,,,,,,,,,,,,
label,Symal Infrastructure: Key - S,,,,,,,,,,,,,,,,,,
checkpoint,3.2 - Moisture,,,,,,,,,,,,,,,,,,
label,Ref docs - IFC Drawings,,,,,,,,,,,,,,,,,,
label,Acceptance criteria - Material must be maintained at optimum moisture content with additional water being added if required during compaction. Review and approve laboratory testing results,,,,,,,,,,,,,,,,,,
button,Acceptance,"Yes, No, N/A",,,,,,,,,,,,,,,,,
label,Verify of acceptance by,,,,,,,,,,,,,,,,,,
label,Symal Infrastructure: Key - S,,,,,,,,,,,,,,,,,,
label,Shoalhaven City Council: Key - H,,,,,,,,,,,,,,,,,,
holdpoint,AUTHORITY HOLDPOINT,,,,,,,,,,,,,,,,,,
checkpoint,3.3 - Compaction,,,,,,,,,,,,,,,,,,
label,Ref docs - IFC Drawings,,,,,,,,,,,,,,,,,,
label,Acceptance criteria - Base / Subbase Layer has been adequately compacted achieving minimum either:,,,,,,,,,,,,,,,,,,
label,○ Subbase,,,,,,,,,,,,,,,,,,
label,• 95%-100% SMDD (Refer to IFC Drawings),,,,,,,,,,,,,,,,,,
label,○ Base,,,,,,,,,,,,,,,,,,
label,• 100% SMDD,,,,,,,,,,,,,,,,,,
label,○ Review and approve laboratory testing results,,,,,,,,,,,,,,,,,,
button,Acceptance,"Yes, No, N/A",,,,,,,,,,,,,,,,,
label,Verify of acceptance by,,,,,,,,,,,,,,,,,,
label,Symal Infrastructure: Key - W,,,,,,,,,,,,,,,,,,
label,Shoalhaven City Council: Key - H,,,,,,,,,,,,,,,,,,
holdpoint,AUTHORITY HOLDPOINT,,,,,,,,,,,,,,,,,,
checkpoint,3.4 - Dry Back,,,,,,,,,,,,,,,,,,
label,Ref docs - TfNSW R71,,,,,,,,,,,,,,,,,,
label,Acceptance criteria - The field moisture content of base courses that are not being treated / stabilised and are to receive a bituminous seal must not exceed 70% of OMC.,,,,,,,,,,,,,,,,,,
button,Acceptance,"Yes, No, N/A",,,,,,,,,,,,,,,,,
label,Verify of acceptance by,,,,,,,,,,,,,,,,,,
label,Symal Infrastructure: Key - S,,,,,,,,,,,,,,,,,,
checkpoint,3.5 - Proof Roll Inspection,,,,,,,,,,,,,,,,,,
label,Ref docs - TfNSW R44,,,,,,,,,,,,,,,,,,
label,"Acceptance criteria - Proof rolled surfaces must not exhibit visible deformation, rutting or yielding",,,,,,,,,,,,,,,,,,
button,Acceptance,"Yes, No, N/A",,,,,,,,,,,,,,,,,
label,Verify of acceptance by,,,,,,,,,,,,,,,,,,
label,Symal Infrastructure: Key - W,,,,,,,,,,,,,,,,,,
label,Shoalhaven City Council: Key - H,,,,,,,,,,,,,,,,,,
holdpoint,AUTHORITY HOLDPOINT,,,,,,,,,,,,,,,,,,
section,4.0 Conformance Check,,,,,,,,,,,,,,,,,,
checkpoint,4.1 - Pavement Finish,,,,,,,,,,,,,,,,,,
label,Ref docs - IFC Drawings,,,,,,,,,,,,,,,,,,
label,Acceptance criteria - Has the pavement course been finished to a smooth and uniform surface?,,,,,,,,,,,,,,,,,,
button,Acceptance,"Yes, No, N/A",,,,,,,,,,,,,,,,,
label,Verify of acceptance by,,,,,,,,,,,,,,,,,,
label,Symal Infrastructure: Key - W,,,,,,,,,,,,,,,,,,
label,Shoalhaven City Council: Key - W,,,,,,,,,,,,,,,,,,
checkpoint,4.2 - Surface Level and pavement thickness of subbase / base.,,,,,,,,,,,,,,,,,,
label,Ref docs - IFC Drawings,,,,,,,,,,,,,,,,,,
label,Acceptance criteria - Surface Level and Pavement Thickness after compaction and surface trimming conform to the following requirements:,,,,,,,,,,,,,,,,,,
label,○ Thickness:,,,,,,,,,,,,,,,,,,
label,"• Base, - 0mm, + 20mm",,,,,,,,,,,,,,,,,,
label,"• Subbase, ± 10mm",,,,,,,,,,,,,,,,,,
label,○ Surface Level:,,,,,,,,,,,,,,,,,,
label,"• Base, - 0mm, + 10mm",,,,,,,,,,,,,,,,,,
label,"• Subbase, -10mm, +0mm",,,,,,,,,,,,,,,,,,
button,Acceptance,"Yes, No, N/A",,,,,,,,,,,,,,,,,
label,Verify of acceptance by,,,,,,,,,,,,,,,,,,
label,Symal Infrastructure: Key - S,,,,,,,,,,,,,,,,,,
label,Shoalhaven City Council: Key - W,,,,,,,,,,,,,,,,,,
checkpoint,4.3 - Surface Deviation,,,,,,,,,,,,,,,,,,
label,Ref docs - TfNSW T183,,,,,,,,,,,,,,,,,,
label,Acceptance criteria - Surface does not deviate more than 5mm from a 3 m straight edge when laid in any direction.,,,,,,,,,,,,,,,,,,
button,Acceptance,"Yes, No, N/A",,,,,,,,,,,,,,,,,
label,Verify of acceptance by,,,,,,,,,,,,,,,,,,
label,Symal Infrastructure: Key - W,,,,,,,,,,,,,,,,,,
checkpoint,4.4 - Width,,,,,,,,,,,,,,,,,,
label,Ref docs - IFC Drawings,,,,,,,,,,,,,,,,,,
label,Acceptance criteria - Width of pavement between outside edges is not less than the width specified on the drawings.,,,,,,,,,,,,,,,,,,
button,Acceptance,"Yes, No, N/A",,,,,,,,,,,,,,,,,
label,Verify of acceptance by,,,,,,,,,,,,,,,,,,
label,Symal Infrastructure: Key - W,,,,,,,,,,,,,,,,,,
checkpoint,4.5 - NCR,,,,,,,,,,,,,,,,,,
label,Acceptance criteria - Any NCRs have been closed out,,,,,,,,,,,,,,,,,,
button,Acceptance,"Yes, No, N/A",,,,,,,,,,,,,,,,,
label,Verify of acceptance by,,,,,,,,,,,,,,,,,,
label,Symal Infrastructure: Key - H,,,,,,,,,,,,,,,,,,
label,Shoalhaven City Council: Key - H,,,,,,,,,,,,,,,,,,
holdpoint,AUTHORITY HOLDPOINT,,,,,,,,,,,,,,,,,,
checkpoint,Works complete,,,,,,,,,,,,,,,,,,
text,Name:,,,,,,,,,,,,,,,,,,
text,Position:,,,,,,,,,,,,,,,,,,
text,Date Completed:,,,,,,,,,,,,,,,,,,
holdpoint,Sign ITP,,,,,,,,,,,,,,,,,,
checkpoint,Lot Conformance,,,,,,,,,,,,,,,,,,
select,Lot Status,"Awaiting Hold Point Release,Awaiting NCR Closure,Awaiting Test Results,Awaiting Verification,Cancelled,Closed-out,Outstanding,Work In Progress",,,,,,,,,,,,,,,,,
text,Lot opened date:,,,,,,,,,,,,,,,,,,
text,Lot opened by:,,,,,,,,,,,,,,,,,,
text,Date lot closed:,,,,,,,,,,,,,,,,,,
button,NCR raised?,"Yes,No",,,,,,,,,,,,,,,,,
text,NCR Raised Date:,,,,,,,,,,,,,,,,,,
button,NCR closed?,"Yes,No",,,,,,,,,,,,,,,,,
text,NCR Closed Date:,,,,,,,,,,,,,,,,,,
text,NCR Number:,,,,,,,,,,,,,,,,,,
text,Comments,,,,,,,,,,,,,,,,,,
holdpoint,Sign ITP,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
checklist,SYM-0388-ITP-012 Signage [B],itp,,,,Yes,SYM-0388-ITP-012 Signage [B],968e15d0-db89-460a-972a-a2a1f33a3adf,,,,,,,,,,,
section,1.0 Preliminaries,,,,,,,,,,,,,,,,,,
checkpoint,1.1 - Survey set-out,,,,,,,,,,,,,,,,,,
label,Ref docs - TfNSW R143 Construction drawings,,,,,,,,,,,,,,,,,,
label,Acceptance criteria - Has the work area and all required signage been set out for correct positions?,,,,,,,,,,,,,,,,,,
button,Acceptance,"Yes, No, N/A",,,,,,,,,,,,,,,,,
label,• Has the set out been approved by Shoalhaven City Council?,,,,,,,,,,,,,,,,,,
button,Acceptance,"Yes, No, N/A",,,,,,,,,,,,,,,,,
label,Verify of acceptance by,,,,,,,,,,,,,,,,,,
label,Symal Infrastructure: Key - H,,,,,,,,,,,,,,,,,,
label,Shoalhaven City Council: Key - H,,,,,,,,,,,,,,,,,,
holdpoint,AUTHORITY HOLDPOINT,,,,,,,,,,,,,,,,,,
checkpoint-no-status,1.1.1 - Lot Map,,,,,,,,,,,,,,,,,,
button,Lot map uploaded,"Yes,No,N/A",,,,,,,,,,,,,,,,,
section,2.0 Signage install,,,,,,,,,,,,,,,,,,
checkpoint,2.1 - Foundations,,,,,,,,,,,,,,,,,,
label,Ref docs - TfNSW R143 Construction drawings,,,,,,,,,,,,,,,,,,
label,Acceptance criteria - Have all post footings been set in concrete foundations to the depths show in the Sign & Post Schedule with the following diameters:,,,,,,,,,,,,,,,,,,
label,• <32mm Steel Posts: 225mm,,,,,,,,,,,,,,,,,,
label,• 80mm-150mm Steel Posts: 300mm,,,,,,,,,,,,,,,,,,
label,• 180mm x 100mm Frangible: 300mm,,,,,,,,,,,,,,,,,,
label,Is the finished,,,,,,,,,,,,,,,,,,
button,Acceptance,"Yes, No, N/A",,,,,,,,,,,,,,,,,
label,Verify of acceptance by,,,,,,,,,,,,,,,,,,
label,Symal Infrastructure: Key - S,,,,,,,,,,,,,,,,,,
label,"Remarks / record (eg. test frequency, reports, certificates, checklist etc) -",,,,,,,,,,,,,,,,,,
boolean,Subcontractors ITP,,,,,,,,,,,,,,,,,,
checkpoint,2.2 - Installation of posts,,,,,,,,,,,,,,,,,,
label,Ref docs - TfNSW R143 Construction drawings,,,,,,,,,,,,,,,,,,
label,Acceptance criteria - Have all posts been installed in accordance with the following requirements:,,,,,,,,,,,,,,,,,,
label,– Posts shall be straight,,,,,,,,,,,,,,,,,,
label,– Posts shall be vertical with a maximum deviation of 1 in 100,,,,,,,,,,,,,,,,,,
label,– Post tops shall be 50mm (+/- 10mm) below the top edge of the sign,,,,,,,,,,,,,,,,,,
button,Acceptance,"Yes, No, N/A",,,,,,,,,,,,,,,,,
label,Verify of acceptance by,,,,,,,,,,,,,,,,,,
label,Symal Infrastructure: Key - S,,,,,,,,,,,,,,,,,,
label,Shoalhaven City Council: Key - W,,,,,,,,,,,,,,,,,,
label,"Remarks / record (eg. test frequency, reports, certificates, checklist etc) -",,,,,,,,,,,,,,,,,,
boolean,Subcontractors ITP,,,,,,,,,,,,,,,,,,
checkpoint,2.3 - Installation of signs,,,,,,,,,,,,,,,,,,
label,Ref docs - TfNSW R143 Construction drawings,,,,,,,,,,,,,,,,,,
label,Acceptance criteria - Has all signage been installed as per the design drawings and sign & post schedule and in accordance with the following requirements:,,,,,,,,,,,,,,,,,,
label,– Signs shall be level with a maximum deviation of 1 in 100,,,,,,,,,,,,,,,,,,
label,– Symmetrically (where applicable),,,,,,,,,,,,,,,,,,
label,– Sign surface shall present an even surface free from faults,,,,,,,,,,,,,,,,,,
button,Acceptance,"Yes, No, N/A",,,,,,,,,,,,,,,,,
label,Verify of acceptance by,,,,,,,,,,,,,,,,,,
label,Symal Infrastructure: Key - S,,,,,,,,,,,,,,,,,,
label,Shoalhaven City Council: Key - W,,,,,,,,,,,,,,,,,,
label,"Remarks / record (eg. test frequency, reports, certificates, checklist etc) -",,,,,,,,,,,,,,,,,,
boolean,Subcontractors ITP,,,,,,,,,,,,,,,,,,
checkpoint,2.4 - Tolerances,,,,,,,,,,,,,,,,,,
label,Ref docs - TfNSW R143 Construction drawings,,,,,,,,,,,,,,,,,,
label,"Acceptance criteria - Has the signage been installed in accordance with RMS standards, to following tolerances:",,,,,,,,,,,,,,,,,,
label,– Height: +/- 40 mm,,,,,,,,,,,,,,,,,,
label,– Location: +/- 100mm,,,,,,,,,,,,,,,,,,
button,Acceptance,"Yes, No, N/A",,,,,,,,,,,,,,,,,
label,Verify of acceptance by,,,,,,,,,,,,,,,,,,
label,Symal Infrastructure: Key - W,,,,,,,,,,,,,,,,,,
checkpoint,2.5 - Temporary masking,,,,,,,,,,,,,,,,,,
label,Ref docs - TfNSW R143 Construction drawings,,,,,,,,,,,,,,,,,,
label,Acceptance criteria - Have the required signs been masked to effectively and securely cover the signage prior to implementation?,,,,,,,,,,,,,,,,,,
button,Acceptance,"Yes, No, N/A",,,,,,,,,,,,,,,,,
label,Verify of acceptance by,,,,,,,,,,,,,,,,,,
label,Symal Infrastructure: Key - S,,,,,,,,,,,,,,,,,,
label,Shoalhaven City Council: Key - W,,,,,,,,,,,,,,,,,,
checkpoint,Works complete,,,,,,,,,,,,,,,,,,
text,Name:,,,,,,,,,,,,,,,,,,
text,Position:,,,,,,,,,,,,,,,,,,
text,Date Completed:,,,,,,,,,,,,,,,,,,
holdpoint,Sign ITP,,,,,,,,,,,,,,,,,,
checkpoint,Lot Conformance,,,,,,,,,,,,,,,,,,
select,Lot Status,"Awaiting Hold Point Release,Awaiting NCR Closure,Awaiting Test Results,Awaiting Verification,Cancelled,Closed-out,Outstanding,Work In Progress",,,,,,,,,,,,,,,,,
text,Lot opened date:,,,,,,,,,,,,,,,,,,
text,Lot opened by:,,,,,,,,,,,,,,,,,,
text,Date lot closed:,,,,,,,,,,,,,,,,,,
button,NCR raised?,"Yes,No",,,,,,,,,,,,,,,,,
text,NCR Raised Date:,,,,,,,,,,,,,,,,,,
button,NCR closed?,"Yes,No",,,,,,,,,,,,,,,,,
text,NCR Closed Date:,,,,,,,,,,,,,,,,,,
text,NCR Number:,,,,,,,,,,,,,,,,,,
text,Comments,,,,,,,,,,,,,,,,,,
holdpoint,Sign ITP,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
checklist,SYM-0388-ITP-004 Ground Support [B],itp,,,,Yes,SYM-0388-ITP-004 Ground Support [B],cb6ec89c-1959-43b7-a728-1808a0c14069,,,,,,,,,,,
section,1.0 Preliminaries,,,,,,,,,,,,,,,,,,
checkpoint,1.1 - Construction Program and Method Statement,,,,,,,,,,,,,,,,,,
label,Ref docs - TfNSW R64,,,,,,,,,,,,,,,,,,
label,Acceptance criteria - Clause 3.1 - TfNSW R64,,,,,,,,,,,,,,,,,,
button,Acceptance,"Yes, No, N/A",,,,,,,,,,,,,,,,,
label,Verify of acceptance by,,,,,,,,,,,,,,,,,,
label,Symal Infrastructure: Key - H,,,,,,,,,,,,,,,,,,
label,Shoalhaven City Council: Key - H,,,,,,,,,,,,,,,,,,
label,"Remarks / record (eg. test frequency, reports, certificates, checklist etc) - Submittals of Construction Program and Method Statement prior to start the activity.",,,,,,,,,,,,,,,,,,
holdpoint,AUTHORITY HOLDPOINT,,,,,,,,,,,,,,,,,,
checkpoint-no-status,1.1.1 - Lot Map,,,,,,,,,,,,,,,,,,
button,Lot map uploaded,"Yes,No,N/A",,,,,,,,,,,,,,,,,
checkpoint,1.2 - Mix Design: Soil Nails,,,,,,,,,,,,,,,,,,
label,Ref docs - TfNSW R64,,,,,,,,,,,,,,,,,,
label,"Acceptance criteria - Clause .2.27 - TfNSW R64, As per relevant MAR",,,,,,,,,,,,,,,,,,
button,Acceptance,"Yes, No, N/A",,,,,,,,,,,,,,,,,
label,Verify of acceptance by,,,,,,,,,,,,,,,,,,
label,Symal Infrastructure: Key - H,,,,,,,,,,,,,,,,,,
label,Shoalhaven City Council: Key - H,,,,,,,,,,,,,,,,,,
label,"Remarks / record (eg. test frequency, reports, certificates, checklist etc) - Cement Grout Mix Design for Soil Nails",,,,,,,,,,,,,,,,,,
holdpoint,AUTHORITY HOLDPOINT,,,,,,,,,,,,,,,,,,
checkpoint,1.3 - Mix Design: Shotcrete,,,,,,,,,,,,,,,,,,
label,"Ref docs - TfNSW R64, TfNSW R68",,,,,,,,,,,,,,,,,,
label,"Acceptance criteria - Clause 3.8.1 - TfNSW R68, As per relevant MAR",,,,,,,,,,,,,,,,,,
button,Acceptance,"Yes, No, N/A",,,,,,,,,,,,,,,,,
label,Verify of acceptance by,,,,,,,,,,,,,,,,,,
label,Symal Infrastructure: Key - H,,,,,,,,,,,,,,,,,,
label,Shoalhaven City Council: Key - H,,,,,,,,,,,,,,,,,,
label,"Remarks / record (eg. test frequency, reports, certificates, checklist etc) - Exposure Classification B2 shotcrete mix design.",,,,,,,,,,,,,,,,,,
holdpoint,AUTHORITY HOLDPOINT,,,,,,,,,,,,,,,,,,
checkpoint,1.4 - Material: Soil Nail,,,,,,,,,,,,,,,,,,
label,Ref docs - TfNSW R64,,,,,,,,,,,,,,,,,,
label,"Acceptance criteria - Clause 2.1 - TfNSW R64, As per IFC Drawing / MAR",,,,,,,,,,,,,,,,,,
button,Acceptance,"Yes, No, N/A",,,,,,,,,,,,,,,,,
label,Verify of acceptance by,,,,,,,,,,,,,,,,,,
label,Symal Infrastructure: Key - H,,,,,,,,,,,,,,,,,,
label,Shoalhaven City Council: Key - H,,,,,,,,,,,,,,,,,,
label,"Remarks / record (eg. test frequency, reports, certificates, checklist etc) - Material Certificates for the structural components.",,,,,,,,,,,,,,,,,,
holdpoint,AUTHORITY HOLDPOINT,,,,,,,,,,,,,,,,,,
checkpoint,1.5 - Suitability Test: Soil Nail,,,,,,,,,,,,,,,,,,
label,Ref docs - TfNSW R64,,,,,,,,,,,,,,,,,,
label,Acceptance criteria - Clause 5.1 - TfNSW R64,,,,,,,,,,,,,,,,,,
label,• Clause 5.2.1 - TfNSW R64,,,,,,,,,,,,,,,,,,
label,• Clause 5.4 - TfNSW R64,,,,,,,,,,,,,,,,,,
label,○ The number of test nails to be assessed by Suitability Test must be the greater of:,,,,,,,,,,,,,,,,,,
label,(i) the number specified on the Design Documentation drawings; or,,,,,,,,,,,,,,,,,,
label,(ii) 1% of the permanent nails but not less than 2.,,,,,,,,,,,,,,,,,,
label,○ The Suitability test will be considered successful if all of the following are satisfied:,,,,,,,,,,,,,,,,,,
label,(i) A total creep movement of less than 2 mm between the 6 and 60 minutes readings is measured during Cycle 4; and,,,,,,,,,,,,,,,,,,
label,(ii) A total creep movement of less than 1mm between the 60 and 180 minutes readings is measured in Cycle 4; and,,,,,,,,,,,,,,,,,,
label,"(iii) The creep rate is linear or decreasing, when plotted against the logarithm of time throughout Cycle 4.",,,,,,,,,,,,,,,,,,
button,Acceptance,"Yes, No, N/A",,,,,,,,,,,,,,,,,
label,Verify of acceptance by,,,,,,,,,,,,,,,,,,
label,Symal Infrastructure: Key - H,,,,,,,,,,,,,,,,,,
label,Shoalhaven City Council: Key - H,,,,,,,,,,,,,,,,,,
label,"Remarks / record (eg. test frequency, reports, certificates, checklist etc) - Suitability Test Reports",,,,,,,,,,,,,,,,,,
holdpoint,AUTHORITY HOLDPOINT,,,,,,,,,,,,,,,,,,
checkpoint,1.6 - Test Equipment,,,,,,,,,,,,,,,,,,
label,Ref docs - TfNSW R64,,,,,,,,,,,,,,,,,,
label,Acceptance criteria - Clause 5.3 - TfNSW R64,,,,,,,,,,,,,,,,,,
label,• Submit NATA Calibration Certificate (issued within 12 month) accompanied by the related calibration curve and tabulated record of hydraulic pressure against jack load.,,,,,,,,,,,,,,,,,,
label,• The identification numbers on the field test equipment must match the identification numbers on the calibration data sheets.,,,,,,,,,,,,,,,,,,
button,Acceptance,"Yes, No, N/A",,,,,,,,,,,,,,,,,
label,Verify of acceptance by,,,,,,,,,,,,,,,,,,
label,Symal Infrastructure: Key - W,,,,,,,,,,,,,,,,,,
label,Shoalhaven City Council: Key - W,,,,,,,,,,,,,,,,,,
label,"Remarks / record (eg. test frequency, reports, certificates, checklist etc) - Calibration Certificates for hydraulic jack, pressure gauge and load cell as a set.",,,,,,,,,,,,,,,,,,
label,• Hydraulic jack with a minimum travel of 150 mm.,,,,,,,,,,,,,,,,,,
label,• Dial gauge with a minimum accuracy of 0.01 mm.,,,,,,,,,,,,,,,,,,
section,2.0 Operations,,,,,,,,,,,,,,,,,,
checkpoint,2.1 - Surface Preparation,,,,,,,,,,,,,,,,,,
label,Ref docs - TfNSW R64 Cl. 3.3,,,,,,,,,,,,,,,,,,
label,Acceptance criteria - Witness of exposed slope face after clearing of each section.,,,,,,,,,,,,,,,,,,
button,Acceptance,"Yes, No, N/A",,,,,,,,,,,,,,,,,
label,Verify of acceptance by,,,,,,,,,,,,,,,,,,
label,Symal Infrastructure: Key - W,,,,,,,,,,,,,,,,,,
label,Shoalhaven City Council: Key - W,,,,,,,,,,,,,,,,,,
label,"Remarks / record (eg. test frequency, reports, certificates, checklist etc) - Unless otherwise shown on the Drawings or directed by the Principal, construct soil nail slopes in an incremental, “top-down” manner.",,,,,,,,,,,,,,,,,,
checkpoint,2.2 - Soil Nail Installation,,,,,,,,,,,,,,,,,,
label,Ref docs - TfNSW B64,,,,,,,,,,,,,,,,,,
label,Acceptance criteria - Clause 3.4 - TfNSW R64,,,,,,,,,,,,,,,,,,
button,Acceptance,"Yes, No, N/A",,,,,,,,,,,,,,,,,
label,Verify of acceptance by,,,,,,,,,,,,,,,,,,
label,Symal Infrastructure: Key - W,,,,,,,,,,,,,,,,,,
label,Shoalhaven City Council: Key - H,,,,,,,,,,,,,,,,,,
label,"Remarks / record (eg. test frequency, reports, certificates, checklist etc) - Drill Record",,,,,,,,,,,,,,,,,,
label,• As-built Drawing,,,,,,,,,,,,,,,,,,
label,• Soil Nail Installation Checklist,,,,,,,,,,,,,,,,,,
holdpoint,AUTHORITY HOLDPOINT,,,,,,,,,,,,,,,,,,
checkpoint,2.3 - Soil Nail Grouting,,,,,,,,,,,,,,,,,,
label,"Ref docs - TfNSW R64, ASTM C940, ASTM C939, TfNSW T375",,,,,,,,,,,,,,,,,,
label,Acceptance criteria - Clause 2.2.7 - TfNSW R64,,,,,,,,,,,,,,,,,,
label,• Clause 3.4.3 - TfNSW R64,,,,,,,,,,,,,,,,,,
label,• Final Bleeding <0.5%,,,,,,,,,,,,,,,,,,
label,• Fluidity <20s,,,,,,,,,,,,,,,,,,
label,• Compressive Strength (7 Days) > 32MPa,,,,,,,,,,,,,,,,,,
label,• Compressive Strength (28 Days) >40MPa @28Days,,,,,,,,,,,,,,,,,,
button,Acceptance,"Yes, No, N/A",,,,,,,,,,,,,,,,,
label,Verify of acceptance by,,,,,,,,,,,,,,,,,,
label,Symal Infrastructure: Key - W,,,,,,,,,,,,,,,,,,
label,Shoalhaven City Council: Key - W,,,,,,,,,,,,,,,,,,
