"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"6d994cd8-07c7-4a1f-bb5f-2714a92eb28c","","folder-normal","work-in-progress","","step","TRUE","FALSE","Site QA"
"d95693e0-0971-4eae-8ed0-aa268b356db3","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Block A"
"ce72cf76-2540-4e94-b67b-25587dc32aea","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Block A","Lot 01"
"e7b04c19-31d8-4df8-8f63-ead5ac676094","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Block A","Lot 01","Inground Plumbing Installation"
"b0fc5ab2-ba74-448f-bcaa-08b00f93e9a3","","checklist-sectioned","not-started","Drainage Installation (In-ground)","checklist","FALSE","FALSE","Site QA","Block A","Lot 05","Inground Plumbing Installation","Drainage Installation (In-ground)"
"2b00ba22-2531-4528-bd90-712dee5dff15","","checklist-sectioned","not-started","Gas Service Installation (In-ground)","checklist","FALSE","FALSE","Site QA","Block A","Lot 05","Inground Plumbing Installation","Water Service Installation (In-ground)"
"ac7c21f5-fa66-4f03-97b7-840150f10e82","","checklist-sectioned","not-started","Gas Service Installation (In-ground)","checklist","FALSE","FALSE","Site QA","Block A","Lot 05","Inground Plumbing Installation","Gas Service Installation (In-ground)"
"e14a3f44-1a7f-4cbb-8f8c-261a7910b4ba","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Block A","Lot 05","Rough-in Plumbing Installation"
"2158e775-8e42-4505-88c3-946d47d8ea6c","","checklist-sectioned","not-started","Waste & Vent Installation","checklist","FALSE","FALSE","Site QA","Block A","Lot 05","Rough-in Plumbing Installation","Waste & Vent Installation"
"5a68c1aa-e011-4648-b3fd-2270c10d0e8b","","checklist-sectioned","not-started","Water Service Installation (Rough-ins)","checklist","FALSE","FALSE","Site QA","Block A","Lot 05","Rough-in Plumbing Installation","Water Service Installation (Rough-ins)"
"ed1506fe-ba77-4cf8-aa3f-8e8ab9ad6da7","","checklist-sectioned","not-started","Gas Service Installation (Rough-ins)","checklist","FALSE","FALSE","Site QA","Block A","Lot 05","Rough-in Plumbing Installation","Gas Service Installation (Rough-ins)"
"04d0a96c-4726-43ce-87dd-ef6f8323cb74","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Block A","Lot 05","Fit-off Plumbing Installation"
"0e27ab9e-cabe-4aa3-b2ac-d3a6a9f96bec","","checklist-sectioned","not-started","Toilet & Cistern Installation","checklist","FALSE","FALSE","Site QA","Block A","Lot 05","Fit-off Plumbing Installation","Toilet & Cistern Installation"
"4683c5ac-7e5e-49cc-8a3c-4f8a7b98bdd5","","checklist-sectioned","not-started","Wash Basin & Tapware Installation","checklist","FALSE","FALSE","Site QA","Block A","Lot 05","Fit-off Plumbing Installation","Wash Basin & Tapware Installation"
"61e57227-5535-474e-82b8-f072bed2bdcc","","checklist-sectioned","not-started","Bath & Tapware Installation","checklist","FALSE","FALSE","Site QA","Block A","Lot 05","Fit-off Plumbing Installation","Shower & Tapware Installation"
"ff44030f-b8d3-44d2-aa46-c0e37b932c17","","checklist-sectioned","not-started","Bath & Tapware Installation","checklist","FALSE","FALSE","Site QA","Block A","Lot 05","Fit-off Plumbing Installation","Bath & Tapware Installation"
"ca3e72af-5bf5-437a-9230-dd3779ea0045","","checklist-sectioned","not-started","Kitchen Sink & Tapware Installation","checklist","FALSE","FALSE","Site QA","Block A","Lot 05","Fit-off Plumbing Installation","Kitchen Sink & Tapware Installation"
"fdc82bcc-9fd3-41c0-ad1c-8b343122d02d","","checklist-sectioned","not-started","Washing Machine Stops Installation","checklist","FALSE","FALSE","Site QA","Block A","Lot 05","Fit-off Plumbing Installation","Washing Machine Stops Installation"
"99391751-dfce-45e2-9c16-a5242d2ac638","","checklist-sectioned","not-started","Laundry Trough & Tapware Installation","checklist","FALSE","FALSE","Site QA","Block A","Lot 05","Fit-off Plumbing Installation","Laundry Trough & Tapware Installation"
"5ad3f1d1-4750-48d2-b30b-e1f22a6a2c5e","","checklist-sectioned","not-started","Tundish Installation","checklist","FALSE","FALSE","Site QA","Block A","Lot 05","Fit-off Plumbing Installation","Tundish Installation"
"42bfcb73-b086-4b2b-8c61-f70abc72255d","","checklist-sectioned","not-started","Hose Tap Installation","checklist","FALSE","FALSE","Site QA","Block A","Lot 05","Fit-off Plumbing Installation","Hose Tap Installation"
"b3e91c86-241b-453a-b10c-a088eb8f19a2","","checklist-sectioned","not-started","Gas Appliance Installation","checklist","FALSE","FALSE","Site QA","Block A","Lot 05","Fit-off Plumbing Installation","Gas Appliance Installation"
"7ae61ded-c5bc-4e61-b9a9-9d6f6994ec59","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Block A","Lot 05","Hot Water Unit Installation"
"9e7ce839-480e-40cc-8bfa-4beed4af7cb4","","checklist-sectioned","not-started","Hot Water Unit Installation","checklist","FALSE","FALSE","Site QA","Block A","Lot 05","Hot Water Unit Installation","Hot Water Unit Installation"
"dd6684c5-c0f6-42b3-98a6-98504dbc5d77","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Block A","Lot 05","Testing"
"ad92aebb-c9bf-4441-af31-f5ef242f2bc9","","checklist-sectioned","not-started","Testing Drainage Pipework (Air Test)","checklist","FALSE","FALSE","Site QA","Block A","Lot 05","Testing","Testing Drainage Pipework (Air Test)"
"0c2c9393-df5e-4473-882d-71039beeb9fc","","checklist-sectioned","not-started","Testing Potable Water Pipework","checklist","FALSE","FALSE","Site QA","Block A","Lot 05","Testing","Testing Drainage Pipework (Water Test)"
"3140aa72-1799-49fa-808d-acbf7c85628a","","checklist-sectioned","not-started","Testing Potable Water Pipework","checklist","FALSE","FALSE","Site QA","Block A","Lot 05","Testing","Testing Water Pipework (Water Test)"
"aa8fc3df-4cd9-40bd-9409-c7a2b43ca2bf","","checklist-sectioned","not-started","Testing Gas Pipework (Above 7kPa)","checklist","FALSE","FALSE","Site QA","Block A","Lot 05","Testing","Testing Gas Service (Air Test)"
"f4f39924-75f8-4e80-9d9f-546def5f6288","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Block A","Lot 05","Commissioning"
"9f38bf7b-ae06-4747-818d-78950c304202","","checklist-sectioned","not-started","Commission Fixture Group","checklist","FALSE","FALSE","Site QA","Block A","Lot 05","Commissioning","Commission Fixture Group"
"20333951-a109-4878-987a-6be806863b97","","checklist-sectioned","not-started","Commission Hot Water Generating Plant","checklist","FALSE","FALSE","Site QA","Block A","Lot 05","Commissioning","Commission Hot Water Generating Plant"
"ddfbc1d6-259a-4e5d-9bca-96356e638a16","","checklist-sectioned","not-started","Commission Reduced Pressure Zone Device","checklist","FALSE","FALSE","Site QA","Block A","Lot 05","Commissioning","Commission Reduced Pressure Zone Device"
"48f86b7a-d2cc-4221-8e65-814fe8db67d7","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Block A","Lot 06"
"c6c184fa-d546-4675-aa88-cbdcd23b3569","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Block A","Lot 06","Inground Plumbing Installation"
"3396ef34-3418-49b9-924c-c80e01bd8ab5","","checklist-sectioned","not-started","Authority Main to Meter Installation","checklist","FALSE","FALSE","Site QA","Block A","Lot 06","Inground Plumbing Installation","Authority Main to Meter Installation"
"3c0078f6-220c-49c5-862c-268472954c95","","checklist-sectioned","not-started","Drainage Installation (In-ground)","checklist","FALSE","FALSE","Site QA","Block A","Lot 06","Inground Plumbing Installation","Drainage Installation (In-ground)"
"5d0af973-94b2-494e-a4c3-6d0ff9ea031d","","checklist-sectioned","not-started","Gas Service Installation (In-ground)","checklist","FALSE","FALSE","Site QA","Block A","Lot 06","Inground Plumbing Installation","Water Service Installation (In-ground)"
"7050869a-bfc9-4e6e-9e7b-f17705028391","","checklist-sectioned","not-started","Gas Service Installation (In-ground)","checklist","FALSE","FALSE","Site QA","Block A","Lot 06","Inground Plumbing Installation","Gas Service Installation (In-ground)"
"b750d6cf-8da4-4412-af7d-2d43d89f46da","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Block A","Lot 06","Rough-in Plumbing Installation"
"2a5f46f8-a9f6-4eb4-b9f7-67f91e2ac70b","","checklist-sectioned","not-started","Waste & Vent Installation","checklist","FALSE","FALSE","Site QA","Block A","Lot 06","Rough-in Plumbing Installation","Waste & Vent Installation"
"522b05ed-9633-4dbd-9c6a-80193a155b77","","checklist-sectioned","not-started","Water Service Installation (Rough-ins)","checklist","FALSE","FALSE","Site QA","Block A","Lot 06","Rough-in Plumbing Installation","Water Service Installation (Rough-ins)"
"93cdb043-a227-49a8-b1d9-0a98171f5903","","checklist-sectioned","not-started","Gas Service Installation (Rough-ins)","checklist","FALSE","FALSE","Site QA","Block A","Lot 06","Rough-in Plumbing Installation","Gas Service Installation (Rough-ins)"
"6157d929-e649-4fc6-affd-a55439f25199","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Block A","Lot 06","Fit-off Plumbing Installation"
"3f399353-4298-4bf0-9f49-bf062e5cbe5a","","checklist-sectioned","not-started","Toilet & Cistern Installation","checklist","FALSE","FALSE","Site QA","Block A","Lot 06","Fit-off Plumbing Installation","Toilet & Cistern Installation"
"38f038c2-fd48-4602-a5fc-897932e73f7d","","checklist-sectioned","not-started","Wash Basin & Tapware Installation","checklist","FALSE","FALSE","Site QA","Block A","Lot 06","Fit-off Plumbing Installation","Wash Basin & Tapware Installation"
"44b56e29-bd6f-4d6d-bda7-d5688957bdb6","","checklist-sectioned","not-started","Bath & Tapware Installation","checklist","FALSE","FALSE","Site QA","Block A","Lot 06","Fit-off Plumbing Installation","Shower & Tapware Installation"
"2d465f67-9518-4b86-97b5-dde3c69ffa01","","checklist-sectioned","not-started","Bath & Tapware Installation","checklist","FALSE","FALSE","Site QA","Block A","Lot 06","Fit-off Plumbing Installation","Bath & Tapware Installation"
"b7f2c5a7-8214-485f-a731-bba44e9395d7","","checklist-sectioned","not-started","Kitchen Sink & Tapware Installation","checklist","FALSE","FALSE","Site QA","Block A","Lot 06","Fit-off Plumbing Installation","Kitchen Sink & Tapware Installation"
"03f3aa28-b524-43f5-b7c0-c9bcba527fd6","","checklist-sectioned","not-started","Washing Machine Stops Installation","checklist","FALSE","FALSE","Site QA","Block A","Lot 06","Fit-off Plumbing Installation","Washing Machine Stops Installation"
"768e1d1c-9ffb-4ac1-b890-6d40a88b605c","","checklist-sectioned","not-started","Laundry Trough & Tapware Installation","checklist","FALSE","FALSE","Site QA","Block A","Lot 06","Fit-off Plumbing Installation","Laundry Trough & Tapware Installation"
"4fc61ae2-b799-47af-b2dc-531344ca1dde","","checklist-sectioned","not-started","Tundish Installation","checklist","FALSE","FALSE","Site QA","Block A","Lot 06","Fit-off Plumbing Installation","Tundish Installation"
"e7b0f799-766b-4f3b-8140-26f393b76091","","checklist-sectioned","not-started","Hose Tap Installation","checklist","FALSE","FALSE","Site QA","Block A","Lot 06","Fit-off Plumbing Installation","Hose Tap Installation"
"f71b5508-89c3-402b-83e1-d608d575ec40","","checklist-sectioned","not-started","Gas Appliance Installation","checklist","FALSE","FALSE","Site QA","Block A","Lot 06","Fit-off Plumbing Installation","Gas Appliance Installation"
"55b61151-64c2-4dcf-af3f-a84c89354a28","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Block A","Lot 06","Hot Water Unit Installation"
"845b766d-70d6-476c-a2d5-17e4e2d1404c","","checklist-sectioned","not-started","Hot Water Unit Installation","checklist","FALSE","FALSE","Site QA","Block A","Lot 06","Hot Water Unit Installation","Hot Water Unit Installation"
"1bdcbc23-a861-4b70-9580-ed48df69ea4b","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Block A","Lot 06","Testing"
"ac66f979-9bc7-46d0-a1b8-217f73416e8c","","checklist-sectioned","not-started","Testing Drainage Pipework (Air Test)","checklist","FALSE","FALSE","Site QA","Block A","Lot 06","Testing","Testing Drainage Pipework (Air Test)"
"d4c934e2-4234-49bd-8ae6-4176b3464766","","checklist-sectioned","not-started","Testing Potable Water Pipework","checklist","FALSE","FALSE","Site QA","Block A","Lot 06","Testing","Testing Drainage Pipework (Water Test)"
"88877900-fe1d-4e10-aa50-0fefe2dc92d7","","checklist-sectioned","not-started","Testing Potable Water Pipework","checklist","FALSE","FALSE","Site QA","Block A","Lot 06","Testing","Testing Water Pipework (Water Test)"
"391c135c-5c22-4df3-88ce-590617875990","","checklist-sectioned","not-started","Testing Gas Pipework (Above 7kPa)","checklist","FALSE","FALSE","Site QA","Block A","Lot 06","Testing","Testing Gas Service (Air Test)"
"0d74b77a-4771-4686-be21-a0792949ac54","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Block A","Lot 06","Commissioning"
"b984dd77-aab1-4921-92e0-3c029d5e0db1","","checklist-sectioned","not-started","Commission Fixture Group","checklist","FALSE","FALSE","Site QA","Block A","Lot 06","Commissioning","Commission Fixture Group"
"c69890ec-ca73-45b5-b1ed-ee177bfa58d6","","checklist-sectioned","not-started","Commission Hot Water Generating Plant","checklist","FALSE","FALSE","Site QA","Block A","Lot 06","Commissioning","Commission Hot Water Generating Plant"
"5aea9a81-bb8e-4a0e-ae45-549c88e157e6","","checklist-sectioned","not-started","Commission Reduced Pressure Zone Device","checklist","FALSE","FALSE","Site QA","Block A","Lot 06","Commissioning","Commission Reduced Pressure Zone Device"
"b70e73c9-f76c-4f56-a2fe-968247e50f20","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Block A","Lot 07"
"4021172f-fe7b-4ae3-82f2-001d596a6645","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Block A","Lot 07","Inground Plumbing Installation"
"d3a84edd-7b37-49ad-964e-cec80fb9e0fc","","checklist-sectioned","not-started","Authority Main to Meter Installation","checklist","FALSE","FALSE","Site QA","Block A","Lot 07","Inground Plumbing Installation","Authority Main to Meter Installation"
"0ba2d767-ef73-4062-93ba-186de76a723c","","checklist-sectioned","not-started","Drainage Installation (In-ground)","checklist","FALSE","FALSE","Site QA","Block A","Lot 07","Inground Plumbing Installation","Drainage Installation (In-ground)"
"f5c7a3f1-112e-4982-8482-cdf85dc6f216","","checklist-sectioned","not-started","Gas Service Installation (In-ground)","checklist","FALSE","FALSE","Site QA","Block A","Lot 07","Inground Plumbing Installation","Water Service Installation (In-ground)"
"e2bb6ede-5cc5-477a-817a-11ab301628a8","","checklist-sectioned","not-started","Gas Service Installation (In-ground)","checklist","FALSE","FALSE","Site QA","Block A","Lot 07","Inground Plumbing Installation","Gas Service Installation (In-ground)"
"59a415e0-cac3-44d0-b2b4-2802be82a21f","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Block A","Lot 07","Rough-in Plumbing Installation"
"76b8f22b-0fa5-4990-9e0d-c13d7d5123f9","","checklist-sectioned","not-started","Waste & Vent Installation","checklist","FALSE","FALSE","Site QA","Block A","Lot 07","Rough-in Plumbing Installation","Waste & Vent Installation"
"b1a82ae6-99e1-4473-98f6-07e97d4135b8","","checklist-sectioned","not-started","Water Service Installation (Rough-ins)","checklist","FALSE","FALSE","Site QA","Block A","Lot 07","Rough-in Plumbing Installation","Water Service Installation (Rough-ins)"
"eeb757c7-f4bb-49f8-956f-f3eb1834bcc3","","checklist-sectioned","not-started","Gas Service Installation (Rough-ins)","checklist","FALSE","FALSE","Site QA","Block A","Lot 07","Rough-in Plumbing Installation","Gas Service Installation (Rough-ins)"
"d8692dcb-6e30-417e-8971-989d01c9ceaf","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Block A","Lot 07","Fit-off Plumbing Installation"
"6439e569-07e6-4e9d-9253-29d5ca773b4a","","checklist-sectioned","not-started","Toilet & Cistern Installation","checklist","FALSE","FALSE","Site QA","Block A","Lot 07","Fit-off Plumbing Installation","Toilet & Cistern Installation"
"aa2bdf54-b1c0-4b7b-a515-92237d32dd45","","checklist-sectioned","not-started","Wash Basin & Tapware Installation","checklist","FALSE","FALSE","Site QA","Block A","Lot 07","Fit-off Plumbing Installation","Wash Basin & Tapware Installation"
"270b9aa9-3ad3-4d7c-9876-f19f536d590a","","checklist-sectioned","not-started","Bath & Tapware Installation","checklist","FALSE","FALSE","Site QA","Block A","Lot 07","Fit-off Plumbing Installation","Shower & Tapware Installation"
"6aabd4c3-08fc-46bd-bcd3-3b221e91437f","","checklist-sectioned","not-started","Bath & Tapware Installation","checklist","FALSE","FALSE","Site QA","Block A","Lot 07","Fit-off Plumbing Installation","Bath & Tapware Installation"
"f92f4a31-1e71-4093-a6c3-6c319070e68e","","checklist-sectioned","not-started","Kitchen Sink & Tapware Installation","checklist","FALSE","FALSE","Site QA","Block A","Lot 07","Fit-off Plumbing Installation","Kitchen Sink & Tapware Installation"
"62a1f9c1-ea13-492e-9aaa-45996960bf95","","checklist-sectioned","not-started","Washing Machine Stops Installation","checklist","FALSE","FALSE","Site QA","Block A","Lot 07","Fit-off Plumbing Installation","Washing Machine Stops Installation"
"03b373c0-24ac-4601-9367-4c118bec2d73","","checklist-sectioned","not-started","Laundry Trough & Tapware Installation","checklist","FALSE","FALSE","Site QA","Block A","Lot 07","Fit-off Plumbing Installation","Laundry Trough & Tapware Installation"
"393c2872-0aae-477e-8e93-e1e311591646","","checklist-sectioned","not-started","Tundish Installation","checklist","FALSE","FALSE","Site QA","Block A","Lot 07","Fit-off Plumbing Installation","Tundish Installation"
"176f7b05-9e68-48cb-b1ce-79bd9a596b54","","checklist-sectioned","not-started","Hose Tap Installation","checklist","FALSE","FALSE","Site QA","Block A","Lot 07","Fit-off Plumbing Installation","Hose Tap Installation"
