"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"a85c26e5-7bcb-4d59-aa76-98d3fb5cc693","","folder-normal","work-in-progress","","step","TRUE","FALSE","NIWA Hamilton QA"
"c4f9bb57-3db5-449d-b4e5-cb90f978d7d5","","folder-normal","work-in-progress","","step","TRUE","FALSE","NIWA Hamilton QA","Main Building LVL 0"
"0aed9ebf-0c04-44c7-982b-33326047ad4d","","folder-normal","not-started","","step","TRUE","FALSE","NIWA Hamilton QA","Main Building LVL 0","Lot 1 - Main Swicthboard Room"
"976cfd55-ccb9-4fa5-a8b4-0e1b716d35b0","","folder-normal","not-started","","step","TRUE","FALSE","NIWA Hamilton QA","Main Building LVL 0","Lot 1 - Main Swicthboard Room","Drawing No - MD00104"
"8317cf69-f642-4691-88f3-5adabe7711da","","folder-normal","not-started","","step","TRUE","FALSE","NIWA Hamilton QA","Main Building LVL 0","Lot 1 - Main Swicthboard Room","Drawing No - MD00104","Mechanical QA"
"4b7e6f9b-7f0a-4ba6-9a90-e026c9045347","","folder-normal","not-started","","step","TRUE","FALSE","NIWA Hamilton QA","Main Building LVL 0","Lot 1 - Main Swicthboard Room","Drawing No - MD00104","Mechanical QA","DX 1.3"
"62123683-2a59-491c-934f-5d6196e7cf00","","checklist-flat","not-started","CHW & HHW Insulation","checklist-flat","FALSE","FALSE","NIWA Hamilton QA","Main Building LVL 0","Lot 3 -East External Plant Room","Drawing No - MP00104","HHW Piping & CHW Piping","HP/CH-3 HHW F & R Piping","CHW & HHW Insulation"
"fff3d309-e025-460d-b780-4e626396061e","","checklist-flat","not-started","Labelling of Equipment ","checklist-flat","FALSE","FALSE","NIWA Hamilton QA","Main Building LVL 0","Lot 3 -East External Plant Room","Drawing No - MP00104","HHW Piping & CHW Piping","HP/CH-3 HHW F & R Piping","Labelling of Equipment "
"8180e514-f306-4fae-9490-64228d91f343","","folder-normal","not-started","","step","TRUE","FALSE","NIWA Hamilton QA","Main Building LVL 0","Lot 3 -East External Plant Room","Drawing No - MP00104","HHW Piping & CHW Piping","HP/CH-3 CHW F & R Piping"
"0c58b477-8d89-46c0-a0c8-d3581bafc839","","checklist-flat","not-started","CHW & HHW Piping ( WELDING )","checklist-flat","FALSE","FALSE","NIWA Hamilton QA","Main Building LVL 0","Lot 3 -East External Plant Room","Drawing No - MP00104","HHW Piping & CHW Piping","HP/CH-3 CHW F & R Piping","CHW & HHW Piping ( WELDING )"
"05e73c2a-dcdd-4dbc-b9a9-a530cfae1a2b","","checklist-flat","not-started","CHW & HHW Piping ( VICTAULIC )","checklist-flat","FALSE","FALSE","NIWA Hamilton QA","Main Building LVL 0","Lot 3 -East External Plant Room","Drawing No - MP00104","HHW Piping & CHW Piping","HP/CH-3 CHW F & R Piping","CHW & HHW Piping ( VICTAULIC )"
"a5fa9fba-6429-411e-8484-ccb799585872","","checklist-flat","not-started","CHW & HHW Insulation","checklist-flat","FALSE","FALSE","NIWA Hamilton QA","Main Building LVL 0","Lot 3 -East External Plant Room","Drawing No - MP00104","HHW Piping & CHW Piping","HP/CH-3 CHW F & R Piping","CHW & HHW Insulation"
"aad2d77c-b494-4220-8696-7249233fb8e2","","checklist-flat","not-started","Labelling of Equipment ","checklist-flat","FALSE","FALSE","NIWA Hamilton QA","Main Building LVL 0","Lot 3 -East External Plant Room","Drawing No - MP00104","HHW Piping & CHW Piping","HP/CH-3 CHW F & R Piping","Labelling of Equipment "
"a87d9dab-d58d-40b1-957e-6521bd6e4ee3","","folder-normal","work-in-progress","","step","TRUE","FALSE","NIWA Hamilton QA","Main Building LVL 0","Lot 4 - East Plant Room"
"5cd48b52-e89e-4605-9a5a-e3263346e470","","folder-normal","work-in-progress","","step","TRUE","FALSE","NIWA Hamilton QA","Main Building LVL 0","Lot 4 - East Plant Room","Drawing No - MD00104"
"6f144dd8-43cf-447e-8822-00d12e29a0aa","","folder-normal","work-in-progress","","step","TRUE","FALSE","NIWA Hamilton QA","Main Building LVL 0","Lot 4 - East Plant Room","Drawing No - MD00104","Mechanical QA"
"91375eb7-56f8-4885-a6de-7806a4b2bfae","","folder-normal","work-in-progress","","step","TRUE","FALSE","NIWA Hamilton QA","Main Building LVL 0","Lot 4 - East Plant Room","Drawing No - MD00104","Mechanical QA","EAF-LAB-1"
"f626d6a2-52ad-40ae-9de9-2fa3584732e3","","checklist-sectioned","work-in-progress","AHU's","checklist","FALSE","FALSE","NIWA Hamilton QA","Main Building LVL 0","Lot 4 - East Plant Room","Drawing No - MD00104","Mechanical QA","EAF-LAB-1","AHU's"
"a1cfe750-5ef9-45a4-a96e-8de642b1ea9f","","checklist-flat","not-started","Labelling of Equipment ","checklist-flat","FALSE","FALSE","NIWA Hamilton QA","Main Building LVL 0","Lot 4 - East Plant Room","Drawing No - MD00104","Mechanical QA","EAF-LAB-1","Labelling of Equipment "
"52819259-5ff7-4f0e-a908-e3b5bd009513","","checklist-flat","not-started","Condensate Insulation","checklist-flat","FALSE","FALSE","NIWA Hamilton QA","Main Building LVL 0","Lot 4 - East Plant Room","Drawing No - MD00104","Mechanical QA","EAF-LAB-1","Condensate Insulation"
"7c4135d5-666e-4136-b6d1-0d7489f1bf34","","folder-normal","not-started","","step","TRUE","FALSE","NIWA Hamilton QA","Main Building LVL 0","Lot 4 - East Plant Room","Drawing No - MD00104","Mechanical QA","Extract Air Ducting  EAF-LAB-1"
"aca83de3-48c8-47e0-bbd4-5d07529ff16d","","checklist-sectioned","not-started","Mechanical Duct","checklist","FALSE","FALSE","NIWA Hamilton QA","Main Building LVL 0","Lot 4 - East Plant Room","Drawing No - MD00104","Mechanical QA","Extract Air Ducting  EAF-LAB-1","Mechanical Duct"
"f8ae2fbc-d01c-41c3-a54a-6dab1d5248ef","","checklist-flat","not-started","Duct / Equipment Cleaning","checklist-flat","FALSE","FALSE","NIWA Hamilton QA","Main Building LVL 0","Lot 4 - East Plant Room","Drawing No - MD00104","Mechanical QA","Extract Air Ducting  EAF-LAB-1","Duct / Equipment Cleaning"
"e1bdb253-ea7a-4b2c-93ec-dffd4689cc33","","checklist-flat","not-started","Labelling of Equipment ","checklist-flat","FALSE","FALSE","NIWA Hamilton QA","Main Building LVL 0","Lot 4 - East Plant Room","Drawing No - MD00104","Mechanical QA","Extract Air Ducting  EAF-LAB-1","Labelling of Equipment "
"e02bccd9-931b-48bd-a391-f5ebbe863c27","","folder-normal","not-started","","step","TRUE","FALSE","NIWA Hamilton QA","Main Building LVL 0","Lot 4 - East Plant Room","Drawing No - MD00104","Mechanical QA","Extract Air Ducting  EAF-LAB-1 to O/A Plenum"
"88d7d4be-6971-4ec3-ac21-e84da8bcd230","","checklist-sectioned","not-started","Mechanical Duct","checklist","FALSE","FALSE","NIWA Hamilton QA","Main Building LVL 0","Lot 4 - East Plant Room","Drawing No - MD00104","Mechanical QA","Extract Air Ducting  EAF-LAB-1 to O/A Plenum","Mechanical Duct"
"4a0e5175-757f-4287-9f9d-c5662c2f2cda","","checklist-flat","not-started","Duct / Equipment Cleaning","checklist-flat","FALSE","FALSE","NIWA Hamilton QA","Main Building LVL 0","Lot 4 - East Plant Room","Drawing No - MD00104","Mechanical QA","Extract Air Ducting  EAF-LAB-1 to O/A Plenum","Duct / Equipment Cleaning"
"f8921974-a833-44f9-b02f-f29384edb448","","checklist-flat","not-started","Labelling of Equipment ","checklist-flat","FALSE","FALSE","NIWA Hamilton QA","Main Building LVL 0","Lot 4 - East Plant Room","Drawing No - MD00104","Mechanical QA","Extract Air Ducting  EAF-LAB-1 to O/A Plenum","Labelling of Equipment "
"36199637-7e58-4f0d-817f-f0ee2aedb785","","folder-normal","work-in-progress","","step","TRUE","FALSE","NIWA Hamilton QA","Main Building LVL 0","Lot 4 - East Plant Room","Drawing No - MD00104","Mechanical QA","EAF-LAB-2"
"718322a9-4a92-4d0f-9d96-b1aa6f9bc59a","","checklist-sectioned","work-in-progress","AHU's","checklist","FALSE","FALSE","NIWA Hamilton QA","Main Building LVL 0","Lot 4 - East Plant Room","Drawing No - MD00104","Mechanical QA","EAF-LAB-2","AHU's"
"0110b7ba-77be-4efe-8ca9-4b8195b1bab8","","checklist-flat","not-started","Labelling of Equipment ","checklist-flat","FALSE","FALSE","NIWA Hamilton QA","Main Building LVL 0","Lot 4 - East Plant Room","Drawing No - MD00104","Mechanical QA","EAF-LAB-2","Labelling of Equipment "
"25cb4732-faa0-409b-8623-52347c8beb39","","checklist-flat","not-started","Condensate Insulation","checklist-flat","FALSE","FALSE","NIWA Hamilton QA","Main Building LVL 0","Lot 4 - East Plant Room","Drawing No - MD00104","Mechanical QA","EAF-LAB-2","Condensate Insulation"
"21c8862d-c5eb-474e-b27f-aedfa03cae50","","folder-normal","work-in-progress","","step","TRUE","FALSE","NIWA Hamilton QA","Main Building LVL 0","Lot 4 - East Plant Room","Drawing No - MD00104","Mechanical QA","Extract Air Ducting  EAF-LAB-2"
"dff1a035-534f-4287-b90d-735fdc80c329","","checklist-sectioned","work-in-progress","Mechanical Duct","checklist","FALSE","FALSE","NIWA Hamilton QA","Main Building LVL 0","Lot 4 - East Plant Room","Drawing No - MD00104","Mechanical QA","Extract Air Ducting  EAF-LAB-2","Mechanical Duct"
"b124aa34-4cea-4f2a-a03f-78453b7296d8","","checklist-flat","not-started","Duct / Equipment Cleaning","checklist-flat","FALSE","FALSE","NIWA Hamilton QA","Main Building LVL 0","Lot 4 - East Plant Room","Drawing No - MD00104","Mechanical QA","Extract Air Ducting  EAF-LAB-2","Duct / Equipment Cleaning"
"c2d1c2aa-af3e-4a1b-ae92-c1239417062c","","checklist-flat","not-started","Labelling of Equipment ","checklist-flat","FALSE","FALSE","NIWA Hamilton QA","Main Building LVL 0","Lot 4 - East Plant Room","Drawing No - MD00104","Mechanical QA","Extract Air Ducting  EAF-LAB-2","Labelling of Equipment "
"0517fdab-4fc9-45a1-8697-d592558dc31c","","folder-normal","not-started","","step","TRUE","FALSE","NIWA Hamilton QA","Main Building LVL 0","Lot 4 - East Plant Room","Drawing No - MD00104","Mechanical QA","Extract Air Ducting  EAF-LAB-2 to O/A Plenum"
"ecd622d0-6371-4a1f-b06b-c36829c7f5e2","","checklist-sectioned","not-started","Mechanical Duct","checklist","FALSE","FALSE","NIWA Hamilton QA","Main Building LVL 0","Lot 4 - East Plant Room","Drawing No - MD00104","Mechanical QA","Extract Air Ducting  EAF-LAB-2 to O/A Plenum","Mechanical Duct"
"af588c79-2ceb-42f1-93a3-315ec807f199","","checklist-flat","not-started","Duct / Equipment Cleaning","checklist-flat","FALSE","FALSE","NIWA Hamilton QA","Main Building LVL 0","Lot 4 - East Plant Room","Drawing No - MD00104","Mechanical QA","Extract Air Ducting  EAF-LAB-2 to O/A Plenum","Duct / Equipment Cleaning"
"108f287c-2a40-4f62-92c8-5d27b127ebbf","","checklist-flat","not-started","Labelling of Equipment ","checklist-flat","FALSE","FALSE","NIWA Hamilton QA","Main Building LVL 0","Lot 4 - East Plant Room","Drawing No - MD00104","Mechanical QA","Extract Air Ducting  EAF-LAB-2 to O/A Plenum","Labelling of Equipment "
"037693e0-7f32-42f5-b2e7-b05e0f8c503c","","folder-normal","work-in-progress","","step","TRUE","FALSE","NIWA Hamilton QA","Main Building LVL 0","Lot 4 - East Plant Room","Drawing No - MD00104","Mechanical QA","EAF-LAB-3"
"6d00f529-c448-4601-8be6-c5abf5680781","","checklist-sectioned","work-in-progress","AHU's","checklist","FALSE","FALSE","NIWA Hamilton QA","Main Building LVL 0","Lot 4 - East Plant Room","Drawing No - MD00104","Mechanical QA","EAF-LAB-3","AHU's"
"d30e7dc0-2995-4ace-81c6-3a4f8467c08e","","checklist-flat","not-started","Labelling of Equipment ","checklist-flat","FALSE","FALSE","NIWA Hamilton QA","Main Building LVL 0","Lot 4 - East Plant Room","Drawing No - MD00104","Mechanical QA","EAF-LAB-3","Labelling of Equipment "
"8f4a6266-2522-40c1-9884-507b7885d11a","","checklist-flat","not-started","Condensate Insulation","checklist-flat","FALSE","FALSE","NIWA Hamilton QA","Main Building LVL 0","Lot 4 - East Plant Room","Drawing No - MD00104","Mechanical QA","EAF-LAB-3","Condensate Insulation"
"1a15bf71-a3a4-4ca0-9037-46f060fe3af7","","folder-normal","not-started","","step","TRUE","FALSE","NIWA Hamilton QA","Main Building LVL 0","Lot 4 - East Plant Room","Drawing No - MD00104","Mechanical QA","Extract Air Ducting  EAF-LAB-3"
"980c925d-5c8e-4dcd-98ba-56ee18237866","","checklist-sectioned","not-started","Mechanical Duct","checklist","FALSE","FALSE","NIWA Hamilton QA","Main Building LVL 0","Lot 4 - East Plant Room","Drawing No - MD00104","Mechanical QA","Extract Air Ducting  EAF-LAB-3","Mechanical Duct"
"47e4c50e-9f51-42dd-bb28-137810d741c1","","checklist-flat","not-started","Duct / Equipment Cleaning","checklist-flat","FALSE","FALSE","NIWA Hamilton QA","Main Building LVL 0","Lot 4 - East Plant Room","Drawing No - MD00104","Mechanical QA","Extract Air Ducting  EAF-LAB-3","Duct / Equipment Cleaning"
"67d0c8f5-b190-4ead-a176-ffaa8462e550","","checklist-flat","not-started","Labelling of Equipment ","checklist-flat","FALSE","FALSE","NIWA Hamilton QA","Main Building LVL 0","Lot 4 - East Plant Room","Drawing No - MD00104","Mechanical QA","Extract Air Ducting  EAF-LAB-3","Labelling of Equipment "
"df043d24-47f0-45cd-9b52-2090031c3983","","folder-normal","not-started","","step","TRUE","FALSE","NIWA Hamilton QA","Main Building LVL 0","Lot 4 - East Plant Room","Drawing No - MD00104","Mechanical QA","Extract Air Ducting  EAF-LAB-3 to O/A Plenum"
"0d35eb6a-cb59-485e-aa94-28ba3a713680","","checklist-sectioned","not-started","Mechanical Duct","checklist","FALSE","FALSE","NIWA Hamilton QA","Main Building LVL 0","Lot 4 - East Plant Room","Drawing No - MD00104","Mechanical QA","Extract Air Ducting  EAF-LAB-3 to O/A Plenum","Mechanical Duct"
"35f1b768-2789-4317-bd33-cfe21c7ec96d","","checklist-flat","not-started","Duct / Equipment Cleaning","checklist-flat","FALSE","FALSE","NIWA Hamilton QA","Main Building LVL 0","Lot 4 - East Plant Room","Drawing No - MD00104","Mechanical QA","Extract Air Ducting  EAF-LAB-3 to O/A Plenum","Duct / Equipment Cleaning"
"526c2e55-2f3c-4c0d-b9bd-82e0a93d6168","","checklist-flat","not-started","Labelling of Equipment ","checklist-flat","FALSE","FALSE","NIWA Hamilton QA","Main Building LVL 0","Lot 4 - East Plant Room","Drawing No - MD00104","Mechanical QA","Extract Air Ducting  EAF-LAB-3 to O/A Plenum","Labelling of Equipment "
"0c7415d1-01c4-434c-bab0-6b2fcc532cd5","","folder-normal","not-started","","step","TRUE","FALSE","NIWA Hamilton QA","Main Building LVL 0","Lot 4 - East Plant Room","Drawing No - MD00104","Mechanical QA","Extract Air Ducting from AHU-OFFICE-01"
"8b8cdcb6-9e72-4edf-bbe6-d8665b006588","","checklist-sectioned","not-started","Mechanical Duct","checklist","FALSE","FALSE","NIWA Hamilton QA","Main Building LVL 0","Lot 4 - East Plant Room","Drawing No - MD00104","Mechanical QA","Extract Air Ducting from AHU-OFFICE-01","Mechanical Duct"
"24281b81-a849-486a-8d06-9727172d900d","","checklist-flat","not-started","Duct / Equipment Cleaning","checklist-flat","FALSE","FALSE","NIWA Hamilton QA","Main Building LVL 0","Lot 4 - East Plant Room","Drawing No - MD00104","Mechanical QA","Extract Air Ducting from AHU-OFFICE-01","Duct / Equipment Cleaning"
"919d9562-d541-459c-b3b6-aa29c41eee94","","checklist-flat","not-started","Labelling of Equipment ","checklist-flat","FALSE","FALSE","NIWA Hamilton QA","Main Building LVL 0","Lot 4 - East Plant Room","Drawing No - MD00104","Mechanical QA","Extract Air Ducting from AHU-OFFICE-01","Labelling of Equipment "
"63afee61-90ce-4523-8ffe-002ed474544e","","folder-normal","not-started","","step","TRUE","FALSE","NIWA Hamilton QA","Main Building LVL 0","Lot 4 - East Plant Room","Drawing No - MD00104","Mechanical QA","EAF-10"
"0ae3e8e3-1c99-4994-91ff-9ee2812535bf","","checklist-sectioned","not-started","Fans","checklist","FALSE","FALSE","NIWA Hamilton QA","Main Building LVL 0","Lot 4 - East Plant Room","Drawing No - MD00104","Mechanical QA","EAF-10","Fans"
"6bd320ce-bdfc-40b5-9ed8-281a13c0a3ce","","checklist-sectioned","not-started","Mechanical Duct","checklist","FALSE","FALSE","NIWA Hamilton QA","Main Building LVL 0","Lot 4 - East Plant Room","Drawing No - MD00104","Mechanical QA","EAF-10","Mechanical Duct"
"ffe3abf4-fb4d-49a6-b09a-063c8048e35e","","checklist-flat","not-started","Duct / Equipment Cleaning","checklist-flat","FALSE","FALSE","NIWA Hamilton QA","Main Building LVL 0","Lot 4 - East Plant Room","Drawing No - MD00104","Mechanical QA","EAF-10","Duct / Equipment Cleaning"
"88823239-0f35-4592-88da-ac8777880420","","folder-normal","not-started","","step","TRUE","FALSE","NIWA Hamilton QA","Main Building LVL 0","Lot 4 - East Plant Room","Drawing No - MD00104","Mechanical QA","EAF-06"
"c9d1c700-edf5-411d-a27a-fcf87ff37fc5","","checklist-sectioned","not-started","Fans","checklist","FALSE","FALSE","NIWA Hamilton QA","Main Building LVL 0","Lot 4 - East Plant Room","Drawing No - MD00104","Mechanical QA","EAF-06","Fans"
"6df28568-0b28-4caa-8257-87a3f1f5cffd","","checklist-flat","not-started","Labelling of Equipment ","checklist-flat","FALSE","FALSE","NIWA Hamilton QA","Main Building LVL 0","Lot 4 - East Plant Room","Drawing No - MD00104","Mechanical QA","EAF-06","Labelling of Equipment "
"9532bebb-c7b5-4534-a3a7-14b90e84b10a","","folder-normal","not-started","","step","TRUE","FALSE","NIWA Hamilton QA","Main Building LVL 0","Lot 4 - East Plant Room","Drawing No - MD00104","Mechanical QA","EAF-19"
"6efae941-7a36-4c1a-b90e-42173a919e37","","checklist-sectioned","not-started","Fans","checklist","FALSE","FALSE","NIWA Hamilton QA","Main Building LVL 0","Lot 4 - East Plant Room","Drawing No - MD00104","Mechanical QA","EAF-19","Fans"
"cb505c85-b367-4172-892a-cbe0214a8222","","checklist-sectioned","not-started","Mechanical Duct","checklist","FALSE","FALSE","NIWA Hamilton QA","Main Building LVL 0","Lot 4 - East Plant Room","Drawing No - MD00104","Mechanical QA","EAF-19","Mechanical Duct"
"15fc7b02-b9f1-4c59-b278-e0f439570946","","checklist-flat","not-started","Duct / Equipment Cleaning","checklist-flat","FALSE","FALSE","NIWA Hamilton QA","Main Building LVL 0","Lot 4 - East Plant Room","Drawing No - MD00104","Mechanical QA","EAF-19","Duct / Equipment Cleaning"
"5e50ea55-9e53-49ec-aaff-fbd27094f45f","","folder-normal","not-started","","step","TRUE","FALSE","NIWA Hamilton QA","Main Building LVL 0","Lot 4 - East Plant Room","Drawing No - MD00104","Mechanical QA","EAF-11"
"b185a536-be96-4c2c-8075-f1ec62effb88","","checklist-sectioned","not-started","Fans","checklist","FALSE","FALSE","NIWA Hamilton QA","Main Building LVL 0","Lot 4 - East Plant Room","Drawing No - MD00104","Mechanical QA","EAF-11","Fans"
"f1511655-e5d6-4f8f-aebc-c5b539d41a17","","checklist-flat","not-started","Labelling of Equipment ","checklist-flat","FALSE","FALSE","NIWA Hamilton QA","Main Building LVL 0","Lot 4 - East Plant Room","Drawing No - MD00104","Mechanical QA","EAF-11","Labelling of Equipment "
"f8c4505d-dcb1-4047-a51c-6175bb3d9ebf","","folder-normal","not-started","","step","TRUE","FALSE","NIWA Hamilton QA","Main Building LVL 0","Lot 4 - East Plant Room","Drawing No - MD00104","Mechanical QA","FAN ???"
"f9f819bf-c681-4e89-a091-03f7ac6c5e2b","","checklist-sectioned","not-started","Fans","checklist","FALSE","FALSE","NIWA Hamilton QA","Main Building LVL 0","Lot 4 - East Plant Room","Drawing No - MD00104","Mechanical QA","FAN ???","Fans"
"b97c86a4-ac0d-4fa2-8afa-a76a13eea200","","checklist-sectioned","not-started","Mechanical Duct","checklist","FALSE","FALSE","NIWA Hamilton QA","Main Building LVL 0","Lot 4 - East Plant Room","Drawing No - MD00104","Mechanical QA","FAN ???","Mechanical Duct"
"cd7640f8-47b5-4cf4-89f5-28f2bb65561a","","checklist-flat","not-started","Duct / Equipment Cleaning","checklist-flat","FALSE","FALSE","NIWA Hamilton QA","Main Building LVL 0","Lot 4 - East Plant Room","Drawing No - MD00104","Mechanical QA","FAN ???","Duct / Equipment Cleaning"
"5c561dcc-5a92-438c-b311-88b51aa919ae","","folder-normal","not-started","","step","TRUE","FALSE","NIWA Hamilton QA","Main Building LVL 0","Lot 4 - East Plant Room","Drawing No - MD00104","Mechanical QA","FAN ???"
"68bfdfaf-7310-4ee2-9701-84080484de11","","checklist-sectioned","not-started","Fans","checklist","FALSE","FALSE","NIWA Hamilton QA","Main Building LVL 0","Lot 4 - East Plant Room","Drawing No - MD00104","Mechanical QA","FAN ???","Fans"
"aedc30d1-44bb-41a6-be2a-3bc1be30b8c3","","checklist-sectioned","not-started","Mechanical Duct","checklist","FALSE","FALSE","NIWA Hamilton QA","Main Building LVL 0","Lot 4 - East Plant Room","Drawing No - MD00104","Mechanical QA","FAN ???","Mechanical Duct"
"53c6016e-c9fc-473f-829a-910d9a2e1370","","checklist-flat","not-started","Duct / Equipment Cleaning","checklist-flat","FALSE","FALSE","NIWA Hamilton QA","Main Building LVL 0","Lot 4 - East Plant Room","Drawing No - MD00104","Mechanical QA","FAN ???","Duct / Equipment Cleaning"
"edbaf556-6ac6-40d7-a110-e94771764c77","","folder-normal","not-started","","step","TRUE","FALSE","NIWA Hamilton QA","Main Building LVL 0","Lot 4 - East Plant Room","Drawing No - MD00104","Mechanical QA","FAN ??? From AHU-LAB-CT"
"6690e231-b3c8-4a4e-b18d-07278fc2cd47","","checklist-sectioned","not-started","Fans","checklist","FALSE","FALSE","NIWA Hamilton QA","Main Building LVL 0","Lot 4 - East Plant Room","Drawing No - MD00104","Mechanical QA","FAN ??? From AHU-LAB-CT","Fans"
"2f2648b3-4c0a-46bd-b573-d13f24f77260","","checklist-sectioned","not-started","Mechanical Duct","checklist","FALSE","FALSE","NIWA Hamilton QA","Main Building LVL 0","Lot 4 - East Plant Room","Drawing No - MD00104","Mechanical QA","FAN ??? From AHU-LAB-CT","Mechanical Duct"
"cde5ba46-b588-44e0-a517-291e266a9133","","checklist-flat","not-started","Duct / Equipment Cleaning","checklist-flat","FALSE","FALSE","NIWA Hamilton QA","Main Building LVL 0","Lot 4 - East Plant Room","Drawing No - MD00104","Mechanical QA","FAN ??? From AHU-LAB-CT","Duct / Equipment Cleaning"
"d1f4de2d-f298-4591-8812-40d37cd448f0","","folder-normal","not-started","","step","TRUE","FALSE","NIWA Hamilton QA","Main Building LVL 0","Lot 4 - East Plant Room","Drawing No - MD00104","Mechanical QA","FAN EAF-12 ???"
"54f02b18-3530-4cb2-9b47-6abec1aa1645","","checklist-sectioned","not-started","Fans","checklist","FALSE","FALSE","NIWA Hamilton QA","Main Building LVL 0","Lot 4 - East Plant Room","Drawing No - MD00104","Mechanical QA","FAN EAF-12 ???","Fans"
"b06b0c99-7f03-478d-bed6-66d77bb33963","","checklist-sectioned","not-started","Mechanical Duct","checklist","FALSE","FALSE","NIWA Hamilton QA","Main Building LVL 0","Lot 4 - East Plant Room","Drawing No - MD00104","Mechanical QA","FAN EAF-12 ???","Mechanical Duct"
"2b68c55c-5b4a-4c42-ad58-5ed960b9f24d","","checklist-flat","not-started","Duct / Equipment Cleaning","checklist-flat","FALSE","FALSE","NIWA Hamilton QA","Main Building LVL 0","Lot 4 - East Plant Room","Drawing No - MD00104","Mechanical QA","FAN EAF-12 ???","Duct / Equipment Cleaning"
