Matrix Name,Dimension,Name,Type / Data Field,Tag 1,Tag 2,,,,,
,,BLK-D - Level 7 - D718,,Site QA,Fit-Off,BLK-D,Level 7,D718,Apartment Fit-Off Checklist [E],
,,BLK-D - Level 7 - D719,,Site QA,Fit-Off,BLK-D,Level 7,D719,Apartment Fit-Off Checklist [E],
,,BLK-D - Level 7 - D720,,Site QA,Fit-Off,BLK-D,Level 7,D720,Apartment Fit-Off Checklist [E],
,,BLK-D - Level 7 - D721,,Site QA,Fit-Off,BLK-D,Level 7,D721,Apartment Fit-Off Checklist [E],
,,BLK-D - Level 8 - D801,,Site QA,Fit-Off,BLK-D,Level 8,D801,Apartment Fit-Off Checklist [E],
,,BLK-D - Level 8 - D802,,Site QA,Fit-Off,BLK-D,Level 8,D802,Apartment Fit-Off Checklist [E],
,,BLK-D - Level 8 - D803,,Site QA,Fit-Off,BLK-D,Level 8,D803,Apartment Fit-Off Checklist [E],
,,BLK-D - Level 8 - D804,,Site QA,Fit-Off,BLK-D,Level 8,D804,Apartment Fit-Off Checklist [E],
,,BLK-D - Level 8 - D805,,Site QA,Fit-Off,BLK-D,Level 8,D805,Apartment Fit-Off Checklist [E],
,,BLK-D - Level 8 - D806,,Site QA,Fit-Off,BLK-D,Level 8,D806,Apartment Fit-Off Checklist [E],
,,BLK-D - Level 8 - D807,,Site QA,Fit-Off,BLK-D,Level 8,D807,Apartment Fit-Off Checklist [E],
,,BLK-D - Level 8 - D808,,Site QA,Fit-Off,BLK-D,Level 8,D808,Apartment Fit-Off Checklist [E],
,,BLK-E,grouping,BLK-E,,,,,,
,,BLK-E - Ground Level - EG01,,Site QA,Fit-Off,BLK-E,Ground Level,EG01,Apartment Fit-Off Checklist [E],
,,BLK-E - Ground Level - EG02,,Site QA,Fit-Off,BLK-E,Ground Level,EG02,Apartment Fit-Off Checklist [E],
,,BLK-E - Ground Level - EG03,,Site QA,Fit-Off,BLK-E,Ground Level,EG03,Apartment Fit-Off Checklist [E],
,,BLK-E - Level 1 - E101,,Site QA,Fit-Off,BLK-E,Level 1,E101,Apartment Fit-Off Checklist [E],
,,BLK-E - Level 1 - E102,,Site QA,Fit-Off,BLK-E,Level 1,E102,Apartment Fit-Off Checklist [E],
,,BLK-E - Level 1 - E103,,Site QA,Fit-Off,BLK-E,Level 1,E103,Apartment Fit-Off Checklist [E],
,,BLK-E - Level 2 - E201,,Site QA,Fit-Off,BLK-E,Level 2,E201,Apartment Fit-Off Checklist [E],
,,BLK-E - Level 2 - E202,,Site QA,Fit-Off,BLK-E,Level 2,E202,Apartment Fit-Off Checklist [E],
,,BLK-E - Level 2 - E203,,Site QA,Fit-Off,BLK-E,Level 2,E203,Apartment Fit-Off Checklist [E],
,,BLK-E - Level 2 - E204,,Site QA,Fit-Off,BLK-E,Level 2,E204,Apartment Fit-Off Checklist [E],
,,BLK-E - Level 2 - E205,,Site QA,Fit-Off,BLK-E,Level 2,E205,Apartment Fit-Off Checklist [E],
,,BLK-E - Level 2 - E206,,Site QA,Fit-Off,BLK-E,Level 2,E206,Apartment Fit-Off Checklist [E],
,,BLK-E - Level 2 - E207,,Site QA,Fit-Off,BLK-E,Level 2,E207,Apartment Fit-Off Checklist [E],
,,BLK-E - Level 2 - E208,,Site QA,Fit-Off,BLK-E,Level 2,E208,Apartment Fit-Off Checklist [E],
,,BLK-E - Level 2 - E209,,Site QA,Fit-Off,BLK-E,Level 2,E209,Apartment Fit-Off Checklist [E],
,,BLK-E - Level 2 - E210,,Site QA,Fit-Off,BLK-E,Level 2,E210,Apartment Fit-Off Checklist [E],
,,BLK-E - Level 2 - E211,,Site QA,Fit-Off,BLK-E,Level 2,E211,Apartment Fit-Off Checklist [E],
,,BLK-E - Level 2 - E212,,Site QA,Fit-Off,BLK-E,Level 2,E212,Apartment Fit-Off Checklist [E],
,,BLK-E - Level 2 - E213,,Site QA,Fit-Off,BLK-E,Level 2,E213,Apartment Fit-Off Checklist [E],
,,BLK-E - Level 2 - E214,,Site QA,Fit-Off,BLK-E,Level 2,E214,Apartment Fit-Off Checklist [E],
,,BLK-E - Level 2 - E215,,Site QA,Fit-Off,BLK-E,Level 2,E215,Apartment Fit-Off Checklist [E],
,,BLK-E - Level 2 - E216,,Site QA,Fit-Off,BLK-E,Level 2,E216,Apartment Fit-Off Checklist [E],
,,BLK-E - Level 2 - E217,,Site QA,Fit-Off,BLK-E,Level 2,E217,Apartment Fit-Off Checklist [E],
,,BLK-E - Level 2 - E218,,Site QA,Fit-Off,BLK-E,Level 2,E218,Apartment Fit-Off Checklist [E],
,,BLK-E - Level 2 - E219,,Site QA,Fit-Off,BLK-E,Level 2,E219,Apartment Fit-Off Checklist [E],
,,BLK-E - Level 2 - E220,,Site QA,Fit-Off,BLK-E,Level 2,E220,Apartment Fit-Off Checklist [E],
,,BLK-E - Level 2 - E221,,Site QA,Fit-Off,BLK-E,Level 2,E221,Apartment Fit-Off Checklist [E],
,,BLK-E - Level 3 - E301,,Site QA,Fit-Off,BLK-E,Level 3,E301,Apartment Fit-Off Checklist [E],
,,BLK-E - Level 3 - E302,,Site QA,Fit-Off,BLK-E,Level 3,E302,Apartment Fit-Off Checklist [E],
,,BLK-E - Level 3 - E303,,Site QA,Fit-Off,BLK-E,Level 3,E303,Apartment Fit-Off Checklist [E],
,,BLK-E - Level 3 - E304,,Site QA,Fit-Off,BLK-E,Level 3,E304,Apartment Fit-Off Checklist [E],
,,BLK-E - Level 3 - E305,,Site QA,Fit-Off,BLK-E,Level 3,E305,Apartment Fit-Off Checklist [E],
,,BLK-E - Level 3 - E306,,Site QA,Fit-Off,BLK-E,Level 3,E306,Apartment Fit-Off Checklist [E],
,,BLK-E - Level 3 - E307,,Site QA,Fit-Off,BLK-E,Level 3,E307,Apartment Fit-Off Checklist [E],
,,BLK-E - Level 3 - E308,,Site QA,Fit-Off,BLK-E,Level 3,E308,Apartment Fit-Off Checklist [E],
,,BLK-E - Level 3 - E309,,Site QA,Fit-Off,BLK-E,Level 3,E309,Apartment Fit-Off Checklist [E],
,,BLK-E - Level 3 - E310,,Site QA,Fit-Off,BLK-E,Level 3,E310,Apartment Fit-Off Checklist [E],
,,BLK-E - Level 3 - E311,,Site QA,Fit-Off,BLK-E,Level 3,E311,Apartment Fit-Off Checklist [E],
,,BLK-E - Level 3 - E312,,Site QA,Fit-Off,BLK-E,Level 3,E312,Apartment Fit-Off Checklist [E],
,,BLK-E - Level 3 - E313,,Site QA,Fit-Off,BLK-E,Level 3,E313,Apartment Fit-Off Checklist [E],
,,BLK-E - Level 3 - E314,,Site QA,Fit-Off,BLK-E,Level 3,E314,Apartment Fit-Off Checklist [E],
,,BLK-E - Level 3 - E315,,Site QA,Fit-Off,BLK-E,Level 3,E315,Apartment Fit-Off Checklist [E],
,,BLK-E - Level 3 - E316,,Site QA,Fit-Off,BLK-E,Level 3,E316,Apartment Fit-Off Checklist [E],
,,BLK-E - Level 3 - E317,,Site QA,Fit-Off,BLK-E,Level 3,E317,Apartment Fit-Off Checklist [E],
,,BLK-E - Level 3 - E318,,Site QA,Fit-Off,BLK-E,Level 3,E318,Apartment Fit-Off Checklist [E],
,,BLK-E - Level 3 - E319,,Site QA,Fit-Off,BLK-E,Level 3,E319,Apartment Fit-Off Checklist [E],
,,BLK-E - Level 3 - E320,,Site QA,Fit-Off,BLK-E,Level 3,E320,Apartment Fit-Off Checklist [E],
,,BLK-E - Level 3 - E321,,Site QA,Fit-Off,BLK-E,Level 3,E321,Apartment Fit-Off Checklist [E],
,,BLK-E - Level 4 - E401,,Site QA,Fit-Off,BLK-E,Level 4,E401,Apartment Fit-Off Checklist [E],
,,BLK-E - Level 4 - E402,,Site QA,Fit-Off,BLK-E,Level 4,E402,Apartment Fit-Off Checklist [E],
,,BLK-E - Level 4 - E403,,Site QA,Fit-Off,BLK-E,Level 4,E403,Apartment Fit-Off Checklist [E],
,,BLK-E - Level 4 - E404,,Site QA,Fit-Off,BLK-E,Level 4,E404,Apartment Fit-Off Checklist [E],
,,BLK-E - Level 4 - E405,,Site QA,Fit-Off,BLK-E,Level 4,E405,Apartment Fit-Off Checklist [E],
,,BLK-E - Level 4 - E406,,Site QA,Fit-Off,BLK-E,Level 4,E406,Apartment Fit-Off Checklist [E],
,,BLK-E - Level 4 - E407,,Site QA,Fit-Off,BLK-E,Level 4,E407,Apartment Fit-Off Checklist [E],
,,BLK-E - Level 4 - E408,,Site QA,Fit-Off,BLK-E,Level 4,E408,Apartment Fit-Off Checklist [E],
,,BLK-E - Level 4 - E409,,Site QA,Fit-Off,BLK-E,Level 4,E409,Apartment Fit-Off Checklist [E],
,,BLK-E - Level 4 - E410,,Site QA,Fit-Off,BLK-E,Level 4,E410,Apartment Fit-Off Checklist [E],
,,BLK-E - Level 4 - E411,,Site QA,Fit-Off,BLK-E,Level 4,E411,Apartment Fit-Off Checklist [E],
,,BLK-E - Level 4 - E412,,Site QA,Fit-Off,BLK-E,Level 4,E412,Apartment Fit-Off Checklist [E],
,,BLK-E - Level 4 - E413,,Site QA,Fit-Off,BLK-E,Level 4,E413,Apartment Fit-Off Checklist [E],
,,BLK-E - Level 4 - E414,,Site QA,Fit-Off,BLK-E,Level 4,E414,Apartment Fit-Off Checklist [E],
,,BLK-E - Level 4 - E415,,Site QA,Fit-Off,BLK-E,Level 4,E415,Apartment Fit-Off Checklist [E],
,,BLK-E - Level 4 - E416,,Site QA,Fit-Off,BLK-E,Level 4,E416,Apartment Fit-Off Checklist [E],
,,BLK-E - Level 4 - E417,,Site QA,Fit-Off,BLK-E,Level 4,E417,Apartment Fit-Off Checklist [E],
,,BLK-E - Level 4 - E418,,Site QA,Fit-Off,BLK-E,Level 4,E418,Apartment Fit-Off Checklist [E],
,,BLK-E - Level 4 - E419,,Site QA,Fit-Off,BLK-E,Level 4,E419,Apartment Fit-Off Checklist [E],
,,BLK-E - Level 4 - E420,,Site QA,Fit-Off,BLK-E,Level 4,E420,Apartment Fit-Off Checklist [E],
,,BLK-E - Level 5 - E501,,Site QA,Fit-Off,BLK-E,Level 5,E501,Apartment Fit-Off Checklist [E],
,,BLK-E - Level 5 - E502,,Site QA,Fit-Off,BLK-E,Level 5,E502,Apartment Fit-Off Checklist [E],
,,BLK-E - Level 5 - E503,,Site QA,Fit-Off,BLK-E,Level 5,E503,Apartment Fit-Off Checklist [E],
,,BLK-E - Level 5 - E504,,Site QA,Fit-Off,BLK-E,Level 5,E504,Apartment Fit-Off Checklist [E],
,,BLK-E - Level 5 - E505,,Site QA,Fit-Off,BLK-E,Level 5,E505,Apartment Fit-Off Checklist [E],
,,BLK-E - Level 5 - E506,,Site QA,Fit-Off,BLK-E,Level 5,E506,Apartment Fit-Off Checklist [E],
,,BLK-E - Level 5 - E507,,Site QA,Fit-Off,BLK-E,Level 5,E507,Apartment Fit-Off Checklist [E],
,,BLK-E - Level 5 - E508,,Site QA,Fit-Off,BLK-E,Level 5,E508,Apartment Fit-Off Checklist [E],
,,BLK-E - Level 5 - E509,,Site QA,Fit-Off,BLK-E,Level 5,E509,Apartment Fit-Off Checklist [E],
,,BLK-E - Level 5 - E510,,Site QA,Fit-Off,BLK-E,Level 5,E510,Apartment Fit-Off Checklist [E],
,,BLK-E - Level 5 - E511,,Site QA,Fit-Off,BLK-E,Level 5,E511,Apartment Fit-Off Checklist [E],
,,BLK-E - Level 5 - E512,,Site QA,Fit-Off,BLK-E,Level 5,E512,Apartment Fit-Off Checklist [E],
,,BLK-E - Level 5 - E513,,Site QA,Fit-Off,BLK-E,Level 5,E513,Apartment Fit-Off Checklist [E],
,,BLK-E - Level 5 - E514,,Site QA,Fit-Off,BLK-E,Level 5,E514,Apartment Fit-Off Checklist [E],
,,BLK-E - Level 6 - E601,,Site QA,Fit-Off,BLK-E,Level 6,E601,Apartment Fit-Off Checklist [E],
,,BLK-E - Level 6 - E602,,Site QA,Fit-Off,BLK-E,Level 6,E602,Apartment Fit-Off Checklist [E],
,,BLK-E - Level 6 - E603,,Site QA,Fit-Off,BLK-E,Level 6,E603,Apartment Fit-Off Checklist [E],
,,BLK-E - Level 6 - E604,,Site QA,Fit-Off,BLK-E,Level 6,E604,Apartment Fit-Off Checklist [E],
,,BLK-E - Level 6 - E605,,Site QA,Fit-Off,BLK-E,Level 6,E605,Apartment Fit-Off Checklist [E],
,,BLK-E - Level 6 - E606,,Site QA,Fit-Off,BLK-E,Level 6,E606,Apartment Fit-Off Checklist [E],
,,BLK-E - Level 6 - E607,,Site QA,Fit-Off,BLK-E,Level 6,E607,Apartment Fit-Off Checklist [E],
,,BLK-E - Level 6 - E608,,Site QA,Fit-Off,BLK-E,Level 6,E608,Apartment Fit-Off Checklist [E],
,,BLK-E - Level 6 - E609,,Site QA,Fit-Off,BLK-E,Level 6,E609,Apartment Fit-Off Checklist [E],
,,BLK-E - Level 6 - E610,,Site QA,Fit-Off,BLK-E,Level 6,E610,Apartment Fit-Off Checklist [E],
,,BLK-E - Level 6 - E611,,Site QA,Fit-Off,BLK-E,Level 6,E611,Apartment Fit-Off Checklist [E],
,,BLK-E - Level 6 - E612,,Site QA,Fit-Off,BLK-E,Level 6,E612,Apartment Fit-Off Checklist [E],
,,BLK-E - Level 6 - E613,,Site QA,Fit-Off,BLK-E,Level 6,E613,Apartment Fit-Off Checklist [E],
,,BLK-E - Level 6 - E614,,Site QA,Fit-Off,BLK-E,Level 6,E614,Apartment Fit-Off Checklist [E],
,,BLK-E - Level 7 - E701,,Site QA,Fit-Off,BLK-E,Level 7,E701,Apartment Fit-Off Checklist [E],
,,BLK-E - Level 7 - E702,,Site QA,Fit-Off,BLK-E,Level 7,E702,Apartment Fit-Off Checklist [E],
,,BLK-E - Level 7 - E703,,Site QA,Fit-Off,BLK-E,Level 7,E703,Apartment Fit-Off Checklist [E],
,,BLK-E - Level 7 - E704,,Site QA,Fit-Off,BLK-E,Level 7,E704,Apartment Fit-Off Checklist [E],
,,BLK-E - Level 7 - E705,,Site QA,Fit-Off,BLK-E,Level 7,E705,Apartment Fit-Off Checklist [E],
,,BLK-E - Level 7 - E706,,Site QA,Fit-Off,BLK-E,Level 7,E706,Apartment Fit-Off Checklist [E],
,,BLK-E - Level 7 - E707,,Site QA,Fit-Off,BLK-E,Level 7,E707,Apartment Fit-Off Checklist [E],
,,BLK-E - Level 7 - E708,,Site QA,Fit-Off,BLK-E,Level 7,E708,Apartment Fit-Off Checklist [E],
,,BLK-E - Level 7 - E709,,Site QA,Fit-Off,BLK-E,Level 7,E709,Apartment Fit-Off Checklist [E],
,,BLK-E - Level 7 - E710,,Site QA,Fit-Off,BLK-E,Level 7,E710,Apartment Fit-Off Checklist [E],
,,BLK-E - Level 7 - E711,,Site QA,Fit-Off,BLK-E,Level 7,E711,Apartment Fit-Off Checklist [E],
,,BLK-E - Level 7 - E712,,Site QA,Fit-Off,BLK-E,Level 7,E712,Apartment Fit-Off Checklist [E],
,,BLK-E - Level 7 - E713,,Site QA,Fit-Off,BLK-E,Level 7,E713,Apartment Fit-Off Checklist [E],
,Columns,,,,,,,,,
,,AC grille to living room installed with no defect,,AC grille to living room installed with no defect,,,,,,
,,AC grille to bedroom installed with no defect,,AC grille to bedroom installed with no defect,,,,,,
,,Return Air grille installed as per RCP drawings,,Return Air grille installed as per RCP drawings,,,,,,
,,Range hood duct connected & taped,,Range hood duct connected and taped to ensure air tight,,,,,,
,,AC Controller installed as per RCP drawings,,AC Controller installed as per RCP drawings,,,,,,
,,Condensation drain connected to Tundish point,,Condensation drain is connected to Tundish point 10 mm air gap is provided at the connection point,,,,,,
,,Ensuite Exhaust fans installed & pluged in,,Ensuite Exhasut fans installed and pluged in as per mechanical drawings,,,,,,
,,Toilet Exhaust fans installed & plugged in,,Toielt Exhasut fans installed and pluged in as per mechanical drawings,,,,,,
,,Ensuite exhaust grilles installed,,Ensuite exhaust grilles installed,,,,,,
,,Toilet exhaust grilles installed,,Toilet exhaust grilles installed,,,,,,
,,Laundry Exhaust fans installed & plugged in,,Laundry Exhasut fans installed and pluged in as per mechanical drawings,,,,,,
,,Laundry exhaust grilles installed,,Laundry exhaust grilles installed,,,,,,
,,Access panels placed as per drawings,,Access panels placed as per drawings,,,,,,
,,Condenser unit installed,,"Condenser unit installed, refrigeration pipes are connected , all gaps to insulation is sealed and pipes are not kinked",,,,,,
,,External louvers installed,,"External louvers installed all gaps sealed between plenum box and wall/ louver flange to wall , photo evidence provided for below 1.Box sealed internally and the gap between the box and wall is sealed 2.Louver flanges sealed to the external box",,,,,,
,,,,,,,,,,
Ceiling Closure Rough In,,,,,,,,,,
,Scope,,,Site QA,,,,,,
,Rows,,,,,,,,,
,,Ground Level,grouping,Ground Level,,,,,,
,,FCU-G.01,,Site QA,Rough-In,Ground Level,FCU-G.01,Ceiling Closure Checklist 1 Rough In [B],,
,,FCU-G.02,,Site QA,Rough-In,Ground Level,FCU-G.02,Ceiling Closure Checklist 1 Rough In [B],,
,,FCU-G.03,,Site QA,Rough-In,Ground Level,FCU-G.03,Ceiling Closure Checklist 1 Rough In [B],,
,,FCU-G.04,,Site QA,Rough-In,Ground Level,FCU-G.04,Ceiling Closure Checklist 1 Rough In [B],,
,,BLK-A - Apartment Ceiling Closure,grouping,BLK-A - Apartment Ceiling Closure,,,,,,
,,BLK-A - Level 3 - A311,,Site QA,Rough-In,BLK-A,Level 3,Apartment Ceiling Closure,A311,Ceiling Closure Checklist 1 Rough In [B]
,,BLK-A - Level 3 - A312,,Site QA,Rough-In,BLK-A,Level 3,Apartment Ceiling Closure,A312,Ceiling Closure Checklist 1 Rough In [B]
,,BLK-A - Level 3 - A313,,Site QA,Rough-In,BLK-A,Level 3,Apartment Ceiling Closure,A313,Ceiling Closure Checklist 1 Rough In [B]
,,BLK-A - Level 3 - A314,,Site QA,Rough-In,BLK-A,Level 3,Apartment Ceiling Closure,A314,Ceiling Closure Checklist 1 Rough In [B]
,,BLK-A - Level 3 - A315,,Site QA,Rough-In,BLK-A,Level 3,Apartment Ceiling Closure,A315,Ceiling Closure Checklist 1 Rough In [B]
,,BLK-A - Level 3 - A316,,Site QA,Rough-In,BLK-A,Level 3,Apartment Ceiling Closure,A316,Ceiling Closure Checklist 1 Rough In [B]
,,BLK-A - Level 3 - A317,,Site QA,Rough-In,BLK-A,Level 3,Apartment Ceiling Closure,A317,Ceiling Closure Checklist 1 Rough In [B]
,,BLK-A - Level 3 - A318,,Site QA,Rough-In,BLK-A,Level 3,Apartment Ceiling Closure,A318,Ceiling Closure Checklist 1 Rough In [B]
,,BLK-A - Level 3 - A319,,Site QA,Rough-In,BLK-A,Level 3,Apartment Ceiling Closure,A319,Ceiling Closure Checklist 1 Rough In [B]
,,BLK-A - Level 3 - A320,,Site QA,Rough-In,BLK-A,Level 3,Apartment Ceiling Closure,A320,Ceiling Closure Checklist 1 Rough In [B]
,,BLK-A - Level 4 - A411,,Site QA,Rough-In,BLK-A,Level 4,Apartment Ceiling Closure,A411,Ceiling Closure Checklist 1 Rough In [B]
,,BLK-A - Level 4 - A412,,Site QA,Rough-In,BLK-A,Level 4,Apartment Ceiling Closure,A412,Ceiling Closure Checklist 1 Rough In [B]
,,BLK-A - Level 4 - A413,,Site QA,Rough-In,BLK-A,Level 4,Apartment Ceiling Closure,A413,Ceiling Closure Checklist 1 Rough In [B]
,,BLK-A - Level 4 - A414,,Site QA,Rough-In,BLK-A,Level 4,Apartment Ceiling Closure,A414,Ceiling Closure Checklist 1 Rough In [B]
,,BLK-A - Level 4 - A415,,Site QA,Rough-In,BLK-A,Level 4,Apartment Ceiling Closure,A415,Ceiling Closure Checklist 1 Rough In [B]
,,BLK-A - Level 4 - A416,,Site QA,Rough-In,BLK-A,Level 4,Apartment Ceiling Closure,A416,Ceiling Closure Checklist 1 Rough In [B]
,,BLK-A - Level 4 - A417,,Site QA,Rough-In,BLK-A,Level 4,Apartment Ceiling Closure,A417,Ceiling Closure Checklist 1 Rough In [B]
,,BLK-A - Level 4 - A418,,Site QA,Rough-In,BLK-A,Level 4,Apartment Ceiling Closure,A418,Ceiling Closure Checklist 1 Rough In [B]
,,BLK-A - Level 4 - A419,,Site QA,Rough-In,BLK-A,Level 4,Apartment Ceiling Closure,A419,Ceiling Closure Checklist 1 Rough In [B]
,,BLK-A - Level 4 - A420,,Site QA,Rough-In,BLK-A,Level 4,Apartment Ceiling Closure,A420,Ceiling Closure Checklist 1 Rough In [B]
,,BLK-A - Level 5 - A511,,Site QA,Rough-In,BLK-A,Level 5,Apartment Ceiling Closure,A511,Ceiling Closure Checklist 1 Rough In [B]
,,BLK-A - Level 5 - A512,,Site QA,Rough-In,BLK-A,Level 5,Apartment Ceiling Closure,A512,Ceiling Closure Checklist 1 Rough In [B]
,,BLK-A - Level 5 - A513,,Site QA,Rough-In,BLK-A,Level 5,Apartment Ceiling Closure,A513,Ceiling Closure Checklist 1 Rough In [B]
,,BLK-A - Level 5 - A514,,Site QA,Rough-In,BLK-A,Level 5,Apartment Ceiling Closure,A514,Ceiling Closure Checklist 1 Rough In [B]
,,BLK-A - Level 5 - A515,,Site QA,Rough-In,BLK-A,Level 5,Apartment Ceiling Closure,A515,Ceiling Closure Checklist 1 Rough In [B]
,,BLK-A - Level 5 - A516,,Site QA,Rough-In,BLK-A,Level 5,Apartment Ceiling Closure,A516,Ceiling Closure Checklist 1 Rough In [B]
,,BLK-A - Level 5 - A517,,Site QA,Rough-In,BLK-A,Level 5,Apartment Ceiling Closure,A517,Ceiling Closure Checklist 1 Rough In [B]
,,BLK-A - Level 5 - A518,,Site QA,Rough-In,BLK-A,Level 5,Apartment Ceiling Closure,A518,Ceiling Closure Checklist 1 Rough In [B]
,,BLK-A - Level 5 - A519,,Site QA,Rough-In,BLK-A,Level 5,Apartment Ceiling Closure,A519,Ceiling Closure Checklist 1 Rough In [B]
,,BLK-A - Level 5 - A520,,Site QA,Rough-In,BLK-A,Level 5,Apartment Ceiling Closure,A520,Ceiling Closure Checklist 1 Rough In [B]
,,BLK-A - Level 6 - A611,,Site QA,Rough-In,BLK-A,Level 6,Apartment Ceiling Closure,A611,Ceiling Closure Checklist 1 Rough In [B]
,,BLK-A - Level 6 - A612,,Site QA,Rough-In,BLK-A,Level 6,Apartment Ceiling Closure,A612,Ceiling Closure Checklist 1 Rough In [B]
,,BLK-A - Level 6 - A613,,Site QA,Rough-In,BLK-A,Level 6,Apartment Ceiling Closure,A613,Ceiling Closure Checklist 1 Rough In [B]
,,BLK-A - Level 6 - A614,,Site QA,Rough-In,BLK-A,Level 6,Apartment Ceiling Closure,A614,Ceiling Closure Checklist 1 Rough In [B]
,,BLK-A - Level 6 - A615,,Site QA,Rough-In,BLK-A,Level 6,Apartment Ceiling Closure,A615,Ceiling Closure Checklist 1 Rough In [B]
,,BLK-A - Level 6 - A616,,Site QA,Rough-In,BLK-A,Level 6,Apartment Ceiling Closure,A616,Ceiling Closure Checklist 1 Rough In [B]
,,BLK-A - Level 6 - A617,,Site QA,Rough-In,BLK-A,Level 6,Apartment Ceiling Closure,A617,Ceiling Closure Checklist 1 Rough In [B]
,,BLK-A - Level 6 - A618,,Site QA,Rough-In,BLK-A,Level 6,Apartment Ceiling Closure,A618,Ceiling Closure Checklist 1 Rough In [B]
,,BLK-A - Level 6 - A619,,Site QA,Rough-In,BLK-A,Level 6,Apartment Ceiling Closure,A619,Ceiling Closure Checklist 1 Rough In [B]
,,BLK-A - Level 6 - A620,,Site QA,Rough-In,BLK-A,Level 6,Apartment Ceiling Closure,A620,Ceiling Closure Checklist 1 Rough In [B]
,,BLK-A - Level 7 - A710,,Site QA,Rough-In,BLK-A,Level 7,Apartment Ceiling Closure,A710,Ceiling Closure Checklist 1 Rough In [B]
,,BLK-A - Level 7 - A711,,Site QA,Rough-In,BLK-A,Level 7,Apartment Ceiling Closure,A711,Ceiling Closure Checklist 1 Rough In [B]
,,BLK-A - Level 7 - A712,,Site QA,Rough-In,BLK-A,Level 7,Apartment Ceiling Closure,A712,Ceiling Closure Checklist 1 Rough In [B]
,,BLK-A - Level 7 - A713,,Site QA,Rough-In,BLK-A,Level 7,Apartment Ceiling Closure,A713,Ceiling Closure Checklist 1 Rough In [B]
,,BLK-A - Level 7 - A714,,Site QA,Rough-In,BLK-A,Level 7,Apartment Ceiling Closure,A714,Ceiling Closure Checklist 1 Rough In [B]
,,BLK-A - Level 7 - A715,,Site QA,Rough-In,BLK-A,Level 7,Apartment Ceiling Closure,A715,Ceiling Closure Checklist 1 Rough In [B]
,,BLK-A - Level 7 - A716,,Site QA,Rough-In,BLK-A,Level 7,Apartment Ceiling Closure,A716,Ceiling Closure Checklist 1 Rough In [B]
,,BLK-A - Level 7 - A717,,Site QA,Rough-In,BLK-A,Level 7,Apartment Ceiling Closure,A717,Ceiling Closure Checklist 1 Rough In [B]
,,BLK-A - Level 8 - A809,,Site QA,Rough-In,BLK-A,Level 8,Apartment Ceiling Closure,A809,Ceiling Closure Checklist 1 Rough In [B]
,,BLK-A - Level 8 - A810,,Site QA,Rough-In,BLK-A,Level 8,Apartment Ceiling Closure,A810,Ceiling Closure Checklist 1 Rough In [B]
,,BLK-A - Level 8 - A811,,Site QA,Rough-In,BLK-A,Level 8,Apartment Ceiling Closure,A811,Ceiling Closure Checklist 1 Rough In [B]
,,BLK-A - Level 8 - A812,,Site QA,Rough-In,BLK-A,Level 8,Apartment Ceiling Closure,A812,Ceiling Closure Checklist 1 Rough In [B]
,,BLK-A - Level 8 - A813,,Site QA,Rough-In,BLK-A,Level 8,Apartment Ceiling Closure,A813,Ceiling Closure Checklist 1 Rough In [B]
,,BLK-A - Level 8 - A814,,Site QA,Rough-In,BLK-A,Level 8,Apartment Ceiling Closure,A814,Ceiling Closure Checklist 1 Rough In [B]
,,BLK-A - Level 8 - A815,,Site QA,Rough-In,BLK-A,Level 8,Apartment Ceiling Closure,A815,Ceiling Closure Checklist 1 Rough In [B]
,,BLK-A - Level 8 - A816,,Site QA,Rough-In,BLK-A,Level 8,Apartment Ceiling Closure,A816,Ceiling Closure Checklist 1 Rough In [B]
,,BLK-B - Apartment Ceiling Closure,grouping,BLK-B - Apartment Ceiling Closure,,,,,,
,,BLK-B - Level 3 - B301,,Site QA,Rough-In,BLK-B,Level 3,Apartment Ceiling Closure,B301,Ceiling Closure Checklist 1 Rough In [B]
,,BLK-B - Level 3 - B302,,Site QA,Rough-In,BLK-B,Level 3,Apartment Ceiling Closure,B302,Ceiling Closure Checklist 1 Rough In [B]
,,BLK-B - Level 3 - B303,,Site QA,Rough-In,BLK-B,Level 3,Apartment Ceiling Closure,B303,Ceiling Closure Checklist 1 Rough In [B]
,,BLK-B - Level 3 - B304,,Site QA,Rough-In,BLK-B,Level 3,Apartment Ceiling Closure,B304,Ceiling Closure Checklist 1 Rough In [B]
,,BLK-B - Level 3 - B305,,Site QA,Rough-In,BLK-B,Level 3,Apartment Ceiling Closure,B305,Ceiling Closure Checklist 1 Rough In [B]
,,BLK-B - Level 3 - B306,,Site QA,Rough-In,BLK-B,Level 3,Apartment Ceiling Closure,B306,Ceiling Closure Checklist 1 Rough In [B]
,,BLK-B - Level 3 - B307,,Site QA,Rough-In,BLK-B,Level 3,Apartment Ceiling Closure,B307,Ceiling Closure Checklist 1 Rough In [B]
,,BLK-B - Level 3 - B308,,Site QA,Rough-In,BLK-B,Level 3,Apartment Ceiling Closure,B308,Ceiling Closure Checklist 1 Rough In [B]
,,BLK-B - Level 3 - B309,,Site QA,Rough-In,BLK-B,Level 3,Apartment Ceiling Closure,B309,Ceiling Closure Checklist 1 Rough In [B]
,,BLK-B - Level 3 - B310,,Site QA,Rough-In,BLK-B,Level 3,Apartment Ceiling Closure,B310,Ceiling Closure Checklist 1 Rough In [B]
