resource,resource,resource,resource,resource,resource,resource,resource,resource,resource,type,Add Step,Add Post,Tier 1,Tier 2 ,Tier 3,,Tier 5,Tier 6,Tier 7,Tier 8,Tier 9
,,,,,,,,,,step,,,Site QA,,,,,,,,
,,,,,,,,,,step,,,,Level 0,,,,,,,
QA - Hanlon Plumbing,"QA - HelRimu		","QA - Gilcom		","QA - Rauland		","QA - Premier Fire		","QA - Data Talk		","QA - Lamson		","QA - VAE		","QA - Contego		","QA - LCL		",folder-with-checklists,,,,,OPG Room - RAD - 0.610,,,,,,
QA - Hanlon Plumbing,"QA - HelRimu		","QA - Gilcom		","QA - Rauland		","QA - Premier Fire		","QA - Data Talk		","QA - Lamson		","QA - VAE		","QA - Contego		","QA - LCL		",folder-with-checklists,,,,,Workstation Radiographer - RAD - 0.611,,,,,,
QA - Hanlon Plumbing,"QA - HelRimu		","QA - Gilcom		","QA - Rauland		","QA - Premier Fire		","QA - Data Talk		","QA - Lamson		","QA - VAE		","QA - Contego		","QA - LCL		",folder-with-checklists,,,,,Sub-Wait - RAD - 0.612,,,,,,
QA - Hanlon Plumbing,"QA - HelRimu		","QA - Gilcom		","QA - Rauland		","QA - Premier Fire		","QA - Data Talk		","QA - Lamson		","QA - VAE		","QA - Contego		","QA - LCL		",folder-with-checklists,,,,,WC PT - RAD - 0.613,,,,,,
QA - Hanlon Plumbing,"QA - HelRimu		","QA - Gilcom		","QA - Rauland		","QA - Premier Fire		","QA - Data Talk		","QA - Lamson		","QA - VAE		","QA - Contego		","QA - LCL		",folder-with-checklists,,,,,Linen - RAD - 0.614,,,,,,
QA - Hanlon Plumbing,"QA - HelRimu		","QA - Gilcom		","QA - Rauland		","QA - Premier Fire		","QA - Data Talk		","QA - Lamson		","QA - VAE		","QA - Contego		","QA - LCL		",folder-with-checklists,,,,,Hold - RAD - 0.617,,,,,,
QA - Hanlon Plumbing,"QA - HelRimu		","QA - Gilcom		","QA - Rauland		","QA - Premier Fire		","QA - Data Talk		","QA - Lamson		","QA - VAE		","QA - Contego		","QA - LCL		",folder-with-checklists,,,,,Equipment - RAD - 0.701,,,,,,
QA - Hanlon Plumbing,"QA - HelRimu		","QA - Gilcom		","QA - Rauland		","QA - Premier Fire		","QA - Data Talk		","QA - Lamson		","QA - VAE		","QA - Contego		","QA - LCL		",folder-with-checklists,,,,,MRI Imaging - RAD - 0.702,,,,,,
QA - Hanlon Plumbing,"QA - HelRimu		","QA - Gilcom		","QA - Rauland		","QA - Premier Fire		","QA - Data Talk		","QA - Lamson		","QA - VAE		","QA - Contego		","QA - LCL		",folder-with-checklists,,,,,MRI Safety Zone 3 - RAD - 0.703,,,,,,
QA - Hanlon Plumbing,"QA - HelRimu		","QA - Gilcom		","QA - Rauland		","QA - Premier Fire		","QA - Data Talk		","QA - Lamson		","QA - VAE		","QA - Contego		","QA - LCL		",folder-with-checklists,,,,,Hold/Prep - RAD - 0.704,,,,,,
QA - Hanlon Plumbing,"QA - HelRimu		","QA - Gilcom		","QA - Rauland		","QA - Premier Fire		","QA - Data Talk		","QA - Lamson		","QA - VAE		","QA - Contego		","QA - LCL		",folder-with-checklists,,,,,MRI Control - RAD - 0.705,,,,,,
QA - Hanlon Plumbing,"QA - HelRimu		","QA - Gilcom		","QA - Rauland		","QA - Premier Fire		","QA - Data Talk		","QA - Lamson		","QA - VAE		","QA - Contego		","QA - LCL		",folder-with-checklists,,,,,CH ACC - RAD - 0.706,,,,,,
QA - Hanlon Plumbing,"QA - HelRimu		","QA - Gilcom		","QA - Rauland		","QA - Premier Fire		","QA - Data Talk		","QA - Lamson		","QA - VAE		","QA - Contego		","QA - LCL		",folder-with-checklists,,,,,CH - RAD - 0.707,,,,,,
QA - Hanlon Plumbing,"QA - HelRimu		","QA - Gilcom		","QA - Rauland		","QA - Premier Fire		","QA - Data Talk		","QA - Lamson		","QA - VAE		","QA - Contego		","QA - LCL		",folder-with-checklists,,,,,HOLD - RAD - 0.708,,,,,,
QA - Hanlon Plumbing,"QA - HelRimu		","QA - Gilcom		","QA - Rauland		","QA - Premier Fire		","QA - Data Talk		","QA - Lamson		","QA - VAE		","QA - Contego		","QA - LCL		",folder-with-checklists,,,,,Resus - RAD - 0.709,,,,,,
QA - Hanlon Plumbing,"QA - HelRimu		","QA - Gilcom		","QA - Rauland		","QA - Premier Fire		","QA - Data Talk		","QA - Lamson		","QA - VAE		","QA - Contego		","QA - LCL		",folder-with-checklists,,,,,STD WC ACC - RAD - 0.711,,,,,,
QA - Hanlon Plumbing,"QA - HelRimu		","QA - Gilcom		","QA - Rauland		","QA - Premier Fire		","QA - Data Talk		","QA - Lamson		","QA - VAE		","QA - Contego		","QA - LCL		",folder-with-checklists,,,,,Sub-Wait - RAD - 0.712,,,,,,
QA - Hanlon Plumbing,"QA - HelRimu		","QA - Gilcom		","QA - Rauland		","QA - Premier Fire		","QA - Data Talk		","QA - Lamson		","QA - VAE		","QA - Contego		","QA - LCL		",folder-with-checklists,,,,,CT Workstation - RAD - 0.801,,,,,,
QA - Hanlon Plumbing,"QA - HelRimu		","QA - Gilcom		","QA - Rauland		","QA - Premier Fire		","QA - Data Talk		","QA - Lamson		","QA - VAE		","QA - Contego		","QA - LCL		",folder-with-checklists,,,,,Control - RAD - 0.802,,,,,,
QA - Hanlon Plumbing,"QA - HelRimu		","QA - Gilcom		","QA - Rauland		","QA - Premier Fire		","QA - Data Talk		","QA - Lamson		","QA - VAE		","QA - Contego		","QA - LCL		",folder-with-checklists,,,,,CT Imaging Room - RAD - 0.803,,,,,,
QA - Hanlon Plumbing,"QA - HelRimu		","QA - Gilcom		","QA - Rauland		","QA - Premier Fire		","QA - Data Talk		","QA - Lamson		","QA - VAE		","QA - Contego		","QA - LCL		",folder-with-checklists,,,,,CH - RAD - 0.804,,,,,,
QA - Hanlon Plumbing,"QA - HelRimu		","QA - Gilcom		","QA - Rauland		","QA - Premier Fire		","QA - Data Talk		","QA - Lamson		","QA - VAE		","QA - Contego		","QA - LCL		",folder-with-checklists,,,,,CH ACC - RAD - 0.805,,,,,,
QA - Hanlon Plumbing,"QA - HelRimu		","QA - Gilcom		","QA - Rauland		","QA - Premier Fire		","QA - Data Talk		","QA - Lamson		","QA - VAE		","QA - Contego		","QA - LCL		",folder-with-checklists,,,,,Hold - RAD - 0.807,,,,,,
QA - Hanlon Plumbing,"QA - HelRimu		","QA - Gilcom		","QA - Rauland		","QA - Premier Fire		","QA - Data Talk		","QA - Lamson		","QA - VAE		","QA - Contego		","QA - LCL		",folder-with-checklists,,,,,CH - RAD - 0.808,,,,,,
QA - Hanlon Plumbing,"QA - HelRimu		","QA - Gilcom		","QA - Rauland		","QA - Premier Fire		","QA - Data Talk		","QA - Lamson		","QA - VAE		","QA - Contego		","QA - LCL		",folder-with-checklists,,,,,Reporting - RAD - 0.809,,,,,,
QA - Hanlon Plumbing,"QA - HelRimu		","QA - Gilcom		","QA - Rauland		","QA - Premier Fire		","QA - Data Talk		","QA - Lamson		","QA - VAE		","QA - Contego		","QA - LCL		",folder-with-checklists,,,,,Prep Bay - RAD - 0.810,,,,,,
QA - Hanlon Plumbing,"QA - HelRimu		","QA - Gilcom		","QA - Rauland		","QA - Premier Fire		","QA - Data Talk		","QA - Lamson		","QA - VAE		","QA - Contego		","QA - LCL		",folder-with-checklists,,,,,WC ACC - RAD - 0.812,,,,,,
QA - Hanlon Plumbing,"QA - HelRimu		","QA - Gilcom		","QA - Rauland		","QA - Premier Fire		","QA - Data Talk		","QA - Lamson		","QA - VAE		","QA - Contego		","QA - LCL		",folder-with-checklists,,,,,CLNR - RAD - 0.901,,,,,,
QA - Hanlon Plumbing,"QA - HelRimu		","QA - Gilcom		","QA - Rauland		","QA - Premier Fire		","QA - Data Talk		","QA - Lamson		","QA - VAE		","QA - Contego		","QA - LCL		",folder-with-checklists,,,,,HWB - RAD - 0.902,,,,,,
QA - Hanlon Plumbing,"QA - HelRimu		","QA - Gilcom		","QA - Rauland		","QA - Premier Fire		","QA - Data Talk		","QA - Lamson		","QA - VAE		","QA - Contego		","QA - LCL		",folder-with-checklists,,,,,Bottle - RAD - 0.903,,,,,,
QA - Hanlon Plumbing,"QA - HelRimu		","QA - Gilcom		","QA - Rauland		","QA - Premier Fire		","QA - Data Talk		","QA - Lamson		","QA - VAE		","QA - Contego		","QA - LCL		",folder-with-checklists,,,,,Linen - RAD - 0.904,,,,,,
QA - Hanlon Plumbing,"QA - HelRimu		","QA - Gilcom		","QA - Rauland		","QA - Premier Fire		","QA - Data Talk		","QA - Lamson		","QA - VAE		","QA - Contego		","QA - LCL		",folder-with-checklists,,,,,Clean Medication - RAD - 0.910,,,,,,
QA - Hanlon Plumbing,"QA - HelRimu		","QA - Gilcom		","QA - Rauland		","QA - Premier Fire		","QA - Data Talk		","QA - Lamson		","QA - VAE		","QA - Contego		","QA - LCL		",folder-with-checklists,,,,,Dirty - RAD - 0.911,,,,,,
QA - Hanlon Plumbing,"QA - HelRimu		","QA - Gilcom		","QA - Rauland		","QA - Premier Fire		","QA - Data Talk		","QA - Lamson		","QA - VAE		","QA - Contego		","QA - LCL		",folder-with-checklists,,,,,Linen - RAD - 0.912,,,,,,
QA - Hanlon Plumbing,"QA - HelRimu		","QA - Gilcom		","QA - Rauland		","QA - Premier Fire		","QA - Data Talk		","QA - Lamson		","QA - VAE		","QA - Contego		","QA - LCL		",folder-with-checklists,,,,,Equip - RAD - 0.913,,,,,,
QA - Hanlon Plumbing,"QA - HelRimu		","QA - Gilcom		","QA - Rauland		","QA - Premier Fire		","QA - Data Talk		","QA - Lamson		","QA - VAE		","QA - Contego		","QA - LCL		",folder-with-checklists,,,,,Store Sterile - RAD - 0.914,,,,,,
QA - Hanlon Plumbing,"QA - HelRimu		","QA - Gilcom		","QA - Rauland		","QA - Premier Fire		","QA - Data Talk		","QA - Lamson		","QA - VAE		","QA - Contego		","QA - LCL		",folder-with-checklists,,,,,Equip - RAD - 0.918,,,,,,
QA - Hanlon Plumbing,"QA - HelRimu		","QA - Gilcom		","QA - Rauland		","QA - Premier Fire		","QA - Data Talk		","QA - Lamson		","QA - VAE		","QA - Contego		","QA - LCL		",folder-with-checklists,,,,,Equip - RAD - 0.920,,,,,,
QA - Hanlon Plumbing,"QA - HelRimu		","QA - Gilcom		","QA - Rauland		","QA - Premier Fire		","QA - Data Talk		","QA - Lamson		","QA - VAE		","QA - Contego		","QA - LCL		",folder-with-checklists,,,,,Store - RAD - 0.922,,,,,,
QA - Hanlon Plumbing,"QA - HelRimu		","QA - Gilcom		","QA - Rauland		","QA - Premier Fire		","QA - Data Talk		","QA - Lamson		","QA - VAE		","QA - Contego		","QA - LCL		",folder-with-checklists,,,,,Linen - RAD - 0.927,,,,,,
QA - Hanlon Plumbing,"QA - HelRimu		","QA - Gilcom		","QA - Rauland		","QA - Premier Fire		","QA - Data Talk		","QA - Lamson		","QA - VAE		","QA - Contego		","QA - LCL		",folder-with-checklists,,,,,Linen - RAD - 0.928,,,,,,
QA - Hanlon Plumbing,"QA - HelRimu		","QA - Gilcom		","QA - Rauland		","QA - Premier Fire		","QA - Data Talk		","QA - Lamson		","QA - VAE		","QA - Contego		","QA - LCL		",folder-with-checklists,,,,,Biomedical Engineering - BME - 0.101,,,,,,
QA - Hanlon Plumbing,"QA - HelRimu		","QA - Gilcom		","QA - Rauland		","QA - Premier Fire		","QA - Data Talk		","QA - Lamson		","QA - VAE		","QA - Contego		","QA - LCL		",folder-with-checklists,,,,,Inwards - BME - 0.102,,,,,,
QA - Hanlon Plumbing,"QA - HelRimu		","QA - Gilcom		","QA - Rauland		","QA - Premier Fire		","QA - Data Talk		","QA - Lamson		","QA - VAE		","QA - Contego		","QA - LCL		",folder-with-checklists,,,,,Bio Eng- Wet Area - BME - 0.103,,,,,,
QA - Hanlon Plumbing,"QA - HelRimu		","QA - Gilcom		","QA - Rauland		","QA - Premier Fire		","QA - Data Talk		","QA - Lamson		","QA - VAE		","QA - Contego		","QA - LCL		",folder-with-checklists,,,,,Bio Eng- Anaesthetics/ Monitoring Area - BME - 0.104,,,,,,
QA - Hanlon Plumbing,"QA - HelRimu		","QA - Gilcom		","QA - Rauland		","QA - Premier Fire		","QA - Data Talk		","QA - Lamson		","QA - VAE		","QA - Contego		","QA - LCL		",folder-with-checklists,,,,,Bio Eng- Incubators & Ventilator Area - BME - 0.105,,,,,,
QA - Hanlon Plumbing,"QA - HelRimu		","QA - Gilcom		","QA - Rauland		","QA - Premier Fire		","QA - Data Talk		","QA - Lamson		","QA - VAE		","QA - Contego		","QA - LCL		",folder-with-checklists,,,,,Bio Eng- Mobile X-Ray Area - BME - 0.106,,,,,,
QA - Hanlon Plumbing,"QA - HelRimu		","QA - Gilcom		","QA - Rauland		","QA - Premier Fire		","QA - Data Talk		","QA - Lamson		","QA - VAE		","QA - Contego		","QA - LCL		",folder-with-checklists,,,,,Bio Eng- Test Equipment Bench - BME - 0.107,,,,,,
QA - Hanlon Plumbing,"QA - HelRimu		","QA - Gilcom		","QA - Rauland		","QA - Premier Fire		","QA - Data Talk		","QA - Lamson		","QA - VAE		","QA - Contego		","QA - LCL		",folder-with-checklists,,,,,Dispatch - BME - 0.108,,,,,,
QA - Hanlon Plumbing,"QA - HelRimu		","QA - Gilcom		","QA - Rauland		","QA - Premier Fire		","QA - Data Talk		","QA - Lamson		","QA - VAE		","QA - Contego		","QA - LCL		",folder-with-checklists,,,,,Admin - BME - 0.109,,,,,,
QA - Hanlon Plumbing,"QA - HelRimu		","QA - Gilcom		","QA - Rauland		","QA - Premier Fire		","QA - Data Talk		","QA - Lamson		","QA - VAE		","QA - Contego		","QA - LCL		",folder-with-checklists,,,,,Store - BME - 0.110,,,,,,
QA - Hanlon Plumbing,"QA - HelRimu		","QA - Gilcom		","QA - Rauland		","QA - Premier Fire		","QA - Data Talk		","QA - Lamson		","QA - VAE		","QA - Contego		","QA - LCL		",folder-with-checklists,,,,,IOC Disaster Store - IOC - 0.185,,,,,,
QA - Hanlon Plumbing,"QA - HelRimu		","QA - Gilcom		","QA - Rauland		","QA - Premier Fire		","QA - Data Talk		","QA - Lamson		","QA - VAE		","QA - Contego		","QA - LCL		",folder-with-checklists,,,,,Lobby - SPA - 0.101,,,,,,
QA - Hanlon Plumbing,"QA - HelRimu		","QA - Gilcom		","QA - Rauland		","QA - Premier Fire		","QA - Data Talk		","QA - Lamson		","QA - VAE		","QA - Contego		","QA - LCL		",folder-with-checklists,,,,,Parent - SPA - 0.102,,,,,,
QA - Hanlon Plumbing,"QA - HelRimu		","QA - Gilcom		","QA - Rauland		","QA - Premier Fire		","QA - Data Talk		","QA - Lamson		","QA - VAE		","QA - Contego		","QA - LCL		",folder-with-checklists,,,,,WC ACC CHPL - SPA - 0.105,,,,,,
QA - Hanlon Plumbing,"QA - HelRimu		","QA - Gilcom		","QA - Rauland		","QA - Premier Fire		","QA - Data Talk		","QA - Lamson		","QA - VAE		","QA - Contego		","QA - LCL		",folder-with-checklists,,,,,WC ACC - SPA - 0.106,,,,,,
QA - Hanlon Plumbing,"QA - HelRimu		","QA - Gilcom		","QA - Rauland		","QA - Premier Fire		","QA - Data Talk		","QA - Lamson		","QA - VAE		","QA - Contego		","QA - LCL		",folder-with-checklists,,,,,Store - SPA - 0.108,,,,,,
QA - Hanlon Plumbing,"QA - HelRimu		","QA - Gilcom		","QA - Rauland		","QA - Premier Fire		","QA - Data Talk		","QA - Lamson		","QA - VAE		","QA - Contego		","QA - LCL		",folder-with-checklists,,,,,Linen Hold - SSA - 0.101,,,,,,
QA - Hanlon Plumbing,"QA - HelRimu		","QA - Gilcom		","QA - Rauland		","QA - Premier Fire		","QA - Data Talk		","QA - Lamson		","QA - VAE		","QA - Contego		","QA - LCL		",folder-with-checklists,,,,,Disposal - SSA - 0.103,,,,,,
QA - Hanlon Plumbing,"QA - HelRimu		","QA - Gilcom		","QA - Rauland		","QA - Premier Fire		","QA - Data Talk		","QA - Lamson		","QA - VAE		","QA - Contego		","QA - LCL		",folder-with-checklists,,,,,CLNR - SSA - 0.201,,,,,,
QA - Hanlon Plumbing,"QA - HelRimu		","QA - Gilcom		","QA - Rauland		","QA - Premier Fire		","QA - Data Talk		","QA - Lamson		","QA - VAE		","QA - Contego		","QA - LCL		",folder-with-checklists,,,,,Change-Male - SSA - 0.202,,,,,,
QA - Hanlon Plumbing,"QA - HelRimu		","QA - Gilcom		","QA - Rauland		","QA - Premier Fire		","QA - Data Talk		","QA - Lamson		","QA - VAE		","QA - Contego		","QA - LCL		",folder-with-checklists,,,,,WC M - SSA - 0.203,,,,,,
QA - Hanlon Plumbing,"QA - HelRimu		","QA - Gilcom		","QA - Rauland		","QA - Premier Fire		","QA - Data Talk		","QA - Lamson		","QA - VAE		","QA - Contego		","QA - LCL		",folder-with-checklists,,,,,STD Shower - SSA - 0.204,,,,,,
QA - Hanlon Plumbing,"QA - HelRimu		","QA - Gilcom		","QA - Rauland		","QA - Premier Fire		","QA - Data Talk		","QA - Lamson		","QA - VAE		","QA - Contego		","QA - LCL		",folder-with-checklists,,,,,SHR ST - SSA - 0.205,,,,,,
QA - Hanlon Plumbing,"QA - HelRimu		","QA - Gilcom		","QA - Rauland		","QA - Premier Fire		","QA - Data Talk		","QA - Lamson		","QA - VAE		","QA - Contego		","QA - LCL		",folder-with-checklists,,,,,Parent - SSA - 0.207,,,,,,
QA - Hanlon Plumbing,"QA - HelRimu		","QA - Gilcom		","QA - Rauland		","QA - Premier Fire		","QA - Data Talk		","QA - Lamson		","QA - VAE		","QA - Contego		","QA - LCL		",folder-with-checklists,,,,,WC/SH STAFF ACC - SSA - 0.208,,,,,,
QA - Hanlon Plumbing,"QA - HelRimu		","QA - Gilcom		","QA - Rauland		","QA - Premier Fire		","QA - Data Talk		","QA - Lamson		","QA - VAE		","QA - Contego		","QA - LCL		",folder-with-checklists,,,,,Change- Female - SSA - 0.209,,,,,,
QA - Hanlon Plumbing,"QA - HelRimu		","QA - Gilcom		","QA - Rauland		","QA - Premier Fire		","QA - Data Talk		","QA - Lamson		","QA - VAE		","QA - Contego		","QA - LCL		",folder-with-checklists,,,,,SHR ST - SSA - 0.210,,,,,,
QA - Hanlon Plumbing,"QA - HelRimu		","QA - Gilcom		","QA - Rauland		","QA - Premier Fire		","QA - Data Talk		","QA - Lamson		","QA - VAE		","QA - Contego		","QA - LCL		",folder-with-checklists,,,,,SHR ST - SSA - 0.211,,,,,,
QA - Hanlon Plumbing,"QA - HelRimu		","QA - Gilcom		","QA - Rauland		","QA - Premier Fire		","QA - Data Talk		","QA - Lamson		","QA - VAE		","QA - Contego		","QA - LCL		",folder-with-checklists,,,,,WC F - SSA - 0.212,,,,,,
QA - Hanlon Plumbing,"QA - HelRimu		","QA - Gilcom		","QA - Rauland		","QA - Premier Fire		","QA - Data Talk		","QA - Lamson		","QA - VAE		","QA - Contego		","QA - LCL		",folder-with-checklists,,,,,WC F - SSA - 0.213,,,,,,
QA - Hanlon Plumbing,"QA - HelRimu		","QA - Gilcom		","QA - Rauland		","QA - Premier Fire		","QA - Data Talk		","QA - Lamson		","QA - VAE		","QA - Contego		","QA - LCL		",folder-with-checklists,,,,,Bicycle - SSA - 0.301,,,,,,
QA - Hanlon Plumbing,"QA - HelRimu		","QA - Gilcom		","QA - Rauland		","QA - Premier Fire		","QA - Data Talk		","QA - Lamson		","QA - VAE		","QA - Contego		","QA - LCL		",folder-with-checklists,,,,,Store- Equipment - EQS - 0.101,,,,,,
QA - Hanlon Plumbing,"QA - HelRimu		","QA - Gilcom		","QA - Rauland		","QA - Premier Fire		","QA - Data Talk		","QA - Lamson		","QA - VAE		","QA - Contego		","QA - LCL		",folder-with-checklists,,,,,Equipment Store & Work Area - EQS - 0.102,,,,,,
QA - Hanlon Plumbing,"QA - HelRimu		","QA - Gilcom		","QA - Rauland		","QA - Premier Fire		","QA - Data Talk		","QA - Lamson		","QA - VAE		","QA - Contego		","QA - LCL		",folder-with-checklists,,,,,Equioment Wash Station - EQS - 0.103,,,,,,
QA - Hanlon Plumbing,"QA - HelRimu		","QA - Gilcom		","QA - Rauland		","QA - Premier Fire		","QA - Data Talk		","QA - Lamson		","QA - VAE		","QA - Contego		","QA - LCL		",folder-with-checklists,,,,,Viewing Rooms - VWR - 0.101,,,,,,
QA - Hanlon Plumbing,"QA - HelRimu		","QA - Gilcom		","QA - Rauland		","QA - Premier Fire		","QA - Data Talk		","QA - Lamson		","QA - VAE		","QA - Contego		","QA - LCL		",folder-with-checklists,,,,,Waiting - VWR - 0.102,,,,,,
QA - Hanlon Plumbing,"QA - HelRimu		","QA - Gilcom		","QA - Rauland		","QA - Premier Fire		","QA - Data Talk		","QA - Lamson		","QA - VAE		","QA - Contego		","QA - LCL		",folder-with-checklists,,,,,Bay- Teapoint - VWR - 0.003,,,,,,
QA - Hanlon Plumbing,"QA - HelRimu		","QA - Gilcom		","QA - Rauland		","QA - Premier Fire		","QA - Data Talk		","QA - Lamson		","QA - VAE		","QA - Contego		","QA - LCL		",folder-with-checklists,,,,,Toilet-Accessible - VWR - 0.004,,,,,,
QA - Hanlon Plumbing,"QA - HelRimu		","QA - Gilcom		","QA - Rauland		","QA - Premier Fire		","QA - Data Talk		","QA - Lamson		","QA - VAE		","QA - Contego		","QA - LCL		",folder-with-checklists,,,,,Store - VWR - 0.005,,,,,,
QA - Hanlon Plumbing,"QA - HelRimu		","QA - Gilcom		","QA - Rauland		","QA - Premier Fire		","QA - Data Talk		","QA - Lamson		","QA - VAE		","QA - Contego		","QA - LCL		",folder-with-checklists,,,,,Atrium - TRA - 0.001,,,,,,
QA - Hanlon Plumbing,"QA - HelRimu		","QA - Gilcom		","QA - Rauland		","QA - Premier Fire		","QA - Data Talk		","QA - Lamson		","QA - VAE		","QA - Contego		","QA - LCL		",folder-with-checklists,,,,,Lift Lobby - TRA - 0.002,,,,,,
QA - Hanlon Plumbing,"QA - HelRimu		","QA - Gilcom		","QA - Rauland		","QA - Premier Fire		","QA - Data Talk		","QA - Lamson		","QA - VAE		","QA - Contego		","QA - LCL		",folder-with-checklists,,,,,Wind Lobby - TRA - 0.003,,,,,,
QA - Hanlon Plumbing,"QA - HelRimu		","QA - Gilcom		","QA - Rauland		","QA - Premier Fire		","QA - Data Talk		","QA - Lamson		","QA - VAE		","QA - Contego		","QA - LCL		",folder-with-checklists,,,,,Circulation - TRA - 0.004,,,,,,
QA - Hanlon Plumbing,"QA - HelRimu		","QA - Gilcom		","QA - Rauland		","QA - Premier Fire		","QA - Data Talk		","QA - Lamson		","QA - VAE		","QA - Contego		","QA - LCL		",folder-with-checklists,,,,,Circulation - TRA - 0.005,,,,,,
QA - Hanlon Plumbing,"QA - HelRimu		","QA - Gilcom		","QA - Rauland		","QA - Premier Fire		","QA - Data Talk		","QA - Lamson		","QA - VAE		","QA - Contego		","QA - LCL		",folder-with-checklists,,,,,Circulation - TRA - 0.007,,,,,,
QA - Hanlon Plumbing,"QA - HelRimu		","QA - Gilcom		","QA - Rauland		","QA - Premier Fire		","QA - Data Talk		","QA - Lamson		","QA - VAE		","QA - Contego		","QA - LCL		",folder-with-checklists,,,,,Retail - TRA - 0.102,,,,,,
QA - Hanlon Plumbing,"QA - HelRimu		","QA - Gilcom		","QA - Rauland		","QA - Premier Fire		","QA - Data Talk		","QA - Lamson		","QA - VAE		","QA - Contego		","QA - LCL		",folder-with-checklists,,,,,Future Circulation - TRA - NIL,,,,,,
QA - Hanlon Plumbing,"QA - HelRimu		","QA - Gilcom		","QA - Rauland		","QA - Premier Fire		","QA - Data Talk		","QA - Lamson		","QA - VAE		","QA - Contego		","QA - LCL		",folder-with-checklists,,,,,Lift - TRV - 0.001,,,,,,
QA - Hanlon Plumbing,"QA - HelRimu		","QA - Gilcom		","QA - Rauland		","QA - Premier Fire		","QA - Data Talk		","QA - Lamson		","QA - VAE		","QA - Contego		","QA - LCL		",folder-with-checklists,,,,,Lift - TRV - 0.002,,,,,,
QA - Hanlon Plumbing,"QA - HelRimu		","QA - Gilcom		","QA - Rauland		","QA - Premier Fire		","QA - Data Talk		","QA - Lamson		","QA - VAE		","QA - Contego		","QA - LCL		",folder-with-checklists,,,,,Lift - TRV - 0.003,,,,,,
QA - Hanlon Plumbing,"QA - HelRimu		","QA - Gilcom		","QA - Rauland		","QA - Premier Fire		","QA - Data Talk		","QA - Lamson		","QA - VAE		","QA - Contego		","QA - LCL		",folder-with-checklists,,,,,Lift - TRV - 0.004,,,,,,
QA - Hanlon Plumbing,"QA - HelRimu		","QA - Gilcom		","QA - Rauland		","QA - Premier Fire		","QA - Data Talk		","QA - Lamson		","QA - VAE		","QA - Contego		","QA - LCL		",folder-with-checklists,,,,,Lift - TRV - 0.005,,,,,,
QA - Hanlon Plumbing,"QA - HelRimu		","QA - Gilcom		","QA - Rauland		","QA - Premier Fire		","QA - Data Talk		","QA - Lamson		","QA - VAE		","QA - Contego		","QA - LCL		",folder-with-checklists,,,,,Lift - TRV - 0.006,,,,,,
