"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"3966c556-b915-4f12-9318-04dc48c0a5bc","","folder-normal","pass","","step","TRUE","FALSE","OH&S"
"184da180-799e-4130-9a4e-d256a5a9d063","","checklist-flat","pass","a115f2b353910b847b41ad6b30652fba7ddaa41c2a70f56c07270eab7c2ed62a","checklist-flat","FALSE","FALSE","OH&S","27/8/22 Transurban"
"e1f2913d-300e-538d-98d6-8c7ce5c19932","","checkpoint-status","pass","","","TRUE","TRUE","OH&S","27/8/22 Transurban","Task details entered below"
"a5a2b8af-cae7-5c39-83f1-4aea832e3f3b","","checkpoint-no-status","no-status-not-started","","","TRUE","TRUE","OH&S","27/8/22 Transurban","If any of the below are 'Fail' (no) - make yourself aquainted with site requirements before starting work"
"55d848ab-23c4-5744-aa94-f8dc7f36d6f5","","checkpoint-status","pass","","","TRUE","TRUE","OH&S","27/8/22 Transurban","Have you completed a site induction?"
"ca7b4522-f0e4-5691-89eb-8c08ce3e6792","","checkpoint-status","pass","","","TRUE","TRUE","OH&S","27/8/22 Transurban","Do you know the site’s health and safety rules?"
"53ba3d4f-aa87-5bc7-9a21-9cd322b5257a","","checkpoint-status","pass","","","TRUE","TRUE","OH&S","27/8/22 Transurban","Are you familiar with security arrangements and the system for reporting incidents, near misses and hazards?"
"159ab7f1-b746-54e5-ba65-a46e7b9b107b","","checkpoint-status","pass","","","TRUE","TRUE","OH&S","27/8/22 Transurban","Are you familiar with the emergency facilities and evacuation procedure/route for the site?"
"18b9ce3e-1c42-596d-9466-7f163154efe5","","checkpoint-status","pass","","","TRUE","TRUE","OH&S","27/8/22 Transurban","Do you have access to appropriate emergency and first aid equipment?"
"43c591ec-5af1-5111-ad1d-b29b42c8852f","","checkpoint-status","pass","","","TRUE","TRUE","OH&S","27/8/22 Transurban","Have you asked the person in charge about all relevant hazards?"
"4924741d-33b8-5357-96ff-f05f4ece2370","","checkpoint-no-status","no-status-not-started","","","TRUE","TRUE","OH&S","27/8/22 Transurban","If any of the below are 'Fail' (no) - follow up with person in charge to ensure your safety"
"0d895440-f047-5026-9d7a-5ce9cb16d8b7","","checkpoint-status","pass","","","TRUE","TRUE","OH&S","27/8/22 Transurban","If the work involves a high risk task (such as work at heights, hot-work, confined spaces), has a safe work method statement or job safety analysis been completed?"
"01066906-5f1c-578a-85ed-d740c4981a87","","checkpoint-status","pass","","","TRUE","TRUE","OH&S","27/8/22 Transurban","Do you have the correct procedures, equipment and PPE to do the work safely?"
"6b71d5bd-74ed-5b12-98a6-ce08045f567b","","checkpoint-status","pass","","","TRUE","TRUE","OH&S","27/8/22 Transurban","Has equipment that requires a lock/tag-out and/or power that requires isolation/containment been completed?"
"0f090819-186d-528d-8106-626086e13054","","checkpoint-status","pass","","","TRUE","TRUE","OH&S","27/8/22 Transurban","Is there appropriate separation of vehicles and people during the proposed work?"
"ac7fe57f-47c9-5be0-9340-0049139a7bb7","","checkpoint-status","pass","","","TRUE","TRUE","OH&S","27/8/22 Transurban","Is all required electrical/mechanical equipment in a safe condition?"
"3e113f82-ad02-5e44-9432-5166c47a6664","","checkpoint-status","pass","","","TRUE","TRUE","OH&S","27/8/22 Transurban","Are all hazardous and/or dangerous goods/substances used and stored according to their material safety data sheets?"
"6d3958e6-0a62-52e0-a5d2-52851180e8cf","","checkpoint-status","pass","","","TRUE","TRUE","OH&S","27/8/22 Transurban","Have you consulted with all fellow workers about the task to be completed and the safe way to do it?"
"c38ee08a-d0da-5d3a-87be-4863b039ed95","","checkpoint-status","pass","","","TRUE","TRUE","OH&S","27/8/22 Transurban","Have you got a safe way of getting in and out of your work area?"
"ce0bf310-ced2-59fa-99f7-4603da07f8c2","","checkpoint-status","pass","","","TRUE","TRUE","OH&S","27/8/22 Transurban","Have any manual handling risks been identified and assessed?"
"32ec33bb-3531-56da-b97e-809cd1255e5b","","checkpoint-no-status","no-status-not-started","","","TRUE","TRUE","OH&S","27/8/22 Transurban","Any additional site specifc hazards or requirements commented below"
"d852bd42-6d0c-4787-b3af-8d037b711f9b","","folder-normal","fail","","step","TRUE","FALSE","TE00792 FIRE PLUG UPGRADE WORKS 2023 REV 2"
"f188dba5-7419-401a-8c11-63e22f51263a","","folder-normal","pass","","step","TRUE","FALSE","TE00792 FIRE PLUG UPGRADE WORKS 2023 REV 2","TAKE 5 "
"b53ef24b-eb46-4eea-a0a9-f39f970e8c04","","folder-normal","pass","","step","TRUE","FALSE","TE00792 FIRE PLUG UPGRADE WORKS 2023 REV 2","TAKE 5 ","Jackson Pollock"
"90a45d1d-6046-4d1d-a26a-c59aa699bba9","","checklist-flat","pass","a6ee8082c085b8dbf5a442247f4751a249ce2d71c172b2238a54ce173c1f3153","checklist-flat","FALSE","FALSE","TE00792 FIRE PLUG UPGRADE WORKS 2023 REV 2","TAKE 5 ","Jackson Pollock","Take 5 Checklist 18/6/2023"
"eb27948b-01e4-485d-b232-c3d57e01536f","","checklist-flat","pass","a6ee8082c085b8dbf5a442247f4751a249ce2d71c172b2238a54ce173c1f3153","checklist-flat","FALSE","FALSE","TE00792 FIRE PLUG UPGRADE WORKS 2023 REV 2","TAKE 5 ","Will Knight ","Take 5 Checklist"
"ececc7e7-5006-5df8-9eb9-7af22fd8a70b","","checkpoint-status","pass","","","TRUE","TRUE","TE00792 FIRE PLUG UPGRADE WORKS 2023 REV 2","TAKE 5 ","Will Knight ","Take 5 Checklist","Task details entered below"
"8afcd66d-b9d6-5acb-ba5c-5e0d24785145","","checkpoint-no-status","no-status-not-started","","","TRUE","TRUE","TE00792 FIRE PLUG UPGRADE WORKS 2023 REV 2","TAKE 5 ","Will Knight ","Take 5 Checklist","If any of the below are 'Fail' (no) - make yourself acquainted with site requirements before starting work"
"a02bc37e-727f-5ea4-8ebf-1c4b828ba746","","checkpoint-status","pass","","","TRUE","TRUE","TE00792 FIRE PLUG UPGRADE WORKS 2023 REV 2","TAKE 5 ","Will Knight ","Take 5 Checklist","Have you completed a site induction?"
"87a52771-495a-5929-bf60-51ecd2e518af","","checkpoint-status","pass","","","TRUE","TRUE","TE00792 FIRE PLUG UPGRADE WORKS 2023 REV 2","TAKE 5 ","Will Knight ","Take 5 Checklist","Do you know the site’s health and safety rules?"
"9a0202d4-1ede-5fb6-90cc-cb75dd56d5d4","","checkpoint-status","pass","","","TRUE","TRUE","TE00792 FIRE PLUG UPGRADE WORKS 2023 REV 2","TAKE 5 ","Will Knight ","Take 5 Checklist","Are you familiar with security arrangements and the system for reporting incidents, near misses and hazards?"
"07d93675-b3fa-538f-9b0b-da669cbdbdf2","","checkpoint-status","pass","","","TRUE","TRUE","TE00792 FIRE PLUG UPGRADE WORKS 2023 REV 2","TAKE 5 ","Will Knight ","Take 5 Checklist","Are you familiar with the emergency facilities and evacuation procedure/route for the site?"
"10230564-6397-5cec-bce8-b7de53e2ee40","","checkpoint-status","pass","","","TRUE","TRUE","TE00792 FIRE PLUG UPGRADE WORKS 2023 REV 2","TAKE 5 ","Will Knight ","Take 5 Checklist","Do you have access to appropriate emergency and first aid equipment?"
"42e546ac-6ccb-56fc-8e67-a8f339ef38f8","","checkpoint-status","pass","","","TRUE","TRUE","TE00792 FIRE PLUG UPGRADE WORKS 2023 REV 2","TAKE 5 ","Will Knight ","Take 5 Checklist","Have you asked the person in charge about all relevant hazards?"
"b36f4d00-9b40-5e6c-9b98-80982331ac9b","","checkpoint-no-status","no-status-not-started","","","TRUE","TRUE","TE00792 FIRE PLUG UPGRADE WORKS 2023 REV 2","TAKE 5 ","Will Knight ","Take 5 Checklist","If any of the below are 'Fail' (no) - follow up with person in charge to ensure your safety"
"374541e9-40e6-5770-91b6-0d94d100fa48","","checkpoint-status","pass","","","TRUE","TRUE","TE00792 FIRE PLUG UPGRADE WORKS 2023 REV 2","TAKE 5 ","Will Knight ","Take 5 Checklist","Has a safe work method statement or job safety analysis been completed?"
"5660811c-64e8-5fdb-9710-e33145c02c89","","checkpoint-status","pass","","","TRUE","TRUE","TE00792 FIRE PLUG UPGRADE WORKS 2023 REV 2","TAKE 5 ","Will Knight ","Take 5 Checklist","Do you have the correct procedures, equipment and PPE to do the work safely?"
"6e7b16f8-2519-5f95-b9c0-298d3bdfd70d","","checkpoint-status","pass","","","TRUE","TRUE","TE00792 FIRE PLUG UPGRADE WORKS 2023 REV 2","TAKE 5 ","Will Knight ","Take 5 Checklist","Has equipment that requires a lock/tag-out and/or power that requires isolation/containment been completed?"
"63634e07-24ae-5fd7-b9b7-dce5f67b2ec9","","checkpoint-status","pass","","","TRUE","TRUE","TE00792 FIRE PLUG UPGRADE WORKS 2023 REV 2","TAKE 5 ","Will Knight ","Take 5 Checklist","Is there appropriate separation of vehicles and people during the proposed work?"
"3036f44f-7d7d-5859-adac-10e03b36b817","","checkpoint-status","pass","","","TRUE","TRUE","TE00792 FIRE PLUG UPGRADE WORKS 2023 REV 2","TAKE 5 ","Will Knight ","Take 5 Checklist","Is all required electrical/mechanical equipment in a safe condition?"
"ce70fcdc-6d78-54cc-8da2-b3de5cff0dd7","","checkpoint-status","pass","","","TRUE","TRUE","TE00792 FIRE PLUG UPGRADE WORKS 2023 REV 2","TAKE 5 ","Will Knight ","Take 5 Checklist","Are all hazardous and/or dangerous goods/substances used and stored according to their material safety data sheets?"
"81f32078-680c-5e81-8b86-5f3abadf1988","","checkpoint-status","pass","","","TRUE","TRUE","TE00792 FIRE PLUG UPGRADE WORKS 2023 REV 2","TAKE 5 ","Will Knight ","Take 5 Checklist","Have you consulted with all fellow workers about the task to be completed and the safe way to do it?"
"d22835e6-e75b-5e1d-a081-0fa5102a6cc0","","checkpoint-status","pass","","","TRUE","TRUE","TE00792 FIRE PLUG UPGRADE WORKS 2023 REV 2","TAKE 5 ","Will Knight ","Take 5 Checklist","Have you got a safe way of getting in and out of your work area?"
"05414454-6b85-5eab-83da-d42c1206d1d7","","checkpoint-status","pass","","","TRUE","TRUE","TE00792 FIRE PLUG UPGRADE WORKS 2023 REV 2","TAKE 5 ","Will Knight ","Take 5 Checklist","Have any manual handling risks been identified and assessed?"
"8994e70f-dbdd-5efb-bc50-0b517eb90108","","checkpoint-no-status","no-status-not-started","","","TRUE","TRUE","TE00792 FIRE PLUG UPGRADE WORKS 2023 REV 2","TAKE 5 ","Will Knight ","Take 5 Checklist","Any additional site specific hazards or requirements commented below"
"4b6d35a6-a79b-52d0-aaa8-57a4223b044d","","checkpoint-status","pass","","","TRUE","TRUE","TE00792 FIRE PLUG UPGRADE WORKS 2023 REV 2","TAKE 5 ","Will Knight ","Take 5 Checklist","Sign off attached below"
"56d1c27e-c350-4dcd-8146-1771b49850e2","","folder-normal","pass","","step","TRUE","FALSE","TE00792 FIRE PLUG UPGRADE WORKS 2023 REV 2","TAKE 5 ","Jack Rice"
"c42a3267-c0c2-4b5b-abda-48cdfb816ddd","","checklist-flat","pass","a6ee8082c085b8dbf5a442247f4751a249ce2d71c172b2238a54ce173c1f3153","checklist-flat","FALSE","FALSE","TE00792 FIRE PLUG UPGRADE WORKS 2023 REV 2","TAKE 5 ","Jack Rice","Take 5 Checklist 18-6-23"
"6becbfff-501d-51cf-86c2-3c8525c5ea02","","checkpoint-status","pass","","","TRUE","TRUE","TE00792 FIRE PLUG UPGRADE WORKS 2023 REV 2","TAKE 5 ","Jack Rice","Take 5 Checklist 18-6-23","Task details entered below"
"c508917c-5aaa-58c6-93ff-cc5325eb5092","","checkpoint-no-status","no-status-not-started","","","TRUE","TRUE","TE00792 FIRE PLUG UPGRADE WORKS 2023 REV 2","TAKE 5 ","Jack Rice","Take 5 Checklist 18-6-23","If any of the below are 'Fail' (no) - make yourself acquainted with site requirements before starting work"
"5993d23e-216c-55a7-b473-13de1875fdd9","","checkpoint-status","pass","","","TRUE","TRUE","TE00792 FIRE PLUG UPGRADE WORKS 2023 REV 2","TAKE 5 ","Jack Rice","Take 5 Checklist 18-6-23","Have you completed a site induction?"
"f02d1b60-4451-5b32-ac3e-a0794e2e5804","","checkpoint-status","pass","","","TRUE","TRUE","TE00792 FIRE PLUG UPGRADE WORKS 2023 REV 2","TAKE 5 ","Jack Rice","Take 5 Checklist 18-6-23","Do you know the site’s health and safety rules?"
"bbff0f7c-4786-5649-9995-1c0e7e963327","","checkpoint-status","pass","","","TRUE","TRUE","TE00792 FIRE PLUG UPGRADE WORKS 2023 REV 2","TAKE 5 ","Jack Rice","Take 5 Checklist 18-6-23","Are you familiar with security arrangements and the system for reporting incidents, near misses and hazards?"
"8a05745d-ebc2-527c-88e4-7ae109f12468","","checkpoint-status","pass","","","TRUE","TRUE","TE00792 FIRE PLUG UPGRADE WORKS 2023 REV 2","TAKE 5 ","Jack Rice","Take 5 Checklist 18-6-23","Are you familiar with the emergency facilities and evacuation procedure/route for the site?"
"94637d75-79bf-5f29-b5c4-73af658171c9","","checkpoint-status","pass","","","TRUE","TRUE","TE00792 FIRE PLUG UPGRADE WORKS 2023 REV 2","TAKE 5 ","Jack Rice","Take 5 Checklist 18-6-23","Do you have access to appropriate emergency and first aid equipment?"
"da1bc4c2-96ce-5b98-bbd7-bcaa8f6a4853","","checkpoint-status","pass","","","TRUE","TRUE","TE00792 FIRE PLUG UPGRADE WORKS 2023 REV 2","TAKE 5 ","Jack Rice","Take 5 Checklist 18-6-23","Have you asked the person in charge about all relevant hazards?"
"c962265f-716b-5f73-b9e4-9944a1e68f53","","checkpoint-no-status","no-status-not-started","","","TRUE","TRUE","TE00792 FIRE PLUG UPGRADE WORKS 2023 REV 2","TAKE 5 ","Jack Rice","Take 5 Checklist 18-6-23","If any of the below are 'Fail' (no) - follow up with person in charge to ensure your safety"
"30eee9b4-1efe-5c5c-8118-d7bbbc6bde29","","checkpoint-status","pass","","","TRUE","TRUE","TE00792 FIRE PLUG UPGRADE WORKS 2023 REV 2","TAKE 5 ","Jack Rice","Take 5 Checklist 18-6-23","Has a safe work method statement or job safety analysis been completed?"
"6f5a0383-9c1a-50f4-883e-00261cf3aa30","","checkpoint-status","pass","","","TRUE","TRUE","TE00792 FIRE PLUG UPGRADE WORKS 2023 REV 2","TAKE 5 ","Jack Rice","Take 5 Checklist 18-6-23","Do you have the correct procedures, equipment and PPE to do the work safely?"
"afad5962-89dc-57bb-96dd-a7e75bd8948d","","checkpoint-status","pass","","","TRUE","TRUE","TE00792 FIRE PLUG UPGRADE WORKS 2023 REV 2","TAKE 5 ","Jack Rice","Take 5 Checklist 18-6-23","Has equipment that requires a lock/tag-out and/or power that requires isolation/containment been completed?"
"6f23ed9a-9f8a-524a-90f6-a71b7ab269ab","","checkpoint-status","pass","","","TRUE","TRUE","TE00792 FIRE PLUG UPGRADE WORKS 2023 REV 2","TAKE 5 ","Jack Rice","Take 5 Checklist 18-6-23","Is there appropriate separation of vehicles and people during the proposed work?"
"4df547bb-714c-55dc-a314-2d9166d3fb5c","","checkpoint-status","pass","","","TRUE","TRUE","TE00792 FIRE PLUG UPGRADE WORKS 2023 REV 2","TAKE 5 ","Jack Rice","Take 5 Checklist 18-6-23","Is all required electrical/mechanical equipment in a safe condition?"
"2afa6f88-aeca-583f-a1cb-c22e29a7c2b9","","checkpoint-status","pass","","","TRUE","TRUE","TE00792 FIRE PLUG UPGRADE WORKS 2023 REV 2","TAKE 5 ","Jack Rice","Take 5 Checklist 18-6-23","Are all hazardous and/or dangerous goods/substances used and stored according to their material safety data sheets?"
"9db492c5-cf04-5aef-90ab-70b57e96ff76","","checkpoint-status","pass","","","TRUE","TRUE","TE00792 FIRE PLUG UPGRADE WORKS 2023 REV 2","TAKE 5 ","Jack Rice","Take 5 Checklist 18-6-23","Have you consulted with all fellow workers about the task to be completed and the safe way to do it?"
"9e9721e8-abcb-5449-9ac6-a2ce9eaf039f","","checkpoint-status","pass","","","TRUE","TRUE","TE00792 FIRE PLUG UPGRADE WORKS 2023 REV 2","TAKE 5 ","Jack Rice","Take 5 Checklist 18-6-23","Have you got a safe way of getting in and out of your work area?"
"9c411c5e-ae6c-571f-9f04-4003fe4923fb","","checkpoint-status","pass","","","TRUE","TRUE","TE00792 FIRE PLUG UPGRADE WORKS 2023 REV 2","TAKE 5 ","Jack Rice","Take 5 Checklist 18-6-23","Have any manual handling risks been identified and assessed?"
"52810147-d08f-5521-a36f-5d9ba5f65fc8","","checkpoint-no-status","no-status-started","","","TRUE","TRUE","TE00792 FIRE PLUG UPGRADE WORKS 2023 REV 2","TAKE 5 ","Jack Rice","Take 5 Checklist 18-6-23","Any additional site specific hazards or requirements commented below"
"70de366d-c500-547f-9154-d389c2765aaf","","checkpoint-status","pass","","","TRUE","TRUE","TE00792 FIRE PLUG UPGRADE WORKS 2023 REV 2","TAKE 5 ","Jack Rice","Take 5 Checklist 18-6-23","Sign off attached below"
"444fe774-2d26-40eb-a425-829ed5a0bcff","","checklist-flat","pass","a6ee8082c085b8dbf5a442247f4751a249ce2d71c172b2238a54ce173c1f3153","checklist-flat","FALSE","FALSE","TE00792 FIRE PLUG UPGRADE WORKS 2023 REV 2","TAKE 5 ","Jack Rice","Take 5 Checklist 19/6/23"
"5ccc69d4-8f57-5100-96b0-e8a77557f309","","checkpoint-status","pass","","","TRUE","TRUE","TE00792 FIRE PLUG UPGRADE WORKS 2023 REV 2","TAKE 5 ","Jack Rice","Take 5 Checklist 19/6/23","Task details entered below"
"928ac919-4048-540d-af4b-a8d60b21f023","","checkpoint-no-status","no-status-not-started","","","TRUE","TRUE","TE00792 FIRE PLUG UPGRADE WORKS 2023 REV 2","TAKE 5 ","Jack Rice","Take 5 Checklist 19/6/23","If any of the below are 'Fail' (no) - make yourself acquainted with site requirements before starting work"
"b27118e6-70b1-54b3-b3c4-1c9540371ee5","","checkpoint-status","pass","","","TRUE","TRUE","TE00792 FIRE PLUG UPGRADE WORKS 2023 REV 2","TAKE 5 ","Jack Rice","Take 5 Checklist 19/6/23","Have you completed a site induction?"
"015023c8-10eb-5ba3-9965-362b7ba35807","","checkpoint-status","pass","","","TRUE","TRUE","TE00792 FIRE PLUG UPGRADE WORKS 2023 REV 2","TAKE 5 ","Jack Rice","Take 5 Checklist 19/6/23","Do you know the site’s health and safety rules?"
"ccb690a3-8903-57dd-801a-9b81aef8b72a","","checkpoint-status","pass","","","TRUE","TRUE","TE00792 FIRE PLUG UPGRADE WORKS 2023 REV 2","TAKE 5 ","Jack Rice","Take 5 Checklist 19/6/23","Are you familiar with security arrangements and the system for reporting incidents, near misses and hazards?"
"22a129b8-4790-5cdb-ab12-b34a53688d9b","","checkpoint-status","pass","","","TRUE","TRUE","TE00792 FIRE PLUG UPGRADE WORKS 2023 REV 2","TAKE 5 ","Jack Rice","Take 5 Checklist 19/6/23","Are you familiar with the emergency facilities and evacuation procedure/route for the site?"
"c782be7d-dae7-59b2-ab0d-e8dbc13962a6","","checkpoint-status","pass","","","TRUE","TRUE","TE00792 FIRE PLUG UPGRADE WORKS 2023 REV 2","TAKE 5 ","Jack Rice","Take 5 Checklist 19/6/23","Do you have access to appropriate emergency and first aid equipment?"
"1b3165ac-c21d-5583-b2a5-d595f0afb336","","checkpoint-status","pass","","","TRUE","TRUE","TE00792 FIRE PLUG UPGRADE WORKS 2023 REV 2","TAKE 5 ","Jack Rice","Take 5 Checklist 19/6/23","Have you asked the person in charge about all relevant hazards?"
"93027646-2c8f-5045-b23a-7870d170ed14","","checkpoint-no-status","no-status-not-started","","","TRUE","TRUE","TE00792 FIRE PLUG UPGRADE WORKS 2023 REV 2","TAKE 5 ","Jack Rice","Take 5 Checklist 19/6/23","If any of the below are 'Fail' (no) - follow up with person in charge to ensure your safety"
"d857e7ee-e2b0-5f9c-998d-c696a6435a96","","checkpoint-status","pass","","","TRUE","TRUE","TE00792 FIRE PLUG UPGRADE WORKS 2023 REV 2","TAKE 5 ","Jack Rice","Take 5 Checklist 19/6/23","Has a safe work method statement or job safety analysis been completed?"
"da29beab-fe7b-5a39-8108-b56b2275f78f","","checkpoint-status","pass","","","TRUE","TRUE","TE00792 FIRE PLUG UPGRADE WORKS 2023 REV 2","TAKE 5 ","Jack Rice","Take 5 Checklist 19/6/23","Do you have the correct procedures, equipment and PPE to do the work safely?"
"38e8a1a7-e212-50cc-a41b-0ad2486685da","","checkpoint-status","pass","","","TRUE","TRUE","TE00792 FIRE PLUG UPGRADE WORKS 2023 REV 2","TAKE 5 ","Jack Rice","Take 5 Checklist 19/6/23","Has equipment that requires a lock/tag-out and/or power that requires isolation/containment been completed?"
"ef8a77f6-d253-5aca-9c82-5eb06145b429","","checkpoint-status","pass","","","TRUE","TRUE","TE00792 FIRE PLUG UPGRADE WORKS 2023 REV 2","TAKE 5 ","Jack Rice","Take 5 Checklist 19/6/23","Is there appropriate separation of vehicles and people during the proposed work?"
"9cbb7adf-99f4-5df9-a0a9-5c87572f039b","","checkpoint-status","pass","","","TRUE","TRUE","TE00792 FIRE PLUG UPGRADE WORKS 2023 REV 2","TAKE 5 ","Jack Rice","Take 5 Checklist 19/6/23","Is all required electrical/mechanical equipment in a safe condition?"
"ac08afaf-773d-5ad5-81b2-7a0a0adf5f56","","checkpoint-status","pass","","","TRUE","TRUE","TE00792 FIRE PLUG UPGRADE WORKS 2023 REV 2","TAKE 5 ","Jack Rice","Take 5 Checklist 19/6/23","Are all hazardous and/or dangerous goods/substances used and stored according to their material safety data sheets?"
"da381d1f-59e6-5e22-98ac-d428780314a5","","checkpoint-status","pass","","","TRUE","TRUE","TE00792 FIRE PLUG UPGRADE WORKS 2023 REV 2","TAKE 5 ","Jack Rice","Take 5 Checklist 19/6/23","Have you consulted with all fellow workers about the task to be completed and the safe way to do it?"
"9e8dc8fb-af08-5d1a-8911-c9fdcb572cf9","","checkpoint-status","pass","","","TRUE","TRUE","TE00792 FIRE PLUG UPGRADE WORKS 2023 REV 2","TAKE 5 ","Jack Rice","Take 5 Checklist 19/6/23","Have you got a safe way of getting in and out of your work area?"
"88fa3955-cd39-538a-b9fe-48b5065f6c54","","checkpoint-status","pass","","","TRUE","TRUE","TE00792 FIRE PLUG UPGRADE WORKS 2023 REV 2","TAKE 5 ","Jack Rice","Take 5 Checklist 19/6/23","Have any manual handling risks been identified and assessed?"
"f41e889c-dc16-5a23-b4fd-a01d62170af8","","checkpoint-no-status","no-status-started","","","TRUE","TRUE","TE00792 FIRE PLUG UPGRADE WORKS 2023 REV 2","TAKE 5 ","Jack Rice","Take 5 Checklist 19/6/23","Any additional site specific hazards or requirements commented below"
"d1ed33e1-96c6-5e3d-8fe0-5496e6f947d2","","checkpoint-status","pass","","","TRUE","TRUE","TE00792 FIRE PLUG UPGRADE WORKS 2023 REV 2","TAKE 5 ","Jack Rice","Take 5 Checklist 19/6/23","Sign off attached below"
"c3dd3eac-c9eb-4778-bda2-d393bd8d938e","","checklist-flat","pass","a6ee8082c085b8dbf5a442247f4751a249ce2d71c172b2238a54ce173c1f3153","checklist-flat","FALSE","FALSE","TE00792 FIRE PLUG UPGRADE WORKS 2023 REV 2","TAKE 5 ","Jack Rice","Take 5 Checklist 6/8/23"
"f90a2cd9-7879-54f9-abf6-5f990cfdf086","","checkpoint-status","pass","","","TRUE","TRUE","TE00792 FIRE PLUG UPGRADE WORKS 2023 REV 2","TAKE 5 ","Jack Rice","Take 5 Checklist 6/8/23","Task details entered below"
"7a32ee11-ec07-5051-8e8c-015c666bbd43","","checkpoint-no-status","no-status-not-started","","","TRUE","TRUE","TE00792 FIRE PLUG UPGRADE WORKS 2023 REV 2","TAKE 5 ","Jack Rice","Take 5 Checklist 6/8/23","If any of the below are 'Fail' (no) - make yourself acquainted with site requirements before starting work"
"82e00a2b-eeff-5ced-b11c-6e66aa2b7829","","checkpoint-status","pass","","","TRUE","TRUE","TE00792 FIRE PLUG UPGRADE WORKS 2023 REV 2","TAKE 5 ","Jack Rice","Take 5 Checklist 6/8/23","Have you completed a site induction?"
"5436e0e8-fba5-5da2-8620-b12be8e7060f","","checkpoint-status","pass","","","TRUE","TRUE","TE00792 FIRE PLUG UPGRADE WORKS 2023 REV 2","TAKE 5 ","Jack Rice","Take 5 Checklist 6/8/23","Do you know the site’s health and safety rules?"
"82acf582-b738-5bac-986e-e4d34dbcc7a4","","checkpoint-status","pass","","","TRUE","TRUE","TE00792 FIRE PLUG UPGRADE WORKS 2023 REV 2","TAKE 5 ","Jack Rice","Take 5 Checklist 6/8/23","Are you familiar with security arrangements and the system for reporting incidents, near misses and hazards?"
"e86c3e0f-8f58-5501-8687-4cf5c3801103","","checkpoint-status","pass","","","TRUE","TRUE","TE00792 FIRE PLUG UPGRADE WORKS 2023 REV 2","TAKE 5 ","Jack Rice","Take 5 Checklist 6/8/23","Are you familiar with the emergency facilities and evacuation procedure/route for the site?"
"f91b13ec-b0be-59a9-a060-86ce2154062c","","checkpoint-status","pass","","","TRUE","TRUE","TE00792 FIRE PLUG UPGRADE WORKS 2023 REV 2","TAKE 5 ","Jack Rice","Take 5 Checklist 6/8/23","Do you have access to appropriate emergency and first aid equipment?"
"788ecd80-8a8b-5ebc-b001-52b194892ea5","","checkpoint-status","pass","","","TRUE","TRUE","TE00792 FIRE PLUG UPGRADE WORKS 2023 REV 2","TAKE 5 ","Jack Rice","Take 5 Checklist 6/8/23","Have you asked the person in charge about all relevant hazards?"
"6c04df00-a150-511a-a662-ab357f79acd4","","checkpoint-no-status","no-status-not-started","","","TRUE","TRUE","TE00792 FIRE PLUG UPGRADE WORKS 2023 REV 2","TAKE 5 ","Jack Rice","Take 5 Checklist 6/8/23","If any of the below are 'Fail' (no) - follow up with person in charge to ensure your safety"
"7bb0cf7e-80e3-5380-9705-e532a9c4a8fe","","checkpoint-status","pass","","","TRUE","TRUE","TE00792 FIRE PLUG UPGRADE WORKS 2023 REV 2","TAKE 5 ","Jack Rice","Take 5 Checklist 6/8/23","Has a safe work method statement or job safety analysis been completed?"
"726f4550-3087-5bbf-bff8-0a8faf99eb4e","","checkpoint-status","pass","","","TRUE","TRUE","TE00792 FIRE PLUG UPGRADE WORKS 2023 REV 2","TAKE 5 ","Jack Rice","Take 5 Checklist 6/8/23","Do you have the correct procedures, equipment and PPE to do the work safely?"
"8c3e6d81-2f58-57ee-9498-644684612466","","checkpoint-status","pass","","","TRUE","TRUE","TE00792 FIRE PLUG UPGRADE WORKS 2023 REV 2","TAKE 5 ","Jack Rice","Take 5 Checklist 6/8/23","Has equipment that requires a lock/tag-out and/or power that requires isolation/containment been completed?"
"e81f1a48-b03e-57f4-9a0d-7bd8fdb81656","","checkpoint-status","pass","","","TRUE","TRUE","TE00792 FIRE PLUG UPGRADE WORKS 2023 REV 2","TAKE 5 ","Jack Rice","Take 5 Checklist 6/8/23","Is there appropriate separation of vehicles and people during the proposed work?"
"cd047e6a-f2b2-52e6-8936-17c306a48ae8","","checkpoint-status","pass","","","TRUE","TRUE","TE00792 FIRE PLUG UPGRADE WORKS 2023 REV 2","TAKE 5 ","Jack Rice","Take 5 Checklist 6/8/23","Is all required electrical/mechanical equipment in a safe condition?"
"8586d38f-364d-5663-addb-eb74f81dc3e5","","checkpoint-status","pass","","","TRUE","TRUE","TE00792 FIRE PLUG UPGRADE WORKS 2023 REV 2","TAKE 5 ","Jack Rice","Take 5 Checklist 6/8/23","Are all hazardous and/or dangerous goods/substances used and stored according to their material safety data sheets?"
"1dfbe961-2755-5e4c-a67e-8e0b077f1d92","","checkpoint-status","pass","","","TRUE","TRUE","TE00792 FIRE PLUG UPGRADE WORKS 2023 REV 2","TAKE 5 ","Jack Rice","Take 5 Checklist 6/8/23","Have you consulted with all fellow workers about the task to be completed and the safe way to do it?"
