"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"362ab3b7-2706-4a09-a8ea-e5dec31bf6e9","","folder-normal","work-in-progress","","step","TRUE","FALSE","Auckland"
"6913abf7-f364-4200-b6f0-2947d290cecc","","folder-normal","work-in-progress","","step","TRUE","FALSE","Auckland","Arvida - Refurbs"
"86a6a9af-8e09-4b9c-9054-21be2607f3af","","folder-normal","pass","","step","TRUE","FALSE","Auckland","Arvida - Refurbs","Aria Gardens"
"cb50841b-5802-44f3-b935-83403db8c8dc","","folder-normal","pass","","step","TRUE","FALSE","Auckland","Arvida - Refurbs","Aria Gardens","1. Completed Refurbs"
"8856474f-b433-4489-816c-6fca445ae17d","","folder-normal","pass","","step","TRUE","FALSE","Auckland","Arvida - Refurbs","Aria Gardens","1. Completed Refurbs","Kowhai Room 50 - Job #58495"
"a369e193-5e0c-4e3a-9109-ee560145ed1b","","checklist-sectioned","pass","Refurb Checklist","checklist","FALSE","FALSE","Auckland","Arvida - Refurbs","Aria Gardens","1. Completed Refurbs","Kowhai Room 50 - Job #58495","Aria Gardens - Kowhai Room 50 - Refurb Checklist"
"338f84ce-afc4-5ef3-b51e-c3a86dfdf31e","","checkpoint-group","pass","Refurb Checklist:5173db59-4602-49a9-9dab-73d0d58ef68e","","FALSE","FALSE","Auckland","Arvida - Refurbs","Aria Gardens","1. Completed Refurbs","Kowhai Room 50 - Job #58495","Aria Gardens - Kowhai Room 50 - Refurb Checklist","Disconnection/Isolation"
"65b5ec3f-6b17-5665-9a32-2d31ff7a9367","","checkpoint-status","not-applicable","Refurb Checklist:98e0a017-b6ad-4c55-8333-21a938b5707a:a296aab2-c52c-494e-a96c-74a40e5734d5","","TRUE","TRUE","Auckland","Arvida - Refurbs","Aria Gardens","1. Completed Refurbs","Room 61 - Job #63331","Aria Gardens - Room 61 - Refurb Checklist","Second Fix","MATV/Data tested and commissioned"
"cdd3f2b9-6be8-53bd-b626-bf6213d5f2a5","","checkpoint-status","not-applicable","Refurb Checklist:98e0a017-b6ad-4c55-8333-21a938b5707a:c444518b-35b0-4b14-8ec5-0a9878968c93","","TRUE","TRUE","Auckland","Arvida - Refurbs","Aria Gardens","1. Completed Refurbs","Room 61 - Job #63331","Aria Gardens - Room 61 - Refurb Checklist","Second Fix","Smoke Alarms installed and tested (Attach Photos)"
"176d0273-308c-5f85-8670-ee78fb37ed99","","checkpoint-status","pass","Refurb Checklist:98e0a017-b6ad-4c55-8333-21a938b5707a:6a98d8ce-68df-4653-86c0-8e6ba880582d","","TRUE","TRUE","Auckland","Arvida - Refurbs","Aria Gardens","1. Completed Refurbs","Room 61 - Job #63331","Aria Gardens - Room 61 - Refurb Checklist","Second Fix","Area is left clean and tidy (Attach Photos)"
"d6e488ef-d0f4-4d57-b9a9-2d4d61b86224","","folder-normal","work-in-progress","","step","TRUE","FALSE","Auckland","Arvida - Refurbs","Knightsbridge"
"d4a749e9-30a1-4b3c-86a2-86ae8c70ef91","","folder-normal","pass","","step","TRUE","FALSE","Auckland","Arvida - Refurbs","Knightsbridge","1. Completed Refurbs"
"385d7fc6-808e-4822-b23c-3c5de5a8d6e1","","folder-normal","pass","","step","TRUE","FALSE","Auckland","Arvida - Refurbs","Knightsbridge","1. Completed Refurbs","Apartment 326 - Job #59342"
"bfcaa964-4fd3-44b2-afd8-5c092c3416c6","","checklist-sectioned","pass","Refurb Checklist","checklist","FALSE","FALSE","Auckland","Arvida - Refurbs","Knightsbridge","1. Completed Refurbs","Apartment 326 - Job #59342","Knightsbridge - Apartment 326 - Refurb Checklist"
"a3ee8cc3-ea88-5d98-9cbb-f745a6cf1566","","checkpoint-group","pass","Refurb Checklist:5173db59-4602-49a9-9dab-73d0d58ef68e","","FALSE","FALSE","Auckland","Arvida - Refurbs","Knightsbridge","1. Completed Refurbs","Apartment 326 - Job #59342","Knightsbridge - Apartment 326 - Refurb Checklist","Disconnection/Isolation"
"6640eb6c-415c-5804-b8be-e69eeece1ca6","","checkpoint-status","pass","Refurb Checklist:5173db59-4602-49a9-9dab-73d0d58ef68e:3562b5a0-3482-4ab5-9263-cc5ff2fdf7ae","","TRUE","TRUE","Auckland","Arvida - Refurbs","Knightsbridge","1. Completed Refurbs","Apartment 326 - Job #59342","Knightsbridge - Apartment 326 - Refurb Checklist","Disconnection/Isolation","Current locations of Plates and Cabling (Attach Photos)"
"eb30d49e-aa04-5add-9d55-1092fe0beb50","","checkpoint-status","pass","Refurb Checklist:5173db59-4602-49a9-9dab-73d0d58ef68e:41754dfa-e029-4912-aa54-378825f4c5bb","","TRUE","TRUE","Auckland","Arvida - Refurbs","Knightsbridge","1. Completed Refurbs","Apartment 326 - Job #59342","Knightsbridge - Apartment 326 - Refurb Checklist","Disconnection/Isolation","Disable Nurse Call in the Edge/ECall System"
"ff3099df-24eb-5a11-b68c-40db837d4d30","","checkpoint-status","pass","Refurb Checklist:5173db59-4602-49a9-9dab-73d0d58ef68e:3d20a5bc-6693-4054-bd15-c2fe8729f087","","TRUE","TRUE","Auckland","Arvida - Refurbs","Knightsbridge","1. Completed Refurbs","Apartment 326 - Job #59342","Knightsbridge - Apartment 326 - Refurb Checklist","Disconnection/Isolation","Area is left clean and tidy (Attach Photos)"
"cb2d1e52-6584-537e-abce-00726bba08b1","","checkpoint-group","pass","Refurb Checklist:e937c98d-1c18-41f5-b132-3e424aa248d9","","FALSE","FALSE","Auckland","Arvida - Refurbs","Knightsbridge","1. Completed Refurbs","Apartment 326 - Job #59342","Knightsbridge - Apartment 326 - Refurb Checklist","First Fix"
"c094805e-6574-5d0d-ba5c-a742f38c57fd","","checkpoint-status","pass","Refurb Checklist:e937c98d-1c18-41f5-b132-3e424aa248d9:b9f757d0-f366-43a5-bb88-6ac80da6fd98","","TRUE","TRUE","Auckland","Arvida - Refurbs","Knightsbridge","1. Completed Refurbs","Apartment 326 - Job #59342","Knightsbridge - Apartment 326 - Refurb Checklist","First Fix","Approval to start work is obtained"
"ca0961fa-3247-50d7-a2f2-e6a34325fd02","","checkpoint-status","pass","Refurb Checklist:e937c98d-1c18-41f5-b132-3e424aa248d9:1e92dbda-9c7e-475d-bc6b-7e73c82a3b7b","","TRUE","TRUE","Auckland","Arvida - Refurbs","Knightsbridge","1. Completed Refurbs","Apartment 326 - Job #59342","Knightsbridge - Apartment 326 - Refurb Checklist","First Fix","Install/Re-route cabling to new positions (Attach Photos)"
"64314a57-1b4d-505e-8458-628cc9e90e94","","checkpoint-status","pass","Refurb Checklist:e937c98d-1c18-41f5-b132-3e424aa248d9:56f8dcc9-46bb-45bf-ab5b-d7443bc4706e","","TRUE","TRUE","Auckland","Arvida - Refurbs","Knightsbridge","1. Completed Refurbs","Apartment 326 - Job #59342","Knightsbridge - Apartment 326 - Refurb Checklist","First Fix","Area is left clean and tidy (Attach Photos)"
"13ae09b0-ad12-50dc-89ab-b4dfbe118589","","checkpoint-group","pass","Refurb Checklist:98e0a017-b6ad-4c55-8333-21a938b5707a","","FALSE","FALSE","Auckland","Arvida - Refurbs","Knightsbridge","1. Completed Refurbs","Apartment 326 - Job #59342","Knightsbridge - Apartment 326 - Refurb Checklist","Second Fix"
"c4f2917e-6996-514c-b7c4-67d914f22f55","","checkpoint-status","pass","Refurb Checklist:98e0a017-b6ad-4c55-8333-21a938b5707a:5bf467d1-99cb-466b-9758-4131fd9bdccd","","TRUE","TRUE","Auckland","Arvida - Refurbs","Knightsbridge","1. Completed Refurbs","Apartment 326 - Job #59342","Knightsbridge - Apartment 326 - Refurb Checklist","Second Fix","Approval to start work is obtained"
"49f53c91-fa7a-5b15-a7e3-bb3b675a3a98","","checkpoint-status","pass","Refurb Checklist:98e0a017-b6ad-4c55-8333-21a938b5707a:74c62291-121f-476d-9d6d-1e81ec42bd95","","TRUE","TRUE","Auckland","Arvida - Refurbs","Knightsbridge","1. Completed Refurbs","Apartment 326 - Job #59342","Knightsbridge - Apartment 326 - Refurb Checklist","Second Fix","Install Call Points/TV/Data Plates (Attach Photos)"
"fec69788-455c-5b3b-9a48-03c637383148","","checkpoint-status","pass","Refurb Checklist:98e0a017-b6ad-4c55-8333-21a938b5707a:7c50d736-20d3-4423-b22b-33122aba89ca","","TRUE","TRUE","Auckland","Arvida - Refurbs","Knightsbridge","1. Completed Refurbs","Apartment 326 - Job #59342","Knightsbridge - Apartment 326 - Refurb Checklist","Second Fix","Nurse Call tested through Edge/Displays and Pagers"
"715cd9c5-2711-5825-82b3-9874bf57e0e7","","checkpoint-status","not-applicable","Refurb Checklist:98e0a017-b6ad-4c55-8333-21a938b5707a:a296aab2-c52c-494e-a96c-74a40e5734d5","","TRUE","TRUE","Auckland","Arvida - Refurbs","Knightsbridge","1. Completed Refurbs","Apartment 326 - Job #59342","Knightsbridge - Apartment 326 - Refurb Checklist","Second Fix","MATV/Data tested and commissioned"
"40618981-9169-52a2-b234-16b02d045e3e","","checkpoint-status","pass","Refurb Checklist:98e0a017-b6ad-4c55-8333-21a938b5707a:c444518b-35b0-4b14-8ec5-0a9878968c93","","TRUE","TRUE","Auckland","Arvida - Refurbs","Knightsbridge","1. Completed Refurbs","Apartment 326 - Job #59342","Knightsbridge - Apartment 326 - Refurb Checklist","Second Fix","Smoke Alarms installed and tested (Attach Photos)"
"854b3160-fc86-57d1-b44a-a80deea91505","","checkpoint-status","pass","Refurb Checklist:98e0a017-b6ad-4c55-8333-21a938b5707a:6a98d8ce-68df-4653-86c0-8e6ba880582d","","TRUE","TRUE","Auckland","Arvida - Refurbs","Knightsbridge","1. Completed Refurbs","Apartment 326 - Job #59342","Knightsbridge - Apartment 326 - Refurb Checklist","Second Fix","Area is left clean and tidy (Attach Photos)"
"b9d63958-797f-493b-860f-3fa925373d2e","","folder-normal","pass","","step","TRUE","FALSE","Auckland","Arvida - Refurbs","Knightsbridge","1. Completed Refurbs","Apartment 330 - Job #61752"
"4fe297e6-6aeb-49f2-bcc5-124719c1cd0f","","checklist-sectioned","pass","Refurb Checklist","checklist","FALSE","FALSE","Auckland","Arvida - Refurbs","Knightsbridge","1. Completed Refurbs","Apartment 330 - Job #61752","Knightsbridge - Apartment 330 - Refurb Checklist"
"836b3bda-537c-5eb1-8373-0c361b729a39","","checkpoint-group","pass","Refurb Checklist:5173db59-4602-49a9-9dab-73d0d58ef68e","","FALSE","FALSE","Auckland","Arvida - Refurbs","Knightsbridge","1. Completed Refurbs","Apartment 330 - Job #61752","Knightsbridge - Apartment 330 - Refurb Checklist","Disconnection/Isolation"
"11d4ed2e-4044-50ba-bcf9-55900e6c2d84","","checkpoint-status","pass","Refurb Checklist:5173db59-4602-49a9-9dab-73d0d58ef68e:3562b5a0-3482-4ab5-9263-cc5ff2fdf7ae","","TRUE","TRUE","Auckland","Arvida - Refurbs","Knightsbridge","1. Completed Refurbs","Apartment 330 - Job #61752","Knightsbridge - Apartment 330 - Refurb Checklist","Disconnection/Isolation","Current locations of Plates and Cabling (Attach Photos)"
"c16946c9-814c-535b-9c5e-012eead7676d","","checkpoint-status","pass","Refurb Checklist:5173db59-4602-49a9-9dab-73d0d58ef68e:41754dfa-e029-4912-aa54-378825f4c5bb","","TRUE","TRUE","Auckland","Arvida - Refurbs","Knightsbridge","1. Completed Refurbs","Apartment 330 - Job #61752","Knightsbridge - Apartment 330 - Refurb Checklist","Disconnection/Isolation","Disable Nurse Call in the Edge/ECall System"
"eb31b888-bbbc-5434-bc7b-39d963d9ed38","","checkpoint-status","pass","Refurb Checklist:5173db59-4602-49a9-9dab-73d0d58ef68e:3d20a5bc-6693-4054-bd15-c2fe8729f087","","TRUE","TRUE","Auckland","Arvida - Refurbs","Knightsbridge","1. Completed Refurbs","Apartment 330 - Job #61752","Knightsbridge - Apartment 330 - Refurb Checklist","Disconnection/Isolation","Area is left clean and tidy (Attach Photos)"
"93cdcd17-882d-58e1-a176-f0d257afdce0","","checkpoint-group","pass","Refurb Checklist:e937c98d-1c18-41f5-b132-3e424aa248d9","","FALSE","FALSE","Auckland","Arvida - Refurbs","Knightsbridge","1. Completed Refurbs","Apartment 330 - Job #61752","Knightsbridge - Apartment 330 - Refurb Checklist","First Fix"
"58e84f6d-af0b-552f-97aa-4e6482b3597e","","checkpoint-status","pass","Refurb Checklist:e937c98d-1c18-41f5-b132-3e424aa248d9:b9f757d0-f366-43a5-bb88-6ac80da6fd98","","TRUE","TRUE","Auckland","Arvida - Refurbs","Knightsbridge","1. Completed Refurbs","Apartment 330 - Job #61752","Knightsbridge - Apartment 330 - Refurb Checklist","First Fix","Approval to start work is obtained"
"35b06d15-9d69-5b27-b4c5-6fe24717d942","","checkpoint-status","pass","Refurb Checklist:e937c98d-1c18-41f5-b132-3e424aa248d9:1e92dbda-9c7e-475d-bc6b-7e73c82a3b7b","","TRUE","TRUE","Auckland","Arvida - Refurbs","Knightsbridge","1. Completed Refurbs","Apartment 330 - Job #61752","Knightsbridge - Apartment 330 - Refurb Checklist","First Fix","Install/Re-route cabling to new positions (Attach Photos)"
"b60cf473-1915-5548-897d-99dac378c880","","checkpoint-status","pass","Refurb Checklist:e937c98d-1c18-41f5-b132-3e424aa248d9:56f8dcc9-46bb-45bf-ab5b-d7443bc4706e","","TRUE","TRUE","Auckland","Arvida - Refurbs","Knightsbridge","1. Completed Refurbs","Apartment 330 - Job #61752","Knightsbridge - Apartment 330 - Refurb Checklist","First Fix","Area is left clean and tidy (Attach Photos)"
"fe9f0b1a-feca-5c48-bf15-b120dec06828","","checkpoint-group","pass","Refurb Checklist:98e0a017-b6ad-4c55-8333-21a938b5707a","","FALSE","FALSE","Auckland","Arvida - Refurbs","Knightsbridge","1. Completed Refurbs","Apartment 330 - Job #61752","Knightsbridge - Apartment 330 - Refurb Checklist","Second Fix"
"b21590b2-38c7-5b1e-aa02-0212e46a903a","","checkpoint-status","pass","Refurb Checklist:98e0a017-b6ad-4c55-8333-21a938b5707a:5bf467d1-99cb-466b-9758-4131fd9bdccd","","TRUE","TRUE","Auckland","Arvida - Refurbs","Knightsbridge","1. Completed Refurbs","Apartment 330 - Job #61752","Knightsbridge - Apartment 330 - Refurb Checklist","Second Fix","Approval to start work is obtained"
"37534646-7372-5724-807c-235a4ba09a4e","","checkpoint-status","pass","Refurb Checklist:98e0a017-b6ad-4c55-8333-21a938b5707a:74c62291-121f-476d-9d6d-1e81ec42bd95","","TRUE","TRUE","Auckland","Arvida - Refurbs","Knightsbridge","1. Completed Refurbs","Apartment 330 - Job #61752","Knightsbridge - Apartment 330 - Refurb Checklist","Second Fix","Install Call Points/TV/Data Plates (Attach Photos)"
"b534572c-e4df-5c29-852b-afdc51294ef8","","checkpoint-status","pass","Refurb Checklist:98e0a017-b6ad-4c55-8333-21a938b5707a:7c50d736-20d3-4423-b22b-33122aba89ca","","TRUE","TRUE","Auckland","Arvida - Refurbs","Knightsbridge","1. Completed Refurbs","Apartment 330 - Job #61752","Knightsbridge - Apartment 330 - Refurb Checklist","Second Fix","Nurse Call tested through Edge/Displays and Pagers"
"99858776-362b-5f5b-9fe5-b162dbb3305d","","checkpoint-status","not-applicable","Refurb Checklist:98e0a017-b6ad-4c55-8333-21a938b5707a:a296aab2-c52c-494e-a96c-74a40e5734d5","","TRUE","TRUE","Auckland","Arvida - Refurbs","Knightsbridge","1. Completed Refurbs","Apartment 330 - Job #61752","Knightsbridge - Apartment 330 - Refurb Checklist","Second Fix","MATV/Data tested and commissioned"
"bd469a18-8335-5464-89fd-cfb2cb75947d","","checkpoint-status","pass","Refurb Checklist:98e0a017-b6ad-4c55-8333-21a938b5707a:c444518b-35b0-4b14-8ec5-0a9878968c93","","TRUE","TRUE","Auckland","Arvida - Refurbs","Knightsbridge","1. Completed Refurbs","Apartment 330 - Job #61752","Knightsbridge - Apartment 330 - Refurb Checklist","Second Fix","Smoke Alarms installed and tested (Attach Photos)"
"e50e7cad-4a27-550f-a774-a4569323c51b","","checkpoint-status","pass","Refurb Checklist:98e0a017-b6ad-4c55-8333-21a938b5707a:6a98d8ce-68df-4653-86c0-8e6ba880582d","","TRUE","TRUE","Auckland","Arvida - Refurbs","Knightsbridge","1. Completed Refurbs","Apartment 330 - Job #61752","Knightsbridge - Apartment 330 - Refurb Checklist","Second Fix","Area is left clean and tidy (Attach Photos)"
"d6c8e92a-f62e-4923-8d09-73c4d1d19d35","","folder-normal","pass","","step","TRUE","FALSE","Auckland","Arvida - Refurbs","Knightsbridge","1. Completed Refurbs","Apartment 429 - Job #59510"
"9caf0236-a320-481e-b0fa-27e531ecc2f7","","checklist-sectioned","pass","Refurb Checklist","checklist","FALSE","FALSE","Auckland","Arvida - Refurbs","Knightsbridge","1. Completed Refurbs","Apartment 429 - Job #59510","Knightsbridge - Apartment 429 - Refurb Checklist"
"b758c13e-0228-527b-8e13-15796eeac07b","","checkpoint-group","pass","Refurb Checklist:5173db59-4602-49a9-9dab-73d0d58ef68e","","FALSE","FALSE","Auckland","Arvida - Refurbs","Knightsbridge","1. Completed Refurbs","Apartment 429 - Job #59510","Knightsbridge - Apartment 429 - Refurb Checklist","Disconnection/Isolation"
"3f42c066-499a-5705-b499-cd214eff1c80","","checkpoint-status","pass","Refurb Checklist:5173db59-4602-49a9-9dab-73d0d58ef68e:3562b5a0-3482-4ab5-9263-cc5ff2fdf7ae","","TRUE","TRUE","Auckland","Arvida - Refurbs","Knightsbridge","1. Completed Refurbs","Apartment 429 - Job #59510","Knightsbridge - Apartment 429 - Refurb Checklist","Disconnection/Isolation","Current locations of Plates and Cabling (Attach Photos)"
"4c9a05d2-40ed-5b23-89cd-6fc7e568f550","","checkpoint-status","pass","Refurb Checklist:5173db59-4602-49a9-9dab-73d0d58ef68e:41754dfa-e029-4912-aa54-378825f4c5bb","","TRUE","TRUE","Auckland","Arvida - Refurbs","Knightsbridge","1. Completed Refurbs","Apartment 429 - Job #59510","Knightsbridge - Apartment 429 - Refurb Checklist","Disconnection/Isolation","Disable Nurse Call in the Edge/ECall System"
"c1fcd496-95fe-592f-aa8d-92682f18eae2","","checkpoint-status","pass","Refurb Checklist:5173db59-4602-49a9-9dab-73d0d58ef68e:3d20a5bc-6693-4054-bd15-c2fe8729f087","","TRUE","TRUE","Auckland","Arvida - Refurbs","Knightsbridge","1. Completed Refurbs","Apartment 429 - Job #59510","Knightsbridge - Apartment 429 - Refurb Checklist","Disconnection/Isolation","Area is left clean and tidy (Attach Photos)"
"abb19b79-2303-5178-8342-241dd62808ad","","checkpoint-group","pass","Refurb Checklist:e937c98d-1c18-41f5-b132-3e424aa248d9","","FALSE","FALSE","Auckland","Arvida - Refurbs","Knightsbridge","1. Completed Refurbs","Apartment 429 - Job #59510","Knightsbridge - Apartment 429 - Refurb Checklist","First Fix"
"5ae0e642-a9df-5241-9b79-8bfd04abbe53","","checkpoint-status","pass","Refurb Checklist:e937c98d-1c18-41f5-b132-3e424aa248d9:b9f757d0-f366-43a5-bb88-6ac80da6fd98","","TRUE","TRUE","Auckland","Arvida - Refurbs","Knightsbridge","1. Completed Refurbs","Apartment 429 - Job #59510","Knightsbridge - Apartment 429 - Refurb Checklist","First Fix","Approval to start work is obtained"
"0af4cf59-5992-5e38-9506-2780bbfc99bd","","checkpoint-status","pass","Refurb Checklist:e937c98d-1c18-41f5-b132-3e424aa248d9:1e92dbda-9c7e-475d-bc6b-7e73c82a3b7b","","TRUE","TRUE","Auckland","Arvida - Refurbs","Knightsbridge","1. Completed Refurbs","Apartment 429 - Job #59510","Knightsbridge - Apartment 429 - Refurb Checklist","First Fix","Install/Re-route cabling to new positions (Attach Photos)"
"4306704d-df48-520b-82af-b5078477aaa9","","checkpoint-status","pass","Refurb Checklist:e937c98d-1c18-41f5-b132-3e424aa248d9:56f8dcc9-46bb-45bf-ab5b-d7443bc4706e","","TRUE","TRUE","Auckland","Arvida - Refurbs","Knightsbridge","1. Completed Refurbs","Apartment 429 - Job #59510","Knightsbridge - Apartment 429 - Refurb Checklist","First Fix","Area is left clean and tidy (Attach Photos)"
"afd9e674-32cb-5b89-abb6-d4c63fceeb62","","checkpoint-group","pass","Refurb Checklist:98e0a017-b6ad-4c55-8333-21a938b5707a","","FALSE","FALSE","Auckland","Arvida - Refurbs","Knightsbridge","1. Completed Refurbs","Apartment 429 - Job #59510","Knightsbridge - Apartment 429 - Refurb Checklist","Second Fix"
"338fff21-45d3-5854-a9a6-44eb8a0d5ae8","","checkpoint-status","pass","Refurb Checklist:98e0a017-b6ad-4c55-8333-21a938b5707a:5bf467d1-99cb-466b-9758-4131fd9bdccd","","TRUE","TRUE","Auckland","Arvida - Refurbs","Knightsbridge","1. Completed Refurbs","Apartment 429 - Job #59510","Knightsbridge - Apartment 429 - Refurb Checklist","Second Fix","Approval to start work is obtained"
"d0467ecd-e731-5dab-826f-7bd5f8a4e1c3","","checkpoint-status","pass","Refurb Checklist:98e0a017-b6ad-4c55-8333-21a938b5707a:74c62291-121f-476d-9d6d-1e81ec42bd95","","TRUE","TRUE","Auckland","Arvida - Refurbs","Knightsbridge","1. Completed Refurbs","Apartment 429 - Job #59510","Knightsbridge - Apartment 429 - Refurb Checklist","Second Fix","Install Call Points/TV/Data Plates (Attach Photos)"
"b1e96194-2094-5420-b7ca-31d1c217ad74","","checkpoint-status","pass","Refurb Checklist:98e0a017-b6ad-4c55-8333-21a938b5707a:7c50d736-20d3-4423-b22b-33122aba89ca","","TRUE","TRUE","Auckland","Arvida - Refurbs","Knightsbridge","1. Completed Refurbs","Apartment 429 - Job #59510","Knightsbridge - Apartment 429 - Refurb Checklist","Second Fix","Nurse Call tested through Edge/Displays and Pagers"
"2d939340-3f75-5d26-962c-c05f4d3a03ef","","checkpoint-status","not-applicable","Refurb Checklist:98e0a017-b6ad-4c55-8333-21a938b5707a:a296aab2-c52c-494e-a96c-74a40e5734d5","","TRUE","TRUE","Auckland","Arvida - Refurbs","Knightsbridge","1. Completed Refurbs","Apartment 429 - Job #59510","Knightsbridge - Apartment 429 - Refurb Checklist","Second Fix","MATV/Data tested and commissioned"
"a48a8f58-7b51-5078-a001-ebad6b175f6e","","checkpoint-status","pass","Refurb Checklist:98e0a017-b6ad-4c55-8333-21a938b5707a:c444518b-35b0-4b14-8ec5-0a9878968c93","","TRUE","TRUE","Auckland","Arvida - Refurbs","Knightsbridge","1. Completed Refurbs","Apartment 429 - Job #59510","Knightsbridge - Apartment 429 - Refurb Checklist","Second Fix","Smoke Alarms installed and tested (Attach Photos)"
"0fe518e8-aecd-57c1-b192-0f818366c9f6","","checkpoint-status","pass","Refurb Checklist:98e0a017-b6ad-4c55-8333-21a938b5707a:6a98d8ce-68df-4653-86c0-8e6ba880582d","","TRUE","TRUE","Auckland","Arvida - Refurbs","Knightsbridge","1. Completed Refurbs","Apartment 429 - Job #59510","Knightsbridge - Apartment 429 - Refurb Checklist","Second Fix","Area is left clean and tidy (Attach Photos)"
"fcc5b21f-135b-4ea9-942f-87217d56138c","","folder-normal","pass","","step","TRUE","FALSE","Auckland","Arvida - Refurbs","Knightsbridge","1. Completed Refurbs","Villa 31 - Job #57809"
"5615f7da-9477-4c0f-b722-17d012e7053b","","checklist-sectioned","pass","Refurb Checklist","checklist","FALSE","FALSE","Auckland","Arvida - Refurbs","Knightsbridge","1. Completed Refurbs","Villa 31 - Job #57809","Knightsbridge - Villa 31 - Refurb Checklist"
"e50c2a7a-11ae-5724-adfb-05de37c2b151","","checkpoint-group","pass","Refurb Checklist:5173db59-4602-49a9-9dab-73d0d58ef68e","","FALSE","FALSE","Auckland","Arvida - Refurbs","Knightsbridge","1. Completed Refurbs","Villa 31 - Job #57809","Knightsbridge - Villa 31 - Refurb Checklist","Disconnection/Isolation"
"eb5972fe-41d1-5918-92d4-b16be667af1c","","checkpoint-status","pass","Refurb Checklist:5173db59-4602-49a9-9dab-73d0d58ef68e:3562b5a0-3482-4ab5-9263-cc5ff2fdf7ae","","TRUE","TRUE","Auckland","Arvida - Refurbs","Knightsbridge","1. Completed Refurbs","Villa 31 - Job #57809","Knightsbridge - Villa 31 - Refurb Checklist","Disconnection/Isolation","Current locations of Plates and Cabling (Attach Photos)"
"9adb4611-219b-54cd-97e8-8c41861916f0","","checkpoint-status","pass","Refurb Checklist:5173db59-4602-49a9-9dab-73d0d58ef68e:41754dfa-e029-4912-aa54-378825f4c5bb","","TRUE","TRUE","Auckland","Arvida - Refurbs","Knightsbridge","1. Completed Refurbs","Villa 31 - Job #57809","Knightsbridge - Villa 31 - Refurb Checklist","Disconnection/Isolation","Disable Nurse Call in the Edge/ECall System"
"a1cec3d9-cec2-5ca4-a96d-4f875dea50b5","","checkpoint-status","pass","Refurb Checklist:5173db59-4602-49a9-9dab-73d0d58ef68e:3d20a5bc-6693-4054-bd15-c2fe8729f087","","TRUE","TRUE","Auckland","Arvida - Refurbs","Knightsbridge","1. Completed Refurbs","Villa 31 - Job #57809","Knightsbridge - Villa 31 - Refurb Checklist","Disconnection/Isolation","Area is left clean and tidy (Attach Photos)"
"6a1d212c-e7c9-5c3f-b9c5-82d05b1b0bc6","","checkpoint-group","pass","Refurb Checklist:e937c98d-1c18-41f5-b132-3e424aa248d9","","FALSE","FALSE","Auckland","Arvida - Refurbs","Knightsbridge","1. Completed Refurbs","Villa 31 - Job #57809","Knightsbridge - Villa 31 - Refurb Checklist","First Fix"
"0c632144-8a72-5ae9-8e7d-f29d3c29a693","","checkpoint-status","pass","Refurb Checklist:e937c98d-1c18-41f5-b132-3e424aa248d9:b9f757d0-f366-43a5-bb88-6ac80da6fd98","","TRUE","TRUE","Auckland","Arvida - Refurbs","Knightsbridge","1. Completed Refurbs","Villa 31 - Job #57809","Knightsbridge - Villa 31 - Refurb Checklist","First Fix","Approval to start work is obtained"
"82ac5457-6281-5b7f-ae84-9bce278e3f55","","checkpoint-status","pass","Refurb Checklist:e937c98d-1c18-41f5-b132-3e424aa248d9:1e92dbda-9c7e-475d-bc6b-7e73c82a3b7b","","TRUE","TRUE","Auckland","Arvida - Refurbs","Knightsbridge","1. Completed Refurbs","Villa 31 - Job #57809","Knightsbridge - Villa 31 - Refurb Checklist","First Fix","Install/Re-route cabling to new positions (Attach Photos)"
