"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"46640e4b-7c06-47fd-899a-d5fd53d9a582","","folder-normal","work-in-progress","","step","TRUE","FALSE","Site QA"
"f9bd2934-4554-4d61-99a8-41dce02f57e8","","checklist-sectioned","not-started","Preliminary Activities and Materials Approval Checklist","checklist","FALSE","FALSE","Site QA","Prelim Activities"
"c5302932-ac01-5029-a069-567f62872ad5","","checkpoint-group","not-started","","","FALSE","FALSE","Site QA","Prelim Activities","Preliminary Activities (Approved by Client)"
"ad98d6aa-e4a6-56a9-94b9-36c84fe808b3","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Prelim Activities","Preliminary Activities (Approved by Client)","Compliance to AS/NZ ISO 9001:2015"
"5de7c072-6132-5d7c-8dda-907cc8572771","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Prelim Activities","Preliminary Activities (Approved by Client)","Permacast Project Quality Management Plan"
"128e5c84-2333-5c3e-b9b5-cb5ef092000b","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Prelim Activities","Preliminary Activities (Approved by Client)","Inspection & Test Plan"
"0ae78849-eee6-57a0-8b71-bbabaf63b7e2","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Prelim Activities","Preliminary Activities (Approved by Client)","MDR Index"
"2e677fed-6e9a-5d80-a3db-d13a9ae89558","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Prelim Activities","Preliminary Activities (Approved by Client)","Work Method Statement (WMS) - Prestress"
"bb7eba22-6158-5311-ae65-a48f446df2fc","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Prelim Activities","Preliminary Activities (Approved by Client)","Work Method Statement (WMS) - Curing"
"11bd8f05-f60e-5a08-bab7-b2ee408dbbd5","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Prelim Activities","Preliminary Activities (Approved by Client)","Concrete Repair Methodology"
"95a75d31-888d-5447-b534-fa5f7c6fb1ab","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Prelim Activities","Preliminary Activities (Approved by Client)","Shop Drawings"
"b1bb6f33-d6a7-5129-a2ea-9d3f687f988b","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Prelim Activities","Preliminary Activities (Approved by Client)","Test Panel Prepared and Inspected by Client"
"30dc05fa-cedc-5690-9f65-0cad66e91d73","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Prelim Activities","Preliminary Activities (Approved by Client)","All Technical Query Forms (TQs) Reviewed and Approved for Works"
"380b1763-c15b-5774-b9cd-45da346d316f","","checkpoint-group","not-started","","","FALSE","FALSE","Site QA","Prelim Activities","Concrete"
"9a8d7fc6-45ab-5478-b7ff-cf131310b3c0","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Prelim Activities","Concrete","S65 Concrete Mix Design Approved by Client"
"3153ac07-d54d-5afb-841f-4c4edcc9dafd","","checkpoint-group","not-started","","","FALSE","FALSE","Site QA","Prelim Activities","Steel Reinforcement"
"df56df7e-fc13-521f-9783-0468aead1147","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Prelim Activities","Steel Reinforcement","Inspection of Delivery to Confirm Compliance with Order and Drawings"
"e490c381-694e-5f46-82db-c4617454f5ad","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Prelim Activities","Steel Reinforcement","Cut Bar Length Tolerance +0mm -10mm, Bends in Plane, Correct Cog Lengths etc."
"135f8123-2d93-5207-87aa-7d37837e4f9a","","checkpoint-group","not-started","","","FALSE","FALSE","Site QA","Prelim Activities","Prestressing Tendons"
"405d3387-3cae-5448-a15b-1178b5c71936","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Prelim Activities","Prestressing Tendons","Inspection of Delivery to Confirm Compliance with Order and Drawings"
"6021d487-9137-5541-810f-768379d1bfc6","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Prelim Activities","Prestressing Tendons","Ensure that all Coil Numbers are recorded"
"54e081ee-e9c5-56ab-b9a7-a7763c0a6585","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Prelim Activities","Prestressing Tendons","Stressing Calculations Submitted and Approved by Client for Works"
"83d392e4-56a5-575d-9b8c-65471effc1f4","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Prelim Activities","Prestressing Tendons","Stressing Jack Calibration Certificates"
"a12e94d7-4f34-5b2e-a45c-d98766cb5d57","","checkpoint-group","not-started","","","FALSE","FALSE","Site QA","Prelim Activities","Lifting Anchors"
"b4aa6b48-9edf-5a12-b3f9-208b7d242e37","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Prelim Activities","Lifting Anchors","Lifting Design Approved by Client"
"8b28fa75-f12f-52a6-8c8d-a860de90c1df","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Prelim Activities","Lifting Anchors","Lifting Devices Approved by Client"
"8f5d588a-22be-5c7c-844d-4e500cce3c82","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Prelim Activities","Lifting Anchors","Inspection of Delivery for Completeness and Quality"
"f585a980-968d-594b-9a34-5d698f16d456","","checkpoint-group","not-started","","","FALSE","FALSE","Site QA","Prelim Activities","Cast-in Items and Ferrules"
"ad6a6f8d-c018-5ef9-ac32-32ab5fbae3c0","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Prelim Activities","Cast-in Items and Ferrules","All Cast in Materials Approved"
"e5126b07-90c3-541f-8439-cbddfff0c5cf","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Prelim Activities","Cast-in Items and Ferrules","Inspection of Delivery for Completeness and Quality"
"ae73c350-c09c-4fde-9040-93d2cc136b0c","","folder-normal","work-in-progress","","step","TRUE","FALSE","Site QA","Beam 46-E&W"
"cb71466e-9982-4d38-b28a-51b6bc3a7202","","checklist-sectioned","work-in-progress","Byford U-Beam Stage-1 Casting Checklist","checklist","FALSE","FALSE","Site QA","Beam 46-E&W","Byford U-Beam Stage-1 Casting 46-E"
"c16beb81-3a62-5327-889e-7c102b46466d","","checkpoint-group","pass","","","FALSE","FALSE","Site QA","Beam 46-E&W","Byford U-Beam Stage-1 Casting 46-E","Pre-Pour Checklist"
"397f1452-f6b2-5a87-aee0-7bab694f54bb","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Beam 46-E&W","Byford U-Beam Stage-1 Casting 46-E","Concrete Strength Test Report","Concrete Strength Test Report Received"
"b4b30698-c198-581e-861e-23084d884aa5","","checkpoint-group","not-started","","","FALSE","FALSE","Site QA","Beam 46-E&W","Byford U-Beam Stage-1 Casting 46-E","Transportation Requirements"
"b5f3e97d-9b91-59c4-b733-7fcf2b624db4","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Beam 46-E&W","Byford U-Beam Stage-1 Casting 46-E","Transportation Requirements","Certificate of Conformance"
"f755b17f-6079-5fbf-9b4e-6e7ec0f79984","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Beam 46-E&W","Byford U-Beam Stage-1 Casting 46-E","Transportation Requirements","Inspection Release Certificate"
"cbce7510-53b5-5777-8d74-c7c01b11d4d6","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Beam 46-E&W","Byford U-Beam Stage-1 Casting 46-E","Transportation Requirements","Punchlist signed copy"
"994763e8-3aac-5e34-8565-cbf6650bda21","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Beam 46-E&W","Byford U-Beam Stage-1 Casting 46-E","Transportation Requirements","Delivery Notes"
"364d56b4-5244-550c-a49a-7d9f62353f63","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Beam 46-E&W","Byford U-Beam Stage-1 Casting 46-E","Transportation Requirements","Delivery Docket"
"86f7f734-dcf1-5949-b771-3a29f6ca492b","","checkpoint-group","not-started","","","FALSE","FALSE","Site QA","Beam 46-E&W","Byford U-Beam Stage-1 Casting 46-E","Final Acceptance"
"72c7372b-d78d-59e0-a7c5-e66413db1c39","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Beam 46-E&W","Byford U-Beam Stage-1 Casting 46-E","Final Acceptance","Completed by"
"b3185b8e-6f25-5c11-b2a4-53db93430729","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Beam 46-E&W","Byford U-Beam Stage-1 Casting 46-E","Final Acceptance","Reviewed by"
"154dc8e4-5b44-5780-a496-02def023c0bf","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Beam 46-E&W","Byford U-Beam Stage-1 Casting 46-E","Final Acceptance","Client Representative (if applicable)"
"aa8a39b0-8aff-444d-8305-94f2d56e26ad","","checklist-sectioned","work-in-progress","fd983aaf4c519e0c548c183e705570109443b8a6f69c5655e9d71ed6401979e8","checklist","FALSE","FALSE","Site QA","Beam 46-E&W","Byford U-Beam Stage-2 Casting Checklist 46-E"
"bd0006be-b851-57a4-ab50-c4dd1e7e7487","","checkpoint-group","work-in-progress","","","FALSE","FALSE","Site QA","Beam 46-E&W","Byford U-Beam Stage-2 Casting Checklist 46-E","Pre-Pour Checklist"
"c1eacebe-d43c-5d95-98a4-3ec194c7303e","","checkpoint-no-status","no-status-started","","","TRUE","TRUE","Site QA","Beam 46-E&W","Byford U-Beam Stage-2 Casting Checklist 46-E","Pre-Pour Checklist","Details"
"6ff4dd5a-b7cb-586d-8165-468704a4b464","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Beam 46-E&W","Byford U-Beam Stage-2 Casting Checklist 46-E","Pre-Pour Checklist","Shop Drawings approved for Works"
"30f8f746-b7a0-5cac-b0f8-9539311d5c46","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Beam 46-E&W","Byford U-Beam Stage-2 Casting Checklist 46-E","Pre-Pour Checklist","Mould and Sacrificial formwork Dimensions are within Shop Drawings Tolerance"
"ad5ff3ce-500a-5aa6-9444-12ef9f244cc3","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Beam 46-E&W","Byford U-Beam Stage-2 Casting Checklist 46-E","Pre-Pour Checklist","Condeck Surface Checked"
"dff997be-3f84-5158-a9c0-63154dc3f479","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Beam 46-E&W","Byford U-Beam Stage-2 Casting Checklist 46-E","Pre-Pour Checklist","Reinforcement in Accordance with Drawings"
"565f7158-e657-5db6-9d6b-c5ef032352e2","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Beam 46-E&W","Byford U-Beam Stage-2 Casting Checklist 46-E","Pre-Pour Checklist","Detailed inspection of Mould and cage"
"5326aa1d-b8da-52f1-aedb-561c3bebf43b","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Beam 46-E&W","Byford U-Beam Stage-2 Casting Checklist 46-E","Pre-Pour Checklist","Condeck (Top Slab) - Verify all brackets fixed at slab thickening"
"952b027e-47bf-58e7-8be2-58cbf3187cba","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Beam 46-E&W","Byford U-Beam Stage-2 Casting Checklist 46-E","Pre-Pour Checklist","Cover maintained and within tolerance"
"b01e978f-2dc7-5c6a-9267-01ecc2a3a45b","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Beam 46-E&W","Byford U-Beam Stage-2 Casting Checklist 46-E","Pre-Pour Checklist","All Stainless Steel Ferrules are installed in accordance with Drawings"
"bc03ab7c-0f2b-5643-8817-e3cb93064157","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Beam 46-E&W","Byford U-Beam Stage-2 Casting Checklist 46-E","Pre-Pour Checklist","All Stainless Items are installed in accordance with Drawings"
"fa037ecf-b40d-514c-a1d0-d1e5eab59ffe","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Beam 46-E&W","Byford U-Beam Stage-2 Casting Checklist 46-E","Pre-Pour Checklist","Earthing and Bonding is installed in accordance with Drawings"
"2aa1b664-cbed-4449-8375-81a4099ec708","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Beam 46-E&W","Byford U-Beam Stage-2 Casting Checklist 46-E","Pre-Pour Checklist","All Temperature Loggers are installed as per Approved WMS"
"176d802e-092d-404c-9c51-7316e7011fa0","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Beam 46-E&W","Byford U-Beam Stage-2 Casting Checklist 46-E","Pre-Pour Checklist","All Cooling tubes installed as per drawings"
"9e15285c-79e6-55d9-9b90-a2b359b2e94f","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Beam 46-E&W","Byford U-Beam Stage-2 Casting Checklist 46-E","Pre-Pour Checklist","QA Engineer Check Completed by"
"5e146260-92c9-5565-809e-fc6a50fa1a55","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Beam 46-E&W","Byford U-Beam Stage-2 Casting Checklist 46-E","Pre-Pour Checklist","Client Inspector (if present)"
"1486e03b-3b95-5af3-9ac6-aea1fbc3b90f","","checkpoint-group","not-applicable","","","FALSE","FALSE","Site QA","Beam 46-E&W","Byford U-Beam Stage-2 Casting Checklist 46-E","Supervisor Release"
"7ae1c9b7-99d7-590c-9227-2678abdc3e9f","","checkpoint-status","not-applicable","","","TRUE","TRUE","Site QA","Beam 46-E&W","Byford U-Beam Stage-2 Casting Checklist 46-E","Supervisor Release","Supervisor Release to Engineering Team"
"f1899a97-7be8-556b-8fb6-d76a6ff5e86c","","checkpoint-group","pass","","","FALSE","FALSE","Site QA","Beam 46-E&W","Byford U-Beam Stage-2 Casting Checklist 46-E","Casting Checklist"
"67396a04-feba-5ff2-8cd5-00515b072e63","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Beam 46-E&W","Byford U-Beam Stage-2 Casting Checklist 46-E","Casting Checklist","Casting Information"
"2c478cf9-1fa7-5a73-a8fa-2c89f0e22f79","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Beam 46-E&W","Byford U-Beam Stage-2 Casting Checklist 46-E","Casting Checklist","Concrete Delivery Dockets"
"ff48a97c-e6be-5498-9892-1cb5bb895662","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Beam 46-E&W","Byford U-Beam Stage-2 Casting Checklist 46-E","Casting Checklist","Total Concrete Volume"
"afea25bb-419d-54ee-87b8-be13de39a8b7","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Beam 46-E&W","Byford U-Beam Stage-2 Casting Checklist 46-E","Casting Checklist","Mix Design Verified"
"ef29a68f-1fc5-52c9-aff3-e58c26c62ccc","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Beam 46-E&W","Byford U-Beam Stage-2 Casting Checklist 46-E","Casting Checklist","Ambient Temperature within Limits"
"7a1345c0-e68f-5cae-829b-517c4a55f132","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Beam 46-E&W","Byford U-Beam Stage-2 Casting Checklist 46-E","Casting Checklist","Concrete Temperature"
"983b3677-c7ab-5b65-9199-931a1f614dea","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Beam 46-E&W","Byford U-Beam Stage-2 Casting Checklist 46-E","Casting Checklist","Slump within Allowable Tolerance (180+/-40) (Tested 1st truck and subsequently for every 20m3)"
"3535c07e-823d-5959-bc4d-5780959ba0d7","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Beam 46-E&W","Byford U-Beam Stage-2 Casting Checklist 46-E","Casting Checklist","Trucks Tested for strength"
"f22dbf8a-2d8f-5014-90e4-b827b74f1cae","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Beam 46-E&W","Byford U-Beam Stage-2 Casting Checklist 46-E","Casting Checklist","Time Lag Between Trucks not exceeded 20 minutes"
"94ad2e3d-5433-5362-87a7-0682f0375759","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Beam 46-E&W","Byford U-Beam Stage-2 Casting Checklist 46-E","Casting Checklist","Concrete Placed within allowable time from Batching Plant"
"808ba86f-33d3-526b-8220-44f52731ad5d","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Beam 46-E&W","Byford U-Beam Stage-2 Casting Checklist 46-E","Casting Checklist","No Free Fall During Pour (not more than 2 metres from ground)"
"13d25cc4-cc37-5115-a05a-a273e846467b","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Beam 46-E&W","Byford U-Beam Stage-2 Casting Checklist 46-E","Casting Checklist","Required Finish Applied as per Drawings"
"d5e76a0d-c1ce-55b4-98c0-f0b4841e33db","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Beam 46-E&W","Byford U-Beam Stage-2 Casting Checklist 46-E","Casting Checklist","Retarders applied on Green Cut areas as shown in drawings"
"21ed5dc9-242d-548f-a8f0-09431e7b5344","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Beam 46-E&W","Byford U-Beam Stage-2 Casting Checklist 46-E","Casting Checklist","Concrete Covered Overnight"
"51dd1674-bfa4-577d-8fa5-2964b110a01c","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Beam 46-E&W","Byford U-Beam Stage-2 Casting Checklist 46-E","Casting Checklist","Cylinders Stored next to Bed"
"a3f74c93-52e7-51e1-b5a2-cb6a78163edb","","checkpoint-group","pass","","","FALSE","FALSE","Site QA","Beam 46-E&W","Byford U-Beam Stage-2 Casting Checklist 46-E","Stripping Checklist"
"2a9b572d-f901-5ac9-8222-56ad3d734592","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Beam 46-E&W","Byford U-Beam Stage-2 Casting Checklist 46-E","Stripping Checklist","Date Stripped"
"8d77c084-0003-5c14-871a-b69f196cef6b","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Beam 46-E&W","Byford U-Beam Stage-2 Casting Checklist 46-E","Stripping Checklist","Concrete Cylinders Crushed and Checked for stripping strength"
"a7b0ba31-793d-5afc-b5a5-8546a79476a2","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Beam 46-E&W","Byford U-Beam Stage-2 Casting Checklist 46-E","Stripping Checklist","Lifting Strength Achieved"
"2d9f3c28-9052-52a5-b8fb-ccb935812062","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Beam 46-E&W","Byford U-Beam Stage-2 Casting Checklist 46-E","Stripping Checklist","Curing Strength (Stage-2 Casting)"
"53acf858-cfb6-5a55-941d-9170e9b43e36","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Beam 46-E&W","Byford U-Beam Stage-2 Casting Checklist 46-E","Stripping Checklist","Lifted and Handled as per Drawings"
"6ca72a52-7d6d-51f4-902e-9160c129561e","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Beam 46-E&W","Byford U-Beam Stage-2 Casting Checklist 46-E","Stripping Checklist","Product Clearly Labelled"
"813864e9-a4d9-5ec7-85d1-f36364d59f87","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Beam 46-E&W","Byford U-Beam Stage-2 Casting Checklist 46-E","Stripping Checklist","Storage as per Approved Temporary Works Drawings"
"4595bb9b-1c32-5087-a9c4-96d13ec20720","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Beam 46-E&W","Byford U-Beam Stage-2 Casting Checklist 46-E","Stripping Checklist","Secondary Curing as per Approved Methodology"
"664dbd41-da7a-576b-a781-5eb5919f3021","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Beam 46-E&W","Byford U-Beam Stage-2 Casting Checklist 46-E","Stripping Checklist","Product Dimensions Achieved and are within Specified Tolerance"
"b5fdd1cc-5f5e-588f-8711-31c91c2dd478","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Beam 46-E&W","Byford U-Beam Stage-2 Casting Checklist 46-E","Stripping Checklist","Specified Finish Achieved"
"c09ab1a3-ba81-541f-acc1-f82cdced8110","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Beam 46-E&W","Byford U-Beam Stage-2 Casting Checklist 46-E","Stripping Checklist","Cast-in Items are all in Place and within Specified Tolerance"
"1ec7719c-8117-5dbe-a639-7818e406eaf7","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Beam 46-E&W","Byford U-Beam Stage-2 Casting Checklist 46-E","Stripping Checklist","Post-Pour Works Completed (As Required)"
"34d432f2-dfdc-586a-988a-bdafb914f22d","","checkpoint-group","not-started","","","FALSE","FALSE","Site QA","Beam 46-E&W","Byford U-Beam Stage-2 Casting Checklist 46-E","Any Defect Identified"
"1a64a007-b155-59d9-ac80-776f3f1b8194","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Beam 46-E&W","Byford U-Beam Stage-2 Casting Checklist 46-E","Any Defect Identified","Punchlist Completed"
"562f4c1c-6b58-59be-ad9d-3720606be734","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Beam 46-E&W","Byford U-Beam Stage-2 Casting Checklist 46-E","Any Defect Identified","Repairs Required (if applicable)"
"a4db1e31-0077-526a-be28-fa959c2dd849","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Beam 46-E&W","Byford U-Beam Stage-2 Casting Checklist 46-E","Any Defect Identified","Repairs Completed as per approved WMS (if applicable)"
"e33b6ba7-7efc-59f7-8625-d86048f80796","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Beam 46-E&W","Byford U-Beam Stage-2 Casting Checklist 46-E","Any Defect Identified","Crack Map Completed"
"04071991-5c3e-5b49-82b0-0a7c41235065","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Beam 46-E&W","Byford U-Beam Stage-2 Casting Checklist 46-E","Any Defect Identified","Any NCR Required (if applicable)"
"00f561c9-8ab4-508f-b4ce-e0c81f7fa404","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Beam 46-E&W","Byford U-Beam Stage-2 Casting Checklist 46-E","Any Defect Identified","NCR Approved by Client and Repairs Completed (if applicable)"
"28675553-2d1f-5efc-a4b0-2ea87289da91","","checkpoint-group","pass","","","FALSE","FALSE","Site QA","Beam 46-E&W","Byford U-Beam Stage-2 Casting Checklist 46-E","As-Built Drawings"
"777847d4-2865-565b-97db-5b6b03e9dfc8","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Beam 46-E&W","Byford U-Beam Stage-2 Casting Checklist 46-E","As-Built Drawings","As-Built Drawings Completed, Stamped and Attached"
"6a326bc4-be42-5f8a-bbd6-2ccfc5335031","","checkpoint-group","not-started","","","FALSE","FALSE","Site QA","Beam 46-E&W","Byford U-Beam Stage-2 Casting Checklist 46-E","Concrete Strength Test Report"
"9d40768b-55c4-5101-ac3d-e0ddc432ccff","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Beam 46-E&W","Byford U-Beam Stage-2 Casting Checklist 46-E","Concrete Strength Test Report","Concrete Strength Test Report Received"
"3aab70b0-b7a7-406a-9ec2-3fb115644807","","checklist-sectioned","work-in-progress","Byford U-Beam Stage-1 Casting Checklist","checklist","FALSE","FALSE","Site QA","Beam 46-E&W","Byford U-Beam Stage-1 Casting 46-W"
"900f9a69-7044-53d7-885f-127edbcaf942","","checkpoint-group","pass","","","FALSE","FALSE","Site QA","Beam 46-E&W","Byford U-Beam Stage-1 Casting 46-W","Pre-Pour Checklist"
"5b04002f-24aa-59dc-978e-c6ca1f775323","","checkpoint-no-status","no-status-started","","","TRUE","TRUE","Site QA","Beam 46-E&W","Byford U-Beam Stage-1 Casting 46-W","Pre-Pour Checklist","Details"
"4542d28b-b8c3-5e22-8830-94d11ff60c6a","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Beam 46-E&W","Byford U-Beam Stage-1 Casting 46-W","Pre-Pour Checklist","Shop Drawings approved for Works"
"9f16e044-09bc-520c-b63f-dbb623de8752","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Beam 46-E&W","Byford U-Beam Stage-1 Casting 46-W","Pre-Pour Checklist","Mould Dimensions are within Shop Drawings Tolerance"
"351c1e6e-4b5e-5d12-891d-bdbe452c9c6f","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Beam 46-E&W","Byford U-Beam Stage-1 Casting 46-W","Pre-Pour Checklist","Mould Surface Checked"
"9483e9e1-545b-50a3-ab97-cdb2cebeffbe","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Beam 46-E&W","Byford U-Beam Stage-1 Casting 46-W","Pre-Pour Checklist","Reinforcement in Accordance with Drawings"
"a04b85fa-ee58-5260-a518-a7bea5e58f8b","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Beam 46-E&W","Byford U-Beam Stage-1 Casting 46-W","Pre-Pour Checklist","Detailed inspection of Mould and cage"
"6009a8dd-9c9b-5dad-88cc-cf499bdb28d4","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Beam 46-E&W","Byford U-Beam Stage-1 Casting 46-W","Pre-Pour Checklist","Cover maintained and within tolerance"
"e6216015-5f19-5f18-9c88-60070509f4d9","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Beam 46-E&W","Byford U-Beam Stage-1 Casting 46-W","Pre-Pour Checklist","All Stainless Steel Ferrules are installed in accordance with Drawings"
"8e8de514-7ea7-548d-a969-7ee722bc1499","","checkpoint-status","not-applicable","","","TRUE","TRUE","Site QA","Beam 46-E&W","Byford U-Beam Stage-1 Casting 46-W","Pre-Pour Checklist","All Stainless Items are installed in accordance with Drawings"
"f953aff5-352d-5c1c-a062-8603915ca559","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Beam 46-E&W","Byford U-Beam Stage-1 Casting 46-W","Pre-Pour Checklist","All Blockout Conduits are installed in accordance with Drawings"
"cd5080e0-0a6c-519b-b457-153c10b2ce7f","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Beam 46-E&W","Byford U-Beam Stage-1 Casting 46-W","Pre-Pour Checklist","All Lifting Inserts are installed in accordance with Drawings"
"95168744-88d5-5ada-888b-3fa5066af96a","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Beam 46-E&W","Byford U-Beam Stage-1 Casting 46-W","Pre-Pour Checklist","All Bartek Couplers are installed in accordance with Drawings"
"59222d9d-b44c-58b0-8c2a-abcf94cb8e0b","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Beam 46-E&W","Byford U-Beam Stage-1 Casting 46-W","Pre-Pour Checklist","All LENTON Couplers are installed in accordance with Drawings and staggered aith KSN16M in web"
"bf4038f7-e262-5755-a93a-9327456994c1","","checkpoint-status","not-applicable","","","TRUE","TRUE","Site QA","Beam 46-E&W","Byford U-Beam Stage-1 Casting 46-W","Pre-Pour Checklist","All Bearing plates in Diaphragms are installed as per drawings"
"99db0f59-1d7f-5ee4-a301-327a967fc4cd","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Beam 46-E&W","Byford U-Beam Stage-1 Casting 46-W","Pre-Pour Checklist","Earthing and Bonding is installed in accordance with Drawings"
"377ab4a8-917a-5af2-bf47-1f7bf7bc06e0","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Beam 46-E&W","Byford U-Beam Stage-1 Casting 46-W","Pre-Pour Checklist","Prestressing Strands"
"8ca88a2f-b0a9-575f-8f12-544b016175a7","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Beam 46-E&W","Byford U-Beam Stage-1 Casting 46-W","Pre-Pour Checklist","Stressing Records subject to Client Review"
"09ab84cb-1dd5-57a0-a6a6-4664f8844958","","holdpoint","pass","","","TRUE","TRUE","Site QA","Beam 46-E&W","Byford U-Beam Stage-1 Casting 46-W","Pre-Pour Checklist","HOLD POINT FOR CLIENT TO SIGN OFF"
"6280f81e-34f0-5135-b54f-35ccd108588e","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Beam 46-E&W","Byford U-Beam Stage-1 Casting 46-W","Pre-Pour Checklist","All Temperature Loggers are installed as per Approved WMS"
"cc6b7711-069d-5549-ac78-ada940263832","","checkpoint-status","not-applicable","","","TRUE","TRUE","Site QA","Beam 46-E&W","Byford U-Beam Stage-1 Casting 46-W","Pre-Pour Checklist","All Cooling tubes installed as per drawings"
