"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"916f34a6-9c9f-462b-9438-9bae99efb516","","folder-normal","work-in-progress","","step","TRUE","FALSE","Site QA"
"edee3ad2-a36a-4029-9146-611fdc1d8000","","folder-normal","work-in-progress","","step","TRUE","FALSE","Site QA","Waterproofing"
"b7aa37e7-e7eb-4c62-bb94-75aa47309f39","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Waterproofing","Ground Floor"
"1ef366d5-0e99-4e80-b31c-f0c625a48f6d","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Waterproofing","Ground Floor","G.01"
"3b21155a-9d59-4e10-8981-34bca7b793d1","","checklist-sectioned","not-started","Tiling ITP","checklist","FALSE","FALSE","Site QA","Tiling","Level 4","4.08","Kitchen"
"a8fdc963-5886-45cf-a089-cc32c61b7582","","checklist-sectioned","not-started","Tiling ITP","checklist","FALSE","FALSE","Site QA","Tiling","Level 4","4.08","Laundry"
"0220dd6b-3d11-4ab7-bd70-495ca7626f25","","checklist-sectioned","not-started","Tiling ITP","checklist","FALSE","FALSE","Site QA","Tiling","Level 4","4.08","Bathroom 1"
"4416d60b-eff1-442c-a210-db974122e016","","checklist-sectioned","not-started","Tiling ITP","checklist","FALSE","FALSE","Site QA","Tiling","Level 4","4.08","Bathroom 2"
"ac02f44f-2945-4db1-aa24-986843d236fc","","checklist-sectioned","not-started","Tiling ITP","checklist","FALSE","FALSE","Site QA","Tiling","Level 4","4.08","Balcony"
"098fe063-7e64-4d8d-b810-d87e742f75af","","checklist-sectioned","not-started","Tiling ITP","checklist","FALSE","FALSE","Site QA","Tiling","Level 4","4.08","Small balcony"
"dd102140-17a5-4ceb-af0d-4618e7d7bfb3","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Tiling","Level 4","4.09"
"9432d56e-9bb1-4079-8737-5c51a2b33a50","","checklist-sectioned","not-started","Tiling ITP","checklist","FALSE","FALSE","Site QA","Tiling","Level 4","4.09","Living area"
"8560ba9c-f0ab-4b4e-a36d-25cb55c7fdad","","checklist-sectioned","not-started","Tiling ITP","checklist","FALSE","FALSE","Site QA","Tiling","Level 4","4.09","Kitchen"
"f1f41751-e44f-4388-aec0-d3c3399ee8d9","","checklist-sectioned","not-started","Tiling ITP","checklist","FALSE","FALSE","Site QA","Tiling","Level 4","4.09","Laundry"
"dfb18d6c-ac83-4015-a825-4e185f09fd04","","checklist-sectioned","not-started","Tiling ITP","checklist","FALSE","FALSE","Site QA","Tiling","Level 4","4.09","Bathroom 1"
"52132574-bc69-4c24-861b-93bc1df60d10","","checklist-sectioned","not-started","Tiling ITP","checklist","FALSE","FALSE","Site QA","Tiling","Level 4","4.09","Bathroom 2"
"3cefd0df-a076-4674-92c3-fa58d255f988","","checklist-sectioned","not-started","Tiling ITP","checklist","FALSE","FALSE","Site QA","Tiling","Level 4","4.09","Balcony 1"
"f592d1df-d01a-43e7-859c-9c3483e16a8e","","checklist-sectioned","not-started","Tiling ITP","checklist","FALSE","FALSE","Site QA","Tiling","Level 4","4.09","Balcony 2"
"21b325a6-d9e8-4f2e-a50f-f1116d50e726","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Tiling","Level 4","4.10"
"8a0bb78b-bc12-4f1f-a0f5-a2d8b4149ad3","","checklist-sectioned","not-started","Tiling ITP","checklist","FALSE","FALSE","Site QA","Tiling","Level 4","4.10","Living area"
"20c93a70-cc35-4108-a60b-b22388225446","","checklist-sectioned","not-started","Tiling ITP","checklist","FALSE","FALSE","Site QA","Tiling","Level 4","4.10","Kitchen"
"3b0c0eaa-0c13-4b5a-93c8-44eb80d10a7e","","checklist-sectioned","not-started","Tiling ITP","checklist","FALSE","FALSE","Site QA","Tiling","Level 4","4.10","Laundry"
"672bb3d6-682b-4e04-b9ee-89bdbd7a165f","","checklist-sectioned","not-started","Tiling ITP","checklist","FALSE","FALSE","Site QA","Tiling","Level 4","4.10","Bathroom 1"
"9d839de4-f51c-4e07-8bf9-43f7d0e10083","","checklist-sectioned","not-started","Tiling ITP","checklist","FALSE","FALSE","Site QA","Tiling","Level 4","4.10","Bathroom 2"
"3b8e4e0a-f9a4-4792-84d8-cda51912887a","","checklist-sectioned","not-started","Tiling ITP","checklist","FALSE","FALSE","Site QA","Tiling","Level 4","4.10","Balcony"
"e9765533-0b15-4fdc-8b38-671646922fd6","","checklist-sectioned","not-started","Tiling ITP","checklist","FALSE","FALSE","Site QA","Tiling","Level 4","L4 Lift lobby"
"00129b03-d37c-4456-8013-4322f1e162cd","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Tiling","Level 5"
"e88346be-7f62-4b0e-9103-34efff559ac9","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Tiling","Level 5","5.01"
"c4da0444-d2e2-4b52-887a-b9cd70ee4ded","","checklist-sectioned","not-started","Tiling ITP","checklist","FALSE","FALSE","Site QA","Tiling","Level 5","5.01","Bedroom 1"
"57b5a425-c6b3-4558-b739-26659f403072","","checklist-sectioned","not-started","Tiling ITP","checklist","FALSE","FALSE","Site QA","Tiling","Level 5","5.01","Bedroom 2"
"f66de6b4-ff60-4510-bb44-11099445651c","","checklist-sectioned","not-started","Tiling ITP","checklist","FALSE","FALSE","Site QA","Tiling","Level 5","5.01","Living area"
"6ce36b17-a2ec-4add-8ae3-21a71924ebe6","","checklist-sectioned","not-started","Tiling ITP","checklist","FALSE","FALSE","Site QA","Tiling","Level 5","5.01","Laundry"
"fc728759-ef67-469a-9525-da69ddf044b1","","checklist-sectioned","not-started","Tiling ITP","checklist","FALSE","FALSE","Site QA","Tiling","Level 5","5.01","Bathroom 1"
"80141167-7f4a-48d6-a065-c83dc87495a0","","checklist-sectioned","not-started","Tiling ITP","checklist","FALSE","FALSE","Site QA","Tiling","Level 5","5.01","Bathroom 2"
"b9017864-6045-4ce1-a0f9-f25cbb995faa","","checklist-sectioned","not-started","Tiling ITP","checklist","FALSE","FALSE","Site QA","Tiling","Level 5","5.01","Kitchen"
"363808fa-f153-4cd0-b012-041e8c2f3d66","","checklist-sectioned","not-started","Tiling ITP","checklist","FALSE","FALSE","Site QA","Tiling","Level 5","5.01","Balcony"
"730af439-eb7e-4e16-a424-ac88ac8fe860","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Tiling","Level 5","5.02"
"0737f7b4-c6c1-4002-958f-dc8861e9b598","","checklist-sectioned","not-started","Tiling ITP","checklist","FALSE","FALSE","Site QA","Tiling","Level 5","5.02","Living area"
"737b5203-fcb7-497f-a209-13e91a88334c","","checklist-sectioned","not-started","Tiling ITP","checklist","FALSE","FALSE","Site QA","Tiling","Level 5","5.02","Study"
"a351a17b-7119-4216-9d87-7fbf27485d1c","","checklist-sectioned","not-started","Tiling ITP","checklist","FALSE","FALSE","Site QA","Tiling","Level 5","5.02","Kitchen"
"fac88e8b-5515-4f01-9bb6-c9386d8c02d4","","checklist-sectioned","not-started","Tiling ITP","checklist","FALSE","FALSE","Site QA","Tiling","Level 5","5.02","Laundry"
"877fe943-16b4-45e2-b646-c38d5b86288d","","checklist-sectioned","not-started","Tiling ITP","checklist","FALSE","FALSE","Site QA","Tiling","Level 5","5.02","Bathroom 1"
"3f5ad550-5eb7-47a2-8d60-356e3da91c4f","","checklist-sectioned","not-started","Tiling ITP","checklist","FALSE","FALSE","Site QA","Tiling","Level 5","5.02","Bathroom 2"
"7e218463-4d0a-4b9f-90ec-8b1500b30516","","checklist-sectioned","not-started","Tiling ITP","checklist","FALSE","FALSE","Site QA","Tiling","Level 5","5.02","Balcony"
"1560ae65-bd1b-4da3-adb8-d4b09d063725","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Tiling","Level 5","5.03"
"566247ed-4d29-487e-a1ba-3364577a14bf","","checklist-sectioned","not-started","Tiling ITP","checklist","FALSE","FALSE","Site QA","Tiling","Level 5","5.03","Living area"
"ad147a7f-372b-456d-a6b0-bf43261817fc","","checklist-sectioned","not-started","Tiling ITP","checklist","FALSE","FALSE","Site QA","Tiling","Level 5","5.03","Kitchen"
"e14438c4-6b76-4e60-b25e-dc8caf3c262e","","checklist-sectioned","not-started","Tiling ITP","checklist","FALSE","FALSE","Site QA","Tiling","Level 5","5.03","Laundry"
"bf8a86cd-d3c4-42e6-9ee2-26bde3bb4845","","checklist-sectioned","not-started","Tiling ITP","checklist","FALSE","FALSE","Site QA","Tiling","Level 5","5.03","Bathroom 1"
"b944a6bf-b0b7-41e6-94a0-4d184bdd542c","","checklist-sectioned","not-started","Tiling ITP","checklist","FALSE","FALSE","Site QA","Tiling","Level 5","5.03","Bathroom 2"
"08e4cbd6-14a2-4719-a04a-20ff17c63731","","checklist-sectioned","not-started","Tiling ITP","checklist","FALSE","FALSE","Site QA","Tiling","Level 5","5.03","Balcony"
"f0b1592e-7fe0-49e4-bd70-425f53863ee3","","checklist-sectioned","not-started","Tiling ITP","checklist","FALSE","FALSE","Site QA","Tiling","Level 5","5.03","Small Balcony"
"f1ac041a-0959-4349-b8d7-baca43f6e8ed","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Tiling","Level 5","5.04"
"884c5206-5f1a-4428-bbd5-4e7a589a9bb9","","checklist-sectioned","not-started","Tiling ITP","checklist","FALSE","FALSE","Site QA","Tiling","Level 5","5.04","Living area"
"3486e6af-698f-4d02-b683-f5807479d02e","","checklist-sectioned","not-started","Tiling ITP","checklist","FALSE","FALSE","Site QA","Tiling","Level 5","5.04","Kitchen"
"5b3454ef-7eb8-4d11-b3a8-84aa8cf7aff5","","checklist-sectioned","not-started","Tiling ITP","checklist","FALSE","FALSE","Site QA","Tiling","Level 5","5.04","Laundry"
"743d45af-f3eb-46ae-a4cf-be23c1f432ae","","checklist-sectioned","not-started","Tiling ITP","checklist","FALSE","FALSE","Site QA","Tiling","Level 5","5.04","Bathroom"
"e571c1b2-37ff-4ad1-959e-a0b3e124448b","","checklist-sectioned","not-started","Tiling ITP","checklist","FALSE","FALSE","Site QA","Tiling","Level 5","5.04","Balcony"
"0ebcdebd-f17b-48b8-a8dc-0a1aa80892b3","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Tiling","Level 5","5.05"
"24887237-0c02-4666-9e79-5505b561a156","","checklist-sectioned","not-started","Tiling ITP","checklist","FALSE","FALSE","Site QA","Tiling","Level 5","5.05","Living area"
"d045b122-473a-4cb7-8a01-c270ffa1986d","","checklist-sectioned","not-started","Tiling ITP","checklist","FALSE","FALSE","Site QA","Tiling","Level 5","5.05","Kitchen"
"0aa708f9-5bee-4942-8707-287251c924e6","","checklist-sectioned","not-started","Tiling ITP","checklist","FALSE","FALSE","Site QA","Tiling","Level 5","5.05","Laundry"
"c85e5348-16fd-4217-803a-0f0b379595bd","","checklist-sectioned","not-started","Tiling ITP","checklist","FALSE","FALSE","Site QA","Tiling","Level 5","5.05","Bathroom 1"
"09adff66-ed18-4a24-a7ac-e803031819c6","","checklist-sectioned","not-started","Tiling ITP","checklist","FALSE","FALSE","Site QA","Tiling","Level 5","5.05","Bathroom 2"
"5059a2c2-7d00-46fb-b388-61819ec0e739","","checklist-sectioned","not-started","Tiling ITP","checklist","FALSE","FALSE","Site QA","Tiling","Level 5","5.05","Balcony"
"92141ede-b732-4d7c-a387-f59fcda581e9","","checklist-sectioned","not-started","Tiling ITP","checklist","FALSE","FALSE","Site QA","Tiling","Level 5","5.05","Small Balcony"
"675c6f07-357a-4ff7-b706-545023346d9d","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Tiling","Level 5","5.06"
"7374cded-d19d-43c0-bc1e-c86ebec01236","","checklist-sectioned","not-started","Tiling ITP","checklist","FALSE","FALSE","Site QA","Tiling","Level 5","5.06","Living area"
"27c1288f-8115-4cc0-aa91-94d13c2efe7a","","checklist-sectioned","not-started","Tiling ITP","checklist","FALSE","FALSE","Site QA","Tiling","Level 5","5.06","Kitchen"
"136cc11e-5ba8-4d73-8234-4aeceee02671","","checklist-sectioned","not-started","Tiling ITP","checklist","FALSE","FALSE","Site QA","Tiling","Level 5","5.06","Laundry"
"08158c0a-722a-4418-9012-e19df7c91d06","","checklist-sectioned","not-started","Tiling ITP","checklist","FALSE","FALSE","Site QA","Tiling","Level 5","5.06","Bathroom 1"
"1b16534a-e130-4824-9731-cf85bf4c8905","","checklist-sectioned","not-started","Tiling ITP","checklist","FALSE","FALSE","Site QA","Tiling","Level 5","5.06","Bathroom 2"
"3ad25ff8-1f57-491a-a18b-e3d590896936","","checklist-sectioned","not-started","Tiling ITP","checklist","FALSE","FALSE","Site QA","Tiling","Level 5","5.06","Balcony"
"6a377544-16bc-417d-8faf-bd28c8197fc6","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Tiling","Level 5","5.07"
"56078091-091b-426f-b204-806c7f5f47a0","","checklist-sectioned","not-started","Tiling ITP","checklist","FALSE","FALSE","Site QA","Tiling","Level 5","5.07","Living area"
"43313402-cb3a-48ce-8b5e-0aaaa8f785a4","","checklist-sectioned","not-started","Tiling ITP","checklist","FALSE","FALSE","Site QA","Tiling","Level 5","5.07","Kitchen"
"ad6a3e6a-3026-4036-b4af-d3fe09f2956c","","checklist-sectioned","not-started","Tiling ITP","checklist","FALSE","FALSE","Site QA","Tiling","Level 5","5.07","Laundry"
"e221c3fb-1217-47f9-bbd1-ee2dc1e3bf24","","checklist-sectioned","not-started","Tiling ITP","checklist","FALSE","FALSE","Site QA","Tiling","Level 5","5.07","Bathroom 1"
"8e0f05bd-1ae8-4a30-9222-fcdd171578e2","","checklist-sectioned","not-started","Tiling ITP","checklist","FALSE","FALSE","Site QA","Tiling","Level 5","5.07","Bathroom 2"
"16c6f8a9-7d4c-49db-acb8-ff035397b41a","","checklist-sectioned","not-started","Tiling ITP","checklist","FALSE","FALSE","Site QA","Tiling","Level 5","5.07","Balcony"
"a4d37ce2-dca0-4fcf-8fca-e21f6c18c5a2","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Tiling","Level 5","5.08"
"1295e502-9b65-4359-b1ac-3cb01a1d78a3","","checklist-sectioned","not-started","Tiling ITP","checklist","FALSE","FALSE","Site QA","Tiling","Level 5","5.08","Living area"
"cd7694e7-8129-48d7-9b29-c56765d2c9fb","","checklist-sectioned","not-started","Tiling ITP","checklist","FALSE","FALSE","Site QA","Tiling","Level 5","5.08","Kitchen"
"a7bdfe48-0e69-46a2-8144-24b77c9d15f2","","checklist-sectioned","not-started","Tiling ITP","checklist","FALSE","FALSE","Site QA","Tiling","Level 5","5.08","Laundry"
"7de552e9-2cd1-4b2d-989d-b3bd44400b14","","checklist-sectioned","not-started","Tiling ITP","checklist","FALSE","FALSE","Site QA","Tiling","Level 5","5.08","Bathroom 1"
"9db86807-ce0d-434a-ae28-7f8b3d7a83f9","","checklist-sectioned","not-started","Tiling ITP","checklist","FALSE","FALSE","Site QA","Tiling","Level 5","5.08","Bathroom 2"
"344991d1-18b2-4135-aa98-2680ef858ced","","checklist-sectioned","not-started","Tiling ITP","checklist","FALSE","FALSE","Site QA","Tiling","Level 5","5.08","Balcony"
"7d8b4988-074e-463e-9283-01e9e1b0ea4f","","checklist-sectioned","not-started","Tiling ITP","checklist","FALSE","FALSE","Site QA","Tiling","Level 5","5.08","Small Balcony"
"4f22b445-c710-48d9-8ef3-80289bb4f284","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Tiling","Level 5","5.09"
"cca48312-c048-46f2-87ab-a3d404d35518","","checklist-sectioned","not-started","Tiling ITP","checklist","FALSE","FALSE","Site QA","Tiling","Level 5","5.09","Living area"
"f1e73fea-50a8-444e-8502-3e6bd081927a","","checklist-sectioned","not-started","Tiling ITP","checklist","FALSE","FALSE","Site QA","Tiling","Level 5","5.09","Kitchen"
"f791835f-4ba7-4e15-b468-a98e5bbdbbb4","","checklist-sectioned","not-started","Tiling ITP","checklist","FALSE","FALSE","Site QA","Tiling","Level 5","5.09","Laundry"
"b430c23e-01a2-4a57-a52a-9284c5bf0035","","checklist-sectioned","not-started","Tiling ITP","checklist","FALSE","FALSE","Site QA","Tiling","Level 5","5.09","Bathroom 1"
"ebd1d094-3354-4585-82db-28831a3084ad","","checklist-sectioned","not-started","Tiling ITP","checklist","FALSE","FALSE","Site QA","Tiling","Level 5","5.09","Bathroom 2"
"37a8866f-0d14-4113-b3db-8bd3df414b37","","checklist-sectioned","not-started","Tiling ITP","checklist","FALSE","FALSE","Site QA","Tiling","Level 5","5.09","Balcony 1"
"f50a1819-f3bd-4464-b47f-8d65abeb6ecf","","checklist-sectioned","not-started","Tiling ITP","checklist","FALSE","FALSE","Site QA","Tiling","Level 5","5.09","Balcony 2"
"b7bad247-9a68-4566-8432-ed7c8545bf22","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Tiling","Level 5","5.10"
"ac0e7247-eeb3-4ff3-9814-abedca91c9cb","","checklist-sectioned","not-started","Tiling ITP","checklist","FALSE","FALSE","Site QA","Tiling","Level 5","5.10","Living area"
"21fadbee-7d42-4a44-a2ad-c64be191c241","","checklist-sectioned","not-started","Tiling ITP","checklist","FALSE","FALSE","Site QA","Tiling","Level 5","5.10","Kitchen"
"64f5daca-23d9-459f-a563-4df93a15d51b","","checklist-sectioned","not-started","Tiling ITP","checklist","FALSE","FALSE","Site QA","Tiling","Level 5","5.10","Laundry"
"a9bf16e6-cc9a-4e14-a4e0-4bf72a867575","","checklist-sectioned","not-started","Tiling ITP","checklist","FALSE","FALSE","Site QA","Tiling","Level 5","5.10","Bathroom 1"
"449826ef-0693-45b9-a396-07d8b95efa7a","","checklist-sectioned","not-started","Tiling ITP","checklist","FALSE","FALSE","Site QA","Tiling","Level 5","5.10","Bathroom 2"
"1b51f9c3-cde5-4301-8766-1e2b3802280e","","checklist-sectioned","not-started","Tiling ITP","checklist","FALSE","FALSE","Site QA","Tiling","Level 5","5.10","Balcony"
"b341650d-b3e9-4cb9-b82c-8c9c4ea5d787","","checklist-sectioned","not-started","Tiling ITP","checklist","FALSE","FALSE","Site QA","Tiling","Level 5","L5 Lift lobby"
"1d49be0c-b20e-437d-8f51-01c0056953af","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Tiling","Level 6"
"e8929b7a-e54e-4598-8e2f-7902ba8d6593","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Tiling","Level 6","6.01"
"4db66dec-9ccf-4bc7-b996-2d5c02cc93a1","","checklist-sectioned","not-started","Tiling ITP","checklist","FALSE","FALSE","Site QA","Tiling","Level 6","6.01","Living area"
"8e003a13-c58c-4f1a-8249-d9a6f0077e62","","checklist-sectioned","not-started","Tiling ITP","checklist","FALSE","FALSE","Site QA","Tiling","Level 6","6.01","Laundry"
"87485c5c-6bd2-496b-a75a-091fdbf275b0","","checklist-sectioned","not-started","Tiling ITP","checklist","FALSE","FALSE","Site QA","Tiling","Level 6","6.01","Bathroom 1"
"fae99fd0-42bd-497a-bdfc-bb6291636207","","checklist-sectioned","not-started","Tiling ITP","checklist","FALSE","FALSE","Site QA","Tiling","Level 6","6.01","Bathroom 2"
"27faba11-88f6-4d60-b7ee-eaed200a2992","","checklist-sectioned","not-started","Tiling ITP","checklist","FALSE","FALSE","Site QA","Tiling","Level 6","6.01","Kitchen"
"83b8e1d4-cbbb-4ea1-b220-ec9a493869f7","","checklist-sectioned","not-started","Tiling ITP","checklist","FALSE","FALSE","Site QA","Tiling","Level 6","6.01","Balcony"
"aa2fa800-7ff2-41f3-9860-4bfc74e8866f","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Tiling","Level 6","6.02"
"629c525f-c8ca-4264-bc0c-9dc8a2514e48","","checklist-sectioned","not-started","Tiling ITP","checklist","FALSE","FALSE","Site QA","Tiling","Level 6","6.02","Living area"
"84cecdfd-8158-495d-8114-99794ce6e97a","","checklist-sectioned","not-started","Tiling ITP","checklist","FALSE","FALSE","Site QA","Tiling","Level 6","6.02","Laundry"
"62e1ca00-42db-4c47-b7fe-259085da5cf4","","checklist-sectioned","not-started","Tiling ITP","checklist","FALSE","FALSE","Site QA","Tiling","Level 6","6.02","Bathroom 1"
"50500542-1973-49a2-ad91-38fb66600641","","checklist-sectioned","not-started","Tiling ITP","checklist","FALSE","FALSE","Site QA","Tiling","Level 6","6.02","Bathroom 2"
"9554e057-ac08-4939-90bd-3ad87871470a","","checklist-sectioned","not-started","Tiling ITP","checklist","FALSE","FALSE","Site QA","Tiling","Level 6","6.02","Kitchen"
"79477eca-efbb-4b5e-9ee3-7a90ff4fb20a","","checklist-sectioned","not-started","Tiling ITP","checklist","FALSE","FALSE","Site QA","Tiling","Level 6","6.02","Balcony"
"cfe94de0-94c1-49da-8f5d-f38a641f1165","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Tiling","Level 6","6.03"
"c4612e69-3b45-4e86-9375-dd8a8ce60842","","checklist-sectioned","not-started","Tiling ITP","checklist","FALSE","FALSE","Site QA","Tiling","Level 6","6.03","Laundry"
"69f64418-421c-4b34-b717-1b7b6705847a","","checklist-sectioned","not-started","Tiling ITP","checklist","FALSE","FALSE","Site QA","Tiling","Level 6","6.03","Bathroom 1"
"ca69a794-5487-46ea-82c5-79e61fff67e7","","checklist-sectioned","not-started","Tiling ITP","checklist","FALSE","FALSE","Site QA","Tiling","Level 6","6.03","Bathroom 2"
"5924af9f-6cf6-4247-82b8-90f3b5604ae4","","checklist-sectioned","not-started","Tiling ITP","checklist","FALSE","FALSE","Site QA","Tiling","Level 6","6.03","Balcony"
"dfa3b120-73bf-4eb1-bd77-e7857a5b62fd","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Tiling","Level 6","6.04"
"85c14a4c-7c58-4b68-9d3d-26422fb63f87","","checklist-sectioned","not-started","Tiling ITP","checklist","FALSE","FALSE","Site QA","Tiling","Level 6","6.04","Laundry"
"c551a126-7348-4be9-9578-e8ecfec143f0","","checklist-sectioned","not-started","Tiling ITP","checklist","FALSE","FALSE","Site QA","Tiling","Level 6","6.04","Bathroom 1"
"7f7ecada-4cd1-4a4a-b26f-4f73e6a7e6ae","","checklist-sectioned","not-started","Tiling ITP","checklist","FALSE","FALSE","Site QA","Tiling","Level 6","6.04","Bathroom 2"
"7fb1b1b2-b8c0-4819-b806-2dfaef3dd2d7","","checklist-sectioned","not-started","Tiling ITP","checklist","FALSE","FALSE","Site QA","Tiling","Level 6","6.04","Balcony"
"ce8fa1d0-44e5-4f04-a0ed-8e8f2fb6320b","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Tiling","Level 6","6.05"
"ee7a8d04-ba73-4911-a714-7bc84876c654","","checklist-sectioned","not-started","Tiling ITP","checklist","FALSE","FALSE","Site QA","Tiling","Level 6","6.05","Living area"
"ac061550-565a-4f16-b3ef-4eb8843afeb4","","checklist-sectioned","not-started","Tiling ITP","checklist","FALSE","FALSE","Site QA","Tiling","Level 6","6.05","Laundry"
"51688db1-1f1e-4439-9810-d5e4906055bf","","checklist-sectioned","not-started","Tiling ITP","checklist","FALSE","FALSE","Site QA","Tiling","Level 6","6.05","Bathroom 1"
"38940ce9-30d8-4e3c-b64f-0d041cef6d55","","checklist-sectioned","not-started","Tiling ITP","checklist","FALSE","FALSE","Site QA","Tiling","Level 6","6.05","Bathroom 2"
"8a199edf-bc2e-49b8-a50d-ff6161d4639e","","checklist-sectioned","not-started","Tiling ITP","checklist","FALSE","FALSE","Site QA","Tiling","Level 6","6.05","Kitchen"
"dcc7055c-d7b0-4d07-80bd-651c25f2fb27","","checklist-sectioned","not-started","Tiling ITP","checklist","FALSE","FALSE","Site QA","Tiling","Level 6","6.05","Balcony"
"505a3f52-adc6-4027-8610-0f5612cb9172","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Tiling","Level 6","6.06"
"a0dbfe94-b83d-4d78-805f-b75896c7cbe3","","checklist-sectioned","not-started","Tiling ITP","checklist","FALSE","FALSE","Site QA","Tiling","Level 6","6.06","Living area"
"e6865000-989d-469d-b13d-3548fbd79c50","","checklist-sectioned","not-started","Tiling ITP","checklist","FALSE","FALSE","Site QA","Tiling","Level 6","6.06","Laundry"
"18a8e032-c32e-4106-8447-eb1ac5ef2010","","checklist-sectioned","not-started","Tiling ITP","checklist","FALSE","FALSE","Site QA","Tiling","Level 6","6.06","Bathroom 1"
"8e06d0c4-8e81-4dbc-afcc-be286ea84d8a","","checklist-sectioned","not-started","Tiling ITP","checklist","FALSE","FALSE","Site QA","Tiling","Level 6","6.06","Bathroom 2"
"56adc58f-1b47-4782-8832-001834bf3216","","checklist-sectioned","not-started","Tiling ITP","checklist","FALSE","FALSE","Site QA","Tiling","Level 6","6.06","Kitchen"
"4154db98-b1c5-4d32-8d52-d863c519431b","","checklist-sectioned","not-started","Tiling ITP","checklist","FALSE","FALSE","Site QA","Tiling","Level 6","6.06","Balcony"
"8ce98c7d-4e65-43d4-9d80-158cd50b8685","","checklist-sectioned","not-started","Tiling ITP","checklist","FALSE","FALSE","Site QA","Tiling","Level 6","Public Toilet"
"c80e59ab-908d-481f-a092-5615f17914f8","","checklist-sectioned","not-started","Tiling ITP","checklist","FALSE","FALSE","Site QA","Tiling","Level 6","L6 Lift lobby"
