"Step Id","Warnings","State","Checklist Template","Type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"4c7bc325-759e-4dec-a623-5598a487f836","","","","folder","TRUE","FALSE","Site QA"
"0cf95069-3cd1-470b-95c2-6f0023ad45fd","","","","folder","TRUE","FALSE","Site QA","Ground"
"567fd4c0-ba64-44a1-9216-1e8854257ab8","","","Lobby","checklist","FALSE","FALSE","Site QA","Ground","West Tower Residential Lobby"
"0fb877e4-1a3e-4e7c-b4d9-5a6fbce49294","","","Lobby","checklist","FALSE","FALSE","Site QA","Ground","East Tower Residential Lobby"
"db0cffed-e9ac-4026-a6e0-0df91a13686b","","","Lobby","checklist","FALSE","FALSE","Site QA","Ground","Hotel Lobby"
"f0181950-5ec0-4256-9cb1-3ecfb1150fd9","","","Bathroom & Laundry","checklist","FALSE","FALSE","Site QA","Ground","Hotel Staff Locker Room"
"94852bf5-986a-4e9b-9b2b-1d0c628569d7","","","Bathroom & Laundry","checklist","FALSE","FALSE","Site QA","Ground","Hotel Lobby Toilets"
"86fad516-e38c-4256-b6e4-19552b0ffbf9","","","Kitchen, Lounge & Dining","checklist","FALSE","FALSE","Site QA","Ground","Pub Kitchen"
"cc984841-366c-4385-9b78-a2e3cb741517","","","Bathroom & Laundry","checklist","FALSE","FALSE","Site QA","Ground","Pub Toilets"
"27e8d090-7059-44ed-aebe-9feb7e82e4c2","","","External Wet Areas","checklist","FALSE","FALSE","Site QA","Ground","Pub"
"142f5b55-4cd7-4735-aabd-903f9c9b1498","","","External Wet Areas","checklist","FALSE","FALSE","Site QA","Ground","Gaming Room"
"28b592cf-5126-4e10-97ae-54ff784c642b","","","","folder","TRUE","FALSE","Site QA","Level 1"
"379598d1-840a-400f-aba5-7f920a5d768f","","","Lobby","checklist","FALSE","FALSE","Site QA","Level 1","West Tower Lift Lobby"
"355380f5-a65f-421a-865a-a931eb286f2a","","","Lobby","checklist","FALSE","FALSE","Site QA","Level 1","East Tower Lift Lobby"
"11bd0a9f-4826-4c5f-9f9f-48b0c68123d8","","","","folder","TRUE","FALSE","Site QA","Level 2"
"35e6100f-3a0a-4ef2-8e76-372138f26531","","","Lobby","checklist","FALSE","FALSE","Site QA","Level 2","West Tower Lift Lobby"
"7a92bf92-6e6a-42fb-a749-ae584a01a229","","","Lobby","checklist","FALSE","FALSE","Site QA","Level 2","East Tower Lift Lobby"
"31f949c1-361e-4422-ad24-bbc4b128295e","","","","folder","TRUE","FALSE","Site QA","Level 3"
"30db35e0-52c6-4f21-8b1e-317684266272","","","Lobby","checklist","FALSE","FALSE","Site QA","Level 3","West Tower Lift Lobby"
"a2639209-5fed-4c04-ad2a-a23bfa9c3f51","","","Lobby","checklist","FALSE","FALSE","Site QA","Level 3","East Tower Lift Lobby"
"f5d163a6-eb4e-4ff0-a550-a52a8dbc181d","","","","folder","TRUE","FALSE","Site QA","Level 4"
"2d13947b-20f0-4388-aafb-551f34d88d12","","","Lobby","checklist","FALSE","FALSE","Site QA","Level 4","West Tower Lift Lobby"
"58f017c1-521d-458d-9468-8095826b6f76","","","Lobby","checklist","FALSE","FALSE","Site QA","Level 4","East Tower Lift Lobby"
"b2a8e649-7b0d-4bbc-92ea-02e1f73ff36b","","","","folder","TRUE","FALSE","Site QA","West Tower"
"1817e8ee-343e-4266-9319-955cbb6edc7e","","","","folder","TRUE","FALSE","Site QA","West Tower","Level 5"
"a125086d-ac29-4c4c-ac9b-829a5b6fe27a","","","Lobby","checklist","FALSE","FALSE","Site QA","West Tower","Level 5","Lobby"
"86677bb0-a0be-4ca4-9458-bf6843aaaa9e","","","","folder","TRUE","FALSE","Site QA","West Tower","Level 5","501"
"abe6698e-5e2b-48fa-be36-32fb17fcba51","","","Kitchen, Lounge & Dining","checklist","FALSE","FALSE","Site QA","West Tower","Level 8","805","Kitchen, Lounge & Dining"
"7374a4c2-8fa0-41a1-9d3d-9441e5bd091e","","","Bathroom & Laundry","checklist","FALSE","FALSE","Site QA","West Tower","Level 8","805","Bathroom & Laundry"
"67c41f14-09be-4476-8721-81b10358e1be","","","External Wet Areas","checklist","FALSE","FALSE","Site QA","West Tower","Level 8","805","External Wet Areas"
"bfe4b54a-8965-4270-bef7-74a7207c0139","","","","folder","TRUE","FALSE","Site QA","West Tower","Level 8","806"
"544efd48-b480-4d6e-97b2-302f4e20cb09","","","Kitchen, Lounge & Dining","checklist","FALSE","FALSE","Site QA","West Tower","Level 8","806","Kitchen, Lounge & Dining"
"1f1acb2b-7594-493e-a239-9679f31b339e","","","Bathroom & Laundry","checklist","FALSE","FALSE","Site QA","West Tower","Level 8","806","Bathroom & Laundry"
"d6e5445b-b9fa-4a15-a6c6-52b9b276038e","","","External Wet Areas","checklist","FALSE","FALSE","Site QA","West Tower","Level 8","806","External Wet Areas"
"56afb06d-6a7f-40c9-8dd5-ccb409e27518","","","","folder","TRUE","FALSE","Site QA","West Tower","Level 8","807"
"ea7260b5-0f93-4ad7-a2ea-4cfe5031e0c5","","","Kitchen, Lounge & Dining","checklist","FALSE","FALSE","Site QA","West Tower","Level 8","807","Kitchen, Lounge & Dining"
"a986231b-4118-48bb-ab58-73d6499c487f","","","Bathroom & Laundry","checklist","FALSE","FALSE","Site QA","West Tower","Level 8","807","Bathroom & Laundry"
"d10adbef-98b7-44d7-91b0-081a4878afaa","","","External Wet Areas","checklist","FALSE","FALSE","Site QA","West Tower","Level 8","807","External Wet Areas"
"0264642d-504f-4ccd-898d-00b2cbc4b985","","","","folder","TRUE","FALSE","Site QA","West Tower","Level 8","808"
"f623e641-c101-487e-a99d-f58bc66b7237","","","Kitchen, Lounge & Dining","checklist","FALSE","FALSE","Site QA","West Tower","Level 8","808","Kitchen, Lounge & Dining"
"0fb94317-d9b2-4267-9a6d-0c682af897f1","","","Bathroom & Laundry","checklist","FALSE","FALSE","Site QA","West Tower","Level 8","808","Bathroom & Laundry"
"74f6b8db-7e9f-4217-9ec5-15d6c69ccb5e","","","External Wet Areas","checklist","FALSE","FALSE","Site QA","West Tower","Level 8","808","External Wet Areas"
"bdb3658c-741c-4e6b-94f8-ff2c2493c883","","","","folder","TRUE","FALSE","Site QA","West Tower","Level 8","809"
"89715d0a-ffbc-42eb-a21c-c156e7389906","","","Kitchen, Lounge & Dining","checklist","FALSE","FALSE","Site QA","West Tower","Level 8","809","Kitchen, Lounge & Dining"
"910047e7-ffc4-44e8-922e-e126021124e6","","","Bathroom & Laundry","checklist","FALSE","FALSE","Site QA","West Tower","Level 8","809","Bathroom & Laundry"
"b1a71353-ae9d-48c1-a40b-8b3f6e1a95e0","","","External Wet Areas","checklist","FALSE","FALSE","Site QA","West Tower","Level 8","809","External Wet Areas"
"b7887b93-0de6-42b0-aec6-a053db7289eb","","","","folder","TRUE","FALSE","Site QA","West Tower","Level 9"
"adddedba-1524-4cd9-8340-02d8096d40d3","","","Lobby","checklist","FALSE","FALSE","Site QA","West Tower","Level 9","Lobby"
"a66d2f8c-b8a4-435c-bd9f-56ab99f44b95","","","","folder","TRUE","FALSE","Site QA","West Tower","Level 9","901"
"0bc6f21d-3e14-41ef-a883-2b6f69fba001","","","Kitchen, Lounge & Dining","checklist","FALSE","FALSE","Site QA","West Tower","Level 9","901","Kitchen, Lounge & Dining"
"3a08b921-3f13-4bc6-b5d1-02ffa9b1478c","","","Bathroom & Laundry","checklist","FALSE","FALSE","Site QA","West Tower","Level 9","901","Bathroom & Laundry"
"6092bf16-2d7e-4920-ade1-cea548df7a20","","","External Wet Areas","checklist","FALSE","FALSE","Site QA","West Tower","Level 9","901","External Wet Areas"
"1b731b01-895b-468e-856e-d75287f1390a","","","","folder","TRUE","FALSE","Site QA","West Tower","Level 9","902"
"15a16139-403a-4c4c-9d80-7b1b5e4c98ea","","","Kitchen, Lounge & Dining","checklist","FALSE","FALSE","Site QA","West Tower","Level 9","902","Kitchen, Lounge & Dining"
"b2862e65-643b-4be7-9964-74bc3807d6a0","","","Bathroom & Laundry","checklist","FALSE","FALSE","Site QA","West Tower","Level 9","902","Bathroom & Laundry"
"45a7f069-5f40-4ab2-a93e-c2a97766144b","","","External Wet Areas","checklist","FALSE","FALSE","Site QA","West Tower","Level 9","902","External Wet Areas"
"db2197ef-cce3-461b-8bac-ba1cf32b2b7d","","","","folder","TRUE","FALSE","Site QA","West Tower","Level 9","903"
"16fc0e43-223b-4df5-8b65-bdbd5929d726","","","Kitchen, Lounge & Dining","checklist","FALSE","FALSE","Site QA","West Tower","Level 9","903","Kitchen, Lounge & Dining"
"d9cb3c21-0ff2-44b2-ad9a-bf8dc2288f7f","","","Bathroom & Laundry","checklist","FALSE","FALSE","Site QA","West Tower","Level 9","903","Bathroom & Laundry"
"ed5358fc-f148-4719-959c-3c7b323e4d4a","","","External Wet Areas","checklist","FALSE","FALSE","Site QA","West Tower","Level 9","903","External Wet Areas"
"ec12aaf4-f2ac-4590-99d0-217c4d999a54","","","","folder","TRUE","FALSE","Site QA","West Tower","Level 9","904"
"c0ae02af-076b-49ea-8191-c036af2dbcf9","","","Kitchen, Lounge & Dining","checklist","FALSE","FALSE","Site QA","West Tower","Level 9","904","Kitchen, Lounge & Dining"
"901b1e05-713d-468b-b359-984041de09eb","","","Bathroom & Laundry","checklist","FALSE","FALSE","Site QA","West Tower","Level 9","904","Bathroom & Laundry"
"185321e8-d479-46bd-8c5c-08cdd761f9c3","","","External Wet Areas","checklist","FALSE","FALSE","Site QA","West Tower","Level 9","904","External Wet Areas"
"6bb4ad99-4a37-4234-a20f-0c162ca23aba","","","","folder","TRUE","FALSE","Site QA","West Tower","Level 9","905"
"9a127c1a-b6e7-44cc-910a-bd5597ff636d","","","Kitchen, Lounge & Dining","checklist","FALSE","FALSE","Site QA","West Tower","Level 9","905","Kitchen, Lounge & Dining"
"a84a69fb-6c14-4e55-aa6d-bfabcbf416c9","","","Bathroom & Laundry","checklist","FALSE","FALSE","Site QA","West Tower","Level 9","905","Bathroom & Laundry"
"01961c53-b7a5-47fc-9522-894b8cb34782","","","External Wet Areas","checklist","FALSE","FALSE","Site QA","West Tower","Level 9","905","External Wet Areas"
"623803fc-82d1-4ed3-81c6-3eb014033f3b","","","","folder","TRUE","FALSE","Site QA","West Tower","Level 9","906"
"7fb8497f-3ba9-488c-8a39-f2b46410cfe4","","","Kitchen, Lounge & Dining","checklist","FALSE","FALSE","Site QA","West Tower","Level 9","906","Kitchen, Lounge & Dining"
"4f898885-0984-4b99-95e7-4edc464b5669","","","Bathroom & Laundry","checklist","FALSE","FALSE","Site QA","West Tower","Level 9","906","Bathroom & Laundry"
"301b30c0-385d-478a-a093-1290ee61bda5","","","External Wet Areas","checklist","FALSE","FALSE","Site QA","West Tower","Level 9","906","External Wet Areas"
"39c1a9eb-15ed-4bce-8d5c-837d3dac8b0d","","","","folder","TRUE","FALSE","Site QA","West Tower","Level 9","907"
"43d56930-b9d6-4f57-83ce-1433193e8e1f","","","Kitchen, Lounge & Dining","checklist","FALSE","FALSE","Site QA","West Tower","Level 9","907","Kitchen, Lounge & Dining"
"95aa857b-7db7-4390-bfe5-29a2480951fd","","","Bathroom & Laundry","checklist","FALSE","FALSE","Site QA","West Tower","Level 9","907","Bathroom & Laundry"
"71990916-3c37-4bc3-815f-f58d823771e1","","","External Wet Areas","checklist","FALSE","FALSE","Site QA","West Tower","Level 9","907","External Wet Areas"
"e52c00c0-4016-44fb-a5fd-30947bde27a1","","","","folder","TRUE","FALSE","Site QA","West Tower","Level 9","908"
"fa38090e-bd98-410b-aecb-723156c3d580","","","Kitchen, Lounge & Dining","checklist","FALSE","FALSE","Site QA","West Tower","Level 9","908","Kitchen, Lounge & Dining"
"782e9b92-f8f3-4525-8b32-0080f851d4da","","","Bathroom & Laundry","checklist","FALSE","FALSE","Site QA","West Tower","Level 9","908","Bathroom & Laundry"
"c6e57478-cc81-4be1-b0c9-42ab6b0dc5ed","","","External Wet Areas","checklist","FALSE","FALSE","Site QA","West Tower","Level 9","908","External Wet Areas"
"ea076075-b398-40dc-a357-51e3d9013f07","","","","folder","TRUE","FALSE","Site QA","West Tower","Level 9","909"
"3f6bafc5-a92e-49c6-ae59-db6bd509d625","","","Kitchen, Lounge & Dining","checklist","FALSE","FALSE","Site QA","West Tower","Level 9","909","Kitchen, Lounge & Dining"
"85559f59-8b7d-428f-9f55-2aab6c2b4856","","","Bathroom & Laundry","checklist","FALSE","FALSE","Site QA","West Tower","Level 9","909","Bathroom & Laundry"
"7c060dd6-ceb9-4b30-b4c8-6fdc47a1d980","","","External Wet Areas","checklist","FALSE","FALSE","Site QA","West Tower","Level 9","909","External Wet Areas"
"e3f4080c-7d04-4a4b-aa71-3b0654207ca1","","","","folder","TRUE","FALSE","Site QA","West Tower","Level 10"
"27606d55-2bce-46ae-ab7e-68d636bb85b0","","","Lobby","checklist","FALSE","FALSE","Site QA","West Tower","Level 10","Lobby"
"77af73c6-e990-4fb4-93e9-a9e001839d1c","","","","folder","TRUE","FALSE","Site QA","West Tower","Level 10","1001"
"b1b2f060-69e1-4ca2-b647-7c89bdde43ab","","","Kitchen, Lounge & Dining","checklist","FALSE","FALSE","Site QA","West Tower","Level 10","1001","Kitchen, Lounge & Dining"
"cf8b17f5-5535-4700-b4c7-3c5f86b96911","","","Bathroom & Laundry","checklist","FALSE","FALSE","Site QA","West Tower","Level 10","1001","Bathroom & Laundry"
"05bdaf5e-35c7-43f7-a57d-95529f4ea9e3","","","External Wet Areas","checklist","FALSE","FALSE","Site QA","West Tower","Level 10","1001","External Wet Areas"
"511baa72-d54b-4e12-8a9b-98de343012ef","","","","folder","TRUE","FALSE","Site QA","West Tower","Level 10","1001"
"3502035d-af41-486f-9409-99fa77b82c8c","","","Kitchen, Lounge & Dining","checklist","FALSE","FALSE","Site QA","West Tower","Level 10","1001","Kitchen, Lounge & Dining"
"e0bdfb41-ab36-4d7a-beee-3322e890fd34","","","Bathroom & Laundry","checklist","FALSE","FALSE","Site QA","West Tower","Level 10","1001","Bathroom & Laundry"
"7564d0eb-f499-4bc1-80ef-1720f7f7c9b0","","","External Wet Areas","checklist","FALSE","FALSE","Site QA","West Tower","Level 10","1001","External Wet Areas"
"2f72ebf5-d10c-4686-b837-1abf7ea0448e","","","","folder","TRUE","FALSE","Site QA","West Tower","Level 10","1001"
"c2d9c14e-2ee7-448e-b73b-885feca82619","","","Kitchen, Lounge & Dining","checklist","FALSE","FALSE","Site QA","West Tower","Level 10","1001","Kitchen, Lounge & Dining"
"a4af8af0-0b00-4026-8318-7f7f6dd587da","","","Bathroom & Laundry","checklist","FALSE","FALSE","Site QA","West Tower","Level 10","1001","Bathroom & Laundry"
"30717d16-3e0a-4d41-9544-0455879716d8","","","External Wet Areas","checklist","FALSE","FALSE","Site QA","West Tower","Level 10","1001","External Wet Areas"
"acd8e06d-dec3-4ee9-b935-7e579a6de14f","","","","folder","TRUE","FALSE","Site QA","West Tower","Level 10","1001"
"f6b82a84-dc9e-4f7c-81ed-b345720abd0c","","","Kitchen, Lounge & Dining","checklist","FALSE","FALSE","Site QA","West Tower","Level 10","1001","Kitchen, Lounge & Dining"
"bd1a0529-7ab9-4dc8-bc02-8074c626f833","","","Bathroom & Laundry","checklist","FALSE","FALSE","Site QA","West Tower","Level 10","1001","Bathroom & Laundry"
"3ac1609c-7192-45f8-976c-16a74a1eefb8","","","External Wet Areas","checklist","FALSE","FALSE","Site QA","West Tower","Level 10","1001","External Wet Areas"
"7691364c-4833-4e69-bf2f-127048ac07b5","","","","folder","TRUE","FALSE","Site QA","West Tower","Level 10","1001"
"9fe2f3a2-799b-47c7-9a2e-f96230665ca4","","","Kitchen, Lounge & Dining","checklist","FALSE","FALSE","Site QA","West Tower","Level 10","1001","Kitchen, Lounge & Dining"
"0f847b6e-d567-48d5-93b6-e48131a27960","","","Bathroom & Laundry","checklist","FALSE","FALSE","Site QA","West Tower","Level 10","1001","Bathroom & Laundry"
"a5cfd208-7172-475f-9006-2372ec94efb2","","","External Wet Areas","checklist","FALSE","FALSE","Site QA","West Tower","Level 10","1001","External Wet Areas"
"4991b15b-559f-4d52-89e6-3910afeb3e85","","","","folder","TRUE","FALSE","Site QA","West Tower","Level 10","1001"
"6b628a8f-54be-44c5-96cc-8b305c4dadce","","","Kitchen, Lounge & Dining","checklist","FALSE","FALSE","Site QA","West Tower","Level 10","1001","Kitchen, Lounge & Dining"
"4b715315-9e03-405a-9a5f-1b9078aebace","","","Bathroom & Laundry","checklist","FALSE","FALSE","Site QA","West Tower","Level 10","1001","Bathroom & Laundry"
"cd22f651-3be2-4d3f-9314-ab43e02e77ef","","","External Wet Areas","checklist","FALSE","FALSE","Site QA","West Tower","Level 10","1001","External Wet Areas"
"d8f4c2ef-f655-4f72-9efe-cc0b5f897e57","","","","folder","TRUE","FALSE","Site QA","West Tower","Level 10","1001"
"78fcbf8d-0308-42a2-b5e3-0512c9d820b8","","","Kitchen, Lounge & Dining","checklist","FALSE","FALSE","Site QA","West Tower","Level 10","1001","Kitchen, Lounge & Dining"
"63d5f796-c0dd-4755-b896-14a76505a45b","","","Bathroom & Laundry","checklist","FALSE","FALSE","Site QA","West Tower","Level 10","1001","Bathroom & Laundry"
"86c0889f-0077-40ad-b193-81f743ed721a","","","External Wet Areas","checklist","FALSE","FALSE","Site QA","West Tower","Level 10","1001","External Wet Areas"
"f20ffb84-479b-4a70-85be-79d17ad034c4","","","","folder","TRUE","FALSE","Site QA","West Tower","Level 10","1001"
"244c01d5-3898-414b-bce1-e9c38aef2034","","","Kitchen, Lounge & Dining","checklist","FALSE","FALSE","Site QA","West Tower","Level 10","1001","Kitchen, Lounge & Dining"
"1a526aec-b1d1-44da-a626-abe554b3d0ee","","","Bathroom & Laundry","checklist","FALSE","FALSE","Site QA","West Tower","Level 10","1001","Bathroom & Laundry"
"505e9a29-c017-400d-9458-407f3dfdd20e","","","External Wet Areas","checklist","FALSE","FALSE","Site QA","West Tower","Level 10","1001","External Wet Areas"
"60312dca-60e3-437b-baf4-3d3c18d2fa56","","","","folder","TRUE","FALSE","Site QA","West Tower","Level 10","1001"
"92947bad-4258-4119-9880-233db4517e93","","","Kitchen, Lounge & Dining","checklist","FALSE","FALSE","Site QA","West Tower","Level 10","1001","Kitchen, Lounge & Dining"
"11d17f39-e9b7-429c-9d93-865cda175755","","","Bathroom & Laundry","checklist","FALSE","FALSE","Site QA","West Tower","Level 10","1001","Bathroom & Laundry"
"05331003-7d28-4260-8559-f42317dcf2fc","","","External Wet Areas","checklist","FALSE","FALSE","Site QA","West Tower","Level 10","1001","External Wet Areas"
"6cfc804e-e437-4e58-8362-4c6a63bbb4c5","","","","folder","TRUE","FALSE","Site QA","West Tower","Level 11"
"7ff614a8-78aa-4be1-ae54-71200ed6df58","","","Lobby","checklist","FALSE","FALSE","Site QA","West Tower","Level 11","Lobby"
"3b3e1a34-d49a-4941-8e60-b1d8fe660fc3","","","","folder","TRUE","FALSE","Site QA","West Tower","Level 11","1101"
"2f566e6f-4c14-4b42-8edb-8f91d0c8bc29","","","Kitchen, Lounge & Dining","checklist","FALSE","FALSE","Site QA","West Tower","Level 11","1101","Kitchen, Lounge & Dining"
"8dab4501-3a3a-4c69-ab08-9a166aae3600","","","Bathroom & Laundry","checklist","FALSE","FALSE","Site QA","West Tower","Level 11","1101","Bathroom & Laundry"
"e6a70cfe-73d2-4154-a86c-a7d4d4c4beb1","","","External Wet Areas","checklist","FALSE","FALSE","Site QA","West Tower","Level 11","1101","External Wet Areas"
"d029e3f0-0297-4302-a79a-00d0987f5981","","","","folder","TRUE","FALSE","Site QA","West Tower","Level 11","1102"
"ab49aae7-9d45-42fa-8a4f-7870052b84d3","","","Kitchen, Lounge & Dining","checklist","FALSE","FALSE","Site QA","West Tower","Level 11","1102","Kitchen, Lounge & Dining"
"514af5e7-e21c-43d2-be80-842dc5bf8be8","","","Bathroom & Laundry","checklist","FALSE","FALSE","Site QA","West Tower","Level 11","1102","Bathroom & Laundry"
"402cb91f-4065-4654-85e1-226c37070fee","","","External Wet Areas","checklist","FALSE","FALSE","Site QA","West Tower","Level 11","1102","External Wet Areas"
"efb61be4-e7bc-4eff-98c9-da143d1fa11a","","","","folder","TRUE","FALSE","Site QA","West Tower","Level 11","1103"
"64097136-12f3-4fc8-8bfd-9939cc6aa00f","","","Kitchen, Lounge & Dining","checklist","FALSE","FALSE","Site QA","West Tower","Level 11","1103","Kitchen, Lounge & Dining"
"6c2860e1-a9da-4b9a-8df1-f67bf0352012","","","Bathroom & Laundry","checklist","FALSE","FALSE","Site QA","West Tower","Level 11","1103","Bathroom & Laundry"
"a92ed2f4-b4a2-4c16-b1d1-b03cfe183a79","","","External Wet Areas","checklist","FALSE","FALSE","Site QA","West Tower","Level 11","1103","External Wet Areas"
"71391d5b-8f41-4b07-b750-a44cee5db9cb","","","","folder","TRUE","FALSE","Site QA","West Tower","Level 11","1104"
"943f31e2-7d25-4312-895e-832d3ccf3986","","","Kitchen, Lounge & Dining","checklist","FALSE","FALSE","Site QA","West Tower","Level 11","1104","Kitchen, Lounge & Dining"
"31bafe03-d4c7-4353-b582-4ea3bc2d3fea","","","Bathroom & Laundry","checklist","FALSE","FALSE","Site QA","West Tower","Level 11","1104","Bathroom & Laundry"
"dfdd1695-c0f6-44ce-b9c0-7152750e0618","","","External Wet Areas","checklist","FALSE","FALSE","Site QA","West Tower","Level 11","1104","External Wet Areas"
"a22f2cea-4ba3-4b17-98d3-34675b353342","","","","folder","TRUE","FALSE","Site QA","West Tower","Level 11","1105"
"31b6a53d-453f-4765-8906-826e8115778f","","","Kitchen, Lounge & Dining","checklist","FALSE","FALSE","Site QA","West Tower","Level 11","1105","Kitchen, Lounge & Dining"
"979d32d1-2c5c-4fd9-acec-11f5e9860b91","","","Bathroom & Laundry","checklist","FALSE","FALSE","Site QA","West Tower","Level 11","1105","Bathroom & Laundry"
"851737b0-712f-466a-9934-91e86f2f02cb","","","External Wet Areas","checklist","FALSE","FALSE","Site QA","West Tower","Level 11","1105","External Wet Areas"
"f50faa97-0e98-4231-8fa1-a73837dcd714","","","","folder","TRUE","FALSE","Site QA","West Tower","Level 11","1106"
"d72fc5a3-f9be-4258-bb35-ede4f5bc9d4e","","","Kitchen, Lounge & Dining","checklist","FALSE","FALSE","Site QA","West Tower","Level 11","1106","Kitchen, Lounge & Dining"
"19b903e3-28a5-4f0e-ad55-27ce8cf7409e","","","Bathroom & Laundry","checklist","FALSE","FALSE","Site QA","West Tower","Level 11","1106","Bathroom & Laundry"
"df029b91-ce3e-415a-b229-d11709a011a8","","","External Wet Areas","checklist","FALSE","FALSE","Site QA","West Tower","Level 11","1106","External Wet Areas"
"8e91a7f4-414a-45ae-bfaa-fa95fcf661f1","","","","folder","TRUE","FALSE","Site QA","West Tower","Level 11","1107"
"c9ba700a-977d-4942-8deb-4ced4c61fc8e","","","Kitchen, Lounge & Dining","checklist","FALSE","FALSE","Site QA","West Tower","Level 11","1107","Kitchen, Lounge & Dining"
"5104516a-9e78-447e-8ce7-ab6055160a10","","","Bathroom & Laundry","checklist","FALSE","FALSE","Site QA","West Tower","Level 11","1107","Bathroom & Laundry"
"c87f96c4-bd02-4763-bcef-f107da17a43b","","","External Wet Areas","checklist","FALSE","FALSE","Site QA","West Tower","Level 11","1107","External Wet Areas"
"411c86d1-f5fc-4987-9ddb-29c95fc165bd","","","","folder","TRUE","FALSE","Site QA","West Tower","Level 11","1108"
"17b75e65-8e27-4180-8dc5-b0bc915f9b9d","","","Kitchen, Lounge & Dining","checklist","FALSE","FALSE","Site QA","West Tower","Level 11","1108","Kitchen, Lounge & Dining"
"eecd5d54-db7a-472a-9102-956ec947e975","","","Bathroom & Laundry","checklist","FALSE","FALSE","Site QA","West Tower","Level 11","1108","Bathroom & Laundry"
"0f35e985-236e-418b-8204-8f5ea1623158","","","External Wet Areas","checklist","FALSE","FALSE","Site QA","West Tower","Level 11","1108","External Wet Areas"
"b522a9ea-3463-4dea-9ebb-7e8a42be0ffd","","","","folder","TRUE","FALSE","Site QA","West Tower","Level 11","1109"
"e78f9e07-66c4-44ce-b4f3-203b4105f2a7","","","Kitchen, Lounge & Dining","checklist","FALSE","FALSE","Site QA","West Tower","Level 11","1109","Kitchen, Lounge & Dining"
"0edb6386-4d40-4ba4-9669-132a7facd447","","","Bathroom & Laundry","checklist","FALSE","FALSE","Site QA","West Tower","Level 11","1109","Bathroom & Laundry"
"fd4fa5a6-4365-4e4b-a3e0-b6fc0398577d","","","External Wet Areas","checklist","FALSE","FALSE","Site QA","West Tower","Level 11","1109","External Wet Areas"
"3c872b83-41c7-4a46-a60b-c07ea7e3c884","","","","folder","TRUE","FALSE","Site QA","West Tower","Level 12"
"ec8b739d-630b-4636-aeba-1efbb61618ca","","","Lobby","checklist","FALSE","FALSE","Site QA","West Tower","Level 12","Lobby"
"7258e663-518d-4069-8555-13b340833101","","","","folder","TRUE","FALSE","Site QA","West Tower","Level 12","1201"
"af66245d-f092-4ad7-9d42-24b0c56bb3e4","","","Kitchen, Lounge & Dining","checklist","FALSE","FALSE","Site QA","West Tower","Level 12","1201","Kitchen, Lounge & Dining"
"e1a77528-87a6-4ef0-aab2-1b30be7f3c04","","","Bathroom & Laundry","checklist","FALSE","FALSE","Site QA","West Tower","Level 12","1201","Bathroom & Laundry"
"c909bf7b-0606-4c2b-87f3-cd450cc954dc","","","External Wet Areas","checklist","FALSE","FALSE","Site QA","West Tower","Level 12","1201","External Wet Areas"
"de978867-dfc4-4eb3-9f47-53c268f74829","","","","folder","TRUE","FALSE","Site QA","West Tower","Level 12","1202"
"86a6c38b-9f60-4066-90a2-0a5a6d22ccc6","","","Kitchen, Lounge & Dining","checklist","FALSE","FALSE","Site QA","West Tower","Level 12","1202","Kitchen, Lounge & Dining"
"a2f7d667-7c8d-4252-b029-e255e261a9c2","","","Bathroom & Laundry","checklist","FALSE","FALSE","Site QA","West Tower","Level 12","1202","Bathroom & Laundry"
"ea814a72-5b0c-41c8-93bc-b941dffac11d","","","External Wet Areas","checklist","FALSE","FALSE","Site QA","West Tower","Level 12","1202","External Wet Areas"
"7d3ee224-afbc-43f1-b746-9081e0368db6","","","","folder","TRUE","FALSE","Site QA","West Tower","Level 12","1203"
"c1443454-b22b-4574-9d19-4749d0707646","","","Kitchen, Lounge & Dining","checklist","FALSE","FALSE","Site QA","West Tower","Level 12","1203","Kitchen, Lounge & Dining"
"dac1f9b2-3a71-4e09-b971-cafae1959062","","","Bathroom & Laundry","checklist","FALSE","FALSE","Site QA","West Tower","Level 12","1203","Bathroom & Laundry"
"9e3fbe8b-2291-40d0-99da-7d6dc58baa18","","","External Wet Areas","checklist","FALSE","FALSE","Site QA","West Tower","Level 12","1203","External Wet Areas"
"b0f25f62-77c8-460c-8c47-2d29b3d94baa","","","","folder","TRUE","FALSE","Site QA","West Tower","Level 12","1204"
"e38560c6-c5ac-4740-b597-5714222eede3","","","Kitchen, Lounge & Dining","checklist","FALSE","FALSE","Site QA","West Tower","Level 12","1204","Kitchen, Lounge & Dining"
"3cb73776-bac0-4df6-9252-b9b8c7ba8fb1","","","Bathroom & Laundry","checklist","FALSE","FALSE","Site QA","West Tower","Level 12","1204","Bathroom & Laundry"
"3f1925b8-99ec-4353-982c-b75b035d1cdd","","","External Wet Areas","checklist","FALSE","FALSE","Site QA","West Tower","Level 12","1204","External Wet Areas"
"446162e2-ea53-47a3-87e9-333dc3e19236","","","","folder","TRUE","FALSE","Site QA","West Tower","Level 12","1205"
"9a028cf2-df0f-476e-aded-7a3d6f259134","","","Kitchen, Lounge & Dining","checklist","FALSE","FALSE","Site QA","West Tower","Level 12","1205","Kitchen, Lounge & Dining"
