"Step Id","Warnings","State","Checklist Template","Type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"0c79cdc8-1eca-4725-b2ab-7cb0e4e6722c","","fail","","folder","TRUE","FALSE","H&S"
"7bb268e8-bb82-4d34-87e5-d9e14d99e155","","not-started","H&S - Daily Pre Start Checklist","checklist","FALSE","FALSE","H&S","H&S - Daily Pre Start Checklist"
"a20a9e5d-7a28-5893-a436-91cefc10446a","","not-started","H&S - Daily Pre Start Checklist:45e8814a-82cf-423b-a9fd-c3a56e777229","section","FALSE","FALSE","H&S","H&S - Daily Pre Start Checklist","Details"
"dcc0beb1-0bfc-5472-a696-5a0620adae2b","","not-started","H&S - Daily Pre Start Checklist:45e8814a-82cf-423b-a9fd-c3a56e777229:29cb5fa4-a4c6-4922-8f80-5160097256ab","checkpoint","TRUE","TRUE","H&S","H&S - Daily Pre Start Checklist","Details","Attendees documented"
"b9710cd0-d3f1-5c08-bef5-9df5f4d274e6","","not-started","H&S - Daily Pre Start Checklist:45e8814a-82cf-423b-a9fd-c3a56e777229:28fb0ddb-174e-43b6-aadb-7b0c0473886c","checkpoint","TRUE","TRUE","H&S","H&S - Daily Pre Start Checklist","Details","Where is each person working and what are they doing?"
"2c29ddea-0276-5cc3-921a-f1f3702ea066","","not-started","H&S - Daily Pre Start Checklist:45e8814a-82cf-423b-a9fd-c3a56e777229:cf2174d4-8a32-42d8-afc1-38627f2a4d56","checkpoint","TRUE","TRUE","H&S","H&S - Daily Pre Start Checklist","Details","Are any permits required?"
"b324a086-7b1a-51ab-a6bc-ae352472caf8","","not-started","H&S - Daily Pre Start Checklist:45e8814a-82cf-423b-a9fd-c3a56e777229:ebc90078-4861-4506-b445-37d6e73179f3","checkpoint","TRUE","TRUE","H&S","H&S - Daily Pre Start Checklist","Details","Are there any work Hazards?"
"31f66536-b6e2-521d-8cae-96ae552a6c9b","","not-started","H&S - Daily Pre Start Checklist:45e8814a-82cf-423b-a9fd-c3a56e777229:c6db01b3-e347-4d84-95d1-993a82ed7c2a","checkpoint","TRUE","TRUE","H&S","H&S - Daily Pre Start Checklist","Details","A JSEA been completed & Approved?"
"f54b7e49-cbec-595e-adf2-8d31a4a3338f","","not-started","H&S - Daily Pre Start Checklist:45e8814a-82cf-423b-a9fd-c3a56e777229:ff64eebd-d1ff-4ba7-9815-d6b62b88720e","checkpoint","TRUE","TRUE","H&S","H&S - Daily Pre Start Checklist","Details","Are there any concerns; Safety or Production?"
"090bad05-f18f-5f27-a8e8-d16399d73cd5","","not-started","H&S - Daily Pre Start Checklist:45e8814a-82cf-423b-a9fd-c3a56e777229:1551a102-62ac-4c62-b344-ef08621077a4","checkpoint","TRUE","TRUE","H&S","H&S - Daily Pre Start Checklist","Details","Everyone has got their minimum PPE for site and task related PPE"
"7564b949-4300-588c-b914-02248cfde4cf","","not-started","H&S - Daily Pre Start Checklist:45e8814a-82cf-423b-a9fd-c3a56e777229:b10772ef-2902-46cb-b46a-861974f5454a","checkpoint","TRUE","TRUE","H&S","H&S - Daily Pre Start Checklist","Details","All plant tagged and in good condition"
"f0976d07-97c9-53c3-9a5a-f120af95645b","","not-started","H&S - Daily Pre Start Checklist:45e8814a-82cf-423b-a9fd-c3a56e777229:3ef27d3d-9bfe-4327-b9d5-a822f824c5ca","checkpoint","TRUE","TRUE","H&S","H&S - Daily Pre Start Checklist","Details","All employees have attended this meeting and are aware of their roles in safety and the daily hazards"
"fde1227b-329f-47cc-a243-efbf63dde5eb","","not-started","H&S - Site Toolbox Checklist","checklist","FALSE","FALSE","H&S","H&S - Site Toolbox Checklist"
"42baa361-eaa7-5ffd-bb69-a567ca6e7663","","not-started","H&S - Site Toolbox Checklist:45e8814a-82cf-423b-a9fd-c3a56e777229","section","FALSE","FALSE","H&S","H&S - Site Toolbox Checklist","Details"
"a6599987-779b-5f60-bf47-c3615b39bbb2","","not-started","H&S - Site Toolbox Checklist:45e8814a-82cf-423b-a9fd-c3a56e777229:d4fd86ea-a6f4-4811-a0e3-f7680da06c2a","checkpoint","TRUE","TRUE","H&S","H&S - Site Toolbox Checklist","Details","Employees Attending"
"29b0f444-c27c-50c6-9ada-0e94b720def8","","not-started","H&S - Site Toolbox Checklist:45e8814a-82cf-423b-a9fd-c3a56e777229:4fccfa7b-23fe-41c6-9ebf-c4488154e2a5","checkpoint","TRUE","TRUE","H&S","H&S - Site Toolbox Checklist","Details","Site Activity / Safe Work Practices / Accident-Incident Investigations Discussed"
"ff500dbf-5855-5756-af8f-4e61bced23da","","not-started","H&S - Site Toolbox Checklist:45e8814a-82cf-423b-a9fd-c3a56e777229:2dff9346-05f2-40ab-bace-b2d32c310362","checkpoint","TRUE","TRUE","H&S","H&S - Site Toolbox Checklist","Details","Employee issue raised"
"b404dbcb-29d4-5cdb-8108-decaeb78ed2f","","not-started","H&S - Site Toolbox Checklist:45e8814a-82cf-423b-a9fd-c3a56e777229:1a34917a-ecc3-4f61-a772-ef65285087ef","checkpoint","TRUE","TRUE","H&S","H&S - Site Toolbox Checklist","Details","Safe Observations"
"ed5716db-967d-5e58-b030-706ac2202339","","not-started","H&S - Site Toolbox Checklist:45e8814a-82cf-423b-a9fd-c3a56e777229:849e1728-cd3c-44a9-95cf-af36229afdf2","checkpoint","TRUE","TRUE","H&S","H&S - Site Toolbox Checklist","Details","JSEA completed"
"d8aaebac-8764-45a9-b039-9e500a87b9bc","","not-started","H&S - Accident & Incident Investigation Report","checklist","FALSE","FALSE","H&S","H&S - Accident & Incident Investigation Report"
"36894fb9-0df8-59d3-af41-2b47b921f22c","","not-started","H&S - Accident & Incident Investigation Report:45e8814a-82cf-423b-a9fd-c3a56e777229","section","FALSE","FALSE","H&S","H&S - Accident & Incident Investigation Report","Details"
"003272eb-841f-5204-a40f-90acb5fbd6eb","","not-started","H&S - Accident & Incident Investigation Report:45e8814a-82cf-423b-a9fd-c3a56e777229:e30f9ba3-2e32-4e5f-b4d2-73df74c2c201","checkpoint","TRUE","TRUE","H&S","H&S - Accident & Incident Investigation Report","Details","Particulars of Incident details completed"
"705d7d21-202e-5ca7-a1b1-212114bdee87","","not-started","H&S - Accident & Incident Investigation Report:45e8814a-82cf-423b-a9fd-c3a56e777229:375ad370-6625-4d6f-b87b-7e1f8e42f6b8","checkpoint","TRUE","TRUE","H&S","H&S - Accident & Incident Investigation Report","Details","Injured Person details completed"
"a2295f99-0bd3-5abe-90b8-02e1201b5fa0","","not-started","H&S - Accident & Incident Investigation Report:45e8814a-82cf-423b-a9fd-c3a56e777229:75245d20-8505-4aa9-9bf0-90d38c9cc885","checkpoint","TRUE","TRUE","H&S","H&S - Accident & Incident Investigation Report","Details","Type Of Injury:"
"8569f78c-0746-5c8c-9a42-ea30fbce845b","","not-started","H&S - Accident & Incident Investigation Report:45e8814a-82cf-423b-a9fd-c3a56e777229:04be056e-6356-4951-8d4f-45b20e2ae31c","checkpoint","TRUE","TRUE","H&S","H&S - Accident & Incident Investigation Report","Details","Damaged Property details"
"8c1c7475-2dae-5751-8dff-eca4a82b99bf","","not-started","H&S - Accident & Incident Investigation Report:45e8814a-82cf-423b-a9fd-c3a56e777229:dab24842-14cd-42ca-a450-b1a1d5b6d03e","checkpoint","TRUE","TRUE","H&S","H&S - Accident & Incident Investigation Report","Details","Incident Details Complete"
"9305ef7b-2f2e-5409-8cd2-7a4a4afbfb49","","not-started","H&S - Accident & Incident Investigation Report:45e8814a-82cf-423b-a9fd-c3a56e777229:b847453b-9789-4ed6-ac89-d9d2b709bc14","checkpoint","TRUE","TRUE","H&S","H&S - Accident & Incident Investigation Report","Details","Analysis Details Completed"
"8596ded8-4564-5847-92dc-4b1ee614996d","","not-started","H&S - Accident & Incident Investigation Report:45e8814a-82cf-423b-a9fd-c3a56e777229:e9f98c33-3673-4f2f-8b82-5f5978e9f176","checkpoint","TRUE","TRUE","H&S","H&S - Accident & Incident Investigation Report","Details","Prevention Details Completed"
"8579fffe-7d0f-583b-8f82-c333ae9743ba","","not-started","H&S - Accident & Incident Investigation Report:45e8814a-82cf-423b-a9fd-c3a56e777229:b05f113c-9ff5-4b27-a366-0b66edf03f92","checkpoint","TRUE","TRUE","H&S","H&S - Accident & Incident Investigation Report","Details","Treatment and Investigation of Incident Details Completed"
"59989943-68bc-4e1f-97e0-07e9af794cb6","","work-in-progress","","folder","TRUE","FALSE","H&S","Daily Pre Start"
"3f6933fb-8cab-4e4d-bae5-b11723e53171","","pass","H&S - Daily Pre Start Checklist","checklist","FALSE","FALSE","H&S","Daily Pre Start","H&S - Daily Pre Start Checklist 25.09.24"
"03240222-7271-5d8a-9e73-df3c20db7f28","","pass","H&S - Daily Pre Start Checklist:45e8814a-82cf-423b-a9fd-c3a56e777229","section","FALSE","FALSE","H&S","Daily Pre Start","H&S - Daily Pre Start Checklist 25.09.24","Details"
"2e956346-85d3-579d-95b7-747316724f36","","not-started","QA - Doors Checklist:45e8814a-82cf-423b-a9fd-c3a56e777229:91096cb0-adb1-4707-9f60-7ae25c233c8b","checkpoint","TRUE","TRUE","Site QA","Level 0 ","Zone 1 ","Zone 1A","MC 2 (016) ","Doors Checklist","Details","Slider/Bifold/Wardrobe margins and closes correctly"
"42cc3877-0345-57bb-85ef-7af6db7dc88e","","not-started","QA - Doors Checklist:45e8814a-82cf-423b-a9fd-c3a56e777229:97b3f9f9-3479-4d46-baf7-97362e888101","checkpoint","TRUE","TRUE","Site QA","Level 0 ","Zone 1 ","Zone 1A","MC 2 (016) ","Doors Checklist","Details","Door stop fixed correctly"
"b826fccc-14af-5dd7-8f4a-7241ab2ca3f1","","not-started","QA - Doors Checklist:45e8814a-82cf-423b-a9fd-c3a56e777229:2c58cab8-1e87-41cb-bd9c-196293a54683","checkpoint","TRUE","TRUE","Site QA","Level 0 ","Zone 1 ","Zone 1A","MC 2 (016) ","Doors Checklist","Details","Door complete"
"58f40562-e90f-447b-bdee-4b4a594e914f","","not-started","QA - Trims Checklist","checklist","FALSE","FALSE","Site QA","Level 0 ","Zone 1 ","Zone 1A","MC 2 (016) ","Trims Checklist"
"70f692bf-e738-5978-817c-bf0409e1f69b","","not-started","QA - Trims Checklist:45e8814a-82cf-423b-a9fd-c3a56e777229","section","FALSE","FALSE","Site QA","Level 0 ","Zone 1 ","Zone 1A","MC 2 (016) ","Trims Checklist","Details"
"9d6c369e-3d7a-540a-910c-747c76827282","","not-started","QA - Trims Checklist:45e8814a-82cf-423b-a9fd-c3a56e777229:bbde319e-3588-4036-9444-acb924b99f3c","checkpoint","TRUE","TRUE","Site QA","Level 0 ","Zone 1 ","Zone 1A","MC 2 (016) ","Trims Checklist","Details","Correct trim used"
"8c647068-5d2f-5b8f-beb9-751e8d10fdd6","","not-started","QA - Trims Checklist:45e8814a-82cf-423b-a9fd-c3a56e777229:352c1503-e7c3-434b-8037-6d27fb82f102","checkpoint","TRUE","TRUE","Site QA","Level 0 ","Zone 1 ","Zone 1A","MC 2 (016) ","Trims Checklist","Details","All internal comers scribed"
"951a4124-3eaf-594a-be2a-152193d3a7b8","","not-started","QA - Trims Checklist:45e8814a-82cf-423b-a9fd-c3a56e777229:fa67bab9-36c1-48f1-a4a5-809efff2df57","checkpoint","TRUE","TRUE","Site QA","Level 0 ","Zone 1 ","Zone 1A","MC 2 (016) ","Trims Checklist","Details","Adhesive applied to skirting"
"342cb695-fda2-5796-8463-b4fd5e7140e3","","not-started","QA - Trims Checklist:45e8814a-82cf-423b-a9fd-c3a56e777229:45ca4a4a-5e42-4640-acee-305a018200be","checkpoint","TRUE","TRUE","Site QA","Level 0 ","Zone 1 ","Zone 1A","MC 2 (016) ","Trims Checklist","Details","All external comers neat"
"1e866813-2917-5c7e-92fc-2017000c0f8a","","not-started","QA - Trims Checklist:45e8814a-82cf-423b-a9fd-c3a56e777229:dc098ec9-8322-43cf-b0ab-16d94d8100ce","checkpoint","TRUE","TRUE","Site QA","Level 0 ","Zone 1 ","Zone 1A","MC 2 (016) ","Trims Checklist","Details","Skirting fixed correctly and all edges sanded"
"dbae30b9-18c9-5f1b-af4a-979276d7979b","","not-started","QA - Trims Checklist:45e8814a-82cf-423b-a9fd-c3a56e777229:61a6c2ec-cd07-4f3c-ac23-bf95e15e83d8","checkpoint","TRUE","TRUE","Site QA","Level 0 ","Zone 1 ","Zone 1A","MC 2 (016) ","Trims Checklist","Details","Areas complete ready for paint"
"e04217c8-ac04-4644-bdb8-5a61a2e8c23b","","work-in-progress","","folder","TRUE","FALSE","Site QA","Level 0 ","Zone 1 ","Zone 1A","MC 2 (017) "
"3a88720b-cfba-4812-bcd5-498642669368","","work-in-progress","51c33b4954d76f5d720e9937bdac058ff646347a173fac6b03cf13121ef8eba4","checklist","FALSE","FALSE","Site QA","Level 0 ","Zone 1 ","Zone 1A","MC 2 (017) ","Pre Nail Framing Checklist"
"404fed54-8724-50d6-be74-cb798eb9761b","","work-in-progress","51c33b4954d76f5d720e9937bdac058ff646347a173fac6b03cf13121ef8eba4:45e8814a-82cf-423b-a9fd-c3a56e777229","section","FALSE","FALSE","Site QA","Level 0 ","Zone 1 ","Zone 1A","MC 2 (017) ","Pre Nail Framing Checklist","Details"
"29aad327-3e7b-5e4a-b5ca-e1859d820a00","","pass","","checkpoint","TRUE","TRUE","Site QA","Level 0 ","Zone 1 ","Zone 1A","MC 2 (017) ","Pre Nail Framing Checklist","Details","Correct frame and loaction as per Carters framing plan"
"17576061-f7e6-50b3-9ca3-c38687abc12f","","pass","","checkpoint","TRUE","TRUE","Site QA","Level 0 ","Zone 1 ","Zone 1A","MC 2 (017) ","Pre Nail Framing Checklist","Details","DPC or seperation required"
"a4011f41-a3f1-5532-bde5-b8ba616289b2","","work-in-progress","","checkpoint","TRUE","TRUE","Site QA","Level 0 ","Zone 1 ","Zone 1A","MC 2 (017) ","Pre Nail Framing Checklist","Details","Walls installed to correct RL"
"047c73e0-99d6-5458-a8d3-d1a285150734","","work-in-progress","","checkpoint","TRUE","TRUE","Site QA","Level 0 ","Zone 1 ","Zone 1A","MC 2 (017) ","Pre Nail Framing Checklist","Details","Walls installed plumb"
"8ec4ed6c-86c1-5c60-adce-73b269a5f5b4","","work-in-progress","","checkpoint","TRUE","TRUE","Site QA","Level 0 ","Zone 1 ","Zone 1A","MC 2 (017) ","Pre Nail Framing Checklist","Details","Special studs and noggs installed"
"90885562-3060-5739-bb1b-074a95053050","","work-in-progress","","checkpoint","TRUE","TRUE","Site QA","Level 0 ","Zone 1 ","Zone 1A","MC 2 (017) ","Pre Nail Framing Checklist","Details","Bottom plate fixings installed as per HFC ( holdowns and screws )"
"81aa01d3-aeda-5129-a35b-5d240aadc3fd","","work-in-progress","","checkpoint","TRUE","TRUE","Site QA","Level 0 ","Zone 1 ","Zone 1A","MC 2 (017) ","Pre Nail Framing Checklist","Details","Top plate fixings installed as per HFC ( plates and screws )"
"dd29c21d-da63-5b05-95b2-0a7c6b3d766a","","pass","","checkpoint","TRUE","TRUE","Site QA","Level 0 ","Zone 1 ","Zone 1A","MC 2 (017) ","Pre Nail Framing Checklist","Details","Frame to frame connetions installed"
"3d57a9e3-cc6a-5030-a406-63192a394e3f","","work-in-progress","","checkpoint","TRUE","TRUE","Site QA","Level 0 ","Zone 1 ","Zone 1A","MC 2 (017) ","Pre Nail Framing Checklist","Details","Nailplates and starps installed as per HFC"
"d499b31c-8b0a-5bb5-8ce3-90e80508ceb2","","work-in-progress","","checkpoint","TRUE","TRUE","Site QA","Level 0 ","Zone 1 ","Zone 1A","MC 2 (017) ","Pre Nail Framing Checklist","Details","Stud packs nailed/screwed together"
"641f502c-33cb-5360-bd53-c0c9c7fa020b","","work-in-progress","","checkpoint","TRUE","TRUE","Site QA","Level 0 ","Zone 1 ","Zone 1A","MC 2 (017) ","Pre Nail Framing Checklist","Details","Correct bracing ply installed as per HFC ply"
"f319f621-ddfd-5ee1-b704-fd9aedaa03c9","","not-started","","checkpoint","TRUE","TRUE","Site QA","Level 0 ","Zone 1 ","Zone 1A","MC 2 (017) ","Pre Nail Framing Checklist","Details","Correct screw/nail centres for ply braced walls as per HFC"
"a83226ee-9ef1-53f6-a84a-63016799a973","","work-in-progress","","checkpoint","TRUE","TRUE","Site QA","Level 0 ","Zone 1 ","Zone 1A","MC 2 (017) ","Pre Nail Framing Checklist","Details","Temporary Bracing complete to accapt CLT floor"
"1ee44b65-d173-5c74-b68a-9a088938ad4e","","not-started","","checkpoint","TRUE","TRUE","Site QA","Level 0 ","Zone 1 ","Zone 1A","MC 2 (017) ","Pre Nail Framing Checklist","Details","Area clean and ready for inspection/handover"
"76cf36a4-e80a-44aa-a80c-65e4f5c30f6c","","not-started","QA - Doors Checklist","checklist","FALSE","FALSE","Site QA","Level 0 ","Zone 1 ","Zone 1A","MC 2 (017) ","Doors Checklist"
"9c0e4839-acc7-55bd-b154-4a5c7c4d0323","","not-started","QA - Doors Checklist:45e8814a-82cf-423b-a9fd-c3a56e777229","section","FALSE","FALSE","Site QA","Level 0 ","Zone 1 ","Zone 1A","MC 2 (017) ","Doors Checklist","Details"
"4869fa79-7048-57ed-9009-2351a09e0e5d","","not-started","QA - Doors Checklist:45e8814a-82cf-423b-a9fd-c3a56e777229:ef9d2ef7-e51f-41af-aedc-d9402ee7b284","checkpoint","TRUE","TRUE","Site QA","Level 0 ","Zone 1 ","Zone 1A","MC 2 (017) ","Doors Checklist","Details","Correct door to location"
"5aa1714f-b373-500f-be2e-9e9620ffaed6","","not-started","QA - Doors Checklist:45e8814a-82cf-423b-a9fd-c3a56e777229:8ed5abde-8ae9-4d92-b3a7-a61d368e6fc0","checkpoint","TRUE","TRUE","Site QA","Level 0 ","Zone 1 ","Zone 1A","MC 2 (017) ","Doors Checklist","Details","Door fixed to location with correct undercut"
"c12f36a7-273e-5319-8c6a-48ecc3b57f17","","not-started","QA - Doors Checklist:45e8814a-82cf-423b-a9fd-c3a56e777229:b649dea5-28ae-455b-b1d1-3d0bd634745e","checkpoint","TRUE","TRUE","Site QA","Level 0 ","Zone 1 ","Zone 1A","MC 2 (017) ","Doors Checklist","Details","Hinge Side Plumb and fixed at correct intervals"
"a6a58729-ba00-5bb5-b9a8-0e16d2881853","","not-started","QA - Doors Checklist:45e8814a-82cf-423b-a9fd-c3a56e777229:9dbbbcfb-4d73-4ace-861d-8f10635a7aac","checkpoint","TRUE","TRUE","Site QA","Level 0 ","Zone 1 ","Zone 1A","MC 2 (017) ","Doors Checklist","Details","All margins neat with no Whind in door frame"
"d0176335-99f6-531d-994b-d9b230ad320c","","not-started","QA - Doors Checklist:45e8814a-82cf-423b-a9fd-c3a56e777229:91096cb0-adb1-4707-9f60-7ae25c233c8b","checkpoint","TRUE","TRUE","Site QA","Level 0 ","Zone 1 ","Zone 1A","MC 2 (017) ","Doors Checklist","Details","Slider/Bifold/Wardrobe margins and closes correctly"
"907aa841-7bb6-5902-8e4a-ae17098aed6f","","not-started","QA - Doors Checklist:45e8814a-82cf-423b-a9fd-c3a56e777229:97b3f9f9-3479-4d46-baf7-97362e888101","checkpoint","TRUE","TRUE","Site QA","Level 0 ","Zone 1 ","Zone 1A","MC 2 (017) ","Doors Checklist","Details","Door stop fixed correctly"
"13735f20-7046-535d-8bcc-862618cf87c2","","not-started","QA - Doors Checklist:45e8814a-82cf-423b-a9fd-c3a56e777229:2c58cab8-1e87-41cb-bd9c-196293a54683","checkpoint","TRUE","TRUE","Site QA","Level 0 ","Zone 1 ","Zone 1A","MC 2 (017) ","Doors Checklist","Details","Door complete"
"b4a552b6-af43-4b9d-b995-60fecb3bc6f0","","not-started","QA - Trims Checklist","checklist","FALSE","FALSE","Site QA","Level 0 ","Zone 1 ","Zone 1A","MC 2 (017) ","Trims Checklist"
"68f26489-85ef-5bc0-8dc4-88e551dc3844","","not-started","QA - Trims Checklist:45e8814a-82cf-423b-a9fd-c3a56e777229","section","FALSE","FALSE","Site QA","Level 0 ","Zone 1 ","Zone 1A","MC 2 (017) ","Trims Checklist","Details"
"989f5e82-9a8d-59bd-8b97-08abe3b54e63","","not-started","QA - Trims Checklist:45e8814a-82cf-423b-a9fd-c3a56e777229:bbde319e-3588-4036-9444-acb924b99f3c","checkpoint","TRUE","TRUE","Site QA","Level 0 ","Zone 1 ","Zone 1A","MC 2 (017) ","Trims Checklist","Details","Correct trim used"
"41af6200-d3b7-5f45-a4fa-9d4fb45f183e","","not-started","QA - Trims Checklist:45e8814a-82cf-423b-a9fd-c3a56e777229:352c1503-e7c3-434b-8037-6d27fb82f102","checkpoint","TRUE","TRUE","Site QA","Level 0 ","Zone 1 ","Zone 1A","MC 2 (017) ","Trims Checklist","Details","All internal comers scribed"
"fe6e1fc0-ce0e-5c62-ae2a-c59b0521dc12","","not-started","QA - Trims Checklist:45e8814a-82cf-423b-a9fd-c3a56e777229:fa67bab9-36c1-48f1-a4a5-809efff2df57","checkpoint","TRUE","TRUE","Site QA","Level 0 ","Zone 1 ","Zone 1A","MC 2 (017) ","Trims Checklist","Details","Adhesive applied to skirting"
"34939168-c222-541a-9e85-b87c6addfccd","","not-started","QA - Trims Checklist:45e8814a-82cf-423b-a9fd-c3a56e777229:45ca4a4a-5e42-4640-acee-305a018200be","checkpoint","TRUE","TRUE","Site QA","Level 0 ","Zone 1 ","Zone 1A","MC 2 (017) ","Trims Checklist","Details","All external comers neat"
"592dc735-2478-5391-952f-bd4fb49df919","","not-started","QA - Trims Checklist:45e8814a-82cf-423b-a9fd-c3a56e777229:dc098ec9-8322-43cf-b0ab-16d94d8100ce","checkpoint","TRUE","TRUE","Site QA","Level 0 ","Zone 1 ","Zone 1A","MC 2 (017) ","Trims Checklist","Details","Skirting fixed correctly and all edges sanded"
"42cf179c-e58f-561d-8725-2857a5189f50","","not-started","QA - Trims Checklist:45e8814a-82cf-423b-a9fd-c3a56e777229:61a6c2ec-cd07-4f3c-ac23-bf95e15e83d8","checkpoint","TRUE","TRUE","Site QA","Level 0 ","Zone 1 ","Zone 1A","MC 2 (017) ","Trims Checklist","Details","Areas complete ready for paint"
"f86ab2ae-f84b-4609-a0e9-265676f52932","","work-in-progress","","folder","TRUE","FALSE","Site QA","Level 0 ","Zone 1 ","Zone 1A","MC 1 (015) "
"8e50e093-a8b3-4180-964e-b4784369a7a8","","work-in-progress","51c33b4954d76f5d720e9937bdac058ff646347a173fac6b03cf13121ef8eba4","checklist","FALSE","FALSE","Site QA","Level 0 ","Zone 1 ","Zone 1A","MC 1 (015) ","Pre Nail Framing Checklist"
"b2f62180-6327-5859-9f89-f9ebe1b6ee2a","","work-in-progress","51c33b4954d76f5d720e9937bdac058ff646347a173fac6b03cf13121ef8eba4:45e8814a-82cf-423b-a9fd-c3a56e777229","section","FALSE","FALSE","Site QA","Level 0 ","Zone 1 ","Zone 1A","MC 1 (015) ","Pre Nail Framing Checklist","Details"
"2089c907-837a-56b6-ae13-d13b31d9e65e","","work-in-progress","","checkpoint","TRUE","TRUE","Site QA","Level 0 ","Zone 1 ","Zone 1A","MC 1 (015) ","Pre Nail Framing Checklist","Details","Correct frame and loaction as per Carters framing plan"
"ffacd780-8a60-5d56-8bd2-ab15d7473e96","","pass","","checkpoint","TRUE","TRUE","Site QA","Level 0 ","Zone 1 ","Zone 1A","MC 1 (015) ","Pre Nail Framing Checklist","Details","DPC or seperation required"
"ee2b38ba-8c20-5750-a6a0-436d973e958f","","not-started","","checkpoint","TRUE","TRUE","Site QA","Level 0 ","Zone 1 ","Zone 1A","MC 1 (015) ","Pre Nail Framing Checklist","Details","Walls installed to correct RL"
"3798ca85-76dd-50fb-8d66-5a841bb319ca","","not-started","","checkpoint","TRUE","TRUE","Site QA","Level 0 ","Zone 1 ","Zone 1A","MC 1 (015) ","Pre Nail Framing Checklist","Details","Walls installed plumb"
"e81587fe-69b2-5170-a74c-c8c190192348","","work-in-progress","","checkpoint","TRUE","TRUE","Site QA","Level 0 ","Zone 1 ","Zone 1A","MC 1 (015) ","Pre Nail Framing Checklist","Details","Special studs and noggs installed"
"fb251294-5ef9-51f6-857d-1ad919b433bf","","work-in-progress","","checkpoint","TRUE","TRUE","Site QA","Level 0 ","Zone 1 ","Zone 1A","MC 1 (015) ","Pre Nail Framing Checklist","Details","Bottom plate fixings installed as per HFC ( holdowns and screws )"
"c7db72dc-f059-5b20-8c3b-e507df8912fe","","work-in-progress","","checkpoint","TRUE","TRUE","Site QA","Level 0 ","Zone 1 ","Zone 1A","MC 1 (015) ","Pre Nail Framing Checklist","Details","Top plate fixings installed as per HFC ( plates and screws )"
"13aee7c2-416d-5877-9079-ad0f6c994331","","work-in-progress","","checkpoint","TRUE","TRUE","Site QA","Level 0 ","Zone 1 ","Zone 1A","MC 1 (015) ","Pre Nail Framing Checklist","Details","Frame to frame connetions installed"
"241e42da-04d4-5b5d-aff2-9dec4ef1f170","","work-in-progress","","checkpoint","TRUE","TRUE","Site QA","Level 0 ","Zone 1 ","Zone 1A","MC 1 (015) ","Pre Nail Framing Checklist","Details","Nailplates and starps installed as per HFC"
"1aba1de2-aeaa-59af-bb4f-851517988f66","","work-in-progress","","checkpoint","TRUE","TRUE","Site QA","Level 0 ","Zone 1 ","Zone 1A","MC 1 (015) ","Pre Nail Framing Checklist","Details","Stud packs nailed/screwed together"
"4a8c23b6-aa3c-5b87-88e6-6ee70ee677ff","","work-in-progress","","checkpoint","TRUE","TRUE","Site QA","Level 0 ","Zone 1 ","Zone 1A","MC 1 (015) ","Pre Nail Framing Checklist","Details","Correct bracing ply installed as per HFC ply"
"c1307341-7f04-5f09-941d-62385b686268","","not-started","","checkpoint","TRUE","TRUE","Site QA","Level 0 ","Zone 1 ","Zone 1A","MC 1 (015) ","Pre Nail Framing Checklist","Details","Correct screw/nail centres for ply braced walls as per HFC"
"211e2583-a54d-5b5e-a149-0afb3f64415b","","work-in-progress","","checkpoint","TRUE","TRUE","Site QA","Level 0 ","Zone 1 ","Zone 1A","MC 1 (015) ","Pre Nail Framing Checklist","Details","Temporary Bracing complete to accapt CLT floor"
"6ecce177-2e42-518c-a41f-709ad6231625","","not-started","","checkpoint","TRUE","TRUE","Site QA","Level 0 ","Zone 1 ","Zone 1A","MC 1 (015) ","Pre Nail Framing Checklist","Details","Area clean and ready for inspection/handover"
"205a002a-b33d-4df8-9a12-51f256e62551","","not-started","QA - Doors Checklist","checklist","FALSE","FALSE","Site QA","Level 0 ","Zone 1 ","Zone 1A","MC 1 (015) ","Doors Checklist"
"5b278498-23d5-5a09-95fa-016e2c380c56","","not-started","QA - Doors Checklist:45e8814a-82cf-423b-a9fd-c3a56e777229","section","FALSE","FALSE","Site QA","Level 0 ","Zone 1 ","Zone 1A","MC 1 (015) ","Doors Checklist","Details"
"34fe2a8a-b6cf-51fa-bf4e-4ec3840001dc","","not-started","QA - Doors Checklist:45e8814a-82cf-423b-a9fd-c3a56e777229:ef9d2ef7-e51f-41af-aedc-d9402ee7b284","checkpoint","TRUE","TRUE","Site QA","Level 0 ","Zone 1 ","Zone 1A","MC 1 (015) ","Doors Checklist","Details","Correct door to location"
"4a2537e3-3a3b-59cc-9ade-ada8b19e6303","","not-started","QA - Doors Checklist:45e8814a-82cf-423b-a9fd-c3a56e777229:8ed5abde-8ae9-4d92-b3a7-a61d368e6fc0","checkpoint","TRUE","TRUE","Site QA","Level 0 ","Zone 1 ","Zone 1A","MC 1 (015) ","Doors Checklist","Details","Door fixed to location with correct undercut"
"5e7de9ac-a5d9-5b55-8050-28549122bea2","","not-started","QA - Doors Checklist:45e8814a-82cf-423b-a9fd-c3a56e777229:b649dea5-28ae-455b-b1d1-3d0bd634745e","checkpoint","TRUE","TRUE","Site QA","Level 0 ","Zone 1 ","Zone 1A","MC 1 (015) ","Doors Checklist","Details","Hinge Side Plumb and fixed at correct intervals"
