type,name,values,prefix,postfix,usage count,user addable,template name,,,,
note,"Stage - This is not signed off based on duration, It will be signed off with the highlighted mark-up detailing what this ITP covers. This will be at the discretion of Site Foreman",,,,,,,,,,
note,Records - Compaction to meet specification requirements,,,,,,,,,,
note,"Acceptance Criteria - Compaction in layers with mechanical compaction equipment, E.g. Wacker Packer (jumping jacks) & DPU vibrating plates",,,,,,,,,,
tickbox,GPL Site Representative to Document & Review (Attach below if Applicable),,,,,,,,,,
button,GPL Witness Point,"Yes, No, N/A",,,,,,,,,
button,JH Witness Point,"Yes, No, N/A",,,,,,,,,
checkpoint,As-Built information updated onto drawings,,,,,,,,,,
note,Approval by GPL,,,,,,,,,,
note,Stage - Upon Completion & then Ongoing,,,,,,,,,,
note,Records - ASBUILTS,,,,,,,,,,
tickbox,GPL Site Representative to Document & Review. NB- Works to use approved shop drawings only,,,,,,,,,,
checkpoint,Overall ITP Sign-Off,,,,,,,,,,
tickbox,GPL Sign-off Completed (Click to attach below),,,,,,,,,,
tickbox,JH Sign-off Completed (Click to attach/request below),,,,,,,,,,
tickbox,AECOM Sign-off Completed (Click to attach/request below),,,,,,,,,,
signoff,Click to Add Signature or Request Sign-off,,,,,,,,,,
,,,,,,,,,,,
checklist-flat,TMV Routine Service Log Sheet,,,,,,TMV Routine Service Log Sheet V.040221,df574e4c-282a-4a8a-adf1-0630d21e73be,,,
checkpoint,TMV Routine Service Log Sheet:,,,,,,,,,,
textbox,Building name:,,,,,,,,,,
textbox,Contact Person:,,,,,,,,,,
textbox,Address:,,,,,,,,,,
textbox,Phone number:,,,,,,,,,,
textbox,Make of valve:,,,,,,,,,,
textbox,Model number:,,,,,,,,,,
textbox,Valve location:,,,,,,,,,,
textbox,Room name:,,,,,,,,,,
textbox,Date of service:,,,,,,,,,,
textbox,Outlet water temperature:,,,,,,,,,,
button,Outlets flushed for 15 seconds,"Yes, No",,,,,,,,,
button,Shower heads disinfected,"Yes, No",,,,,,,,,
textbox,Serviced By:,,,,,,,,,,
checkpoint,Recommended Service Periods,,,,,,,,,,
note,Outlet water temperature = Fortnightly,,,,,,,,,,
note,Flushing of outlets = Weekly,,,,,,,,,,
note,Disinfect shower heads = Monthly,,,,,,,,,,
checkpoint,Completed by:,,,,,,,,,,
textbox,Plumber Name:,,,,,,,,,,
signoff,Add Signature,,,,,,,,,,
,,,,,,,,,,,
checklist-flat,Service Cross Connection Check List Report,,,,,,QA 19 - Service Cross Connection Check List Report,dfbe2ce8-3cae-4315-a2b6-8387844a21cc,,,
checkpoint,Service Cross Connection Check List Report Details:,,,,,,,,,,
textbox,Zone/Grid:,,,,,,,,,,
textbox,Drawing No.:,,,,,,,,,,
textbox,Rev:,,,,,,,,,,
checkpoint,Service to be tested,,,,,,,,,,
note,Isolation of potable supply in general.,,,,,,,,,,
checkpoint,Potable Water Supply,,,,,,,,,,
note,Confirmation of service isolation at all fixtures.,,,,,,,,,,
note,Keep potable water turned off.,,,,,,,,,,
checkpoint,Non Potable Supply,,,,,,,,,,
note,Confirmation of water flow for non potable water supply at each non potable fixture while potable is still isolated.,,,,,,,,,,
checkpoint,Turn potable back on,,,,,,,,,,
note,Potable back on,,,,,,,,,,
checkpoint,Non potable supply,,,,,,,,,,
note,Isolate non potable water flow and prove that each non potable fixture has no water flow.,,,,,,,,,,
checkpoint,Potable Supply,,,,,,,,,,
note,Check all fixtures that receive potable water are still getting potable water.,,,,,,,,,,
checkpoint,Pipe Identification,,,,,,,,,,
note,Confirm recycled water piping is identified by colour and noteling.,,,,,,,,,,
checkpoint,Other,,,,,,,,,,
,,,,,,,,,,,
checklist-flat,TMV 12 Month Service Log (use a separate checklist for each valve),,,,,,zSYS - TMV 12 Month Service Log V.040221 (old version),e25a3a62-1980-4c09-976e-9766e28e0ad8,,,
checkpoint,TMV 12 Month Service Log,,,,,,,,,,
textbox,Building name:,,,,,,,,,,
textbox,Contact person:,,,,,,,,,,
textbox,Address:,,,,,,,,,,
textbox,Phone number:,,,,,,,,,,
textbox,Make of valve:,,,,,,,,,,
textbox,Model number:,,,,,,,,,,
textbox,Valve location:,,,,,,,,,,
textbox,Room name:,,,,,,,,,,
textbox,Date of service:,,,,,,,,,,
button,Element:,"Ok, Faulty",,,,,,,,,
button,O' rings:,"Ok, U, S",,,,,,,,,
button,Strainers:,"Ok, Dirty",,,,,,,,,
button,Non-return Valves,"Ok, Faulty",,,,,,,,,
button,Fail-safe test,"Ok, Faulty",,,,,,,,,
textbox,Serviced by:,,,,,,,,,,
note,Note: It is recommended that a new thermostatic element should be fitted at least every 5 years,,,,,,,,,,
checkpoint,Completion,,,,,,,,,,
textbox,Plumber Name:,,,,,,,,,,
signoff,Add Signature,,,,,,,,,,
,,,,,,,,,,,
checklist-flat,"QA-5A,/F/G/J/K Suspended Services Installation ITP V.250221",,,,,,"QA-5A,/F/G/J/K Suspended Services Installation ITP V.250221",e4f642ad-746b-49e7-b57c-4b9053ae9368,,,
checkpoint,Installation Test Sheet,,,,,,,,,,
textbox,Drawing & Revision No,,,,,,,,,,
checkpoint,PIPE CLIP HANGERS,,,,,,,,,,
note,Attach comments/photos of install below,,,,,,,,,,
textbox,Details,,,,,,,,,,
checkpoint,MATERIAL AND SIZE,,,,,,,,,,
note,Attach comments/photos of install below,,,,,,,,,,
textbox,Details,,,,,,,,,,
checkpoint,ALIGNMENT,,,,,,,,,,
note,Attach comments/photos of install below,,,,,,,,,,
textbox,Details,,,,,,,,,,
checkpoint,noteLING AND IDENTIFICATION,,,,,,,,,,
note,Attach comments/photos of install below,,,,,,,,,,
textbox,Details,,,,,,,,,,
checkpoint,JOINTING,,,,,,,,,,
note,Attach comments/photos of install below,,,,,,,,,,
textbox,Details,,,,,,,,,,
checkpoint,PENETRATION SEALING,,,,,,,,,,
note,Attach comments/photos of install below,,,,,,,,,,
textbox,Details,,,,,,,,,,
checkpoint,FIRE STOP COLLARS,,,,,,,,,,
note,Attach comments/photos of install below,,,,,,,,,,
textbox,Details,,,,,,,,,,
checkpoint,Seismic Bracing Installed - If Applicable,,,,,,,,,,
note,Reference design details below & take photos,,,,,,,,,,
textbox,Details,,,,,,,,,,
checkpoint,TESTING,,,,,,,,,,
note,Passing above indicates that Testing ITP's have been completed in Testing folder,,,,,,,,,,
note,Attach comments/photos below,,,,,,,,,,
textbox,Details,,,,,,,,,,
textbox,Tester Information,,,,,,,,,,
textbox,Date of Test,,,,,,,,,,
checkpoint,Installers Details - Pass once entered,,,,,,,,,,
textbox,Name,,,,,,,,,,
textbox,Date(s) of Install,,,,,,,,,,
checkpoint,AUTHORITY INSPECTION (if applicable),,,,,,,,,,
note,Attach comments/photos below,,,,,,,,,,
textbox,Details,,,,,,,,,,
textbox,Inspector,,,,,,,,,,
textbox,Date,,,,,,,,,,
button,Report attached or referenced below,"Yes, No, N/A",,,,,,,,,
signoff,Click to Add Inspectors Signature - If Required,,,,,,,,,,
checkpoint,AS BUILT INFORMATION UPDATED ONTO DRAWINGS,,,,,,,,,,
textbox,Details,,,,,,,,,,
button,Asbuilts attached or referenced below,"Yes, No, N/A",,,,,,,,,
,,,,,,,,,,,
checklist-flat,QA 8A ITP Gas Inground Inspection Report V.090421,,,,,,QA 8A - ITP Gas Inground Inspection Report V.090421,e91c65cd-acfc-4e71-a622-fb6e662be50f,,,
checkpoint,Approved Drawing Number/Area of Works,,,,,,,,,,
textbox,Drawing & Revision Number,,,,,,,,,,
textbox,Area of Work,,,,,,,,,,
checkpoint,Check set out of depths & trench runs,,,,,,,,,,
note,Approval by GPL,,,,,,,,,,
note,Checked Prior to Commencement,,,,,,,,,,
note,Acceptance - Set-out marked with pegs & alignment matches approved drawings,,,,,,,,,,
tickbox,Visual inspection undertaken by GPL Representative & Documented/attached below,,,,,,,,,,
button,GPL Witness Point,"Yes, No, N/A",,,,,,,,,
button,JH Witness Point,"Yes, No, N/A",,,,,,,,,
checkpoint,Pipes & fittings comply with relevant Authority & Specification,,,,,,,,,,
note,Records - Specification/Approvals,,,,,,,,,,
button,Approved by GPL Site Representative,"Yes, No, N/A",,,,,,,,,
checkpoint,Bedding Placement & Backfill,,,,,,,,,,
note,Approval by GPL,,,,,,,,,,
note,Records - Copper trace wire with tape,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
checklist-flat,Fire Hose Reel (FHR) Test Report,,,,,,QA 20 - Fire Hose Reel (FHR) Test Report,f5bb1f9d-5da2-4b46-972e-c708ca7874ff,,,
checkpoint,Fire Hose Reel (FHR) Test Report:,,,,,,,,,,
textbox,Location of FHR:,,,,,,,,,,
textbox,ID Number of FHR (If applicable):,,,,,,,,,,
textbox,Manufacturer:,,,,,,,,,,
textbox,Model:,,,,,,,,,,
textbox,Size:,,,,,,,,,,
note,Aust. Standard Flow Rate: 0.33 LPS @ 210-230 KPA,,,,,,,,,,
radio,Measurement Apparatus:,Bucket,,,,,,,,,
textbox,Bucket Size:,,,,,,,,,,
note,Measurement Method:,,,,,,,,,,
note,1. Connect pressure gauge and outlet to end of hose,,,,,,,,,,
note,2. Note static pressure reading on gauge,,,,,,,,,,
note,3. Place bucket at outlet of FHR and fill,,,,,,,,,,
checkpoint,Reading,,,,,,,,,,
note,3.3L,,,,,,,,,,
textbox,TIME (sec),,,,,,,,,,
textbox,Flow Pressure:,,,,,,,,,,
note,6.6L,,,,,,,,,,
textbox,TIME (sec),,,,,,,,,,
textbox,Flow Pressure:,,,,,,,,,,
note,9.9L,,,,,,,,,,
textbox,TIME (sec),,,,,,,,,,
textbox,Flow Pressure:,,,,,,,,,,
checkpoint,Completion,,,,,,,,,,
textbox,Geschke Pty Ltd. Representative:,,,,,,,,,,
textbox,Others Present:,,,,,,,,,,
textbox,Date of Completion of Satisfactory Test:,,,,,,,,,,
