"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"1b567945-cc4d-4c95-9e02-0c0f77016470","","checklist-flat","not-started","SYS - PT - Job Details","checklist-flat","FALSE","FALSE","Job Details"
"899f270a-ab42-55a3-8bfc-65a3fd27c24b","","checkpoint-status","not-started","","","TRUE","TRUE","Job Details","Project details entered below"
"2bc6cf37-d992-4c11-b722-a9ca50618c8a","","folder-normal","work-in-progress","","step","TRUE","FALSE","Precast Manufacture"
"c3bd9002-5cfb-4196-9e04-d053884f1d64","","checklist-sectioned","not-started","c2a401113ea2a6c910e13b22e51d11ac8959dfd9c7a21ffdb5c00d9d68a71100","checklist","FALSE","FALSE","Precast Manufacture","Weld plate detail"
"55ca1397-76ca-51cb-bd00-90dbf1e5616a","","checkpoint-group","not-started","","","TRUE","TRUE","Precast Manufacture","Weld plate detail","Pre-Pour Check"
"2d091dfe-de12-507e-9931-dfe1c9f333f6","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Weld plate detail","Pre-Pour Check","Dimensions"
"52f58593-19cd-5f0b-b5f5-a8c6c8ce5add","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Weld plate detail","Pre-Pour Check","Mould Clean"
"c4aa49fa-a4b7-51e1-a5c0-82ee2d6f435f","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Weld plate detail","Pre-Pour Check","Mould Oiled"
"80ea9a10-1ba9-5eea-ae84-26cf73993118","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Weld plate detail","Pre-Pour Check","Mould - Workmanship"
"2647aa46-b501-5a5e-aefa-1637339f7711","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Weld plate detail","Pre-Pour Check","Reinforcing"
"5df8921c-6481-5630-b4bb-020619a83912","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Weld plate detail","Pre-Pour Check","Cast In Items"
"9762f098-edc2-5e3e-9ba7-97fa19c3ea3f","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Weld plate detail","Pre-Pour Check","Marker Position and No."
"a20d9f80-559d-5fe1-abab-b7196219f4ed","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Weld plate detail","Pre-Pour Check","Make mould to Green Status"
"3fbb45d0-d797-5387-8e64-ecddbad6ca6a","","checkpoint-group","not-started","","","TRUE","TRUE","Precast Manufacture","Weld plate detail","Concrete Works"
"71df578b-acff-5fa7-99ea-a0366a9bebaa","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Weld plate detail","Concrete Works","Concrete Works Details"
"611e2ee8-eada-5c91-8639-cd76ec891cad","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Weld plate detail","Concrete Works","Wilco Sample Taken"
"63cc683a-8ca5-5b86-8c3a-dce72742166c","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Weld plate detail","Concrete Works","Bridgeman Sample Taken"
"54e0763a-14c6-5d56-a07a-9759264a73da","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Weld plate detail","Concrete Works","Supervisor Approval"
"4bcef869-49d0-5d5e-a7c3-17f750cc4faa","","checkpoint-group","not-started","","","TRUE","TRUE","Precast Manufacture","Weld plate detail","Post Pour Check"
"c8d04e77-f593-59d9-b05c-402945e1dc4a","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Weld plate detail","Post Pour Check","Edge Detail"
"b6a197e3-8b1e-543b-b5fe-1b6c5c752a5d","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Weld plate detail","Post Pour Check","Bar Projections"
"0428ff38-4f77-58bd-b19e-c3ba9a506825","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Weld plate detail","Post Pour Check","Cast in items"
"fbe05c86-0eac-5c95-869e-944b4b6f3f24","","checkpoint-group","not-started","","","TRUE","TRUE","Precast Manufacture","Weld plate detail","Stripping and Stacking"
"5071f3f5-fb27-5e62-9be4-07ac3860af85","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","Weld plate detail","Stripping and Stacking","Stripping & Stacking"
"d90c67c8-38c9-4f0f-9d71-b2540d61d716","","folder-normal","work-in-progress","","step","TRUE","FALSE","Precast Manufacture","Panels 1 - 30 "
"40a2c4d5-dd4c-4026-a990-56478b55e297","","checklist-sectioned","pass","c2a401113ea2a6c910e13b22e51d11ac8959dfd9c7a21ffdb5c00d9d68a71100","checklist","FALSE","FALSE","Precast Manufacture","Panels 1 - 30 ","Panel -1"
"4f1b1026-c479-5957-8ecd-78316d815723","","checkpoint-group","pass","","","TRUE","TRUE","Precast Manufacture","Panels 1 - 30 ","Panel -1","Pre-Pour Check"
"8493751f-8dad-5d58-9dfe-bdea96b96419","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 1 - 30 ","Panel -5","Concrete Works","Concrete Works Details"
"2ca0a85f-7109-5f99-9eca-dfd590677a49","","checkpoint-status","not-applicable","","","TRUE","TRUE","Precast Manufacture","Panels 1 - 30 ","Panel -5","Concrete Works","Wilco Sample Taken"
"99a5a0b0-3d08-5608-b3e1-db56c1894961","","checkpoint-status","not-applicable","","","TRUE","TRUE","Precast Manufacture","Panels 1 - 30 ","Panel -5","Concrete Works","Bridgeman Sample Taken"
"2e65ddf3-5255-5092-8583-7b1185cffee3","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 1 - 30 ","Panel -5","Concrete Works","Supervisor Approval"
"c468954d-42a0-5223-af76-87de74e5a6ca","","checkpoint-group","pass","","","TRUE","TRUE","Precast Manufacture","Panels 1 - 30 ","Panel -5","Post Pour Check"
"4841b710-adbf-5a62-8c56-373e751e78be","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 1 - 30 ","Panel -5","Post Pour Check","Edge Detail"
"cc453e63-96b0-535f-9d61-3c5d58f0dc1d","","checkpoint-status","not-applicable","","","TRUE","TRUE","Precast Manufacture","Panels 1 - 30 ","Panel -5","Post Pour Check","Bar Projections"
"b7491776-4d67-5408-bfb2-44ac71572ec9","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 1 - 30 ","Panel -5","Post Pour Check","Cast in items"
"7bd07898-89d1-576b-8490-7a1493858aae","","checkpoint-group","pass","","","TRUE","TRUE","Precast Manufacture","Panels 1 - 30 ","Panel -5","Stripping and Stacking"
"38f740f9-8589-52d2-a5a4-e39b88826b7e","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 1 - 30 ","Panel -5","Stripping and Stacking","Stripping & Stacking"
"6dc0f349-6f0a-446c-b6bc-45796b8d27cb","","checklist-sectioned","work-in-progress","c2a401113ea2a6c910e13b22e51d11ac8959dfd9c7a21ffdb5c00d9d68a71100","checklist","FALSE","FALSE","Precast Manufacture","Panels 1 - 30 ","Panel -6"
"8d941dd2-64f2-5ce1-a3bd-a9ac90b08150","","checkpoint-group","pass","","","TRUE","TRUE","Precast Manufacture","Panels 1 - 30 ","Panel -6","Pre-Pour Check"
"3a159167-dadb-5915-bf37-73b105927fd8","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 1 - 30 ","Panel -6","Pre-Pour Check","Dimensions"
"757576cb-5e74-5674-b347-a5296992e167","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 1 - 30 ","Panel -6","Pre-Pour Check","Mould Clean"
"4e25d1d7-249f-5cc2-a90b-a68976078d92","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 1 - 30 ","Panel -6","Pre-Pour Check","Mould Oiled"
"f0cfe422-81ce-5145-97f7-818f189a91f8","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 1 - 30 ","Panel -6","Pre-Pour Check","Mould - Workmanship"
"8c1dd3dd-e742-5404-9ed7-341f45a47161","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 1 - 30 ","Panel -6","Pre-Pour Check","Reinforcing"
"89a65447-d6be-507c-96db-b9a010c5c84f","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 1 - 30 ","Panel -6","Pre-Pour Check","Cast In Items"
"a51df35b-8e78-5b0b-bc2a-92b5d3f0e7f2","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 1 - 30 ","Panel -6","Pre-Pour Check","Marker Position and No."
"5321673e-f374-5200-aa48-d2ddc86668d0","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 1 - 30 ","Panel -6","Pre-Pour Check","Make mould to Green Status"
"8eb58016-7a80-50a4-ad27-fcaf2b27356f","","checkpoint-group","pass","","","TRUE","TRUE","Precast Manufacture","Panels 1 - 30 ","Panel -6","Concrete Works"
"3d6090c2-97e6-5f08-b9d1-58b233f29e51","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 1 - 30 ","Panel -6","Concrete Works","Concrete Works Details"
"ee4b5e61-928f-5098-b80b-6eb15afbdc9a","","checkpoint-status","not-applicable","","","TRUE","TRUE","Precast Manufacture","Panels 1 - 30 ","Panel -6","Concrete Works","Wilco Sample Taken"
"2f6280f9-666b-509e-9063-07258e2a5f3a","","checkpoint-status","not-applicable","","","TRUE","TRUE","Precast Manufacture","Panels 1 - 30 ","Panel -6","Concrete Works","Bridgeman Sample Taken"
"ed58d799-2d0a-53eb-b10b-b461f1105f49","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 1 - 30 ","Panel -6","Concrete Works","Supervisor Approval"
"324c0cfe-bd7a-544c-bd0a-80e5963b05d3","","checkpoint-group","pass","","","TRUE","TRUE","Precast Manufacture","Panels 1 - 30 ","Panel -6","Post Pour Check"
"95fd4186-4e81-5755-b10f-66a6da5620ea","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 1 - 30 ","Panel -6","Post Pour Check","Edge Detail"
"a4cec594-5d17-581a-81a8-0c373beb20b0","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 1 - 30 ","Panel -6","Post Pour Check","Bar Projections"
"76ec3e2b-c5b8-54e5-8aa2-a25310753e9f","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 1 - 30 ","Panel -6","Post Pour Check","Cast in items"
"281ed707-a306-5620-b7e5-61f096d9a6f5","","checkpoint-group","work-in-progress","","","TRUE","TRUE","Precast Manufacture","Panels 1 - 30 ","Panel -6","Stripping and Stacking"
"9ac96f6b-5c60-5e14-9b0b-ffe26d916911","","checkpoint-status","work-in-progress","","","TRUE","TRUE","Precast Manufacture","Panels 1 - 30 ","Panel -6","Stripping and Stacking","Stripping & Stacking"
"876191f7-e53c-4ec0-a31a-e426189fa05a","","checklist-sectioned","pass","c2a401113ea2a6c910e13b22e51d11ac8959dfd9c7a21ffdb5c00d9d68a71100","checklist","FALSE","FALSE","Precast Manufacture","Panels 1 - 30 ","Panel -7"
"f8e3b2d0-7c69-530e-9573-dd451037e998","","checkpoint-group","pass","","","TRUE","TRUE","Precast Manufacture","Panels 1 - 30 ","Panel -7","Pre-Pour Check"
"df7bc554-30b0-517a-a7db-58192d5a302e","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 1 - 30 ","Panel -7","Pre-Pour Check","Dimensions"
"9f526375-0aa1-5030-b401-29cd04e52153","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 1 - 30 ","Panel -7","Pre-Pour Check","Mould Clean"
"7ac6df29-4bfc-510e-b774-bb2f00613171","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 1 - 30 ","Panel -7","Pre-Pour Check","Mould Oiled"
"75ca7fa7-ad1e-56e8-9e35-9c2668cc6681","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 1 - 30 ","Panel -7","Pre-Pour Check","Mould - Workmanship"
"d7119dc7-de9c-5d20-ac9a-cb3138d3e7a6","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 1 - 30 ","Panel -7","Pre-Pour Check","Reinforcing"
"97bd9a8a-f026-542f-b887-e374826d0932","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 1 - 30 ","Panel -7","Pre-Pour Check","Cast In Items"
"58d85650-ac79-5cd0-92fc-d40ee80b95d2","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 1 - 30 ","Panel -7","Pre-Pour Check","Marker Position and No."
"3bfd8fc9-1efd-5fa5-b1ac-cd31721918a8","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 1 - 30 ","Panel -7","Pre-Pour Check","Make mould to Green Status"
"29ea99f5-7fc2-5328-a6eb-5dee7da78a55","","checkpoint-group","pass","","","TRUE","TRUE","Precast Manufacture","Panels 1 - 30 ","Panel -7","Concrete Works"
"5fdca712-0585-55e1-a916-2d021e85625e","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 1 - 30 ","Panel -7","Concrete Works","Concrete Works Details"
"ae982bba-f9d4-5d6f-acd4-850965395946","","checkpoint-status","not-applicable","","","TRUE","TRUE","Precast Manufacture","Panels 1 - 30 ","Panel -7","Concrete Works","Wilco Sample Taken"
"053e152e-c72b-5dc6-ab9c-e261b742b0ca","","checkpoint-status","not-applicable","","","TRUE","TRUE","Precast Manufacture","Panels 1 - 30 ","Panel -7","Concrete Works","Bridgeman Sample Taken"
"8c998fc5-9053-51da-8fbd-6d7a4585e932","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 1 - 30 ","Panel -7","Concrete Works","Supervisor Approval"
"47da0d35-469e-596d-99d6-7127e9ec5a2a","","checkpoint-group","pass","","","TRUE","TRUE","Precast Manufacture","Panels 1 - 30 ","Panel -7","Post Pour Check"
"2fdb7a30-0c72-5984-9be5-54e46599e342","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 1 - 30 ","Panel -7","Post Pour Check","Edge Detail"
"0cc58c29-6fe7-5c33-9b60-49d686e40845","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 1 - 30 ","Panel -7","Post Pour Check","Bar Projections"
"8056d53a-8056-59f6-8070-fe2c50ac0aa2","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 1 - 30 ","Panel -7","Post Pour Check","Cast in items"
"20135dc4-94f9-553c-b612-430ff8d6c22e","","checkpoint-group","pass","","","TRUE","TRUE","Precast Manufacture","Panels 1 - 30 ","Panel -7","Stripping and Stacking"
"90c2625f-7399-54b8-948a-a7c8ed5ba7ef","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 1 - 30 ","Panel -7","Stripping and Stacking","Stripping & Stacking"
"4cc97aa7-82c6-4f4d-b430-75acb57a86d8","","checklist-sectioned","pass","c2a401113ea2a6c910e13b22e51d11ac8959dfd9c7a21ffdb5c00d9d68a71100","checklist","FALSE","FALSE","Precast Manufacture","Panels 1 - 30 ","Panel -8"
"52ea61db-cfe0-5832-be4f-9400be2ef8d7","","checkpoint-group","pass","","","TRUE","TRUE","Precast Manufacture","Panels 1 - 30 ","Panel -8","Pre-Pour Check"
"7caf9c25-b888-5519-89c9-4248a0c84772","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 1 - 30 ","Panel -8","Pre-Pour Check","Dimensions"
"66327d68-d0c2-5277-9aa2-106e19196d36","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 1 - 30 ","Panel -8","Pre-Pour Check","Mould Clean"
"d3e6fa52-c9f3-5857-a047-e33faa28fd68","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 1 - 30 ","Panel -8","Pre-Pour Check","Mould Oiled"
"6fa76713-66a8-553f-ba2c-6d77862710c9","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 1 - 30 ","Panel -8","Pre-Pour Check","Mould - Workmanship"
"e67932f0-efa3-537f-a5e9-2e3d16305765","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 1 - 30 ","Panel -8","Pre-Pour Check","Reinforcing"
"0c86270e-077c-5bc2-8a3e-5c8a9a56e999","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 1 - 30 ","Panel -8","Pre-Pour Check","Cast In Items"
"1bbf32b5-270b-5747-a2b8-b99831174df4","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 1 - 30 ","Panel -8","Pre-Pour Check","Marker Position and No."
"a7989575-9ce3-5dc5-bb87-13c3072ad70f","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 1 - 30 ","Panel -8","Pre-Pour Check","Make mould to Green Status"
"0e42e1e6-b81d-5854-82c6-001602421a5d","","checkpoint-group","pass","","","TRUE","TRUE","Precast Manufacture","Panels 1 - 30 ","Panel -8","Concrete Works"
"83759918-9d59-5325-9a00-6817f6b755ef","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 1 - 30 ","Panel -8","Concrete Works","Concrete Works Details"
"cec11e9d-a22d-55cf-a459-86899c39599e","","checkpoint-status","not-applicable","","","TRUE","TRUE","Precast Manufacture","Panels 1 - 30 ","Panel -8","Concrete Works","Wilco Sample Taken"
"845e3554-d5f0-5338-9fe9-b7a1e0ce7a0a","","checkpoint-status","not-applicable","","","TRUE","TRUE","Precast Manufacture","Panels 1 - 30 ","Panel -8","Concrete Works","Bridgeman Sample Taken"
"04accb8d-0d44-5d9e-aca3-b03faabfc3e8","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 1 - 30 ","Panel -8","Concrete Works","Supervisor Approval"
"015d5245-1718-5042-8fd8-a717e3159e1e","","checkpoint-group","pass","","","TRUE","TRUE","Precast Manufacture","Panels 1 - 30 ","Panel -8","Post Pour Check"
"dc4a12d0-3206-5141-980f-2f4c6aa59776","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 1 - 30 ","Panel -8","Post Pour Check","Edge Detail"
"2511bbc2-42b0-5907-ac39-bdc90fc1e0c7","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 1 - 30 ","Panel -8","Post Pour Check","Bar Projections"
"022ba22d-0fa1-5a3f-92d3-31baa3441893","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 1 - 30 ","Panel -8","Post Pour Check","Cast in items"
"cf98efb4-7fc5-58ad-b780-d4e69d07becf","","checkpoint-group","pass","","","TRUE","TRUE","Precast Manufacture","Panels 1 - 30 ","Panel -8","Stripping and Stacking"
"df56e84c-a537-5516-a8a1-f1d0c0076dd4","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 1 - 30 ","Panel -8","Stripping and Stacking","Stripping & Stacking"
"6939bf05-4dc8-4266-991b-0f66550d174b","","checklist-sectioned","pass","c2a401113ea2a6c910e13b22e51d11ac8959dfd9c7a21ffdb5c00d9d68a71100","checklist","FALSE","FALSE","Precast Manufacture","Panels 1 - 30 ","Panel -9"
"183c0bdb-acb8-5ac9-879a-65b706b8514c","","checkpoint-group","pass","","","TRUE","TRUE","Precast Manufacture","Panels 1 - 30 ","Panel -9","Pre-Pour Check"
"b45ad736-f1f6-5bf4-b756-7349dd8ade55","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 1 - 30 ","Panel -9","Pre-Pour Check","Dimensions"
"c56bb860-cc7c-5fca-b0cb-89c603fb7210","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 1 - 30 ","Panel -9","Pre-Pour Check","Mould Clean"
"6325d23f-ff39-5d00-9f8c-b595e989df30","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 1 - 30 ","Panel -9","Pre-Pour Check","Mould Oiled"
"e7f97a2e-0694-5171-a02d-88328db71b92","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 1 - 30 ","Panel -9","Pre-Pour Check","Mould - Workmanship"
"b724205d-3032-5f12-8eae-7066d1f86ada","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 1 - 30 ","Panel -9","Pre-Pour Check","Reinforcing"
"88b602b5-88fb-582e-a90b-f0ca54aa7be5","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 1 - 30 ","Panel -9","Pre-Pour Check","Cast In Items"
"f5aab386-33a3-508e-947e-c6bf5fb19799","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 1 - 30 ","Panel -9","Pre-Pour Check","Marker Position and No."
"0bd5948b-c101-5470-9676-da06c070f761","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 1 - 30 ","Panel -9","Pre-Pour Check","Make mould to Green Status"
"254fa098-a4f9-5354-917f-61933b923574","","checkpoint-group","pass","","","TRUE","TRUE","Precast Manufacture","Panels 1 - 30 ","Panel -9","Concrete Works"
"d115d674-2427-5c05-99d4-9bae417c7b85","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 1 - 30 ","Panel -9","Concrete Works","Concrete Works Details"
"1b04503a-9cf4-5c78-9e61-061f1e8e92fc","","checkpoint-status","not-applicable","","","TRUE","TRUE","Precast Manufacture","Panels 1 - 30 ","Panel -9","Concrete Works","Wilco Sample Taken"
"3a2d3e83-6e14-566b-a892-698939e18359","","checkpoint-status","not-applicable","","","TRUE","TRUE","Precast Manufacture","Panels 1 - 30 ","Panel -9","Concrete Works","Bridgeman Sample Taken"
"5fab7bd6-88ac-5ed3-a8a6-1413f683b582","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 1 - 30 ","Panel -9","Concrete Works","Supervisor Approval"
"bfedcfea-26de-5c51-94f4-ba2f35028294","","checkpoint-group","pass","","","TRUE","TRUE","Precast Manufacture","Panels 1 - 30 ","Panel -9","Post Pour Check"
"8890f414-1a89-5b22-87ee-fffe0321e2e6","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 1 - 30 ","Panel -9","Post Pour Check","Edge Detail"
"8c9f0d24-433d-5137-a6ec-117af93d533f","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 1 - 30 ","Panel -9","Post Pour Check","Bar Projections"
"7a0d1119-6662-5ecc-a251-00a4551bb06d","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 1 - 30 ","Panel -9","Post Pour Check","Cast in items"
"1dc90412-d70b-58af-a4a6-3c09d7be6ccf","","checkpoint-group","pass","","","TRUE","TRUE","Precast Manufacture","Panels 1 - 30 ","Panel -9","Stripping and Stacking"
"063a1bcd-52eb-52bd-a78c-2f78aab4f134","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 1 - 30 ","Panel -9","Stripping and Stacking","Stripping & Stacking"
"0db4d396-24e7-48d5-82d4-399063017e9e","","checklist-sectioned","pass","c2a401113ea2a6c910e13b22e51d11ac8959dfd9c7a21ffdb5c00d9d68a71100","checklist","FALSE","FALSE","Precast Manufacture","Panels 1 - 30 ","Panel -10"
"59e93f46-b78f-59a9-8ef4-9416420de64f","","checkpoint-group","pass","","","TRUE","TRUE","Precast Manufacture","Panels 1 - 30 ","Panel -10","Pre-Pour Check"
"70dab37e-4f64-52b0-b3ac-a608ae4bd685","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 1 - 30 ","Panel -10","Pre-Pour Check","Dimensions"
"8638d06f-770d-55fb-b312-a4b56a98d887","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 1 - 30 ","Panel -10","Pre-Pour Check","Mould Clean"
"fb2ce041-1858-5a15-a910-dda3ba268f4d","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 1 - 30 ","Panel -10","Pre-Pour Check","Mould Oiled"
"6324171b-3493-5095-bed1-72089d13b833","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 1 - 30 ","Panel -10","Pre-Pour Check","Mould - Workmanship"
"d11ad415-c7ea-5406-a0db-4d3e4132416a","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 1 - 30 ","Panel -10","Pre-Pour Check","Reinforcing"
"dcf6f03c-5c68-5f03-b095-c40b00cdd5a2","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 1 - 30 ","Panel -10","Pre-Pour Check","Cast In Items"
"20aba933-4d69-5ff3-b8a4-db0d48d979c5","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 1 - 30 ","Panel -10","Pre-Pour Check","Marker Position and No."
"5a7cbf82-b73c-5ed7-985d-edfa424436e3","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 1 - 30 ","Panel -10","Pre-Pour Check","Make mould to Green Status"
"f547692b-d66a-5d36-be93-9c1c68298446","","checkpoint-group","pass","","","TRUE","TRUE","Precast Manufacture","Panels 1 - 30 ","Panel -10","Concrete Works"
"46531e21-ddce-5050-9479-555a7568f684","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 1 - 30 ","Panel -10","Concrete Works","Concrete Works Details"
"244dd9ba-db00-5472-8fd7-01d53005c60d","","checkpoint-status","not-applicable","","","TRUE","TRUE","Precast Manufacture","Panels 1 - 30 ","Panel -10","Concrete Works","Wilco Sample Taken"
"1f24defc-cca0-5cd5-8cb0-976eb36c680d","","checkpoint-status","not-applicable","","","TRUE","TRUE","Precast Manufacture","Panels 1 - 30 ","Panel -10","Concrete Works","Bridgeman Sample Taken"
"25a35216-f531-5d17-9ffb-894d87546af5","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 1 - 30 ","Panel -10","Concrete Works","Supervisor Approval"
"7b39aa63-111f-5f7b-af5a-581b1ad39498","","checkpoint-group","pass","","","TRUE","TRUE","Precast Manufacture","Panels 1 - 30 ","Panel -10","Post Pour Check"
"57794f81-7e50-5844-b894-ce092630b1bd","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 1 - 30 ","Panel -10","Post Pour Check","Edge Detail"
"56581189-6b5b-59b8-878c-4a932302ea84","","checkpoint-status","not-applicable","","","TRUE","TRUE","Precast Manufacture","Panels 1 - 30 ","Panel -10","Post Pour Check","Bar Projections"
"2b6736a2-fe7c-59bd-a5e1-1d882e2f7d0d","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 1 - 30 ","Panel -10","Post Pour Check","Cast in items"
"e92f1f5d-7047-528a-8f07-1250eae62bb9","","checkpoint-group","pass","","","TRUE","TRUE","Precast Manufacture","Panels 1 - 30 ","Panel -10","Stripping and Stacking"
"b2c7d9a6-c356-5bbb-9bfe-e25f2250f7a1","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 1 - 30 ","Panel -10","Stripping and Stacking","Stripping & Stacking"
"4e46affc-69bc-4480-9ae9-d2c9fb0205f1","","checklist-sectioned","pass","c2a401113ea2a6c910e13b22e51d11ac8959dfd9c7a21ffdb5c00d9d68a71100","checklist","FALSE","FALSE","Precast Manufacture","Panels 1 - 30 ","Panel -11"
"0c930900-dd81-54b2-b01f-4294c2f5cd0a","","checkpoint-group","pass","","","TRUE","TRUE","Precast Manufacture","Panels 1 - 30 ","Panel -11","Pre-Pour Check"
"c375b6cb-fcc6-5d29-99af-0d54744b1352","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 1 - 30 ","Panel -11","Pre-Pour Check","Dimensions"
