"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"12e05ced-2482-47eb-9f83-31f178a047e6","","folder-normal","pass","","step","FALSE","FALSE","Temp Works"
"fdd82e7d-baa6-402b-8977-90e362f79dfb","","folder-normal","pass","","step","FALSE","FALSE","Temp Works","MRP-DPK-089-00-CTW-0090-0 - Temp Rail Delineation Fencing"
"03abf0c8-8fdf-4651-b8c3-5610ec1f6d12","","folder-normal","pass","","step","FALSE","FALSE","Temp Works","MRP-DPK-089-00-CTW-0090-0 - Temp Rail Delineation Fencing","Rail Temp Delineation Fence Installation"
"aa12f8e9-cc7d-46ca-9bcf-ac6fbf453045","","folder-normal","pass","","step","TRUE","FALSE","Temp Works","MRP-DPK-089-00-CTW-0090-0 - Temp Rail Delineation Fencing","Rail Temp Delineation Fence Installation","089-0041-Brunt-Temp Rail Delineation Fence-North"
"6265f95c-98a2-4aba-a3cd-8e973066dda1","","checklist-sectioned","pass","ITP-018-CIV - Rail Delineation Temporary Fencing","checklist","FALSE","FALSE","Temp Works","MRP-DPK-089-00-CTW-0090-0 - Temp Rail Delineation Fencing","Rail Temp Delineation Fence Installation","089-0041-Brunt-Temp Rail Delineation Fence-North","ITP-018-CIV - Rail Delineation Temporary Fencing - North Fence - Lot 089-0041"
"5e4eca6b-1e4b-5b20-b03c-6cfae867c41e","","checkpoint-group","pass","","","FALSE","FALSE","Temp Works","MRP-DPK-089-00-CTW-0090-0 - Temp Rail Delineation Fencing","Rail Temp Delineation Fence Installation","089-0041-Brunt-Temp Rail Delineation Fence-North","ITP-018-CIV - Rail Delineation Temporary Fencing - North Fence - Lot 089-0041","1. Referenced Documentation"
"0f022107-4fd5-51f0-86d6-f4ead65cd33c","","checkpoint-status","pass","","","TRUE","TRUE","Rail","MRP-DPK-089-00-ETN-0062-0_Rail Overhead Wiring","Rail Overhead Wiring Foundation (Bored Pile)","089-0001-Brunt-OH Wiring Structures-DE1571+13 UP TTC Foundation ","ITP-016-STR - OHW Structures Pilling (DE1571+13 UP TTC) Lot 089-0001","1. Referenced Documentation","1.1 - Non Dependent"
"ce0d56d5-e66e-552f-a6de-be686e99d093","","checkpoint-status","pass","","","TRUE","TRUE","Rail","MRP-DPK-089-00-ETN-0062-0_Rail Overhead Wiring","Rail Overhead Wiring Foundation (Bored Pile)","089-0001-Brunt-OH Wiring Structures-DE1571+13 UP TTC Foundation ","ITP-016-STR - OHW Structures Pilling (DE1571+13 UP TTC) Lot 089-0001","1. Referenced Documentation","1.2 - Non Dependent"
"61bb3cce-7f52-5589-a12d-f007685c591b","","checkpoint-status","pass","","","TRUE","TRUE","Rail","MRP-DPK-089-00-ETN-0062-0_Rail Overhead Wiring","Rail Overhead Wiring Foundation (Bored Pile)","089-0001-Brunt-OH Wiring Structures-DE1571+13 UP TTC Foundation ","ITP-016-STR - OHW Structures Pilling (DE1571+13 UP TTC) Lot 089-0001","1. Referenced Documentation","1.3 - Non Dependent"
"901aac37-4437-59d0-b372-bfe3953fe47c","","checkpoint-status","pass","","","TRUE","TRUE","Rail","MRP-DPK-089-00-ETN-0062-0_Rail Overhead Wiring","Rail Overhead Wiring Foundation (Bored Pile)","089-0001-Brunt-OH Wiring Structures-DE1571+13 UP TTC Foundation ","ITP-016-STR - OHW Structures Pilling (DE1571+13 UP TTC) Lot 089-0001","1. Referenced Documentation","1.4 - Non Dependent"
"f684deb2-c616-554a-9493-e0ff46e1e879","","checkpoint-status","pass","","","TRUE","TRUE","Rail","MRP-DPK-089-00-ETN-0062-0_Rail Overhead Wiring","Rail Overhead Wiring Foundation (Bored Pile)","089-0001-Brunt-OH Wiring Structures-DE1571+13 UP TTC Foundation ","ITP-016-STR - OHW Structures Pilling (DE1571+13 UP TTC) Lot 089-0001","1. Referenced Documentation","1.5 - Non Dependent"
"109d7ecb-82a6-59cb-a1fd-ee198b8f43bd","","checkpoint-status","pass","","","TRUE","TRUE","Rail","MRP-DPK-089-00-ETN-0062-0_Rail Overhead Wiring","Rail Overhead Wiring Foundation (Bored Pile)","089-0001-Brunt-OH Wiring Structures-DE1571+13 UP TTC Foundation ","ITP-016-STR - OHW Structures Pilling (DE1571+13 UP TTC) Lot 089-0001","1. Referenced Documentation","1.6 - Non Dependent"
"a6826c43-7363-5884-b921-db9f0a25480a","","checkpoint-group","pass","","","FALSE","FALSE","Rail","MRP-DPK-089-00-ETN-0062-0_Rail Overhead Wiring","Rail Overhead Wiring Foundation (Bored Pile)","089-0001-Brunt-OH Wiring Structures-DE1571+13 UP TTC Foundation ","ITP-016-STR - OHW Structures Pilling (DE1571+13 UP TTC) Lot 089-0001","2. Preliminaries - Materials"
"53d25393-e329-5cc8-9002-c5ff988b546c","","checkpoint-status","pass","","","TRUE","TRUE","Rail","MRP-DPK-089-00-ETN-0062-0_Rail Overhead Wiring","Rail Overhead Wiring Foundation (Bored Pile)","089-0001-Brunt-OH Wiring Structures-DE1571+13 UP TTC Foundation ","ITP-016-STR - OHW Structures Pilling (DE1571+13 UP TTC) Lot 089-0001","2. Preliminaries - Materials","2.1 - Concrete Mix"
"a98a7654-5014-5f42-91ad-2c1fe43a409d","","holdpoint","pass","","","TRUE","TRUE","Rail","MRP-DPK-089-00-ETN-0062-0_Rail Overhead Wiring","Rail Overhead Wiring Foundation (Bored Pile)","089-0001-Brunt-OH Wiring Structures-DE1571+13 UP TTC Foundation ","ITP-016-STR - OHW Structures Pilling (DE1571+13 UP TTC) Lot 089-0001","2. Preliminaries - Materials","AUTHORITY HOLDPOINT"
"a8230d6e-802e-5d09-afb9-992931f85a76","","checkpoint-status","pass","","","TRUE","TRUE","Rail","MRP-DPK-089-00-ETN-0062-0_Rail Overhead Wiring","Rail Overhead Wiring Foundation (Bored Pile)","089-0001-Brunt-OH Wiring Structures-DE1571+13 UP TTC Foundation ","ITP-016-STR - OHW Structures Pilling (DE1571+13 UP TTC) Lot 089-0001","2. Preliminaries - Materials","2.2 - ACRS Certification (for Reinforcement)"
"b3896381-97d1-58f2-846b-ebfbf9f4a212","","holdpoint","pass","","","TRUE","TRUE","Rail","MRP-DPK-089-00-ETN-0062-0_Rail Overhead Wiring","Rail Overhead Wiring Foundation (Bored Pile)","089-0001-Brunt-OH Wiring Structures-DE1571+13 UP TTC Foundation ","ITP-016-STR - OHW Structures Pilling (DE1571+13 UP TTC) Lot 089-0001","2. Preliminaries - Materials","AUTHORITY HOLDPOINT"
"74e186c4-45ea-5776-ad71-968626deab56","","checkpoint-status","pass","","","TRUE","TRUE","Rail","MRP-DPK-089-00-ETN-0062-0_Rail Overhead Wiring","Rail Overhead Wiring Foundation (Bored Pile)","089-0001-Brunt-OH Wiring Structures-DE1571+13 UP TTC Foundation ","ITP-016-STR - OHW Structures Pilling (DE1571+13 UP TTC) Lot 089-0001","2. Preliminaries - Materials","2.3 - Bar Chairs/Aspros/wheels Certification"
"1edd00bd-861f-5d8f-aa6c-8751c4579084","","holdpoint","pass","","","TRUE","TRUE","Rail","MRP-DPK-089-00-ETN-0062-0_Rail Overhead Wiring","Rail Overhead Wiring Foundation (Bored Pile)","089-0001-Brunt-OH Wiring Structures-DE1571+13 UP TTC Foundation ","ITP-016-STR - OHW Structures Pilling (DE1571+13 UP TTC) Lot 089-0001","2. Preliminaries - Materials","AUTHORITY HOLDPOINT"
"dc62abc5-1b8e-5172-93b6-cdc7e2ed7c0f","","checkpoint-status","pass","","","TRUE","TRUE","Rail","MRP-DPK-089-00-ETN-0062-0_Rail Overhead Wiring","Rail Overhead Wiring Foundation (Bored Pile)","089-0001-Brunt-OH Wiring Structures-DE1571+13 UP TTC Foundation ","ITP-016-STR - OHW Structures Pilling (DE1571+13 UP TTC) Lot 089-0001","2. Preliminaries - Materials","2.4 - Cast-in Bolts, nuts washers"
"4ae8547b-936c-59cb-8a62-d605744c136c","","holdpoint","pass","","","TRUE","TRUE","Rail","MRP-DPK-089-00-ETN-0062-0_Rail Overhead Wiring","Rail Overhead Wiring Foundation (Bored Pile)","089-0001-Brunt-OH Wiring Structures-DE1571+13 UP TTC Foundation ","ITP-016-STR - OHW Structures Pilling (DE1571+13 UP TTC) Lot 089-0001","2. Preliminaries - Materials","AUTHORITY HOLDPOINT"
"c8cc6190-cf80-5538-b2fa-6b59f6edacec","","checkpoint-group","pass","","","FALSE","FALSE","Rail","MRP-DPK-089-00-ETN-0062-0_Rail Overhead Wiring","Rail Overhead Wiring Foundation (Bored Pile)","089-0001-Brunt-OH Wiring Structures-DE1571+13 UP TTC Foundation ","ITP-016-STR - OHW Structures Pilling (DE1571+13 UP TTC) Lot 089-0001","3. Preliminaries - Procedures & Documentation"
"a9180818-ba04-5fe2-8c70-d3b48e8e5eb6","","checkpoint-status","pass","","","TRUE","TRUE","Rail","MRP-DPK-089-00-ETN-0062-0_Rail Overhead Wiring","Rail Overhead Wiring Foundation (Bored Pile)","089-0001-Brunt-OH Wiring Structures-DE1571+13 UP TTC Foundation ","ITP-016-STR - OHW Structures Pilling (DE1571+13 UP TTC) Lot 089-0001","3. Preliminaries - Procedures & Documentation","3.1 - Working Platform Certification"
"07709c9c-b48a-5b58-a6a6-c9cf0048e073","","holdpoint","pass","","","TRUE","TRUE","Rail","MRP-DPK-089-00-ETN-0062-0_Rail Overhead Wiring","Rail Overhead Wiring Foundation (Bored Pile)","089-0001-Brunt-OH Wiring Structures-DE1571+13 UP TTC Foundation ","ITP-016-STR - OHW Structures Pilling (DE1571+13 UP TTC) Lot 089-0001","3. Preliminaries - Procedures & Documentation","AUTHORITY HOLDPOINT"
"ff8fbc16-9343-5201-b69e-d0d2ac3706ce","","checkpoint-status","pass","","","TRUE","TRUE","Rail","MRP-DPK-089-00-ETN-0062-0_Rail Overhead Wiring","Rail Overhead Wiring Foundation (Bored Pile)","089-0001-Brunt-OH Wiring Structures-DE1571+13 UP TTC Foundation ","ITP-016-STR - OHW Structures Pilling (DE1571+13 UP TTC) Lot 089-0001","3. Preliminaries - Procedures & Documentation","3.2 - Piling Operations Work Procedure"
"2710000a-a8a0-5a78-92cf-dd4887f3ca78","","holdpoint","pass","","","TRUE","TRUE","Rail","MRP-DPK-089-00-ETN-0062-0_Rail Overhead Wiring","Rail Overhead Wiring Foundation (Bored Pile)","089-0001-Brunt-OH Wiring Structures-DE1571+13 UP TTC Foundation ","ITP-016-STR - OHW Structures Pilling (DE1571+13 UP TTC) Lot 089-0001","3. Preliminaries - Procedures & Documentation","AUTHORITY HOLDPOINT"
"46bef80c-45ec-561e-a942-91c503aaa964","","checkpoint-status","pass","","","TRUE","TRUE","Rail","MRP-DPK-089-00-ETN-0062-0_Rail Overhead Wiring","Rail Overhead Wiring Foundation (Bored Pile)","089-0001-Brunt-OH Wiring Structures-DE1571+13 UP TTC Foundation ","ITP-016-STR - OHW Structures Pilling (DE1571+13 UP TTC) Lot 089-0001","3. Preliminaries - Procedures & Documentation","3.3 - Temporary Steel Casings"
"a1e82083-a4ea-5330-baea-4412aefd08d3","","holdpoint","pass","","","TRUE","TRUE","Rail","MRP-DPK-089-00-ETN-0062-0_Rail Overhead Wiring","Rail Overhead Wiring Foundation (Bored Pile)","089-0001-Brunt-OH Wiring Structures-DE1571+13 UP TTC Foundation ","ITP-016-STR - OHW Structures Pilling (DE1571+13 UP TTC) Lot 089-0001","3. Preliminaries - Procedures & Documentation","AUTHORITY HOLDPOINT"
"e7152ed7-344d-5aa7-a5e1-da107122fb57","","checkpoint-status","pass","","","TRUE","TRUE","Rail","MRP-DPK-089-00-ETN-0062-0_Rail Overhead Wiring","Rail Overhead Wiring Foundation (Bored Pile)","089-0001-Brunt-OH Wiring Structures-DE1571+13 UP TTC Foundation ","ITP-016-STR - OHW Structures Pilling (DE1571+13 UP TTC) Lot 089-0001","3. Preliminaries - Procedures & Documentation","3.4 - Casting Under Water Procedure"
"850add8c-51e0-56ec-a498-5738000ec051","","holdpoint","pass","","","TRUE","TRUE","Rail","MRP-DPK-089-00-ETN-0062-0_Rail Overhead Wiring","Rail Overhead Wiring Foundation (Bored Pile)","089-0001-Brunt-OH Wiring Structures-DE1571+13 UP TTC Foundation ","ITP-016-STR - OHW Structures Pilling (DE1571+13 UP TTC) Lot 089-0001","3. Preliminaries - Procedures & Documentation","AUTHORITY HOLDPOINT"
"27816be5-de1c-5118-ae8d-13f4a35952c2","","checkpoint-status","pass","","","TRUE","TRUE","Rail","MRP-DPK-089-00-ETN-0062-0_Rail Overhead Wiring","Rail Overhead Wiring Foundation (Bored Pile)","089-0001-Brunt-OH Wiring Structures-DE1571+13 UP TTC Foundation ","ITP-016-STR - OHW Structures Pilling (DE1571+13 UP TTC) Lot 089-0001","3. Preliminaries - Procedures & Documentation","3.5 - Pre-qualified Pile Testing Consultant"
"6337e200-8b89-528a-9022-cd56f33c55cf","","holdpoint","pass","","","TRUE","TRUE","Rail","MRP-DPK-089-00-ETN-0062-0_Rail Overhead Wiring","Rail Overhead Wiring Foundation (Bored Pile)","089-0001-Brunt-OH Wiring Structures-DE1571+13 UP TTC Foundation ","ITP-016-STR - OHW Structures Pilling (DE1571+13 UP TTC) Lot 089-0001","3. Preliminaries - Procedures & Documentation","AUTHORITY HOLDPOINT"
"bbcaa5ef-9f6c-53db-ad59-71b5147cfaa3","","checkpoint-status","pass","","","TRUE","TRUE","Rail","MRP-DPK-089-00-ETN-0062-0_Rail Overhead Wiring","Rail Overhead Wiring Foundation (Bored Pile)","089-0001-Brunt-OH Wiring Structures-DE1571+13 UP TTC Foundation ","ITP-016-STR - OHW Structures Pilling (DE1571+13 UP TTC) Lot 089-0001","3. Preliminaries - Procedures & Documentation","3.6 - Reinforcement Welding Specifications & Qualifications"
"e1ade48e-b3e9-5af6-80cd-a2e464f4940e","","holdpoint","pass","","","TRUE","TRUE","Rail","MRP-DPK-089-00-ETN-0062-0_Rail Overhead Wiring","Rail Overhead Wiring Foundation (Bored Pile)","089-0001-Brunt-OH Wiring Structures-DE1571+13 UP TTC Foundation ","ITP-016-STR - OHW Structures Pilling (DE1571+13 UP TTC) Lot 089-0001","3. Preliminaries - Procedures & Documentation","AUTHORITY HOLDPOINT"
"8bbe1f4d-f856-591d-8cef-252f00f966c4","","checkpoint-group","pass","","","FALSE","FALSE","Rail","MRP-DPK-089-00-ETN-0062-0_Rail Overhead Wiring","Rail Overhead Wiring Foundation (Bored Pile)","089-0001-Brunt-OH Wiring Structures-DE1571+13 UP TTC Foundation ","ITP-016-STR - OHW Structures Pilling (DE1571+13 UP TTC) Lot 089-0001","4. Pre-construction Activities"
"1aff04a2-3f6c-533f-b6a3-850363ffe365","","checkpoint-status","pass","","","TRUE","TRUE","Rail","MRP-DPK-089-00-ETN-0062-0_Rail Overhead Wiring","Rail Overhead Wiring Foundation (Bored Pile)","089-0001-Brunt-OH Wiring Structures-DE1571+13 UP TTC Foundation ","ITP-016-STR - OHW Structures Pilling (DE1571+13 UP TTC) Lot 089-0001","4. Pre-construction Activities","4.1 - IFC Drawings"
"0e90075d-6b7e-56cb-8a35-ed63becbc31c","","checkpoint-status","pass","","","TRUE","TRUE","Rail","MRP-DPK-089-00-ETN-0062-0_Rail Overhead Wiring","Rail Overhead Wiring Foundation (Bored Pile)","089-0001-Brunt-OH Wiring Structures-DE1571+13 UP TTC Foundation ","ITP-016-STR - OHW Structures Pilling (DE1571+13 UP TTC) Lot 089-0001","4. Pre-construction Activities","4.2 - Survey Set-out"
"b33e57a5-9ab5-5135-baba-2a8820416152","","checkpoint-status","not-applicable","","","TRUE","TRUE","Rail","MRP-DPK-089-00-ETN-0062-0_Rail Overhead Wiring","Rail Overhead Wiring Foundation (Bored Pile)","089-0001-Brunt-OH Wiring Structures-DE1571+13 UP TTC Foundation ","ITP-016-STR - OHW Structures Pilling (DE1571+13 UP TTC) Lot 089-0001","4. Pre-construction Activities","4.3 - Protection of Adjacent Piles"
"f042a5fb-8951-55d1-9f95-19d6e3290e48","","checkpoint-group","pass","","","FALSE","FALSE","Rail","MRP-DPK-089-00-ETN-0062-0_Rail Overhead Wiring","Rail Overhead Wiring Foundation (Bored Pile)","089-0001-Brunt-OH Wiring Structures-DE1571+13 UP TTC Foundation ","ITP-016-STR - OHW Structures Pilling (DE1571+13 UP TTC) Lot 089-0001","5. Construction Activities"
"ea6bbb9a-a281-5484-9e74-d2076579c8f2","","checkpoint-status","pass","","","TRUE","TRUE","Rail","MRP-DPK-089-00-ETN-0062-0_Rail Overhead Wiring","Rail Overhead Wiring Foundation (Bored Pile)","089-0001-Brunt-OH Wiring Structures-DE1571+13 UP TTC Foundation ","ITP-016-STR - OHW Structures Pilling (DE1571+13 UP TTC) Lot 089-0001","5. Construction Activities","5.1 - Boring Operations"
"288bcc36-cade-5715-91db-a718c1d52108","","checkpoint-status","pass","","","TRUE","TRUE","Rail","MRP-DPK-089-00-ETN-0062-0_Rail Overhead Wiring","Rail Overhead Wiring Foundation (Bored Pile)","089-0001-Brunt-OH Wiring Structures-DE1571+13 UP TTC Foundation ","ITP-016-STR - OHW Structures Pilling (DE1571+13 UP TTC) Lot 089-0001","5. Construction Activities","5.2 - Formwork Extension"
"5c0886dd-57e8-57a6-a265-e6a1be6df711","","checkpoint-status","pass","","","TRUE","TRUE","Rail","MRP-DPK-089-00-ETN-0062-0_Rail Overhead Wiring","Rail Overhead Wiring Foundation (Bored Pile)","089-0001-Brunt-OH Wiring Structures-DE1571+13 UP TTC Foundation ","ITP-016-STR - OHW Structures Pilling (DE1571+13 UP TTC) Lot 089-0001","5. Construction Activities","5.3 - Inspection of Pile Excavation"
"1a009847-7e59-57f1-8365-f753c7954f82","","holdpoint","pass","","","TRUE","TRUE","Rail","MRP-DPK-089-00-ETN-0062-0_Rail Overhead Wiring","Rail Overhead Wiring Foundation (Bored Pile)","089-0001-Brunt-OH Wiring Structures-DE1571+13 UP TTC Foundation ","ITP-016-STR - OHW Structures Pilling (DE1571+13 UP TTC) Lot 089-0001","5. Construction Activities","AUTHORITY HOLDPOINT"
"992710fc-09d2-5212-a125-72e31c86f2ec","","checkpoint-status","pass","","","TRUE","TRUE","Rail","MRP-DPK-089-00-ETN-0062-0_Rail Overhead Wiring","Rail Overhead Wiring Foundation (Bored Pile)","089-0001-Brunt-OH Wiring Structures-DE1571+13 UP TTC Foundation ","ITP-016-STR - OHW Structures Pilling (DE1571+13 UP TTC) Lot 089-0001","5. Construction Activities","5.4 - Reinforcement - Placement"
"a3f5c45d-7948-531f-bf5b-1b1b7e3d5381","","checkpoint-status","pass","","","TRUE","TRUE","Rail","MRP-DPK-089-00-ETN-0062-0_Rail Overhead Wiring","Rail Overhead Wiring Foundation (Bored Pile)","089-0001-Brunt-OH Wiring Structures-DE1571+13 UP TTC Foundation ","ITP-016-STR - OHW Structures Pilling (DE1571+13 UP TTC) Lot 089-0001","5. Construction Activities","5.5 - Reinforcement - Electrical Continuity and HD Bolts - Electrical Continuity"
"b3db1d26-029b-5f6d-bc6f-2a9d4b7594ce","","checkpoint-status","pass","","","TRUE","TRUE","Rail","MRP-DPK-089-00-ETN-0062-0_Rail Overhead Wiring","Rail Overhead Wiring Foundation (Bored Pile)","089-0001-Brunt-OH Wiring Structures-DE1571+13 UP TTC Foundation ","ITP-016-STR - OHW Structures Pilling (DE1571+13 UP TTC) Lot 089-0001","5. Construction Activities","5.6 - Cast-in Items"
"04be971e-ce03-5098-9703-13c93f0456c9","","checkpoint-status","pass","","","TRUE","TRUE","Rail","MRP-DPK-089-00-ETN-0062-0_Rail Overhead Wiring","Rail Overhead Wiring Foundation (Bored Pile)","089-0001-Brunt-OH Wiring Structures-DE1571+13 UP TTC Foundation ","ITP-016-STR - OHW Structures Pilling (DE1571+13 UP TTC) Lot 089-0001","5. Construction Activities","5.7 - Pre-pour Inspection"
"c4cbec42-b05c-5f8d-8cb5-873a469f1d5d","","holdpoint","pass","","","TRUE","TRUE","Rail","MRP-DPK-089-00-ETN-0062-0_Rail Overhead Wiring","Rail Overhead Wiring Foundation (Bored Pile)","089-0001-Brunt-OH Wiring Structures-DE1571+13 UP TTC Foundation ","ITP-016-STR - OHW Structures Pilling (DE1571+13 UP TTC) Lot 089-0001","5. Construction Activities","AUTHORITY HOLDPOINT"
"7ee3c427-11a9-5451-934f-fe53c5648923","","checkpoint-status","pass","","","TRUE","TRUE","Rail","MRP-DPK-089-00-ETN-0062-0_Rail Overhead Wiring","Rail Overhead Wiring Foundation (Bored Pile)","089-0001-Brunt-OH Wiring Structures-DE1571+13 UP TTC Foundation ","ITP-016-STR - OHW Structures Pilling (DE1571+13 UP TTC) Lot 089-0001","5. Construction Activities","5.8 - Weather Conditions & Evaporation Limits"
"11227d86-0626-590a-b2ae-099775b06c82","","checkpoint-status","pass","","","TRUE","TRUE","Rail","MRP-DPK-089-00-ETN-0062-0_Rail Overhead Wiring","Rail Overhead Wiring Foundation (Bored Pile)","089-0001-Brunt-OH Wiring Structures-DE1571+13 UP TTC Foundation ","ITP-016-STR - OHW Structures Pilling (DE1571+13 UP TTC) Lot 089-0001","5. Construction Activities","5.9 - Concrete Testing - Sampling Frequency"
"c9afb789-3a7d-5148-91cf-c220c3caf135","","checkpoint-status","not-applicable","","","TRUE","TRUE","Rail","MRP-DPK-089-00-ETN-0062-0_Rail Overhead Wiring","Rail Overhead Wiring Foundation (Bored Pile)","089-0001-Brunt-OH Wiring Structures-DE1571+13 UP TTC Foundation ","ITP-016-STR - OHW Structures Pilling (DE1571+13 UP TTC) Lot 089-0001","5. Construction Activities","5.10 - Concrete Testing - Spread, Passability & Viscosity"
"ada76196-7fb4-5138-8b45-798dd6b28507","","checkpoint-status","pass","","","TRUE","TRUE","Rail","MRP-DPK-089-00-ETN-0062-0_Rail Overhead Wiring","Rail Overhead Wiring Foundation (Bored Pile)","089-0001-Brunt-OH Wiring Structures-DE1571+13 UP TTC Foundation ","ITP-016-STR - OHW Structures Pilling (DE1571+13 UP TTC) Lot 089-0001","5. Construction Activities","5.11 - Concrete Testing - Slump Test"
"fdc1b6b6-724d-5029-9071-dc4182be415e","","checkpoint-status","pass","","","TRUE","TRUE","Rail","MRP-DPK-089-00-ETN-0062-0_Rail Overhead Wiring","Rail Overhead Wiring Foundation (Bored Pile)","089-0001-Brunt-OH Wiring Structures-DE1571+13 UP TTC Foundation ","ITP-016-STR - OHW Structures Pilling (DE1571+13 UP TTC) Lot 089-0001","5. Construction Activities","5.12 - Concrete Testing - Compressive Strength Cylinders"
"1510d58c-1198-5d1f-b419-b83a036f23ac","","checkpoint-status","pass","","","TRUE","TRUE","Rail","MRP-DPK-089-00-ETN-0062-0_Rail Overhead Wiring","Rail Overhead Wiring Foundation (Bored Pile)","089-0001-Brunt-OH Wiring Structures-DE1571+13 UP TTC Foundation ","ITP-016-STR - OHW Structures Pilling (DE1571+13 UP TTC) Lot 089-0001","5. Construction Activities","5.13 - Placement & Compaction (Dry or Wet Excavation Conditions)"
"f9b2cf5e-158e-599b-b9f8-36b8adda7dd8","","checkpoint-status","pass","","","TRUE","TRUE","Rail","MRP-DPK-089-00-ETN-0062-0_Rail Overhead Wiring","Rail Overhead Wiring Foundation (Bored Pile)","089-0001-Brunt-OH Wiring Structures-DE1571+13 UP TTC Foundation ","ITP-016-STR - OHW Structures Pilling (DE1571+13 UP TTC) Lot 089-0001","5. Construction Activities","5.14 - Surface Finishes"
"bf062abc-6e36-52dc-b5ec-6000facd4aa3","","checkpoint-group","pass","","","FALSE","FALSE","Rail","MRP-DPK-089-00-ETN-0062-0_Rail Overhead Wiring","Rail Overhead Wiring Foundation (Bored Pile)","089-0001-Brunt-OH Wiring Structures-DE1571+13 UP TTC Foundation ","ITP-016-STR - OHW Structures Pilling (DE1571+13 UP TTC) Lot 089-0001","6. Post-construction Activities"
"8fb633b5-718c-521c-8738-b8b4b8c00e5b","","checkpoint-status","pass","","","TRUE","TRUE","Rail","MRP-DPK-089-00-ETN-0062-0_Rail Overhead Wiring","Rail Overhead Wiring Foundation (Bored Pile)","089-0001-Brunt-OH Wiring Structures-DE1571+13 UP TTC Foundation ","ITP-016-STR - OHW Structures Pilling (DE1571+13 UP TTC) Lot 089-0001","6. Post-construction Activities","6.1 - Compressive Strength Test Results"
"9d26d84b-5970-5234-891e-fad94a6fdb9b","","checkpoint-status","pass","","","TRUE","TRUE","Rail","MRP-DPK-089-00-ETN-0062-0_Rail Overhead Wiring","Rail Overhead Wiring Foundation (Bored Pile)","089-0001-Brunt-OH Wiring Structures-DE1571+13 UP TTC Foundation ","ITP-016-STR - OHW Structures Pilling (DE1571+13 UP TTC) Lot 089-0001","6. Post-construction Activities","6.2 - Pile Integrity Testing"
"e9b56411-e9e9-51d9-b44d-35836e1ced87","","checkpoint-status","pass","","","TRUE","TRUE","Rail","MRP-DPK-089-00-ETN-0062-0_Rail Overhead Wiring","Rail Overhead Wiring Foundation (Bored Pile)","089-0001-Brunt-OH Wiring Structures-DE1571+13 UP TTC Foundation ","ITP-016-STR - OHW Structures Pilling (DE1571+13 UP TTC) Lot 089-0001","6. Post-construction Activities","6.3 - As-built Survey"
"5272342a-738b-5846-a5eb-eb71fac30012","","checkpoint-status","pass","","","TRUE","TRUE","Rail","MRP-DPK-089-00-ETN-0062-0_Rail Overhead Wiring","Rail Overhead Wiring Foundation (Bored Pile)","089-0001-Brunt-OH Wiring Structures-DE1571+13 UP TTC Foundation ","ITP-016-STR - OHW Structures Pilling (DE1571+13 UP TTC) Lot 089-0001","6. Post-construction Activities","6.4 - Non-conformance Report (NCR) Closure"
