"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"e4cf5638-45b7-4c70-bf51-3c5e63380208","","checklist-flat","not-started","SYS - PT - Job Details","checklist-flat","FALSE","FALSE","Job Details"
"921635ad-384a-57a2-968a-e0b6ca4209e7","","checkpoint-status","not-started","","","TRUE","TRUE","Job Details","Project details entered below"
"82632969-86f7-4f57-b481-e3e525a682e3","","folder-normal","work-in-progress","","step","TRUE","FALSE","Precast Manufacture"
"2cfac9fb-861a-4776-af69-0f72abb5a5a4","","checklist-sectioned","pass","b4d1633d23659b113421612c76dd31fcbb3d55235db2b92c835b5f74c883a446","checklist","FALSE","FALSE","Precast Manufacture","Weld plate details"
"7661a612-32c5-5cdb-9954-f3365fc1dc3a","","checkpoint-group","pass","","","TRUE","TRUE","Precast Manufacture","Weld plate details","Weld plate detail"
"3a2346fe-6630-5986-9138-b3bbefe9b1dd","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Weld plate details","Weld plate detail","Edge Detail"
"f69bb3ea-ba4b-55ab-82f8-b65f04f21d79","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Weld plate details","Weld plate detail","Bar Projections"
"7466d9b1-4daa-5f09-8132-f146e2d710f2","","checkpoint-status","not-applicable","","","TRUE","TRUE","Precast Manufacture","Weld plate details","Weld plate detail","Cast in items"
"e6daa6e7-80df-4c1e-9a4e-1f80f34069fb","","folder-normal","work-in-progress","","step","TRUE","FALSE","Precast Manufacture","Panels"
"67463430-fbb3-4e31-b57f-25b9dfcea89b","","folder-normal","work-in-progress","","step","TRUE","FALSE","Precast Manufacture","Panels","Panels 1 - 30"
"0ab02ad1-e32b-4cb4-b385-e205b5ceb936","","checklist-sectioned","pass","c2a401113ea2a6c910e13b22e51d11ac8959dfd9c7a21ffdb5c00d9d68a71100","checklist","FALSE","FALSE","Precast Manufacture","Panels","Panels 1 - 30","Panel -1"
"9dc5a764-f679-5491-ac30-817f4d030b36","","checkpoint-group","pass","","","TRUE","TRUE","Precast Manufacture","Panels","Panels 1 - 30","Panel -1","Pre-Pour Check"
"a136caba-8fa7-5ad3-9af2-a59f1b1de825","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels","Panels 1 - 30","Panel -6","Post Pour Check","Edge Detail"
"9a09a66c-d8dc-56bc-840b-c9291f7ede7d","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels","Panels 1 - 30","Panel -6","Post Pour Check","Bar Projections"
"d24b0f25-9f3a-5c1d-82fd-f91bcbf508a3","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels","Panels 1 - 30","Panel -6","Post Pour Check","Cast in items"
"890962f1-cfc0-5c98-83eb-52fc95ad7ab9","","checkpoint-group","pass","","","TRUE","TRUE","Precast Manufacture","Panels","Panels 1 - 30","Panel -6","Stripping and Stacking"
"c4c3aefe-3089-5bec-8dc9-c87550ff0e16","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels","Panels 1 - 30","Panel -6","Stripping and Stacking","Stripping & Stacking"
"b13e8367-6d6b-46ee-8ca4-2e132009182c","","checklist-sectioned","pass","c2a401113ea2a6c910e13b22e51d11ac8959dfd9c7a21ffdb5c00d9d68a71100","checklist","FALSE","FALSE","Precast Manufacture","Panels","Panels 1 - 30","Panel -7"
"2b4a5f17-26cc-53b1-8da6-60bedc47ed37","","checkpoint-group","pass","","","TRUE","TRUE","Precast Manufacture","Panels","Panels 1 - 30","Panel -7","Pre-Pour Check"
"a226c885-d398-562e-99d8-a6ca9c9a8b8f","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels","Panels 1 - 30","Panel -7","Pre-Pour Check","Dimensions"
"e7872179-f0c2-5151-87e5-1eb5057abffe","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels","Panels 1 - 30","Panel -7","Pre-Pour Check","Mould Clean"
"1622d6c6-74ac-5bff-afb5-7a2a008dbe38","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels","Panels 1 - 30","Panel -7","Pre-Pour Check","Mould Oiled"
"c98b820c-1e1b-5c51-b492-b6a5830dacf3","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels","Panels 1 - 30","Panel -7","Pre-Pour Check","Mould - Workmanship"
"54e6ac77-402f-5081-b7d7-021501ac63bc","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels","Panels 1 - 30","Panel -7","Pre-Pour Check","Reinforcing"
"c39d8e55-3c4b-567e-84b6-3295fcbfd3d1","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels","Panels 1 - 30","Panel -7","Pre-Pour Check","Cast In Items"
"c03e48cc-8393-5a7d-b0e7-fa88b3787e7f","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels","Panels 1 - 30","Panel -7","Pre-Pour Check","Marker Position and No."
"f248b1a5-58d1-54bd-b357-8eb547bce370","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels","Panels 1 - 30","Panel -7","Pre-Pour Check","Make mould to Green Status"
"bbe91601-538d-5ec2-8e7e-361b923eac82","","checkpoint-group","pass","","","TRUE","TRUE","Precast Manufacture","Panels","Panels 1 - 30","Panel -7","Concrete Works"
"c878a4bc-1294-5e1f-9100-1b2103dd4894","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels","Panels 1 - 30","Panel -7","Concrete Works","Concrete Works Details"
"a6511b02-1842-5c27-ad8b-ae96e5bdbedf","","checkpoint-status","not-applicable","","","TRUE","TRUE","Precast Manufacture","Panels","Panels 1 - 30","Panel -7","Concrete Works","Wilco Sample Taken"
"ee646a0e-31ce-54a1-ad8b-54382b18bc83","","checkpoint-status","not-applicable","","","TRUE","TRUE","Precast Manufacture","Panels","Panels 1 - 30","Panel -7","Concrete Works","Bridgeman Sample Taken"
"6e0454ba-0d28-518c-b946-dd2934ca25e7","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels","Panels 1 - 30","Panel -7","Concrete Works","Supervisor Approval"
"90c67263-9d27-5250-8d41-7b0c3910d803","","checkpoint-group","pass","","","TRUE","TRUE","Precast Manufacture","Panels","Panels 1 - 30","Panel -7","Post Pour Check"
"f466e26e-654b-5b9f-93e1-cd500cba6b59","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels","Panels 1 - 30","Panel -7","Post Pour Check","Edge Detail"
"9b63d81e-be7f-5795-a032-79b07f424524","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels","Panels 1 - 30","Panel -7","Post Pour Check","Bar Projections"
"f9f9d893-7dfa-5b29-b550-710083559057","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels","Panels 1 - 30","Panel -7","Post Pour Check","Cast in items"
"11fa1385-3968-5f37-9f90-f2568b33cfc6","","checkpoint-group","pass","","","TRUE","TRUE","Precast Manufacture","Panels","Panels 1 - 30","Panel -7","Stripping and Stacking"
"167a7ecf-869f-58a8-849e-2c7ddd381080","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels","Panels 1 - 30","Panel -7","Stripping and Stacking","Stripping & Stacking"
"97c3be45-9117-4d93-bd49-c21dfd5b2251","","checklist-sectioned","pass","c2a401113ea2a6c910e13b22e51d11ac8959dfd9c7a21ffdb5c00d9d68a71100","checklist","FALSE","FALSE","Precast Manufacture","Panels","Panels 1 - 30","Panel -8"
"ef3eaa16-158d-5167-9076-b6b6e08c368e","","checkpoint-group","pass","","","TRUE","TRUE","Precast Manufacture","Panels","Panels 1 - 30","Panel -8","Pre-Pour Check"
"e2f39962-ae18-50ed-8472-4828aae8910d","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels","Panels 1 - 30","Panel -8","Pre-Pour Check","Dimensions"
"b77cdbaa-7afa-5f81-b388-177ba7ca6686","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels","Panels 1 - 30","Panel -8","Pre-Pour Check","Mould Clean"
"b4094ebe-ee91-54ec-8833-73890a8f9a54","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels","Panels 1 - 30","Panel -8","Pre-Pour Check","Mould Oiled"
"6ace7b46-1c8d-5bed-9da0-017d489f5e99","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels","Panels 1 - 30","Panel -8","Pre-Pour Check","Mould - Workmanship"
"fdc310ef-1bcf-52be-b3d5-0f3ce073595a","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels","Panels 1 - 30","Panel -8","Pre-Pour Check","Reinforcing"
"fadf90b1-2008-5e24-b58e-aae906a58cda","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels","Panels 1 - 30","Panel -8","Pre-Pour Check","Cast In Items"
"293ff069-620b-5df5-ac4e-5b5288676148","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels","Panels 1 - 30","Panel -8","Pre-Pour Check","Marker Position and No."
"e5093280-189e-5e08-8d2f-e7c2c04ba217","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels","Panels 1 - 30","Panel -8","Pre-Pour Check","Make mould to Green Status"
"03b152ad-2db6-5050-a943-e9c8df929b50","","checkpoint-group","pass","","","TRUE","TRUE","Precast Manufacture","Panels","Panels 1 - 30","Panel -8","Concrete Works"
"15633566-5be6-5fd3-bde2-428d338c161c","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels","Panels 1 - 30","Panel -8","Concrete Works","Concrete Works Details"
"7ff9474c-f6e1-500c-8143-a6be04ab27bb","","checkpoint-status","not-applicable","","","TRUE","TRUE","Precast Manufacture","Panels","Panels 1 - 30","Panel -8","Concrete Works","Wilco Sample Taken"
"dc176844-fdff-5db4-842d-acb77531c319","","checkpoint-status","not-applicable","","","TRUE","TRUE","Precast Manufacture","Panels","Panels 1 - 30","Panel -8","Concrete Works","Bridgeman Sample Taken"
"f242c923-b78a-50e4-802d-fffbe0e6c2c3","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels","Panels 1 - 30","Panel -8","Concrete Works","Supervisor Approval"
"0caea369-35a4-5dbf-97dc-582a5d8cddd4","","checkpoint-group","pass","","","TRUE","TRUE","Precast Manufacture","Panels","Panels 1 - 30","Panel -8","Post Pour Check"
"2d9e33e7-4a7d-5a88-82f7-8e4252f9ce04","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels","Panels 1 - 30","Panel -8","Post Pour Check","Edge Detail"
"d6fb5198-5d78-5447-9cca-a84aedc9d2fa","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels","Panels 1 - 30","Panel -8","Post Pour Check","Bar Projections"
"fa22e449-40fa-56ac-9e6d-782893d7df97","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels","Panels 1 - 30","Panel -8","Post Pour Check","Cast in items"
"78b7efb0-32e0-5a89-8083-9e487d626a40","","checkpoint-group","pass","","","TRUE","TRUE","Precast Manufacture","Panels","Panels 1 - 30","Panel -8","Stripping and Stacking"
"1a0fc99c-9ae8-5888-b25b-ed9ac9ef8b1b","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels","Panels 1 - 30","Panel -8","Stripping and Stacking","Stripping & Stacking"
"8374c988-8b66-4d0a-99b4-0fd24bb78e18","","checklist-sectioned","pass","c2a401113ea2a6c910e13b22e51d11ac8959dfd9c7a21ffdb5c00d9d68a71100","checklist","FALSE","FALSE","Precast Manufacture","Panels","Panels 1 - 30","Panel -9"
"caa9fb34-87e2-5641-8c29-cf1ea475f72e","","checkpoint-group","pass","","","TRUE","TRUE","Precast Manufacture","Panels","Panels 1 - 30","Panel -9","Pre-Pour Check"
"6f2556d5-2b51-5700-a9d0-6f14fc05a12a","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels","Panels 1 - 30","Panel -9","Pre-Pour Check","Dimensions"
"34a1148e-d46a-5b98-a681-7ac446f7ecc9","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels","Panels 1 - 30","Panel -9","Pre-Pour Check","Mould Clean"
"4e59fb9a-51c7-5572-b175-5e0ac688c5f4","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels","Panels 1 - 30","Panel -9","Pre-Pour Check","Mould Oiled"
"dd798a1e-2328-59a4-9c19-05aedd248b38","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels","Panels 1 - 30","Panel -9","Pre-Pour Check","Mould - Workmanship"
"0fd79ccd-d407-50f9-8ebd-2772ad0a70ac","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels","Panels 1 - 30","Panel -9","Pre-Pour Check","Reinforcing"
"80e8dcd0-083e-5da3-b5a0-3222e194eaf7","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels","Panels 1 - 30","Panel -9","Pre-Pour Check","Cast In Items"
"ee28ef8e-5965-5ab6-af2b-fe488c2a2152","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels","Panels 1 - 30","Panel -9","Pre-Pour Check","Marker Position and No."
"2b159bb6-00be-5715-80bd-28809e7d8bfb","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels","Panels 1 - 30","Panel -9","Pre-Pour Check","Make mould to Green Status"
"1729a1c8-9e8f-5ad9-b1e6-87c3d31ab1b2","","checkpoint-group","pass","","","TRUE","TRUE","Precast Manufacture","Panels","Panels 1 - 30","Panel -9","Concrete Works"
"ba95186b-672e-5149-8dd4-132731b4332d","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels","Panels 1 - 30","Panel -9","Concrete Works","Concrete Works Details"
"33953506-4caa-5a0c-84f3-84aff03099b6","","checkpoint-status","not-applicable","","","TRUE","TRUE","Precast Manufacture","Panels","Panels 1 - 30","Panel -9","Concrete Works","Wilco Sample Taken"
"f5b7c5c5-d170-5c3e-9e81-56b0a40afd59","","checkpoint-status","not-applicable","","","TRUE","TRUE","Precast Manufacture","Panels","Panels 1 - 30","Panel -9","Concrete Works","Bridgeman Sample Taken"
"f366b82f-d317-5f6e-84b8-ec5d93aee1eb","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels","Panels 1 - 30","Panel -9","Concrete Works","Supervisor Approval"
"9cd5970c-f657-5237-bccd-6f7b166d78e7","","checkpoint-group","pass","","","TRUE","TRUE","Precast Manufacture","Panels","Panels 1 - 30","Panel -9","Post Pour Check"
"c4b8a7c9-a25c-5df6-8410-1d4ff7912b9d","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels","Panels 1 - 30","Panel -9","Post Pour Check","Edge Detail"
"e41dd203-6005-5a45-be4f-44af9d485107","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels","Panels 1 - 30","Panel -9","Post Pour Check","Bar Projections"
"e73fbc1e-82c7-5128-a097-83a79a5af0d5","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels","Panels 1 - 30","Panel -9","Post Pour Check","Cast in items"
"6cb6ac53-313f-5a34-93b3-45c65a2968ce","","checkpoint-group","pass","","","TRUE","TRUE","Precast Manufacture","Panels","Panels 1 - 30","Panel -9","Stripping and Stacking"
"14133eee-e35c-5b60-8ee0-0223791f3381","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels","Panels 1 - 30","Panel -9","Stripping and Stacking","Stripping & Stacking"
"60d09b2f-e80b-4451-89da-ae3243e82bab","","checklist-sectioned","pass","c2a401113ea2a6c910e13b22e51d11ac8959dfd9c7a21ffdb5c00d9d68a71100","checklist","FALSE","FALSE","Precast Manufacture","Panels","Panels 1 - 30","Panel -10"
"eba7e482-8a48-5882-9875-28500058c2f9","","checkpoint-group","pass","","","TRUE","TRUE","Precast Manufacture","Panels","Panels 1 - 30","Panel -10","Pre-Pour Check"
"bc715e4d-493c-5a02-8d6d-b14343bca9cb","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels","Panels 1 - 30","Panel -10","Pre-Pour Check","Dimensions"
"7ecb65d2-3ecf-5373-b072-ca8d0f301d2f","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels","Panels 1 - 30","Panel -10","Pre-Pour Check","Mould Clean"
"c1eb7b40-6cb3-50fa-b72a-fc59b2e1ce34","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels","Panels 1 - 30","Panel -10","Pre-Pour Check","Mould Oiled"
"9ccdc6be-bae7-5c94-b35f-08c862764133","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels","Panels 1 - 30","Panel -10","Pre-Pour Check","Mould - Workmanship"
"51b273c7-537d-51e7-8523-08787be5108a","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels","Panels 1 - 30","Panel -10","Pre-Pour Check","Reinforcing"
"6d7abad6-261b-5eed-83ff-b5a85fc4b8e1","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels","Panels 1 - 30","Panel -10","Pre-Pour Check","Cast In Items"
"dfc840b0-b6c2-5506-9ac2-bb7d1921f5c0","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels","Panels 1 - 30","Panel -10","Pre-Pour Check","Marker Position and No."
"988285ad-5612-5dc4-8d23-0ada921e15e2","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels","Panels 1 - 30","Panel -10","Pre-Pour Check","Make mould to Green Status"
"1d4ac319-cf47-578b-9768-91c72060bf49","","checkpoint-group","pass","","","TRUE","TRUE","Precast Manufacture","Panels","Panels 1 - 30","Panel -10","Concrete Works"
"e68814be-d584-5c4a-b130-0209d3463ba3","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels","Panels 1 - 30","Panel -10","Concrete Works","Concrete Works Details"
"240d671b-4f89-5397-95ae-9bb5aca151a2","","checkpoint-status","not-applicable","","","TRUE","TRUE","Precast Manufacture","Panels","Panels 1 - 30","Panel -10","Concrete Works","Wilco Sample Taken"
"4ed67538-6de1-52f1-bf1c-cdd2ef5ea655","","checkpoint-status","not-applicable","","","TRUE","TRUE","Precast Manufacture","Panels","Panels 1 - 30","Panel -10","Concrete Works","Bridgeman Sample Taken"
"712da6f8-66d3-5b89-b43e-be278598be79","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels","Panels 1 - 30","Panel -10","Concrete Works","Supervisor Approval"
"f1a3f9a4-c4ed-5b7b-baa4-c4f7e0d5946d","","checkpoint-group","pass","","","TRUE","TRUE","Precast Manufacture","Panels","Panels 1 - 30","Panel -10","Post Pour Check"
"75cbb044-d431-5d0f-bb4a-a61448cde360","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels","Panels 1 - 30","Panel -10","Post Pour Check","Edge Detail"
"56f3ca15-e864-588b-8ff5-876ed08c58d9","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels","Panels 1 - 30","Panel -10","Post Pour Check","Bar Projections"
"e6e1411c-6553-59df-883a-9008ff5e5840","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels","Panels 1 - 30","Panel -10","Post Pour Check","Cast in items"
"f4c4db73-4d75-5c60-a308-fc19321acf46","","checkpoint-group","pass","","","TRUE","TRUE","Precast Manufacture","Panels","Panels 1 - 30","Panel -10","Stripping and Stacking"
"b0aee8ca-2b0a-5080-b9a4-bd21e0db31b8","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels","Panels 1 - 30","Panel -10","Stripping and Stacking","Stripping & Stacking"
"c3474486-85c7-43ce-aac8-6e336e8dee62","","checklist-sectioned","work-in-progress","c2a401113ea2a6c910e13b22e51d11ac8959dfd9c7a21ffdb5c00d9d68a71100","checklist","FALSE","FALSE","Precast Manufacture","Panels","Panels 1 - 30","Panel -11"
"ffb4a58a-e529-5433-a2df-f6d6d282b33f","","checkpoint-group","pass","","","TRUE","TRUE","Precast Manufacture","Panels","Panels 1 - 30","Panel -11","Pre-Pour Check"
"0f51cbd9-3e53-5dd7-ad9d-d508f1e37d93","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels","Panels 1 - 30","Panel -11","Pre-Pour Check","Dimensions"
"7bde5353-e510-563f-9205-214a20454bc8","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels","Panels 1 - 30","Panel -11","Pre-Pour Check","Mould Clean"
"4d14d65f-4777-5e6d-a798-0147cbf2b2e5","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels","Panels 1 - 30","Panel -11","Pre-Pour Check","Mould Oiled"
"1d6a819f-1a13-5b23-8daf-4e262ea71315","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels","Panels 1 - 30","Panel -11","Pre-Pour Check","Mould - Workmanship"
"8e88fca5-42c6-56df-ae74-d47091d7aeae","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels","Panels 1 - 30","Panel -11","Pre-Pour Check","Reinforcing"
"844dc6b7-c3a2-526a-b96d-9488cc84750f","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels","Panels 1 - 30","Panel -11","Pre-Pour Check","Cast In Items"
"89207db2-b280-5bb4-b212-75544ea7c13e","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels","Panels 1 - 30","Panel -11","Pre-Pour Check","Marker Position and No."
"7a8669af-e40b-5649-bf13-acbfa4872b48","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels","Panels 1 - 30","Panel -11","Pre-Pour Check","Make mould to Green Status"
"6946a99c-d941-5f20-8edd-cb0e0d63cfb7","","checkpoint-group","pass","","","TRUE","TRUE","Precast Manufacture","Panels","Panels 1 - 30","Panel -11","Concrete Works"
"b64d120f-a59b-5016-b1d8-2ff0bc9af911","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels","Panels 1 - 30","Panel -11","Concrete Works","Concrete Works Details"
"705017a3-965b-55e2-8753-b8c58bdec142","","checkpoint-status","not-applicable","","","TRUE","TRUE","Precast Manufacture","Panels","Panels 1 - 30","Panel -11","Concrete Works","Wilco Sample Taken"
"f9ed28c0-76e3-5296-9533-009c2301649e","","checkpoint-status","not-applicable","","","TRUE","TRUE","Precast Manufacture","Panels","Panels 1 - 30","Panel -11","Concrete Works","Bridgeman Sample Taken"
"b6637a74-e166-5f07-be63-0f996ce72a25","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels","Panels 1 - 30","Panel -11","Concrete Works","Supervisor Approval"
"1071f1eb-a996-51fd-b927-300d9433c30d","","checkpoint-group","pass","","","TRUE","TRUE","Precast Manufacture","Panels","Panels 1 - 30","Panel -11","Post Pour Check"
"9f862122-e1c4-5af0-8c29-b1f6313085d4","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels","Panels 1 - 30","Panel -11","Post Pour Check","Edge Detail"
"6f5ddbd3-960c-5d95-850e-5126b0c40ed9","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels","Panels 1 - 30","Panel -11","Post Pour Check","Bar Projections"
"b58eb39d-4db4-514b-851b-cb08be1194a9","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels","Panels 1 - 30","Panel -11","Post Pour Check","Cast in items"
"c9ee1630-9ec8-54bf-bf4b-1c44d479035a","","checkpoint-group","work-in-progress","","","TRUE","TRUE","Precast Manufacture","Panels","Panels 1 - 30","Panel -11","Stripping and Stacking"
"bf03510d-46b6-55e1-bf93-86aa27860d79","","checkpoint-status","work-in-progress","","","TRUE","TRUE","Precast Manufacture","Panels","Panels 1 - 30","Panel -11","Stripping and Stacking","Stripping & Stacking"
"87986cd0-44fc-4d02-824d-310d51285180","","checklist-sectioned","pass","c2a401113ea2a6c910e13b22e51d11ac8959dfd9c7a21ffdb5c00d9d68a71100","checklist","FALSE","FALSE","Precast Manufacture","Panels","Panels 1 - 30","Panel -12"
"4e2cd365-9636-5fe4-8d97-b166c4ebd2a4","","checkpoint-group","pass","","","TRUE","TRUE","Precast Manufacture","Panels","Panels 1 - 30","Panel -12","Pre-Pour Check"
"1cc06ccc-f63a-5677-9795-efca8912c299","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels","Panels 1 - 30","Panel -12","Pre-Pour Check","Dimensions"
"04b4dfff-679d-50d7-8b4c-7e25256fa8d9","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels","Panels 1 - 30","Panel -12","Pre-Pour Check","Mould Clean"
"a64a7290-2806-5e54-920f-572c3d43fd35","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels","Panels 1 - 30","Panel -12","Pre-Pour Check","Mould Oiled"
"62aa5ba9-5e3d-5773-bf84-af47343c3c76","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels","Panels 1 - 30","Panel -12","Pre-Pour Check","Mould - Workmanship"
"a2d7acab-f779-5af6-990f-cc932faced08","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels","Panels 1 - 30","Panel -12","Pre-Pour Check","Reinforcing"
"154d9788-e404-58ee-b086-bc4c121799e1","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels","Panels 1 - 30","Panel -12","Pre-Pour Check","Cast In Items"
"75bce90f-ba7c-5a07-a8dc-5a4fe9792a92","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels","Panels 1 - 30","Panel -12","Pre-Pour Check","Marker Position and No."
"fcf1cc03-850a-58f9-8cd2-fecc7c191582","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels","Panels 1 - 30","Panel -12","Pre-Pour Check","Make mould to Green Status"
"d3ac687e-64a6-5333-83ee-c995d46aab37","","checkpoint-group","pass","","","TRUE","TRUE","Precast Manufacture","Panels","Panels 1 - 30","Panel -12","Concrete Works"
"c06913ba-c04e-5bbb-8974-10c0fca88bfd","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels","Panels 1 - 30","Panel -12","Concrete Works","Concrete Works Details"
"4a3b2170-af49-565e-9d93-fdc63576c963","","checkpoint-status","not-applicable","","","TRUE","TRUE","Precast Manufacture","Panels","Panels 1 - 30","Panel -12","Concrete Works","Wilco Sample Taken"
"8690dad3-cd4e-59b4-8a1a-99b6848c8cb0","","checkpoint-status","not-applicable","","","TRUE","TRUE","Precast Manufacture","Panels","Panels 1 - 30","Panel -12","Concrete Works","Bridgeman Sample Taken"
"6d3a2105-3876-5fd1-aeef-9b45f44ecb17","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels","Panels 1 - 30","Panel -12","Concrete Works","Supervisor Approval"
