"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"acae8e9e-4bd2-4cb9-92e9-2f5391bdedc6","","folder-normal","","","step","TRUE","FALSE","Zone A (Building B)"
"d653557b-d41e-445b-9a57-fdb20ca75bb2","","folder-normal","","","step","TRUE","FALSE","Zone A (Building B)","Lower Ground"
"c7fb5a79-cb6b-4e9b-9673-1939dde6b86a","","checklist-flat","","Reference Drawing","checklist-flat","FALSE","FALSE","Zone A (Building B)","Lower Ground","Reference Drawing"
"8753136d-4a51-4c61-b4b8-6ed3db6a1ed6","","folder-normal","","","step","TRUE","FALSE","Zone A (Building B)","Lower Ground","Area A"
"c155ff40-ede8-4cef-9221-353145c7a1d6","","folder-normal","","","step","TRUE","FALSE","Zone A (Building B)","Lower Ground","Area A","CONS (LG.B.001)"
"630f11bc-1f48-4a1b-b136-9ace8cbbcbde","","checklist-sectioned","","0b4dd816e96d31c6375dd2f4868b9366675844f9c2c9628064cd9996c33c16c5","checklist","FALSE","FALSE","Zone A (Building B)","Lower Ground","Area A","WELCOME (LG.B.067)","Pre Sheet Sign off"
"32876a14-ccb4-45a2-b135-15841c86afe8","","checklist-sectioned","","Pre grid install Ceilings","checklist","FALSE","FALSE","Zone A (Building B)","Lower Ground","Area A","WELCOME (LG.B.067)","Pre Grid Sign off"
"5b423fb2-d3c6-4756-884a-2eb4f7b4b17b","","checklist-sectioned","","Pre sheet install Ceilings","checklist","FALSE","FALSE","Zone A (Building B)","Lower Ground","Area A","WELCOME (LG.B.067)","Pre Ceiling Sign off"
"dc9cb287-3cf2-48a6-b3af-bbae0456fe1c","","folder-normal","","","step","TRUE","FALSE","Zone A (Building B)","Lower Ground","Area A","AIRLOCK (LG.B.068)"
"0e7845de-8b28-4ad0-86a9-fd99da9a603c","","checklist-sectioned","","0b4dd816e96d31c6375dd2f4868b9366675844f9c2c9628064cd9996c33c16c5","checklist","FALSE","FALSE","Zone A (Building B)","Lower Ground","Area A","AIRLOCK (LG.B.068)","Pre Sheet Sign off"
"85dc07c9-cf2a-4c3f-a708-d881996ab1f0","","checklist-sectioned","","Pre grid install Ceilings","checklist","FALSE","FALSE","Zone A (Building B)","Lower Ground","Area A","AIRLOCK (LG.B.068)","Pre Grid Sign off"
"08d06299-4309-4f53-af90-165d419b4ce5","","checklist-sectioned","","Pre sheet install Ceilings","checklist","FALSE","FALSE","Zone A (Building B)","Lower Ground","Area A","AIRLOCK (LG.B.068)","Pre Ceiling Sign off"
"410bfff1-7171-4e2a-b79f-543b11e74fb5","","folder-normal","","","step","TRUE","FALSE","Zone A (Building B)","Lower Ground","Area A","WCPU (LG.B.071)"
"a066f7d6-8b28-46eb-ad82-ddd640e9271d","","checklist-sectioned","","0b4dd816e96d31c6375dd2f4868b9366675844f9c2c9628064cd9996c33c16c5","checklist","FALSE","FALSE","Zone A (Building B)","Lower Ground","Area A","WCPU (LG.B.071)","Pre Sheet Sign off"
"bc5b2ce5-0e07-49cc-b3d6-4449fb304b19","","checklist-sectioned","","Pre grid install Ceilings","checklist","FALSE","FALSE","Zone A (Building B)","Lower Ground","Area A","WCPU (LG.B.071)","Pre Grid Sign off"
"9ce8bd99-af34-4154-b09c-1fdfcfccbd88","","checklist-sectioned","","Pre sheet install Ceilings","checklist","FALSE","FALSE","Zone A (Building B)","Lower Ground","Area A","WCPU (LG.B.071)","Pre Ceiling Sign off"
"caae2266-538a-4840-81aa-9573d4b5229d","","folder-normal","","","step","TRUE","FALSE","Zone A (Building B)","Lower Ground","Area A","WCPU (LG.B.072)"
"d9f9eb18-133d-467a-87a8-d2a1b9c161a4","","checklist-sectioned","","0b4dd816e96d31c6375dd2f4868b9366675844f9c2c9628064cd9996c33c16c5","checklist","FALSE","FALSE","Zone A (Building B)","Lower Ground","Area A","WCPU (LG.B.072)","Pre Sheet Sign off"
"253bd90a-7433-4a58-90fa-689b9ddb40fd","","checklist-sectioned","","Pre grid install Ceilings","checklist","FALSE","FALSE","Zone A (Building B)","Lower Ground","Area A","WCPU (LG.B.072)","Pre Grid Sign off"
"457e8ce6-7cd7-4535-a2d8-45faf85c4ea9","","checklist-sectioned","","Pre sheet install Ceilings","checklist","FALSE","FALSE","Zone A (Building B)","Lower Ground","Area A","WCPU (LG.B.072)","Pre Ceiling Sign off"
"181b0f86-2b07-41b5-9b10-072b138b85af","","folder-normal","","","step","TRUE","FALSE","Zone A (Building B)","Lower Ground","Area A","WCPU(A) (LG.B.073)"
"fc7ee7ea-6c92-4ed0-b68e-d6dc61800108","","checklist-sectioned","","0b4dd816e96d31c6375dd2f4868b9366675844f9c2c9628064cd9996c33c16c5","checklist","FALSE","FALSE","Zone A (Building B)","Lower Ground","Area A","WCPU(A) (LG.B.073)","Pre Sheet Sign off"
"b55953e4-34ee-4646-92e0-ab82b045339a","","checklist-sectioned","","Pre grid install Ceilings","checklist","FALSE","FALSE","Zone A (Building B)","Lower Ground","Area A","WCPU(A) (LG.B.073)","Pre Grid Sign off"
"ce077815-4305-4a25-92d4-3c11ed83faf8","","checklist-sectioned","","Pre sheet install Ceilings","checklist","FALSE","FALSE","Zone A (Building B)","Lower Ground","Area A","WCPU(A) (LG.B.073)","Pre Ceiling Sign off"
"e82e7154-7965-4d73-973d-20be302bcb6b","","folder-normal","","","step","TRUE","FALSE","Zone A (Building B)","Lower Ground","Area A","VEND (LG.B.075)"
"6ca02306-e55f-4974-a821-2f6566cfeaeb","","checklist-sectioned","","0b4dd816e96d31c6375dd2f4868b9366675844f9c2c9628064cd9996c33c16c5","checklist","FALSE","FALSE","Zone A (Building B)","Lower Ground","Area A","VEND (LG.B.075)","Pre Sheet Sign off"
"ef6d3ed7-1a1a-469f-b863-c2d238349fd9","","checklist-sectioned","","Pre grid install Ceilings","checklist","FALSE","FALSE","Zone A (Building B)","Lower Ground","Area A","VEND (LG.B.075)","Pre Grid Sign off"
"2d90e748-b8ea-4bc9-a31d-e5b19da197e7","","checklist-sectioned","","Pre sheet install Ceilings","checklist","FALSE","FALSE","Zone A (Building B)","Lower Ground","Area A","VEND (LG.B.075)","Pre Ceiling Sign off"
"bd96c00e-0ec1-46e0-8350-dbd30b88130f","","folder-normal","","","step","TRUE","FALSE","Zone A (Building B)","Lower Ground","Area A","WAIT (LG.B.076)"
"aded5897-9cb1-415a-8777-0b3602b38920","","checklist-sectioned","","0b4dd816e96d31c6375dd2f4868b9366675844f9c2c9628064cd9996c33c16c5","checklist","FALSE","FALSE","Zone A (Building B)","Lower Ground","Area A","WAIT (LG.B.076)","Pre Sheet Sign off"
"c95f57e4-3281-41b7-80a3-3f0e76a8d036","","checklist-sectioned","","Pre grid install Ceilings","checklist","FALSE","FALSE","Zone A (Building B)","Lower Ground","Area A","WAIT (LG.B.076)","Pre Grid Sign off"
"b0ddaeef-3269-41e0-bd1e-822406b58b85","","checklist-sectioned","","Pre sheet install Ceilings","checklist","FALSE","FALSE","Zone A (Building B)","Lower Ground","Area A","WAIT (LG.B.076)","Pre Ceiling Sign off"
"2ee5ef45-b768-429e-b97d-6aa1c1df3abc","","folder-normal","","","step","TRUE","FALSE","Zone A (Building B)","Lower Ground","Area A","PLAP (LG.B.078)"
"65b378bb-28d2-4aca-9f73-757fe47ca219","","checklist-sectioned","","0b4dd816e96d31c6375dd2f4868b9366675844f9c2c9628064cd9996c33c16c5","checklist","FALSE","FALSE","Zone A (Building B)","Lower Ground","Area A","PLAP (LG.B.078)","Pre Sheet Sign off"
"70ccb0e3-86c2-45f3-a760-445107d93649","","checklist-sectioned","","Pre grid install Ceilings","checklist","FALSE","FALSE","Zone A (Building B)","Lower Ground","Area A","PLAP (LG.B.078)","Pre Grid Sign off"
"48b8f1c9-c423-4e55-9b6c-51a670b04ad9","","checklist-sectioned","","Pre sheet install Ceilings","checklist","FALSE","FALSE","Zone A (Building B)","Lower Ground","Area A","PLAP (LG.B.078)","Pre Ceiling Sign off"
"38ce34cc-be2e-4655-94c4-75acee830a89","","folder-normal","","","step","TRUE","FALSE","Zone A (Building B)","Lower Ground","Area A","TRIAGE (LG.B.081)"
"6343a60b-ec28-44fe-bbfd-a51e50a12927","","checklist-sectioned","","0b4dd816e96d31c6375dd2f4868b9366675844f9c2c9628064cd9996c33c16c5","checklist","FALSE","FALSE","Zone A (Building B)","Lower Ground","Area A","TRIAGE (LG.B.081)","Pre Sheet Sign off"
"edaaf727-330a-43b0-a7cb-c8283c587a2e","","checklist-sectioned","","Pre grid install Ceilings","checklist","FALSE","FALSE","Zone A (Building B)","Lower Ground","Area A","TRIAGE (LG.B.081)","Pre Grid Sign off"
"05c5f816-9f4e-4ee8-8d25-1dc30a1b429d","","checklist-sectioned","","Pre sheet install Ceilings","checklist","FALSE","FALSE","Zone A (Building B)","Lower Ground","Area A","TRIAGE (LG.B.081)","Pre Ceiling Sign off"
"2b015fd1-25a3-4760-b5f9-f24a5e3518fc","","folder-normal","","","step","TRUE","FALSE","Zone A (Building B)","Lower Ground","Area A","TRIAGE (LG.B.082)"
"43ccca5a-c17f-4261-b3da-8ec93b695cd5","","checklist-sectioned","","0b4dd816e96d31c6375dd2f4868b9366675844f9c2c9628064cd9996c33c16c5","checklist","FALSE","FALSE","Zone A (Building B)","Lower Ground","Area A","TRIAGE (LG.B.082)","Pre Sheet Sign off"
"5e46d776-bcf0-41bc-9418-0dc350498245","","checklist-sectioned","","Pre grid install Ceilings","checklist","FALSE","FALSE","Zone A (Building B)","Lower Ground","Area A","TRIAGE (LG.B.082)","Pre Grid Sign off"
"a9a060ac-4a5a-4828-8644-bc097d1bb6f3","","checklist-sectioned","","Pre sheet install Ceilings","checklist","FALSE","FALSE","Zone A (Building B)","Lower Ground","Area A","TRIAGE (LG.B.082)","Pre Ceiling Sign off"
"3e0cc442-7ea0-432a-8ae9-537076273b15","","folder-normal","","","step","TRUE","FALSE","Zone A (Building B)","Lower Ground","Area A","HWPPE (LG.B.083)"
"d93ffea9-9aea-4d7a-b619-81558767107f","","checklist-sectioned","","0b4dd816e96d31c6375dd2f4868b9366675844f9c2c9628064cd9996c33c16c5","checklist","FALSE","FALSE","Zone A (Building B)","Lower Ground","Area A","HWPPE (LG.B.083)","Pre Sheet Sign off"
"36f68a33-e4e1-4859-be12-3b1925532f81","","checklist-sectioned","","Pre grid install Ceilings","checklist","FALSE","FALSE","Zone A (Building B)","Lower Ground","Area A","HWPPE (LG.B.083)","Pre Grid Sign off"
"af5356b8-d9f5-4486-b77e-c9f69b4d482d","","checklist-sectioned","","Pre sheet install Ceilings","checklist","FALSE","FALSE","Zone A (Building B)","Lower Ground","Area A","HWPPE (LG.B.083)","Pre Ceiling Sign off"
"ee73a8ee-f926-459e-89c9-dd2554ea9f37","","folder-normal","","","step","TRUE","FALSE","Zone A (Building B)","Lower Ground","Area A","PB AMBTR (LG.B.084)"
"7775a346-1705-45f7-b438-3f29c7818b6a","","checklist-sectioned","","0b4dd816e96d31c6375dd2f4868b9366675844f9c2c9628064cd9996c33c16c5","checklist","FALSE","FALSE","Zone A (Building B)","Lower Ground","Area A","PB AMBTR (LG.B.084)","Pre Sheet Sign off"
"d32ac568-2047-48b4-9d5a-f65508dc1938","","checklist-sectioned","","Pre grid install Ceilings","checklist","FALSE","FALSE","Zone A (Building B)","Lower Ground","Area A","PB AMBTR (LG.B.084)","Pre Grid Sign off"
"da237cfe-0c79-4673-8d02-8924d8cb7727","","checklist-sectioned","","Pre sheet install Ceilings","checklist","FALSE","FALSE","Zone A (Building B)","Lower Ground","Area A","PB AMBTR (LG.B.084)","Pre Ceiling Sign off"
"47d04a72-4969-4e11-9a62-d9f5fc310065","","folder-normal","","","step","TRUE","FALSE","Zone A (Building B)","Lower Ground","Area A","PB AMBTR (LG.B.085)"
"8af34e3c-fc1b-424b-8e7f-e5304081ba61","","checklist-sectioned","","0b4dd816e96d31c6375dd2f4868b9366675844f9c2c9628064cd9996c33c16c5","checklist","FALSE","FALSE","Zone A (Building B)","Lower Ground","Area A","PB AMBTR (LG.B.085)","Pre Sheet Sign off"
"ae503f95-a231-4573-a990-44d27a05359c","","checklist-sectioned","","Pre grid install Ceilings","checklist","FALSE","FALSE","Zone A (Building B)","Lower Ground","Area A","PB AMBTR (LG.B.085)","Pre Grid Sign off"
"60612f21-21a1-4e7c-9f1e-cc4bb2d30bc8","","checklist-sectioned","","Pre sheet install Ceilings","checklist","FALSE","FALSE","Zone A (Building B)","Lower Ground","Area A","PB AMBTR (LG.B.085)","Pre Ceiling Sign off"
"a0a6e432-6690-4002-bd09-95b8a2ca2cd4","","folder-normal","","","step","TRUE","FALSE","Zone A (Building B)","Lower Ground","Area A","WB IN (LG.B.086)"
"e30d9306-9772-4e12-a549-184b0878efae","","checklist-sectioned","","0b4dd816e96d31c6375dd2f4868b9366675844f9c2c9628064cd9996c33c16c5","checklist","FALSE","FALSE","Zone A (Building B)","Lower Ground","Area A","WB IN (LG.B.086)","Pre Sheet Sign off"
"dda774c5-816d-4c38-9c67-fbb9490388a6","","checklist-sectioned","","Pre grid install Ceilings","checklist","FALSE","FALSE","Zone A (Building B)","Lower Ground","Area A","WB IN (LG.B.086)","Pre Grid Sign off"
"d3c865af-d9f6-4ce3-996b-a0413275eadb","","checklist-sectioned","","Pre sheet install Ceilings","checklist","FALSE","FALSE","Zone A (Building B)","Lower Ground","Area A","WB IN (LG.B.086)","Pre Ceiling Sign off"
"54a72614-8d55-4da4-a5a7-b5f68c449b2b","","folder-normal","","","step","TRUE","FALSE","Zone A (Building B)","Lower Ground","Area A","WB IN (LG.B.087)"
"123c35a2-559f-4566-b008-f6c056020ac3","","checklist-sectioned","","0b4dd816e96d31c6375dd2f4868b9366675844f9c2c9628064cd9996c33c16c5","checklist","FALSE","FALSE","Zone A (Building B)","Lower Ground","Area A","WB IN (LG.B.087)","Pre Sheet Sign off"
"6231168b-0760-488e-b1e2-9535ffdb3228","","checklist-sectioned","","Pre grid install Ceilings","checklist","FALSE","FALSE","Zone A (Building B)","Lower Ground","Area A","WB IN (LG.B.087)","Pre Grid Sign off"
"9480fd8d-a846-472f-9e0f-2ce39d963656","","checklist-sectioned","","Pre sheet install Ceilings","checklist","FALSE","FALSE","Zone A (Building B)","Lower Ground","Area A","WB IN (LG.B.087)","Pre Ceiling Sign off"
"a9a78ccf-02c1-43f3-a8aa-5eec465e100c","","folder-normal","","","step","TRUE","FALSE","Zone A (Building B)","Lower Ground","Area A","WCST (LG.B.091)"
"3d00994c-3840-4e3d-be25-c82f5c522044","","checklist-sectioned","","0b4dd816e96d31c6375dd2f4868b9366675844f9c2c9628064cd9996c33c16c5","checklist","FALSE","FALSE","Zone A (Building B)","Lower Ground","Area A","WCST (LG.B.091)","Pre Sheet Sign off"
"4780b1b9-52e4-40c3-bb30-9f8afb82c581","","checklist-sectioned","","Pre grid install Ceilings","checklist","FALSE","FALSE","Zone A (Building B)","Lower Ground","Area A","WCST (LG.B.091)","Pre Grid Sign off"
"9e562bc8-702a-4beb-b989-5ba3ac623bc7","","checklist-sectioned","","Pre sheet install Ceilings","checklist","FALSE","FALSE","Zone A (Building B)","Lower Ground","Area A","WCST (LG.B.091)","Pre Ceiling Sign off"
"e29f885d-ad07-40a4-a277-a511a59a270c","","folder-normal","","","step","TRUE","FALSE","Zone A (Building B)","Lower Ground","Area A","HWPPE (LG.B.100)"
"957576e9-ab5e-4d55-a083-53b72d96fd48","","checklist-sectioned","","0b4dd816e96d31c6375dd2f4868b9366675844f9c2c9628064cd9996c33c16c5","checklist","FALSE","FALSE","Zone A (Building B)","Lower Ground","Area A","HWPPE (LG.B.100)","Pre Sheet Sign off"
"0d1c163f-2bc0-4265-877d-d3dcca2b905f","","checklist-sectioned","","Pre grid install Ceilings","checklist","FALSE","FALSE","Zone A (Building B)","Lower Ground","Area A","HWPPE (LG.B.100)","Pre Grid Sign off"
"71e435b0-7871-455e-8c77-fb1125acbcb8","","checklist-sectioned","","Pre sheet install Ceilings","checklist","FALSE","FALSE","Zone A (Building B)","Lower Ground","Area A","HWPPE (LG.B.100)","Pre Ceiling Sign off"
"269cbafe-0830-4389-944d-ef9d87b74f14","","folder-normal","","","step","TRUE","FALSE","Zone A (Building B)","Lower Ground","Area A","BLIN (LG.B.117)"
"47bd7b32-9a27-4809-bcc5-9a6665146bfe","","checklist-sectioned","","0b4dd816e96d31c6375dd2f4868b9366675844f9c2c9628064cd9996c33c16c5","checklist","FALSE","FALSE","Zone A (Building B)","Lower Ground","Area A","BLIN (LG.B.117)","Pre Sheet Sign off"
"1a2528be-001d-4a77-b64e-9846644a9ce1","","checklist-sectioned","","Pre grid install Ceilings","checklist","FALSE","FALSE","Zone A (Building B)","Lower Ground","Area A","BLIN (LG.B.117)","Pre Grid Sign off"
"451f5e6b-fd90-46c7-97db-12007c2139ed","","checklist-sectioned","","Pre sheet install Ceilings","checklist","FALSE","FALSE","Zone A (Building B)","Lower Ground","Area A","BLIN (LG.B.117)","Pre Ceiling Sign off"
"c75261eb-06b2-42c9-aae0-9ec1b08441f0","","folder-normal","","","step","TRUE","FALSE","Zone A (Building B)","Lower Ground","Area A","WAIT-SUB (LG.B.124)"
"ce93c5c7-b147-47c8-8989-dd7e5c37782e","","checklist-sectioned","","0b4dd816e96d31c6375dd2f4868b9366675844f9c2c9628064cd9996c33c16c5","checklist","FALSE","FALSE","Zone A (Building B)","Lower Ground","Area A","WAIT-SUB (LG.B.124)","Pre Sheet Sign off"
"671a69a9-c724-4ae1-b4f1-b0049ca91a06","","checklist-sectioned","","Pre grid install Ceilings","checklist","FALSE","FALSE","Zone A (Building B)","Lower Ground","Area A","WAIT-SUB (LG.B.124)","Pre Grid Sign off"
"e558d1fc-9b8b-48c8-8951-2d76863faacb","","checklist-sectioned","","Pre sheet install Ceilings","checklist","FALSE","FALSE","Zone A (Building B)","Lower Ground","Area A","WAIT-SUB (LG.B.124)","Pre Ceiling Sign off"
"714a0428-6b89-4952-9b8b-4318f4600aec","","folder-normal","","","step","TRUE","FALSE","Zone A (Building B)","Lower Ground","Area A","TRIAGE (LG.B.126)"
"86d23486-30d1-4970-80d9-29fbb779b29d","","checklist-sectioned","","0b4dd816e96d31c6375dd2f4868b9366675844f9c2c9628064cd9996c33c16c5","checklist","FALSE","FALSE","Zone A (Building B)","Lower Ground","Area A","TRIAGE (LG.B.126)","Pre Sheet Sign off"
"9d3de559-b430-4b01-baf3-7d23d6b4fc14","","checklist-sectioned","","Pre grid install Ceilings","checklist","FALSE","FALSE","Zone A (Building B)","Lower Ground","Area A","TRIAGE (LG.B.126)","Pre Grid Sign off"
"9f8c6f65-8f7b-4007-9382-2edf8c9ff0d9","","checklist-sectioned","","Pre sheet install Ceilings","checklist","FALSE","FALSE","Zone A (Building B)","Lower Ground","Area A","TRIAGE (LG.B.126)","Pre Ceiling Sign off"
"f8c6c2e7-5cac-44da-b8f5-c01750a0f7a7","","folder-normal","","","step","TRUE","FALSE","Zone A (Building B)","Lower Ground","Area A","ST ALL HEALTH (LG.B.128)"
"5949737f-9792-4db8-87a8-d5e00f7d3a62","","checklist-sectioned","","0b4dd816e96d31c6375dd2f4868b9366675844f9c2c9628064cd9996c33c16c5","checklist","FALSE","FALSE","Zone A (Building B)","Lower Ground","Area A","ST ALL HEALTH (LG.B.128)","Pre Sheet Sign off"
"ca790dbf-59fc-4c99-82bc-56e9e6d39056","","checklist-sectioned","","Pre grid install Ceilings","checklist","FALSE","FALSE","Zone A (Building B)","Lower Ground","Area A","ST ALL HEALTH (LG.B.128)","Pre Grid Sign off"
"b89dda08-9dcb-449e-a318-acb095ab7672","","checklist-sectioned","","Pre sheet install Ceilings","checklist","FALSE","FALSE","Zone A (Building B)","Lower Ground","Area A","ST ALL HEALTH (LG.B.128)","Pre Ceiling Sign off"
"7913503f-c267-45ee-b621-b26d3161476a","","folder-normal","","","step","TRUE","FALSE","Zone A (Building B)","Lower Ground","Area A","TRAVEL (LG.B.134)"
"4cefa82a-8479-4f16-ab09-d71316c3af19","","checklist-sectioned","","0b4dd816e96d31c6375dd2f4868b9366675844f9c2c9628064cd9996c33c16c5","checklist","FALSE","FALSE","Zone A (Building B)","Lower Ground","Area A","TRAVEL (LG.B.134)","Pre Sheet Sign off"
"f1e2725d-07c7-4305-a7a8-8803eefa90d4","","checklist-sectioned","","Pre grid install Ceilings","checklist","FALSE","FALSE","Zone A (Building B)","Lower Ground","Area A","TRAVEL (LG.B.134)","Pre Grid Sign off"
"3de69df2-e2b9-4a2c-90b7-9c9641a3445c","","checklist-sectioned","","Pre sheet install Ceilings","checklist","FALSE","FALSE","Zone A (Building B)","Lower Ground","Area A","TRAVEL (LG.B.134)","Pre Ceiling Sign off"
"35cd758b-5e5f-45d4-a376-d310d2a59bbc","","folder-normal","","","step","TRUE","FALSE","Zone A (Building B)","Lower Ground","Area A","TRAVEL (LG.B.139)"
"41eaecc2-67a1-4170-98ba-a5c7590e009a","","checklist-sectioned","","0b4dd816e96d31c6375dd2f4868b9366675844f9c2c9628064cd9996c33c16c5","checklist","FALSE","FALSE","Zone A (Building B)","Lower Ground","Area A","TRAVEL (LG.B.139)","Pre Sheet Sign off"
"e9fb03ac-945d-4196-96d4-2c45fd96e827","","checklist-sectioned","","Pre grid install Ceilings","checklist","FALSE","FALSE","Zone A (Building B)","Lower Ground","Area A","TRAVEL (LG.B.139)","Pre Grid Sign off"
"670873fc-0b7b-420c-ad9b-77d867223499","","checklist-sectioned","","Pre sheet install Ceilings","checklist","FALSE","FALSE","Zone A (Building B)","Lower Ground","Area A","TRAVEL (LG.B.139)","Pre Ceiling Sign off"
"9a8186d0-523a-4854-9061-155c850fde98","","folder-normal","","","step","TRUE","FALSE","Zone A (Building B)","Lower Ground","Area A","WAIT (LG.B.140)"
"112d5914-1cc7-43d7-aaae-54e62dc06e1e","","checklist-sectioned","","0b4dd816e96d31c6375dd2f4868b9366675844f9c2c9628064cd9996c33c16c5","checklist","FALSE","FALSE","Zone A (Building B)","Lower Ground","Area A","WAIT (LG.B.140)","Pre Sheet Sign off"
"275e36fc-477a-4b32-ac0f-619e19a46d17","","checklist-sectioned","","Pre grid install Ceilings","checklist","FALSE","FALSE","Zone A (Building B)","Lower Ground","Area A","WAIT (LG.B.140)","Pre Grid Sign off"
"2c91c16d-a6ed-4eb7-9974-7d57939df9f0","","checklist-sectioned","","Pre sheet install Ceilings","checklist","FALSE","FALSE","Zone A (Building B)","Lower Ground","Area A","WAIT (LG.B.140)","Pre Ceiling Sign off"
"62de8309-d207-4fb8-bf33-0bfe350619fe","","folder-normal","","","step","TRUE","FALSE","Zone A (Building B)","Lower Ground","Area A","CIRC (LG.B.155)"
"a3fe9e35-f5a1-4c6b-b0da-e5b4f6de0dc4","","checklist-sectioned","","0b4dd816e96d31c6375dd2f4868b9366675844f9c2c9628064cd9996c33c16c5","checklist","FALSE","FALSE","Zone A (Building B)","Lower Ground","Area A","CIRC (LG.B.155)","Pre Sheet Sign off"
"0fb2c1f1-41b2-4785-820c-6b1cb0a255ba","","checklist-sectioned","","Pre grid install Ceilings","checklist","FALSE","FALSE","Zone A (Building B)","Lower Ground","Area A","CIRC (LG.B.155)","Pre Grid Sign off"
"5acff309-4e08-4bbc-9907-66cc2f8f3cec","","checklist-sectioned","","Pre sheet install Ceilings","checklist","FALSE","FALSE","Zone A (Building B)","Lower Ground","Area A","CIRC (LG.B.155)","Pre Ceiling Sign off"
"1f43818f-b716-4f10-8f25-2650d1692133","","folder-normal","","","step","TRUE","FALSE","Zone A (Building B)","Lower Ground","Area A","CIRC (LG.B.156)"
"0d24ca1a-f7e9-4877-8838-0db9feba549a","","checklist-sectioned","","0b4dd816e96d31c6375dd2f4868b9366675844f9c2c9628064cd9996c33c16c5","checklist","FALSE","FALSE","Zone A (Building B)","Lower Ground","Area A","CIRC (LG.B.156)","Pre Sheet Sign off"
"95142788-fdc8-4d41-b6cc-d1c75fffe7ad","","checklist-sectioned","","Pre grid install Ceilings","checklist","FALSE","FALSE","Zone A (Building B)","Lower Ground","Area A","CIRC (LG.B.156)","Pre Grid Sign off"
"fc9b5301-b2eb-41cc-a22d-23a3fa4f4bfd","","checklist-sectioned","","Pre sheet install Ceilings","checklist","FALSE","FALSE","Zone A (Building B)","Lower Ground","Area A","CIRC (LG.B.156)","Pre Ceiling Sign off"
"fe12eafb-f49f-477d-97ad-cc1ee4e992d6","","folder-normal","","","step","TRUE","FALSE","Zone A (Building B)","Lower Ground","Area A","WAIT (LG.B.161)"
