"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"da115af4-b8d4-40ea-8310-0718e3f0e0fd","","folder-normal","work-in-progress","","step","TRUE","FALSE","Construction"
"e136990f-ac23-4e4f-a9bd-041e9b0208e9","","folder-normal","work-in-progress","","step","TRUE","FALSE","Construction","STAGE 1"
"c5bb3ace-35a9-49bc-bd42-219840b130d7","","folder-normal","work-in-progress","","step","TRUE","FALSE","Construction","STAGE 1","ZONE 1B"
"9e40f3e3-4fa8-4cba-9dce-c4fcce3efec6","","folder-normal","not-started","","step","TRUE","FALSE","Construction","STAGE 1","ZONE 1B","3) ITP-003 - Asphalt & Sealing"
"225ec078-5aff-4c3c-a690-9431185e2a6f","","checklist-sectioned","not-started","SYM-ITP-003 - Asphalt Placement 1 (Rev A)","checklist","FALSE","FALSE","Construction","STAGE 1","ZONE 1B","3) ITP-003 - Asphalt & Sealing","SYM-PURL-ASP-1B-1 (REGULATION LAYER)"
"9d02b2eb-7fc5-52a7-95ff-c3c5e29add8d","","checkpoint-group","not-started","","","FALSE","FALSE","Construction","STAGE 1","ZONE 1B","3) ITP-003 - Asphalt & Sealing","SYM-PURL-ASP-1B-1 (REGULATION LAYER)","1.0 Pre-start activities"
"726ae6ca-bae7-50d4-b79f-ef911191ab6c","","holdpoint","not-started","","","TRUE","TRUE","Construction","STAGE 1","ZONE 1B","6) ITP-006 - Stormwater Works","SYM-PURL-SWD-1B-1 (PV-2.0 to PV-2.1 - 1050mm RCP)","4.0","Request Sign Off"
"1350469e-791b-551c-a57a-5d67c0774409","","checkpoint-status","not-started","","","TRUE","TRUE","Construction","STAGE 1","ZONE 1B","6) ITP-006 - Stormwater Works","SYM-PURL-SWD-1B-1 (PV-2.0 to PV-2.1 - 1050mm RCP)","4.0","• Have pre-cast pits been installed at the correct location and to the dimensions shown on the drawings?"
"4cd2fd57-b26a-5c38-89f7-bd52ddbdcf71","","holdpoint","not-started","","","TRUE","TRUE","Construction","STAGE 1","ZONE 1B","6) ITP-006 - Stormwater Works","SYM-PURL-SWD-1B-1 (PV-2.0 to PV-2.1 - 1050mm RCP)","4.0","Request Sign Off"
"4df8a571-9da0-575c-8d95-ddca47d7817e","","checkpoint-status","not-started","","","TRUE","TRUE","Construction","STAGE 1","ZONE 1B","6) ITP-006 - Stormwater Works","SYM-PURL-SWD-1B-1 (PV-2.0 to PV-2.1 - 1050mm RCP)","4.0","• Have pits greater than 1.0 meter been fitted with step irons?"
"fc6356bd-c21f-5978-8574-50e7d1998dc8","","checkpoint-status","not-started","","","TRUE","TRUE","Construction","STAGE 1","ZONE 1B","6) ITP-006 - Stormwater Works","SYM-PURL-SWD-1B-1 (PV-2.0 to PV-2.1 - 1050mm RCP)","4.0","• Has the drainage pit floors been smoothly shaped from the inlets to the outlet for a height of one third of the diameter of the outlet pipe with cementitious mortar?"
"75e442c4-4674-5374-b1b1-7c371ba5d0a7","","checkpoint-status","not-started","","","TRUE","TRUE","Construction","STAGE 1","ZONE 1B","6) ITP-006 - Stormwater Works","SYM-PURL-SWD-1B-1 (PV-2.0 to PV-2.1 - 1050mm RCP)","4.0","• Has the joints between drainage pits, access chambers and pipes shall be made watertight using a cementitious mortar?"
"de8d52d6-13f3-5389-8ee6-418e3ab5ffb2","","holdpoint","not-started","","","TRUE","TRUE","Construction","STAGE 1","ZONE 1B","6) ITP-006 - Stormwater Works","SYM-PURL-SWD-1B-1 (PV-2.0 to PV-2.1 - 1050mm RCP)","4.0","Request Sign Off"
"bde9cbb6-6001-5dbb-bee4-153354bec6f8","","checkpoint-status","not-started","","","TRUE","TRUE","Construction","STAGE 1","ZONE 1B","6) ITP-006 - Stormwater Works","SYM-PURL-SWD-1B-1 (PV-2.0 to PV-2.1 - 1050mm RCP)","4.0","Are rubber rings to be used on rubber ring joint pipes clean and free of debris?"
"a1b92c15-8561-5a6e-862c-866887b13ebc","","holdpoint","not-started","","","TRUE","TRUE","Construction","STAGE 1","ZONE 1B","6) ITP-006 - Stormwater Works","SYM-PURL-SWD-1B-1 (PV-2.0 to PV-2.1 - 1050mm RCP)","4.0","Request Sign Off"
"0f3e226d-7400-51cc-823e-9e8feb045e8e","","checkpoint-status","not-started","","","TRUE","TRUE","Construction","STAGE 1","ZONE 1B","6) ITP-006 - Stormwater Works","SYM-PURL-SWD-1B-1 (PV-2.0 to PV-2.1 - 1050mm RCP)","4.0","• Fitting of Covers"
"9e84a0b4-b895-568d-b5c8-4609cf30bf2c","","checkpoint-group","not-applicable","","","FALSE","FALSE","Construction","STAGE 1","ZONE 1B","6) ITP-006 - Stormwater Works","SYM-PURL-SWD-1B-1 (PV-2.0 to PV-2.1 - 1050mm RCP)","5.0 Installation of Box Culverts"
"abeab0c2-b904-5d27-b061-b7651774e8f5","","checkpoint-status","not-applicable","","","TRUE","TRUE","Construction","STAGE 1","ZONE 1B","6) ITP-006 - Stormwater Works","SYM-PURL-SWD-1B-1 (PV-2.0 to PV-2.1 - 1050mm RCP)","5.0 Installation of Box Culverts","• Have consecutive sections of box culverts been firmly butted together?"
"b84e52c4-574f-56f9-8f68-8810ad325e54","","holdpoint","not-applicable","","","TRUE","TRUE","Construction","STAGE 1","ZONE 1B","6) ITP-006 - Stormwater Works","SYM-PURL-SWD-1B-1 (PV-2.0 to PV-2.1 - 1050mm RCP)","5.0 Installation of Box Culverts","Request Sign Off"
"0c9ebdb0-32ab-5171-98e5-74b5b01333ca","","checkpoint-group","not-started","","","FALSE","FALSE","Construction","STAGE 1","ZONE 1B","6) ITP-006 - Stormwater Works","SYM-PURL-SWD-1B-1 (PV-2.0 to PV-2.1 - 1050mm RCP)","6.0 Backfilling"
"608ff336-b48f-5600-af8f-7f3723e3a05d","","checkpoint-status","not-started","","","TRUE","TRUE","Construction","STAGE 1","ZONE 1B","6) ITP-006 - Stormwater Works","SYM-PURL-SWD-1B-1 (PV-2.0 to PV-2.1 - 1050mm RCP)","6.0 Backfilling","• Has the haunch zone been extended from top of bedding layer to 1/3 pipe diameter? Haunch zone material to be same as bedding layer. Haunch zone to be compacted to refusal in max 150mm layer."
"5635974c-a180-5c57-a1f4-fe3c51a407e4","","holdpoint","not-started","","","TRUE","TRUE","Construction","STAGE 1","ZONE 1B","6) ITP-006 - Stormwater Works","SYM-PURL-SWD-1B-1 (PV-2.0 to PV-2.1 - 1050mm RCP)","6.0 Backfilling","Request Sign Off"
"bf4b493d-cb3e-5468-b005-13a007db2773","","checkpoint-status","not-started","","","TRUE","TRUE","Construction","STAGE 1","ZONE 1B","6) ITP-006 - Stormwater Works","SYM-PURL-SWD-1B-1 (PV-2.0 to PV-2.1 - 1050mm RCP)","6.0 Backfilling","• Has the pit been backfilled in layers not exceeding 300mm? Pit backfill to be compacted to refusal using hand held equipment."
"5c9a2eaf-3a5c-55b6-9ff0-3d8756a8939d","","holdpoint","not-started","","","TRUE","TRUE","Construction","STAGE 1","ZONE 1B","6) ITP-006 - Stormwater Works","SYM-PURL-SWD-1B-1 (PV-2.0 to PV-2.1 - 1050mm RCP)","6.0 Backfilling","Request Sign Off"
"dff1440b-49dc-5e94-8a42-f7292b2bb629","","checkpoint-status","not-started","","","TRUE","TRUE","Construction","STAGE 1","ZONE 1B","6) ITP-006 - Stormwater Works","SYM-PURL-SWD-1B-1 (PV-2.0 to PV-2.1 - 1050mm RCP)","6.0 Backfilling","• Has the pipe been laid with adequate fall and invert levels within ±10mm of design?"
"6a7c6891-28d2-50c2-ba72-6a494b379d92","","holdpoint","not-started","","","TRUE","TRUE","Construction","STAGE 1","ZONE 1B","6) ITP-006 - Stormwater Works","SYM-PURL-SWD-1B-1 (PV-2.0 to PV-2.1 - 1050mm RCP)","6.0 Backfilling","Request Sign Off"
"b1bbddef-3602-5a50-91da-bf5e29c218b6","","checkpoint-status","not-started","","","TRUE","TRUE","Construction","STAGE 1","ZONE 1B","6) ITP-006 - Stormwater Works","SYM-PURL-SWD-1B-1 (PV-2.0 to PV-2.1 - 1050mm RCP)","6.0 Backfilling","• Has a total of 3 compaction tests taken place, per lot, inclusive of pit compaction, achieving 97% compaction?"
"52b86e28-defd-53a7-a6f5-a0fc73f14aca","","holdpoint","not-started","","","TRUE","TRUE","Construction","STAGE 1","ZONE 1B","6) ITP-006 - Stormwater Works","SYM-PURL-SWD-1B-1 (PV-2.0 to PV-2.1 - 1050mm RCP)","6.0 Backfilling","Request Sign Off"
"46f2656e-983b-5a53-88c4-1c937800ce8e","","checkpoint-status","not-started","","","TRUE","TRUE","Construction","STAGE 1","ZONE 1B","6) ITP-006 - Stormwater Works","SYM-PURL-SWD-1B-1 (PV-2.0 to PV-2.1 - 1050mm RCP)","6.0 Backfilling","• Have all storm water lines been inspected by CCTV and found to be free of defects prior to placement of pavement?"
"114240cb-6a42-5659-8d59-81b1c9394364","","holdpoint","not-started","","","TRUE","TRUE","Construction","STAGE 1","ZONE 1B","6) ITP-006 - Stormwater Works","SYM-PURL-SWD-1B-1 (PV-2.0 to PV-2.1 - 1050mm RCP)","6.0 Backfilling","Request Sign Off"
"158d5b58-548d-4162-a3e9-312c286ef5cd","","checklist-sectioned","work-in-progress","SYM-ITP-006 - Stormwater (Rev A)","checklist","FALSE","FALSE","Construction","STAGE 1","ZONE 1B","6) ITP-006 - Stormwater Works","SYM-PURL-SWD-1B-2 (PV-2.1 to PV-2.1A - 1050mm RCP)"
"fcdf8920-0dda-5cf9-ba51-d6d5d7dbfb38","","checkpoint-group","pass","","","FALSE","FALSE","Construction","STAGE 1","ZONE 1B","6) ITP-006 - Stormwater Works","SYM-PURL-SWD-1B-2 (PV-2.1 to PV-2.1A - 1050mm RCP)","1.0 Pre-start activities"
"c987c392-b2e1-5cd2-b975-4d38402fcc0b","","checkpoint-status","pass","","","TRUE","TRUE","Construction","STAGE 1","ZONE 1B","6) ITP-006 - Stormwater Works","SYM-PURL-SWD-1B-2 (PV-2.1 to PV-2.1A - 1050mm RCP)","1.0 Pre-start activities","• Are the drawings, complete & current?"
"1db5e0f1-731c-5990-8090-b4c462f27d57","","holdpoint","pass","","","TRUE","TRUE","Construction","STAGE 1","ZONE 1B","6) ITP-006 - Stormwater Works","SYM-PURL-SWD-1B-2 (PV-2.1 to PV-2.1A - 1050mm RCP)","1.0 Pre-start activities","Request Sign Off"
"fdc19473-c2f9-5f90-9db1-90a9ab938898","","checkpoint-status","pass","","","TRUE","TRUE","Construction","STAGE 1","ZONE 1B","6) ITP-006 - Stormwater Works","SYM-PURL-SWD-1B-2 (PV-2.1 to PV-2.1A - 1050mm RCP)","1.0 Pre-start activities","• Lot shall be defined from pit to pit (or endwall, where applicable)."
"b3953a6d-261f-5c7a-8262-309b330f4190","","holdpoint","pass","","","TRUE","TRUE","Construction","STAGE 1","ZONE 1B","6) ITP-006 - Stormwater Works","SYM-PURL-SWD-1B-2 (PV-2.1 to PV-2.1A - 1050mm RCP)","1.0 Pre-start activities","Request Sign Off"
"2804e07e-55f6-5e82-a494-f41367f87b1e","","checkpoint-status","not-applicable","","","TRUE","TRUE","Construction","STAGE 1","ZONE 1B","6) ITP-006 - Stormwater Works","SYM-PURL-SWD-1B-2 (PV-2.1 to PV-2.1A - 1050mm RCP)","1.0 Pre-start activities","• Is the Box Culvert free of defects and to drawing dimensions?"
"57a034f1-51f5-51b0-9cb4-ae1326955b3b","","holdpoint","not-applicable","","","TRUE","TRUE","Construction","STAGE 1","ZONE 1B","6) ITP-006 - Stormwater Works","SYM-PURL-SWD-1B-2 (PV-2.1 to PV-2.1A - 1050mm RCP)","1.0 Pre-start activities","Request Sign Off"
"b15dc3aa-7352-56b8-b298-70fed9d8d4b4","","checkpoint-status","pass","","","TRUE","TRUE","Construction","STAGE 1","ZONE 1B","6) ITP-006 - Stormwater Works","SYM-PURL-SWD-1B-2 (PV-2.1 to PV-2.1A - 1050mm RCP)","1.0 Pre-start activities","• Is the Pipes free of defects and to drawing dimensions?"
"405eb5df-15d0-594f-8ca7-a28b17bb438d","","holdpoint","pass","","","TRUE","TRUE","Construction","STAGE 1","ZONE 1B","6) ITP-006 - Stormwater Works","SYM-PURL-SWD-1B-2 (PV-2.1 to PV-2.1A - 1050mm RCP)","1.0 Pre-start activities","Request Sign Off"
"83e9f71c-a4a7-58fd-8d09-7449108216d2","","checkpoint-status","pass","","","TRUE","TRUE","Construction","STAGE 1","ZONE 1B","6) ITP-006 - Stormwater Works","SYM-PURL-SWD-1B-2 (PV-2.1 to PV-2.1A - 1050mm RCP)","1.0 Pre-start activities","• Have proposed precast Covers, Grates, Lids and Pits been approved for use?"
"43d69d9f-703b-5dc5-98c9-53fdc6855831","","holdpoint","pass","","","TRUE","TRUE","Construction","STAGE 1","ZONE 1B","6) ITP-006 - Stormwater Works","SYM-PURL-SWD-1B-2 (PV-2.1 to PV-2.1A - 1050mm RCP)","1.0 Pre-start activities","Request Sign Off"
"4c234843-b783-5ab4-8206-b984dcc6913d","","checkpoint-status","pass","","","TRUE","TRUE","Construction","STAGE 1","ZONE 1B","6) ITP-006 - Stormwater Works","SYM-PURL-SWD-1B-2 (PV-2.1 to PV-2.1A - 1050mm RCP)","1.0 Pre-start activities","• Is material free from perishable matter and lumps?"
"60e76cd1-fd61-5944-99db-f7bb58b071cf","","holdpoint","pass","","","TRUE","TRUE","Construction","STAGE 1","ZONE 1B","6) ITP-006 - Stormwater Works","SYM-PURL-SWD-1B-2 (PV-2.1 to PV-2.1A - 1050mm RCP)","1.0 Pre-start activities","Request Sign Off"
"c9e1a9c9-8195-51a1-8679-8ef32bad9b11","","checkpoint-status","pass","","","TRUE","TRUE","Construction","STAGE 1","ZONE 1B","6) ITP-006 - Stormwater Works","SYM-PURL-SWD-1B-2 (PV-2.1 to PV-2.1A - 1050mm RCP)","1.0 Pre-start activities","• Pipe/Box Culver/PIT Size & Class"
"3f349417-8162-5d89-ae2d-498f59156585","","checkpoint-status","pass","","","TRUE","TRUE","Construction","STAGE 1","ZONE 1B","6) ITP-006 - Stormwater Works","SYM-PURL-SWD-1B-2 (PV-2.1 to PV-2.1A - 1050mm RCP)","1.0 Pre-start activities","• Stage/Zone"
"1ea2da4f-95bc-5b67-a291-b27fcfb2cb26","","checkpoint-group","pass","","","FALSE","FALSE","Construction","STAGE 1","ZONE 1B","6) ITP-006 - Stormwater Works","SYM-PURL-SWD-1B-2 (PV-2.1 to PV-2.1A - 1050mm RCP)","2.0 Excavation"
"9597bb95-00c8-50de-b54d-5b38c4134b96","","checkpoint-status","pass","","","TRUE","TRUE","Construction","STAGE 1","ZONE 1B","6) ITP-006 - Stormwater Works","SYM-PURL-SWD-1B-2 (PV-2.1 to PV-2.1A - 1050mm RCP)","2.0 Excavation","• Is the trench clearance width between 300mm to 600mm?"
"d0d4f856-dab9-54e3-8569-298cab020caa","","holdpoint","pass","","","TRUE","TRUE","Construction","STAGE 1","ZONE 1B","6) ITP-006 - Stormwater Works","SYM-PURL-SWD-1B-2 (PV-2.1 to PV-2.1A - 1050mm RCP)","2.0 Excavation","Request Sign Off"
"06fa61b6-a169-5f23-bed5-028ed48902ef","","checkpoint-status","pass","","","TRUE","TRUE","Construction","STAGE 1","ZONE 1B","6) ITP-006 - Stormwater Works","SYM-PURL-SWD-1B-2 (PV-2.1 to PV-2.1A - 1050mm RCP)","2.0 Excavation","• Is the pit excavation not less than 400mm from external pit wall to side of excavation?"
"6f9dfe5c-dce9-5b80-9d60-9460c1bd9753","","holdpoint","pass","","","TRUE","TRUE","Construction","STAGE 1","ZONE 1B","6) ITP-006 - Stormwater Works","SYM-PURL-SWD-1B-2 (PV-2.1 to PV-2.1A - 1050mm RCP)","2.0 Excavation","Request Sign Off"
"39f10991-2e8b-50d1-858a-d48410788fa4","","checkpoint-group","pass","","","FALSE","FALSE","Construction","STAGE 1","ZONE 1B","6) ITP-006 - Stormwater Works","SYM-PURL-SWD-1B-2 (PV-2.1 to PV-2.1A - 1050mm RCP)","3.0 Bedding"
"4fb15f62-c196-524f-a43c-51b13447ccbd","","checkpoint-status","pass","","","TRUE","TRUE","Construction","STAGE 1","ZONE 1B","6) ITP-006 - Stormwater Works","SYM-PURL-SWD-1B-2 (PV-2.1 to PV-2.1A - 1050mm RCP)","3.0 Bedding","• Is the Pipe Diameter less than 1500mm? If so, has 100mm of bedding been placed?"
"f46b8e05-2795-591e-8c12-790af3ca7ad4","","holdpoint","pass","","","TRUE","TRUE","Construction","STAGE 1","ZONE 1B","6) ITP-006 - Stormwater Works","SYM-PURL-SWD-1B-2 (PV-2.1 to PV-2.1A - 1050mm RCP)","3.0 Bedding","Request Sign Off"
"f5187370-17f5-5be9-9dde-8ee22d3e4b3d","","checkpoint-status","pass","","","TRUE","TRUE","Construction","STAGE 1","ZONE 1B","6) ITP-006 - Stormwater Works","SYM-PURL-SWD-1B-2 (PV-2.1 to PV-2.1A - 1050mm RCP)","3.0 Bedding","• Has bedding been placed and compacted to a thickness not less than 80mm on clay foundation?"
"b875b991-1927-5e13-bdb1-9d7155a1d186","","holdpoint","pass","","","TRUE","TRUE","Construction","STAGE 1","ZONE 1B","6) ITP-006 - Stormwater Works","SYM-PURL-SWD-1B-2 (PV-2.1 to PV-2.1A - 1050mm RCP)","3.0 Bedding","Request Sign Off"
"c6e9d6ee-541b-5cf5-8eef-a0453b7e8e5c","","checkpoint-status","pass","","","TRUE","TRUE","Construction","STAGE 1","ZONE 1B","6) ITP-006 - Stormwater Works","SYM-PURL-SWD-1B-2 (PV-2.1 to PV-2.1A - 1050mm RCP)","3.0 Bedding","• Has bedding been compacted to refusal?"
"60f3afc9-71dd-53f9-956e-daf217057a73","","holdpoint","pass","","","TRUE","TRUE","Construction","STAGE 1","ZONE 1B","6) ITP-006 - Stormwater Works","SYM-PURL-SWD-1B-2 (PV-2.1 to PV-2.1A - 1050mm RCP)","3.0 Bedding","Request Sign Off"
"851f0895-0a63-50be-8447-2f68b3cbe906","","checkpoint-group","work-in-progress","","","FALSE","FALSE","Construction","STAGE 1","ZONE 1B","6) ITP-006 - Stormwater Works","SYM-PURL-SWD-1B-2 (PV-2.1 to PV-2.1A - 1050mm RCP)","4.0"
"6b74ab26-618c-5fc4-abb2-732b5dffbe85","","checkpoint-status","pass","","","TRUE","TRUE","Construction","STAGE 1","ZONE 1B","6) ITP-006 - Stormwater Works","SYM-PURL-SWD-1B-2 (PV-2.1 to PV-2.1A - 1050mm RCP)","4.0","• Are pipes being laid from downstream end?"
"d7058a1e-b71f-5cb3-8c8c-ade8fcb93e7a","","holdpoint","pass","","","TRUE","TRUE","Construction","STAGE 1","ZONE 1B","6) ITP-006 - Stormwater Works","SYM-PURL-SWD-1B-2 (PV-2.1 to PV-2.1A - 1050mm RCP)","4.0","Request Sign Off"
"b25e1fab-80c6-5226-9929-530af9418d57","","checkpoint-status","pass","","","TRUE","TRUE","Construction","STAGE 1","ZONE 1B","6) ITP-006 - Stormwater Works","SYM-PURL-SWD-1B-2 (PV-2.1 to PV-2.1A - 1050mm RCP)","4.0","• Have pre-cast pits been installed at the correct location and to the dimensions shown on the drawings?"
"18af3bcd-1ce1-5021-91d5-ec0b5ccb0979","","holdpoint","pass","","","TRUE","TRUE","Construction","STAGE 1","ZONE 1B","6) ITP-006 - Stormwater Works","SYM-PURL-SWD-1B-2 (PV-2.1 to PV-2.1A - 1050mm RCP)","4.0","Request Sign Off"
"ada83363-2ff7-5f8a-b450-aab246aa6e16","","checkpoint-status","pass","","","TRUE","TRUE","Construction","STAGE 1","ZONE 1B","6) ITP-006 - Stormwater Works","SYM-PURL-SWD-1B-2 (PV-2.1 to PV-2.1A - 1050mm RCP)","4.0","• Have pits greater than 1.0 meter been fitted with step irons?"
"f6d3a9dd-a807-5e23-81c8-301c32a7b150","","checkpoint-status","pass","","","TRUE","TRUE","Construction","STAGE 1","ZONE 1B","6) ITP-006 - Stormwater Works","SYM-PURL-SWD-1B-2 (PV-2.1 to PV-2.1A - 1050mm RCP)","4.0","• Has the drainage pit floors been smoothly shaped from the inlets to the outlet for a height of one third of the diameter of the outlet pipe with cementitious mortar?"
"82ca3ce7-767e-5123-8415-8a1114de8cdd","","checkpoint-status","pass","","","TRUE","TRUE","Construction","STAGE 1","ZONE 1B","6) ITP-006 - Stormwater Works","SYM-PURL-SWD-1B-2 (PV-2.1 to PV-2.1A - 1050mm RCP)","4.0","• Has the joints between drainage pits, access chambers and pipes shall be made watertight using a cementitious mortar?"
"37d85cbc-7838-5767-95e7-cde2bc8e3caa","","holdpoint","pass","","","TRUE","TRUE","Construction","STAGE 1","ZONE 1B","6) ITP-006 - Stormwater Works","SYM-PURL-SWD-1B-2 (PV-2.1 to PV-2.1A - 1050mm RCP)","4.0","Request Sign Off"
"47fdad2b-6f59-55c9-8af7-9ff5c660c306","","checkpoint-status","pass","","","TRUE","TRUE","Construction","STAGE 1","ZONE 1B","6) ITP-006 - Stormwater Works","SYM-PURL-SWD-1B-2 (PV-2.1 to PV-2.1A - 1050mm RCP)","4.0","Are rubber rings to be used on rubber ring joint pipes clean and free of debris?"
"072b61b7-09e3-554a-a837-2492f7734bdc","","holdpoint","pass","","","TRUE","TRUE","Construction","STAGE 1","ZONE 1B","6) ITP-006 - Stormwater Works","SYM-PURL-SWD-1B-2 (PV-2.1 to PV-2.1A - 1050mm RCP)","4.0","Request Sign Off"
"76dd76b8-0dee-5781-9a90-a7430b36b0fc","","checkpoint-status","not-started","","","TRUE","TRUE","Construction","STAGE 1","ZONE 1B","6) ITP-006 - Stormwater Works","SYM-PURL-SWD-1B-2 (PV-2.1 to PV-2.1A - 1050mm RCP)","4.0","• Fitting of Covers"
"37fcc657-b3da-55ae-8d18-39ef5b0ea239","","checkpoint-group","not-applicable","","","FALSE","FALSE","Construction","STAGE 1","ZONE 1B","6) ITP-006 - Stormwater Works","SYM-PURL-SWD-1B-2 (PV-2.1 to PV-2.1A - 1050mm RCP)","5.0 Installation of Box Culverts"
"37e39f79-c08d-5c93-862d-6cbc2d9d07f9","","checkpoint-status","not-applicable","","","TRUE","TRUE","Construction","STAGE 1","ZONE 1B","6) ITP-006 - Stormwater Works","SYM-PURL-SWD-1B-2 (PV-2.1 to PV-2.1A - 1050mm RCP)","5.0 Installation of Box Culverts","• Have consecutive sections of box culverts been firmly butted together?"
"c969f1ba-3410-5175-8508-5c0c53d30afe","","holdpoint","not-applicable","","","TRUE","TRUE","Construction","STAGE 1","ZONE 1B","6) ITP-006 - Stormwater Works","SYM-PURL-SWD-1B-2 (PV-2.1 to PV-2.1A - 1050mm RCP)","5.0 Installation of Box Culverts","Request Sign Off"
"7e78dd2c-0797-5411-b074-6e35d961e6ff","","checkpoint-group","work-in-progress","","","FALSE","FALSE","Construction","STAGE 1","ZONE 1B","6) ITP-006 - Stormwater Works","SYM-PURL-SWD-1B-2 (PV-2.1 to PV-2.1A - 1050mm RCP)","6.0 Backfilling"
"3d3f424e-25a1-5730-a378-ba30fe2f58ef","","checkpoint-status","pass","","","TRUE","TRUE","Construction","STAGE 1","ZONE 1B","6) ITP-006 - Stormwater Works","SYM-PURL-SWD-1B-2 (PV-2.1 to PV-2.1A - 1050mm RCP)","6.0 Backfilling","• Has the haunch zone been extended from top of bedding layer to 1/3 pipe diameter? Haunch zone material to be same as bedding layer. Haunch zone to be compacted to refusal in max 150mm layer."
"9207acb2-d8de-5fb3-a059-cecae3cf0a4e","","holdpoint","pass","","","TRUE","TRUE","Construction","STAGE 1","ZONE 1B","6) ITP-006 - Stormwater Works","SYM-PURL-SWD-1B-2 (PV-2.1 to PV-2.1A - 1050mm RCP)","6.0 Backfilling","Request Sign Off"
"801ba8b3-5bf8-55d0-82db-02e39e9a8ce5","","checkpoint-status","pass","","","TRUE","TRUE","Construction","STAGE 1","ZONE 1B","6) ITP-006 - Stormwater Works","SYM-PURL-SWD-1B-2 (PV-2.1 to PV-2.1A - 1050mm RCP)","6.0 Backfilling","• Has the pit been backfilled in layers not exceeding 300mm? Pit backfill to be compacted to refusal using hand held equipment."
"20867865-2a7c-5524-ac34-4534b92df5e7","","holdpoint","pass","","","TRUE","TRUE","Construction","STAGE 1","ZONE 1B","6) ITP-006 - Stormwater Works","SYM-PURL-SWD-1B-2 (PV-2.1 to PV-2.1A - 1050mm RCP)","6.0 Backfilling","Request Sign Off"
"4885c5e0-1adb-5784-856f-ef5e0e106241","","checkpoint-status","pass","","","TRUE","TRUE","Construction","STAGE 1","ZONE 1B","6) ITP-006 - Stormwater Works","SYM-PURL-SWD-1B-2 (PV-2.1 to PV-2.1A - 1050mm RCP)","6.0 Backfilling","• Has the pipe been laid with adequate fall and invert levels within ±10mm of design?"
"aa51597a-00a8-596a-98a5-20abf92c1bb2","","holdpoint","pass","","","TRUE","TRUE","Construction","STAGE 1","ZONE 1B","6) ITP-006 - Stormwater Works","SYM-PURL-SWD-1B-2 (PV-2.1 to PV-2.1A - 1050mm RCP)","6.0 Backfilling","Request Sign Off"
"b3690467-6cfd-5568-8561-6453558ef471","","checkpoint-status","not-started","","","TRUE","TRUE","Construction","STAGE 1","ZONE 1B","6) ITP-006 - Stormwater Works","SYM-PURL-SWD-1B-2 (PV-2.1 to PV-2.1A - 1050mm RCP)","6.0 Backfilling","• Has a total of 3 compaction tests taken place, per lot, inclusive of pit compaction, achieving 97% compaction?"
"e918d384-f83f-55c9-b690-36256af81c65","","holdpoint","not-started","","","TRUE","TRUE","Construction","STAGE 1","ZONE 1B","6) ITP-006 - Stormwater Works","SYM-PURL-SWD-1B-2 (PV-2.1 to PV-2.1A - 1050mm RCP)","6.0 Backfilling","Request Sign Off"
"2dbfef80-8a2b-55d0-b22b-c7b159053080","","checkpoint-status","not-started","","","TRUE","TRUE","Construction","STAGE 1","ZONE 1B","6) ITP-006 - Stormwater Works","SYM-PURL-SWD-1B-2 (PV-2.1 to PV-2.1A - 1050mm RCP)","6.0 Backfilling","• Have all storm water lines been inspected by CCTV and found to be free of defects prior to placement of pavement?"
"336d1bec-ef2d-5a9b-8c33-b3bfd028e296","","holdpoint","not-started","","","TRUE","TRUE","Construction","STAGE 1","ZONE 1B","6) ITP-006 - Stormwater Works","SYM-PURL-SWD-1B-2 (PV-2.1 to PV-2.1A - 1050mm RCP)","6.0 Backfilling","Request Sign Off"
"f13a5710-6134-48f9-b914-5e7394aa7ac9","","checklist-sectioned","work-in-progress","SYM-ITP-006 - Stormwater (Rev A)","checklist","FALSE","FALSE","Construction","STAGE 1","ZONE 1B","6) ITP-006 - Stormwater Works","SYM-PURL-SWD-1B-3 (PV-2.1A to PV-2.2A - 1050mm RCP)"
