"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"175233bd-89e7-4ae4-a461-f40b148d9775","","folder-normal","fail","","step","TRUE","FALSE","Site QA"
"8de7fbab-8428-4352-a0e0-ebc9575036c9","","folder-normal","work-in-progress","","step","TRUE","FALSE","Site QA","Temporary DBs"
"db312f5a-1666-48f4-9499-fc53ddb0baaa","","folder-normal","work-in-progress","","step","TRUE","FALSE","Site QA","Temporary DBs","Building A"
"10d56fa3-6812-4e1b-809d-539c430f7737","","folder-normal","work-in-progress","","step","TRUE","FALSE","Site QA","Temporary DBs","Building A","A1"
"408ef1d3-1102-43b8-83e4-f3972ba305cb","","checklist-sectioned","pass","AE-ITCX-003 - Mandatory Test Results For Construction Wiring (Rev 0 +Names)

","checklist","FALSE","FALSE","Site QA","Temporary DBs","Building B","B4.3","AE-ITCX-003 - Mandatory Test Results For Construction Wiring"
"93c45627-08de-4780-8b28-84caea362568","","folder-normal","work-in-progress","","step","TRUE","FALSE","Site QA","Temporary DBs","Building B","B3.3"
"d058c30a-4eeb-4b91-ac7c-686a41d4f0ea","","checklist-sectioned","pass","AE-ITCX-001 - Temp Board Checklist (Rev 0 +Names)

","checklist","FALSE","FALSE","Site QA","Temporary DBs","Building B","B3.3","AE-ITCX-001 - Temp Board"
"2e443d50-124d-4d64-8a3f-edbf0a1495e0","","checklist-sectioned","work-in-progress","AE-ITCX-002 - Monthly RCD Test Sheet (Rev 0 +Names)

","checklist","FALSE","FALSE","Site QA","Temporary DBs","Building B","B3.3","AE-ITCX-002 - Monthly RCD Test Sheet

"
"e9a2fd5b-e33d-4ba7-9302-20b5328548b0","","checklist-sectioned","pass","AE-ITCX-003 - Mandatory Test Results For Construction Wiring (Rev 0 +Names)

","checklist","FALSE","FALSE","Site QA","Temporary DBs","Building B","B3.3","AE-ITCX-003 - Mandatory Test Results For Construction Wiring"
"e04cc565-d7fc-49da-bb5f-d9b6c4d1def5","","folder-normal","work-in-progress","","step","TRUE","FALSE","Site QA","Temporary DBs","Building B","B2.3"
"c9fe1961-4964-4e42-8076-153b10fc4b37","","checklist-sectioned","pass","AE-ITCX-001 - Temp Board Checklist (Rev 0 +Names)

","checklist","FALSE","FALSE","Site QA","Temporary DBs","Building B","B2.3","AE-ITCX-001 - Temp Board"
"784f4c39-f2b2-472c-a3a3-4950353cb759","","checklist-sectioned","work-in-progress","AE-ITCX-002 - Monthly RCD Test Sheet (Rev 0 +Names)

","checklist","FALSE","FALSE","Site QA","Temporary DBs","Building B","B2.3","AE-ITCX-002 - Monthly RCD Test Sheet

"
"bc11492c-a698-4a6b-8b95-d6e3c0209253","","checklist-sectioned","pass","AE-ITCX-003 - Mandatory Test Results For Construction Wiring (Rev 0 +Names)

","checklist","FALSE","FALSE","Site QA","Temporary DBs","Building B","B2.3","AE-ITCX-003 - Mandatory Test Results For Construction Wiring"
"09feb4ed-2df3-46a1-b648-69a62dd17ce7","","folder-normal","work-in-progress","","step","TRUE","FALSE","Site QA","Temporary DBs","Building B","B1.3"
"63094c0b-03ee-4887-bb86-14051255a646","","checklist-sectioned","pass","AE-ITCX-001 - Temp Board Checklist (Rev 0 +Names)

","checklist","FALSE","FALSE","Site QA","Temporary DBs","Building B","B1.3","AE-ITCX-001 - Temp Board"
"ceef82ae-4bb2-4eb2-940f-0641714c4af3","","checklist-sectioned","work-in-progress","AE-ITCX-002 - Monthly RCD Test Sheet (Rev 0 +Names)

","checklist","FALSE","FALSE","Site QA","Temporary DBs","Building B","B1.3","AE-ITCX-002 - Monthly RCD Test Sheet

"
"e364705d-7d32-456b-9ca4-8f324d190ddd","","checklist-sectioned","pass","AE-ITCX-003 - Mandatory Test Results For Construction Wiring (Rev 0 +Names)

","checklist","FALSE","FALSE","Site QA","Temporary DBs","Building B","B1.3","AE-ITCX-003 - Mandatory Test Results For Construction Wiring"
"4314bd31-b3b5-4e27-ad5e-43ca414aea85","","folder-normal","work-in-progress","","step","TRUE","FALSE","Site QA","Temporary DBs","Building D"
"bb1fd3b9-f59f-4c95-92f4-b7a29a8d330c","","folder-normal","work-in-progress","","step","TRUE","FALSE","Site QA","Temporary DBs","Building D","D1"
"5f7dff46-992e-47f5-a6b2-9f452d0a6a69","","checklist-sectioned","pass","AE-ITCX-001 - Temp Board Checklist (Rev 0 +Names)

","checklist","FALSE","FALSE","Site QA","Temporary DBs","Building D","D1","AE-ITCX-001 - Temp Board"
"fb9bf314-f9c7-4f8e-b2b3-ad55f408e1b4","","checklist-sectioned","work-in-progress","AE-ITCX-002 - Monthly RCD Test Sheet (Rev 0 +Names)

","checklist","FALSE","FALSE","Site QA","Temporary DBs","Building D","D1","AE-ITCX-002 - Monthly RCD Test Sheet"
"af56ee78-b98d-4e59-a21e-08c79bdc8433","","checklist-sectioned","pass","AE-ITCX-003 - Mandatory Test Results For Construction Wiring (Rev 0 +Names)

","checklist","FALSE","FALSE","Site QA","Temporary DBs","Building D","D1","AE-ITCX-003 - Mandatory Test Results For Construction Wiring"
"d859c1c2-2b57-4430-908f-095f842f5498","","folder-normal","work-in-progress","","step","TRUE","FALSE","Site QA","Temporary DBs","Building D","D2"
"708478fa-37af-4ac3-8de8-d32eea197fe1","","checklist-sectioned","pass","AE-ITCX-001 - Temp Board Checklist (Rev 0 +Names)

","checklist","FALSE","FALSE","Site QA","Temporary DBs","Building D","D2","AE-ITCX-001 - Temp Board"
"26bd7a56-3304-4530-b3eb-7dcade7ced88","","checklist-sectioned","work-in-progress","AE-ITCX-002 - Monthly RCD Test Sheet (Rev 0 +Names)

","checklist","FALSE","FALSE","Site QA","Temporary DBs","Building D","D2","AE-ITCX-002 - Monthly RCD Test Sheet"
"dfc94dd8-5f8b-421b-8da3-b2e6c22d1f44","","checklist-sectioned","pass","AE-ITCX-003 - Mandatory Test Results For Construction Wiring (Rev 0 +Names)

","checklist","FALSE","FALSE","Site QA","Temporary DBs","Building D","D2","AE-ITCX-003 - Mandatory Test Results For Construction Wiring"
"73cda3d7-c404-4b09-90d5-46a872778e66","","folder-normal","work-in-progress","","step","TRUE","FALSE","Site QA","Temporary DBs","Building D","D1.1"
"ff79db8f-57dc-4bae-9df6-16da157b6bf2","","checklist-sectioned","pass","AE-ITCX-001 - Temp Board Checklist (Rev 0 +Names)

","checklist","FALSE","FALSE","Site QA","Temporary DBs","Building D","D1.1","AE-ITCX-001 - Temp Board"
"748efbe8-d6a3-4ad0-823f-da8d977277fb","","checklist-sectioned","work-in-progress","AE-ITCX-002 - Monthly RCD Test Sheet (Rev 0 +Names)

","checklist","FALSE","FALSE","Site QA","Temporary DBs","Building D","D1.1","AE-ITCX-002 - Monthly RCD Test Sheet"
"0f79581e-59ea-4391-bc31-9a89866b1156","","checklist-sectioned","pass","AE-ITCX-003 - Mandatory Test Results For Construction Wiring (Rev 0 +Names)

","checklist","FALSE","FALSE","Site QA","Temporary DBs","Building D","D1.1","AE-ITCX-003 - Mandatory Test Results For Construction Wiring"
"cfa6c542-aada-44a0-af43-968ee3bcd325","","folder-normal","work-in-progress","","step","TRUE","FALSE","Site QA","Temporary DBs","Building D","D2.1"
"d1e31b5b-c6ad-4cce-a178-5a7e7f4c830e","","checklist-sectioned","pass","AE-ITCX-001 - Temp Board Checklist (Rev 0 +Names)

","checklist","FALSE","FALSE","Site QA","Temporary DBs","Building D","D2.1","AE-ITCX-001 - Temp Board"
"9787b513-c72e-45e0-847a-ac7cbf757e4d","","checklist-sectioned","work-in-progress","AE-ITCX-002 - Monthly RCD Test Sheet (Rev 0 +Names)

","checklist","FALSE","FALSE","Site QA","Temporary DBs","Building D","D2.1","AE-ITCX-002 - Monthly RCD Test Sheet"
"4a05ccf5-099c-4ac7-8091-4390f3363ccb","","checklist-sectioned","pass","AE-ITCX-003 - Mandatory Test Results For Construction Wiring (Rev 0 +Names)

","checklist","FALSE","FALSE","Site QA","Temporary DBs","Building D","D2.1","AE-ITCX-003 - Mandatory Test Results For Construction Wiring"
"dac64504-da03-4b60-b635-c0b594b1381e","","folder-normal","work-in-progress","","step","TRUE","FALSE","Site QA","Temporary DBs","Building D","D1.2"
"cad8fb25-9767-4236-b4f9-913675eb9da1","","checklist-sectioned","pass","AE-ITCX-001 - Temp Board Checklist (Rev 0 +Names)

","checklist","FALSE","FALSE","Site QA","Temporary DBs","Building D","D1.2","AE-ITCX-001 - Temp Board"
"5ddc85fd-2888-40a1-8ed5-fceb2e368d5e","","checklist-sectioned","work-in-progress","AE-ITCX-002 - Monthly RCD Test Sheet (Rev 0 +Names)

","checklist","FALSE","FALSE","Site QA","Temporary DBs","Building D","D1.2","AE-ITCX-002 - Monthly RCD Test Sheet"
"10759841-9b35-41da-9e53-eec3edc1bead","","checklist-sectioned","pass","AE-ITCX-003 - Mandatory Test Results For Construction Wiring (Rev 0 +Names)

","checklist","FALSE","FALSE","Site QA","Temporary DBs","Building D","D1.2","AE-ITCX-003 - Mandatory Test Results For Construction Wiring"
"98a7157a-5cac-4a94-8975-9835bf5b0c62","","folder-normal","work-in-progress","","step","TRUE","FALSE","Site QA","Temporary DBs","Building D","D2.2"
"42a7d15c-0a72-4512-b837-6970382a7d14","","checklist-sectioned","pass","AE-ITCX-001 - Temp Board Checklist (Rev 0 +Names)

","checklist","FALSE","FALSE","Site QA","Temporary DBs","Building D","D2.2","AE-ITCX-001 - Temp Board"
"c52ae9bd-8058-4439-a41a-3d13e2145d96","","checklist-sectioned","work-in-progress","AE-ITCX-002 - Monthly RCD Test Sheet (Rev 0 +Names)

","checklist","FALSE","FALSE","Site QA","Temporary DBs","Building D","D2.2","AE-ITCX-002 - Monthly RCD Test Sheet"
"3bf483b9-966e-4ef3-9ab0-6716aab8ce0f","","checklist-sectioned","pass","AE-ITCX-003 - Mandatory Test Results For Construction Wiring (Rev 0 +Names)

","checklist","FALSE","FALSE","Site QA","Temporary DBs","Building D","D2.2","AE-ITCX-003 - Mandatory Test Results For Construction Wiring"
"c87b5f04-e1b6-40e4-8b45-77c7957f73de","","folder-normal","work-in-progress","","step","TRUE","FALSE","Site QA","Temporary DBs","Building D","D1.3"
"ec28264a-4c0f-4a58-b4e0-b3a9804b64c9","","checklist-sectioned","pass","AE-ITCX-001 - Temp Board Checklist (Rev 0 +Names)

","checklist","FALSE","FALSE","Site QA","Temporary DBs","Building D","D1.3","AE-ITCX-001 - Temp Board"
"fa150769-dd3a-458e-99ae-1f3c783b5234","","checklist-sectioned","work-in-progress","AE-ITCX-002 - Monthly RCD Test Sheet (Rev 0 +Names)

","checklist","FALSE","FALSE","Site QA","Temporary DBs","Building D","D1.3","AE-ITCX-002 - Monthly RCD Test Sheet"
"1f787a33-1394-4f26-be52-74afa8da1b81","","checklist-sectioned","pass","AE-ITCX-003 - Mandatory Test Results For Construction Wiring (Rev 0 +Names)

","checklist","FALSE","FALSE","Site QA","Temporary DBs","Building D","D1.3","AE-ITCX-003 - Mandatory Test Results For Construction Wiring"
"b31e4efd-26d2-4182-a8c3-5dcb34e1f3ac","","folder-normal","work-in-progress","","step","TRUE","FALSE","Site QA","Temporary DBs","Building D","D2.3"
"2252037a-2e5c-4a90-8630-b5084979ed53","","checklist-sectioned","pass","AE-ITCX-001 - Temp Board Checklist (Rev 0 +Names)

","checklist","FALSE","FALSE","Site QA","Temporary DBs","Building D","D2.3","AE-ITCX-001 - Temp Board"
"e36c709e-4e1b-40bb-86c1-fb7b481a680a","","checklist-sectioned","work-in-progress","AE-ITCX-002 - Monthly RCD Test Sheet (Rev 0 +Names)

","checklist","FALSE","FALSE","Site QA","Temporary DBs","Building D","D2.3","AE-ITCX-002 - Monthly RCD Test Sheet"
"97c826da-ad94-4e6e-ad20-621668102b99","","checklist-sectioned","pass","AE-ITCX-003 - Mandatory Test Results For Construction Wiring (Rev 0 +Names)

","checklist","FALSE","FALSE","Site QA","Temporary DBs","Building D","D2.3","AE-ITCX-003 - Mandatory Test Results For Construction Wiring"
"065ed8df-411e-4af2-af51-871a666e5b53","","folder-normal","work-in-progress","","step","TRUE","FALSE","Site QA","Temporary DBs","Building D","Toilets 1&2"
"6fa7871b-9bde-4b95-b647-d73c7d28838a","","checklist-sectioned","pass","AE-ITCX-001 - Temp Board Checklist (Rev 0 +Names)

","checklist","FALSE","FALSE","Site QA","Temporary DBs","Building D","Toilets 1&2","AE-ITCX-001 - Temp Board"
"7659de95-2bfe-434f-83be-7c4b35b132ff","","checklist-sectioned","work-in-progress","AE-ITCX-002 - Monthly RCD Test Sheet (Rev 0 +Names)

","checklist","FALSE","FALSE","Site QA","Temporary DBs","Building D","Toilets 1&2","AE-ITCX-002 - Monthly RCD Test Sheet"
"925860f7-dcc4-436c-a205-830d9c54382f","","checklist-sectioned","pass","AE-ITCX-003 - Mandatory Test Results For Construction Wiring (Rev 0 +Names)

","checklist","FALSE","FALSE","Site QA","Temporary DBs","Building D","Toilets 1&2","AE-ITCX-003 - Mandatory Test Results For Construction Wiring"
"a267586d-81eb-4e58-89e5-000c0f23b2aa","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Temporary DBs","Building D","DB 10"
"cb7e3e60-fcc7-43d5-b77e-f7007cf2c21d","","checklist-sectioned","not-started","AE-ITCX-001 - Temp Board Checklist (Rev 0 +Names)

","checklist","FALSE","FALSE","Site QA","Temporary DBs","Building D","DB 10","AE-ITCX-001 - Temp Board"
"69ad1a59-6107-4e90-81d4-210f2e585eb7","","checklist-sectioned","not-started","AE-ITCX-002 - Monthly RCD Test Sheet (Rev 0 +Names)

","checklist","FALSE","FALSE","Site QA","Temporary DBs","Building D","DB 10","AE-ITCX-002 - Monthly RCD Test Sheet"
"aa386728-6129-4c62-b2e1-99c51a8cc271","","checklist-sectioned","not-started","AE-ITCX-003 - Mandatory Test Results For Construction Wiring (Rev 0 +Names)

","checklist","FALSE","FALSE","Site QA","Temporary DBs","Building D","DB 10","AE-ITCX-003 - Mandatory Test Results For Construction Wiring"
"417b15fb-02c0-4082-9193-64b86ff91792","","folder-normal","work-in-progress","","step","TRUE","FALSE","Site QA","Temporary DBs","Building C "
"f536a272-085d-4d13-b452-e1aa3ea903c4","","folder-normal","work-in-progress","","step","TRUE","FALSE","Site QA","Temporary DBs","Building C ","C1"
"a6fc418b-0ff0-4e4f-aa2e-7359a333d09a","","checklist-sectioned","pass","AE-ITCX-001 - Temp Board Checklist (Rev 0 +Names)

","checklist","FALSE","FALSE","Site QA","Temporary DBs","Building C ","C1","AE-ITCX-001 - Temp Board"
"2aadd2e4-8c4e-4423-bc12-4dac1a9542c2","","checklist-sectioned","work-in-progress","AE-ITCX-002 - Monthly RCD Test Sheet (Rev 0 +Names)

","checklist","FALSE","FALSE","Site QA","Temporary DBs","Building C ","C1","AE-ITCX-002 - Monthly RCD Test Sheet"
"3773ee50-296e-4d22-b9c6-21f8f36a9ebd","","checklist-sectioned","pass","AE-ITCX-003 - Mandatory Test Results For Construction Wiring (Rev 0 +Names)

","checklist","FALSE","FALSE","Site QA","Temporary DBs","Building C ","C1","AE-ITCX-003 - Mandatory Test Results For Construction Wiring"
"6070b66d-c702-4cfe-914f-b1045efe4f50","","folder-normal","work-in-progress","","step","TRUE","FALSE","Site QA","Temporary DBs","Building C ","C2"
"7a6263ee-ca7c-42d5-882d-5389e55abcfc","","checklist-sectioned","pass","AE-ITCX-001 - Temp Board Checklist (Rev 0 +Names)

","checklist","FALSE","FALSE","Site QA","Temporary DBs","Building C ","C2","AE-ITCX-001 - Temp Board"
"cf6d9bc1-a4f2-4d5a-a73e-3c1137ec2c3a","","checklist-sectioned","work-in-progress","AE-ITCX-002 - Monthly RCD Test Sheet (Rev 0 +Names)

","checklist","FALSE","FALSE","Site QA","Temporary DBs","Building C ","C2","AE-ITCX-002 - Monthly RCD Test Sheet"
"21f95861-d4dd-42f8-a6c8-9484de7c1d4a","","checklist-sectioned","pass","AE-ITCX-003 - Mandatory Test Results For Construction Wiring (Rev 0 +Names)

","checklist","FALSE","FALSE","Site QA","Temporary DBs","Building C ","C2","AE-ITCX-003 - Mandatory Test Results For Construction Wiring"
"236fa70e-b4f7-4ae2-8a16-c85acea7c99d","","folder-normal","work-in-progress","","step","TRUE","FALSE","Site QA","Temporary DBs","Building C ","C1 east "
"589756c5-b1af-4a47-9198-5680ad51f071","","checklist-sectioned","pass","AE-ITCX-001 - Temp Board Checklist (Rev 0 +Names)

","checklist","FALSE","FALSE","Site QA","Temporary DBs","Building C ","C1 east ","AE-ITCX-001 - Temp Board"
"5e5af668-a6ae-4973-bc0d-b15c695870e5","","checklist-sectioned","work-in-progress","AE-ITCX-002 - Monthly RCD Test Sheet (Rev 0 +Names)

","checklist","FALSE","FALSE","Site QA","Temporary DBs","Building C ","C1 east ","AE-ITCX-002 - Monthly RCD Test Sheet"
"299be17b-6d7e-4cc5-82a9-7fadc555d2cc","","checklist-sectioned","pass","AE-ITCX-003 - Mandatory Test Results For Construction Wiring (Rev 0 +Names)

","checklist","FALSE","FALSE","Site QA","Temporary DBs","Building C ","C1 east ","AE-ITCX-003 - Mandatory Test Results For Construction Wiring"
"9fcdfa6c-87ca-417d-87d2-50f09565cab8","","folder-normal","work-in-progress","","step","TRUE","FALSE","Site QA","Temporary DBs","Building C ","C1 west"
"77218755-497f-4a71-ad09-9e7dff27208d","","checklist-sectioned","pass","AE-ITCX-001 - Temp Board Checklist (Rev 0 +Names)

","checklist","FALSE","FALSE","Site QA","Temporary DBs","Building C ","C1 west","AE-ITCX-001 - Temp Board"
"64147aff-4458-4491-9636-33eeace2c642","","checklist-sectioned","work-in-progress","AE-ITCX-002 - Monthly RCD Test Sheet (Rev 0 +Names)

","checklist","FALSE","FALSE","Site QA","Temporary DBs","Building C ","C1 west","AE-ITCX-002 - Monthly RCD Test Sheet"
"940ca98d-2975-4bc8-8166-4ca143d8371a","","checklist-sectioned","pass","AE-ITCX-003 - Mandatory Test Results For Construction Wiring (Rev 0 +Names)

","checklist","FALSE","FALSE","Site QA","Temporary DBs","Building C ","C1 west","AE-ITCX-003 - Mandatory Test Results For Construction Wiring"
"f3791fd7-b971-4806-a869-c356b2584b88","","folder-normal","work-in-progress","","step","TRUE","FALSE","Site QA","Temporary DBs","Building C ","C3"
"bcec9552-0688-41ac-a736-0ed1a008b07a","","checklist-sectioned","pass","AE-ITCX-001 - Temp Board Checklist (Rev 0 +Names)

","checklist","FALSE","FALSE","Site QA","Temporary DBs","Building C ","C3","AE-ITCX-001 - Temp Board"
"07556dad-7fee-40b4-9ab6-93e191858da5","","checklist-sectioned","work-in-progress","AE-ITCX-002 - Monthly RCD Test Sheet (Rev 0 +Names)

","checklist","FALSE","FALSE","Site QA","Temporary DBs","Building C ","C3","AE-ITCX-002 - Monthly RCD Test Sheet"
"d3e7c072-df9f-44b5-9e11-319b2d17a5a7","","checklist-sectioned","pass","AE-ITCX-003 - Mandatory Test Results For Construction Wiring (Rev 0 +Names)

","checklist","FALSE","FALSE","Site QA","Temporary DBs","Building C ","C3","AE-ITCX-003 - Mandatory Test Results For Construction Wiring"
"043f248e-03e7-4605-b656-84a94779de26","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Temporary DBs","Building C ","DB 6"
"5715ca7b-ecdf-49e7-81d6-c55dee65de49","","checklist-sectioned","not-started","AE-ITCX-001 - Temp Board Checklist (Rev 0 +Names)

","checklist","FALSE","FALSE","Site QA","Temporary DBs","Building C ","DB 6","AE-ITCX-001 - Temp Board"
"a0b7c94d-15d1-4215-b7df-d239cacd78f3","","checklist-sectioned","not-started","AE-ITCX-002 - Monthly RCD Test Sheet (Rev 0 +Names)

","checklist","FALSE","FALSE","Site QA","Temporary DBs","Building C ","DB 6","AE-ITCX-002 - Monthly RCD Test Sheet"
"191345d0-ee6f-4e87-aa2e-bc29580a0a2c","","checklist-sectioned","not-started","AE-ITCX-003 - Mandatory Test Results For Construction Wiring (Rev 0 +Names)

","checklist","FALSE","FALSE","Site QA","Temporary DBs","Building C ","DB 6","AE-ITCX-003 - Mandatory Test Results For Construction Wiring"
"5ea27171-4670-4ff5-a30b-ddf4747a72a4","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Temporary DBs","Building C ","DB 7"
"11838ee4-fd6e-44be-b026-a39a60e11cb2","","checklist-sectioned","not-started","AE-ITCX-001 - Temp Board Checklist (Rev 0 +Names)

","checklist","FALSE","FALSE","Site QA","Temporary DBs","Building C ","DB 7","AE-ITCX-001 - Temp Board"
"734d244a-ed30-417a-8f99-bde0a2d90138","","checklist-sectioned","not-started","AE-ITCX-002 - Monthly RCD Test Sheet (Rev 0 +Names)

","checklist","FALSE","FALSE","Site QA","Temporary DBs","Building C ","DB 7","AE-ITCX-002 - Monthly RCD Test Sheet"
"baa8e6f5-791c-4965-9983-32f623d7f75f","","checklist-sectioned","not-started","AE-ITCX-003 - Mandatory Test Results For Construction Wiring (Rev 0 +Names)

","checklist","FALSE","FALSE","Site QA","Temporary DBs","Building C ","DB 7","AE-ITCX-003 - Mandatory Test Results For Construction Wiring"
"bb7b6732-15b3-4c74-aea7-0c7956294c11","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Temporary DBs","Building C ","DB 8"
"248b36bf-2f46-4f6b-92a5-bfc4c59ebac8","","checklist-sectioned","not-started","AE-ITCX-001 - Temp Board Checklist (Rev 0 +Names)

","checklist","FALSE","FALSE","Site QA","Temporary DBs","Building C ","DB 8","AE-ITCX-001 - Temp Board"
"05ac4f5f-a92b-4cf1-9490-8d73a53669f8","","checklist-sectioned","not-started","AE-ITCX-002 - Monthly RCD Test Sheet (Rev 0 +Names)

","checklist","FALSE","FALSE","Site QA","Temporary DBs","Building C ","DB 8","AE-ITCX-002 - Monthly RCD Test Sheet"
"3dcd98ca-3502-41d2-ab7a-eacdf5eaa079","","checklist-sectioned","not-started","AE-ITCX-003 - Mandatory Test Results For Construction Wiring (Rev 0 +Names)

","checklist","FALSE","FALSE","Site QA","Temporary DBs","Building C ","DB 8","AE-ITCX-003 - Mandatory Test Results For Construction Wiring"
"6f17e681-7cb1-431c-ac8f-745aa92f192f","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Temporary DBs","Building C ","DB 9"
"843cde1d-7759-40da-8f73-2af5d754b43a","","checklist-sectioned","not-started","AE-ITCX-001 - Temp Board Checklist (Rev 0 +Names)

","checklist","FALSE","FALSE","Site QA","Temporary DBs","Building C ","DB 9","AE-ITCX-001 - Temp Board"
"06cabe3c-57be-4fb4-9082-9d9004796c6e","","checklist-sectioned","not-started","AE-ITCX-002 - Monthly RCD Test Sheet (Rev 0 +Names)

","checklist","FALSE","FALSE","Site QA","Temporary DBs","Building C ","DB 9","AE-ITCX-002 - Monthly RCD Test Sheet"
"7ff523d8-4d37-4ca7-a0af-ba9534258719","","checklist-sectioned","not-started","AE-ITCX-003 - Mandatory Test Results For Construction Wiring (Rev 0 +Names)

","checklist","FALSE","FALSE","Site QA","Temporary DBs","Building C ","DB 9","AE-ITCX-003 - Mandatory Test Results For Construction Wiring"
