"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"ba5a401f-21e2-4202-98e7-3b417073d499","","checklist-flat","not-started","62704a049dd677552a734504db8d241c90c356cc5b215f556be0ff7a150d0d41","checklist-flat","FALSE","FALSE","Job Details"
"48aeacb7-b9f6-4a88-b680-f56b01931f58","","checkpoint-status","not-started","","","FALSE","FALSE","Job Details","Project details entered below"
"b50d3471-ee4f-4665-b38f-8ba4fadfad28","","folder-normal","work-in-progress","","step","TRUE","FALSE"," Precast Manufacture"
"a760ac41-d0fe-4cc0-9292-2c47264dc878","","checklist-sectioned","pass","2e38763aea9cfef5386e9c397d1b9c4d03d3f1e56a7b082a6dc0712abde9da76","checklist","FALSE","FALSE"," Precast Manufacture","weld plate details"
"9b4c9819-1a4c-4a19-9c1e-35cd2c4d66ae","","checkpoint-group","pass","","","TRUE","TRUE"," Precast Manufacture","weld plate details","weld plate details"
"4d6c3075-3b5e-48d6-9787-dbd01473960e","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","weld plate details","weld plate details","Edge Detail"
"f70b4190-6ede-4ca8-b9c1-9aa5f94b913a","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","weld plate details","weld plate details","Bar Projections"
"0dc5027f-7498-461f-8973-77916b414df2","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","weld plate details","weld plate details","Cast in items"
"7fb65d97-df39-4d7e-9d7d-dc489dc6360f","","folder-normal","pass","","step","TRUE","FALSE"," Precast Manufacture","Panels 1 - 50"
"c56da1e8-12f4-40b4-bd95-e211208e6e85","","checklist-sectioned","pass","c2a401113ea2a6c910e13b22e51d11ac8959dfd9c7a21ffdb5c00d9d68a71100","checklist","FALSE","FALSE"," Precast Manufacture","Panels 1 - 50","Panel -1"
"d8ade419-7fd7-4ee0-b4d8-97d384542309","","checkpoint-group","pass","","","TRUE","TRUE"," Precast Manufacture","Panels 1 - 50","Panel -1","Pre-Pour Check"
"ea4b5624-357e-441e-9bf7-42bd2b8add44","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","Panels 1 - 50","Panel -6","Stripping and Stacking","Stripping & Stacking"
"eb79b9ba-6518-437b-9ee0-bbc22fc0e043","","checklist-sectioned","pass","c2a401113ea2a6c910e13b22e51d11ac8959dfd9c7a21ffdb5c00d9d68a71100","checklist","FALSE","FALSE"," Precast Manufacture","Panels 1 - 50","Panel -7"
"e6673127-41c9-4420-858d-4c273e09aa04","","checkpoint-group","pass","","","TRUE","TRUE"," Precast Manufacture","Panels 1 - 50","Panel -7","Pre-Pour Check"
"a6514666-6d69-4daf-8492-4e9b5fc86aea","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","Panels 1 - 50","Panel -7","Pre-Pour Check","Dimensions"
"6d8749c4-ce30-457e-9613-f76d356e0947","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","Panels 1 - 50","Panel -7","Pre-Pour Check","Mould Clean"
"c424c8ef-1854-4893-abef-b266ee635f10","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","Panels 1 - 50","Panel -7","Pre-Pour Check","Mould Oiled"
"6b7f54ba-0ab7-4a1d-ba80-9e832bc2caf2","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","Panels 1 - 50","Panel -7","Pre-Pour Check","Mould - Workmanship"
"15edc995-fb62-4066-a4a2-1fae280ad461","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","Panels 1 - 50","Panel -7","Pre-Pour Check","Reinforcing"
"5463e626-3ca8-45ff-b053-8e359be258a1","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","Panels 1 - 50","Panel -7","Pre-Pour Check","Cast In Items"
"c5a012fc-f540-416e-8427-1caaedffc151","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","Panels 1 - 50","Panel -7","Pre-Pour Check","Marker Position and No."
"82384503-e6c8-403b-b9b7-129f9b4ff3f5","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","Panels 1 - 50","Panel -7","Pre-Pour Check","Make mould to Green Status"
"7afeb19d-669a-4082-8360-c1ff64ac5420","","checkpoint-group","pass","","","TRUE","TRUE"," Precast Manufacture","Panels 1 - 50","Panel -7","Concrete Works"
"8b49288e-fd7c-42ec-b434-c4ec61061197","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","Panels 1 - 50","Panel -7","Concrete Works","Concrete Works Details"
"890ffb89-4a30-4397-b41a-aa623d45b5da","","checkpoint-status","not-applicable","","","TRUE","TRUE"," Precast Manufacture","Panels 1 - 50","Panel -7","Concrete Works","Wilco Sample Taken"
"0e9ee96a-ab20-4034-ad42-4ff2d7fa587a","","checkpoint-status","not-applicable","","","TRUE","TRUE"," Precast Manufacture","Panels 1 - 50","Panel -7","Concrete Works","Bridgeman Sample Taken"
"72d96f26-04c6-4ef8-9b98-196d78758a8b","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","Panels 1 - 50","Panel -7","Concrete Works","Supervisor Approval"
"d223f988-7bd2-45bc-8c24-34279e2595d2","","checkpoint-group","pass","","","TRUE","TRUE"," Precast Manufacture","Panels 1 - 50","Panel -7","Post Pour Check"
"4fc1323b-df84-4463-8403-16ba3398df05","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","Panels 1 - 50","Panel -7","Post Pour Check","Edge Detail"
"162967ef-8433-4ee1-bb68-aa6a7a6eb739","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","Panels 1 - 50","Panel -7","Post Pour Check","Bar Projections"
"b0f4f03a-cc13-4689-bd4f-2bd44d58831c","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","Panels 1 - 50","Panel -7","Post Pour Check","Cast in items"
"6ce66078-e48f-42a0-b521-dcb4754c55e2","","checkpoint-group","pass","","","TRUE","TRUE"," Precast Manufacture","Panels 1 - 50","Panel -7","Stripping and Stacking"
"7c9a7ac3-1b50-4d4e-a791-4729e45eb1f1","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","Panels 1 - 50","Panel -7","Stripping and Stacking","Stripping & Stacking"
"3be01196-df47-4990-9881-3ff6deaebc82","","checklist-sectioned","pass","c2a401113ea2a6c910e13b22e51d11ac8959dfd9c7a21ffdb5c00d9d68a71100","checklist","FALSE","FALSE"," Precast Manufacture","Panels 1 - 50","Panel -8"
"022a1b40-a9ec-4874-bf6f-7238f091d1c9","","checkpoint-group","pass","","","TRUE","TRUE"," Precast Manufacture","Panels 1 - 50","Panel -8","Pre-Pour Check"
"62ac3266-f1cc-40f3-8067-f024590bb3bb","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","Panels 1 - 50","Panel -8","Pre-Pour Check","Dimensions"
"b825f3c4-2191-4baf-9f93-98317c8447ee","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","Panels 1 - 50","Panel -8","Pre-Pour Check","Mould Clean"
"ac8cda0b-f215-4ed3-afbd-7f082cbb7815","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","Panels 1 - 50","Panel -8","Pre-Pour Check","Mould Oiled"
"bb99b71d-033f-4b63-b014-60b0fb4a7238","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","Panels 1 - 50","Panel -8","Pre-Pour Check","Mould - Workmanship"
"da8987f2-c4d5-4f78-8b98-3e0b7ea2b771","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","Panels 1 - 50","Panel -8","Pre-Pour Check","Reinforcing"
"081b151b-8563-4203-87d8-f3b87525c446","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","Panels 1 - 50","Panel -8","Pre-Pour Check","Cast In Items"
"f797ec82-c3e8-49f9-b461-3322634476a1","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","Panels 1 - 50","Panel -8","Pre-Pour Check","Marker Position and No."
"31e3b850-fa81-4de2-8866-27d962ac8b2e","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","Panels 1 - 50","Panel -8","Pre-Pour Check","Make mould to Green Status"
"10482082-9387-4094-b391-c4515a75b4c4","","checkpoint-group","pass","","","TRUE","TRUE"," Precast Manufacture","Panels 1 - 50","Panel -8","Concrete Works"
"283bc0e6-01c1-41b3-880c-7c4e753dfa56","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","Panels 1 - 50","Panel -8","Concrete Works","Concrete Works Details"
"551505fb-c964-4f5a-b60e-75e4537b7473","","checkpoint-status","not-applicable","","","TRUE","TRUE"," Precast Manufacture","Panels 1 - 50","Panel -8","Concrete Works","Wilco Sample Taken"
"2fa72afd-994d-4337-a4a1-daaf1b5655a8","","checkpoint-status","not-applicable","","","TRUE","TRUE"," Precast Manufacture","Panels 1 - 50","Panel -8","Concrete Works","Bridgeman Sample Taken"
"269cd038-6a39-402b-a3b8-1cc62d0501e3","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","Panels 1 - 50","Panel -8","Concrete Works","Supervisor Approval"
"9e51bdd0-0fc5-441b-86b7-0a7563b341d6","","checkpoint-group","pass","","","TRUE","TRUE"," Precast Manufacture","Panels 1 - 50","Panel -8","Post Pour Check"
"d2b4bfef-e782-4105-847a-5f63ccc0eeb3","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","Panels 1 - 50","Panel -8","Post Pour Check","Edge Detail"
"49050bf1-9722-4084-bc81-95d9e1ec12d0","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","Panels 1 - 50","Panel -8","Post Pour Check","Bar Projections"
"589f7c06-b7f1-47a2-b801-52c1bf669f08","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","Panels 1 - 50","Panel -8","Post Pour Check","Cast in items"
"c160d659-4ee2-46b4-b6c8-0930d53e8506","","checkpoint-group","pass","","","TRUE","TRUE"," Precast Manufacture","Panels 1 - 50","Panel -8","Stripping and Stacking"
"4c1949c8-c777-4a5b-a350-3ae4e10a492f","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","Panels 1 - 50","Panel -8","Stripping and Stacking","Stripping & Stacking"
"e2a8ce69-db4e-49eb-9489-b3aaefcbe7f9","","checklist-sectioned","pass","c2a401113ea2a6c910e13b22e51d11ac8959dfd9c7a21ffdb5c00d9d68a71100","checklist","FALSE","FALSE"," Precast Manufacture","Panels 1 - 50","Panel -9"
"fdfaa5f8-2eae-4bf4-adba-f6ba98e3c913","","checkpoint-group","pass","","","TRUE","TRUE"," Precast Manufacture","Panels 1 - 50","Panel -9","Pre-Pour Check"
"f494bdc4-72ea-41fc-b34f-2656945f5a86","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","Panels 1 - 50","Panel -9","Pre-Pour Check","Dimensions"
"81b00447-cc39-4412-9312-d3c858083a45","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","Panels 1 - 50","Panel -9","Pre-Pour Check","Mould Clean"
"a340aba8-ee0b-4823-b492-142db9502911","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","Panels 1 - 50","Panel -9","Pre-Pour Check","Mould Oiled"
"5bacc607-5cd1-4691-b072-1d3c3f9cd1a5","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","Panels 1 - 50","Panel -9","Pre-Pour Check","Mould - Workmanship"
"8acb1a3b-da64-4581-865a-b4d5154fcdcc","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","Panels 1 - 50","Panel -9","Pre-Pour Check","Reinforcing"
"3eec0504-9d7e-4abd-add4-ab0476f8417e","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","Panels 1 - 50","Panel -9","Pre-Pour Check","Cast In Items"
"c5b32164-24e7-4bda-af99-dec668b6b933","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","Panels 1 - 50","Panel -9","Pre-Pour Check","Marker Position and No."
"e1d14b18-2701-4901-9244-bcd57aed37cf","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","Panels 1 - 50","Panel -9","Pre-Pour Check","Make mould to Green Status"
"5abb2b44-57a1-4633-8811-9de47bc6135b","","checkpoint-group","pass","","","TRUE","TRUE"," Precast Manufacture","Panels 1 - 50","Panel -9","Concrete Works"
"b3be04c2-d258-402e-a56d-c7a9107e32a5","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","Panels 1 - 50","Panel -9","Concrete Works","Concrete Works Details"
"f8229215-e9dc-491c-8bbd-b0a8da46a637","","checkpoint-status","not-applicable","","","TRUE","TRUE"," Precast Manufacture","Panels 1 - 50","Panel -9","Concrete Works","Wilco Sample Taken"
"256f282a-8567-4f9e-afce-0871437964f3","","checkpoint-status","not-applicable","","","TRUE","TRUE"," Precast Manufacture","Panels 1 - 50","Panel -9","Concrete Works","Bridgeman Sample Taken"
"c3f5b4e6-28f0-4bc0-ae58-d6bba66dbc9a","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","Panels 1 - 50","Panel -9","Concrete Works","Supervisor Approval"
"7734fb05-c6a8-45bc-8f1f-f2f4b67ed5cc","","checkpoint-group","pass","","","TRUE","TRUE"," Precast Manufacture","Panels 1 - 50","Panel -9","Post Pour Check"
"1ff04e23-6b17-45d3-8b78-7fb33843f34f","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","Panels 1 - 50","Panel -9","Post Pour Check","Edge Detail"
"289a92dc-6a0c-427f-a35a-b34bae6aed8f","","checkpoint-status","not-applicable","","","TRUE","TRUE"," Precast Manufacture","Panels 1 - 50","Panel -9","Post Pour Check","Bar Projections"
"7f5d1cfd-c6a2-458d-b9ac-50d3142cb3a8","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","Panels 1 - 50","Panel -9","Post Pour Check","Cast in items"
"5c23cdb7-b115-4152-a722-8ae3ba62b869","","checkpoint-group","pass","","","TRUE","TRUE"," Precast Manufacture","Panels 1 - 50","Panel -9","Stripping and Stacking"
"a9e723a2-8626-4f5c-991c-54792e3aceb6","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","Panels 1 - 50","Panel -9","Stripping and Stacking","Stripping & Stacking"
"94173ae1-0f34-4ec5-b8d7-de41347d7cb0","","checklist-sectioned","pass","c2a401113ea2a6c910e13b22e51d11ac8959dfd9c7a21ffdb5c00d9d68a71100","checklist","FALSE","FALSE"," Precast Manufacture","Panels 1 - 50","Panel -10"
"cadd97cb-667d-44b2-adc4-6c83bd5faa3e","","checkpoint-group","pass","","","TRUE","TRUE"," Precast Manufacture","Panels 1 - 50","Panel -10","Pre-Pour Check"
"9b12444b-0d50-43e6-afc8-810db8195ea7","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","Panels 1 - 50","Panel -10","Pre-Pour Check","Dimensions"
"a32e6312-c63b-497d-ab13-743d6ce367ce","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","Panels 1 - 50","Panel -10","Pre-Pour Check","Mould Clean"
"1aea415b-b374-402e-a1ab-8810f40fe927","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","Panels 1 - 50","Panel -10","Pre-Pour Check","Mould Oiled"
"fa36475a-9d3d-4447-bde2-c825a9af7174","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","Panels 1 - 50","Panel -10","Pre-Pour Check","Mould - Workmanship"
"6499ba42-a008-4abb-939d-a6c7187ba47a","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","Panels 1 - 50","Panel -10","Pre-Pour Check","Reinforcing"
"120f4eb3-8f34-401f-b3b0-c700175da96c","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","Panels 1 - 50","Panel -10","Pre-Pour Check","Cast In Items"
"511b8ee9-f1fc-4885-b3f8-4a17b699dd8b","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","Panels 1 - 50","Panel -10","Pre-Pour Check","Marker Position and No."
"c5acb68b-205f-4b9d-bbfa-4274d971b3db","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","Panels 1 - 50","Panel -10","Pre-Pour Check","Make mould to Green Status"
"33cece7b-a566-45a3-a1b1-0bbfc5a9f217","","checkpoint-group","pass","","","TRUE","TRUE"," Precast Manufacture","Panels 1 - 50","Panel -10","Concrete Works"
"29f1037e-b5e9-49ce-8e10-84276da8d30f","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","Panels 1 - 50","Panel -10","Concrete Works","Concrete Works Details"
"fdd379c4-ce5a-4a25-b332-f47856bc3497","","checkpoint-status","not-applicable","","","TRUE","TRUE"," Precast Manufacture","Panels 1 - 50","Panel -10","Concrete Works","Wilco Sample Taken"
"7b3fe528-4b06-42b8-bc85-430d87ed73e5","","checkpoint-status","not-applicable","","","TRUE","TRUE"," Precast Manufacture","Panels 1 - 50","Panel -10","Concrete Works","Bridgeman Sample Taken"
"5fa779fa-868c-4855-8342-126b21bdb050","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","Panels 1 - 50","Panel -10","Concrete Works","Supervisor Approval"
"1db8c6ac-d6ef-467a-bcf8-44945ee9bb40","","checkpoint-group","pass","","","TRUE","TRUE"," Precast Manufacture","Panels 1 - 50","Panel -10","Post Pour Check"
"24d3c30b-3a07-4c2d-a098-6910f7d9b986","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","Panels 1 - 50","Panel -10","Post Pour Check","Edge Detail"
"85beacc5-89c3-4e5f-9690-b3d08d4a573c","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","Panels 1 - 50","Panel -10","Post Pour Check","Bar Projections"
"ff696a57-fdd1-4e00-83b9-f2da802d0a9d","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","Panels 1 - 50","Panel -10","Post Pour Check","Cast in items"
"f7c3d00b-03a8-400b-8bed-c8fbbf655f4d","","checkpoint-group","pass","","","TRUE","TRUE"," Precast Manufacture","Panels 1 - 50","Panel -10","Stripping and Stacking"
"27158519-9b4a-4259-869d-d5c6a82fcde4","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","Panels 1 - 50","Panel -10","Stripping and Stacking","Stripping & Stacking"
"f15d7f41-b24d-451e-971e-fbad28715c5a","","checklist-sectioned","pass","c2a401113ea2a6c910e13b22e51d11ac8959dfd9c7a21ffdb5c00d9d68a71100","checklist","FALSE","FALSE"," Precast Manufacture","Panels 1 - 50","Panel -11"
"f7cdb0c9-7bff-4a85-9bfe-40761418e130","","checkpoint-group","pass","","","TRUE","TRUE"," Precast Manufacture","Panels 1 - 50","Panel -11","Pre-Pour Check"
"2cb038f4-d0e2-46f6-a57d-37bfcf1cc498","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","Panels 1 - 50","Panel -11","Pre-Pour Check","Dimensions"
"4d453172-49d2-488b-9597-4e473d4a2631","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","Panels 1 - 50","Panel -11","Pre-Pour Check","Mould Clean"
"21476787-d298-409d-a081-ae98207b2727","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","Panels 1 - 50","Panel -11","Pre-Pour Check","Mould Oiled"
"16c9a493-960f-4cf1-a2e5-54d0b750a962","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","Panels 1 - 50","Panel -11","Pre-Pour Check","Mould - Workmanship"
"9c56e725-5a79-4ddf-bd2c-d589dd116d7e","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","Panels 1 - 50","Panel -11","Pre-Pour Check","Reinforcing"
"33391b12-5ade-41c9-bb6b-132c8360226f","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","Panels 1 - 50","Panel -11","Pre-Pour Check","Cast In Items"
"c6bb46ca-9fd0-4a08-a15f-5b9a1c3e69c9","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","Panels 1 - 50","Panel -11","Pre-Pour Check","Marker Position and No."
"d103822a-ecf1-4068-95cf-2e405b785007","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","Panels 1 - 50","Panel -11","Pre-Pour Check","Make mould to Green Status"
"a0d1621e-76b6-4c6d-b79d-cf2e08fe49d3","","checkpoint-group","pass","","","TRUE","TRUE"," Precast Manufacture","Panels 1 - 50","Panel -11","Concrete Works"
"25a60507-b2f0-4da3-94de-ac233e3f1af3","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","Panels 1 - 50","Panel -11","Concrete Works","Concrete Works Details"
"dd76c252-9793-4876-a792-c96a19d736f1","","checkpoint-status","not-applicable","","","TRUE","TRUE"," Precast Manufacture","Panels 1 - 50","Panel -11","Concrete Works","Wilco Sample Taken"
"9446527e-65f7-4a19-9b7f-94fa4ada9e22","","checkpoint-status","not-applicable","","","TRUE","TRUE"," Precast Manufacture","Panels 1 - 50","Panel -11","Concrete Works","Bridgeman Sample Taken"
"95de5040-d84b-4d30-8c31-1fe480f51b72","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","Panels 1 - 50","Panel -11","Concrete Works","Supervisor Approval"
"1c8035e4-073f-4da4-8d1d-5c9e2ab2aaa0","","checkpoint-group","pass","","","TRUE","TRUE"," Precast Manufacture","Panels 1 - 50","Panel -11","Post Pour Check"
"60b62345-b9f4-48e5-b83f-9bdc80fca4a0","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","Panels 1 - 50","Panel -11","Post Pour Check","Edge Detail"
"63087069-d7db-408c-a2f2-645cf206ee18","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","Panels 1 - 50","Panel -11","Post Pour Check","Bar Projections"
"9c25bb1a-9547-4992-a618-c212cf1ab050","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","Panels 1 - 50","Panel -11","Post Pour Check","Cast in items"
"f4e4fffc-9010-4641-b5b7-ab989a9a1fc6","","checkpoint-group","pass","","","TRUE","TRUE"," Precast Manufacture","Panels 1 - 50","Panel -11","Stripping and Stacking"
"3e01b51c-6fb7-4ed8-a071-ad060075e49d","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","Panels 1 - 50","Panel -11","Stripping and Stacking","Stripping & Stacking"
"9312a76c-5a87-4603-bda7-85bdfd77b8a1","","checklist-sectioned","pass","c2a401113ea2a6c910e13b22e51d11ac8959dfd9c7a21ffdb5c00d9d68a71100","checklist","FALSE","FALSE"," Precast Manufacture","Panels 1 - 50","Panel -12"
"d5ac0dfb-9c77-4548-8706-fcb4b85c6e9a","","checkpoint-group","pass","","","TRUE","TRUE"," Precast Manufacture","Panels 1 - 50","Panel -12","Pre-Pour Check"
"1982b118-bfbb-421d-889b-fb12f0b36c2b","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","Panels 1 - 50","Panel -12","Pre-Pour Check","Dimensions"
"ec791a0f-f25b-4ed2-93e1-ed0f29b8d232","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","Panels 1 - 50","Panel -12","Pre-Pour Check","Mould Clean"
"f9be8b90-ebd7-4944-90a5-f797bfdbecd8","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","Panels 1 - 50","Panel -12","Pre-Pour Check","Mould Oiled"
"c4c9eac2-d0c4-464d-b018-9fbcf74c7df4","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","Panels 1 - 50","Panel -12","Pre-Pour Check","Mould - Workmanship"
"24926a88-741e-4b61-9da3-c3a40ef31693","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","Panels 1 - 50","Panel -12","Pre-Pour Check","Reinforcing"
"2918fc4b-022c-4073-af39-f71225e012b0","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","Panels 1 - 50","Panel -12","Pre-Pour Check","Cast In Items"
"d18fe7fe-fc79-430d-8db4-44784a7dddf7","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","Panels 1 - 50","Panel -12","Pre-Pour Check","Marker Position and No."
"4b925321-0de5-4983-b086-80d0674cdeee","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","Panels 1 - 50","Panel -12","Pre-Pour Check","Make mould to Green Status"
"dcfe002f-51fc-41d6-bb8b-039797185f9b","","checkpoint-group","pass","","","TRUE","TRUE"," Precast Manufacture","Panels 1 - 50","Panel -12","Concrete Works"
"08235879-7802-4cc3-8dce-bb2a03b7c61a","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","Panels 1 - 50","Panel -12","Concrete Works","Concrete Works Details"
"1b35ef63-3748-4da1-a760-7ddd7149f938","","checkpoint-status","not-applicable","","","TRUE","TRUE"," Precast Manufacture","Panels 1 - 50","Panel -12","Concrete Works","Wilco Sample Taken"
"4ae2bd37-8bc9-47f4-aac3-b033b8b032b4","","checkpoint-status","not-applicable","","","TRUE","TRUE"," Precast Manufacture","Panels 1 - 50","Panel -12","Concrete Works","Bridgeman Sample Taken"
"2798c949-3ad4-4cb2-a531-50fffd54ada7","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","Panels 1 - 50","Panel -12","Concrete Works","Supervisor Approval"
"46f76fe1-ec6a-458d-b303-c73fb94ec26c","","checkpoint-group","pass","","","TRUE","TRUE"," Precast Manufacture","Panels 1 - 50","Panel -12","Post Pour Check"
"6a325d85-f76e-427c-aefd-f68bdd361c77","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","Panels 1 - 50","Panel -12","Post Pour Check","Edge Detail"
"fc3bdf69-37f2-4dbc-ac3b-7bd71e3584a0","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","Panels 1 - 50","Panel -12","Post Pour Check","Bar Projections"
"bde4ae96-e653-4c8d-8861-a295b51d22a9","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","Panels 1 - 50","Panel -12","Post Pour Check","Cast in items"
"58d1bfb7-61f8-40a2-899e-778da254cf28","","checkpoint-group","pass","","","TRUE","TRUE"," Precast Manufacture","Panels 1 - 50","Panel -12","Stripping and Stacking"
"8d28685b-e59a-4d7e-a0c4-71c39b662b75","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","Panels 1 - 50","Panel -12","Stripping and Stacking","Stripping & Stacking"
"43563edf-4603-4bb6-aabb-42d38dbd93db","","checklist-sectioned","pass","c2a401113ea2a6c910e13b22e51d11ac8959dfd9c7a21ffdb5c00d9d68a71100","checklist","FALSE","FALSE"," Precast Manufacture","Panels 1 - 50","Panel -13"
"6b3e3425-d64b-445d-a823-5b2c9df86e21","","checkpoint-group","pass","","","TRUE","TRUE"," Precast Manufacture","Panels 1 - 50","Panel -13","Pre-Pour Check"
"527f7452-d9b3-4048-ba9d-e688cdebd158","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","Panels 1 - 50","Panel -13","Pre-Pour Check","Dimensions"
"fe4148a0-e679-48da-b236-51089cdadca8","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","Panels 1 - 50","Panel -13","Pre-Pour Check","Mould Clean"
"596f0206-4d42-419f-aff5-f09ad554b490","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","Panels 1 - 50","Panel -13","Pre-Pour Check","Mould Oiled"
"d7795d8d-79b5-4a40-b696-8d528651d5ee","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","Panels 1 - 50","Panel -13","Pre-Pour Check","Mould - Workmanship"
