"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"c2f94543-f509-47ac-8743-87d69682c255","","folder-normal","work-in-progress","","step","TRUE","FALSE","Consent Packages"
"2db5e0c0-0dd4-4096-80d3-26360dce5920","","folder-normal","work-in-progress","","step","TRUE","FALSE","Consent Packages","N17"
"385a1c1a-7f4c-4926-b846-0a3a54046ca5","","folder-normal","work-in-progress","","step","FALSE","FALSE","Consent Packages","N17","Stage 1"
"82f1b01b-43e5-4fab-84f8-9c4f662a97aa","","checklist-sectioned","work-in-progress","05ebda9020d234de1ecf23c775adc54aa55040e65ba0854f59a69ff17a039863","checklist","FALSE","FALSE","Consent Packages","N17","Stage 1","Building Consent Lodgement Checklist"
"7937701d-c421-4c48-af56-f5c333704859","","checklist-flat","not-started","e126a4ed6959d628825241fca18806cc9df26a12e3a64169fe3dfdacb692a04a","checklist-flat","FALSE","FALSE","Consent Packages","N17","Stage 1","Latest Building Consent - BC Number"
"894879f0-edec-457b-aec9-3af330d07fab","","folder-normal","no-status-not-started","","step","TRUE","FALSE","Consent Packages","N17","Stage 1","Building Consent Amendments - BC Number"
"4dbe1e36-91cf-4c2c-af42-c8024fd908cc","","folder-normal","no-status-not-started","","step","TRUE","FALSE","Consent Packages","N17","Stage 1","Minor Variations - BC Number"
"5cb36431-5058-5aa6-81fd-f84dc5ffd291","","folder-normal","not-started","","step","FALSE","FALSE","Consent Packages","N17","Stage 2"
"3666d5e3-dbc7-5045-a4cd-1309d960ba01","","checklist-sectioned","not-started","05ebda9020d234de1ecf23c775adc54aa55040e65ba0854f59a69ff17a039863","checklist","FALSE","FALSE","Consent Packages","N17","Stage 2","Building Consent Lodgement Checklist"
"6f96070f-c9f4-5e5d-8619-dcac6e16ab99","","checklist-flat","not-started","e126a4ed6959d628825241fca18806cc9df26a12e3a64169fe3dfdacb692a04a","checklist-flat","FALSE","FALSE","Consent Packages","N17","Stage 2","Latest Building Consent - BC Number"
"00d412a4-0030-5acd-9a7b-bb470232e12b","","folder-normal","no-status-not-started","","step","TRUE","FALSE","Consent Packages","N17","Stage 2","Building Consent Amendments - BC Number"
"c4e9d2f1-a67d-526a-b1a7-ff86f4184a28","","folder-normal","no-status-not-started","","step","TRUE","FALSE","Consent Packages","N17","Stage 2","Minor Variations - BC Number"
"6df01095-df9a-5d23-95fb-9ab7a7941b75","","folder-normal","not-started","","step","FALSE","FALSE","Consent Packages","N17","Stage 3"
"b53762e9-0f70-533e-a731-a4b2d0cc3385","","checklist-sectioned","not-started","05ebda9020d234de1ecf23c775adc54aa55040e65ba0854f59a69ff17a039863","checklist","FALSE","FALSE","Consent Packages","N17","Stage 3","Building Consent Lodgement Checklist"
"ed8a182b-9e6e-5235-bfba-502ff49f492e","","checklist-flat","not-started","e126a4ed6959d628825241fca18806cc9df26a12e3a64169fe3dfdacb692a04a","checklist-flat","FALSE","FALSE","Consent Packages","N17","Stage 3","Latest Building Consent - BC Number"
"c75777a9-3ca3-51b4-9d35-4fc8466db691","","folder-normal","no-status-not-started","","step","TRUE","FALSE","Consent Packages","N17","Stage 3","Building Consent Amendments - BC Number"
"e77aaef6-fb78-5aa1-a21a-5580b152bdd3","","folder-normal","no-status-not-started","","step","TRUE","FALSE","Consent Packages","N17","Stage 3","Minor Variations - BC Number"
"96221d37-c834-479b-a3fd-4de6a4e1cdb3","","folder-normal","not-started","","step","TRUE","FALSE","Consent Packages","N18"
"1e5d8e32-37c3-5f57-bf32-d0e3a1589714","","folder-normal","not-started","","step","FALSE","FALSE","Consent Packages","N18","Stage 1"
"646d9a46-8144-5d4a-b635-2c461f793803","","checklist-sectioned","not-started","05ebda9020d234de1ecf23c775adc54aa55040e65ba0854f59a69ff17a039863","checklist","FALSE","FALSE","Consent Packages","N18","Stage 1","Building Consent Lodgement Checklist"
"07f27535-d429-557d-abd5-0f1526dc02fa","","checklist-flat","not-started","e126a4ed6959d628825241fca18806cc9df26a12e3a64169fe3dfdacb692a04a","checklist-flat","FALSE","FALSE","Consent Packages","N18","Stage 1","Latest Building Consent - BC Number"
"1e6f6c92-366d-5a10-b231-203e6f13ca01","","folder-normal","no-status-not-started","","step","TRUE","FALSE","Consent Packages","N18","Stage 1","Building Consent Amendments - BC Number"
"07ad53e2-63ca-599f-809e-541312baad32","","folder-normal","no-status-not-started","","step","TRUE","FALSE","Consent Packages","N18","Stage 1","Minor Variations - BC Number"
"2e1cf26b-9dea-501f-8fa7-cf6c965b3a09","","folder-normal","not-started","","step","FALSE","FALSE","Consent Packages","N18","Stage 2"
"bf70cba6-aeda-543b-bba9-afb89ec3f49a","","checklist-sectioned","not-started","05ebda9020d234de1ecf23c775adc54aa55040e65ba0854f59a69ff17a039863","checklist","FALSE","FALSE","Consent Packages","N18","Stage 2","Building Consent Lodgement Checklist"
"51d90c95-03fb-5552-9cf8-59bcafa209d8","","checklist-flat","not-started","e126a4ed6959d628825241fca18806cc9df26a12e3a64169fe3dfdacb692a04a","checklist-flat","FALSE","FALSE","Consent Packages","N18","Stage 2","Latest Building Consent - BC Number"
"3dfd4dae-1b5a-5308-896d-4d871808fc9a","","folder-normal","no-status-not-started","","step","TRUE","FALSE","Consent Packages","N18","Stage 2","Building Consent Amendments - BC Number"
"cb0d6728-bc8f-5af4-9e91-282ef54370ca","","folder-normal","no-status-not-started","","step","TRUE","FALSE","Consent Packages","N18","Stage 2","Minor Variations - BC Number"
"dbb03692-99f0-5c53-a163-fe8f6bb588df","","folder-normal","not-started","","step","FALSE","FALSE","Consent Packages","N18","Stage 2"
"317fb69c-5be7-5d3a-9dec-4e2b3e374e3d","","checklist-sectioned","not-started","05ebda9020d234de1ecf23c775adc54aa55040e65ba0854f59a69ff17a039863","checklist","FALSE","FALSE","Consent Packages","N18","Stage 2","Building Consent Lodgement Checklist"
"bb184290-a49a-54ad-a6fe-4f39cb782840","","checklist-flat","not-started","e126a4ed6959d628825241fca18806cc9df26a12e3a64169fe3dfdacb692a04a","checklist-flat","FALSE","FALSE","Consent Packages","N18","Stage 2","Latest Building Consent - BC Number"
"4a40f258-a0d0-569c-958c-f6eca4c4201f","","folder-normal","no-status-not-started","","step","TRUE","FALSE","Consent Packages","N18","Stage 2","Building Consent Amendments - BC Number"
"7b508d34-99e2-5f96-9835-cf5a9424450f","","folder-normal","no-status-not-started","","step","TRUE","FALSE","Consent Packages","N18","Stage 2","Minor Variations - BC Number"
"d7b9d3c2-ab87-4365-bc0c-fadb97ba2331","","folder-normal","work-in-progress","","step","TRUE","FALSE","Offsite QA (Factory)"
"ba30accb-239e-4a63-a28c-f7c24907ff2d","","folder-normal","work-in-progress","","step","TRUE","FALSE","Offsite QA (Factory)","N17"
"54ba204c-584a-47a2-b9a1-5089c33b7781","","folder-normal","work-in-progress","","step","TRUE","FALSE","Offsite QA (Factory)","N17","Apartments"
"6e02539a-59b0-4392-9206-620c10913a44","","folder-normal","work-in-progress","","step","TRUE","FALSE","Offsite QA (Factory)","N17","Apartments","Ground Floor"
"b757f282-9838-4554-a5e7-c2762d55c247","","checklist-sectioned","not-started","Offsite QA - New Module QA Checklist - Version 4","checklist","FALSE","FALSE","Offsite QA (Factory)","N18","Apartments","Ground Floor","GRD-04-M-TE1-L(N18-GF-04-L-M1E1, M2E1, M3E1)"
"0eb4dc92-e43e-4089-93c4-b36e9e04bb59","","checklist-sectioned","not-started","Offsite QA - New Module QA Checklist - Version 4","checklist","FALSE","FALSE","Offsite QA (Factory)","N18","Apartments","Ground Floor","GRD-05-M-TE1-R(N18-GF-05-R-M1E1, M2E1, M3E1)"
"99ba8b47-496b-4f40-b8ff-055ba6bd1f69","","checklist-sectioned","not-started","Offsite QA - New Module QA Checklist - Version 4","checklist","FALSE","FALSE","Offsite QA (Factory)","N18","Apartments","Ground Floor","GRD-06-M-TF-R(N18-GF-06-R-M1F, M2F, M3F)"
"8891f0c9-dbcd-48ad-8461-c888a6665f06","","checklist-sectioned","not-started","Offsite QA - New Module QA Checklist - Version 4","checklist","FALSE","FALSE","Offsite QA (Factory)","N18","Apartments","Ground Floor","GRD-07-M-TE1-L(N18-GF-07-L-M1E1, M2E1, M3E1)"
"db68dcac-abdc-47aa-b7ae-21339c5b4500","","checklist-sectioned","not-started","Offsite QA - New Module QA Checklist - Version 4","checklist","FALSE","FALSE","Offsite QA (Factory)","N18","Apartments","Ground Floor","GRD-08-M-TG-R(N18-GF-08-R-M1G, M2G, M3G)"
"2d2ce3a6-004c-4c5a-9b74-37081042b3c6","","checklist-sectioned","not-started","Offsite QA - New Module QA Checklist - Version 4","checklist","FALSE","FALSE","Offsite QA (Factory)","N18","Apartments","Ground Floor","GRD-09-M-TE1-R(N18-GF-09-R-M1E1, M2E1, M3E1)"
"e1c13f40-84d2-413a-be8a-601cd9d066b8","","checklist-sectioned","not-started","Offsite QA - New Module QA Checklist - Version 4","checklist","FALSE","FALSE","Offsite QA (Factory)","N18","Apartments","Ground Floor","GRD-10-M-TE1-R(N18-GF-10-R-M1E1, M2E1, M3E1)"
"307ea674-abfc-4fd0-a625-fdd142a8246c","","checklist-sectioned","not-started","Offsite QA - New Module QA Checklist - Version 4","checklist","FALSE","FALSE","Offsite QA (Factory)","N18","Apartments","Ground Floor","GRD-11-M-TE1-L(N18-GF-11-L-M1E1, M2E1, M3E1)"
"646ee7a3-92f9-44c6-8b2c-9f1a5ecd237d","","checklist-sectioned","not-started","Offsite QA - New Module QA Checklist - Version 4","checklist","FALSE","FALSE","Offsite QA (Factory)","N18","Apartments","Ground Floor","GRD-12-M-TE1-L(N18-GF-12-L-M1E1, M2E1, M3E1)"
"04955154-0c7f-42f8-9fc2-856afe0a45e5","","checklist-sectioned","not-started","Offsite QA - New Module QA Checklist - Version 4","checklist","FALSE","FALSE","Offsite QA (Factory)","N18","Apartments","Ground Floor","GRD-13-A-TA-R(N18-GF-13-R-M1A, M2A)"
"153d679a-fafc-4374-a5fc-c62e955adbf4","","checklist-sectioned","not-started","Offsite QA - New Module QA Checklist - Version 4","checklist","FALSE","FALSE","Offsite QA (Factory)","N18","Apartments","Ground Floor","GRD-14-M-TE1-R(N18-GF-14-R-M1E1, M2E1, M3E1)"
"17324cea-0a7b-40f0-beca-ac44b9f54d79","","checklist-sectioned","not-started","Offsite QA - New Module QA Checklist - Version 4","checklist","FALSE","FALSE","Offsite QA (Factory)","N18","Apartments","Ground Floor","GRD-15-M-TE2-R(N18-GF-15-R-M1E2, M2E2, M3E2)"
"dfc92690-b111-4099-90d2-23eb8e7c01e5","","checklist-sectioned","not-started","Offsite QA - New Module QA Checklist - Version 4","checklist","FALSE","FALSE","Offsite QA (Factory)","N18","Apartments","Ground Floor","GRD-16-M-TK-R(N18-GF-16-R-M1K,M2K)"
"a5522564-859e-4a81-b1b3-9ee8dce48e8e","","checklist-sectioned","not-started","Offsite QA - New Module QA Checklist - Version 4","checklist","FALSE","FALSE","Offsite QA (Factory)","N18","Apartments","Ground Floor","N18-GF-L-S2ST, N18-GF-R-S1ST"
"f0f925a0-b429-4bef-8664-cec809c2f82a","","checklist-sectioned","not-started","Offsite QA - New Module QA Checklist - Version 4","checklist","FALSE","FALSE","Offsite QA (Factory)","N18","Apartments","Ground Floor","GF-L-S2ST(N18-GF-L-S1ST, S2ST)"
"9fc21f06-facc-486f-a552-619aa8a43bcb","","folder-normal","not-started","","step","TRUE","FALSE","Offsite QA (Factory)","N18","Apartments","1st Floor"
"841c1a3d-486e-4268-8dde-4ff922192d23","","checklist-sectioned","not-started","Offsite QA - New Module QA Checklist - Version 4","checklist","FALSE","FALSE","Offsite QA (Factory)","N18","Apartments","1st Floor","L1-01-M-TE2-L(N18-L1-01-L-M1E2, M2E2, M3E2)"
"32d7aca9-a67b-463b-ac32-5590562c0e85","","checklist-sectioned","not-started","Offsite QA - New Module QA Checklist - Version 4","checklist","FALSE","FALSE","Offsite QA (Factory)","N18","Apartments","1st Floor","L1-02-A-TD-L(N18-L1-02-L-M1D, M2D, M3D)"
"0d9e94dc-fc48-4070-883a-2b5e36314a49","","checklist-sectioned","not-started","Offsite QA - New Module QA Checklist - Version 4","checklist","FALSE","FALSE","Offsite QA (Factory)","N18","Apartments","1st Floor","L1-03-A-TC-L(N18-L1-03-L-M1C, M2C, M3C)"
"231b6196-0281-46ff-9567-9d1db884c998","","checklist-sectioned","not-started","Offsite QA - New Module QA Checklist - Version 4","checklist","FALSE","FALSE","Offsite QA (Factory)","N18","Apartments","1st Floor","L1-04-A-TC-L(N18-L1-04-L-M1C, M2C, M3C)"
"a0a8f6f9-8f33-4499-9c91-7eabd3ff0890","","checklist-sectioned","not-started","Offsite QA - New Module QA Checklist - Version 4","checklist","FALSE","FALSE","Offsite QA (Factory)","N18","Apartments","1st Floor","L1-05-M-TE2-L(N18-L1-05-L-M1E2, M2E2, M3E2)"
"d1b370ff-1b26-4ea2-bb30-05ded671e9bc","","checklist-sectioned","not-started","Offsite QA - New Module QA Checklist - Version 4","checklist","FALSE","FALSE","Offsite QA (Factory)","N18","Apartments","1st Floor","L1-06-M-TE1-R(N18-L1-06-R-M1E1, M2E1, M3E1)"
"df815e40-0808-4500-944d-dee887f39f9b","","checklist-sectioned","not-started","Offsite QA - New Module QA Checklist - Version 4","checklist","FALSE","FALSE","Offsite QA (Factory)","N18","Apartments","1st Floor","L1-07-M-TE1-R(N18-L1-07-R-M1E1, M2E1, M3E1)"
"1e59ad91-9ee4-4dfa-94e0-7a7e2e467a2f","","checklist-sectioned","not-started","Offsite QA - New Module QA Checklist - Version 4","checklist","FALSE","FALSE","Offsite QA (Factory)","N18","Apartments","1st Floor","L1-08-M-TF-R(N18-L1-08-R-M1F, M2F, M3F)"
"9e3d75f1-ca34-4cd9-8283-c4f475cc294b","","checklist-sectioned","not-started","Offsite QA - New Module QA Checklist - Version 4","checklist","FALSE","FALSE","Offsite QA (Factory)","N18","Apartments","1st Floor","L1-09-M-TE1-R(N18-L1-09-R-M1E1, M2E1, M3E1)"
"60cffaab-1ea9-4077-9f84-bf652b8feec1","","checklist-sectioned","not-started","Offsite QA - New Module QA Checklist - Version 4","checklist","FALSE","FALSE","Offsite QA (Factory)","N18","Apartments","1st Floor","L1-10-M-TG-R(N18-L1-10-R-M1G, M2G, M3G)"
"343d2d57-1fd0-427c-b115-4d73c04e5262","","checklist-sectioned","not-started","Offsite QA - New Module QA Checklist - Version 4","checklist","FALSE","FALSE","Offsite QA (Factory)","N18","Apartments","1st Floor","L1-11-M-TE1-R(N18-L1-11-R-M1E1, M2E1, M3E1)"
"3905a8ab-7185-4567-826c-46853139cf4a","","checklist-sectioned","not-started","Offsite QA - New Module QA Checklist - Version 4","checklist","FALSE","FALSE","Offsite QA (Factory)","N18","Apartments","1st Floor","L1-12-M-TG-L(N18-L1-12-L-M1G, M2G, M3G)"
"240f13d6-5d10-4cbc-8090-89958974e669","","checklist-sectioned","not-started","Offsite QA - New Module QA Checklist - Version 4","checklist","FALSE","FALSE","Offsite QA (Factory)","N18","Apartments","1st Floor","L1-13-A-TC-R(N18-L1-13-R-M1C, M2C, M3C)"
"73008da5-8aba-44e2-b3f3-904922e0d166","","checklist-sectioned","not-started","Offsite QA - New Module QA Checklist - Version 4","checklist","FALSE","FALSE","Offsite QA (Factory)","N18","Apartments","1st Floor","L1-14-A-TC-L(N18-L1-14-L-M1C, M2C, M3C)"
"99f6f723-5d5f-4d31-a8c6-22e612eeea9b","","checklist-sectioned","not-started","Offsite QA - New Module QA Checklist - Version 4","checklist","FALSE","FALSE","Offsite QA (Factory)","N18","Apartments","1st Floor","L1-15-A-TC-L(N18-L1-15-L-M1C, M2C, M3C)"
"4d47a6ec-1511-408a-81c1-327217b9a715","","checklist-sectioned","not-started","Offsite QA - New Module QA Checklist - Version 4","checklist","FALSE","FALSE","Offsite QA (Factory)","N18","Apartments","1st Floor","L1-16-A-TA-R(N18-L1-16-R-M1A, M2A)"
"48a7d7f8-3296-4629-86e6-5bd28ccfb258","","checklist-sectioned","not-started","Offsite QA - New Module QA Checklist - Version 4","checklist","FALSE","FALSE","Offsite QA (Factory)","N18","Apartments","1st Floor","L1-17-A-TK-R(N18-L1-17-R-M1K, M2K)"
"0c4f0375-2806-4670-a8d7-701d9b98ec3d","","checklist-sectioned","not-started","Offsite QA - New Module QA Checklist - Version 4","checklist","FALSE","FALSE","Offsite QA (Factory)","N18","Apartments","1st Floor","L1-18-M-TE1-R(N18-L1-18-R-M1E1, M2E1, M3E1)"
"aad4cdba-8b6c-4e57-8c70-e1b10c419ec2","","checklist-sectioned","not-started","Offsite QA - New Module QA Checklist - Version 4","checklist","FALSE","FALSE","Offsite QA (Factory)","N18","Apartments","1st Floor","L1-19-M-TE2-R(N18-L1-19-R-M1E2, M2E2, M3E2)"
"7c317e7d-7879-4deb-bd58-0d2dcf433087","","checklist-sectioned","not-started","Offsite QA - New Module QA Checklist - Version 4","checklist","FALSE","FALSE","Offsite QA (Factory)","N18","Apartments","1st Floor","L1-R-S1ST(N18-L1-R-S1ST, S2ST)"
"8c93f3a5-c4fc-45b0-9963-fef40cf5b9ff","","folder-normal","not-started","","step","TRUE","FALSE","Offsite QA (Factory)","N18","Apartments","2nd Floor"
"e251e207-08ec-4ee6-8cbe-74fccaacd80d","","checklist-sectioned","not-started","Offsite QA - New Module QA Checklist - Version 4","checklist","FALSE","FALSE","Offsite QA (Factory)","N18","Apartments","2nd Floor","L2-01-M-TE2-L(N18-L2-01-L-M1E2, M2E2, M3E2)"
"08005ecd-9125-438d-9e4a-2f486dd75f38","","checklist-sectioned","not-started","Offsite QA - New Module QA Checklist - Version 4","checklist","FALSE","FALSE","Offsite QA (Factory)","N18","Apartments","2nd Floor","L2-02-A-TD-L(N18-L2-02-L-M1D, M2D, M3D)"
"79fb892b-1587-48f2-90ad-29f3dc6cc451","","checklist-sectioned","not-started","Offsite QA - New Module QA Checklist - Version 4","checklist","FALSE","FALSE","Offsite QA (Factory)","N18","Apartments","2nd Floor","L2-03-A-TC-L(N18-L2-03-L-M1C, M2C, M3C)"
"7a0c98f4-e1d4-4ac6-862a-e66ac85216cc","","checklist-sectioned","not-started","Offsite QA - New Module QA Checklist - Version 4","checklist","FALSE","FALSE","Offsite QA (Factory)","N18","Apartments","2nd Floor","L2-04-A-TC-L(N18-l2-04-L-M1C, M2C, M3C)"
"5d939628-7bec-4526-a7ba-75178d1d6abe","","checklist-sectioned","not-started","Offsite QA - New Module QA Checklist - Version 4","checklist","FALSE","FALSE","Offsite QA (Factory)","N18","Apartments","2nd Floor","L2-05-M-TE2-L(N18-L2-05-L-M1E2, M2E2, M3E2)"
"1ecf6f4d-f546-4ffe-8fa4-10731af80c95","","checklist-sectioned","not-started","Offsite QA - New Module QA Checklist - Version 4","checklist","FALSE","FALSE","Offsite QA (Factory)","N18","Apartments","2nd Floor","L2-06-M-TE1-R(N18-L2-06-R-M1E1, M2E1, M3E1)"
"fab6a2a8-1095-4dac-ab16-9ed4378ee421","","checklist-sectioned","not-started","Offsite QA - New Module QA Checklist - Version 4","checklist","FALSE","FALSE","Offsite QA (Factory)","N18","Apartments","2nd Floor","L2-07-M-TE1-R(N18-L2-07-R-M1E1, M2E1, M3E1)"
"0767fffc-9008-4dff-8663-7496aa577501","","checklist-sectioned","not-started","Offsite QA - New Module QA Checklist - Version 4","checklist","FALSE","FALSE","Offsite QA (Factory)","N18","Apartments","2nd Floor","L2-08-M-TF-R(N18-L2-08-R-M1F, M2F, M3F)"
"584597d3-9807-4e23-afd3-4291dd1d9cd0","","checklist-sectioned","not-started","Offsite QA - New Module QA Checklist - Version 4","checklist","FALSE","FALSE","Offsite QA (Factory)","N18","Apartments","2nd Floor","L2-09-M-TE1-L(N18-L2-09-L-M1E1, M2E1, M3E1)"
"0fc9b776-e339-4c9e-96c6-01f03897e2ec","","checklist-sectioned","not-started","Offsite QA - New Module QA Checklist - Version 4","checklist","FALSE","FALSE","Offsite QA (Factory)","N18","Apartments","2nd Floor","L2-10-M-TG-R(N18-L2-10-R-M1G, M2G, M3G)"
"00bf4f77-2006-4de2-8848-9f24da28cfd2","","checklist-sectioned","not-started","Offsite QA - New Module QA Checklist - Version 4","checklist","FALSE","FALSE","Offsite QA (Factory)","N18","Apartments","2nd Floor","L2-11-M-TE1-R(N18-L2-11-R-M1E1, M2E1, M3E1)"
"82a7eaaf-5b82-4fb2-82a7-9a140677638a","","checklist-sectioned","not-started","Offsite QA - New Module QA Checklist - Version 4","checklist","FALSE","FALSE","Offsite QA (Factory)","N18","Apartments","2nd Floor","L2-12-M-TG-L(N18-L2-12-L-M1G, M2G, M3G)"
"d1ceea63-46b1-4f8e-9eef-116970ec7135","","checklist-sectioned","not-started","Offsite QA - New Module QA Checklist - Version 4","checklist","FALSE","FALSE","Offsite QA (Factory)","N18","Apartments","2nd Floor","L2-13-A-TC-R(N18-L2-13-R-M1C, M2C, M3C)"
"d9d094b5-3433-4a36-a17c-a6a1870404b7","","checklist-sectioned","not-started","Offsite QA - New Module QA Checklist - Version 4","checklist","FALSE","FALSE","Offsite QA (Factory)","N18","Apartments","2nd Floor","L2-14-A-TC-L(N18-L2-14-L-M1C, M2C, M3C)"
"a693103c-a771-4c69-b3d4-8f362cf1ceed","","checklist-sectioned","not-started","Offsite QA - New Module QA Checklist - Version 4","checklist","FALSE","FALSE","Offsite QA (Factory)","N18","Apartments","2nd Floor","L2-15-A-TC-L(N18-L2-15-L-M1C, M2C, M3C)"
"18fb58a5-c5c5-439d-bdf5-09fefcba9b09","","checklist-sectioned","not-started","Offsite QA - New Module QA Checklist - Version 4","checklist","FALSE","FALSE","Offsite QA (Factory)","N18","Apartments","2nd Floor","L2-16-A-TA-R(N18-L2-16-R-M1A, M2A, M3A)"
"cf14f41a-7af9-4fd4-845d-013555eb5422","","checklist-sectioned","not-started","Offsite QA - New Module QA Checklist - Version 4","checklist","FALSE","FALSE","Offsite QA (Factory)","N18","Apartments","2nd Floor","L2-17-A-TK-R(N18-L2-17-R-M1K, M2K)"
"5695cb3e-716f-43b1-b59f-8d562d688e76","","checklist-sectioned","not-started","Offsite QA - New Module QA Checklist - Version 4","checklist","FALSE","FALSE","Offsite QA (Factory)","N18","Apartments","2nd Floor","L2-18-M-TE1-R(N18-L2-18-R-M1E1, M2E1, M3E1)"
"4bdfe2ff-ea10-4b32-909b-374149f5f53c","","checklist-sectioned","not-started","Offsite QA - New Module QA Checklist - Version 4","checklist","FALSE","FALSE","Offsite QA (Factory)","N18","Apartments","2nd Floor","L2-19-M-TE2-R(N18-L2-19-R-M1E2, M2E2, M3E2)"
"678859c7-3c37-4c94-9768-26033df366eb","","checklist-sectioned","not-started","Offsite QA - New Module QA Checklist - Version 4","checklist","FALSE","FALSE","Offsite QA (Factory)","N18","Apartments","2nd Floor","L2-L-S2ST(N18-L2-L-S1ST, S2ST)"
"b8a5ccb6-711d-4bb5-b254-500ace33d1a5","","folder-normal","not-started","","step","TRUE","FALSE","Offsite QA (Factory)","N18","Apartments","3rd Floor"
"760ba35c-6c09-44bc-8944-f72809b4704d","","checklist-sectioned","not-started","Offsite QA - New Module QA Checklist - Version 4","checklist","FALSE","FALSE","Offsite QA (Factory)","N18","Apartments","3rd Floor","L3-01-M-TE2-L(N18-L3-01-L-M1E2, M2E2, M3E2)"
"126e6711-dfe9-4032-b9e3-04feb65dd785","","checklist-sectioned","not-started","Offsite QA - New Module QA Checklist - Version 4","checklist","FALSE","FALSE","Offsite QA (Factory)","N18","Apartments","3rd Floor","L3-02-A-TD-L(N18-L3-02-L-M1D, M2D, M3D)"
"03770d2c-b59a-475c-ad61-2c5ad758578f","","checklist-sectioned","not-started","Offsite QA - New Module QA Checklist - Version 4","checklist","FALSE","FALSE","Offsite QA (Factory)","N18","Apartments","3rd Floor","L3-03-A-TC-L(N18-L3-03-L-M1C, M2C, M3C)"
"6203732a-778d-4788-b62f-dbdce710222e","","checklist-sectioned","not-started","Offsite QA - New Module QA Checklist - Version 4","checklist","FALSE","FALSE","Offsite QA (Factory)","N18","Apartments","3rd Floor","L3-04-A-TC-L(N18-L3-04-L-M1C, M2C, M3C)"
"01ade79b-1716-4229-b6c4-b2177558e56a","","checklist-sectioned","not-started","Offsite QA - New Module QA Checklist - Version 4","checklist","FALSE","FALSE","Offsite QA (Factory)","N18","Apartments","3rd Floor","L3-05-M-TE2-L(N18-L3-05-L-M1E2, M2E2, M3E2)"
"46da3c35-7d02-49dc-948e-c75f74368442","","checklist-sectioned","not-started","Offsite QA - New Module QA Checklist - Version 4","checklist","FALSE","FALSE","Offsite QA (Factory)","N18","Apartments","3rd Floor","L3-06-M-TE1-R(N18-L3-06-R-M1E1, M2E1, M3E1)"
"ff12f903-d37b-4c82-868f-5a46c36f8a0c","","checklist-sectioned","not-started","Offsite QA - New Module QA Checklist - Version 4","checklist","FALSE","FALSE","Offsite QA (Factory)","N18","Apartments","3rd Floor","L3-07-M-TE1-R(N18-L3-07-R-M1E1, M2E1, M3E1)"
"eec878c4-5c8b-4e15-96e6-015344b213a8","","checklist-sectioned","not-started","Offsite QA - New Module QA Checklist - Version 4","checklist","FALSE","FALSE","Offsite QA (Factory)","N18","Apartments","3rd Floor","L3-08-M-TF-R(N18-L3-08-L-M1F, M2F, M3F)"
"0e61593a-5278-49ca-97c6-7c93c6cb111d","","checklist-sectioned","not-started","Offsite QA - New Module QA Checklist - Version 4","checklist","FALSE","FALSE","Offsite QA (Factory)","N18","Apartments","3rd Floor","L3-09-M-TE1-R(N18-L3-09-R-M1E1, M2E1, M3E1)"
"5d4ffaee-01c6-44c4-bebe-5485158aa097","","checklist-sectioned","not-started","Offsite QA - New Module QA Checklist - Version 4","checklist","FALSE","FALSE","Offsite QA (Factory)","N18","Apartments","3rd Floor","L3-10-M-TG-R(N18-L3-10-R-M1G, M2G, M3G)"
"a0a0b80d-001a-4039-8186-6f9abcabdf5e","","checklist-sectioned","not-started","Offsite QA - New Module QA Checklist - Version 4","checklist","FALSE","FALSE","Offsite QA (Factory)","N18","Apartments","3rd Floor","L3-11-M-TE1-R(N18-L3-11-R-M1E1, M2E1, M3E1)"
"481dc4a4-efe7-43ab-9176-6a56aab0f85e","","checklist-sectioned","not-started","Offsite QA - New Module QA Checklist - Version 4","checklist","FALSE","FALSE","Offsite QA (Factory)","N18","Apartments","3rd Floor","L3-12-M-TG-L(N18-L3-12-L-M1G, M2G, M3G)"
"9fe6397e-123d-400a-ac87-5e2a3c5a5a46","","checklist-sectioned","not-started","Offsite QA - New Module QA Checklist - Version 4","checklist","FALSE","FALSE","Offsite QA (Factory)","N18","Apartments","3rd Floor","L3-13-A-TC-R(N18-L3-13-R-M1C, M2C, M3C)"
"6242c244-04d3-4984-bf0c-b741514fe16b","","checklist-sectioned","not-started","Offsite QA - New Module QA Checklist - Version 4","checklist","FALSE","FALSE","Offsite QA (Factory)","N18","Apartments","3rd Floor","L3-14-A-TC-L(N18-L3-14-L-M1C, M2C, M3C)"
"4d60cb83-fdd1-49a2-bada-9a56cf879fb0","","checklist-sectioned","not-started","Offsite QA - New Module QA Checklist - Version 4","checklist","FALSE","FALSE","Offsite QA (Factory)","N18","Apartments","3rd Floor","L3-15-A-TC-L(N18-L3-15-L-M1C, M2C, M3C)"
"3589e96c-b019-4ec1-9379-093b661b20a9","","checklist-sectioned","not-started","Offsite QA - New Module QA Checklist - Version 4","checklist","FALSE","FALSE","Offsite QA (Factory)","N18","Apartments","3rd Floor","L3-16-A-TA-R(N18-L3-16-R-M1A, M2A)"
"cb8d123e-50ca-47e4-b145-cc0acd2639b5","","checklist-sectioned","not-started","Offsite QA - New Module QA Checklist - Version 4","checklist","FALSE","FALSE","Offsite QA (Factory)","N18","Apartments","3rd Floor","L3-17-A-TK-R(N18-L3-17-R-M1K, M2K)"
