"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"3bc5c2c2-2eca-4255-9e70-e19de8c14886","","checklist-flat","not-started","62704a049dd677552a734504db8d241c90c356cc5b215f556be0ff7a150d0d41","checklist-flat","FALSE","FALSE","Job Details"
"79822113-bc36-4b27-bbae-32355e01ecad","","checkpoint-status","not-started","","","FALSE","FALSE","Job Details","Project details entered below"
"895332ca-dbed-4472-afd6-08b8721b413f","","folder-normal","work-in-progress","","step","TRUE","FALSE"," Precast Manufacture"
"26bd579e-008e-49f2-9da8-dca6758c0225","","folder-normal","work-in-progress","","step","TRUE","FALSE"," Precast Manufacture","East Feature"
"7035c855-d61d-4474-9daa-d33a025b9551","","folder-normal","work-in-progress","","step","TRUE","FALSE"," Precast Manufacture","East Feature","E1"
"fd8d8e3d-2e92-4a5a-b47e-4cd589f64788","","checklist-sectioned","work-in-progress","c2a401113ea2a6c910e13b22e51d11ac8959dfd9c7a21ffdb5c00d9d68a71100","checklist","FALSE","FALSE"," Precast Manufacture","East Feature","E1","E1-1"
"ae189634-bf5a-43eb-a123-c07ec8237894","","checkpoint-group","pass","","","TRUE","TRUE"," Precast Manufacture","East Feature","E1","E1-1","Pre-Pour Check"
"6197f988-0eb6-4297-a751-146b8c9c6963","","checkpoint-group","pass","","","TRUE","TRUE"," Precast Manufacture","East Feature","E1","E1-7","Concrete Works"
"4808d139-f860-45e4-a92a-ca218fa123a0","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","East Feature","E1","E1-7","Concrete Works","Concrete Works Details"
"7e4d41a3-edbc-4630-a631-39e113f3c976","","checkpoint-status","not-applicable","","","TRUE","TRUE"," Precast Manufacture","East Feature","E1","E1-7","Concrete Works","Wilco Sample Taken"
"e32b7f17-154a-42b8-951f-b606fd29f3d7","","checkpoint-status","not-applicable","","","TRUE","TRUE"," Precast Manufacture","East Feature","E1","E1-7","Concrete Works","Bridgeman Sample Taken"
"746474bd-071a-4623-b224-a64f209f3ff7","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","East Feature","E1","E1-7","Concrete Works","Supervisor Approval"
"bbd2d057-089b-4665-a8eb-1f1920d2479e","","checkpoint-group","pass","","","TRUE","TRUE"," Precast Manufacture","East Feature","E1","E1-7","Post Pour Check"
"3b328a65-6761-481c-a069-ede1ea938a7e","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","East Feature","E1","E1-7","Post Pour Check","Edge Detail"
"d537b692-1696-4799-b60d-9bbe3191b59f","","checkpoint-status","not-applicable","","","TRUE","TRUE"," Precast Manufacture","East Feature","E1","E1-7","Post Pour Check","Bar Projections"
"9c95cb91-346b-472b-99f2-a7f9fbf1f05d","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","East Feature","E1","E1-7","Post Pour Check","Cast in items"
"ac8258b0-075c-4964-8d5e-605ce42df922","","checkpoint-group","pass","","","TRUE","TRUE"," Precast Manufacture","East Feature","E1","E1-7","Stripping and Stacking"
"41066900-08a3-4026-bf7d-e41b1ade2606","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","East Feature","E1","E1-7","Stripping and Stacking","Stripping & Stacking"
"30b06de1-904c-4122-a047-d4005cdce0a4","","checklist-sectioned","work-in-progress","c2a401113ea2a6c910e13b22e51d11ac8959dfd9c7a21ffdb5c00d9d68a71100","checklist","FALSE","FALSE"," Precast Manufacture","East Feature","E1","E1-3(Recast)"
"49c5b065-c6f8-50dd-8570-f917704e1cec","","checkpoint-group","pass","","","TRUE","TRUE"," Precast Manufacture","East Feature","E1","E1-3(Recast)","Pre-Pour Check"
"15b23524-b8b4-57dd-b5fb-88692579b35e","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","East Feature","E1","E1-3(Recast)","Pre-Pour Check","Dimensions"
"85eb1cf6-b27d-5059-b65d-581b16d79f0a","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","East Feature","E1","E1-3(Recast)","Pre-Pour Check","Mould Clean"
"8efddb8c-bd03-5e41-bd26-68c0c9e5a978","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","East Feature","E1","E1-3(Recast)","Pre-Pour Check","Mould Oiled"
"07bc1872-4cc4-51b9-b44c-2e5d26fe5f7c","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","East Feature","E1","E1-3(Recast)","Pre-Pour Check","Mould - Workmanship"
"34c6bde0-c95c-5d0c-bbb4-55a3c3d65d59","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","East Feature","E1","E1-3(Recast)","Pre-Pour Check","Reinforcing"
"e05b18c5-b017-5c6e-99cd-2642d38dd411","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","East Feature","E1","E1-3(Recast)","Pre-Pour Check","Cast In Items"
"3e05fed3-87f3-5f94-b67f-6f96b8a18af2","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","East Feature","E1","E1-3(Recast)","Pre-Pour Check","Marker Position and No."
"13c2e189-9da8-5cd3-abd8-e58fe019e08d","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","East Feature","E1","E1-3(Recast)","Pre-Pour Check","Make mould to Green Status"
"82317d5c-6403-58d9-8628-995dd59b63c5","","checkpoint-group","not-started","","","TRUE","TRUE"," Precast Manufacture","East Feature","E1","E1-3(Recast)","Concrete Works"
"a6a343bc-101c-59ae-9303-e8520e358e84","","checkpoint-status","not-started","","","TRUE","TRUE"," Precast Manufacture","East Feature","E1","E1-3(Recast)","Concrete Works","Concrete Works Details"
"701e21dc-ad3b-53f7-8d9c-4e5b6c565bc0","","checkpoint-status","not-started","","","TRUE","TRUE"," Precast Manufacture","East Feature","E1","E1-3(Recast)","Concrete Works","Wilco Sample Taken"
"6d9ddeeb-662a-5290-b99d-30547fc51d1a","","checkpoint-status","not-started","","","TRUE","TRUE"," Precast Manufacture","East Feature","E1","E1-3(Recast)","Concrete Works","Bridgeman Sample Taken"
"d064f514-4af4-5d7c-90d8-c7b9591cfa60","","checkpoint-status","not-started","","","TRUE","TRUE"," Precast Manufacture","East Feature","E1","E1-3(Recast)","Concrete Works","Supervisor Approval"
"79c26901-7a87-5320-aae4-547a3a42dbbd","","checkpoint-group","pass","","","TRUE","TRUE"," Precast Manufacture","East Feature","E1","E1-3(Recast)","Post Pour Check"
"873e10c0-1fc3-5d1a-81af-a0107d0514a4","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","East Feature","E1","E1-3(Recast)","Post Pour Check","Edge Detail"
"c03f58e4-668e-50d8-a5fd-87f4ca391851","","checkpoint-status","not-applicable","","","TRUE","TRUE"," Precast Manufacture","East Feature","E1","E1-3(Recast)","Post Pour Check","Bar Projections"
"e7c08b54-9790-5272-b9ce-1d2992a63beb","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","East Feature","E1","E1-3(Recast)","Post Pour Check","Cast in items"
"1b4f0d9a-1f9d-57d0-b94a-60d7ac599c7d","","checkpoint-group","work-in-progress","","","TRUE","TRUE"," Precast Manufacture","East Feature","E1","E1-3(Recast)","Stripping and Stacking"
"93612c70-412c-5f8b-be3c-aa35b3497011","","checkpoint-status","work-in-progress","","","TRUE","TRUE"," Precast Manufacture","East Feature","E1","E1-3(Recast)","Stripping and Stacking","Stripping & Stacking"
"b9f17303-341c-4f63-a587-a020273accc7","","folder-normal","work-in-progress","","step","TRUE","FALSE"," Precast Manufacture","East Feature","E2"
"4a446a4b-230c-48d6-94fc-a3691698a324","","checklist-sectioned","pass","c2a401113ea2a6c910e13b22e51d11ac8959dfd9c7a21ffdb5c00d9d68a71100","checklist","FALSE","FALSE"," Precast Manufacture","East Feature","E2","E2-1"
"60655d38-e9de-4e9c-9790-23ff371dbc76","","checkpoint-group","pass","","","TRUE","TRUE"," Precast Manufacture","East Feature","E2","E2-1","Pre-Pour Check"
"01176354-a3db-47b0-a518-6723174d518c","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","East Feature","E2","E2-1","Pre-Pour Check","Dimensions"
"22bdccd4-a73e-4d59-8a56-39ce6e053820","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","East Feature","E2","E2-1","Pre-Pour Check","Mould Clean"
"040ba285-9084-4ab7-be06-b4a7d2b50c5c","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","East Feature","E2","E2-1","Pre-Pour Check","Mould Oiled"
"d3753022-4b6e-45ca-aeac-03ba964c9677","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","East Feature","E2","E2-1","Pre-Pour Check","Mould - Workmanship"
"2d1b296a-6aa4-4fd1-91b7-8ac31cf159e3","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","East Feature","E2","E2-1","Pre-Pour Check","Reinforcing"
"3d6c4a09-4246-4be1-95e8-1eea8a7db89a","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","East Feature","E2","E2-1","Pre-Pour Check","Cast In Items"
"649ce902-81bc-400f-a09e-ff74d95a6fed","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","East Feature","E2","E2-1","Pre-Pour Check","Marker Position and No."
"496d5f10-2c68-48e9-92ed-c7aa80da72bc","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","East Feature","E2","E2-1","Pre-Pour Check","Make mould to Green Status"
"97f33f0c-ed46-4bb8-a746-6e8aec4148f6","","checkpoint-group","pass","","","TRUE","TRUE"," Precast Manufacture","East Feature","E2","E2-1","Concrete Works"
"e0048e49-45e7-43e5-bc09-7257470b04fb","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","East Feature","E2","E2-1","Concrete Works","Concrete Works Details"
"b9a21942-ef2a-46cf-ae38-1bfe1100df65","","checkpoint-status","not-applicable","","","TRUE","TRUE"," Precast Manufacture","East Feature","E2","E2-1","Concrete Works","Wilco Sample Taken"
"68304072-a879-4091-bbdd-e9e9da45cdbf","","checkpoint-status","not-applicable","","","TRUE","TRUE"," Precast Manufacture","East Feature","E2","E2-1","Concrete Works","Bridgeman Sample Taken"
"4a38ca25-f442-4325-b735-60f56a7d5974","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","East Feature","E2","E2-1","Concrete Works","Supervisor Approval"
"cde56248-6c16-4113-92ab-6d4951e90aeb","","checkpoint-group","pass","","","TRUE","TRUE"," Precast Manufacture","East Feature","E2","E2-1","Post Pour Check"
"1610b6e8-1a55-4df7-8ab1-76953d43dfdd","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","East Feature","E2","E2-1","Post Pour Check","Edge Detail"
"e9bdd516-3589-4266-a1c7-c8f41ec2b179","","checkpoint-status","not-applicable","","","TRUE","TRUE"," Precast Manufacture","East Feature","E2","E2-1","Post Pour Check","Bar Projections"
"278343b2-5375-4991-8f1c-c9387c8eb42e","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","East Feature","E2","E2-1","Post Pour Check","Cast in items"
"c52e85ab-1256-4015-933f-deb2c8184dbc","","checkpoint-group","pass","","","TRUE","TRUE"," Precast Manufacture","East Feature","E2","E2-1","Stripping and Stacking"
"32714ed4-34dd-4d82-9740-04e09b701233","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","East Feature","E2","E2-1","Stripping and Stacking","Stripping & Stacking"
"8fed024d-18a2-4d41-9d9a-f644efe47ab5","","checklist-sectioned","pass","c2a401113ea2a6c910e13b22e51d11ac8959dfd9c7a21ffdb5c00d9d68a71100","checklist","FALSE","FALSE"," Precast Manufacture","East Feature","E2","E2-2"
"0eeb52cd-0e7b-447c-82e6-77bad25e284c","","checkpoint-group","pass","","","TRUE","TRUE"," Precast Manufacture","East Feature","E2","E2-2","Pre-Pour Check"
"d4402405-e271-4ce5-ac2d-1afe73bfeaac","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","East Feature","E2","E2-2","Pre-Pour Check","Dimensions"
"828b1dd7-6f9c-4aa7-a9df-3575d38e5cf2","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","East Feature","E2","E2-2","Pre-Pour Check","Mould Clean"
"fe404d95-54dc-4b18-b363-a7998a07688c","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","East Feature","E2","E2-2","Pre-Pour Check","Mould Oiled"
"90338bfb-d91a-4331-abea-d41a31a01611","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","East Feature","E2","E2-2","Pre-Pour Check","Mould - Workmanship"
"06c3c303-df85-44f2-8eda-5d55b7599e09","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","East Feature","E2","E2-2","Pre-Pour Check","Reinforcing"
"d22ed9db-b546-48ae-b3f8-0e7dd8545913","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","East Feature","E2","E2-2","Pre-Pour Check","Cast In Items"
"1c8a1517-5f8d-475a-92ea-437c38cac4b7","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","East Feature","E2","E2-2","Pre-Pour Check","Marker Position and No."
"953ca186-af5b-45f3-b2d8-e91ac882f71f","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","East Feature","E2","E2-2","Pre-Pour Check","Make mould to Green Status"
"6453dd88-d994-4955-a706-19be56279839","","checkpoint-group","pass","","","TRUE","TRUE"," Precast Manufacture","East Feature","E2","E2-2","Concrete Works"
"8b645a54-edf8-45b1-bdc3-167e29a22717","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","East Feature","E2","E2-2","Concrete Works","Concrete Works Details"
"b1bd5c72-4f07-4673-923b-ac158efba0ef","","checkpoint-status","not-applicable","","","TRUE","TRUE"," Precast Manufacture","East Feature","E2","E2-2","Concrete Works","Wilco Sample Taken"
"c748e702-0f27-4e4e-b60a-b4a64570e945","","checkpoint-status","not-applicable","","","TRUE","TRUE"," Precast Manufacture","East Feature","E2","E2-2","Concrete Works","Bridgeman Sample Taken"
"1600ee7c-4a10-4739-bd95-64456cc9d91f","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","East Feature","E2","E2-2","Concrete Works","Supervisor Approval"
"23d39492-3dfe-4cb4-afce-19a7109729b0","","checkpoint-group","pass","","","TRUE","TRUE"," Precast Manufacture","East Feature","E2","E2-2","Post Pour Check"
"cc44fcde-4c44-421b-9976-1b30de683179","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","East Feature","E2","E2-2","Post Pour Check","Edge Detail"
"22c4221f-8eaa-4c43-87fd-4cf77227437e","","checkpoint-status","not-applicable","","","TRUE","TRUE"," Precast Manufacture","East Feature","E2","E2-2","Post Pour Check","Bar Projections"
"118bbca5-53b2-4f7f-9dac-f575361cbf1f","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","East Feature","E2","E2-2","Post Pour Check","Cast in items"
"13451627-3ea1-424a-9d1f-c87fbc9f175a","","checkpoint-group","pass","","","TRUE","TRUE"," Precast Manufacture","East Feature","E2","E2-2","Stripping and Stacking"
"d985f51b-eeba-40b7-abef-28c1a0117aa5","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","East Feature","E2","E2-2","Stripping and Stacking","Stripping & Stacking"
"7e0923bc-9bef-43ce-8895-a5e699cff3cf","","checklist-sectioned","pass","c2a401113ea2a6c910e13b22e51d11ac8959dfd9c7a21ffdb5c00d9d68a71100","checklist","FALSE","FALSE"," Precast Manufacture","East Feature","E2","E2-3"
"053ced7c-d215-4237-8bca-0bac7eaafcf2","","checkpoint-group","pass","","","TRUE","TRUE"," Precast Manufacture","East Feature","E2","E2-3","Pre-Pour Check"
"1f0dba94-77f1-4093-98fb-c35e49ce03bb","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","East Feature","E2","E2-3","Pre-Pour Check","Dimensions"
"e15191fc-37c5-4d4a-affb-274e5f64d23b","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","East Feature","E2","E2-3","Pre-Pour Check","Mould Clean"
"797f68ed-56af-4195-baf3-731cb155524a","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","East Feature","E2","E2-3","Pre-Pour Check","Mould Oiled"
"8a41e5d9-29e0-47c4-9a5a-2cb8b49e7e1a","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","East Feature","E2","E2-3","Pre-Pour Check","Mould - Workmanship"
"e3d32de9-18d7-4859-9665-7bfbdb2cd3da","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","East Feature","E2","E2-3","Pre-Pour Check","Reinforcing"
"7602ea23-34f5-43e5-a2d9-8a88be13d083","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","East Feature","E2","E2-3","Pre-Pour Check","Cast In Items"
"19fbd2bb-f1d0-4697-99e8-89335fdedca6","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","East Feature","E2","E2-3","Pre-Pour Check","Marker Position and No."
"6a45824b-639c-47ed-9e8a-15593200581c","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","East Feature","E2","E2-3","Pre-Pour Check","Make mould to Green Status"
"1e3bf624-17b9-4a84-9eaa-258fd0f51816","","checkpoint-group","pass","","","TRUE","TRUE"," Precast Manufacture","East Feature","E2","E2-3","Concrete Works"
"fb7bf15b-c97d-4d8d-ac40-168107ba8183","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","East Feature","E2","E2-3","Concrete Works","Concrete Works Details"
"afaa775f-e896-40a0-bc5b-7e71e3499c58","","checkpoint-status","not-applicable","","","TRUE","TRUE"," Precast Manufacture","East Feature","E2","E2-3","Concrete Works","Wilco Sample Taken"
"1ffa132b-c6aa-4b18-a7fb-3e5ea1b14ee9","","checkpoint-status","not-applicable","","","TRUE","TRUE"," Precast Manufacture","East Feature","E2","E2-3","Concrete Works","Bridgeman Sample Taken"
"c7746a56-b2be-4e8a-9c97-0a79dad66f15","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","East Feature","E2","E2-3","Concrete Works","Supervisor Approval"
"d4d705d3-f327-4549-8373-f22757812814","","checkpoint-group","pass","","","TRUE","TRUE"," Precast Manufacture","East Feature","E2","E2-3","Post Pour Check"
"58694cdd-320c-443a-b4e3-b31b91bb2e67","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","East Feature","E2","E2-3","Post Pour Check","Edge Detail"
"1d2f45c4-d231-4d10-a273-dc25677013a2","","checkpoint-status","not-applicable","","","TRUE","TRUE"," Precast Manufacture","East Feature","E2","E2-3","Post Pour Check","Bar Projections"
"012f1558-6002-4bbf-b9c8-e7a734c11ed1","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","East Feature","E2","E2-3","Post Pour Check","Cast in items"
"80093c99-abb8-434a-9196-015b6838975d","","checkpoint-group","pass","","","TRUE","TRUE"," Precast Manufacture","East Feature","E2","E2-3","Stripping and Stacking"
"0a1d5e70-c3ef-4631-a397-9afc36847cf1","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","East Feature","E2","E2-3","Stripping and Stacking","Stripping & Stacking"
"ce9d98ac-66ab-4499-af41-992bede649c6","","checklist-sectioned","pass","c2a401113ea2a6c910e13b22e51d11ac8959dfd9c7a21ffdb5c00d9d68a71100","checklist","FALSE","FALSE"," Precast Manufacture","East Feature","E2","E2-4"
"cbfc4952-173c-40bd-a5b5-c0e318451f27","","checkpoint-group","pass","","","TRUE","TRUE"," Precast Manufacture","East Feature","E2","E2-4","Pre-Pour Check"
"78a044d8-b75a-4637-8333-68abac69f704","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","East Feature","E2","E2-4","Pre-Pour Check","Dimensions"
"0e4c8a2c-b0bd-422d-b6ec-aff91d095d79","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","East Feature","E2","E2-4","Pre-Pour Check","Mould Clean"
"8308e5d0-dfc7-45bc-a916-f01e6bac55ba","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","East Feature","E2","E2-4","Pre-Pour Check","Mould Oiled"
"6b19884c-5712-47ed-97fb-079d1f833903","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","East Feature","E2","E2-4","Pre-Pour Check","Mould - Workmanship"
"7bd0fefa-c435-4fe6-a845-4e50b52abc93","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","East Feature","E2","E2-4","Pre-Pour Check","Reinforcing"
"bc2a4aa5-dcb3-401b-809e-8a56fb7247f6","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","East Feature","E2","E2-4","Pre-Pour Check","Cast In Items"
"abe2a510-ec2b-495e-b868-9bd14bce6b7e","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","East Feature","E2","E2-4","Pre-Pour Check","Marker Position and No."
"bd900c34-89f3-45cd-b061-107a480100ef","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","East Feature","E2","E2-4","Pre-Pour Check","Make mould to Green Status"
"dacacebe-af77-455a-8ec1-255d81f23eaa","","checkpoint-group","pass","","","TRUE","TRUE"," Precast Manufacture","East Feature","E2","E2-4","Concrete Works"
"6e26baae-4275-4ee6-826f-af9e43fd2b50","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","East Feature","E2","E2-4","Concrete Works","Concrete Works Details"
"574aab04-887e-4c52-bd27-7b58a76f13a3","","checkpoint-status","not-applicable","","","TRUE","TRUE"," Precast Manufacture","East Feature","E2","E2-4","Concrete Works","Wilco Sample Taken"
"5e8d2c9f-2656-413a-989a-b76bb90d47ee","","checkpoint-status","not-applicable","","","TRUE","TRUE"," Precast Manufacture","East Feature","E2","E2-4","Concrete Works","Bridgeman Sample Taken"
"3f4bdda3-81aa-41a9-932b-666d28b7ca70","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","East Feature","E2","E2-4","Concrete Works","Supervisor Approval"
"546a8ee0-436a-4002-aba0-13e64f1d5e0d","","checkpoint-group","pass","","","TRUE","TRUE"," Precast Manufacture","East Feature","E2","E2-4","Post Pour Check"
"4b658f91-7301-423e-90d5-cd989bfdc982","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","East Feature","E2","E2-4","Post Pour Check","Edge Detail"
"5671ea41-e202-4fea-939b-b42864187091","","checkpoint-status","not-applicable","","","TRUE","TRUE"," Precast Manufacture","East Feature","E2","E2-4","Post Pour Check","Bar Projections"
"02ec0054-f48f-4561-9db2-96ab9990b708","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","East Feature","E2","E2-4","Post Pour Check","Cast in items"
"c9780067-846a-40d6-a5a6-873cbb09229f","","checkpoint-group","pass","","","TRUE","TRUE"," Precast Manufacture","East Feature","E2","E2-4","Stripping and Stacking"
"ec353157-0a7d-4f44-8afb-dc5a9e23e2e7","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","East Feature","E2","E2-4","Stripping and Stacking","Stripping & Stacking"
"5da48be2-7bf2-4b33-84b5-675aab4cf44d","","checklist-sectioned","pass","c2a401113ea2a6c910e13b22e51d11ac8959dfd9c7a21ffdb5c00d9d68a71100","checklist","FALSE","FALSE"," Precast Manufacture","East Feature","E2","E2-5"
"c5b38ca4-2a7c-43e7-80bb-444bcbc8b9ce","","checkpoint-group","pass","","","TRUE","TRUE"," Precast Manufacture","East Feature","E2","E2-5","Pre-Pour Check"
"abb04059-6788-4c01-a884-c0da16c35599","","checkpoint-status","pass","","","TRUE","TRUE"," Precast Manufacture","East Feature","E2","E2-5","Pre-Pour Check","Dimensions"
