"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"b7fb5dcb-864d-4df6-97e3-0c36e86f272d","","folder-normal","work-in-progress","","step","TRUE","FALSE","Site QA"
"bba66228-5cbf-4ed0-a025-fd7efd218ffd","","folder-normal","work-in-progress","","step","TRUE","FALSE","Site QA","Level 1"
"891fcc24-1c60-4bdc-8e4a-1d7735c0c195","","checklist-sectioned","work-in-progress","External Elements Installation Checklist","checklist","FALSE","FALSE","Site QA","Level 1","External"
"44fe3c77-7bbf-5177-9727-c154ba557a49","","checkpoint-group","work-in-progress","","","FALSE","FALSE","Site QA","Level 1","External","Westside"
"486391c0-119d-55a0-a246-ed18419c591e","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 16","1607","W31","(Attach photo)"
"d07e1a32-8968-553b-ae3c-9389aa3a5aa8","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 16","1607","W31","Installation of sub-head and caulked"
"8c2334fb-2467-5ffa-8d44-dccc8b42c809","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 16","1607","W31","Install frames including trims to doors"
"9e10cf3e-d444-5f03-8c2a-73499fe95b31","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 16","1607","W31","Install windows and trimming"
"4cba9d88-9d8c-5504-9776-9e19eb178f59","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 16","1607","W31","Install door panels"
"2c0e06e7-1594-5c13-8953-1a7cd8c461ab","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 16","1607","W31","Installation of all hardware"
"f88dc2e2-d942-53e6-bbee-320c0ddb5572","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 16","1607","W31","Ensure all external and internal angles are sealed"
"dcc1bbfb-7120-5a59-8786-a3bab63c600e","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 16","1607","W31","Handover"
"bac197c3-303b-465a-8108-600e0a8bbcf4","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Level 16","1608"
"6569d0b9-ac9c-4a92-99f2-59c183710ded","","checklist-flat","not-started","Windows/Doors Installation Checklist","checklist-flat","FALSE","FALSE","Site QA","Level 16","1608","W19"
"845490f4-df34-5f10-a6f6-a428f6f69155","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 16","1608","W19","Waterproofing angle completed"
"73677306-e698-5c5b-9eb4-10e3bdf39469","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 16","1608","W19","(Attach photo)"
"9716a8a7-1b4c-5f53-a47d-e1a3ce61f596","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 16","1608","W19","Installation of sub-sill and caulked"
"a15e4026-b89a-56b6-8d21-fcd495679d90","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 16","1608","W19","(Attach photo)"
"85e60710-e8f1-5a03-bfdc-cb7f8aa665f6","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 16","1608","W19","Water test sub-sill"
"18c06ca3-3354-5e78-89ee-1f00d2f2cd2c","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 16","1608","W19","(Attach photo)"
"19d2970b-4b74-5916-9689-e7037eb4e500","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 16","1608","W19","Installation of sub-head and caulked"
"d01c68ff-f111-50c8-a2e2-1111c7875585","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 16","1608","W19","Install frames including trims to doors"
"a97bccf5-436c-5d2e-8083-633415f7b5ec","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 16","1608","W19","Install windows and trimming"
"184e3da8-f7c1-5660-bbe4-f65d2bf8561a","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 16","1608","W19","Install door panels"
"389d2772-18ef-50dc-a774-b77a3167ebee","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 16","1608","W19","Installation of all hardware"
"79cdd0d2-aaa7-50b0-ba3a-9e03b8db880d","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 16","1608","W19","Ensure all external and internal angles are sealed"
"8f031442-ad61-5a4a-bb4f-066534f2781f","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 16","1608","W19","Handover"
"30d92e6e-5618-45c0-84bc-d513798d7250","","checklist-flat","not-started","Windows/Doors Installation Checklist","checklist-flat","FALSE","FALSE","Site QA","Level 16","1608","W18"
"12fbfcf1-da01-5707-bc4c-c740ec62ed08","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 16","1608","W18","Waterproofing angle completed"
"dae0b721-9831-5d34-a55d-88b8ecee9af8","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 16","1608","W18","(Attach photo)"
"2e14c5fa-faf9-531f-a0fe-2a5a92d093f0","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 16","1608","W18","Installation of sub-sill and caulked"
"a1b42b73-e223-5f29-869c-17246fa5206e","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 16","1608","W18","(Attach photo)"
"bee06ecb-dd08-5d51-88ed-ee7f309f1bce","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 16","1608","W18","Water test sub-sill"
"f0eaf941-c40c-5f76-8f08-6afc0567700f","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 16","1608","W18","(Attach photo)"
"f107065c-ccd4-54c2-ac43-6330bc3e6bf1","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 16","1608","W18","Installation of sub-head and caulked"
"75c7f0c9-9fb2-5c56-874d-4bbfac11e540","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 16","1608","W18","Install frames including trims to doors"
"850c7da6-0053-5405-b109-17f13a36a0b3","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 16","1608","W18","Install windows and trimming"
"6359b699-fd27-5a41-b4a5-c423d0c51f88","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 16","1608","W18","Install door panels"
"4e096db7-cee9-5b6e-b809-369cb3c88137","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 16","1608","W18","Installation of all hardware"
"3036f940-3648-5f07-9f47-fc68959f6ce8","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 16","1608","W18","Ensure all external and internal angles are sealed"
"f98517d2-c25c-5344-adac-0ad6eec89d2a","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 16","1608","W18","Handover"
"93da5854-3f39-4319-ae4b-13d6a2e63a91","","checklist-flat","not-started","Windows/Doors Installation Checklist","checklist-flat","FALSE","FALSE","Site QA","Level 16","1608","W01"
"01d181f0-7d86-5967-9a22-3775cebb904b","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 16","1608","W01","Waterproofing angle completed"
"496efae9-e66b-5c64-b1fa-dbfc548e1205","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 16","1608","W01","(Attach photo)"
"4a7f2f62-d5a7-543b-a3d2-d5dce0bef160","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 16","1608","W01","Installation of sub-sill and caulked"
"85c2d11f-5176-533f-8757-2e770761f82c","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 16","1608","W01","(Attach photo)"
"04fdc234-48a9-5ebe-9dd4-84d6e816fa4d","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 16","1608","W01","Water test sub-sill"
"575f16a7-4fa2-5cb6-b64a-fa8aec6ece04","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 16","1608","W01","(Attach photo)"
"4e7300f3-24a4-53f4-9786-f74894395d3b","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 16","1608","W01","Installation of sub-head and caulked"
"0e068211-bf69-5a1a-bbd4-4cc9dfdb767f","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 16","1608","W01","Install frames including trims to doors"
"11f72233-d38d-56f1-bb84-351c8a4cd806","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 16","1608","W01","Install windows and trimming"
"c49962b3-dee0-5fd9-a2f6-e70500c313ff","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 16","1608","W01","Install door panels"
"31f019bb-3d5e-5d0b-93ec-7e8b8ade859e","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 16","1608","W01","Installation of all hardware"
"d94f2f85-2a29-5e78-a4a5-525ebc65cdcd","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 16","1608","W01","Ensure all external and internal angles are sealed"
"dfaf9baa-d3a0-5da4-8d5a-19faaf7de72d","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 16","1608","W01","Handover"
"75dbeac6-11ca-42b1-931e-79351a6f9016","","checklist-flat","not-started","Windows/Doors Installation Checklist","checklist-flat","FALSE","FALSE","Site QA","Level 16","1608","W04"
"6ed23ee9-72b3-50d6-b5ba-5f7da2a08952","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 16","1608","W04","Waterproofing angle completed"
"55826ed2-1f5b-51ac-a29d-cb1a91007c65","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 16","1608","W04","(Attach photo)"
"8d39e8e8-26cd-5ff0-8e12-d47c3c734778","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 16","1608","W04","Installation of sub-sill and caulked"
"2408779f-3e17-5b54-9550-291791978b09","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 16","1608","W04","(Attach photo)"
"68ae5665-9d10-5cae-a65c-6a33ec6a5ccb","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 16","1608","W04","Water test sub-sill"
"e851bc78-dcb4-5fd0-9d2c-1cfa8f216e2e","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 16","1608","W04","(Attach photo)"
"c3c7b86a-3bbd-5322-aa68-eb54e476b956","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 16","1608","W04","Installation of sub-head and caulked"
"8f3689c5-7a0b-5f33-aee5-7dc1f4ac5295","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 16","1608","W04","Install frames including trims to doors"
"65b2fb09-447f-5c23-a13f-aaa7384907bf","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 16","1608","W04","Install windows and trimming"
"780acd36-be0d-5619-bf7e-35d6e750b1c9","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 16","1608","W04","Install door panels"
"07f0daf4-1764-52bf-a015-797f71ee9c58","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 16","1608","W04","Installation of all hardware"
"9a7d4948-05b8-5a50-ad6e-e8e4fdf34415","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 16","1608","W04","Ensure all external and internal angles are sealed"
"bcecfbdf-8392-5bbd-b12a-8413a7b0c6ce","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 16","1608","W04","Handover"
"ad88e50b-d2fc-4484-bbfd-f4d7e751b589","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Level 16","1609"
"11e35592-cdcf-4608-84f5-8ea5d36bfc54","","checklist-flat","not-started","Windows/Doors Installation Checklist","checklist-flat","FALSE","FALSE","Site QA","Level 16","1609","W17-B"
"381b0d59-9fd7-5e10-9a46-514ca1ec82e3","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 16","1609","W17-B","Waterproofing angle completed"
"89e75212-776e-5030-878e-80c36b3b8835","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 16","1609","W17-B","(Attach photo)"
"7bbd8d12-258d-59b6-a291-c0a3122fedcd","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 16","1609","W17-B","Installation of sub-sill and caulked"
"712a4a6a-8a8d-5e62-8756-3480587dfe92","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 16","1609","W17-B","(Attach photo)"
"8a1d318b-d3a8-51d5-9d5f-2cdffce698bc","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 16","1609","W17-B","Water test sub-sill"
"98817a21-6d67-54b0-98fe-77cc9292bfce","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 16","1609","W17-B","(Attach photo)"
"9b582f96-56c7-5698-8111-15da897d194e","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 16","1609","W17-B","Installation of sub-head and caulked"
"7c83d691-ebf8-59ec-b8fe-10c2451b5e8f","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 16","1609","W17-B","Install frames including trims to doors"
"16d1bb0b-e5c2-5a65-a7d4-15bc698b1734","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 16","1609","W17-B","Install windows and trimming"
"b93d353d-30a7-5415-88e1-b939bd93b755","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 16","1609","W17-B","Install door panels"
"c515bc01-e5f7-5163-988a-f5884109ce5e","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 16","1609","W17-B","Installation of all hardware"
"8db3d76c-8ce8-5643-8a7c-e49e569dd18e","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 16","1609","W17-B","Ensure all external and internal angles are sealed"
"175a9eb4-125a-530c-834c-fa0b59c0da3f","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 16","1609","W17-B","Handover"
"a6b5949d-ccea-456a-8c98-b44d3703a64e","","checklist-flat","not-started","Windows/Doors Installation Checklist","checklist-flat","FALSE","FALSE","Site QA","Level 16","1609","W16"
"eaa58b0a-e7ee-555d-9885-1df68336e5d8","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 16","1609","W16","Waterproofing angle completed"
"1ea1c6a5-729b-5246-bb6b-80ba9529eb86","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 16","1609","W16","(Attach photo)"
"a94b6687-b2d6-5a1c-b7fa-32f08b371e60","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 16","1609","W16","Installation of sub-sill and caulked"
"bc97c41b-784c-50ff-92c9-22cc03988ac0","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 16","1609","W16","(Attach photo)"
"fd04f543-5620-5c68-921e-9c38e3d10c36","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 16","1609","W16","Water test sub-sill"
"62cb8578-1d3b-5ed4-9151-aafc30017632","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 16","1609","W16","(Attach photo)"
"a418f03b-46ec-5be9-93cf-d1b19d000eb0","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 16","1609","W16","Installation of sub-head and caulked"
"cd3e46ec-63c7-523e-9cb6-19e6cc08fe7e","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 16","1609","W16","Install frames including trims to doors"
"21d0b029-807c-5f5c-9f70-fea05d393c4d","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 16","1609","W16","Install windows and trimming"
"fc708477-26bf-5e1f-8450-bfab2c4658ed","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 16","1609","W16","Install door panels"
"5e092517-2b0b-5602-ba0b-67f84cc9edb9","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 16","1609","W16","Installation of all hardware"
"b64becfc-adc2-5dec-9512-5bd2eafa08ba","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 16","1609","W16","Ensure all external and internal angles are sealed"
"7199f158-6ce3-5877-bb47-7c81d5013c6f","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 16","1609","W16","Handover"
"c0bf55db-3450-43ec-8e85-6d84893fc4fe","","checklist-flat","not-started","Windows/Doors Installation Checklist","checklist-flat","FALSE","FALSE","Site QA","Level 16","1609","W15"
"707a1eb8-b414-5e45-9359-101f952c8e5e","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 16","1609","W15","Waterproofing angle completed"
"e4a33c61-e9ae-51f9-88d6-ca28fa0b1eca","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 16","1609","W15","(Attach photo)"
"4df00f2e-9cda-51cb-9077-2dba507180ba","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 16","1609","W15","Installation of sub-sill and caulked"
"af81a0c7-d0a3-5dfc-a167-918a741eb920","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 16","1609","W15","(Attach photo)"
"950824f4-bcd1-5592-a0cc-45ddd0eb986b","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 16","1609","W15","Water test sub-sill"
"21a9ef4a-4498-5cd8-8edb-fea85e405f3a","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 16","1609","W15","(Attach photo)"
"2354b905-807a-5ac4-a5d7-4c353d3bef51","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 16","1609","W15","Installation of sub-head and caulked"
"94d52b82-ea93-5279-b551-0c54e8666883","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 16","1609","W15","Install frames including trims to doors"
"f01ba9d8-f506-5821-8e43-68f49730b5b8","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 16","1609","W15","Install windows and trimming"
"7c2dd1f4-e1be-5f70-b968-08297b8ad840","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 16","1609","W15","Install door panels"
"77404c2a-614b-5899-9891-b90d9651a3fc","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 16","1609","W15","Installation of all hardware"
"369494e4-e446-5aad-a8f5-9e7b636cd006","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 16","1609","W15","Ensure all external and internal angles are sealed"
"32c4d9f7-e126-5b28-845f-4d6d354d36c2","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 16","1609","W15","Handover"
"1753f2f8-59fc-44c3-83d9-6f6095bafb35","","checklist-flat","not-started","Windows/Doors Installation Checklist","checklist-flat","FALSE","FALSE","Site QA","Level 16","1609","W03"
"b7d28e23-46cd-5d42-ab03-9c3cd225d9ca","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 16","1609","W03","Waterproofing angle completed"
"61a84166-0f0e-5d39-9f30-337a3c56c799","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 16","1609","W03","(Attach photo)"
"954c53f5-00de-57d9-9727-9382cab8aa77","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 16","1609","W03","Installation of sub-sill and caulked"
"ce6412ce-1d4b-5809-9919-0da0b6159945","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Level 16","1609","W03","(Attach photo)"
