"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"6be96b54-1395-415a-8809-5cdb06c3df62","","folder-normal","work-in-progress","","step","TRUE","FALSE","CHIP SEAL 2023/2024"
"dba39b4d-6c9e-4b7c-99e7-5a2df490d257","","checklist-flat","pass","Approved Design Report","checklist-flat","FALSE","FALSE","CHIP SEAL 2023/2024","Approved Design Report"
"453b5c0d-7690-5677-801c-6d78bf6987e4","","checkpoint-status","pass","","","TRUE","TRUE","CHIP SEAL 2023/2024","Approved Design Report","Approved Design Report"
"3bdc86aa-c525-4600-b61f-9b165c7aa866","","checklist-flat","pass","QMP","checklist-flat","FALSE","FALSE","CHIP SEAL 2023/2024","Quality Management Plan"
"190ea7b0-72df-5762-80c9-28dcdeb6a194","","checkpoint-status","pass","","","TRUE","TRUE","CHIP SEAL 2023/2024","Quality Management Plan","QMP"
"a3240db8-d6b0-457b-a263-526c0df79034","","checklist-flat","pass","Verified Program","checklist-flat","FALSE","FALSE","CHIP SEAL 2023/2024","Verified Program"
"3eefe3ed-de89-50aa-bcdf-f3d2142164ec","","checkpoint-status","pass","","","TRUE","TRUE","CHIP SEAL 2023/2024","Verified Program","Verified Program"
"99d72dcc-e3e4-4cc5-85a7-15ed6cc0339e","","folder-normal","work-in-progress","","step","TRUE","FALSE","CHIP SEAL 2023/2024","Testing Results"
"f82751f9-57eb-45e8-a181-13724a43a536","","checklist-flat","work-in-progress","Production and Testing ITPs","checklist-flat","FALSE","FALSE","CHIP SEAL 2023/2024","Testing Results","Bitumen Testing Results"
"14631d68-685c-5838-9706-3e48b11c12bb","","checkpoint-status","work-in-progress","","","TRUE","TRUE","CHIP SEAL 2023/2024","Testing Results","Bitumen Testing Results","Production and Testing ITPs"
"f3031e18-502f-4bed-bb06-26d6e29d70da","","checklist-flat","pass","Production and Testing ITPs","checklist-flat","FALSE","FALSE","CHIP SEAL 2023/2024","Testing Results","Winstones Whitehall Chip Production Testing"
"707d9d4f-dfcc-5a7c-905d-2724c3aea68b","","checkpoint-status","pass","","","TRUE","TRUE","CHIP SEAL 2023/2024","Testing Results","Winstones Whitehall Chip Production Testing","Production and Testing ITPs"
"e97ed169-cf64-4e0d-beba-801d1718b7d3","","checklist-flat","pass","Production and Testing ITPs","checklist-flat","FALSE","FALSE","CHIP SEAL 2023/2024","Testing Results","Winstones Pukekawa Chip Production Testing"
"0b700f40-b486-5c64-8302-4a9946767fd9","","checkpoint-status","pass","","","TRUE","TRUE","CHIP SEAL 2023/2024","Testing Results","Winstones Pukekawa Chip Production Testing","Production and Testing ITPs"
"fc7ac62e-5057-4e47-af52-ad264d9a3698","","checklist-flat","pass","Production and Testing ITPs","checklist-flat","FALSE","FALSE","CHIP SEAL 2023/2024","Testing Results","Waiotahi Waioeka - High PSV"
"c2e3d980-3de1-5a0a-bd09-fce672ff1aea","","checkpoint-status","pass","","","TRUE","TRUE","CHIP SEAL 2023/2024","Testing Results","Waiotahi Waioeka - High PSV","Production and Testing ITPs"
"aa59c016-4ea0-43c2-949f-1af62a8c137f","","checklist-flat","pass","Production and Testing ITPs","checklist-flat","FALSE","FALSE","CHIP SEAL 2023/2024","Testing Results","Glenbrook High PSV"
"e473ce35-bf56-5f4d-bcb2-4655bd149d29","","checkpoint-status","pass","","","TRUE","TRUE","CHIP SEAL 2023/2024","Testing Results","Glenbrook High PSV","Production and Testing ITPs"
"ea006cb8-3868-4a0c-83ee-474e292decee","","checklist-flat","pass","Production and Testing ITPs","checklist-flat","FALSE","FALSE","CHIP SEAL 2023/2024","Testing Results","JSWAP Low PSV "
"e27c5d15-afd4-52cb-9aa1-47b57e72ce3a","","checkpoint-status","pass","","","TRUE","TRUE","CHIP SEAL 2023/2024","Testing Results","JSWAP Low PSV ","Production and Testing ITPs"
"d3117f66-da83-4762-a536-45f2bbcdf123","","folder-normal","work-in-progress","","step","TRUE","FALSE","CHIP SEAL 2023/2024","SH2"
"7cd8e206-ec38-494f-812b-6805231c1ce1","","checklist-sectioned","work-in-progress","ITP - Resurfacing Physical Works","checklist","FALSE","FALSE","CHIP SEAL 2023/2024","SH2","2.1 WDC Bdy	 SH2 RS 209 RP 0 - 539"
"5b30c077-dfa4-561a-ace2-2deeede495ab","","checkpoint-status","not-started","","","TRUE","TRUE","CHIP SEAL 2023/2024","SH2","2.3 Matata Subway  West	SH2 RS 209  RP 13270 - 13650","3.0 Construction","Binder application variation"
"a2630594-be13-57c9-9c86-b2ae8464e8e2","","checkpoint-status","not-started","","","TRUE","TRUE","CHIP SEAL 2023/2024","SH2","2.3 Matata Subway  West	SH2 RS 209  RP 13270 - 13650","3.0 Construction","Sealing chip application"
"88322069-6632-5ff5-9a19-c208db6f6cc0","","checkpoint-status","not-started","","","TRUE","TRUE","CHIP SEAL 2023/2024","SH2","2.3 Matata Subway  West	SH2 RS 209  RP 13270 - 13650","3.0 Construction","PTR Rolling pattern"
"85c378e1-a83f-5abf-96e8-046138f2694e","","checkpoint-status","not-started","","","TRUE","TRUE","CHIP SEAL 2023/2024","SH2","2.3 Matata Subway  West	SH2 RS 209  RP 13270 - 13650","3.0 Construction","Traffickating"
"1bf83232-fc99-5669-bb60-ce8babf1a00e","","checkpoint-status","not-started","","","TRUE","TRUE","CHIP SEAL 2023/2024","SH2","2.3 Matata Subway  West	SH2 RS 209  RP 13270 - 13650","3.0 Construction","Tagging for line marking"
"9fe295f3-9bcf-5dc9-b7b9-cd146bfa5dce","","checkpoint-status","not-started","","","TRUE","TRUE","CHIP SEAL 2023/2024","SH2","2.3 Matata Subway  West	SH2 RS 209  RP 13270 - 13650","3.0 Construction","Post-Sealing Surfacing Condition"
"9a500479-b7bf-530e-9ebf-3112e8823f9a","","checkpoint-group","not-started","","","FALSE","FALSE","CHIP SEAL 2023/2024","SH2","2.3 Matata Subway  West	SH2 RS 209  RP 13270 - 13650","4.0 Post-Construction"
"0a19ac94-0890-5332-926e-e5b215aa6611","","checkpoint-status","not-started","","","TRUE","TRUE","CHIP SEAL 2023/2024","SH2","2.3 Matata Subway  West	SH2 RS 209  RP 13270 - 13650","4.0 Post-Construction","Linemarking and RRPM Reinstated, Matches previous linemarking - within 48 hours of sealing"
"4fbe1afc-cc26-5886-b08f-ab6554f5e9ce","","checkpoint-status","not-started","","","TRUE","TRUE","CHIP SEAL 2023/2024","SH2","2.3 Matata Subway  West	SH2 RS 209  RP 13270 - 13650","4.0 Post-Construction","Spray Sheet/s Checked & Supplied for Claiming"
"f18d5a82-359a-5c5f-9685-d107e8f3dbcf","","checkpoint-status","not-started","","","TRUE","TRUE","CHIP SEAL 2023/2024","SH2","2.3 Matata Subway  West	SH2 RS 209  RP 13270 - 13650","4.0 Post-Construction","Collect & Upload RAMM data"
"5315548d-21ff-5382-9d03-5c31c05ed10e","","checkpoint-group","not-started","","","FALSE","FALSE","CHIP SEAL 2023/2024","SH2","2.3 Matata Subway  West	SH2 RS 209  RP 13270 - 13650","5.0 Out Of Season Sealing"
"cd17475c-38d5-5985-a45c-66eef19e5277","","checkpoint-status","not-started","","","TRUE","TRUE","CHIP SEAL 2023/2024","SH2","2.3 Matata Subway  West	SH2 RS 209  RP 13270 - 13650","5.0 Out Of Season Sealing","Out of Season Sealing"
"e54373ff-35ef-47ff-8e91-f1f522f885c1","","checklist-sectioned","work-in-progress","ITP - Resurfacing Physical Works","checklist","FALSE","FALSE","CHIP SEAL 2023/2024","SH2","2.4 Matata Subway	SH2 RS 209 RP 13650 - 13900"
"9d023240-3e4c-5e9a-b2a6-da90b79b3617","","checkpoint-group","not-started","","","FALSE","FALSE","CHIP SEAL 2023/2024","SH2","2.4 Matata Subway	SH2 RS 209 RP 13650 - 13900","1.0 Pre-Works (Off Site)"
"fe88f98b-5c20-5805-a85f-9eb4d0edb9da","","checkpoint-status","not-started","","","TRUE","TRUE","CHIP SEAL 2023/2024","SH2","2.4 Matata Subway	SH2 RS 209 RP 13650 - 13900","1.0 Pre-Works (Off Site)","Stakeholder Management Requirements met"
"3f5539f6-415e-5086-916e-4ff0f3771c05","","checkpoint-status","not-started","","","TRUE","TRUE","CHIP SEAL 2023/2024","SH2","2.4 Matata Subway	SH2 RS 209 RP 13650 - 13900","1.0 Pre-Works (Off Site)","Confirm if any environmental protection is required"
"9ce0a76d-57a2-5299-8019-0763b4c1e1ad","","checkpoint-status","not-started","","","TRUE","TRUE","CHIP SEAL 2023/2024","SH2","2.4 Matata Subway	SH2 RS 209 RP 13650 - 13900","1.0 Pre-Works (Off Site)","Daily work briefing, confirm scope, that you have all staff, materials and plant needed to complete the work"
"3798beb8-eaf9-5c62-b404-35cbb87a5ddc","","checkpoint-group","work-in-progress","","","FALSE","FALSE","CHIP SEAL 2023/2024","SH2","2.4 Matata Subway	SH2 RS 209 RP 13650 - 13900","2.0 Pre-Construction (On Site)"
"e018ea79-e241-54a3-8b11-fdf735733e81","","checkpoint-status","not-started","","","TRUE","TRUE","CHIP SEAL 2023/2024","SH2","2.4 Matata Subway	SH2 RS 209 RP 13650 - 13900","2.0 Pre-Construction (On Site)","Job start, identify risks and controls, communicated to team"
"81459609-a0a1-50c7-b9d2-233bc221ce20","","checkpoint-status","not-started","","","TRUE","TRUE","CHIP SEAL 2023/2024","SH2","2.4 Matata Subway	SH2 RS 209 RP 13650 - 13900","2.0 Pre-Construction (On Site)","Establish traffic management to plan"
"4cd6dea9-be68-560b-8ab3-c015f53f77d9","","checkpoint-status","not-started","","","TRUE","TRUE","CHIP SEAL 2023/2024","SH2","2.4 Matata Subway	SH2 RS 209 RP 13650 - 13900","2.0 Pre-Construction (On Site)","Confirm site is on approved programme"
"35a52164-9208-5568-a207-0223ef90859a","","checkpoint-status","not-started","","","TRUE","TRUE","CHIP SEAL 2023/2024","SH2","2.4 Matata Subway	SH2 RS 209 RP 13650 - 13900","2.0 Pre-Construction (On Site)","Confirm site extents (i.e. Check what is marked on the road matches the job sheet / programme details"
"5be9076d-e7e4-572c-861b-65dba7f7b8bb","","checkpoint-status","not-started","","","TRUE","TRUE","CHIP SEAL 2023/2024","SH2","2.4 Matata Subway	SH2 RS 209 RP 13650 - 13900","2.0 Pre-Construction (On Site)","Stockpiled sealing chip is clean and suitable for sealing"
"c6e4c29d-f52a-5c29-93b0-d6e06ad4c5fc","","checkpoint-status","not-started","","","TRUE","TRUE","CHIP SEAL 2023/2024","SH2","2.4 Matata Subway	SH2 RS 209 RP 13650 - 13900","2.0 Pre-Construction (On Site)","Stockpiled sealing chip is the same grade(s) as specified in the chipseal design"
"4535e649-6c18-5804-a16d-dcaf6a840461","","checkpoint-status","not-started","","","TRUE","TRUE","CHIP SEAL 2023/2024","SH2","2.4 Matata Subway	SH2 RS 209 RP 13650 - 13900","2.0 Pre-Construction (On Site)","Record & photograph environmental protection measures installed"
"8b85379e-c8d0-546f-a472-fcdb740182f1","","checkpoint-status","not-started","","","TRUE","TRUE","CHIP SEAL 2023/2024","SH2","2.4 Matata Subway	SH2 RS 209 RP 13650 - 13900","2.0 Pre-Construction (On Site)","Binder application rate"
"74316d42-25d3-5658-806f-2918980d92c1","","checkpoint-status","work-in-progress","","","TRUE","TRUE","CHIP SEAL 2023/2024","SH2","2.4 Matata Subway	SH2 RS 209 RP 13650 - 13900","2.0 Pre-Construction (On Site)","Pre-Sealing surface condition"
"f8c1fa67-0a4e-588e-ab4a-7ba3ca554801","","checkpoint-group","not-started","","","FALSE","FALSE","CHIP SEAL 2023/2024","SH2","2.4 Matata Subway	SH2 RS 209 RP 13650 - 13900","3.0 Construction"
"6cf92ed3-3993-5f42-a228-31af0a6e9318","","checkpoint-status","not-started","","","TRUE","TRUE","CHIP SEAL 2023/2024","SH2","2.4 Matata Subway	SH2 RS 209 RP 13650 - 13900","3.0 Construction","Start spraying Temp >10°C"
"39ce8bc2-a14b-59df-833c-0aa10cf739fb","","checkpoint-status","not-started","","","TRUE","TRUE","CHIP SEAL 2023/2024","SH2","2.4 Matata Subway	SH2 RS 209 RP 13650 - 13900","3.0 Construction","Binder application variation"
"2cdd9e0b-0c44-5067-b1f0-c579ec64218a","","checkpoint-status","not-started","","","TRUE","TRUE","CHIP SEAL 2023/2024","SH2","2.4 Matata Subway	SH2 RS 209 RP 13650 - 13900","3.0 Construction","Sealing chip application"
"8882324d-93de-594f-9725-e7f4fe4b200f","","checkpoint-status","not-started","","","TRUE","TRUE","CHIP SEAL 2023/2024","SH2","2.4 Matata Subway	SH2 RS 209 RP 13650 - 13900","3.0 Construction","PTR Rolling pattern"
"6dfa8308-a9c8-54c5-ba3e-e144325a44c9","","checkpoint-status","not-started","","","TRUE","TRUE","CHIP SEAL 2023/2024","SH2","2.4 Matata Subway	SH2 RS 209 RP 13650 - 13900","3.0 Construction","Traffickating"
"52e386c9-cdee-5b0e-9c46-912c5ca3316e","","checkpoint-status","not-started","","","TRUE","TRUE","CHIP SEAL 2023/2024","SH2","2.4 Matata Subway	SH2 RS 209 RP 13650 - 13900","3.0 Construction","Tagging for line marking"
"dda7c136-d0ad-5b0b-894b-836385ee7135","","checkpoint-status","not-started","","","TRUE","TRUE","CHIP SEAL 2023/2024","SH2","2.4 Matata Subway	SH2 RS 209 RP 13650 - 13900","3.0 Construction","Post-Sealing Surfacing Condition"
"123dcac8-298c-5577-be15-fba11ed4c84b","","checkpoint-group","not-started","","","FALSE","FALSE","CHIP SEAL 2023/2024","SH2","2.4 Matata Subway	SH2 RS 209 RP 13650 - 13900","4.0 Post-Construction"
"721b71ce-b6cd-5beb-9883-3c06fda90c00","","checkpoint-status","not-started","","","TRUE","TRUE","CHIP SEAL 2023/2024","SH2","2.4 Matata Subway	SH2 RS 209 RP 13650 - 13900","4.0 Post-Construction","Linemarking and RRPM Reinstated, Matches previous linemarking - within 48 hours of sealing"
"51934c5e-d721-5095-b80d-d09c176a765c","","checkpoint-status","not-started","","","TRUE","TRUE","CHIP SEAL 2023/2024","SH2","2.4 Matata Subway	SH2 RS 209 RP 13650 - 13900","4.0 Post-Construction","Spray Sheet/s Checked & Supplied for Claiming"
"eb4b6c90-1bbc-5b45-b46b-b2e067614631","","checkpoint-status","not-started","","","TRUE","TRUE","CHIP SEAL 2023/2024","SH2","2.4 Matata Subway	SH2 RS 209 RP 13650 - 13900","4.0 Post-Construction","Collect & Upload RAMM data"
"b1f3c76a-953e-5eac-8391-80079a0366ce","","checkpoint-group","not-started","","","FALSE","FALSE","CHIP SEAL 2023/2024","SH2","2.4 Matata Subway	SH2 RS 209 RP 13650 - 13900","5.0 Out Of Season Sealing"
"9fa311e5-d12f-5ebf-9179-c06b7ab7ed22","","checkpoint-status","not-started","","","TRUE","TRUE","CHIP SEAL 2023/2024","SH2","2.4 Matata Subway	SH2 RS 209 RP 13650 - 13900","5.0 Out Of Season Sealing","Out of Season Sealing"
"ee81cae6-4c90-4dda-b21e-45f2c4c164f0","","checklist-sectioned","work-in-progress","ITP - Resurfacing Physical Works","checklist","FALSE","FALSE","CHIP SEAL 2023/2024","SH2","2.5 Kaokaoroa Street	SH2 RS 209 RP  13900 - 13997"
"a2017151-8475-5800-a7d6-02c47769b93b","","checkpoint-group","not-started","","","FALSE","FALSE","CHIP SEAL 2023/2024","SH2","2.5 Kaokaoroa Street	SH2 RS 209 RP  13900 - 13997","1.0 Pre-Works (Off Site)"
"1fcca5ee-9aeb-5005-bcf3-ab11ffb15c3b","","checkpoint-status","not-started","","","TRUE","TRUE","CHIP SEAL 2023/2024","SH2","2.5 Kaokaoroa Street	SH2 RS 209 RP  13900 - 13997","1.0 Pre-Works (Off Site)","Stakeholder Management Requirements met"
"c3911d6c-5500-546d-89f5-7bcbb98b52d8","","checkpoint-status","not-started","","","TRUE","TRUE","CHIP SEAL 2023/2024","SH2","2.5 Kaokaoroa Street	SH2 RS 209 RP  13900 - 13997","1.0 Pre-Works (Off Site)","Confirm if any environmental protection is required"
"81f73cf9-2e9e-5ffe-bb26-0e6f5ad88cd7","","checkpoint-status","not-started","","","TRUE","TRUE","CHIP SEAL 2023/2024","SH2","2.5 Kaokaoroa Street	SH2 RS 209 RP  13900 - 13997","1.0 Pre-Works (Off Site)","Daily work briefing, confirm scope, that you have all staff, materials and plant needed to complete the work"
"521e7fd2-c8f0-570c-91e6-be31a839869c","","checkpoint-group","work-in-progress","","","FALSE","FALSE","CHIP SEAL 2023/2024","SH2","2.5 Kaokaoroa Street	SH2 RS 209 RP  13900 - 13997","2.0 Pre-Construction (On Site)"
"806e37b1-5c38-5e80-8a58-f81ed9dc9002","","checkpoint-status","not-started","","","TRUE","TRUE","CHIP SEAL 2023/2024","SH2","2.5 Kaokaoroa Street	SH2 RS 209 RP  13900 - 13997","2.0 Pre-Construction (On Site)","Job start, identify risks and controls, communicated to team"
"5f897dfc-7a88-5005-a059-6198e6649f0d","","checkpoint-status","not-started","","","TRUE","TRUE","CHIP SEAL 2023/2024","SH2","2.5 Kaokaoroa Street	SH2 RS 209 RP  13900 - 13997","2.0 Pre-Construction (On Site)","Establish traffic management to plan"
"3f34a4f2-2376-53d0-ae9b-16aaf65079a3","","checkpoint-status","not-started","","","TRUE","TRUE","CHIP SEAL 2023/2024","SH2","2.5 Kaokaoroa Street	SH2 RS 209 RP  13900 - 13997","2.0 Pre-Construction (On Site)","Confirm site is on approved programme"
"ac6d93ad-7968-5e7a-a40a-92ed45d55c38","","checkpoint-status","not-started","","","TRUE","TRUE","CHIP SEAL 2023/2024","SH2","2.5 Kaokaoroa Street	SH2 RS 209 RP  13900 - 13997","2.0 Pre-Construction (On Site)","Confirm site extents (i.e. Check what is marked on the road matches the job sheet / programme details"
"efefa06a-c722-5b93-9043-420ba2ece52d","","checkpoint-status","not-started","","","TRUE","TRUE","CHIP SEAL 2023/2024","SH2","2.5 Kaokaoroa Street	SH2 RS 209 RP  13900 - 13997","2.0 Pre-Construction (On Site)","Stockpiled sealing chip is clean and suitable for sealing"
"846d9865-294c-5862-bea3-8f327f0cf5c8","","checkpoint-status","not-started","","","TRUE","TRUE","CHIP SEAL 2023/2024","SH2","2.5 Kaokaoroa Street	SH2 RS 209 RP  13900 - 13997","2.0 Pre-Construction (On Site)","Stockpiled sealing chip is the same grade(s) as specified in the chipseal design"
"5b0751cd-0e65-5546-ad84-7dc3c796b4a7","","checkpoint-status","not-started","","","TRUE","TRUE","CHIP SEAL 2023/2024","SH2","2.5 Kaokaoroa Street	SH2 RS 209 RP  13900 - 13997","2.0 Pre-Construction (On Site)","Record & photograph environmental protection measures installed"
"55fd8529-9200-56a2-ad6e-7f1e7e8f6862","","checkpoint-status","not-started","","","TRUE","TRUE","CHIP SEAL 2023/2024","SH2","2.5 Kaokaoroa Street	SH2 RS 209 RP  13900 - 13997","2.0 Pre-Construction (On Site)","Binder application rate"
"94874728-d212-526e-8323-8018df6be9b0","","checkpoint-status","work-in-progress","","","TRUE","TRUE","CHIP SEAL 2023/2024","SH2","2.5 Kaokaoroa Street	SH2 RS 209 RP  13900 - 13997","2.0 Pre-Construction (On Site)","Pre-Sealing surface condition"
"b598a560-c0b3-5629-a7bb-77a228260044","","checkpoint-group","not-started","","","FALSE","FALSE","CHIP SEAL 2023/2024","SH2","2.5 Kaokaoroa Street	SH2 RS 209 RP  13900 - 13997","3.0 Construction"
"3016ae03-1795-5df3-a973-2a339f6334b3","","checkpoint-status","not-started","","","TRUE","TRUE","CHIP SEAL 2023/2024","SH2","2.5 Kaokaoroa Street	SH2 RS 209 RP  13900 - 13997","3.0 Construction","Start spraying Temp >10°C"
"20cb6c71-9548-5981-bd3a-612e8bb44ba9","","checkpoint-status","not-started","","","TRUE","TRUE","CHIP SEAL 2023/2024","SH2","2.5 Kaokaoroa Street	SH2 RS 209 RP  13900 - 13997","3.0 Construction","Binder application variation"
"64441869-2afe-51ec-9dd3-2dbb509d13e8","","checkpoint-status","not-started","","","TRUE","TRUE","CHIP SEAL 2023/2024","SH2","2.5 Kaokaoroa Street	SH2 RS 209 RP  13900 - 13997","3.0 Construction","Sealing chip application"
"71a92bea-77cd-51c7-afe0-95322d524b10","","checkpoint-status","not-started","","","TRUE","TRUE","CHIP SEAL 2023/2024","SH2","2.5 Kaokaoroa Street	SH2 RS 209 RP  13900 - 13997","3.0 Construction","PTR Rolling pattern"
"3070a087-b8e6-538b-bac3-12f6475916c1","","checkpoint-status","not-started","","","TRUE","TRUE","CHIP SEAL 2023/2024","SH2","2.5 Kaokaoroa Street	SH2 RS 209 RP  13900 - 13997","3.0 Construction","Traffickating"
"694ec464-83e2-551d-8577-22ae3a39ca92","","checkpoint-status","not-started","","","TRUE","TRUE","CHIP SEAL 2023/2024","SH2","2.5 Kaokaoroa Street	SH2 RS 209 RP  13900 - 13997","3.0 Construction","Tagging for line marking"
"a11226b2-fa63-56fe-be28-8011b77ffdfb","","checkpoint-status","not-started","","","TRUE","TRUE","CHIP SEAL 2023/2024","SH2","2.5 Kaokaoroa Street	SH2 RS 209 RP  13900 - 13997","3.0 Construction","Post-Sealing Surfacing Condition"
"555a5306-7229-505d-8a18-d6f867469fcb","","checkpoint-group","not-started","","","FALSE","FALSE","CHIP SEAL 2023/2024","SH2","2.5 Kaokaoroa Street	SH2 RS 209 RP  13900 - 13997","4.0 Post-Construction"
"ed94dce7-dfa4-5dba-ace5-5dfa1731245b","","checkpoint-status","not-started","","","TRUE","TRUE","CHIP SEAL 2023/2024","SH2","2.5 Kaokaoroa Street	SH2 RS 209 RP  13900 - 13997","4.0 Post-Construction","Linemarking and RRPM Reinstated, Matches previous linemarking - within 48 hours of sealing"
"4bf4bfb4-4b5f-5218-bbab-a6fef55cf0bb","","checkpoint-status","not-started","","","TRUE","TRUE","CHIP SEAL 2023/2024","SH2","2.5 Kaokaoroa Street	SH2 RS 209 RP  13900 - 13997","4.0 Post-Construction","Spray Sheet/s Checked & Supplied for Claiming"
"9d0f4754-76db-5312-b896-5cb2dfa9fd01","","checkpoint-status","not-started","","","TRUE","TRUE","CHIP SEAL 2023/2024","SH2","2.5 Kaokaoroa Street	SH2 RS 209 RP  13900 - 13997","4.0 Post-Construction","Collect & Upload RAMM data"
"9c2b7754-ddff-5336-b24b-c2fff6058cbb","","checkpoint-group","not-started","","","FALSE","FALSE","CHIP SEAL 2023/2024","SH2","2.5 Kaokaoroa Street	SH2 RS 209 RP  13900 - 13997","5.0 Out Of Season Sealing"
"ee6345eb-c249-55e8-90d4-703d6ed4dfad","","checkpoint-status","not-started","","","TRUE","TRUE","CHIP SEAL 2023/2024","SH2","2.5 Kaokaoroa Street	SH2 RS 209 RP  13900 - 13997","5.0 Out Of Season Sealing","Out of Season Sealing"
"584c171c-94ce-4899-b5ae-ab83ee9a82e2","","checklist-sectioned","work-in-progress","ITP - Resurfacing Physical Works","checklist","FALSE","FALSE","CHIP SEAL 2023/2024","SH2","2.6 Pakeha St I	SH2 RS 223  RP 62 - 330"
"3be0cbf6-64f8-58fe-b3ce-4e888ad0d166","","checkpoint-group","not-started","","","FALSE","FALSE","CHIP SEAL 2023/2024","SH2","2.6 Pakeha St I	SH2 RS 223  RP 62 - 330","1.0 Pre-Works (Off Site)"
"fd7524ff-a8a2-5494-acfd-23c89d8a9b24","","checkpoint-status","not-started","","","TRUE","TRUE","CHIP SEAL 2023/2024","SH2","2.6 Pakeha St I	SH2 RS 223  RP 62 - 330","1.0 Pre-Works (Off Site)","Stakeholder Management Requirements met"
"6a28e4ef-041c-5b5c-9d5b-9d6eb447314f","","checkpoint-status","not-started","","","TRUE","TRUE","CHIP SEAL 2023/2024","SH2","2.6 Pakeha St I	SH2 RS 223  RP 62 - 330","1.0 Pre-Works (Off Site)","Confirm if any environmental protection is required"
"0cba0b1e-00a9-5573-a265-a828408417e4","","checkpoint-status","not-started","","","TRUE","TRUE","CHIP SEAL 2023/2024","SH2","2.6 Pakeha St I	SH2 RS 223  RP 62 - 330","1.0 Pre-Works (Off Site)","Daily work briefing, confirm scope, that you have all staff, materials and plant needed to complete the work"
"3d838768-e55c-5ffc-b7fb-0bec86862ffc","","checkpoint-group","work-in-progress","","","FALSE","FALSE","CHIP SEAL 2023/2024","SH2","2.6 Pakeha St I	SH2 RS 223  RP 62 - 330","2.0 Pre-Construction (On Site)"
"9e5dd05a-48fb-5082-9938-6fe02cca7e3c","","checkpoint-status","not-started","","","TRUE","TRUE","CHIP SEAL 2023/2024","SH2","2.6 Pakeha St I	SH2 RS 223  RP 62 - 330","2.0 Pre-Construction (On Site)","Job start, identify risks and controls, communicated to team"
"720aab59-8aa6-552d-a9ae-89c41a32b854","","checkpoint-status","not-started","","","TRUE","TRUE","CHIP SEAL 2023/2024","SH2","2.6 Pakeha St I	SH2 RS 223  RP 62 - 330","2.0 Pre-Construction (On Site)","Establish traffic management to plan"
"71da7e4c-b118-5335-bbc1-cfd57c440645","","checkpoint-status","not-started","","","TRUE","TRUE","CHIP SEAL 2023/2024","SH2","2.6 Pakeha St I	SH2 RS 223  RP 62 - 330","2.0 Pre-Construction (On Site)","Confirm site is on approved programme"
"95c832b1-5408-5b67-960f-4c2fe3182053","","checkpoint-status","not-started","","","TRUE","TRUE","CHIP SEAL 2023/2024","SH2","2.6 Pakeha St I	SH2 RS 223  RP 62 - 330","2.0 Pre-Construction (On Site)","Confirm site extents (i.e. Check what is marked on the road matches the job sheet / programme details"
"5dcc14cb-0e47-57ab-b9f2-86027550aca5","","checkpoint-status","not-started","","","TRUE","TRUE","CHIP SEAL 2023/2024","SH2","2.6 Pakeha St I	SH2 RS 223  RP 62 - 330","2.0 Pre-Construction (On Site)","Stockpiled sealing chip is clean and suitable for sealing"
"23429f9b-8171-5dc0-87ed-05324a6aba7a","","checkpoint-status","not-started","","","TRUE","TRUE","CHIP SEAL 2023/2024","SH2","2.6 Pakeha St I	SH2 RS 223  RP 62 - 330","2.0 Pre-Construction (On Site)","Stockpiled sealing chip is the same grade(s) as specified in the chipseal design"
"0a9c76ca-54c9-58d6-8dd2-458c3a7f4f84","","checkpoint-status","not-started","","","TRUE","TRUE","CHIP SEAL 2023/2024","SH2","2.6 Pakeha St I	SH2 RS 223  RP 62 - 330","2.0 Pre-Construction (On Site)","Record & photograph environmental protection measures installed"
"206307f9-d24c-5496-9d12-a806c04155aa","","checkpoint-status","not-started","","","TRUE","TRUE","CHIP SEAL 2023/2024","SH2","2.6 Pakeha St I	SH2 RS 223  RP 62 - 330","2.0 Pre-Construction (On Site)","Binder application rate"
"1e22d738-ec99-5dc4-aef6-6d4207038f30","","checkpoint-status","work-in-progress","","","TRUE","TRUE","CHIP SEAL 2023/2024","SH2","2.6 Pakeha St I	SH2 RS 223  RP 62 - 330","2.0 Pre-Construction (On Site)","Pre-Sealing surface condition"
"38ec07c7-1b08-5bdc-8f74-2de7bcaeb647","","checkpoint-group","not-started","","","FALSE","FALSE","CHIP SEAL 2023/2024","SH2","2.6 Pakeha St I	SH2 RS 223  RP 62 - 330","3.0 Construction"
"13b2217d-5a24-515d-ba5f-903493ad2a74","","checkpoint-status","not-started","","","TRUE","TRUE","CHIP SEAL 2023/2024","SH2","2.6 Pakeha St I	SH2 RS 223  RP 62 - 330","3.0 Construction","Start spraying Temp >10°C"
"a09bb3ac-575e-5891-8752-ceb0c135904d","","checkpoint-status","not-started","","","TRUE","TRUE","CHIP SEAL 2023/2024","SH2","2.6 Pakeha St I	SH2 RS 223  RP 62 - 330","3.0 Construction","Binder application variation"
"98923bb6-9eb6-555e-96d7-35043535e192","","checkpoint-status","not-started","","","TRUE","TRUE","CHIP SEAL 2023/2024","SH2","2.6 Pakeha St I	SH2 RS 223  RP 62 - 330","3.0 Construction","Sealing chip application"
