"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"882d0c44-8e52-4023-b99e-9547e4ce480a","","folder-normal","work-in-progress","","step","TRUE","FALSE","Site QA"
"5755627f-f126-42eb-b15d-dde9b52255e7","","folder-normal","work-in-progress","","step","TRUE","FALSE","Site QA","Inground"
"b8bf2c51-5b82-4865-bc4d-0698c9e945a2","","folder-normal","work-in-progress","","step","TRUE","FALSE","Site QA","Inground","PP1"
"5261d809-53bd-4f66-9f13-6ad822e04f67","","folder-normal","work-in-progress","","step","TRUE","FALSE","Site QA","Inground","PP1","A-C"
"95228171-c071-4564-a9b8-7a9abb5691eb","","checklist-flat","work-in-progress","Stormwater Below Ground","checklist-flat","FALSE","FALSE","Site QA","Inground","PP1","A-C","Stormwater"
"20a2b141-bd7c-477d-a4cd-9a0f3df98396","","checklist-flat","not-started","Siphonic Systems","checklist-flat","FALSE","FALSE","Site QA","Inground","PP1","E-G","Siphonic"
"da1828f4-ac2b-569c-b835-5105c01a60c5","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Inground","PP1","E-G","Siphonic","Set-Out & Alignment"
"3f24e413-172a-561f-b227-682631c719e8","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Inground","PP1","E-G","Siphonic","Materials type checked & correct"
"13d2c75f-4956-50c6-8095-b37a64de6477","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Inground","PP1","E-G","Siphonic","Structural penetrations completed & checked"
"db25924f-e607-5d4b-9a9d-edabc01d182e","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Inground","PP1","E-G","Siphonic","Correct fittings"
"0e5f9074-dcc1-550e-bb25-d3e5fba2bf2c","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Inground","PP1","E-G","Siphonic","Fittings & fixtures"
"551788c0-1621-5f95-9af1-eb78d16ce487","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Inground","PP1","E-G","Siphonic","Fire collars installed"
"3df7684e-04e2-53e4-9233-e27418b9bf59","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Inground","PP1","E-G","Siphonic","Fire penetration caulked"
"6317e829-8f27-5873-9d43-7f382ce7dbe6","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Inground","PP1","E-G","Siphonic","Insulation / lagging installed"
"67b10a19-5ac8-58f6-b218-4b48b0dabaa2","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Inground","PP1","E-G","Siphonic","Hydraulic Work(s) completed to specification/drawings & Area left clean/tidy"
"46b3c643-dd5e-4c61-a498-66279cabcc96","","checklist-flat","not-started","Fire Hydrant Service","checklist-flat","FALSE","FALSE","Site QA","Inground","PP1","E-G","Fire hydrant"
"deb1ef27-a10f-5c98-bc41-95a5f8f40523","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Inground","PP1","E-G","Fire hydrant","Identification of Services"
"7a438026-449a-5d93-8aa2-74f35933669b","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Inground","PP1","E-G","Fire hydrant","Set Out and Alignment"
"657f53bb-84b6-5104-90cd-9f1f9a4f9cf8","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Inground","PP1","E-G","Fire hydrant","Materials, Joint Type, Fixings and Fittings"
"418d3725-9c6e-55ac-8f36-71ffd5a7f056","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Inground","PP1","E-G","Fire hydrant","Fire Collars Installed in Penetrations"
"6924d4a6-dfac-5dad-9b12-4990be66c7dc","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Inground","PP1","E-G","Fire hydrant","Fire Penetrations Caulking & Sealed"
"ae4e14a5-db89-5b2c-a4d2-6351ec2b8ad2","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Inground","PP1","E-G","Fire hydrant","Backfill Material"
"5ab94ee2-82e7-52b8-9739-b1e9a877a29e","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Inground","PP1","E-G","Fire hydrant","Compaction Test (Paved Areas)"
"b0571fdd-9514-5205-8670-7e2303182634","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Inground","PP1","E-G","Fire hydrant","Landing valve installed correct height"
"44e92aa3-190c-5793-ac4f-8817070362d7","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Inground","PP1","E-G","Fire hydrant","Storz cap and tag installed"
"53055bdf-fe3f-54e4-bf0f-635fec4f78c0","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Inground","PP1","E-G","Fire hydrant","Pressure Test"
"30010665-70ba-4bf9-b14f-2ad75c4d6297","","checklist-flat","not-started","Cold Water","checklist-flat","FALSE","FALSE","Site QA","Inground","PP1","E-G","Potable water"
"dc2c9ce3-14c7-5d56-835a-293efe789218","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Inground","PP1","E-G","Potable water","Set-Out & Alignment"
"9cf23e79-46ae-5c78-a272-c9549ed08687","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Inground","PP1","E-G","Potable water","Materials type checked & correct"
"1a0042c2-6f09-545a-8d19-fadc6cd6653a","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Inground","PP1","E-G","Potable water","Structural penetrations completed & checked"
"49f6c8df-d899-525c-a5cd-9dd0c60cad2d","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Inground","PP1","E-G","Potable water","Correct fittings"
"d2e3cf5e-9c6b-572c-9dc1-ca9b1fb795c5","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Inground","PP1","E-G","Potable water","Fittings & fixtures"
"1eddd5e9-6756-5217-9fff-9dc4873264c9","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Inground","PP1","E-G","Potable water","Fire collars installed"
"fc56e1af-15fd-5425-910e-7dfca5a3c7c0","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Inground","PP1","E-G","Potable water","Fire penetration caulked"
"913fb7c5-6938-5ceb-9b5e-de15272b971d","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Inground","PP1","E-G","Potable water","Pressure & Temperature testing completed"
"f5bb06c2-a8f4-500d-916a-d7b3d7aa2b27","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Inground","PP1","E-G","Potable water","Hydraulic Work(s) completed to specification/drawings & Area left clean/tidy"
"1b478ee2-f551-4d1f-b44f-8ee625adbfe7","","checklist-flat","not-started","Recycled Water","checklist-flat","FALSE","FALSE","Site QA","Inground","PP1","E-G","Rain water pressure"
"49e2d0ba-e20c-5365-ad96-a1995f8262a3","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Inground","PP1","E-G","Rain water pressure","Set-Out & Alignment"
"0062bdd4-4925-581a-a048-4da8213deb68","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Inground","PP1","E-G","Rain water pressure","Materials type checked & correct"
"bd754402-7328-5cd2-b6c6-be9dd124eff7","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Inground","PP1","E-G","Rain water pressure","Structural penetrations completed & checked"
"17bd4852-beed-5815-a50c-96522796bed8","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Inground","PP1","E-G","Rain water pressure","Correct fittings"
"1cc7d0b8-813e-5994-8c8a-4385779d326d","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Inground","PP1","E-G","Rain water pressure","Fittings & fixtures"
"0cb721a0-29da-5174-b516-3533a3df2328","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Inground","PP1","E-G","Rain water pressure","Fire collars installed"
"b1f5ccf8-9240-5edf-989b-cabf63cd8380","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Inground","PP1","E-G","Rain water pressure","Fire penetration caulked"
"4e62e1e2-feaf-514c-aab8-cc0c9e59d5a1","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Inground","PP1","E-G","Rain water pressure","Hydraulic Work(s) completed to specification/drawings & Area left clean/tidy"
"1650b6a0-160a-4831-a851-e24f3541b3c5","","folder-normal","work-in-progress","","step","TRUE","FALSE","Site QA","Inground","PP1","G-I"
"e18385e6-c0b0-4de5-8f9b-ad9b2e86e6ae","","checklist-flat","not-started","Penetrations","checklist-flat","FALSE","FALSE","Site QA","Inground","PP1","G-I","Setout/penetrations"
"5e550550-ce95-5b0a-91a9-1c57ef55f805","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Inground","PP1","G-I","Setout/penetrations","Set Out of Penetration Location"
"52c424ce-b6ba-5311-a1a7-1c77574c4bd4","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Inground","PP1","G-I","Setout/penetrations","Approval of Location & Details"
"401068e4-ada1-5f27-8f93-36da05153857","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Inground","PP1","G-I","Setout/penetrations","Non Fire Rated System"
"09377644-faaf-5a40-9b6c-7ff34b1bf7c0","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Inground","PP1","G-I","Setout/penetrations","Fire Collars Installed in Penetrations"
"dab285d9-53f6-5fc6-b023-fc23adf850a6","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Inground","PP1","G-I","Setout/penetrations","Fire Penetrations Caulking & Sealed"
"3adc0c2e-e8a1-5a7c-93b8-8f73743c8724","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Inground","PP1","G-I","Setout/penetrations","Seals, Flashing, Fillers, etc."
"8477d038-69f9-5cd6-b51f-43fc7268e2af","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Inground","PP1","G-I","Setout/penetrations","Installation of Penetration"
"4f1ee196-f558-4c3d-bf80-e92460b29033","","checklist-flat","not-started","Stormwater Below Ground","checklist-flat","FALSE","FALSE","Site QA","Inground","PP1","G-I","Stormwater"
"40266968-f561-5c2d-be0e-aee6e2294268","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Inground","PP1","G-I","Stormwater","Set-Out & Alignment"
"7bfb4dc7-8fd9-58a4-9422-4dcd56e5cbf6","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Inground","PP1","G-I","Stormwater","Materials type checked & correct"
"c3214405-61d8-57df-9397-da7bdfeb01eb","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Inground","PP1","G-I","Stormwater","Correct fittings"
"101e94ed-6764-5a45-b2ac-f496ae4fdd99","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Inground","PP1","G-I","Stormwater","Fittings & fixtures"
"c1ff972e-43d9-53a7-97da-929e7cafb261","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Inground","PP1","G-I","Stormwater","Inspection by Authority"
"ccb8ceed-e690-52dc-9842-d35570a669f6","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Inground","PP1","G-I","Stormwater","Hydraulic Work(s) completed to specification/drawings & Area left clean/tidy"
"aa9cdf13-50ac-478c-8926-6a1970ab591d","","checklist-flat","not-started","Below Ground Sewer Drainage","checklist-flat","FALSE","FALSE","Site QA","Inground","PP1","G-I","Sewer drainage"
"0e9741f5-bba6-52b4-a543-767680b73c58","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Inground","PP1","G-I","Sewer drainage","Set-Out & Alignment"
"63d65138-6764-59ea-87e5-232ae2af9201","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Inground","PP1","G-I","Sewer drainage","Materials type checked & correct"
"dce8dff6-4f5a-5217-81bb-0d194b382157","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Inground","PP1","G-I","Sewer drainage","Correct fittings"
"85417353-89f2-5e82-93db-3a392501536a","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Inground","PP1","G-I","Sewer drainage","Fittings & fixtures"
"2e581bf8-41aa-50e7-8464-84727c4d8446","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Inground","PP1","G-I","Sewer drainage","Hydraulic Work(s) completed to specification/drawings & Area left clean/tidy"
"9e8219ac-8ee6-4201-9031-0c2c1c59f3e4","","checklist-flat","not-started","Siphonic Systems","checklist-flat","FALSE","FALSE","Site QA","Inground","PP1","G-I","Siphonic"
"43f0d2b3-b552-5264-a862-67f37a3b202d","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Inground","PP1","G-I","Siphonic","Set-Out & Alignment"
"1c916db4-8df4-513c-bf75-5203f5e8ef65","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Inground","PP1","G-I","Siphonic","Materials type checked & correct"
"07ab8ae9-15ee-5c04-bc1b-8174d976ef13","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Inground","PP1","G-I","Siphonic","Structural penetrations completed & checked"
"8ca9a3b5-f2a2-5ce4-b0cc-86532a24d80f","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Inground","PP1","G-I","Siphonic","Correct fittings"
"3d877d9c-08ce-5b55-b67e-d538f1f01600","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Inground","PP1","G-I","Siphonic","Fittings & fixtures"
"062af954-c251-5e3b-888b-8c290ac60cf3","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Inground","PP1","G-I","Siphonic","Fire collars installed"
"b9106045-a8c1-59ab-bc84-ba7101a1db1a","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Inground","PP1","G-I","Siphonic","Fire penetration caulked"
"40e41fe7-35da-5b7c-93be-5a8f61c4ab7b","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Inground","PP1","G-I","Siphonic","Insulation / lagging installed"
"410559c0-09e6-5656-92c4-58941a95137e","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Inground","PP1","G-I","Siphonic","Hydraulic Work(s) completed to specification/drawings & Area left clean/tidy"
"27110c0f-571b-4939-b38b-2edf76c6b7ae","","checklist-flat","work-in-progress","Fire Hydrant Service","checklist-flat","FALSE","FALSE","Site QA","Inground","PP1","G-I","Fire hydrant"
"ef122be7-fb69-5ea6-8350-89685aa8218d","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Inground","PP1","G-I","Fire hydrant","Identification of Services"
"1a09fa13-8a5c-51ff-9b89-2e22cc3e8d0f","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Inground","PP1","G-I","Fire hydrant","Set Out and Alignment"
"f53609fd-173d-5006-b3e5-75c67c29de9d","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Inground","PP1","G-I","Fire hydrant","Materials, Joint Type, Fixings and Fittings"
"fcd78460-9d97-5d76-baa7-faf83f8679d8","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Inground","PP1","G-I","Fire hydrant","Fire Collars Installed in Penetrations"
"d07ed7cb-1404-5ce4-8201-1e36ef5fe8c1","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Inground","PP1","G-I","Fire hydrant","Fire Penetrations Caulking & Sealed"
"82ddec0a-db34-5795-a1e6-2204327703fd","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Inground","PP1","G-I","Fire hydrant","Backfill Material"
"eeb3891d-175d-543b-95aa-9ab4d8e2caa2","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Inground","PP1","G-I","Fire hydrant","Compaction Test (Paved Areas)"
"2e9e1d40-5fcc-5096-b533-05566ab535bc","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Inground","PP1","G-I","Fire hydrant","Landing valve installed correct height"
"f69d8fbe-79df-528c-9481-ee7ff47b3051","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Inground","PP1","G-I","Fire hydrant","Storz cap and tag installed"
"7086ab38-9959-5478-9a8d-1a6ef8e2cae6","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Inground","PP1","G-I","Fire hydrant","Pressure Test"
"58163338-dc33-48c7-9c91-e777abcb6f50","","checklist-flat","work-in-progress","Cold Water","checklist-flat","FALSE","FALSE","Site QA","Inground","PP1","G-I","Potable water"
"5c83a51e-72c1-5ccc-86f0-99145e2ac5b5","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Inground","PP1","G-I","Potable water","Set-Out & Alignment"
"af3fa14b-16e6-5cfe-8244-eb4d32c37658","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Inground","PP1","G-I","Potable water","Materials type checked & correct"
"a216eb4e-c9b0-522f-8ce5-a66c46f0ec1b","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Inground","PP1","G-I","Potable water","Structural penetrations completed & checked"
"0e61b11a-3100-5432-8b0e-cf58dfb0483a","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Inground","PP1","G-I","Potable water","Correct fittings"
"03d6aeb0-f8b3-5a87-97c3-c9d7fb04c819","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Inground","PP1","G-I","Potable water","Fittings & fixtures"
"efd97705-699c-5066-a810-e82d45fd8da0","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Inground","PP1","G-I","Potable water","Fire collars installed"
"c0f11c36-c684-59e0-bab8-1560d4474544","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Inground","PP1","G-I","Potable water","Fire penetration caulked"
"5d073d23-b4e1-5f29-b21c-26d5eb60eeb5","","checkpoint-status","work-in-progress","","","TRUE","TRUE","Site QA","Inground","PP1","G-I","Potable water","Pressure & Temperature testing completed"
"0939a502-15ca-5d38-94ed-1efc3ab78b03","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Inground","PP1","G-I","Potable water","Hydraulic Work(s) completed to specification/drawings & Area left clean/tidy"
"95d5fd9d-c563-4090-ab27-e16a81f0f5c2","","checklist-flat","not-started","Recycled Water","checklist-flat","FALSE","FALSE","Site QA","Inground","PP1","G-I","Rain water pressure"
"f0f9a6b2-5986-5343-b1a9-61f6cc84140f","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Inground","PP1","G-I","Rain water pressure","Set-Out & Alignment"
"74826949-0ed3-5e8c-b989-3a50b03b689b","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Inground","PP1","G-I","Rain water pressure","Materials type checked & correct"
"ff2c54b4-1018-54ed-89e6-39c50523aa26","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Inground","PP1","G-I","Rain water pressure","Structural penetrations completed & checked"
"a834e626-47db-5224-b5de-d1acdecb8ba7","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Inground","PP1","G-I","Rain water pressure","Correct fittings"
"d4bfa0ca-95f3-5b47-80a8-458aadc97ab9","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Inground","PP1","G-I","Rain water pressure","Fittings & fixtures"
"c04b5702-a173-5f85-ab99-34535d25ca0a","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Inground","PP1","G-I","Rain water pressure","Fire collars installed"
"7ae7fa8c-9163-55c6-8899-1ab5d35bdf06","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Inground","PP1","G-I","Rain water pressure","Fire penetration caulked"
"8903271e-bc9b-580c-947c-42b89c820112","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Inground","PP1","G-I","Rain water pressure","Hydraulic Work(s) completed to specification/drawings & Area left clean/tidy"
"b89259b2-04ce-41eb-b7dd-d4991f499fd8","","folder-normal","work-in-progress","","step","TRUE","FALSE","Site QA","Inground","PP1","I-J"
"ad2484e1-3be2-43f8-9d3a-ff08ed156313","","checklist-flat","not-started","Penetrations","checklist-flat","FALSE","FALSE","Site QA","Inground","PP1","I-J","Setout/penetrations"
"f193c50a-e7c8-5727-adda-c1d01c587585","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Inground","PP1","I-J","Setout/penetrations","Set Out of Penetration Location"
"9306127b-64ee-5a16-809d-958c3dda34df","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Inground","PP1","I-J","Setout/penetrations","Approval of Location & Details"
"c5e047ac-be2a-5813-b8a6-57ab0c3323f9","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Inground","PP1","I-J","Setout/penetrations","Non Fire Rated System"
"9d9d7372-9afd-586b-afae-4e0cc2b24482","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Inground","PP1","I-J","Setout/penetrations","Fire Collars Installed in Penetrations"
