"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"05b6b7d1-bd37-4557-9677-3c01b3f63e59","","folder-normal","not-started","","step","TRUE","FALSE","Basement"
"3f910a05-31a3-4bee-b656-ef72e84d7de4","","folder-normal","not-started","","step","TRUE","FALSE","Basement","LB1"
"e837b3d9-858c-43d6-9d4b-917846159191","","folder-normal","not-started","","step","TRUE","FALSE","Basement","LB1","AES-BLD-BMT-M0101-LB1-01"
"1e96ab6a-686f-482c-9f42-2574a030fb18","","folder-normal","not-started","","step","TRUE","FALSE","Basement","LB1","AES-BLD-BMT-M0101-LB1-01","Mechanical QA"
"fdffae52-cfbe-4fbc-8389-390ae54fc6af","","checklist-sectioned","not-started","Mechanical Duct","checklist","FALSE","FALSE","Basement","LB1","AES-BLD-BMT-M0101-LB1-01","Mechanical QA","Outside Air Duct"
"daa41a1b-b463-5ee2-a1ff-31734d4b9c03","","checkpoint-group","not-started","","","FALSE","FALSE","Basement","LB1","AES-BLD-BMT-M0101-LB1-01","Mechanical QA","Outside Air Duct","First Fix QA"
"25583489-d920-57eb-93e2-59145b98f541","","checkpoint-status","not-started","","","TRUE","TRUE","Basement","LB1","AES-BLD-BMT-M0101-LB1-02","Mechanical QA","Exhaust Air Duct","Fit Off QA","Correct Equipment / Correct Grills / Diffuser Installed"
"34391fdb-fc54-47c4-8fd8-1cfd46406319","","folder-normal","not-started","","step","TRUE","FALSE","Basement","LB1","AES-BLD-BMT-M0101-LB1-03"
"fa0eb09d-46ac-4566-8f6e-fd8754e6f0f9","","folder-normal","not-started","","step","TRUE","FALSE","Basement","LB1","AES-BLD-BMT-M0101-LB1-03","Mechanical QA"
"0a262133-d473-4d40-af9e-1ed5ac4fcac1","","checklist-sectioned","not-started","Mechanical Duct","checklist","FALSE","FALSE","Basement","LB1","AES-BLD-BMT-M0101-LB1-03","Mechanical QA","Exhaust Air Duct"
"843eeac8-c9ba-59ad-8113-6331c48967a3","","checkpoint-group","not-started","","","FALSE","FALSE","Basement","LB1","AES-BLD-BMT-M0101-LB1-03","Mechanical QA","Exhaust Air Duct","First Fix QA"
"685ed534-ba27-50a5-8161-fcd14ede7dfc","","checkpoint-status","not-started","","","TRUE","TRUE","Basement","LB1","AES-BLD-BMT-M0101-LB1-03","Mechanical QA","Exhaust Air Duct","First Fix QA","Check-off Shop Drawings. Is it all installed correctly: i.e.., each run complete."
"e5d769cf-25e7-5786-9f92-122d34960918","","checkpoint-status","not-started","","","TRUE","TRUE","Basement","LB1","AES-BLD-BMT-M0101-LB1-03","Mechanical QA","Exhaust Air Duct","First Fix QA","Ducting / equipment connections including flexibles, nuts, bolts and washers correct and tight."
"88326dfa-ddc2-5d3c-994c-489cbcbab90b","","checkpoint-status","not-started","","","TRUE","TRUE","Basement","LB1","AES-BLD-BMT-M0101-LB1-03","Mechanical QA","Exhaust Air Duct","First Fix QA","U/S of duct heights correct as per Workshop Drawings."
"f2b25ba9-e5a6-5b7c-bd20-dbe0fa345d13","","checkpoint-status","not-started","","","TRUE","TRUE","Basement","LB1","AES-BLD-BMT-M0101-LB1-03","Mechanical QA","Exhaust Air Duct","First Fix QA","Ducts to be removed relocated / relocated as per drawings"
"ac56bb5c-c5f8-5e0c-96a5-e719db897ac4","","checkpoint-status","not-started","","","TRUE","TRUE","Basement","LB1","AES-BLD-BMT-M0101-LB1-03","Mechanical QA","Exhaust Air Duct","First Fix QA","Duct Hangers (is spacing correct, installed level etc)"
"1935995b-3a44-5de8-8f16-293d59b827b5","","checkpoint-status","not-started","","","TRUE","TRUE","Basement","LB1","AES-BLD-BMT-M0101-LB1-03","Mechanical QA","Exhaust Air Duct","First Fix QA","Duct jointing (Joints sealed, cleats fitted etc)"
"deb026f1-d4c7-5cff-96ab-6cdb48692986","","checkpoint-status","not-started","","","TRUE","TRUE","Basement","LB1","AES-BLD-BMT-M0101-LB1-03","Mechanical QA","Exhaust Air Duct","First Fix QA","Fire Dampers installed in open position c/w access panel."
"70ded1b4-ecb8-50d7-ab96-31d407099163","","checkpoint-status","not-started","","","TRUE","TRUE","Basement","LB1","AES-BLD-BMT-M0101-LB1-03","Mechanical QA","Exhaust Air Duct","First Fix QA","Sound attenuators installed"
"d54b1570-c392-5ef1-8ef0-4a0f5c68fb65","","checkpoint-status","not-started","","","TRUE","TRUE","Basement","LB1","AES-BLD-BMT-M0101-LB1-03","Mechanical QA","Exhaust Air Duct","First Fix QA","Filter box installed"
"d3414bb6-6978-5beb-85f1-55da343f0988","","checkpoint-status","not-started","","","TRUE","TRUE","Basement","LB1","AES-BLD-BMT-M0101-LB1-03","Mechanical QA","Exhaust Air Duct","First Fix QA","Transfer ducts installed"
"49849638-eccc-5572-9792-87213e833ae4","","checkpoint-group","not-started","","","FALSE","FALSE","Basement","LB1","AES-BLD-BMT-M0101-LB1-03","Mechanical QA","Exhaust Air Duct","Second Fix QA"
"07ca8681-4776-5551-85c6-d3182885a054","","checkpoint-status","not-started","","","TRUE","TRUE","Basement","LB1","AES-BLD-BMT-M0101-LB1-03","Mechanical QA","Exhaust Air Duct","Second Fix QA","Motorized dampers orientation to be installed correct way for sealing purpose"
"4f61d69c-c8a6-5f5c-a7a1-0b1c265294a6","","checkpoint-status","not-started","","","TRUE","TRUE","Basement","LB1","AES-BLD-BMT-M0101-LB1-03","Mechanical QA","Exhaust Air Duct","Second Fix QA","Access Panels to be installed as per drawing"
"8691d26f-bf11-5933-8266-dde2313d7c3a","","checkpoint-status","not-started","","","TRUE","TRUE","Basement","LB1","AES-BLD-BMT-M0101-LB1-03","Mechanical QA","Exhaust Air Duct","Second Fix QA","All volume control dampers set fully open."
"bed53a61-a583-522c-8c56-98e50175bf5e","","checkpoint-status","not-started","","","TRUE","TRUE","Basement","LB1","AES-BLD-BMT-M0101-LB1-03","Mechanical QA","Exhaust Air Duct","Second Fix QA","Butterfly and outlet dampers installed as per drawing and in open position."
"abaa3ecb-ec13-503c-8078-f3ecdfd49972","","checkpoint-status","not-started","","","TRUE","TRUE","Basement","LB1","AES-BLD-BMT-M0101-LB1-03","Mechanical QA","Exhaust Air Duct","Second Fix QA","Seismic bracing installed as per Drawing"
"7feb3373-e9e5-5a1b-8b23-c44fdc78c7a8","","checkpoint-group","not-started","","","FALSE","FALSE","Basement","LB1","AES-BLD-BMT-M0101-LB1-03","Mechanical QA","Exhaust Air Duct","Fit Off QA"
"fb1b0bf9-5a71-5440-805f-790a6c090e6d","","checkpoint-status","not-started","","","TRUE","TRUE","Basement","LB1","AES-BLD-BMT-M0101-LB1-03","Mechanical QA","Exhaust Air Duct","Fit Off QA","Flexible ducting installed c/w supports."
"47467752-fead-5cba-9303-e8ea94226e0a","","checkpoint-status","not-started","","","TRUE","TRUE","Basement","LB1","AES-BLD-BMT-M0101-LB1-03","Mechanical QA","Exhaust Air Duct","Fit Off QA","Correct Equipment / Correct Grills / Diffuser Installed"
"ea549a80-009b-49f7-a68e-4aa6f3ba4846","","checklist-sectioned","not-started","Fans","checklist","FALSE","FALSE","Basement","LB1","AES-BLD-BMT-M0101-LB1-03","Mechanical QA","EAF-BMT-LB1-01"
"d952e82f-adf0-5d23-95d4-aedcbbd073e4","","checkpoint-group","not-started","","","FALSE","FALSE","Basement","LB1","AES-BLD-BMT-M0101-LB1-03","Mechanical QA","EAF-BMT-LB1-01","Fans"
"5e4a7770-67ee-5bd7-988d-af5d6f477d01","","checkpoint-status","not-started","","","TRUE","TRUE","Basement","LB1","AES-BLD-BMT-M0101-LB1-03","Mechanical QA","EAF-BMT-LB1-01","Fans","Correct Equipment / plant installed"
"a4319638-83cd-5afe-9c4c-94ba27e04d58","","checkpoint-status","not-started","","","TRUE","TRUE","Basement","LB1","AES-BLD-BMT-M0101-LB1-03","Mechanical QA","EAF-BMT-LB1-01","Fans","Mountings / springs installed"
"b3134e64-4932-537e-8637-599c8417c8a7","","checkpoint-status","not-started","","","TRUE","TRUE","Basement","LB1","AES-BLD-BMT-M0101-LB1-03","Mechanical QA","EAF-BMT-LB1-01","Fans","Check-off Shop Drawings. Is it all installed correctly: i.e.., each run complete."
"5f513b44-181a-5c72-8532-a84f9f6f7e47","","checkpoint-status","not-started","","","TRUE","TRUE","Basement","LB1","AES-BLD-BMT-M0101-LB1-03","Mechanical QA","EAF-BMT-LB1-01","Fans","U/S of Fan heights correct as per Workshop Drawings."
"2a4b292d-7c25-5e48-be78-d471af4cbfb3","","checkpoint-group","not-started","","","FALSE","FALSE","Basement","LB1","AES-BLD-BMT-M0101-LB1-03","Mechanical QA","EAF-BMT-LB1-01","E4M QA"
"547716fc-9940-5003-be3b-c1bfcc15623c","","checkpoint-status","not-started","","","TRUE","TRUE","Basement","LB1","AES-BLD-BMT-M0101-LB1-03","Mechanical QA","EAF-BMT-LB1-01","E4M QA","Wiring First Fix Complete"
"3beb843a-5913-5bc3-9ea2-9c847f5c7258","","checkpoint-status","not-started","","","TRUE","TRUE","Basement","LB1","AES-BLD-BMT-M0101-LB1-03","Mechanical QA","EAF-BMT-LB1-01","E4M QA","Cable Tray Installed Correctly"
"8c87c642-85a0-51ed-a50b-c72af1533fdb","","checkpoint-status","not-started","","","TRUE","TRUE","Basement","LB1","AES-BLD-BMT-M0101-LB1-03","Mechanical QA","EAF-BMT-LB1-01","E4M QA","Electrical Isolators installed in Correct location"
"8959dd09-3fe0-5589-9ae6-f6394ee3cb29","","checkpoint-status","not-started","","","TRUE","TRUE","Basement","LB1","AES-BLD-BMT-M0101-LB1-03","Mechanical QA","EAF-BMT-LB1-01","E4M QA","Units Terminated"
"f28342f5-2896-5027-a6b6-8556baf51f32","","checkpoint-status","not-started","","","TRUE","TRUE","Basement","LB1","AES-BLD-BMT-M0101-LB1-03","Mechanical QA","EAF-BMT-LB1-01","E4M QA","Temp Sensors and Controllers Installed"
"fb011666-3577-574b-bfb9-4c19fa924414","","checkpoint-status","not-started","","","TRUE","TRUE","Basement","LB1","AES-BLD-BMT-M0101-LB1-03","Mechanical QA","EAF-BMT-LB1-01","E4M QA","Units Tested and Running"
"7aae0dab-6890-47f5-9ea2-f3be8742886b","","folder-normal","not-started","","step","TRUE","FALSE","Basement","LB1","AES-BLD-BMT-M0101-LB1-04"
"92af95b6-c7c3-49a1-adfa-dd6f6226d6cc","","folder-normal","not-started","","step","TRUE","FALSE","Basement","LB1","AES-BLD-BMT-M0101-LB1-04","Mechanical QA"
"c291b9dc-756d-402a-91a6-de87f9f04f6a","","checklist-sectioned","not-started","Mechanical Duct","checklist","FALSE","FALSE","Basement","LB1","AES-BLD-BMT-M0101-LB1-04","Mechanical QA","Outside Air Duct"
"9bf67b61-39eb-5efc-9b8a-d8d839c5d3e4","","checkpoint-group","not-started","","","FALSE","FALSE","Basement","LB1","AES-BLD-BMT-M0101-LB1-04","Mechanical QA","Outside Air Duct","First Fix QA"
"6e636fc9-7227-5d27-b1b7-86e609cf0f6d","","checkpoint-status","not-started","","","TRUE","TRUE","Basement","LB1","AES-BLD-BMT-M0101-LB1-04","Mechanical QA","Outside Air Duct","First Fix QA","Check-off Shop Drawings. Is it all installed correctly: i.e.., each run complete."
"3732f132-4c0a-552e-92b0-8a402000b819","","checkpoint-status","not-started","","","TRUE","TRUE","Basement","LB1","AES-BLD-BMT-M0101-LB1-04","Mechanical QA","Outside Air Duct","First Fix QA","Ducting / equipment connections including flexibles, nuts, bolts and washers correct and tight."
"e36f859e-8d67-50fb-9355-e10e4090e2dc","","checkpoint-status","not-started","","","TRUE","TRUE","Basement","LB1","AES-BLD-BMT-M0101-LB1-04","Mechanical QA","Outside Air Duct","First Fix QA","U/S of duct heights correct as per Workshop Drawings."
"7f658e4a-5b4c-54ef-bcd6-99f8be15c15e","","checkpoint-status","not-started","","","TRUE","TRUE","Basement","LB1","AES-BLD-BMT-M0101-LB1-04","Mechanical QA","Outside Air Duct","First Fix QA","Ducts to be removed relocated / relocated as per drawings"
"66d0796a-1658-5199-9a4e-22989a723f7b","","checkpoint-status","not-started","","","TRUE","TRUE","Basement","LB1","AES-BLD-BMT-M0101-LB1-04","Mechanical QA","Outside Air Duct","First Fix QA","Duct Hangers (is spacing correct, installed level etc)"
"3d557c44-9721-51a3-9b19-6e491d18acbb","","checkpoint-status","not-started","","","TRUE","TRUE","Basement","LB1","AES-BLD-BMT-M0101-LB1-04","Mechanical QA","Outside Air Duct","First Fix QA","Duct jointing (Joints sealed, cleats fitted etc)"
"b0a92710-e8a6-5919-9394-e348292d754f","","checkpoint-status","not-started","","","TRUE","TRUE","Basement","LB1","AES-BLD-BMT-M0101-LB1-04","Mechanical QA","Outside Air Duct","First Fix QA","Fire Dampers installed in open position c/w access panel."
"c811fc05-ec3a-50a2-a253-a1f80514a2db","","checkpoint-status","not-started","","","TRUE","TRUE","Basement","LB1","AES-BLD-BMT-M0101-LB1-04","Mechanical QA","Outside Air Duct","First Fix QA","Sound attenuators installed"
"4e974053-164c-5132-a6b9-398a00a1059d","","checkpoint-status","not-started","","","TRUE","TRUE","Basement","LB1","AES-BLD-BMT-M0101-LB1-04","Mechanical QA","Outside Air Duct","First Fix QA","Filter box installed"
"d79d4e64-1fca-56b0-8ee5-2ce173764122","","checkpoint-status","not-started","","","TRUE","TRUE","Basement","LB1","AES-BLD-BMT-M0101-LB1-04","Mechanical QA","Outside Air Duct","First Fix QA","Transfer ducts installed"
"edb9ceec-45ea-5263-bfcc-21feeb73c3ec","","checkpoint-group","not-started","","","FALSE","FALSE","Basement","LB1","AES-BLD-BMT-M0101-LB1-04","Mechanical QA","Outside Air Duct","Second Fix QA"
"9501922f-ecb2-5567-b139-6d901323ba7b","","checkpoint-status","not-started","","","TRUE","TRUE","Basement","LB1","AES-BLD-BMT-M0101-LB1-04","Mechanical QA","Outside Air Duct","Second Fix QA","Motorized dampers orientation to be installed correct way for sealing purpose"
"661d7cb3-437f-57f8-81e2-1245a374380c","","checkpoint-status","not-started","","","TRUE","TRUE","Basement","LB1","AES-BLD-BMT-M0101-LB1-04","Mechanical QA","Outside Air Duct","Second Fix QA","Access Panels to be installed as per drawing"
"0be1e666-53dd-592d-bf68-8846242283a0","","checkpoint-status","not-started","","","TRUE","TRUE","Basement","LB1","AES-BLD-BMT-M0101-LB1-04","Mechanical QA","Outside Air Duct","Second Fix QA","All volume control dampers set fully open."
"f6d26a4b-94d0-5a44-ba99-58579dc17116","","checkpoint-status","not-started","","","TRUE","TRUE","Basement","LB1","AES-BLD-BMT-M0101-LB1-04","Mechanical QA","Outside Air Duct","Second Fix QA","Butterfly and outlet dampers installed as per drawing and in open position."
"c601b39b-883d-53fc-a6a0-11de1bef9bc0","","checkpoint-status","not-started","","","TRUE","TRUE","Basement","LB1","AES-BLD-BMT-M0101-LB1-04","Mechanical QA","Outside Air Duct","Second Fix QA","Seismic bracing installed as per Drawing"
"47abfb50-fc3b-5999-bb34-d6fe25a515fa","","checkpoint-group","not-started","","","FALSE","FALSE","Basement","LB1","AES-BLD-BMT-M0101-LB1-04","Mechanical QA","Outside Air Duct","Fit Off QA"
"ee81d80b-3998-5ed4-873b-add2a7f3d628","","checkpoint-status","not-started","","","TRUE","TRUE","Basement","LB1","AES-BLD-BMT-M0101-LB1-04","Mechanical QA","Outside Air Duct","Fit Off QA","Flexible ducting installed c/w supports."
"1656fa6a-2524-5ace-81e5-c80550f71e2b","","checkpoint-status","not-started","","","TRUE","TRUE","Basement","LB1","AES-BLD-BMT-M0101-LB1-04","Mechanical QA","Outside Air Duct","Fit Off QA","Correct Equipment / Correct Grills / Diffuser Installed"
"fb164674-9c80-42d7-93ec-bdba769b5732","","folder-normal","not-started","","step","TRUE","FALSE","Basement","LB1","AES-BLD-BMT-M0101-LB1-05"
"825f4cca-6ae8-4d0d-8e8a-fa8d6589f8c8","","folder-normal","not-started","","step","TRUE","FALSE","Basement","LB1","AES-BLD-BMT-M0101-LB1-05","Mechanical QA"
"2de4d410-a249-411f-99d5-a89d26978202","","checklist-sectioned","not-started","Mechanical Duct","checklist","FALSE","FALSE","Basement","LB1","AES-BLD-BMT-M0101-LB1-05","Mechanical QA","Outside Air Duct"
"682cb276-b9e1-59d3-93d2-58957fc5a674","","checkpoint-group","not-started","","","FALSE","FALSE","Basement","LB1","AES-BLD-BMT-M0101-LB1-05","Mechanical QA","Outside Air Duct","First Fix QA"
"ade8e72d-da0b-5381-a914-47f7032f0b99","","checkpoint-status","not-started","","","TRUE","TRUE","Basement","LB1","AES-BLD-BMT-M0101-LB1-05","Mechanical QA","Outside Air Duct","First Fix QA","Check-off Shop Drawings. Is it all installed correctly: i.e.., each run complete."
"3f893303-351a-5f65-92bf-2a1a11f32cdc","","checkpoint-status","not-started","","","TRUE","TRUE","Basement","LB1","AES-BLD-BMT-M0101-LB1-05","Mechanical QA","Outside Air Duct","First Fix QA","Ducting / equipment connections including flexibles, nuts, bolts and washers correct and tight."
"c3175d67-1d7d-546f-bcc0-eb4fb2e8aa07","","checkpoint-status","not-started","","","TRUE","TRUE","Basement","LB1","AES-BLD-BMT-M0101-LB1-05","Mechanical QA","Outside Air Duct","First Fix QA","U/S of duct heights correct as per Workshop Drawings."
"b13812bf-2a8a-5664-9b07-7a3b55228cfb","","checkpoint-status","not-started","","","TRUE","TRUE","Basement","LB1","AES-BLD-BMT-M0101-LB1-05","Mechanical QA","Outside Air Duct","First Fix QA","Ducts to be removed relocated / relocated as per drawings"
"beef72b0-5665-5e0b-9827-fdf188716eee","","checkpoint-status","not-started","","","TRUE","TRUE","Basement","LB1","AES-BLD-BMT-M0101-LB1-05","Mechanical QA","Outside Air Duct","First Fix QA","Duct Hangers (is spacing correct, installed level etc)"
"ecb0d9f4-b064-5368-b425-63603f6cffba","","checkpoint-status","not-started","","","TRUE","TRUE","Basement","LB1","AES-BLD-BMT-M0101-LB1-05","Mechanical QA","Outside Air Duct","First Fix QA","Duct jointing (Joints sealed, cleats fitted etc)"
"eac48d97-6268-5eda-a331-059f10a549b3","","checkpoint-status","not-started","","","TRUE","TRUE","Basement","LB1","AES-BLD-BMT-M0101-LB1-05","Mechanical QA","Outside Air Duct","First Fix QA","Fire Dampers installed in open position c/w access panel."
"9c881844-c394-5782-9ac6-f5a53f7c2467","","checkpoint-status","not-started","","","TRUE","TRUE","Basement","LB1","AES-BLD-BMT-M0101-LB1-05","Mechanical QA","Outside Air Duct","First Fix QA","Sound attenuators installed"
"fc215833-41a3-53b5-a676-0d15e3241ed6","","checkpoint-status","not-started","","","TRUE","TRUE","Basement","LB1","AES-BLD-BMT-M0101-LB1-05","Mechanical QA","Outside Air Duct","First Fix QA","Filter box installed"
"7e2fd522-16c2-5f51-bae4-b6719a6b129f","","checkpoint-status","not-started","","","TRUE","TRUE","Basement","LB1","AES-BLD-BMT-M0101-LB1-05","Mechanical QA","Outside Air Duct","First Fix QA","Transfer ducts installed"
"640fb58b-8c55-5592-88ba-0eaefe92ca6e","","checkpoint-group","not-started","","","FALSE","FALSE","Basement","LB1","AES-BLD-BMT-M0101-LB1-05","Mechanical QA","Outside Air Duct","Second Fix QA"
"10e45e3d-39c5-52a6-a1d6-9f018064ffad","","checkpoint-status","not-started","","","TRUE","TRUE","Basement","LB1","AES-BLD-BMT-M0101-LB1-05","Mechanical QA","Outside Air Duct","Second Fix QA","Motorized dampers orientation to be installed correct way for sealing purpose"
"6b7720e8-9464-54bb-be6b-8b68e19e90df","","checkpoint-status","not-started","","","TRUE","TRUE","Basement","LB1","AES-BLD-BMT-M0101-LB1-05","Mechanical QA","Outside Air Duct","Second Fix QA","Access Panels to be installed as per drawing"
"f7117d11-718b-50b9-a94b-9f81a50ee30d","","checkpoint-status","not-started","","","TRUE","TRUE","Basement","LB1","AES-BLD-BMT-M0101-LB1-05","Mechanical QA","Outside Air Duct","Second Fix QA","All volume control dampers set fully open."
"ded8db68-bdb7-5473-b360-1ee519f76dce","","checkpoint-status","not-started","","","TRUE","TRUE","Basement","LB1","AES-BLD-BMT-M0101-LB1-05","Mechanical QA","Outside Air Duct","Second Fix QA","Butterfly and outlet dampers installed as per drawing and in open position."
"187d9fdb-a532-5649-9fba-9f6a03e40e84","","checkpoint-status","not-started","","","TRUE","TRUE","Basement","LB1","AES-BLD-BMT-M0101-LB1-05","Mechanical QA","Outside Air Duct","Second Fix QA","Seismic bracing installed as per Drawing"
"ba3f1ec5-4b35-56ac-8973-7edbb2120f9b","","checkpoint-group","not-started","","","FALSE","FALSE","Basement","LB1","AES-BLD-BMT-M0101-LB1-05","Mechanical QA","Outside Air Duct","Fit Off QA"
"de0cdc26-12df-57b5-a6ed-13fff10940b4","","checkpoint-status","not-started","","","TRUE","TRUE","Basement","LB1","AES-BLD-BMT-M0101-LB1-05","Mechanical QA","Outside Air Duct","Fit Off QA","Flexible ducting installed c/w supports."
"f83343b9-ae41-51eb-841f-7ad5af543bb5","","checkpoint-status","not-started","","","TRUE","TRUE","Basement","LB1","AES-BLD-BMT-M0101-LB1-05","Mechanical QA","Outside Air Duct","Fit Off QA","Correct Equipment / Correct Grills / Diffuser Installed"
"73ac9c06-a673-4c9f-8831-7025240a96cb","","folder-normal","not-started","","step","TRUE","FALSE","Basement","LB1","AES-BLD-BMT-M0101-LB1-06"
"251ddfdc-f1f2-4e93-b93f-99543219f350","","folder-normal","not-started","","step","TRUE","FALSE","Basement","LB1","AES-BLD-BMT-M0101-LB1-06","Mechanical QA"
"8685d449-1855-4ea6-ad40-f116a5ac8fc4","","checklist-sectioned","not-started","Mechanical Duct","checklist","FALSE","FALSE","Basement","LB1","AES-BLD-BMT-M0101-LB1-06","Mechanical QA","Exhaust Air Duct"
"bd17f5b7-861f-59c0-a092-a9daecf05464","","checkpoint-group","not-started","","","FALSE","FALSE","Basement","LB1","AES-BLD-BMT-M0101-LB1-06","Mechanical QA","Exhaust Air Duct","First Fix QA"
"d1934fe0-1a1b-5c33-9b4e-c9ab568a3a1c","","checkpoint-status","not-started","","","TRUE","TRUE","Basement","LB1","AES-BLD-BMT-M0101-LB1-06","Mechanical QA","Exhaust Air Duct","First Fix QA","Check-off Shop Drawings. Is it all installed correctly: i.e.., each run complete."
"b2665eef-b48d-5045-b400-fc82848bbde0","","checkpoint-status","not-started","","","TRUE","TRUE","Basement","LB1","AES-BLD-BMT-M0101-LB1-06","Mechanical QA","Exhaust Air Duct","First Fix QA","Ducting / equipment connections including flexibles, nuts, bolts and washers correct and tight."
"7104c401-08b2-5ede-a575-6e1e66c301ed","","checkpoint-status","not-started","","","TRUE","TRUE","Basement","LB1","AES-BLD-BMT-M0101-LB1-06","Mechanical QA","Exhaust Air Duct","First Fix QA","U/S of duct heights correct as per Workshop Drawings."
"41e15202-2ac1-5860-8e51-bd923a7170fb","","checkpoint-status","not-started","","","TRUE","TRUE","Basement","LB1","AES-BLD-BMT-M0101-LB1-06","Mechanical QA","Exhaust Air Duct","First Fix QA","Ducts to be removed relocated / relocated as per drawings"
