"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"9cb8348d-88b4-4a60-bbb7-7b1b47838c5a","","checklist-flat","not-started","Pre-commencement Checklist","checklist-flat","FALSE","FALSE","Pre-Commencement Checks"
"334f52e1-c2ff-4f14-bb96-e4876073a65c","","checkpoint-status","not-started","Pre-commencement Checklist:05e8bc87-74fa-4dfc-9b7d-c9df2ee18ff0","","FALSE","FALSE","Pre-Commencement Checks","Quality Management Plan Completed, Agreed and Attached"
"bbc3c402-be2a-49f6-9f51-6282fa6cbdfb","","checkpoint-status","not-started","Pre-commencement Checklist:63846bd2-69d0-44b2-958d-0fb4f269ef3f","","FALSE","FALSE","Pre-Commencement Checks","Inspection & Test Plan Completed, Agreed & Attached"
"458e0881-6b94-4f16-a021-fec553de4abc","","checkpoint-status","not-started","Pre-commencement Checklist:a9d7356a-66ff-4124-9ec1-15908b033a95","","FALSE","FALSE","Pre-Commencement Checks","Relevant Breakdown & Checklist Setup on Conqa & Reviewed by Main Contractor"
"2628597e-306f-4f5e-ac53-18d347c5834e","","checkpoint-status","not-started","Pre-commencement Checklist:e9b74007-9810-4850-9176-707ce3919fd5","","FALSE","FALSE","Pre-Commencement Checks","Conqa Setup & Project Team Trained & Given Access"
"be7efbc2-8e57-441b-9e36-c79b7c4e410a","","checkpoint-status","not-started","Pre-commencement Checklist:22e00068-f669-4869-929d-5667472ca392","","FALSE","FALSE","Pre-Commencement Checks","Review Access Granted to Main Contractor & Relevant Parties"
"12f15359-df46-4a4a-9bfd-18bd38866fa3","","checkpoint-status","not-started","Pre-commencement Checklist:ee60efdf-eec7-42cb-bae3-0fb162188e9e","","FALSE","FALSE","Pre-Commencement Checks","Matrix/Insight Setup (if required)"
"0d48d478-545e-46ca-be22-a8d4b5134e3e","","folder-normal","work-in-progress","","step","TRUE","FALSE","QA - Building B01"
"99677cbe-9e1a-4c39-af9c-dd9933140435","","folder-normal","pass","","step","TRUE","FALSE","QA - Building B01","Fitout"
"9bfc41ca-bba3-41c2-9967-be608acb5ece","","folder-normal","pass","","step","TRUE","FALSE","QA - Building B01","Fitout","Ground Level"
"2916f4b7-b1a4-49db-9758-2fa97b876d1e","","folder-normal","pass","","step","TRUE","FALSE","QA - Building B01","Fitout","Ground Level","Area 2"
"d87d4f2d-299c-4432-85c3-e511fee972a8","","folder-normal","pass","","step","TRUE","FALSE","QA - Building B01","Fitout","Ground Level","Area 2","Apartments"
"2ed8b2b7-f6d6-459f-8ea5-9acf59e1883b","","checklist-flat","pass","POST - S - Underfloor heating","checklist-flat","FALSE","FALSE","QA - Building B01","Fitout","Ground Level","Area 2","Apartments","G064"
"0c60fd4d-2a2b-5dab-acb6-f26dcbb29a4c","","holdpoint","pass","POST - S - Underfloor heating:57061e70-a997-4322-83e7-3791407cd3fe:59e87c0f-137e-4e76-8956-b4e7f7ae1968","","TRUE","TRUE","QA - Building B01","Fitout","Level 1","Area 1","Apartments","1057","CLICK AND SEND EMAIL TO FOREMAN TO SIGN FOR RECEIPT OF THE INSPECTION RESULTS"
"0fd70994-6c53-477a-969c-526c055babd6","","checklist-flat","pass","POST - S - Underfloor heating","checklist-flat","FALSE","FALSE","QA - Building B01","Fitout","Level 1","Area 1","Apartments","1058"
"a2e16714-96f8-5d22-a494-6b2e96a6c683","","checkpoint-status","pass","POST - S - Underfloor heating:be793abb-fe71-4027-96fb-dd47abc0bc4c","","TRUE","TRUE","QA - Building B01","Fitout","Level 1","Area 1","Apartments","1058","Wiring on the floor completed correctly"
"219503d1-1142-51df-a3fb-2cd6dc0aad4d","","checkpoint-status","pass","POST - S - Underfloor heating:e62f2f43-07ad-4e1e-8dcf-6dae054068b1","","TRUE","TRUE","QA - Building B01","Fitout","Level 1","Area 1","Apartments","1058","Self levelling coverage completed and acceptable"
"687671ff-3082-56a4-ace8-56a8d4ce7cf8","","checkpoint-status","pass","POST - S - Underfloor heating:f68e5587-0954-49f4-bf17-a38f5422eb39","","TRUE","TRUE","QA - Building B01","Fitout","Level 1","Area 1","Apartments","1058","Underfloor heating completed - specified level of finish achieved"
"d0e62531-3905-580a-bf26-4dce91762469","","checkpoint-status","pass","POST - S - Underfloor heating:57061e70-a997-4322-83e7-3791407cd3fe","","TRUE","TRUE","QA - Building B01","Fitout","Level 1","Area 1","Apartments","1058","Inspections completed and issued to Foreman"
"c24ab0dd-592d-5512-8297-d329d5bfb8d3","","holdpoint","pass","POST - S - Underfloor heating:57061e70-a997-4322-83e7-3791407cd3fe:59e87c0f-137e-4e76-8956-b4e7f7ae1968","","TRUE","TRUE","QA - Building B01","Fitout","Level 1","Area 1","Apartments","1058","CLICK AND SEND EMAIL TO FOREMAN TO SIGN FOR RECEIPT OF THE INSPECTION RESULTS"
"9cbee188-9b67-4c14-9981-c6964286f2f1","","checklist-flat","pass","POST - S - Underfloor heating","checklist-flat","FALSE","FALSE","QA - Building B01","Fitout","Level 1","Area 1","Apartments","1059"
"4b4cfc0a-8b43-5e0b-bb46-8f2268728859","","checkpoint-status","pass","POST - S - Underfloor heating:be793abb-fe71-4027-96fb-dd47abc0bc4c","","TRUE","TRUE","QA - Building B01","Fitout","Level 1","Area 1","Apartments","1059","Wiring on the floor completed correctly"
"d2d0458e-2fb1-5027-a382-2e7947d59e2a","","checkpoint-status","pass","POST - S - Underfloor heating:e62f2f43-07ad-4e1e-8dcf-6dae054068b1","","TRUE","TRUE","QA - Building B01","Fitout","Level 1","Area 1","Apartments","1059","Self levelling coverage completed and acceptable"
"4c9da367-63a6-5dec-bed7-ad8a2ffe2652","","checkpoint-status","pass","POST - S - Underfloor heating:f68e5587-0954-49f4-bf17-a38f5422eb39","","TRUE","TRUE","QA - Building B01","Fitout","Level 1","Area 1","Apartments","1059","Underfloor heating completed - specified level of finish achieved"
"a5b83046-97ee-57d8-b671-99d85bbf0705","","checkpoint-status","pass","POST - S - Underfloor heating:57061e70-a997-4322-83e7-3791407cd3fe","","TRUE","TRUE","QA - Building B01","Fitout","Level 1","Area 1","Apartments","1059","Inspections completed and issued to Foreman"
"8ad24f26-ad5d-53c5-a33f-98b7f7393cb7","","holdpoint","pass","POST - S - Underfloor heating:57061e70-a997-4322-83e7-3791407cd3fe:59e87c0f-137e-4e76-8956-b4e7f7ae1968","","TRUE","TRUE","QA - Building B01","Fitout","Level 1","Area 1","Apartments","1059","CLICK AND SEND EMAIL TO FOREMAN TO SIGN FOR RECEIPT OF THE INSPECTION RESULTS"
"f3de68ff-0ee7-43ae-b1ff-5d603594b446","","checklist-flat","pass","POST - S - Underfloor heating","checklist-flat","FALSE","FALSE","QA - Building B01","Fitout","Level 1","Area 1","Apartments","1071"
"875f5de4-801b-5345-8b0e-f6525cfcb58b","","checkpoint-status","pass","POST - S - Underfloor heating:be793abb-fe71-4027-96fb-dd47abc0bc4c","","TRUE","TRUE","QA - Building B01","Fitout","Level 1","Area 1","Apartments","1071","Wiring on the floor completed correctly"
"faa930e9-12b0-51bf-880c-e750f99506dc","","checkpoint-status","pass","POST - S - Underfloor heating:e62f2f43-07ad-4e1e-8dcf-6dae054068b1","","TRUE","TRUE","QA - Building B01","Fitout","Level 1","Area 1","Apartments","1071","Self levelling coverage completed and acceptable"
"5f56b5eb-6fe1-5744-ad47-be97604a72c8","","checkpoint-status","pass","POST - S - Underfloor heating:f68e5587-0954-49f4-bf17-a38f5422eb39","","TRUE","TRUE","QA - Building B01","Fitout","Level 1","Area 1","Apartments","1071","Underfloor heating completed - specified level of finish achieved"
"fb571fe8-2e37-5232-b819-b7b94ae567b6","","checkpoint-status","pass","POST - S - Underfloor heating:57061e70-a997-4322-83e7-3791407cd3fe","","TRUE","TRUE","QA - Building B01","Fitout","Level 1","Area 1","Apartments","1071","Inspections completed and issued to Foreman"
"910deeba-6fe3-5016-9d40-6e2f46392a08","","holdpoint","pass","POST - S - Underfloor heating:57061e70-a997-4322-83e7-3791407cd3fe:59e87c0f-137e-4e76-8956-b4e7f7ae1968","","TRUE","TRUE","QA - Building B01","Fitout","Level 1","Area 1","Apartments","1071","CLICK AND SEND EMAIL TO FOREMAN TO SIGN FOR RECEIPT OF THE INSPECTION RESULTS"
"792e3b85-24aa-465d-90c8-32f65fd17beb","","checklist-flat","pass","POST - S - Underfloor heating","checklist-flat","FALSE","FALSE","QA - Building B01","Fitout","Level 1","Area 1","Apartments","1073"
"8b5dc852-3091-5482-918b-145030d9dd70","","checkpoint-status","pass","POST - S - Underfloor heating:be793abb-fe71-4027-96fb-dd47abc0bc4c","","TRUE","TRUE","QA - Building B01","Fitout","Level 1","Area 1","Apartments","1073","Wiring on the floor completed correctly"
"df3e60be-e003-5378-897c-1aee2d9794fe","","checkpoint-status","pass","POST - S - Underfloor heating:e62f2f43-07ad-4e1e-8dcf-6dae054068b1","","TRUE","TRUE","QA - Building B01","Fitout","Level 1","Area 1","Apartments","1073","Self levelling coverage completed and acceptable"
"30bee95e-8a3b-50d1-83bd-d5c4618fbe80","","checkpoint-status","pass","POST - S - Underfloor heating:f68e5587-0954-49f4-bf17-a38f5422eb39","","TRUE","TRUE","QA - Building B01","Fitout","Level 1","Area 1","Apartments","1073","Underfloor heating completed - specified level of finish achieved"
"8b510023-f269-5106-b0ce-f63ab04e6de2","","checkpoint-status","pass","POST - S - Underfloor heating:57061e70-a997-4322-83e7-3791407cd3fe","","TRUE","TRUE","QA - Building B01","Fitout","Level 1","Area 1","Apartments","1073","Inspections completed and issued to Foreman"
"7ebd9fbd-d8d4-5cf5-959e-ae18a82382b9","","holdpoint","pass","POST - S - Underfloor heating:57061e70-a997-4322-83e7-3791407cd3fe:59e87c0f-137e-4e76-8956-b4e7f7ae1968","","TRUE","TRUE","QA - Building B01","Fitout","Level 1","Area 1","Apartments","1073","CLICK AND SEND EMAIL TO FOREMAN TO SIGN FOR RECEIPT OF THE INSPECTION RESULTS"
"b3efee9d-4c3c-4d47-8b29-94a36551117e","","folder-normal","pass","","step","TRUE","FALSE","QA - Building B01","Fitout","Level 1","Area 2"
"a4cb5c82-01fd-42f3-acd1-2d1b812f0023","","folder-normal","pass","","step","TRUE","FALSE","QA - Building B01","Fitout","Level 1","Area 2","Apartments"
"dbdc321c-d293-4521-b756-9a20a31e9bc0","","checklist-flat","pass","POST - S - Underfloor heating","checklist-flat","FALSE","FALSE","QA - Building B01","Fitout","Level 1","Area 2","Apartments","1072"
"418feb0a-6980-5f5c-b25b-bd2d51a99092","","checkpoint-status","pass","POST - S - Underfloor heating:be793abb-fe71-4027-96fb-dd47abc0bc4c","","TRUE","TRUE","QA - Building B01","Fitout","Level 1","Area 2","Apartments","1072","Wiring on the floor completed correctly"
"6a2af8fa-c6ac-565b-b619-9c1af6433a7d","","checkpoint-status","pass","POST - S - Underfloor heating:e62f2f43-07ad-4e1e-8dcf-6dae054068b1","","TRUE","TRUE","QA - Building B01","Fitout","Level 1","Area 2","Apartments","1072","Self levelling coverage completed and acceptable"
"97f4e38d-7eac-51f9-9b57-5e7c42abb6ea","","checkpoint-status","pass","POST - S - Underfloor heating:f68e5587-0954-49f4-bf17-a38f5422eb39","","TRUE","TRUE","QA - Building B01","Fitout","Level 1","Area 2","Apartments","1072","Underfloor heating completed - specified level of finish achieved"
"cdbc580c-faba-5649-828e-bac6044190b8","","checkpoint-status","pass","POST - S - Underfloor heating:57061e70-a997-4322-83e7-3791407cd3fe","","TRUE","TRUE","QA - Building B01","Fitout","Level 1","Area 2","Apartments","1072","Inspections completed and issued to Foreman"
"586e9b1b-b567-5889-9812-0cf8a6b965f5","","holdpoint","pass","POST - S - Underfloor heating:57061e70-a997-4322-83e7-3791407cd3fe:59e87c0f-137e-4e76-8956-b4e7f7ae1968","","TRUE","TRUE","QA - Building B01","Fitout","Level 1","Area 2","Apartments","1072","CLICK AND SEND EMAIL TO FOREMAN TO SIGN FOR RECEIPT OF THE INSPECTION RESULTS"
"5fa0f065-5868-456a-9bd2-1d5b38e89d83","","checklist-flat","pass","POST - S - Underfloor heating","checklist-flat","FALSE","FALSE","QA - Building B01","Fitout","Level 1","Area 2","Apartments","1070"
"afd59cb5-f99e-5f15-8dc8-6b3fc67dc548","","checkpoint-status","pass","POST - S - Underfloor heating:be793abb-fe71-4027-96fb-dd47abc0bc4c","","TRUE","TRUE","QA - Building B01","Fitout","Level 1","Area 2","Apartments","1070","Wiring on the floor completed correctly"
"32925693-4171-591e-8e01-10f58ee704dd","","checkpoint-status","pass","POST - S - Underfloor heating:e62f2f43-07ad-4e1e-8dcf-6dae054068b1","","TRUE","TRUE","QA - Building B01","Fitout","Level 1","Area 2","Apartments","1070","Self levelling coverage completed and acceptable"
"076a695c-f711-5235-91ef-eb967a5016b8","","checkpoint-status","pass","POST - S - Underfloor heating:f68e5587-0954-49f4-bf17-a38f5422eb39","","TRUE","TRUE","QA - Building B01","Fitout","Level 1","Area 2","Apartments","1070","Underfloor heating completed - specified level of finish achieved"
"7a2a85a6-9a37-541e-9cce-14bd08a027a0","","checkpoint-status","pass","POST - S - Underfloor heating:57061e70-a997-4322-83e7-3791407cd3fe","","TRUE","TRUE","QA - Building B01","Fitout","Level 1","Area 2","Apartments","1070","Inspections completed and issued to Foreman"
"79feb857-a5b1-5646-a3e8-bfe0951e1344","","holdpoint","pass","POST - S - Underfloor heating:57061e70-a997-4322-83e7-3791407cd3fe:59e87c0f-137e-4e76-8956-b4e7f7ae1968","","TRUE","TRUE","QA - Building B01","Fitout","Level 1","Area 2","Apartments","1070","CLICK AND SEND EMAIL TO FOREMAN TO SIGN FOR RECEIPT OF THE INSPECTION RESULTS"
"b7e6cfe9-b596-4a72-a84d-cb54f5cd88a0","","checklist-flat","pass","POST - S - Underfloor heating","checklist-flat","FALSE","FALSE","QA - Building B01","Fitout","Level 1","Area 2","Apartments","1060"
"4f43121e-debf-52a5-bb27-11c2184c77c4","","checkpoint-status","pass","POST - S - Underfloor heating:be793abb-fe71-4027-96fb-dd47abc0bc4c","","TRUE","TRUE","QA - Building B01","Fitout","Level 1","Area 2","Apartments","1060","Wiring on the floor completed correctly"
"3b8dca27-73e3-54a8-90d7-2f920f8912e4","","checkpoint-status","pass","POST - S - Underfloor heating:e62f2f43-07ad-4e1e-8dcf-6dae054068b1","","TRUE","TRUE","QA - Building B01","Fitout","Level 1","Area 2","Apartments","1060","Self levelling coverage completed and acceptable"
"a67186a6-4f98-5822-99df-88228ae8bee9","","checkpoint-status","pass","POST - S - Underfloor heating:f68e5587-0954-49f4-bf17-a38f5422eb39","","TRUE","TRUE","QA - Building B01","Fitout","Level 1","Area 2","Apartments","1060","Underfloor heating completed - specified level of finish achieved"
"f45571b2-a1cf-5b65-a717-bd9e323c00c7","","checkpoint-status","pass","POST - S - Underfloor heating:57061e70-a997-4322-83e7-3791407cd3fe","","TRUE","TRUE","QA - Building B01","Fitout","Level 1","Area 2","Apartments","1060","Inspections completed and issued to Foreman"
"b77944d3-ad9d-5889-b635-09b36243d0dc","","holdpoint","pass","POST - S - Underfloor heating:57061e70-a997-4322-83e7-3791407cd3fe:59e87c0f-137e-4e76-8956-b4e7f7ae1968","","TRUE","TRUE","QA - Building B01","Fitout","Level 1","Area 2","Apartments","1060","CLICK AND SEND EMAIL TO FOREMAN TO SIGN FOR RECEIPT OF THE INSPECTION RESULTS"
"f2f63b27-af4f-4740-9e18-0f4ed34d741c","","checklist-flat","pass","POST - S - Underfloor heating","checklist-flat","FALSE","FALSE","QA - Building B01","Fitout","Level 1","Area 2","Apartments","1061"
"d66c9016-7809-516e-ade0-814ed5680990","","checkpoint-status","pass","POST - S - Underfloor heating:be793abb-fe71-4027-96fb-dd47abc0bc4c","","TRUE","TRUE","QA - Building B01","Fitout","Level 1","Area 2","Apartments","1061","Wiring on the floor completed correctly"
"b0783322-e07c-5791-80bd-d3e37a9ce09e","","checkpoint-status","pass","POST - S - Underfloor heating:e62f2f43-07ad-4e1e-8dcf-6dae054068b1","","TRUE","TRUE","QA - Building B01","Fitout","Level 1","Area 2","Apartments","1061","Self levelling coverage completed and acceptable"
"e47cb924-f932-5b85-9050-61b9c38ddd73","","checkpoint-status","pass","POST - S - Underfloor heating:f68e5587-0954-49f4-bf17-a38f5422eb39","","TRUE","TRUE","QA - Building B01","Fitout","Level 1","Area 2","Apartments","1061","Underfloor heating completed - specified level of finish achieved"
"8c5924f4-6238-5a23-a4b1-d2a1b08c65c0","","checkpoint-status","pass","POST - S - Underfloor heating:57061e70-a997-4322-83e7-3791407cd3fe","","TRUE","TRUE","QA - Building B01","Fitout","Level 1","Area 2","Apartments","1061","Inspections completed and issued to Foreman"
"facc4e14-6e80-578d-817c-0b42a3456c44","","holdpoint","pass","POST - S - Underfloor heating:57061e70-a997-4322-83e7-3791407cd3fe:59e87c0f-137e-4e76-8956-b4e7f7ae1968","","TRUE","TRUE","QA - Building B01","Fitout","Level 1","Area 2","Apartments","1061","CLICK AND SEND EMAIL TO FOREMAN TO SIGN FOR RECEIPT OF THE INSPECTION RESULTS"
"8c9ac52f-94b9-4e1c-a6e1-f8492cf3af08","","checklist-flat","pass","POST - S - Underfloor heating","checklist-flat","FALSE","FALSE","QA - Building B01","Fitout","Level 1","Area 2","Apartments","1062"
"b43838b0-6c2c-5825-9d8b-126cd1a30d07","","checkpoint-status","pass","POST - S - Underfloor heating:be793abb-fe71-4027-96fb-dd47abc0bc4c","","TRUE","TRUE","QA - Building B01","Fitout","Level 1","Area 2","Apartments","1062","Wiring on the floor completed correctly"
"1bbf886c-6d20-5410-bfb8-6fc6aef06262","","checkpoint-status","pass","POST - S - Underfloor heating:e62f2f43-07ad-4e1e-8dcf-6dae054068b1","","TRUE","TRUE","QA - Building B01","Fitout","Level 1","Area 2","Apartments","1062","Self levelling coverage completed and acceptable"
"e26f4223-2a66-5689-a069-45ccff7aa7a0","","checkpoint-status","pass","POST - S - Underfloor heating:f68e5587-0954-49f4-bf17-a38f5422eb39","","TRUE","TRUE","QA - Building B01","Fitout","Level 1","Area 2","Apartments","1062","Underfloor heating completed - specified level of finish achieved"
"2ca0f934-cb3d-514b-9d5f-7ea51b4fc3df","","checkpoint-status","pass","POST - S - Underfloor heating:57061e70-a997-4322-83e7-3791407cd3fe","","TRUE","TRUE","QA - Building B01","Fitout","Level 1","Area 2","Apartments","1062","Inspections completed and issued to Foreman"
"34bfffa4-a5ee-54bb-99b1-5eda67316048","","holdpoint","pass","POST - S - Underfloor heating:57061e70-a997-4322-83e7-3791407cd3fe:59e87c0f-137e-4e76-8956-b4e7f7ae1968","","TRUE","TRUE","QA - Building B01","Fitout","Level 1","Area 2","Apartments","1062","CLICK AND SEND EMAIL TO FOREMAN TO SIGN FOR RECEIPT OF THE INSPECTION RESULTS"
"03b91045-e79e-4773-825a-750132177d08","","checklist-flat","pass","POST - S - Underfloor heating","checklist-flat","FALSE","FALSE","QA - Building B01","Fitout","Level 1","Area 2","Apartments","1063"
"83cdf830-fe2d-5465-b128-b78a2891cd82","","checkpoint-status","pass","POST - S - Underfloor heating:be793abb-fe71-4027-96fb-dd47abc0bc4c","","TRUE","TRUE","QA - Building B01","Fitout","Level 1","Area 2","Apartments","1063","Wiring on the floor completed correctly"
"2fc85a13-c122-5bbb-ab63-6093d11d6c6e","","checkpoint-status","pass","POST - S - Underfloor heating:e62f2f43-07ad-4e1e-8dcf-6dae054068b1","","TRUE","TRUE","QA - Building B01","Fitout","Level 1","Area 2","Apartments","1063","Self levelling coverage completed and acceptable"
"636d0bd2-9c74-5bc7-a21d-47a23f0415e2","","checkpoint-status","pass","POST - S - Underfloor heating:f68e5587-0954-49f4-bf17-a38f5422eb39","","TRUE","TRUE","QA - Building B01","Fitout","Level 1","Area 2","Apartments","1063","Underfloor heating completed - specified level of finish achieved"
"91b8e791-1169-5b9a-83ff-3ed40c56ea3d","","checkpoint-status","pass","POST - S - Underfloor heating:57061e70-a997-4322-83e7-3791407cd3fe","","TRUE","TRUE","QA - Building B01","Fitout","Level 1","Area 2","Apartments","1063","Inspections completed and issued to Foreman"
"1dfdc144-191e-5a77-aec3-e224867f85de","","holdpoint","pass","POST - S - Underfloor heating:57061e70-a997-4322-83e7-3791407cd3fe:59e87c0f-137e-4e76-8956-b4e7f7ae1968","","TRUE","TRUE","QA - Building B01","Fitout","Level 1","Area 2","Apartments","1063","CLICK AND SEND EMAIL TO FOREMAN TO SIGN FOR RECEIPT OF THE INSPECTION RESULTS"
"0f58aa58-6cb3-45b0-9992-7367e1b82c5e","","checklist-flat","pass","POST - S - Underfloor heating","checklist-flat","FALSE","FALSE","QA - Building B01","Fitout","Level 1","Area 2","Apartments","1064"
"8f64931f-1bcb-579a-8af3-1e94ff6745ab","","checkpoint-status","pass","POST - S - Underfloor heating:be793abb-fe71-4027-96fb-dd47abc0bc4c","","TRUE","TRUE","QA - Building B01","Fitout","Level 1","Area 2","Apartments","1064","Wiring on the floor completed correctly"
"41493a6d-9686-55f7-bd6c-cecd99a786aa","","checkpoint-status","pass","POST - S - Underfloor heating:e62f2f43-07ad-4e1e-8dcf-6dae054068b1","","TRUE","TRUE","QA - Building B01","Fitout","Level 1","Area 2","Apartments","1064","Self levelling coverage completed and acceptable"
"f97a8397-2407-5700-9283-233f248ebc5d","","checkpoint-status","pass","POST - S - Underfloor heating:f68e5587-0954-49f4-bf17-a38f5422eb39","","TRUE","TRUE","QA - Building B01","Fitout","Level 1","Area 2","Apartments","1064","Underfloor heating completed - specified level of finish achieved"
"06a8e4e4-b894-53dc-9a1d-41de3a15a96e","","checkpoint-status","pass","POST - S - Underfloor heating:57061e70-a997-4322-83e7-3791407cd3fe","","TRUE","TRUE","QA - Building B01","Fitout","Level 1","Area 2","Apartments","1064","Inspections completed and issued to Foreman"
"3a941586-53c8-5006-a9b7-fb2d99b0314c","","holdpoint","pass","POST - S - Underfloor heating:57061e70-a997-4322-83e7-3791407cd3fe:59e87c0f-137e-4e76-8956-b4e7f7ae1968","","TRUE","TRUE","QA - Building B01","Fitout","Level 1","Area 2","Apartments","1064","CLICK AND SEND EMAIL TO FOREMAN TO SIGN FOR RECEIPT OF THE INSPECTION RESULTS"
"c4d664db-2202-421d-8e4e-fdb2e8fe27b6","","checklist-flat","pass","POST - S - Underfloor heating","checklist-flat","FALSE","FALSE","QA - Building B01","Fitout","Level 1","Area 2","Apartments","1065"
"fdd283fe-189a-55d0-8f46-18d942fb330d","","checkpoint-status","pass","POST - S - Underfloor heating:be793abb-fe71-4027-96fb-dd47abc0bc4c","","TRUE","TRUE","QA - Building B01","Fitout","Level 1","Area 2","Apartments","1065","Wiring on the floor completed correctly"
"d3bc7ee6-fd45-5403-824e-15802c87f6cd","","checkpoint-status","pass","POST - S - Underfloor heating:e62f2f43-07ad-4e1e-8dcf-6dae054068b1","","TRUE","TRUE","QA - Building B01","Fitout","Level 1","Area 2","Apartments","1065","Self levelling coverage completed and acceptable"
"e0d0dc94-2ff3-579e-b1d5-63d11f3e3df7","","checkpoint-status","pass","POST - S - Underfloor heating:f68e5587-0954-49f4-bf17-a38f5422eb39","","TRUE","TRUE","QA - Building B01","Fitout","Level 1","Area 2","Apartments","1065","Underfloor heating completed - specified level of finish achieved"
"3f862fa8-61a7-564e-919d-91e292db5fc7","","checkpoint-status","pass","POST - S - Underfloor heating:57061e70-a997-4322-83e7-3791407cd3fe","","TRUE","TRUE","QA - Building B01","Fitout","Level 1","Area 2","Apartments","1065","Inspections completed and issued to Foreman"
"ebcf1874-7514-5f06-86a7-11b99683c91b","","holdpoint","pass","POST - S - Underfloor heating:57061e70-a997-4322-83e7-3791407cd3fe:59e87c0f-137e-4e76-8956-b4e7f7ae1968","","TRUE","TRUE","QA - Building B01","Fitout","Level 1","Area 2","Apartments","1065","CLICK AND SEND EMAIL TO FOREMAN TO SIGN FOR RECEIPT OF THE INSPECTION RESULTS"
"0f214ba2-cf65-4360-b302-308ce7243c8f","","checklist-flat","pass","POST - S - Underfloor heating","checklist-flat","FALSE","FALSE","QA - Building B01","Fitout","Level 1","Area 2","Apartments","1066"
"4f517e0c-2ac3-5497-a9fb-fd19d7da1c16","","checkpoint-status","pass","POST - S - Underfloor heating:be793abb-fe71-4027-96fb-dd47abc0bc4c","","TRUE","TRUE","QA - Building B01","Fitout","Level 1","Area 2","Apartments","1066","Wiring on the floor completed correctly"
"b5a715d0-014e-5820-b171-e9af339d63af","","checkpoint-status","pass","POST - S - Underfloor heating:e62f2f43-07ad-4e1e-8dcf-6dae054068b1","","TRUE","TRUE","QA - Building B01","Fitout","Level 1","Area 2","Apartments","1066","Self levelling coverage completed and acceptable"
"de94d7db-d885-504f-ab05-8020ac45e2be","","checkpoint-status","pass","POST - S - Underfloor heating:f68e5587-0954-49f4-bf17-a38f5422eb39","","TRUE","TRUE","QA - Building B01","Fitout","Level 1","Area 2","Apartments","1066","Underfloor heating completed - specified level of finish achieved"
"1864e11d-e696-5c28-a4a1-3595722310a7","","checkpoint-status","pass","POST - S - Underfloor heating:57061e70-a997-4322-83e7-3791407cd3fe","","TRUE","TRUE","QA - Building B01","Fitout","Level 1","Area 2","Apartments","1066","Inspections completed and issued to Foreman"
"d17e977e-cafe-5190-a0a4-579f5c9240b2","","holdpoint","pass","POST - S - Underfloor heating:57061e70-a997-4322-83e7-3791407cd3fe:59e87c0f-137e-4e76-8956-b4e7f7ae1968","","TRUE","TRUE","QA - Building B01","Fitout","Level 1","Area 2","Apartments","1066","CLICK AND SEND EMAIL TO FOREMAN TO SIGN FOR RECEIPT OF THE INSPECTION RESULTS"
"112987f2-84e0-4487-a2f6-1c8049cbc543","","checklist-flat","pass","POST - S - Underfloor heating","checklist-flat","FALSE","FALSE","QA - Building B01","Fitout","Level 1","Area 2","Apartments","1067"
"344b14fc-90e7-54ff-87fa-a549c399f438","","checkpoint-status","pass","POST - S - Underfloor heating:be793abb-fe71-4027-96fb-dd47abc0bc4c","","TRUE","TRUE","QA - Building B01","Fitout","Level 1","Area 2","Apartments","1067","Wiring on the floor completed correctly"
"5ccd5c37-565f-5d40-9a5a-897e42f0cef2","","checkpoint-status","pass","POST - S - Underfloor heating:e62f2f43-07ad-4e1e-8dcf-6dae054068b1","","TRUE","TRUE","QA - Building B01","Fitout","Level 1","Area 2","Apartments","1067","Self levelling coverage completed and acceptable"
"02bec1de-ab17-576e-9900-765e91cc6374","","checkpoint-status","pass","POST - S - Underfloor heating:f68e5587-0954-49f4-bf17-a38f5422eb39","","TRUE","TRUE","QA - Building B01","Fitout","Level 1","Area 2","Apartments","1067","Underfloor heating completed - specified level of finish achieved"
"e84d46e3-ed36-5d2d-a61d-a69868a1e504","","checkpoint-status","pass","POST - S - Underfloor heating:57061e70-a997-4322-83e7-3791407cd3fe","","TRUE","TRUE","QA - Building B01","Fitout","Level 1","Area 2","Apartments","1067","Inspections completed and issued to Foreman"
"d2225858-473b-5299-9ce8-cf2466e3582c","","holdpoint","pass","POST - S - Underfloor heating:57061e70-a997-4322-83e7-3791407cd3fe:59e87c0f-137e-4e76-8956-b4e7f7ae1968","","TRUE","TRUE","QA - Building B01","Fitout","Level 1","Area 2","Apartments","1067","CLICK AND SEND EMAIL TO FOREMAN TO SIGN FOR RECEIPT OF THE INSPECTION RESULTS"
"fba9751d-4b2f-4d7b-a0e7-26b622e4b4de","","checklist-flat","pass","POST - S - Underfloor heating","checklist-flat","FALSE","FALSE","QA - Building B01","Fitout","Level 1","Area 2","Apartments","1068"
