Type,Id,Name,Values,Prompting Name,Resource Id
note,fb3b19db-8811-575b-bf45-f0960a55879a,"Acceptance / Conformance Criteria - The joints surfaces should be accurately formed and must be thoroughly dry, clean, and free from frost. Remove all laitance, curing compounds, form release agents, loose material, and any contaminating foreign matter from joint faces by grinding, grit blasting or wire brushing. The prepared sealing slot should be blown out with dry, oil-free compressed air. The sealant may be applied in joints up to a maximum of 30mm wide. All moving joints should be designed to an optimal width to depth ratio of 2:1, with a minimum joint size of 12mm sealant depth.",,,
note,414a62eb-768b-57b5-bde1-2631c9db51f8,Standard / Specification - PS 19.22.2,,,
note,887c5026-e94c-5134-9a44-0296d6eae49f,Verifying Document - Site Records,,,
note,8e132dcd-7ae7-5c02-b66b-685edf51132c,Frequency - Each Joint,,,
note,1cf46dae-6e46-5bc8-93fa-f60df98b9358,Verification Activity: Activity - R,,,
note,66a7f355-311b-5217-9384-fe7223c099c6,Verification Activity: By - SE,,,
checkpoint,,12.06.02 - Movement joints,,,
note,f3eb1f54-44d4-58fc-b314-fcbefd41eded,"Acceptance / Conformance Criteria - In movement joints, the sealant must not be allowed to bond to the back face of the joint.",,,
note,67f075c7-9174-5125-a365-82829b9613f3,Standard / Specification - PS 19.22.3,,,
note,df76e417-ecdc-5ff2-ac4a-58a53bc1675a,Verifying Document - Site Records,,,
note,0985baed-c9fd-5389-bdce-b28a722a5639,Frequency - Each Joint,,,
note,79162b12-f8b1-5a6c-ad4d-669d1477365f,Verification Activity: Activity - R,,,
note,cc04f2eb-9779-5bf4-bd25-9ae3ab06751f,Verification Activity: By - SE,,,
checkpoint,,12.06.03 - Concrete Age,,,
note,13b89807-9a4e-58c7-ac23-efa5285c7100,Acceptance / Conformance Criteria - New concrete must be allowed to cure for a minimum of 28 days before sealant installation.,,,
note,bab37d1e-371e-5eeb-bf4f-11704acdcc0b,Standard / Specification - PS 19.22.4,,,
note,84ef6c23-b372-5721-a799-e5de1ab9c913,Verifying Document - Site Records,,,
note,02bbf6cf-1ec0-5afb-9a37-b10eeb6cfaff,Frequency - 28 days post pouring,,,
note,a68c3715-3a4b-55e3-8b5c-fafa2f3cf24a,Verification Activity: Activity - R,,,
note,6f7d7ead-1329-5a5d-8279-645cba251254,Verification Activity: By - SE,,,
section,,12.07 Supply and Install of Non-slip Coating,,,
checkpoint,,12.07.01 - Install of Non-slip Coating,,,
note,04c30715-8c5c-5859-9672-996f5c51cda4,Acceptance / Conformance Criteria - The top of the underpass floor slab and bottom chamfers will have Sikafloor 91 or Sikafloor 150 applied after the installation of the box culvert segments. The thickness of this is to be between 3 and 5mm. The application of the product must be done in accordance with the manufacturer’s specifications.,,,
note,fb8e1f87-87f7-518a-b17a-cae412f5e895,Standard / Specification - PS 19.23.2,,,
note,7f4de997-193d-5b19-89ca-27246937b813,Verifying Document - Site Records,,,
note,937ec9b2-73ec-501c-ab26-52e485b47c1a,Frequency - Each Underpass,,,
note,1f739448-5758-530b-9f84-24e95214d0d1,Verification Activity: Activity - I,,,
note,4d63cd5a-ba25-5c6f-adcd-920253522c3c,Verification Activity: By - SE,,,
section,,12.08 Anti-Graffiti Finish,,,
checkpoint,,12.08.01 - Anti-Graffiti Application,,,
note,cda89512-8344-562a-b03b-56ee34edbb9d,Acceptance / Conformance Criteria - The anti-graffiti coatings shall be applied and maintained in accordance with the manufacturer's requirements.,,,
note,54a0a2ca-85c6-5795-a3f8-f0ace541504f,Standard / Specification - PS 19.24.3,,,
note,a7d0dbf6-4937-5649-9a2f-bfc22343be54,Verifying Document - Site Records,,,
note,c5ee8124-af2c-5dfe-a313-b0cdbff19e35,Frequency - Each Application,,,
note,a5a7ec8b-ae66-568a-bcdb-243fe6b2fe30,Verification Activity: Activity - R,,,
note,457a7204-3a90-5a8f-b029-b89e4ac6c428,Verification Activity: By - SE,,,
checkpoint,,12.08.02 - Anti-Graffiti Label Application,,,
note,2e43d4e4-56f5-5d53-926f-b9d02b6ce0f1,Acceptance / Conformance Criteria - A self-adhesive label shall indicate all areas of anti-graffiti coatings on site.,,,
note,2b85ede9-71db-5597-a378-7f36b8d29943,Standard / Specification - PS 19.24.4,,,
note,cd79caf7-3e8a-50b7-baf7-4e126e17e7d2,Verifying Document - Site Records,,,
note,d31c5f4d-735a-5346-9ef8-aa3f1303c8ae,Frequency - Each Structure,,,
note,071b505c-5c21-5cb1-baf4-f59c532ec786,Verification Activity: Activity - R,,,
note,6f107d3b-887b-5492-abc1-e959d45aa599,Verification Activity: By - SE,,,
section,,12.09 Steelwork Fabrication and Installation,,,
checkpoint,,12.09.01 - Welding,,,
note,2415b9d2-f0a0-5ba9-b531-ace0b9d79442,"Acceptance / Conformance Criteria - Welding shall comply with AS/NZS 5131, Section 7.",,,
note,d86d71df-6274-5cf8-87b1-743f9a463446,Standard / Specification - PS 19.26.8,,,
note,5650394d-4662-5fd2-a729-b44b2847ca49,Verifying Document - Site Records,,,
note,ef6fd828-8c5a-5bc7-ac4f-4a821f3f52f8,Frequency - Each Weld,,,
note,930948b8-100c-5138-bb85-7d9c9d4320a7,Verification Activity: Activity - S,,,
note,e0aa515c-9658-5a64-b6fd-6c3477d6af4c,Verification Activity: By - SE,,,
checkpoint,,12.09.02 - Holing,,,
note,4f87bf26-68d1-556b-ae9b-c3c4fbe3da06,"Acceptance / Conformance Criteria - Holing shall comply with AS/NZS 5131, Section 6.7.",,,
note,19dd755c-cf14-5e8d-a427-f3f5c10c9bf2,Standard / Specification - PS 19.26.9,,,
note,ca9493f9-f48d-5cd1-a028-c1757f5bfd2a,Verifying Document - Site Records,,,
note,6d748a21-a145-5b0a-bcd8-c97717a557fa,Frequency - Each Hole,,,
note,7d4c027d-322b-5e8d-8250-1e951276c660,Verification Activity: Activity - S,,,
note,e0c5ca18-71e8-559d-a3c6-2df7c1f3e02f,Verification Activity: By - SE,,,
checkpoint,,12.09.03 - Installation,,,
note,f4a3a584-07df-502d-a34d-3bf0cf89b450,Acceptance / Conformance Criteria - Holing shall comply with AS/NZS 5131,,,
note,8e6eb9aa-f1bd-5337-ad96-5e0eaea79f51,Standard / Specification - PS 19.26,,,
note,b0058667-828f-5b75-8ff7-1f7613c4477a,Verifying Document - Site Records,,,
note,4bb6e719-7e34-5e7d-a92f-ff48a80e6262,Frequency - Each Item,,,
note,7b604d30-2666-5865-a68f-6dae94fad86f,Verification Activity: Activity - S,,,
note,81511f79-be31-5cb3-9edb-ce3b31e17659,Verification Activity: By - SE,,,
section,,12.10 uPVC Pipe,,,
checkpoint,,12.10.01 - Plastic Pipe Trench Backfill,,,
note,522b9f09-8aa4-503d-80c9-1872ca5bd165,Acceptance / Conformance Criteria - Plastic Pipe Trench Backfill,,,
note,6449c151-7fa2-54a9-b52b-91906ef62d4d,"Standard / Specification - Except as shown otherwise on the drawings, or directed otherwise by the Engineer, support material shall be as per AS/NZS 2566.2.2002 “Buried flexible pipelines – installation” corresponding to the relevant pipe support type as detailed. All materials in bedding zones, side zones and haunching zones shall comply with the grading specification in the aforementioned AS/NZS 2566.2.2002.",,,
note,fc5cf35b-12b1-5209-a19f-cf92cfe3eaf0,Verifying Document - PS 19.27.4,,,
