"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"98be5657-2d65-4439-8aad-c693c9a0a16b","","folder-normal","","","step","TRUE","FALSE","IPL QA"
"d925928b-fe12-4b2e-9605-9a6484d0ac1c","","folder-normal","","","step","TRUE","FALSE","IPL QA","B01"
"b20999b5-8806-48e3-9093-a1e801bb1e0b","","folder-progress","","","checklist","TRUE","FALSE","IPL QA","B01","First Fix"
"d3ac50e7-cfc1-4ac1-9341-4519c1d50fc2","","folder-progress","","","checklist","TRUE","FALSE","IPL QA","B01","First Fix","Basement"
"dc7d26b2-453a-4dd6-bd28-c20e084876d8","","folder-progress","","","checklist","TRUE","FALSE","IPL QA","B01","First Fix","Basement","Area A"
"5879b4d7-7610-4863-aecc-803546119e37","","checklist-sectioned","","First Fix","checklist","FALSE","FALSE","IPL QA","B01","First Fix","Basement","Area A","Carpark"
"928cf2b3-ec35-4be1-ada5-f8faef3c6c1e","","checklist-sectioned","","First Fix","checklist","FALSE","FALSE","IPL QA","B01","First Fix","Basement","Area A","Swimming Pool"
"2e64948e-1e30-4d4f-b265-7189785520e7","","checklist-sectioned","","First Fix","checklist","FALSE","FALSE","IPL QA","B01","First Fix","Basement","Area A","SPA"
"69a14eda-647b-4f80-a5a8-ed9ea36a8b16","","checklist-sectioned","","First Fix","checklist","FALSE","FALSE","IPL QA","B01","First Fix","Basement","Area A","Lobby"
"a222ad0b-a87a-4207-934d-ef1b6d89ad7d","","checklist-sectioned","","First Fix","checklist","FALSE","FALSE","IPL QA","B01","First Fix","Basement","Area A","Lift 1"
"00ceb7cb-4fb0-46ff-82b2-8babe6664778","","checklist-sectioned","","First Fix","checklist","FALSE","FALSE","IPL QA","B01","First Fix","Basement","Area A","Stairs"
"dcea2cb8-2934-4851-a601-0eb67a03815e","","checklist-sectioned","","First Fix","checklist","FALSE","FALSE","IPL QA","B01","First Fix","Basement","Area A","WC"
"e5318dba-cef4-4455-bbbc-bda18dec5d71","","checklist-sectioned","","First Fix","checklist","FALSE","FALSE","IPL QA","B01","First Fix","Basement","Area A","Resident workshop shed"
"a4afe3b8-e883-4e73-b85f-877037558b69","","folder-progress","","","checklist","TRUE","FALSE","IPL QA","B01","First Fix","Basement","Area B"
"93c08065-2ad9-4443-8688-14d3b2744934","","checklist-sectioned","","First Fix","checklist","FALSE","FALSE","IPL QA","B01","First Fix","Basement","Area B","Car Park"
"3f8e632a-603f-42fc-8ea6-2fd50891c385","","folder-progress","","","checklist","TRUE","FALSE","IPL QA","B01","First Fix","Basement","Area C"
"74061f28-04bb-41bb-bc93-4b709a2a48c0","","checklist-sectioned","","First Fix","checklist","FALSE","FALSE","IPL QA","B01","First Fix","Basement","Area C","Car Park"
"dc97a12b-315c-478c-a772-a3b921f6be79","","checklist-sectioned","","First Fix","checklist","FALSE","FALSE","IPL QA","B01","First Fix","Basement","Area C","Lobby"
"d703491d-959a-4683-99a3-f226bd454913","","checklist-sectioned","","First Fix","checklist","FALSE","FALSE","IPL QA","B01","First Fix","Basement","Area C","Lift 2"
"279ec996-bf12-4e04-99e3-6dff964eb307","","folder-progress","","","checklist","TRUE","FALSE","IPL QA","B01","First Fix","Basement","Area D"
"c5e2f842-6af6-48fb-a66d-21fc2e9f030e","","checklist-sectioned","","First Fix","checklist","FALSE","FALSE","IPL QA","B01","First Fix","Basement","Area D","Car Park"
"c84dd06f-61cd-4c43-895e-8ba48840a373","","folder-progress","","","checklist","TRUE","FALSE","IPL QA","B01","First Fix","Basement","Area E"
"64088e6e-a75c-4b29-8b9a-e7af75849b9d","","checklist-sectioned","","First Fix","checklist","FALSE","FALSE","IPL QA","B01","First Fix","Basement","Area E","Car Park"
"26487cfe-1e6c-4912-8b19-80f2bfa2c247","","checklist-sectioned","","First Fix","checklist","FALSE","FALSE","IPL QA","B01","First Fix","Basement","Area E","Lobby"
"7776eadf-4072-4712-892a-3d4468ceb67a","","checklist-sectioned","","First Fix","checklist","FALSE","FALSE","IPL QA","B01","First Fix","Basement","Area E","Lift 3"
"e28d3a68-f338-4712-ab28-f473bd2cd98b","","checklist-sectioned","","First Fix","checklist","FALSE","FALSE","IPL QA","B01","First Fix","Basement","Area E","Gardener room"
"eb0f569d-62cf-47c1-a7d7-651db5970a09","","checklist-sectioned","","First Fix","checklist","FALSE","FALSE","IPL QA","B01","First Fix","Basement","Area E","Maintenance"
"b1b9fa27-9730-4e5c-8a8a-56548c5054e6","","checklist-sectioned","","First Fix","checklist","FALSE","FALSE","IPL QA","B01","First Fix","Basement","Area E","Staff room"
"3fee67a7-aecc-4f24-a013-6604495313a5","","folder-progress","","","checklist","TRUE","FALSE","IPL QA","B01","First Fix","Ground Level"
"fc25c70a-e2cb-4c29-9e05-9a95f34282af","","folder-progress","","","checklist","TRUE","FALSE","IPL QA","B01","First Fix","Ground Level","Area A"
"7f0fd5e3-a0af-47ff-b131-3494bca2567e","","folder-progress","","","checklist","TRUE","FALSE","IPL QA","B01","First Fix","Ground Level","Area A","Common Areas"
"3692b9e4-8929-47b4-bb2a-e5a904b99609","","checklist-sectioned","","First Fix","checklist","FALSE","FALSE","IPL QA","B01","First Fix","Level 1","Area A","Common Areas","VC Lounge"
"9985a508-4e6b-4203-9d63-fbc2cec64408","","checklist-sectioned","","First Fix","checklist","FALSE","FALSE","IPL QA","B01","First Fix","Level 1","Area A","Common Areas","Entrance Void"
"7856cb6f-246e-444a-9946-68e106e9f307","","checklist-sectioned","","First Fix","checklist","FALSE","FALSE","IPL QA","B01","First Fix","Level 1","Area A","Common Areas","Stair"
"b4370b93-3211-4770-aac5-06acb1f1e604","","checklist-sectioned","","First Fix","checklist","FALSE","FALSE","IPL QA","B01","First Fix","Level 1","Area A","Common Areas","Stair 1"
"2b462927-1340-4c84-881b-f546c13bfa4a","","checklist-sectioned","","First Fix","checklist","FALSE","FALSE","IPL QA","B01","First Fix","Level 1","Area A","Common Areas","Stair 2"
"6ef9e145-7e95-42e5-9e1f-e32b2f47e60f","","checklist-sectioned","","First Fix","checklist","FALSE","FALSE","IPL QA","B01","First Fix","Level 1","Area A","Common Areas","Lift 1"
"8ea6c235-2a7d-469a-9b32-55deb1a86370","","checklist-sectioned","","First Fix","checklist","FALSE","FALSE","IPL QA","B01","First Fix","Level 1","Area A","Common Areas","services room"
"fd5b1f18-f191-4f68-a98c-6cf7545bfde2","","folder-progress","","","checklist","TRUE","FALSE","IPL QA","B01","First Fix","Level 1","Area B"
"e2605a6c-d9e3-4156-83e8-16959a72f11a","","folder-progress","","","checklist","TRUE","FALSE","IPL QA","B01","First Fix","Level 1","Area B","Common Areas"
"a2506c86-f8e7-46ff-9fe5-b1b8535c3d08","","checklist-sectioned","","First Fix","checklist","FALSE","FALSE","IPL QA","B01","First Fix","Level 1","Area B","Common Areas","VC Lounge"
"ac1047a4-f728-499a-9cef-f71deadc56bd","","checklist-sectioned","","First Fix","checklist","FALSE","FALSE","IPL QA","B01","First Fix","Level 1","Area B","Common Areas","VC Terrace"
"5036dedb-040a-4f99-8980-085d51ea6a60","","checklist-sectioned","","First Fix","checklist","FALSE","FALSE","IPL QA","B01","First Fix","Level 1","Area B","Common Areas","Library"
"bc92d0c7-471f-44b2-a6c5-84d7b772feb2","","checklist-sectioned","","First Fix","checklist","FALSE","FALSE","IPL QA","B01","First Fix","Level 1","Area B","Common Areas","Craft Room"
"e3ca5e6f-5a50-46be-a069-2ee6fca31d46","","checklist-sectioned","","First Fix","checklist","FALSE","FALSE","IPL QA","B01","First Fix","Level 1","Area B","Common Areas","Reflection Room"
"75b367a2-4319-4733-9e5c-29c95a036a0e","","checklist-sectioned","","First Fix","checklist","FALSE","FALSE","IPL QA","B01","First Fix","Level 1","Area B","Common Areas","WC"
"9ae687c7-f5a4-4937-8522-34ceb86e4079","","checklist-sectioned","","First Fix","checklist","FALSE","FALSE","IPL QA","B01","First Fix","Level 1","Area B","Common Areas","Theatre"
"5884db22-2b93-42fc-b718-2ca5349ca3a1","","checklist-sectioned","","First Fix","checklist","FALSE","FALSE","IPL QA","B01","First Fix","Level 1","Area B","Common Areas","Games Room"
"295fa3e5-4f75-475c-9481-a5dc8e750349","","checklist-sectioned","","First Fix","checklist","FALSE","FALSE","IPL QA","B01","First Fix","Level 1","Area B","Common Areas","Stair 2"
"533c84d4-3ba8-418e-a53e-8213c4dd6b85","","folder-progress","","","checklist","TRUE","FALSE","IPL QA","B01","First Fix","Level 1","Area C"
"26413494-e986-424c-bb5b-bfe6adafc7c3","","folder-progress","","","checklist","TRUE","FALSE","IPL QA","B01","First Fix","Level 1","Area C","Common Areas"
"d1cbbf0d-fc49-42f3-b78f-d0286a4cc53a","","checklist-sectioned","","First Fix","checklist","FALSE","FALSE","IPL QA","B01","First Fix","Level 1","Area C","Common Areas","Servery"
"869d26b8-ebd2-490b-b1e9-ec6010eede4a","","checklist-sectioned","","First Fix","checklist","FALSE","FALSE","IPL QA","B01","First Fix","Level 1","Area C","Common Areas","Dining Terrace"
"16611188-40b4-44d2-9581-fa4ffafa80b0","","checklist-sectioned","","First Fix","checklist","FALSE","FALSE","IPL QA","B01","First Fix","Level 1","Area C","Common Areas","VC Dining"
"16ad6efe-9169-4a60-84d5-a1f4fa01a0f0","","checklist-sectioned","","First Fix","checklist","FALSE","FALSE","IPL QA","B01","First Fix","Level 1","Area C","Common Areas","VC Terrace"
"ec3b40b1-288c-42b1-9119-f8127c07292d","","folder-progress","","","checklist","TRUE","FALSE","IPL QA","B01","First Fix","Level 1","Area D"
"59efa6fd-6ba3-4c7a-94de-189e0d7dd65f","","folder-progress","","","checklist","TRUE","FALSE","IPL QA","B01","First Fix","Level 1","Area D","Common Areas"
"6bfc3b6a-904c-4cbf-952b-a1a3ad9e70b3","","checklist-sectioned","","First Fix","checklist","FALSE","FALSE","IPL QA","B01","First Fix","Level 1","Area D","Common Areas","Corridor"
"98dcf77a-cbe8-4134-a83d-347edf956b22","","checklist-sectioned","","First Fix","checklist","FALSE","FALSE","IPL QA","B01","First Fix","Level 1","Area D","Common Areas","Stair 4"
"dcf2db2a-6122-4177-8e33-64abb4a4a318","","checklist-sectioned","","First Fix","checklist","FALSE","FALSE","IPL QA","B01","First Fix","Level 1","Area D","Common Areas","Lift 4"
"b3586eaf-8b4a-4799-b8b8-17f97c1215b0","","folder-progress","","","checklist","TRUE","FALSE","IPL QA","B01","First Fix","Level 1","Area D","Residential Areas"
"7e46f2f1-9224-4aad-ba46-97b27a8fd403","","checklist-sectioned","","First Fix","checklist","FALSE","FALSE","IPL QA","B01","First Fix","Level 1","Area D","Residential Areas","ALS 151"
"0cacb8bd-a5e2-4b4e-b85f-358991815033","","checklist-sectioned","","First Fix","checklist","FALSE","FALSE","IPL QA","B01","First Fix","Level 1","Area D","Residential Areas","ALS 152"
"78f37bef-aff1-4e7e-87ce-52b878cb775c","","checklist-sectioned","","First Fix","checklist","FALSE","FALSE","IPL QA","B01","First Fix","Level 1","Area D","Residential Areas","ALS 153"
"6d89ce75-551d-4077-b914-204624624b18","","checklist-sectioned","","First Fix","checklist","FALSE","FALSE","IPL QA","B01","First Fix","Level 1","Area D","Residential Areas","ALS 154"
"4a90eb30-137f-46fc-938d-aa2394680b7f","","checklist-sectioned","","First Fix","checklist","FALSE","FALSE","IPL QA","B01","First Fix","Level 1","Area D","Residential Areas","ALS 155"
"b09061bc-79db-47c3-bc08-b9c91f51be9f","","checklist-sectioned","","First Fix","checklist","FALSE","FALSE","IPL QA","B01","First Fix","Level 1","Area D","Residential Areas","ALS 156"
"ccc48d93-6d98-4714-849b-8813e6aac887","","checklist-sectioned","","First Fix","checklist","FALSE","FALSE","IPL QA","B01","First Fix","Level 1","Area D","Residential Areas","ALS 157"
"4653b9f7-68a8-4f8e-9bd4-8acd1073d60e","","checklist-sectioned","","First Fix","checklist","FALSE","FALSE","IPL QA","B01","First Fix","Level 1","Area D","Residential Areas","ALS 158"
"6f0db481-7e4d-4b7e-bc86-8d05b47b4de5","","checklist-sectioned","","First Fix","checklist","FALSE","FALSE","IPL QA","B01","First Fix","Level 1","Area D","Residential Areas","ALS 159"
"73756db4-1746-4213-b343-34d22222be1b","","checklist-sectioned","","First Fix","checklist","FALSE","FALSE","IPL QA","B01","First Fix","Level 1","Area D","Residential Areas","ALS 160"
"e3b7f4a7-d85d-448b-b4be-67b1fbe6ec9f","","folder-progress","","","checklist","TRUE","FALSE","IPL QA","B01","First Fix","Level 1","Area E"
"2f9731c3-f0e1-44ec-9496-e93ccdade014","","folder-progress","","","checklist","TRUE","FALSE","IPL QA","B01","First Fix","Level 1","Area E","Common Areas"
"87747419-f53c-44aa-8539-3836e4f64351","","checklist-sectioned","","First Fix","checklist","FALSE","FALSE","IPL QA","B01","First Fix","Level 1","Area E","Common Areas","Activities Room"
"90eb929a-4ded-4f39-a557-107679943a07","","checklist-sectioned","","First Fix","checklist","FALSE","FALSE","IPL QA","B01","First Fix","Level 1","Area E","Common Areas","Laundry"
"34e4de14-5345-40aa-9674-004bc88f2321","","checklist-sectioned","","First Fix","checklist","FALSE","FALSE","IPL QA","B01","First Fix","Level 1","Area E","Common Areas","Stair 3"
"75bc0367-cd71-4746-aae3-b997a9223310","","checklist-sectioned","","First Fix","checklist","FALSE","FALSE","IPL QA","B01","First Fix","Level 1","Area E","Common Areas","Corridor"
"fc6afae9-5e40-4360-8e9f-2e96b01f6df6","","checklist-sectioned","","First Fix","checklist","FALSE","FALSE","IPL QA","B01","First Fix","Level 1","Area E","Common Areas","Lift 3"
"8233b06f-1a34-4d43-ba87-8ff9da073ab2","","folder-progress","","","checklist","TRUE","FALSE","IPL QA","B01","First Fix","Level 1","Area E","Residential Areas"
"e45cdc2b-028d-4113-9407-c9ed50492663","","checklist-sectioned","","First Fix","checklist","FALSE","FALSE","IPL QA","B01","First Fix","Level 1","Area E","Residential Areas","ALS 161"
"601b5a1a-9b60-4ff4-ab48-7a30bdc338e6","","checklist-sectioned","","First Fix","checklist","FALSE","FALSE","IPL QA","B01","First Fix","Level 1","Area E","Residential Areas","ALS 162"
"751dc261-c161-4b72-94ad-c938dd665730","","checklist-sectioned","","First Fix","checklist","FALSE","FALSE","IPL QA","B01","First Fix","Level 1","Area E","Residential Areas","ALS 163"
"8138fcb8-1763-4bb7-b37d-4d6aabac8ed8","","checklist-sectioned","","First Fix","checklist","FALSE","FALSE","IPL QA","B01","First Fix","Level 1","Area E","Residential Areas","ALS 164"
"f3cfee51-5b22-4d9a-8c94-cb12d55ea7fe","","checklist-sectioned","","First Fix","checklist","FALSE","FALSE","IPL QA","B01","First Fix","Level 1","Area E","Residential Areas","ALS 165"
"00bc7b07-ef15-4e50-a0d2-7dccdfc706af","","checklist-sectioned","","First Fix","checklist","FALSE","FALSE","IPL QA","B01","First Fix","Level 1","Area E","Residential Areas","ALS 166"
"b848a8cb-b777-4734-8501-d47cb53d72b5","","folder-progress","","","checklist","TRUE","FALSE","IPL QA","B01","First Fix","Level 1","Area E","Service Areas"
"1902b7ef-36b0-48fe-a112-2d6d20614c4a","","checklist-sectioned","","First Fix","checklist","FALSE","FALSE","IPL QA","B01","First Fix","Level 1","Area E","Service Areas","Comms room"
"e7209d61-b58d-4334-94cd-0ea50efe499f","","folder-progress","","","checklist","TRUE","FALSE","IPL QA","B01","First Fix","Level 2"
"c79b6eaf-45bb-4096-bbb5-88cc17a32551","","folder-progress","","","checklist","TRUE","FALSE","IPL QA","B01","First Fix","Level 2","Area A"
"7cf7b3bd-08e6-4ef3-a0ca-45e091fc00e5","","folder-progress","","","checklist","TRUE","FALSE","IPL QA","B01","First Fix","Level 2","Area A","Common Areas"
"e12dd89d-36c5-4083-98bb-16f57123be25","","checklist-sectioned","","First Fix","checklist","FALSE","FALSE","IPL QA","B01","First Fix","Level 2","Area A","Common Areas","Corridor"
"469d5bfe-e100-4b73-a1eb-8a45e5db1e70","","checklist-sectioned","","First Fix","checklist","FALSE","FALSE","IPL QA","B01","First Fix","Level 2","Area A","Common Areas","Laundry"
"44b28a87-decd-4d19-a288-fb79f365e9e0","","checklist-sectioned","","First Fix","checklist","FALSE","FALSE","IPL QA","B01","First Fix","Level 2","Area A","Common Areas","Stair 1"
"bbdc91f5-5b28-4107-90a2-e96f9573719d","","folder-progress","","","checklist","TRUE","FALSE","IPL QA","B01","First Fix","Level 2","Area A","Residential Areas"
"29fb1f57-100b-4156-9b13-36b523285e1c","","checklist-sectioned","","First Fix","checklist","FALSE","FALSE","IPL QA","B01","First Fix","Level 2","Area A","Residential Areas","ALS 251"
"882cf41d-6677-4a7a-ba4c-d061a5463b37","","checklist-sectioned","","First Fix","checklist","FALSE","FALSE","IPL QA","B01","First Fix","Level 2","Area A","Residential Areas","ALS 252"
"9442cce7-f3dd-4d4d-a449-66730d3f01b2","","checklist-sectioned","","First Fix","checklist","FALSE","FALSE","IPL QA","B01","First Fix","Level 2","Area A","Residential Areas","ALS 253"
"0cdac4e1-6328-42c6-8dee-ed9028a730c0","","checklist-sectioned","","First Fix","checklist","FALSE","FALSE","IPL QA","B01","First Fix","Level 2","Area A","Residential Areas","ALS 254"
"19eddddd-61fd-4b93-aadd-f525c57a5aa4","","checklist-sectioned","","First Fix","checklist","FALSE","FALSE","IPL QA","B01","First Fix","Level 2","Area A","Residential Areas","ALS 255"
"3890a7c1-21d9-4ba7-b218-322a6be56ee9","","checklist-sectioned","","First Fix","checklist","FALSE","FALSE","IPL QA","B01","First Fix","Level 2","Area A","Residential Areas","ALS 256"
"9aa482a8-55f5-42f6-9973-d3b33ef6293a","","checklist-sectioned","","First Fix","checklist","FALSE","FALSE","IPL QA","B01","First Fix","Level 2","Area A","Residential Areas","ALS 257"
"84376bce-9a60-4454-9aea-2381dc4034d9","","checklist-sectioned","","First Fix","checklist","FALSE","FALSE","IPL QA","B01","First Fix","Level 2","Area A","Residential Areas","Bed 201"
"8326b767-9e68-441d-b107-41716c3e83dd","","checklist-sectioned","","First Fix","checklist","FALSE","FALSE","IPL QA","B01","First Fix","Level 2","Area A","Residential Areas","Bed 202C"
"a5737d02-b2f8-4244-a9e2-03ec7caf1461","","checklist-sectioned","","First Fix","checklist","FALSE","FALSE","IPL QA","B01","First Fix","Level 2","Area A","Residential Areas","Bed 203"
"150afcd9-7930-4b99-b1ff-a8b407b4df8f","","checklist-sectioned","","First Fix","checklist","FALSE","FALSE","IPL QA","B01","First Fix","Level 2","Area A","Residential Areas","Bed 204C"
"d10eaba2-2e14-4f67-ae81-0a0aaf5846cf","","folder-progress","","","checklist","TRUE","FALSE","IPL QA","B01","First Fix","Level 2","Area B"
"06c272f3-e8e8-439b-9562-b4d7bf894fdc","","folder-progress","","","checklist","TRUE","FALSE","IPL QA","B01","First Fix","Level 2","Area B","Common Areas"
"e1d08bd4-b916-45a9-a0bd-6651a93a0638","","checklist-sectioned","","First Fix","checklist","FALSE","FALSE","IPL QA","B01","First Fix","Level 2","Area B","Common Areas","Corridor"
"a270de04-ad3d-40c8-ace1-fb3201d38a7c","","checklist-sectioned","","First Fix","checklist","FALSE","FALSE","IPL QA","B01","First Fix","Level 2","Area B","Common Areas","WC"
"bd9455af-b7f8-4998-9896-c56650d074cd","","checklist-sectioned","","First Fix","checklist","FALSE","FALSE","IPL QA","B01","First Fix","Level 2","Area B","Common Areas","Stair 2"
"283f4724-6300-4dbb-ba08-de166aaa4097","","checklist-sectioned","","First Fix","checklist","FALSE","FALSE","IPL QA","B01","First Fix","Level 2","Area B","Common Areas","Services Room"
"80c6763e-ca37-4641-b13b-91d7d22bde54","","folder-progress","","","checklist","TRUE","FALSE","IPL QA","B01","First Fix","Level 2","Area B","Service Areas"
"232ce7e3-fa3c-4f5d-a803-969eda7cbb64","","checklist-sectioned","","First Fix","checklist","FALSE","FALSE","IPL QA","B01","First Fix","Level 2","Area B","Service Areas","Store Room"
"d6d6126d-2f00-4d05-84c4-983d18ba46e0","","checklist-sectioned","","First Fix","checklist","FALSE","FALSE","IPL QA","B01","First Fix","Level 2","Area B","Service Areas","Sluice Room"
"eb34cde5-962d-43e7-a4f2-8b3afcdaff4f","","folder-progress","","","checklist","TRUE","FALSE","IPL QA","B01","First Fix","Level 2","Area B","Residential Areas"
"f5713d9f-bf7b-4092-94a8-06bd9968f172","","checklist-sectioned","","First Fix","checklist","FALSE","FALSE","IPL QA","B01","First Fix","Level 2","Area B","Residential Areas","Bed 205"
"f983a1c8-34fb-4f17-8097-0378cefc3c1c","","checklist-sectioned","","First Fix","checklist","FALSE","FALSE","IPL QA","B01","First Fix","Level 2","Area B","Residential Areas","Bed 206"
"f5df92b7-48f9-4b97-a579-027124d98420","","checklist-sectioned","","First Fix","checklist","FALSE","FALSE","IPL QA","B01","First Fix","Level 2","Area B","Residential Areas","Bed 207"
"17490cc5-079b-4639-81c8-eeaaa2f4c588","","checklist-sectioned","","First Fix","checklist","FALSE","FALSE","IPL QA","B01","First Fix","Level 2","Area B","Residential Areas","Bed 208"
"c797a844-f494-444a-851a-f39347a4a985","","checklist-sectioned","","First Fix","checklist","FALSE","FALSE","IPL QA","B01","First Fix","Level 2","Area B","Residential Areas","Bed 209"
"f047feee-ac76-4f87-bc99-ab5dea943ece","","checklist-sectioned","","First Fix","checklist","FALSE","FALSE","IPL QA","B01","First Fix","Level 2","Area B","Residential Areas","Bed 210"
"e7b295fd-ca68-42f8-9a28-2d6e01e78f6a","","checklist-sectioned","","First Fix","checklist","FALSE","FALSE","IPL QA","B01","First Fix","Level 2","Area B","Residential Areas","Bed 211C"
"c32a5bdb-287b-408b-b1d7-2ea2889fb8c8","","checklist-sectioned","","First Fix","checklist","FALSE","FALSE","IPL QA","B01","First Fix","Level 2","Area B","Residential Areas","Bed 212C"
"200c1473-bb43-455d-8962-5866bda61636","","checklist-sectioned","","First Fix","checklist","FALSE","FALSE","IPL QA","B01","First Fix","Level 2","Area B","Residential Areas","Bed 213"
"01decf3e-0456-4071-a234-657e47bd2326","","checklist-sectioned","","First Fix","checklist","FALSE","FALSE","IPL QA","B01","First Fix","Level 2","Area B","Residential Areas","Bed 214"
"908da78a-6ba8-4a96-a329-43e32f950cc0","","checklist-sectioned","","First Fix","checklist","FALSE","FALSE","IPL QA","B01","First Fix","Level 2","Area B","Residential Areas","Bed 215"
"0c5aefb4-7d16-41e8-af74-9d1101e519ee","","checklist-sectioned","","First Fix","checklist","FALSE","FALSE","IPL QA","B01","First Fix","Level 2","Area B","Residential Areas","Bed 216"
"575f6cdd-c11d-4add-bd59-41f759a1839a","","checklist-sectioned","","First Fix","checklist","FALSE","FALSE","IPL QA","B01","First Fix","Level 2","Area B","Residential Areas","ACC Bed 217"
"286d1e12-dcff-4e99-a96e-68d9c4ed8e84","","checklist-sectioned","","First Fix","checklist","FALSE","FALSE","IPL QA","B01","First Fix","Level 2","Area B","Residential Areas","Bed 218"
"8170af34-749f-40c0-864b-c6279adf4232","","checklist-sectioned","","First Fix","checklist","FALSE","FALSE","IPL QA","B01","First Fix","Level 2","Area B","Residential Areas","Bed 219"
"2bfad18e-2911-432d-b398-ef869a82b416","","checklist-sectioned","","First Fix","checklist","FALSE","FALSE","IPL QA","B01","First Fix","Level 2","Area B","Residential Areas","ACC Bed 220"
"67b5c4cb-b7a0-4f49-905a-15c69fcc4bfd","","checklist-sectioned","","First Fix","checklist","FALSE","FALSE","IPL QA","B01","First Fix","Level 2","Area B","Residential Areas","BALCONY"
"19e9cdf2-c8cd-47a7-b0f1-f1d7108a15be","","folder-progress","","","checklist","TRUE","FALSE","IPL QA","B01","First Fix","Level 2","Area C"
"b52c6455-50eb-47d8-a9d8-cca9d580e2a4","","folder-progress","","","checklist","TRUE","FALSE","IPL QA","B01","First Fix","Level 2","Area C","Common Areas"
"d5416536-6668-40ac-89e6-e35aec12bd8f","","checklist-sectioned","","First Fix","checklist","FALSE","FALSE","IPL QA","B01","First Fix","Level 2","Area C","Common Areas","Quiet Room"
"36f0bc8d-e855-4ee9-a4bf-041fb9ef9bcb","","checklist-sectioned","","First Fix","checklist","FALSE","FALSE","IPL QA","B01","First Fix","Level 2","Area C","Common Areas","Terrace"
"d58ced71-0462-46f4-b241-ed7995e92057","","checklist-sectioned","","First Fix","checklist","FALSE","FALSE","IPL QA","B01","First Fix","Level 2","Area C","Common Areas","Treatment room"
"a7f8d9ae-23a9-4481-bd3f-4c044392c622","","checklist-sectioned","","First Fix","checklist","FALSE","FALSE","IPL QA","B01","First Fix","Level 2","Area C","Common Areas","Hub"
"e34e1084-a559-4c15-938f-080a12fa7b9c","","checklist-sectioned","","First Fix","checklist","FALSE","FALSE","IPL QA","B01","First Fix","Level 2","Area C","Common Areas","Lounge"
"17049eb8-c616-41f6-ad93-d9631f997641","","checklist-sectioned","","First Fix","checklist","FALSE","FALSE","IPL QA","B01","First Fix","Level 2","Area C","Common Areas","servery"
"5dc07003-d977-4a5d-9547-69865cca0bc2","","checklist-sectioned","","First Fix","checklist","FALSE","FALSE","IPL QA","B01","First Fix","Level 2","Area C","Common Areas","back deck"
"e963d5ed-6373-4acc-bbfc-cc6dfa390da3","","folder-normal","","","step","TRUE","FALSE","IPL QA","B01","First Fix","Level 2","Area C","residential area"
"a78cbbd3-aae4-4e4a-9c18-e56631f6568c","","checklist-sectioned","","First Fix","checklist","FALSE","FALSE","IPL QA","B01","First Fix","Level 2","Area C","residential area","ALS 270"
"57c5fd9d-610c-4c50-b5f6-c9a77e0e7dda","folder-progress has incorrect meta.stepType folder-normal","folder-progress","","","checklist","TRUE","FALSE","IPL QA","B01","First Fix","Level 2","Area D"
"8da28253-306b-4f08-bd00-bb1bda9f9cee","folder-progress has incorrect meta.stepType folder-normal","folder-progress","","","checklist","TRUE","FALSE","IPL QA","B01","First Fix","Level 2","Area D","Common Areas"
"6517b56f-0059-4c1a-aae7-fdf7094fed49","","checklist-sectioned","","First Fix","checklist","FALSE","FALSE","IPL QA","B01","First Fix","Level 2","Area D","Common Areas","Corridor"
"342d2b1b-d1c9-45ba-8dc1-36dc90b7685b","","checklist-sectioned","","First Fix","checklist","FALSE","FALSE","IPL QA","B01","First Fix","Level 2","Area D","Common Areas","Laundry"
"e65a9efe-1e0d-4190-8715-fc49269fac50","","checklist-sectioned","","First Fix","checklist","FALSE","FALSE","IPL QA","B01","First Fix","Level 2","Area D","Common Areas","Lift 4"
"67593c2e-fa7a-48d6-9500-3355266a9e45","","checklist-sectioned","","First Fix","checklist","FALSE","FALSE","IPL QA","B01","First Fix","Level 2","Area D","Common Areas","Stair 4"
"c7201a21-ee2a-4bfb-9b84-5960e68c0514","","checklist-sectioned","","First Fix","checklist","FALSE","FALSE","IPL QA","B01","First Fix","Level 2","Area D","Common Areas","Store"
"6ec41cbf-a83a-4c41-80bf-56d67ebfd076","folder-progress has incorrect meta.stepType folder-normal","folder-progress","","","checklist","TRUE","FALSE","IPL QA","B01","First Fix","Level 2","Area D","Residential Areas"
"929e10bb-eda9-4103-a4e4-4e25095c003e","","checklist-sectioned","","First Fix","checklist","FALSE","FALSE","IPL QA","B01","First Fix","Level 2","Area D","Residential Areas","ALS 258"
"35d0b172-8ff2-4b95-bd50-f5075e5795ee","","checklist-sectioned","","First Fix","checklist","FALSE","FALSE","IPL QA","B01","First Fix","Level 2","Area D","Residential Areas","ALS 259"
"8b71acca-21f3-4b64-aa69-3fd442c0deba","","checklist-sectioned","","First Fix","checklist","FALSE","FALSE","IPL QA","B01","First Fix","Level 2","Area D","Residential Areas","ALS 260"
"1e660c3b-3a2c-4a15-a15f-462d05b14f97","","checklist-sectioned","","First Fix","checklist","FALSE","FALSE","IPL QA","B01","First Fix","Level 2","Area D","Residential Areas","ALS 261"
