"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"6ee8c941-4a57-46c3-9e40-002d25c68b5c","","folder-normal","not-started","","step","TRUE","FALSE","External"
"274ab599-a046-408a-b88c-37d708f5d3a2","","folder-normal","not-started","","step","TRUE","FALSE","External","Building 3"
"af9e3deb-1cdd-4527-8e90-482bd0c34901","","folder-normal","not-started","","step","TRUE","FALSE","External","Building 3","L1"
"3f356c12-ba65-4dfd-a09e-7c4c954232b7","","checklist-flat","not-started","Seismic Suite (Without Feature Screens)","checklist-flat","FALSE","FALSE","External","Building 3","L1","Type:C1.1"
"eb71a154-6e8d-5db7-92a4-716f69f47f1e","","checkpoint-status","not-started","Seismic Suite (With Feature Screens):9e5496c4-ef80-4424-bc14-f26dbf916055","","TRUE","TRUE","External","Building 3","L2","Type:2.13","Report if any damage on factroy glazed glass"
"b48c9133-88fe-5074-81f6-e4868dbd5865","","checkpoint-status","not-started","Seismic Suite (With Feature Screens):e7636cdb-7ce6-48ba-b541-0bbee80888d9","","TRUE","TRUE","External","Building 3","L2","Type:2.13","Trade Clean"
"6d2bd369-e8d5-5cbe-b8c8-9854777ca1a9","","checkpoint-status","not-started","Seismic Suite (With Feature Screens):a08f9d75-dfbd-4986-8e50-6868bd644be2","","TRUE","TRUE","External","Building 3","L2","Type:2.13","Wights - Sign Off"
"e5b49b48-20f8-4fe1-a317-76e768f763c2","","checklist-flat","not-started","Seismic Suite (With Feature Screens)","checklist-flat","FALSE","FALSE","External","Building 3","L2","Type:2.11a"
"49f0e237-3610-596a-8fea-8119ad0bd42f","","checkpoint-status","not-started","Seismic Suite (With Feature Screens):14077c94-c4f1-44ce-97a2-463e76a5f76e","","TRUE","TRUE","External","Building 3","L2","Type:2.11a","Opening Prepared by Main contractor, Report poor sealing/wrapping work, concrete crack, un-installed joint flashing etc"
"77f5266a-8fd4-5dca-b374-c4985914c493","","checkpoint-status","not-started","Seismic Suite (With Feature Screens):655253a3-6562-4714-9374-c2ce42703380","","TRUE","TRUE","External","Building 3","L2","Type:2.11a","Setout/Grids/Datum Lines"
"84ff21fa-ac0e-5f88-8b15-f40157026552","","checkpoint-status","not-started","Seismic Suite (With Feature Screens):e50f3eef-2b0b-4726-85f0-1765f4a61486","","TRUE","TRUE","External","Building 3","L2","Type:2.11a","Head/jamb flashing installed as per shop drawing"
"e594cd41-ac53-596a-b0a1-75eb50f6c805","","checkpoint-status","not-started","Seismic Suite (With Feature Screens):2c2d2c2c-c3f9-442c-9006-db1532fed039","","TRUE","TRUE","External","Building 3","L2","Type:2.11a","Seismic Installed As Per Shop Drawings, Packers&fixings as per shop drawing"
"ed581456-c521-52dc-8af4-1ee91bec5b94","","checkpoint-status","not-started","Seismic Suite (With Feature Screens):c3f3838e-665e-4ff9-9633-22b0cd0014a7","","TRUE","TRUE","External","Building 3","L2","Type:2.11a","Splicers & Soakers Sealed"
"fee832df-446c-5890-8efb-c28f7e083329","","checkpoint-status","not-started","Seismic Suite (With Feature Screens):caf13a50-a5e9-43cc-b4d8-e46d317528c1","","TRUE","TRUE","External","Building 3","L2","Type:2.11a","Panel Fitted & Locked Off"
"72b5f4e2-2b29-59e2-83dd-93de995ef278","","checkpoint-status","not-started","Seismic Suite (With Feature Screens):c4e6cdcc-fff4-4cf6-954c-c1f11c072251","","TRUE","TRUE","External","Building 3","L2","Type:2.11a","Feature screen installed & Lock off, provide photos for the lock-off screws"
"aa455245-dc79-5c25-b89f-d9c27b992d60","","checkpoint-status","not-started","Seismic Suite (With Feature Screens):5e67abae-3bbe-4cd2-882a-086916c9ba18","","TRUE","TRUE","External","Building 3","L2","Type:2.11a","PEF Rod & bond breaker (Sikadur 52) applied as per spec (where Sikalastic 152)"
"74bd70a2-b7db-58e6-ba62-ca07c5216138","","checkpoint-status","not-started","Seismic Suite (With Feature Screens):946b4567-d4cb-4b79-bc32-84dd80a9573c","","TRUE","TRUE","External","Building 3","L2","Type:2.11a","Air seal as per shop drawing"
"f9d129a9-6ced-5fc0-aea9-91fc5d23ae26","","checkpoint-status","not-started","Seismic Suite (With Feature Screens):9e5496c4-ef80-4424-bc14-f26dbf916055","","TRUE","TRUE","External","Building 3","L2","Type:2.11a","Report if any damage on factroy glazed glass"
"12515032-21d7-5a4b-bdfb-f8ed7d872428","","checkpoint-status","not-started","Seismic Suite (With Feature Screens):e7636cdb-7ce6-48ba-b541-0bbee80888d9","","TRUE","TRUE","External","Building 3","L2","Type:2.11a","Trade Clean"
"c218fea0-cd9a-540c-932c-a440bddacba8","","checkpoint-status","not-started","Seismic Suite (With Feature Screens):a08f9d75-dfbd-4986-8e50-6868bd644be2","","TRUE","TRUE","External","Building 3","L2","Type:2.11a","Wights - Sign Off"
"3f79ebf4-e4d1-4565-89ca-d285ee73b15b","","checklist-flat","not-started","Seismic Suite (With Feature Screens)","checklist-flat","FALSE","FALSE","External","Building 3","L2","Type:2.11b"
"e973676e-cf5e-5cfb-9f57-9a81be4de416","","checkpoint-status","not-started","Seismic Suite (With Feature Screens):14077c94-c4f1-44ce-97a2-463e76a5f76e","","TRUE","TRUE","External","Building 3","L2","Type:2.11b","Opening Prepared by Main contractor, Report poor sealing/wrapping work, concrete crack, un-installed joint flashing etc"
"527b4f79-afa2-5942-853c-36696830d107","","checkpoint-status","not-started","Seismic Suite (With Feature Screens):655253a3-6562-4714-9374-c2ce42703380","","TRUE","TRUE","External","Building 3","L2","Type:2.11b","Setout/Grids/Datum Lines"
"bc65d840-a8e1-52a2-afaf-d36b2ae2b228","","checkpoint-status","not-started","Seismic Suite (With Feature Screens):e50f3eef-2b0b-4726-85f0-1765f4a61486","","TRUE","TRUE","External","Building 3","L2","Type:2.11b","Head/jamb flashing installed as per shop drawing"
"59a0d8cf-670c-5f63-a290-e044cc646dc3","","checkpoint-status","not-started","Seismic Suite (With Feature Screens):2c2d2c2c-c3f9-442c-9006-db1532fed039","","TRUE","TRUE","External","Building 3","L2","Type:2.11b","Seismic Installed As Per Shop Drawings, Packers&fixings as per shop drawing"
"6b61375a-7ef4-55b5-af22-32d59e6f4cf3","","checkpoint-status","not-started","Seismic Suite (With Feature Screens):c3f3838e-665e-4ff9-9633-22b0cd0014a7","","TRUE","TRUE","External","Building 3","L2","Type:2.11b","Splicers & Soakers Sealed"
"040f1b8e-ec2b-5bc7-b98f-98edb5caff53","","checkpoint-status","not-started","Seismic Suite (With Feature Screens):caf13a50-a5e9-43cc-b4d8-e46d317528c1","","TRUE","TRUE","External","Building 3","L2","Type:2.11b","Panel Fitted & Locked Off"
"37e95b51-d460-515b-b130-7d1ac4e07e72","","checkpoint-status","not-started","Seismic Suite (With Feature Screens):c4e6cdcc-fff4-4cf6-954c-c1f11c072251","","TRUE","TRUE","External","Building 3","L2","Type:2.11b","Feature screen installed & Lock off, provide photos for the lock-off screws"
"2447c0cb-176a-5520-9d1d-b97eb839d8f3","","checkpoint-status","not-started","Seismic Suite (With Feature Screens):5e67abae-3bbe-4cd2-882a-086916c9ba18","","TRUE","TRUE","External","Building 3","L2","Type:2.11b","PEF Rod & bond breaker (Sikadur 52) applied as per spec (where Sikalastic 152)"
"1d69f894-c9f8-5dfd-ab3b-becd56195607","","checkpoint-status","not-started","Seismic Suite (With Feature Screens):946b4567-d4cb-4b79-bc32-84dd80a9573c","","TRUE","TRUE","External","Building 3","L2","Type:2.11b","Air seal as per shop drawing"
"afa1aaa3-1e38-5c82-885c-aa2ffa5d4b02","","checkpoint-status","not-started","Seismic Suite (With Feature Screens):9e5496c4-ef80-4424-bc14-f26dbf916055","","TRUE","TRUE","External","Building 3","L2","Type:2.11b","Report if any damage on factroy glazed glass"
"af980acf-4bb2-5ea3-bb4b-b218d7a21405","","checkpoint-status","not-started","Seismic Suite (With Feature Screens):e7636cdb-7ce6-48ba-b541-0bbee80888d9","","TRUE","TRUE","External","Building 3","L2","Type:2.11b","Trade Clean"
"1522e23f-fc0a-571d-925f-1ffdeacc55b7","","checkpoint-status","not-started","Seismic Suite (With Feature Screens):a08f9d75-dfbd-4986-8e50-6868bd644be2","","TRUE","TRUE","External","Building 3","L2","Type:2.11b","Wights - Sign Off"
"7b27573b-c643-4363-b8cf-dd7c641dedce","","checklist-flat","not-started","Seismic Suite (With Feature Screens)","checklist-flat","FALSE","FALSE","External","Building 3","L2","Type:2.11"
"2346e7c4-d5c5-5217-a626-7f95c0fe216b","","checkpoint-status","not-started","Seismic Suite (With Feature Screens):14077c94-c4f1-44ce-97a2-463e76a5f76e","","TRUE","TRUE","External","Building 3","L2","Type:2.11","Opening Prepared by Main contractor, Report poor sealing/wrapping work, concrete crack, un-installed joint flashing etc"
"1078f1f1-b45e-5370-a1c1-63795b4746f3","","checkpoint-status","not-started","Seismic Suite (With Feature Screens):655253a3-6562-4714-9374-c2ce42703380","","TRUE","TRUE","External","Building 3","L2","Type:2.11","Setout/Grids/Datum Lines"
"f4777fa4-02f9-5d40-a72d-3d98667f1613","","checkpoint-status","not-started","Seismic Suite (With Feature Screens):e50f3eef-2b0b-4726-85f0-1765f4a61486","","TRUE","TRUE","External","Building 3","L2","Type:2.11","Head/jamb flashing installed as per shop drawing"
"7499f2ea-278d-5198-87f3-434cffc1c195","","checkpoint-status","not-started","Seismic Suite (With Feature Screens):2c2d2c2c-c3f9-442c-9006-db1532fed039","","TRUE","TRUE","External","Building 3","L2","Type:2.11","Seismic Installed As Per Shop Drawings, Packers&fixings as per shop drawing"
"d688baee-a9da-5261-8860-9955c289584d","","checkpoint-status","not-started","Seismic Suite (With Feature Screens):c3f3838e-665e-4ff9-9633-22b0cd0014a7","","TRUE","TRUE","External","Building 3","L2","Type:2.11","Splicers & Soakers Sealed"
"75b6b425-45d5-5d78-9043-86d7887068ce","","checkpoint-status","not-started","Seismic Suite (With Feature Screens):caf13a50-a5e9-43cc-b4d8-e46d317528c1","","TRUE","TRUE","External","Building 3","L2","Type:2.11","Panel Fitted & Locked Off"
"55ddc538-ff2a-50b1-8a3a-0389eeefff1f","","checkpoint-status","not-started","Seismic Suite (With Feature Screens):c4e6cdcc-fff4-4cf6-954c-c1f11c072251","","TRUE","TRUE","External","Building 3","L2","Type:2.11","Feature screen installed & Lock off, provide photos for the lock-off screws"
"6e7431b9-d144-5cb8-a469-266e89b50a71","","checkpoint-status","not-started","Seismic Suite (With Feature Screens):5e67abae-3bbe-4cd2-882a-086916c9ba18","","TRUE","TRUE","External","Building 3","L2","Type:2.11","PEF Rod & bond breaker (Sikadur 52) applied as per spec (where Sikalastic 152)"
"773fe3c5-f3a1-5d28-ab6d-5cfe3854449a","","checkpoint-status","not-started","Seismic Suite (With Feature Screens):946b4567-d4cb-4b79-bc32-84dd80a9573c","","TRUE","TRUE","External","Building 3","L2","Type:2.11","Air seal as per shop drawing"
"49f96a0c-6d4c-5901-97a7-1a93e35a013d","","checkpoint-status","not-started","Seismic Suite (With Feature Screens):9e5496c4-ef80-4424-bc14-f26dbf916055","","TRUE","TRUE","External","Building 3","L2","Type:2.11","Report if any damage on factroy glazed glass"
"fd5b3470-7e3d-5197-9a3e-0160b96133bf","","checkpoint-status","not-started","Seismic Suite (With Feature Screens):e7636cdb-7ce6-48ba-b541-0bbee80888d9","","TRUE","TRUE","External","Building 3","L2","Type:2.11","Trade Clean"
"b4b64e3c-6317-56b0-9376-ce4afe9b81b8","","checkpoint-status","not-started","Seismic Suite (With Feature Screens):a08f9d75-dfbd-4986-8e50-6868bd644be2","","TRUE","TRUE","External","Building 3","L2","Type:2.11","Wights - Sign Off"
"fb4cd5da-4537-4aff-b4a1-5df42ab16969","","folder-normal","no-status-not-started","","step","TRUE","FALSE","External","Building 3","L2","Type:2.12"
"676eaa49-1859-48a4-8033-e79d8586df5f","","checklist-flat","not-started","Seismic Suite (Without Feature Screens)","checklist-flat","FALSE","FALSE","External","Building 3","L2","Type:2.12"
"335b419b-2b7f-555d-aafc-b95f388ecb38","","checkpoint-status","not-started","Seismic Suite (Without Feature Screens):7432d605-72a8-495b-9c85-a6ff9a15f2ce","","TRUE","TRUE","External","Building 3","L2","Type:2.12","Opening Prepared by Main contractor, Report poor sealing/wrapping work, concrete crack, un-installed joint flashing etc"
"349521bd-79c8-5424-8961-3ce6813c0556","","checkpoint-status","not-started","Seismic Suite (Without Feature Screens):a54680e7-33e3-49ad-acf3-1cdd84155628","","TRUE","TRUE","External","Building 3","L2","Type:2.12","Setout/Grids/Datum Lines"
"7ddad4e7-c12e-5bf4-b1c2-015ef30bc130","","checkpoint-status","not-started","Seismic Suite (Without Feature Screens):ee4c1b9b-e13e-4b22-8035-e3969796709f","","TRUE","TRUE","External","Building 3","L2","Type:2.12","Head/jamb flashing installed as per shop drawing"
"1a0cb12a-858c-5bac-814d-519df06d47fd","","checkpoint-status","not-started","Seismic Suite (Without Feature Screens):4decfff2-51b6-4b34-b51d-bf5465e1a9ee","","TRUE","TRUE","External","Building 3","L2","Type:2.12","Seismic Installed As Per Shop Drawings, Packers&fixings as per shop drawing"
"83a2e515-1239-5018-a933-f923678b6f77","","checkpoint-status","not-started","Seismic Suite (Without Feature Screens):962a17fd-23de-4dbd-800e-5a2d8bd1e628","","TRUE","TRUE","External","Building 3","L2","Type:2.12","Splicers & Soakers Sealed"
"70f2e9c8-72a7-5d99-a8b4-b41382f47848","","checkpoint-status","not-started","Seismic Suite (Without Feature Screens):a394841b-8a1c-443a-83cd-70410cab6115","","TRUE","TRUE","External","Building 3","L2","Type:2.12","Panel Fitted & Locked Off"
"a068e740-0e61-5692-bf21-abf37b30f40e","","checkpoint-status","not-started","Seismic Suite (Without Feature Screens):47b863dd-2fe4-43c4-9001-3919f2e33fe1","","TRUE","TRUE","External","Building 3","L2","Type:2.12","PEF Rod & bond breaker (Sikadur 52) applied as per spec (where Sikalastic 152)"
"b7b832a2-2862-58be-a181-6f61b7c283c5","","checkpoint-status","not-started","Seismic Suite (Without Feature Screens):87638ea0-f425-46e5-9e69-ff1f68ddea59","","TRUE","TRUE","External","Building 3","L2","Type:2.12","Weather seal installed as per spec where needed"
"f17ddd94-7eff-57fa-be0b-54d4ca9b179b","","checkpoint-status","not-started","Seismic Suite (Without Feature Screens):e62e24be-fa0a-404d-a13d-e22de5cfe381","","TRUE","TRUE","External","Building 3","L2","Type:2.12","Air seal as per shop drawing"
"0b1dbde5-4748-5db1-b10d-02110e05fac9","","checkpoint-status","not-started","Seismic Suite (Without Feature Screens):bb939ee4-0ed9-4f9a-8ad9-b968a2c6a95b","","TRUE","TRUE","External","Building 3","L2","Type:2.12","Report if any damage on factroy glazed glass"
"3a145014-66eb-5d0d-9a11-5f92a921e404","","checkpoint-status","not-started","Seismic Suite (Without Feature Screens):f9368d09-6fc6-4c5f-87b4-5f341421911f","","TRUE","TRUE","External","Building 3","L2","Type:2.12","Trade Clean"
"dc83b8bd-ede6-5d91-9917-8b23f55c2cdb","","checkpoint-status","not-started","Seismic Suite (Without Feature Screens):626d92d8-e8d5-4d59-9ef4-3eacf59e24c1","","TRUE","TRUE","External","Building 3","L2","Type:2.12","Wights - Sign Off"
"5410f073-61e6-4913-ae2a-3fb54bf8ddf4","","folder-normal","not-started","","step","TRUE","FALSE","External","Building 3","L3"
"0fb1e1a8-3467-419a-bafc-6a80bcb2beb0","","checklist-flat","not-started","Seismic Suite (With Feature Screens)","checklist-flat","FALSE","FALSE","External","Building 3","L3","Type:3.1"
"f073383a-cede-5507-a4b1-02cc183abfa3","","checkpoint-status","not-started","Seismic Suite (With Feature Screens):14077c94-c4f1-44ce-97a2-463e76a5f76e","","TRUE","TRUE","External","Building 3","L3","Type:3.1","Opening Prepared by Main contractor, Report poor sealing/wrapping work, concrete crack, un-installed joint flashing etc"
"95597901-8381-5d74-abd5-f0730aef97ad","","checkpoint-status","not-started","Seismic Suite (With Feature Screens):655253a3-6562-4714-9374-c2ce42703380","","TRUE","TRUE","External","Building 3","L3","Type:3.1","Setout/Grids/Datum Lines"
"484bf2bc-9a2a-52e4-a8c6-2d2496899b67","","checkpoint-status","not-started","Seismic Suite (With Feature Screens):e50f3eef-2b0b-4726-85f0-1765f4a61486","","TRUE","TRUE","External","Building 3","L3","Type:3.1","Head/jamb flashing installed as per shop drawing"
"2ae4c4e3-ee6f-507c-be13-04208b3e6f34","","checkpoint-status","not-started","Seismic Suite (With Feature Screens):2c2d2c2c-c3f9-442c-9006-db1532fed039","","TRUE","TRUE","External","Building 3","L3","Type:3.1","Seismic Installed As Per Shop Drawings, Packers&fixings as per shop drawing"
"bc29e3e6-7d8e-5ec4-8f9e-4a179edae5cd","","checkpoint-status","not-started","Seismic Suite (With Feature Screens):c3f3838e-665e-4ff9-9633-22b0cd0014a7","","TRUE","TRUE","External","Building 3","L3","Type:3.1","Splicers & Soakers Sealed"
"dc1392a1-4ae2-5bc8-bbac-3d8c6a3e3d42","","checkpoint-status","not-started","Seismic Suite (With Feature Screens):caf13a50-a5e9-43cc-b4d8-e46d317528c1","","TRUE","TRUE","External","Building 3","L3","Type:3.1","Panel Fitted & Locked Off"
"0c345587-e878-5407-8067-72257fedb43f","","checkpoint-status","not-started","Seismic Suite (With Feature Screens):c4e6cdcc-fff4-4cf6-954c-c1f11c072251","","TRUE","TRUE","External","Building 3","L3","Type:3.1","Feature screen installed & Lock off, provide photos for the lock-off screws"
"fe6ad8dd-bd76-5e42-bf8b-bdb6bea03348","","checkpoint-status","not-started","Seismic Suite (With Feature Screens):5e67abae-3bbe-4cd2-882a-086916c9ba18","","TRUE","TRUE","External","Building 3","L3","Type:3.1","PEF Rod & bond breaker (Sikadur 52) applied as per spec (where Sikalastic 152)"
"664abe6e-8f54-5dde-bfdc-1483a296e056","","checkpoint-status","not-started","Seismic Suite (With Feature Screens):946b4567-d4cb-4b79-bc32-84dd80a9573c","","TRUE","TRUE","External","Building 3","L3","Type:3.1","Air seal as per shop drawing"
"e24374cf-6016-5bae-9f83-72cbaea1530b","","checkpoint-status","not-started","Seismic Suite (With Feature Screens):9e5496c4-ef80-4424-bc14-f26dbf916055","","TRUE","TRUE","External","Building 3","L3","Type:3.1","Report if any damage on factroy glazed glass"
"016212b0-0888-5a78-ac38-46832ec42ddf","","checkpoint-status","not-started","Seismic Suite (With Feature Screens):e7636cdb-7ce6-48ba-b541-0bbee80888d9","","TRUE","TRUE","External","Building 3","L3","Type:3.1","Trade Clean"
"ec84d085-5470-58a0-9063-eb14dba47864","","checkpoint-status","not-started","Seismic Suite (With Feature Screens):a08f9d75-dfbd-4986-8e50-6868bd644be2","","TRUE","TRUE","External","Building 3","L3","Type:3.1","Wights - Sign Off"
"95f9fdb4-b161-4935-a661-065d66161ecf","","checklist-flat","not-started","Seismic Suite (With Feature Screens)","checklist-flat","FALSE","FALSE","External","Building 3","L3","Type:3.1a"
"0b8a16ac-1481-5db6-882e-4a14c2b34113","","checkpoint-status","not-started","Seismic Suite (With Feature Screens):14077c94-c4f1-44ce-97a2-463e76a5f76e","","TRUE","TRUE","External","Building 3","L3","Type:3.1a","Opening Prepared by Main contractor, Report poor sealing/wrapping work, concrete crack, un-installed joint flashing etc"
"99474f59-ca08-5412-b565-1f925e5940ff","","checkpoint-status","not-started","Seismic Suite (With Feature Screens):655253a3-6562-4714-9374-c2ce42703380","","TRUE","TRUE","External","Building 3","L3","Type:3.1a","Setout/Grids/Datum Lines"
"7a979a59-b2ca-5682-80a9-f8d18a045425","","checkpoint-status","not-started","Seismic Suite (With Feature Screens):e50f3eef-2b0b-4726-85f0-1765f4a61486","","TRUE","TRUE","External","Building 3","L3","Type:3.1a","Head/jamb flashing installed as per shop drawing"
"8c59d44a-75b7-5aff-bf51-a73dfffe2a46","","checkpoint-status","not-started","Seismic Suite (With Feature Screens):2c2d2c2c-c3f9-442c-9006-db1532fed039","","TRUE","TRUE","External","Building 3","L3","Type:3.1a","Seismic Installed As Per Shop Drawings, Packers&fixings as per shop drawing"
"a250e285-0863-5c4c-9890-597aac58f4fd","","checkpoint-status","not-started","Seismic Suite (With Feature Screens):c3f3838e-665e-4ff9-9633-22b0cd0014a7","","TRUE","TRUE","External","Building 3","L3","Type:3.1a","Splicers & Soakers Sealed"
"d0fe5cbb-6fb4-5112-be72-05c98b91d1f5","","checkpoint-status","not-started","Seismic Suite (With Feature Screens):caf13a50-a5e9-43cc-b4d8-e46d317528c1","","TRUE","TRUE","External","Building 3","L3","Type:3.1a","Panel Fitted & Locked Off"
