"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"181b8919-19aa-4e2c-87e8-9332abe1a4e2","","folder-normal","fail","","step","TRUE","FALSE","Site QA"
"02072b7f-b057-51f1-9051-2c4e1238f55e","","folder-normal","pass","","step","TRUE","FALSE","Site QA","Lot 1"
"78108b51-5698-554f-81f4-904582daafe7","","folder-normal","pass","","step","TRUE","FALSE","Site QA","Lot 1","Earthworks"
"ba7e9415-dda6-54d5-9ed3-18b9e51e704b","","checklist-flat","pass","QA - Detailed Excavation -","checklist-flat","FALSE","FALSE","Site QA","Lot 1","Earthworks","Detailed Excavation"
"82a3aa81-8a8d-5708-8fdc-b5f559b70ae6","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Lot 1","Earthworks","Detailed Excavation","Services Located"
"994fbd60-3bf3-5b2b-80bb-40ce86f21349","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Lot 1","Earthworks","Detailed Excavation","Location accurate"
"214f7057-04e0-5f3b-b93c-83bbe3688e35","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Lot 1","Earthworks","Detailed Excavation","Topsoil stripped completely"
"4cd86227-df7e-5c9f-8c63-3c866edadf7e","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Lot 1","Earthworks","Detailed Excavation","Building pads set out correctly with RLs as required for cut/fill"
"7de0d35b-e368-58d0-bfaa-10f004f2a48b","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Lot 1","Earthworks","Detailed Excavation","Correct cut back for walls/foundations"
"e1b202b1-d0f7-58f3-86e8-258d47d42e2c","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Lot 1","Earthworks","Detailed Excavation","Geotech Engineer Inspection"
"869be14f-c022-5d6f-8069-a3eadc69e020","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Lot 1","Earthworks","Detailed Excavation","Detailed excavation completed, reviewed and approved"
"17b284cb-d3f2-5cac-8069-5f087ca7b7b1","","folder-normal","pass","","step","TRUE","FALSE","Site QA","Lot 1","Stormwater"
"db890b43-3931-5358-8194-842c99749de5","","checklist-sectioned","pass","QA - Pipeline Installation Checklist","checklist","FALSE","FALSE","Site QA","Lot 1","Stormwater","Pipeline Installation EXSWMH to B/1"
"f293b2ef-a930-5ba4-be69-63184691052e","","checkpoint-group","pass","","","FALSE","FALSE","Site QA","Lot 1","Stormwater","Pipeline Installation EXSWMH to B/1","Pipe Laying"
"c2522a9b-bc55-5a62-99d9-ade680ee4085","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Lot 1","Sewer","Drainage - Manhole Install New SSMH A/1","Manhole Install","Latest consented drawings"
"a3cd3d80-f236-5e12-aa84-0477ec18b2d5","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Lot 1","Sewer","Drainage - Manhole Install New SSMH A/1","Manhole Install","Setout an manhole sizing checked"
"b8f10175-9927-54f1-8ec3-13d0994ceb4f","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Lot 1","Sewer","Drainage - Manhole Install New SSMH A/1","Manhole Install","Services Located and before you dig plans checked"
"a2defeac-050f-5acc-bb80-cc70022ad7c3","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Lot 1","Sewer","Drainage - Manhole Install New SSMH A/1","Manhole Install","MHS measured onsite. Prep height determined from Lid Level. "
"23b873eb-3549-56e6-8965-d6d5e94a6151","","checkpoint-status","not-applicable","","","TRUE","TRUE","Site QA","Lot 1","Sewer","Drainage - Manhole Install New SSMH A/1","Manhole Install","Benching/shield required if >1.5m"
"6e3f0303-6cf0-5e49-94d3-7c6ed8e6f90b","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Lot 1","Sewer","Drainage - Manhole Install New SSMH A/1","Manhole Install","Ground conditions checked & acceptable"
"baf6ced1-688d-5b17-9cbb-0b4d61a14348","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Lot 1","Sewer","Drainage - Manhole Install New SSMH A/1","Manhole Install","Bedding depth and material correct & compacted (Photo Required)"
"dce148c8-1766-59f7-908c-abd6ce121d5f","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Lot 1","Sewer","Drainage - Manhole Install New SSMH A/1","Manhole Install","Cut in Manhole Shearbands ( Photos required)"
"447a745d-e943-5f3d-870c-8ea40840c7a1","","checkpoint-status","not-applicable","","","TRUE","TRUE","Site QA","Lot 1","Sewer","Drainage - Manhole Install New SSMH A/1","Manhole Install","Manhole Risers epoxyed (if applicable Photo required)"
"f0cd28df-8819-532b-b667-296e2122841b","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Lot 1","Sewer","Drainage - Manhole Install New SSMH A/1","Manhole Install","Inside of starters epoxyed all the way around"
"0a79e285-c840-5b11-9ddb-5e094dc4b6b3","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Lot 1","Sewer","Drainage - Manhole Install New SSMH A/1","Manhole Install","Manhole benching completed and acceptable (Photo required)"
"b59d45cf-6e86-5759-aa1d-291b5110f74a","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Lot 1","Sewer","Drainage - Manhole Install New SSMH A/1","Manhole Install","Concrete Lid Installed, Correct orientation and sealed"
"3960e4df-0106-538a-81be-30ebd3ff2102","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Lot 1","Sewer","Drainage - Manhole Install New SSMH A/1","Manhole Install","Cast Iron Lid Raised and Installed at 90 degrees to steps"
"1e31015f-e1e3-5e19-ac05-cc0395725c74","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Lot 1","Sewer","Drainage - Manhole Install New SSMH A/1","Manhole Install","Epoxy completed inside lid and "
"b54031a0-ab66-5521-8f1c-ccf1a87ba7cc","","checkpoint-status","not-applicable","","","TRUE","TRUE","Site QA","Lot 1","Sewer","Drainage - Manhole Install New SSMH A/1","Manhole Install","Stormwater lids to be spray painted blue"
"672a2615-3b48-55ff-8f4a-7c40bdb131fd","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Lot 1","Sewer","Drainage - Manhole Install New SSMH A/1","Manhole Install","Sewer manhole safety grille installed"
"9bb586b8-6282-58cf-8575-e97744db441f","","checklist-sectioned","pass","QA - Pipeline Installation Checklist","checklist","FALSE","FALSE","Site QA","Lot 1","Sewer","Pipeline Installation SSMH A/1 to end cap"
"76248ffb-9603-5794-87dd-cda3470e49e9","","checkpoint-group","pass","","","FALSE","FALSE","Site QA","Lot 1","Sewer","Pipeline Installation SSMH A/1 to end cap","Pipe Laying"
"c077c08c-2341-5930-9219-8116e866c71e","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Lot 1","Sewer","Pipeline Installation SSMH A/1 to end cap","Pipe Laying","Latest consented drawings"
"90cfab18-3e4f-551e-b35f-bb9ca3917e3c","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Lot 1","Sewer","Pipeline Installation SSMH A/1 to end cap","Pipe Laying","Setout completed checked and accurate"
"1b3d6d52-20bf-5774-8d22-0e62c648f8b6","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Lot 1","Sewer","Pipeline Installation SSMH A/1 to end cap","Pipe Laying","Services Located and before you dig plans checked"
"f6d487bd-f591-5d7f-acf2-03a2654418a3","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Lot 1","Sewer","Pipeline Installation SSMH A/1 to end cap","Pipe Laying","All junctions marked out and run through with operator"
"e741acb9-5f81-5759-80e2-80d7e1043baa","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Lot 1","Sewer","Pipeline Installation SSMH A/1 to end cap","Pipe Laying","Laser grade checked. Correct +/-. Benching required if >1.5m"
"2f296b0f-5d93-58fe-aaac-a19a782c9eac","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Lot 1","Sewer","Pipeline Installation SSMH A/1 to end cap","Pipe Laying","Laser checked for line with string line"
"05fa16c8-84ec-59c8-b7d8-7ba192f11801","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Lot 1","Sewer","Pipeline Installation SSMH A/1 to end cap","Pipe Laying","Correct trench width for pipe size"
"e934b99b-1acb-59a4-a48c-f7e2ccf09b2a","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Lot 1","Sewer","Pipeline Installation SSMH A/1 to end cap","Pipe Laying","Starter checked for fall. Starter epoxyed to seal from water."
"8ce100c0-8378-5cfc-b9aa-cddfd11cd505","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Lot 1","Sewer","Pipeline Installation SSMH A/1 to end cap","Pipe Laying","Corbel installed with suitable bedding around pipe (Photo Required)"
"03c4b17d-6d0a-5941-adb6-91d39b31b29b","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Lot 1","Sewer","Pipeline Installation SSMH A/1 to end cap","Pipe Laying","Ground Conditions Checked & Acceptable"
"69f91329-92a9-56d6-813c-36659ea1cf48","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Lot 1","Sewer","Pipeline Installation SSMH A/1 to end cap","Pipe Laying","General photos during pipe laying"
"b05eed47-b8bd-5b78-a5af-1fd8c8480873","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Lot 1","Sewer","Pipeline Installation SSMH A/1 to end cap","Pipe Laying","Pipe Laying Completed"
"19e2a55f-819b-580a-a028-0e0d48792c13","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Lot 1","Sewer","Pipeline Installation SSMH A/1 to end cap","Pipe Laying","CCTV Completed"
"4f6b6cfe-b669-5242-9265-0832342ba875","","checklist-flat","pass","QA - Cap existing connection","checklist-flat","FALSE","FALSE","Site QA","Lot 1","Sewer","Cap existing connection"
"41d45229-3e1f-54f9-9483-8b1f3175eb32","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Lot 1","Sewer","Cap existing connection","Photo and location of capped connection"
"a3f7b9be-1069-517e-b24f-6906d0763842","","checklist-sectioned","pass","ef854b36b6e5661ec609c6d6755f0083cc015ca0e86b3c519473d3be3d529332","checklist","FALSE","FALSE","Site QA","Lot 1","Sewer","Sewer Junction Lot 1"
"835d0347-a5d9-5cfe-acac-20504a29f908","","checkpoint-group","pass","","","FALSE","FALSE","Site QA","Lot 1","Sewer","Sewer Junction Lot 1","Sewer Junction "
"92ae6368-4ddd-51f7-b439-b90bae33a896","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Lot 1","Sewer","Sewer Junction Lot 1","Sewer Junction ","Correct Junction SN16 Y Junction or SN16 Z Junction"
"835608be-f6ed-5427-ad4d-66442c4878b3","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Lot 1","Sewer","Sewer Junction Lot 1","Sewer Junction ","Target Checked on Junction"
"6fa07cc7-b492-5ef9-9956-5d165f2d6a28","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Lot 1","Sewer","Sewer Junction Lot 1","Sewer Junction ","Fall Checked with level"
"856e842f-eb15-5368-b216-80f51a4146f8","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Lot 1","Sewer","Sewer Junction Lot 1","Sewer Junction ","Angle of Junction between 30 and 60 degrees (Photo Required)"
"cfb37697-e25c-5943-bd10-8e5c06b62bde","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Lot 1","Sewer","Sewer Junction Lot 1","Sewer Junction ","Junction Pegged and Sprayed Red"
"7dd463a0-a0c1-55d7-bb91-435bce8e8640","","checkpoint-status","not-applicable","","","TRUE","TRUE","Site QA","Lot 1","Sewer","Sewer Junction Lot 1","Sewer Junction ","Inspection straight if connecting to private drainage (Photo Required)"
"0e43d633-34d4-529d-a3f8-c780ae13ed01","","folder-normal","pass","","step","TRUE","FALSE","Site QA","Lot 1","Concrete Works"
"b46adc76-6eea-56ba-8949-960d2777f15a","","checklist-sectioned","pass","8143e3700031839cf5fcd4ddf2cdc8d4e90cb297fd01f86922aeffa8ba9303d8","checklist","FALSE","FALSE","Site QA","Lot 1","Concrete Works","Concrete Surface - Vehicle Crossing"
"113ea118-fcb0-584f-a1bc-b48ce8b026f8","","checkpoint-group","pass","","","FALSE","FALSE","Site QA","Lot 1","Concrete Works","Concrete Surface - Vehicle Crossing","Concrete Right of Way"
"498b4ca6-9279-532a-8a77-898cc8de384f","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Lot 1","Concrete Works","Concrete Surface - Vehicle Crossing","Concrete Right of Way","Setout complete and checked"
"64ad3e88-181b-52e9-8a86-40817738b09a","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Lot 1","Concrete Works","Concrete Surface - Vehicle Crossing","Concrete Right of Way","Services Located and before you dig plans checked"
"26d22310-8c70-5ab1-9c64-63e295391247","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Lot 1","Concrete Works","Concrete Surface - Vehicle Crossing","Concrete Right of Way","Stringline set out"
"6181a138-65cf-5c49-bcec-cd7bbbd0472e","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Lot 1","Concrete Works","Concrete Surface - Vehicle Crossing","Concrete Right of Way","Excavation correct depth"
"4a12cb87-9740-5cbf-b423-7b980e37fc04","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Lot 1","Concrete Works","Concrete Surface - Vehicle Crossing","Concrete Right of Way","Metal correct depth (Photos required)"
"58dc5994-b9b0-5a9f-b774-60ef8c0a0a3e","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Lot 1","Concrete Works","Concrete Surface - Vehicle Crossing","Concrete Right of Way","Metal compacted"
"4e7a06fb-3091-56ff-b94c-d5e0a007ad2b","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Lot 1","Concrete Works","Concrete Surface - Vehicle Crossing","Concrete Right of Way","Lids set"
"6d77015c-ee73-5f8f-b870-89fdd437fc4c","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Lot 1","Concrete Works","Concrete Surface - Vehicle Crossing","Concrete Right of Way","Steel placed"
"d887a478-bccb-5c8b-8f40-84c8dc40a228","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Lot 1","Concrete Works","Concrete Surface - Vehicle Crossing","Concrete Right of Way","Engineer Inspection"
"1dbbab99-7944-579d-9ecd-9d730c4fa100","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Lot 1","Concrete Works","Concrete Surface - Vehicle Crossing","Concrete Right of Way","Boxing stripped"
"fb44aa10-23e2-51cf-b9df-12727f1d0434","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Lot 1","Concrete Works","Concrete Surface - Vehicle Crossing","Concrete Right of Way","Topsoil placed (if required)"
"0c5d336d-c951-5351-84d5-4949d76562e8","","folder-normal","fail","","step","TRUE","FALSE","Site QA","Lot 2"
"a805342e-3d4f-54dd-b7f8-63b2d859a52d","","folder-normal","pass","","step","TRUE","FALSE","Site QA","Lot 2","Earthworks"
"eefd086c-4ac1-5509-a7f1-12b75b314233","","checklist-flat","pass","QA - Detailed Excavation -","checklist-flat","FALSE","FALSE","Site QA","Lot 2","Earthworks","Detailed Excavation"
"a3dae6e3-8da9-56ae-8bb9-e2691176a46e","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Lot 2","Earthworks","Detailed Excavation","Services Located"
"05dc07e8-772b-5745-9d80-fab2ee9df28c","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Lot 2","Earthworks","Detailed Excavation","Location accurate"
"fcd6a2d5-2b7a-50db-a4e8-9147785b0a0f","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Lot 2","Earthworks","Detailed Excavation","Topsoil stripped completely"
"9922bdbb-e938-5608-85d8-c879545b89f2","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Lot 2","Earthworks","Detailed Excavation","Building pads set out correctly with RLs as required for cut/fill"
"245a2e44-070b-54ff-ba62-6bfe1320ddcd","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Lot 2","Earthworks","Detailed Excavation","Correct cut back for walls/foundations"
"4d1fee6a-ecdb-5d40-9e26-5057f72332af","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Lot 2","Earthworks","Detailed Excavation","Geotech Engineer Inspection"
"96da3d41-84e4-51a5-bb1b-d84444ec0b43","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Lot 2","Earthworks","Detailed Excavation","Detailed excavation completed, reviewed and approved"
"ba18b8a7-6bad-5d7f-8975-1aa3584b52e6","","folder-normal","fail","","step","TRUE","FALSE","Site QA","Lot 2","Stormwater"
"848d2372-26be-5fb9-b9ab-e71fef02879d","","checklist-sectioned","fail","QA - Pipeline Installation Checklist","checklist","FALSE","FALSE","Site QA","Lot 2","Stormwater","Pipeline Installation EXSWMH to B/1"
"5363ea3e-2148-5c15-a477-41ad08cbc076","","checkpoint-group","fail","","","FALSE","FALSE","Site QA","Lot 2","Stormwater","Pipeline Installation EXSWMH to B/1","Pipe Laying"
"e17f540c-ac41-58d1-a195-39ac46b442f8","","checkpoint-status","fail","","","TRUE","TRUE","Site QA","Lot 2","Stormwater","Pipeline Installation EXSWMH to B/1","Pipe Laying","Latest consented drawings"
"beb23d9f-b2ec-576e-a3de-3650cebb4e7e","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Lot 2","Stormwater","Pipeline Installation EXSWMH to B/1","Pipe Laying","Setout completed checked and accurate"
"c4982be8-6342-5af0-b007-d8f1f0ba195a","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Lot 2","Stormwater","Pipeline Installation EXSWMH to B/1","Pipe Laying","Services Located and before you dig plans checked"
"6382e0b8-f5a5-5d1d-952c-b68b15bcfd50","","checkpoint-status","not-applicable","","","TRUE","TRUE","Site QA","Lot 2","Stormwater","Pipeline Installation EXSWMH to B/1","Pipe Laying","All junctions marked out and run through with operator"
"a5522ef6-3638-52f5-b17d-4763326421ec","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Lot 2","Stormwater","Pipeline Installation EXSWMH to B/1","Pipe Laying","Laser grade checked. Correct +/-. Benching required if >1.5m"
"964dcdc8-4fd6-5c87-8d1d-b3af3ee4c42c","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Lot 2","Stormwater","Pipeline Installation EXSWMH to B/1","Pipe Laying","Laser checked for line with string line"
"e3d11fdd-43f2-50ee-8330-f1b588f2e027","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Lot 2","Stormwater","Pipeline Installation EXSWMH to B/1","Pipe Laying","Correct trench width for pipe size"
"37c0427d-d972-5190-8bba-b6f2eda7b750","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Lot 2","Stormwater","Pipeline Installation EXSWMH to B/1","Pipe Laying","Starter checked for fall. Starter epoxyed to seal from water."
"2bb291cb-651c-5df7-8632-3738f1c4750a","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Lot 2","Stormwater","Pipeline Installation EXSWMH to B/1","Pipe Laying","Corbel installed with suitable bedding around pipe (Photo Required)"
"45cf349d-1e98-5489-b2c2-763259846798","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Lot 2","Stormwater","Pipeline Installation EXSWMH to B/1","Pipe Laying","Ground Conditions Checked & Acceptable"
"a8322219-5a6d-5dc8-87e6-e97df150c575","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Lot 2","Stormwater","Pipeline Installation EXSWMH to B/1","Pipe Laying","General photos during pipe laying"
"9415ec07-7e80-5e5f-929e-b5ecfdfb7909","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Lot 2","Stormwater","Pipeline Installation EXSWMH to B/1","Pipe Laying","Pipe Laying Completed"
"72a8682c-673b-590e-82f3-824308d5abee","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Lot 2","Stormwater","Pipeline Installation EXSWMH to B/1","Pipe Laying","CCTV Completed"
"7079ea1b-f9e5-5d74-b790-ecca6ca4924c","","checklist-sectioned","pass","9a2a9405598fb4c1164f518114d976e703ca2b2a9f4d972c544b81627b120834","checklist","FALSE","FALSE","Site QA","Lot 2","Stormwater","Drainage - Manhole Install PUB SWMH B/1"
"44f9fda5-9d9e-5f95-8535-7c56e5983841","","checkpoint-group","pass","","","FALSE","FALSE","Site QA","Lot 2","Stormwater","Drainage - Manhole Install PUB SWMH B/1","Manhole Install"
"cb72319b-456f-566d-add4-aa5bcc1b1a9b","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Lot 2","Stormwater","Drainage - Manhole Install PUB SWMH B/1","Manhole Install","Latest consented drawings"
"fc2567e8-25db-5708-9e3b-d3e1127cd961","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Lot 2","Stormwater","Drainage - Manhole Install PUB SWMH B/1","Manhole Install","Setout an manhole sizing checked"
"fc7f8d43-8df8-5f63-8bd3-7ff696300c05","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Lot 2","Stormwater","Drainage - Manhole Install PUB SWMH B/1","Manhole Install","Services Located and before you dig plans checked"
"861eddca-79b0-54ca-b361-914262697036","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Lot 2","Stormwater","Drainage - Manhole Install PUB SWMH B/1","Manhole Install","MHS measured onsite. Prep height determined from Lid Level. "
"515ef57f-12b4-540d-9efd-7f32ffa17a19","","checkpoint-status","not-applicable","","","TRUE","TRUE","Site QA","Lot 2","Stormwater","Drainage - Manhole Install PUB SWMH B/1","Manhole Install","Benching/shield required if >1.5m"
"bfe2350c-4b33-531d-aad8-625686761ddd","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Lot 2","Stormwater","Drainage - Manhole Install PUB SWMH B/1","Manhole Install","Ground conditions checked & acceptable"
"e1abe39f-e8e4-5277-b2c3-9a14bf49a8e2","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Lot 2","Stormwater","Drainage - Manhole Install PUB SWMH B/1","Manhole Install","Bedding depth and material correct & compacted (Photo Required)"
"a4233e80-4de5-535f-beeb-b808961f3a8d","","checkpoint-status","not-applicable","","","TRUE","TRUE","Site QA","Lot 2","Stormwater","Drainage - Manhole Install PUB SWMH B/1","Manhole Install","Cut in Manhole Shearbands ( Photos required)"
"794d39b1-1857-55fd-8953-ffccc1d88a9e","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Lot 2","Stormwater","Drainage - Manhole Install PUB SWMH B/1","Manhole Install","Manhole Risers epoxyed (if applicable Photo required)"
"3ef73059-90a6-5b05-8c01-786b3a18a2c0","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Lot 2","Stormwater","Drainage - Manhole Install PUB SWMH B/1","Manhole Install","Inside of starters epoxyed all the way around"
"8012e949-153c-52be-a788-9a51fee1f092","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Lot 2","Stormwater","Drainage - Manhole Install PUB SWMH B/1","Manhole Install","Manhole benching completed and acceptable (Photo required)"
"cb2702a1-cc82-57ec-b2db-cb47f19914a7","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Lot 2","Stormwater","Drainage - Manhole Install PUB SWMH B/1","Manhole Install","Concrete Lid Installed, Correct orientation and sealed"
"91954985-f0f2-560e-bd76-09eae2e6a081","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Lot 2","Stormwater","Drainage - Manhole Install PUB SWMH B/1","Manhole Install","Cast Iron Lid Raised and Installed at 90 degrees to steps"
"55f29db0-71ac-5cdd-91c2-951c48e5b7f5","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Lot 2","Stormwater","Drainage - Manhole Install PUB SWMH B/1","Manhole Install","Epoxy completed inside lid and "
"3773ab6c-0d1a-507f-b139-2524e136801d","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Lot 2","Stormwater","Drainage - Manhole Install PUB SWMH B/1","Manhole Install","Stormwater lids to be spray painted blue"
"96044017-570e-56d8-8cfc-e5e742d62bb7","","checkpoint-status","not-applicable","","","TRUE","TRUE","Site QA","Lot 2","Stormwater","Drainage - Manhole Install PUB SWMH B/1","Manhole Install","Sewer manhole safety grille installed"
"58d3ec1b-6f1f-5449-96b1-f0634a64b019","","checklist-sectioned","pass","QA - Pipeline Installation Checklist","checklist","FALSE","FALSE","Site QA","Lot 2","Stormwater","Pipeline Installation B/1 to B/2"
"df9ed267-6c73-515a-8451-d3babff82c02","","checkpoint-group","pass","","","FALSE","FALSE","Site QA","Lot 2","Stormwater","Pipeline Installation B/1 to B/2","Pipe Laying"
"119554c3-3f91-5f49-8689-d1a646e95975","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Lot 2","Stormwater","Pipeline Installation B/1 to B/2","Pipe Laying","Latest consented drawings"
"cbfdcde7-dbc5-5c46-8a82-0f48775a882b","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Lot 2","Stormwater","Pipeline Installation B/1 to B/2","Pipe Laying","Setout completed checked and accurate"
"b75efee5-d377-5df8-b7b6-9d4a9c0c9713","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Lot 2","Stormwater","Pipeline Installation B/1 to B/2","Pipe Laying","Services Located and before you dig plans checked"
"30799f58-1707-5693-9164-5a8a6ab799d4","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Lot 2","Stormwater","Pipeline Installation B/1 to B/2","Pipe Laying","All junctions marked out and run through with operator"
"af972339-405c-5fce-b360-67956370fd58","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Lot 2","Stormwater","Pipeline Installation B/1 to B/2","Pipe Laying","Laser grade checked. Correct +/-. Benching required if >1.5m"
"e26836bb-10f4-57b3-8b00-b11b5c800e60","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Lot 2","Stormwater","Pipeline Installation B/1 to B/2","Pipe Laying","Laser checked for line with string line"
"4e34bc50-a16a-5dac-b7e1-31524e19f90e","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Lot 2","Stormwater","Pipeline Installation B/1 to B/2","Pipe Laying","Correct trench width for pipe size"
"2a35819b-d088-5daf-b221-f6f4560598cc","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Lot 2","Stormwater","Pipeline Installation B/1 to B/2","Pipe Laying","Starter checked for fall. Starter epoxyed to seal from water."
