"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"2becbf41-5882-46e9-a06d-f4e9d2857056","","folder-normal","work-in-progress","","step","TRUE","FALSE","Site QA"
"1470b2d5-797b-48e4-b9fd-3dc95eca1e1b","","folder-normal","work-in-progress","","step","TRUE","FALSE","Site QA","Slab"
"df533d8c-5d82-4edd-9c94-e9ea977e4602","","folder-normal","work-in-progress","","step","TRUE","FALSE","Site QA","Slab","Level 4"
"153c66ca-6f97-4efa-bb00-cb37b37d5738","","folder-normal","not-started","","step","FALSE","FALSE","Site QA","Slab","Level 4","East"
"71b2da2d-e3d8-4000-b451-022c55e24d6e","","checklist-flat","not-started","F19A - Pre-Pour ITP","checklist-flat","FALSE","FALSE","Site QA","Slab","Level 4","East","F19A - Pre-Pour ITP"
"9e9bd8b4-2e80-56ac-9389-681afb6644fe","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Slab","Level 5","East","F19A - Pre-Pour ITP","Are the Anchorages securely fixed and anti-burst installed?"
"a4d2b70c-7ea8-50cd-b6a0-2be1b07d7139","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Slab","Level 5","East","F19A - Pre-Pour ITP","Is the duct placed in the correct position and alignment, with joints sealed?"
"dcebf2bc-ff31-5236-853e-f27b3ccdd81f","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Slab","Level 5","East","F19A - Pre-Pour ITP","Has the tendon been installed with the correct position and alignment, with joints sealed?"
"0fd80818-c2ad-5372-828a-483875119152","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Slab","Level 5","East","F19A - Pre-Pour ITP","Strand Information entered below"
"bf18a310-e036-59e5-b649-8164d4fbd364","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Slab","Level 5","East","F19A - Pre-Pour ITP","Are the Circle Dead Ends used, including anti-burst installed (onion or swage)?"
"a4055520-c2c3-554b-8a84-562fd6d08df3","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Slab","Level 5","East","F19A - Pre-Pour ITP","Are tendons profiled correctly and supporting chairs secured?"
"1681935f-88b6-5b26-a356-97647ee7b45c","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Slab","Level 5","East","F19A - Pre-Pour ITP","All pans to have minimum 50mm clearance off of deck"
"4aa124b7-f69d-51f4-b719-70abcafbb84f","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Slab","Level 5","East","F19A - Pre-Pour ITP","Are grout hoses installed with anchorages sealed?"
"e3c3a369-9e7e-51be-ba50-bf614f51be38","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Slab","Level 5","East","F19A - Pre-Pour ITP","Has the post-tensioning system been inspected and signed off by an Engineer?"
"2fa18cae-7ce2-52a9-9902-637a68eb7afd","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Slab","Level 5","East","F19A - Pre-Pour ITP","AusPT leading hand and Built sign-off attached below"
"d1df95a4-a2b0-4173-89b2-a183b0342643","","checklist-flat","not-started","F19B - Post-Pour ITP","checklist-flat","FALSE","FALSE","Site QA","Slab","Level 5","East","F19B - Post-Pour ITP"
"3fbc8683-82a5-5ddb-b482-a83a5647de8e","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Slab","Level 5","East","F19B - Post-Pour ITP","Drawings and Revisions - uploaded below as necessary"
"e9516089-ab6f-5a53-a034-e62a0da5b8f7","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Slab","Level 5","East","F19B - Post-Pour ITP","Are the anchor blocks and wedges installed?"
"4d4e19d9-e6b5-55d0-98b8-39d4316076dc","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Slab","Level 5","East","F19B - Post-Pour ITP","Has an initial stress (39kN) been carried out as per design requirements?"
"2a37aada-aed0-5175-9914-18e1c69a62b6","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Slab","Level 5","East","F19B - Post-Pour ITP","Has AusPT received confirmation via Aconex/sighted of the concrete test report prior to commencement of full stress?"
"bb6b0221-6f9a-55eb-8a15-664f90a008e3","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Slab","Level 5","East","F19B - Post-Pour ITP","Has the concrete test results reached minimum required strength (25mPa) as per Engineer’s requirements? Make a hold point."
"30ff73e5-dee5-5532-9101-8713ad7ba015","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Slab","Level 5","East","F19B - Post-Pour ITP","Has a full stress (156kN) been carried out as per the design requirements?"
"31ea04ba-6678-571d-92cc-0e409420764e","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Slab","Level 5","East","F19B - Post-Pour ITP","Have the extensions been recorded and submitted?"
"28e7ec07-5def-5b44-b863-62027d2951c2","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Slab","Level 5","East","F19B - Post-Pour ITP","Have the extensions been approved and received? Make hold point."
"aa1fc86e-e1a2-5dee-a59b-59389cccaa90","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Slab","Level 5","East","F19B - Post-Pour ITP","Have the tendons been cut & sealed?"
"b12b43eb-9e4d-562d-8be3-30a1860b3e2b","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Slab","Level 5","East","F19B - Post-Pour ITP","Confirmation of Structural engineers’ acceptance of stressing record via to grouting"
"dc475b53-ff90-5e93-99d9-286c20dfe28b","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Slab","Level 5","East","F19B - Post-Pour ITP","Have the tendons been grouted?"
"5488126c-03a2-55a0-a01f-3bc24294d67f","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Slab","Level 5","East","F19B - Post-Pour ITP","Batch ID and expiration date for grout entered below"
"5d2ddd91-07a5-51ed-bfef-d9258963c119","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Slab","Level 5","East","F19B - Post-Pour ITP","AusPT leading hand and Built sign-off attached below"
"a449cb03-270b-4f67-8c62-5ffa81225ad7","","checklist-flat","not-started","AusPT Tendon Extension Report Upload #1","checklist-flat","FALSE","FALSE","Site QA","Slab","Level 5","East","Post-tensioning Extension #1"
"8b2e5b56-c294-5ecb-9b50-ab3126a63bd4","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Slab","Level 5","East","Post-tensioning Extension #1","Tendon Extension Report uploaded below"
"b42af3f2-8be1-410e-b154-b5b20c1a8dd4","","checklist-flat","not-started","AusPT Tendon Extension Report Upload #1","checklist-flat","FALSE","FALSE","Site QA","Slab","Level 5","East","Post-tensioning Extension #2"
"3c48bbb6-7454-510f-967e-2719c4282461","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Slab","Level 5","East","Post-tensioning Extension #2","Tendon Extension Report uploaded below"
"36d54b17-0cb0-40b2-9bda-52bfc1460d1c","","folder-normal","work-in-progress","","step","FALSE","FALSE","Site QA","Slab","Level 5","South"
"0210cb68-bf69-4e07-a3ac-a95578b98fd5","","checklist-flat","pass","F19A - Pre-Pour ITP","checklist-flat","FALSE","FALSE","Site QA","Slab","Level 5","South","F19A - Pre-Pour ITP"
"5e9af44c-b46e-5f4e-a4cf-7e038600c71c","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Slab","Level 5","South","F19A - Pre-Pour ITP","Drawings and Revisions - uploaded below as necessary"
"113a8b8d-9445-592c-90c3-35ad04ab7a17","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Slab","Level 5","South","F19A - Pre-Pour ITP","Are the Anchorages securely fixed and anti-burst installed?"
"837cf2ab-a270-524c-be65-98f49f698e1d","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Slab","Level 5","South","F19A - Pre-Pour ITP","Is the duct placed in the correct position and alignment, with joints sealed?"
"6ce6a87b-1e0b-52e1-b8f4-d4026368990a","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Slab","Level 5","South","F19A - Pre-Pour ITP","Has the tendon been installed with the correct position and alignment, with joints sealed?"
"a86882ff-d25a-5c05-a556-d5f259c58f97","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Slab","Level 5","South","F19A - Pre-Pour ITP","Strand Information entered below"
"5dd5250c-1ec4-5c74-8856-2e17820f0d1b","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Slab","Level 5","South","F19A - Pre-Pour ITP","Are the Circle Dead Ends used, including anti-burst installed (onion or swage)?"
"a9973096-ff52-5692-b1d8-25e9ac8fbdd6","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Slab","Level 5","South","F19A - Pre-Pour ITP","Are tendons profiled correctly and supporting chairs secured?"
"2ab4be1e-f49e-5154-97e8-0f05ea83d338","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Slab","Level 5","South","F19A - Pre-Pour ITP","All pans to have minimum 50mm clearance off of deck"
"34f9e9be-58fd-5345-8996-0e5c349a4c7e","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Slab","Level 5","South","F19A - Pre-Pour ITP","Are grout hoses installed with anchorages sealed?"
"5a5d2322-9568-5ad7-91fa-5e48af0d885d","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Slab","Level 5","South","F19A - Pre-Pour ITP","Has the post-tensioning system been inspected and signed off by an Engineer?"
"853f98e1-12c6-5499-87b3-9e1743a71552","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Slab","Level 5","South","F19A - Pre-Pour ITP","AusPT leading hand and Built sign-off attached below"
"365ab26a-900f-4237-aa1a-af759532a5f5","","checklist-flat","pass","F19B - Post-Pour ITP","checklist-flat","FALSE","FALSE","Site QA","Slab","Level 5","South","F19B - Post-Pour ITP"
"c5ffcaf9-7ff7-54bd-86c9-9e853b6b3848","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Slab","Level 5","South","F19B - Post-Pour ITP","Drawings and Revisions - uploaded below as necessary"
"4cc46643-7fe8-5537-af0c-ebd4ff68820f","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Slab","Level 5","South","F19B - Post-Pour ITP","Are the anchor blocks and wedges installed?"
"06635d8c-ba83-567f-9080-9236e223a40e","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Slab","Level 5","South","F19B - Post-Pour ITP","Has an initial stress (39kN) been carried out as per design requirements?"
"321dda64-2cc3-5c7d-9e60-4d9d76c93804","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Slab","Level 5","South","F19B - Post-Pour ITP","Has AusPT received confirmation via Aconex/sighted of the concrete test report prior to commencement of full stress?"
"f699a1b1-c942-59f8-baa5-f3622983cbcf","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Slab","Level 5","South","F19B - Post-Pour ITP","Has the concrete test results reached minimum required strength (25mPa) as per Engineer’s requirements? Make a hold point."
"b2949db6-e539-5df0-93ac-2d7331641b13","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Slab","Level 5","South","F19B - Post-Pour ITP","Has a full stress (156kN) been carried out as per the design requirements?"
"2f2493a5-c67a-5c11-95b1-b5bcad461247","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Slab","Level 5","South","F19B - Post-Pour ITP","Have the extensions been recorded and submitted?"
"01f73a6a-8cd8-58eb-8369-8bec87669f83","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Slab","Level 5","South","F19B - Post-Pour ITP","Have the extensions been approved and received? Make hold point."
"602ec960-6f19-5bb7-9c7b-599a417e8554","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Slab","Level 5","South","F19B - Post-Pour ITP","Have the tendons been cut & sealed?"
"aba0ab07-d997-5aaf-b099-c2d95ae66e23","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Slab","Level 5","South","F19B - Post-Pour ITP","Confirmation of Structural engineers’ acceptance of stressing record via to grouting"
"88c710dd-8d8f-52a3-a173-d6346ba0ac17","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Slab","Level 5","South","F19B - Post-Pour ITP","Have the tendons been grouted?"
"00fa228c-8280-566d-b630-30a9fe68dd3f","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Slab","Level 5","South","F19B - Post-Pour ITP","Batch ID and expiration date for grout entered below"
"e9c983b1-a422-5ba1-9f3c-d683dddb7a3b","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Slab","Level 5","South","F19B - Post-Pour ITP","AusPT leading hand and Built sign-off attached below"
"20d98cc8-beef-4760-9944-41dcc744cfe4","","checklist-flat","work-in-progress","AusPT Tendon Extension Report Upload #1","checklist-flat","FALSE","FALSE","Site QA","Slab","Level 5","South","Post-tensioning Extension #1"
"0e0e654a-a92c-5478-b5ba-4f2d007a4c3f","","checkpoint-status","work-in-progress","","","TRUE","TRUE","Site QA","Slab","Level 5","South","Post-tensioning Extension #1","Tendon Extension Report uploaded below"
"62737944-0ebc-43f5-864c-de452671f54a","","checklist-flat","not-started","AusPT Tendon Extension Report Upload #1","checklist-flat","FALSE","FALSE","Site QA","Slab","Level 5","South","Post-tensioning Extension #2"
"c3055125-fd47-5b93-ad93-d5137b1d66f1","","checkpoint-status","not-started","","","TRUE","TRUE","Site QA","Slab","Level 5","South","Post-tensioning Extension #2","Tendon Extension Report uploaded below"
"e6ba9765-63a7-4e61-991a-4e3fac499c7c","","folder-normal","work-in-progress","","step","FALSE","FALSE","Site QA","Slab","Level 5","West"
"2770dee5-0fc4-45c2-a490-fd83f18b5a09","","checklist-flat","pass","F19A - Pre-Pour ITP","checklist-flat","FALSE","FALSE","Site QA","Slab","Level 5","West","F19A - Pre-Pour ITP"
"e594cff5-45d7-596a-a9c8-896cab62c199","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Slab","Level 5","West","F19A - Pre-Pour ITP","Drawings and Revisions - uploaded below as necessary"
"8fd75506-7d71-5434-bb72-8c56f3392215","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Slab","Level 5","West","F19A - Pre-Pour ITP","Are the Anchorages securely fixed and anti-burst installed?"
"abaf8d2d-207a-598c-b684-90964d1225c5","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Slab","Level 5","West","F19A - Pre-Pour ITP","Is the duct placed in the correct position and alignment, with joints sealed?"
"960d6280-62be-5d9f-b955-944f5809f16d","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Slab","Level 5","West","F19A - Pre-Pour ITP","Has the tendon been installed with the correct position and alignment, with joints sealed?"
"31bb5d14-2802-54d0-934f-8e5cb5f69193","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Slab","Level 5","West","F19A - Pre-Pour ITP","Strand Information entered below"
"0d13d288-eb2e-56c9-9bb6-2daffe1c17c0","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Slab","Level 5","West","F19A - Pre-Pour ITP","Are the Circle Dead Ends used, including anti-burst installed (onion or swage)?"
"52b99ae2-70bc-55d0-94b6-22dcb799ec2a","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Slab","Level 5","West","F19A - Pre-Pour ITP","Are tendons profiled correctly and supporting chairs secured?"
"291b46c1-688b-58dd-ad7c-b0b5f72df9d1","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Slab","Level 5","West","F19A - Pre-Pour ITP","All pans to have minimum 50mm clearance off of deck"
"f4d5c704-063e-5bea-a635-8bfa1e96fddb","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Slab","Level 5","West","F19A - Pre-Pour ITP","Are grout hoses installed with anchorages sealed?"
"fe4d3c3c-f463-5b27-aa44-58a08b1fe405","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Slab","Level 5","West","F19A - Pre-Pour ITP","Has the post-tensioning system been inspected and signed off by an Engineer?"
"8e884933-a43f-5d27-89f7-0be23914ca17","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Slab","Level 5","West","F19A - Pre-Pour ITP","AusPT leading hand and Built sign-off attached below"
"4f5c095a-86e3-406e-8aba-b7f66481a8e5","","checklist-flat","pass","F19B - Post-Pour ITP","checklist-flat","FALSE","FALSE","Site QA","Slab","Level 5","West","F19B - Post-Pour ITP"
"6918cb59-74e6-58ea-9c4c-eeaf9e264a3c","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Slab","Level 5","West","F19B - Post-Pour ITP","Drawings and Revisions - uploaded below as necessary"
"408a63a8-e56e-5912-aaa4-a66a8776be9a","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Slab","Level 5","West","F19B - Post-Pour ITP","Are the anchor blocks and wedges installed?"
"f3bfc9f4-7fdf-5aef-9e2d-7763cec928f9","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Slab","Level 5","West","F19B - Post-Pour ITP","Has an initial stress (39kN) been carried out as per design requirements?"
"6f34c02a-14c3-5227-8dcf-09a568510967","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Slab","Level 5","West","F19B - Post-Pour ITP","Has AusPT received confirmation via Aconex/sighted of the concrete test report prior to commencement of full stress?"
"ce73b635-fcf8-54b2-acb3-1493113e2ff2","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Slab","Level 5","West","F19B - Post-Pour ITP","Has the concrete test results reached minimum required strength (25mPa) as per Engineer’s requirements? Make a hold point."
"5ad89258-e394-5b07-b840-2038d6bac1c7","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Slab","Level 5","West","F19B - Post-Pour ITP","Has a full stress (156kN) been carried out as per the design requirements?"
"99e7e35c-23c8-5d72-a1af-f06f063c443d","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Slab","Level 5","West","F19B - Post-Pour ITP","Have the extensions been recorded and submitted?"
"3068d091-e316-5575-82ad-7f2586867619","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Slab","Level 5","West","F19B - Post-Pour ITP","Have the extensions been approved and received? Make hold point."
"b25a3496-b6b3-59ad-b0f6-210dc6ab716e","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Slab","Level 5","West","F19B - Post-Pour ITP","Have the tendons been cut & sealed?"
"e1f41187-48a8-5dd2-970a-435a0d7345bc","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Slab","Level 5","West","F19B - Post-Pour ITP","Confirmation of Structural engineers’ acceptance of stressing record via to grouting"
"d7476017-d5db-595e-b29f-491fe21590f2","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Slab","Level 5","West","F19B - Post-Pour ITP","Have the tendons been grouted?"
"6b2ec48d-f99a-5b83-918d-6a22560fde68","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Slab","Level 5","West","F19B - Post-Pour ITP","Batch ID and expiration date for grout entered below"
"c513906e-23ff-5f58-a066-039cd75da361","","checkpoint-status","pass","","","TRUE","TRUE","Site QA","Slab","Level 5","West","F19B - Post-Pour ITP","AusPT leading hand and Built sign-off attached below"
"7480899b-cf52-4286-8648-ae6a83e6880e","","checklist-flat","work-in-progress","AusPT Tendon Extension Report Upload #1","checklist-flat","FALSE","FALSE","Site QA","Slab","Level 5","West","Post-tensioning Extension #1"
"18249ca7-456c-562a-b587-660e248c1cae","","checkpoint-status","work-in-progress","","","TRUE","TRUE","Site QA","Slab","Level 5","West","Post-tensioning Extension #1","Tendon Extension Report uploaded below"
