"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"3ed6052e-8507-4755-91ca-e9fe7a3b391d","","folder-normal","work-in-progress","","step","TRUE","FALSE","Stage 2 - THB 01"
"475912bc-dbb4-4554-a314-3d6862ed0430","","folder-normal","pass","","step","TRUE","FALSE","Stage 2 - THB 01","Project Build QA"
"b07dee81-c6d4-46c8-8e7c-13157155593f","","folder-normal","pass","","step","TRUE","FALSE","Stage 2 - THB 01","Project Build QA","TH 01"
"b6052377-a8e2-49d3-a80a-046ecc727c50","","checklist-flat","pass","QA - Timber - Framing (V1)","checklist-flat","FALSE","FALSE","Stage 2 - THB 01","Project Build QA","TH 01","Timber Framing"
"55d606b9-c0ea-451d-83b0-6fd267003e48","","checklist-flat","pass","QA - Trusses (V1)","checklist-flat","FALSE","FALSE","Stage 2 - THB 01","Project Build QA","TH 01","Trusses"
"e27016f2-de9e-4a8a-8068-620e5ef8d6bd","","checklist-flat","pass","QA - External Envelope (V1)","checklist-flat","FALSE","FALSE","Stage 2 - THB 01","Project Build QA","TH 01","External Envelope"
"eb600487-95b6-418a-b35b-90e14bfebc11","","checklist-flat","pass","QA - Windows & Sliders (V1)","checklist-flat","FALSE","FALSE","Stage 2 - THB 01","Project Build QA","TH 01","Windows & Sliders"
"22f2a5b0-7486-4818-8409-53454c8545cb","","checklist-flat","pass","QA -  Skirting and Architrave (V1)","checklist-flat","FALSE","FALSE","Stage 2 - THB 01","Project Build QA","TH 01","Skirting and Architrave"
"5444a78f-e3f4-4f1f-b809-5db8215f1b68","","checklist-flat","pass","QA - Hardware Installation - First fix preparation (V1)","checklist-flat","FALSE","FALSE","Stage 2 - THB 01","Project Build QA","TH 01","Hardware Installation - First fix preparation"
"157eeae9-cb48-4e4d-8a4c-b7c93fb4c52d","","checklist-flat","pass","QA - Internal Doors (V1)","checklist-flat","FALSE","FALSE","Stage 2 - THB 01","Project Build QA","TH 01","Internal Doors"
"0d3040ab-3872-41af-8d5e-b80f7d12d947","","checklist-flat","pass","QA - Handrails  (V1)","checklist-flat","FALSE","FALSE","Stage 2 - THB 01","Project Build QA","TH 01","Handrails"
"cfc202d0-81e7-4f72-97db-359659f36e38","","checklist-flat","pass","QA - Bathroom Checks (V1)","checklist-flat","FALSE","FALSE","Stage 2 - THB 01","Project Build QA","TH 01","Bathroom Checks"
"2d2fea26-80c9-4e38-9c74-9e5bfa52af0c","","checklist-flat","pass","QA - Flat Roofs & Gutter (V1)","checklist-flat","FALSE","FALSE","Stage 2 - THB 01","Project Build QA","TH 01","Flat Roofs & Gutter"
"ab383eec-51b7-4a11-83ed-287479c9502d","","folder-normal","pass","","step","TRUE","FALSE","Stage 2 - THB 01","Project Build QA","TH 02"
"9a48c980-2f65-419a-b51a-90b0aa239f78","","checklist-flat","pass","QA - Timber - Framing (V1)","checklist-flat","FALSE","FALSE","Stage 2 - THB 01","Project Build QA","TH 02","Timber Framing"
"39c4812f-bdd3-4ceb-8375-f950d5971f72","","checklist-flat","pass","QA - Trusses (V1)","checklist-flat","FALSE","FALSE","Stage 2 - THB 01","Project Build QA","TH 02","Trusses"
"45777f73-5922-4ef0-a07c-f8573a58df74","","checklist-flat","pass","QA - External Envelope (V1)","checklist-flat","FALSE","FALSE","Stage 2 - THB 01","Project Build QA","TH 02","External Envelope"
"734c9468-e815-41cd-a78c-84511e738b6a","","checklist-flat","pass","QA - Windows & Sliders (V1)","checklist-flat","FALSE","FALSE","Stage 2 - THB 01","Project Build QA","TH 02","Windows & Sliders"
"0a9936f8-487d-47f6-9196-7e391d4325b1","","checklist-flat","pass","QA -  Skirting and Architrave (V1)","checklist-flat","FALSE","FALSE","Stage 2 - THB 01","Project Build QA","TH 02","Skirting and Architrave"
"0cc56c94-51fc-474c-83bf-f94c11754bea","","checklist-flat","pass","QA - Hardware Installation - First fix preparation (V1)","checklist-flat","FALSE","FALSE","Stage 2 - THB 01","Project Build QA","TH 02","Hardware Installation - First fix preparation"
"3538ff47-d345-4988-96e7-6fae4493a2a8","","checklist-flat","pass","QA - Internal Doors (V1)","checklist-flat","FALSE","FALSE","Stage 2 - THB 01","Project Build QA","TH 02","Internal Doors"
"80989fb4-6b5a-40e5-b365-42f9d9b80f58","","checklist-flat","pass","QA - Handrails  (V1)","checklist-flat","FALSE","FALSE","Stage 2 - THB 01","Project Build QA","TH 02","Handrails"
"f7cbd958-e9fa-40ed-b599-c27ad42c6272","","checklist-flat","pass","QA - Bathroom Checks (V1)","checklist-flat","FALSE","FALSE","Stage 2 - THB 01","Project Build QA","TH 02","Bathroom Checks"
"46f81ef9-8f5d-4c64-a3eb-8d628c2011cd","","checklist-flat","pass","QA - Flat Roofs & Gutter (V1)","checklist-flat","FALSE","FALSE","Stage 2 - THB 01","Project Build QA","TH 02","Flat Roofs & Gutter"
"81bae0f6-4105-4fac-8722-722ba91da547","","checklist-flat","not-started","Compliance Documentation (V1)","checklist-flat","FALSE","FALSE","Stage 2 - THB 01","Compliance Documentation"
"e2f616d2-4617-416c-8eeb-3a39f3557684","","folder-normal","pass","","step","TRUE","FALSE","Stage 2 - THB 02, 03, 04, 05, 10, 12"
"10f644b3-a601-46f1-9977-ed217396d183","","checklist-sectioned","pass","9bf1b3c1259c1701f1818e8019030a4ba45d20eaf87e511f2ca9afb9ce13adc1","checklist","FALSE","FALSE","Stage 2 - THB 02, 03, 04, 05, 10, 12","Pre-Commencement Checks"
"f9407ebb-7f08-41aa-9779-e2cead9c9a9a","","folder-normal","pass","","step","TRUE","FALSE","Stage 2 - THB 02, 03, 04, 05, 10, 12","Project Build QA"
"059aaef0-7bd0-4f40-b6f6-9989c0867717","","folder-normal","pass","","step","TRUE","FALSE","Stage 2 - THB 02, 03, 04, 05, 10, 12","Project Build QA","THB 02"
"fcd9ac3b-bb94-48a8-b9de-7abd1ae50321","","folder-normal","pass","","step","TRUE","FALSE","Stage 2 - THB 02, 03, 04, 05, 10, 12","Project Build QA","THB 02","TH 03"
"7a069c2c-fe4f-41b3-b699-74a293b13d7f","","checklist-flat","pass","QA - External Envelope (V1)","checklist-flat","FALSE","FALSE","Stage 2 - THB 02, 03, 04, 05, 10, 12","Project Build QA","THB 03","TH 09","External Envelope"
"b6213f33-44f5-45ef-aec7-f75b0d2f75e6","","checklist-flat","pass","QA - Windows & Sliders (V2)","checklist-flat","FALSE","FALSE","Stage 2 - THB 02, 03, 04, 05, 10, 12","Project Build QA","THB 03","TH 09","Windows & Sliders"
"ca9a4376-f5e2-445f-8fd7-6ef5951d0a0b","","checklist-flat","pass","QA -  Skirting and Architrave (V1)","checklist-flat","FALSE","FALSE","Stage 2 - THB 02, 03, 04, 05, 10, 12","Project Build QA","THB 03","TH 09","Skirting and Architrave"
"6bb45426-b80e-46aa-b9d4-e8d512f07840","","checklist-flat","pass","QA - Hardware Installation - First fix preparation (V1)","checklist-flat","FALSE","FALSE","Stage 2 - THB 02, 03, 04, 05, 10, 12","Project Build QA","THB 03","TH 09","Hardware Installation - First fix preparation"
"260ab7d7-6e6c-4827-a2ef-de0f4b7cf326","","checklist-flat","pass","QA - Internal Doors (V1)","checklist-flat","FALSE","FALSE","Stage 2 - THB 02, 03, 04, 05, 10, 12","Project Build QA","THB 03","TH 09","Internal Doors"
"cc69ac18-783f-4852-9c34-955277378b9c","","checklist-flat","pass","27a2101523c43b27560e3bc490e6d5ad6ae8343bcd5693ecbabe3843281e4ee2","checklist-flat","FALSE","FALSE","Stage 2 - THB 02, 03, 04, 05, 10, 12","Project Build QA","THB 03","TH 09","Handrails"
"374a7399-8416-4a16-9ade-c83a6c9ddb2c","","checklist-flat","pass","QA - Bathroom Checks (V1)","checklist-flat","FALSE","FALSE","Stage 2 - THB 02, 03, 04, 05, 10, 12","Project Build QA","THB 03","TH 09","Bathroom Checks"
"6b6c8b01-3fb9-4f27-967b-d58d1920895e","","folder-normal","pass","","step","TRUE","FALSE","Stage 2 - THB 02, 03, 04, 05, 10, 12","Project Build QA","THB 03","TH 10"
"979b1317-9ad0-4894-8042-1f2921389b90","","checklist-flat","pass","QA - Timber - Framing (V1)","checklist-flat","FALSE","FALSE","Stage 2 - THB 02, 03, 04, 05, 10, 12","Project Build QA","THB 03","TH 10","Timber Framing"
"beeeaa32-3e46-4fc1-a556-3d3eb178c016","","checklist-flat","pass","QA - Trusses (V1)","checklist-flat","FALSE","FALSE","Stage 2 - THB 02, 03, 04, 05, 10, 12","Project Build QA","THB 03","TH 10","Trusses"
"734fabc1-1500-4d7c-8471-3d5f00b5985c","","checklist-flat","pass","QA - External Envelope (V1)","checklist-flat","FALSE","FALSE","Stage 2 - THB 02, 03, 04, 05, 10, 12","Project Build QA","THB 03","TH 10","External Envelope"
"4f767bb7-2822-4662-b354-286a4d04b8ea","","checklist-flat","pass","QA - Windows & Sliders (V2)","checklist-flat","FALSE","FALSE","Stage 2 - THB 02, 03, 04, 05, 10, 12","Project Build QA","THB 03","TH 10","Windows & Sliders"
"48b3ab29-824a-4724-b211-87aa61777e7a","","checklist-flat","pass","QA -  Skirting and Architrave (V1)","checklist-flat","FALSE","FALSE","Stage 2 - THB 02, 03, 04, 05, 10, 12","Project Build QA","THB 03","TH 10","Skirting and Architrave"
"b2a711bd-3d32-4a17-9e23-11c575fe991e","","checklist-flat","pass","QA - Hardware Installation - First fix preparation (V1)","checklist-flat","FALSE","FALSE","Stage 2 - THB 02, 03, 04, 05, 10, 12","Project Build QA","THB 03","TH 10","Hardware Installation - First fix preparation"
"c86eb0a8-1038-4da7-b140-0f636e205483","","checklist-flat","pass","QA - Internal Doors (V1)","checklist-flat","FALSE","FALSE","Stage 2 - THB 02, 03, 04, 05, 10, 12","Project Build QA","THB 03","TH 10","Internal Doors"
"f4aee384-cc7b-4589-96f2-58a3771b69f9","","checklist-flat","pass","27a2101523c43b27560e3bc490e6d5ad6ae8343bcd5693ecbabe3843281e4ee2","checklist-flat","FALSE","FALSE","Stage 2 - THB 02, 03, 04, 05, 10, 12","Project Build QA","THB 03","TH 10","Handrails"
"5be1bca8-9930-4c05-b81e-c9d256ea1e91","","checklist-flat","pass","QA - Bathroom Checks (V1)","checklist-flat","FALSE","FALSE","Stage 2 - THB 02, 03, 04, 05, 10, 12","Project Build QA","THB 03","TH 10","Bathroom Checks"
"d9eea7c2-6339-46dd-bd92-ba1ec1b72954","","folder-normal","pass","","step","TRUE","FALSE","Stage 2 - THB 02, 03, 04, 05, 10, 12","Project Build QA","THB 04"
"5acbe61e-a377-4359-84ed-87abbc283d71","","folder-normal","pass","","step","TRUE","FALSE","Stage 2 - THB 02, 03, 04, 05, 10, 12","Project Build QA","THB 04","TH 11"
"538cf7fe-edef-48fd-9cad-deba9606ff33","","checklist-flat","pass","QA - Timber - Framing (V1)","checklist-flat","FALSE","FALSE","Stage 2 - THB 02, 03, 04, 05, 10, 12","Project Build QA","THB 04","TH 11","Timber Framing"
"582c2ded-76e1-4d85-8fc7-fc790680816c","","checklist-flat","pass","QA - Trusses (V1)","checklist-flat","FALSE","FALSE","Stage 2 - THB 02, 03, 04, 05, 10, 12","Project Build QA","THB 04","TH 11","Trusses"
"8e5b98b1-5792-409b-bd10-153e47663c3e","","checklist-flat","pass","QA - External Envelope (V1)","checklist-flat","FALSE","FALSE","Stage 2 - THB 02, 03, 04, 05, 10, 12","Project Build QA","THB 04","TH 11","External Envelope"
"2e0497ba-2bab-49e1-95b1-16b7a3473b89","","checklist-flat","pass","QA - Windows & Sliders (V2)","checklist-flat","FALSE","FALSE","Stage 2 - THB 02, 03, 04, 05, 10, 12","Project Build QA","THB 04","TH 11","Windows & Sliders"
"6d8eb0f6-b323-4ace-9735-c2e26d57ff8e","","checklist-flat","pass","QA -  Skirting and Architrave (V1)","checklist-flat","FALSE","FALSE","Stage 2 - THB 02, 03, 04, 05, 10, 12","Project Build QA","THB 04","TH 11","Skirting and Architrave"
"0b09ab4e-3398-4483-a547-7cc4b4e0c839","","checklist-flat","pass","QA - Hardware Installation - First fix preparation (V1)","checklist-flat","FALSE","FALSE","Stage 2 - THB 02, 03, 04, 05, 10, 12","Project Build QA","THB 04","TH 11","Hardware Installation - First fix preparation"
"d43fa0a3-f1ad-467f-ab1f-c08dc03f4903","","checklist-flat","pass","QA - Internal Doors (V1)","checklist-flat","FALSE","FALSE","Stage 2 - THB 02, 03, 04, 05, 10, 12","Project Build QA","THB 04","TH 11","Internal Doors"
"4c057ff1-b08e-425c-a497-2ed704811adb","","checklist-flat","pass","27a2101523c43b27560e3bc490e6d5ad6ae8343bcd5693ecbabe3843281e4ee2","checklist-flat","FALSE","FALSE","Stage 2 - THB 02, 03, 04, 05, 10, 12","Project Build QA","THB 04","TH 11","Handrails"
"f90a7b77-abc2-43cc-aa41-bb9a985d2815","","checklist-flat","pass","QA - Bathroom Checks (V1)","checklist-flat","FALSE","FALSE","Stage 2 - THB 02, 03, 04, 05, 10, 12","Project Build QA","THB 04","TH 11","Bathroom Checks"
"ecec08eb-a420-4f61-8c6b-ae2164cd3998","","folder-normal","pass","","step","TRUE","FALSE","Stage 2 - THB 02, 03, 04, 05, 10, 12","Project Build QA","THB 04","TH 12"
"34a8fdc8-d925-406c-b9ab-17458451e0f3","","checklist-flat","pass","QA - Timber - Framing (V1)","checklist-flat","FALSE","FALSE","Stage 2 - THB 02, 03, 04, 05, 10, 12","Project Build QA","THB 04","TH 12","Timber Framing"
"50e7c49c-6f7d-4b0b-b8d5-4b527bf8c09c","","checklist-flat","pass","QA - Trusses (V1)","checklist-flat","FALSE","FALSE","Stage 2 - THB 02, 03, 04, 05, 10, 12","Project Build QA","THB 04","TH 12","Trusses"
"d57d4c86-04f9-417b-8914-99037f89d4df","","checklist-flat","pass","QA - External Envelope (V1)","checklist-flat","FALSE","FALSE","Stage 2 - THB 02, 03, 04, 05, 10, 12","Project Build QA","THB 04","TH 12","External Envelope"
"879a3251-8257-45d0-b6fe-a0118b1deced","","checklist-flat","pass","QA - Windows & Sliders (V2)","checklist-flat","FALSE","FALSE","Stage 2 - THB 02, 03, 04, 05, 10, 12","Project Build QA","THB 04","TH 12","Windows & Sliders"
"ae03876e-5ca4-4916-82a2-35a4a970ce1b","","checklist-flat","pass","QA -  Skirting and Architrave (V1)","checklist-flat","FALSE","FALSE","Stage 2 - THB 02, 03, 04, 05, 10, 12","Project Build QA","THB 04","TH 12","Skirting and Architrave"
"9879c914-477b-4321-8044-13043b387f14","","checklist-flat","pass","QA - Hardware Installation - First fix preparation (V1)","checklist-flat","FALSE","FALSE","Stage 2 - THB 02, 03, 04, 05, 10, 12","Project Build QA","THB 04","TH 12","Hardware Installation - First fix preparation"
"270a8370-7d7b-4ca5-9665-55808faff48e","","checklist-flat","pass","QA - Internal Doors (V1)","checklist-flat","FALSE","FALSE","Stage 2 - THB 02, 03, 04, 05, 10, 12","Project Build QA","THB 04","TH 12","Internal Doors"
"cd2a6d50-0ede-4f62-8358-781794f1b274","","checklist-flat","pass","27a2101523c43b27560e3bc490e6d5ad6ae8343bcd5693ecbabe3843281e4ee2","checklist-flat","FALSE","FALSE","Stage 2 - THB 02, 03, 04, 05, 10, 12","Project Build QA","THB 04","TH 12","Handrails"
"3a481e06-1c8f-4a2c-a153-4facedc7a9e4","","checklist-flat","pass","QA - Bathroom Checks (V1)","checklist-flat","FALSE","FALSE","Stage 2 - THB 02, 03, 04, 05, 10, 12","Project Build QA","THB 04","TH 12","Bathroom Checks"
"2e427d79-af25-4c66-8af2-342851791b4d","","folder-normal","pass","","step","TRUE","FALSE","Stage 2 - THB 02, 03, 04, 05, 10, 12","Project Build QA","THB 05"
"a6ea1cad-e7e0-4b8e-a29a-54d5391b5427","","folder-normal","pass","","step","TRUE","FALSE","Stage 2 - THB 02, 03, 04, 05, 10, 12","Project Build QA","THB 05","TH 13"
"2da8ba7c-e965-4d96-aab5-fd24214161e2","","checklist-flat","pass","9725fd041fb8dbbf060f539d88272ae90bfda80f279f45ccfe1a4d434b2e0779","checklist-flat","FALSE","FALSE","Stage 2 - THB 02, 03, 04, 05, 10, 12","Project Build QA","THB 05","TH 13","Timber Framing"
"4f15216b-1a5d-467d-92f8-99d0d2567875","","checklist-flat","pass","2f700e7c5f8a8db172a4b3b6ab92aac1b14796f78135c9565b88956f1eef5a1f","checklist-flat","FALSE","FALSE","Stage 2 - THB 02, 03, 04, 05, 10, 12","Project Build QA","THB 05","TH 13","Trusses"
"24232507-b424-4fd5-a030-0c933f21d96e","","checklist-flat","pass","QA - External Envelope (V1)","checklist-flat","FALSE","FALSE","Stage 2 - THB 02, 03, 04, 05, 10, 12","Project Build QA","THB 05","TH 13","External Envelope"
"7b8d894c-b8dc-418b-9acc-da9a6f8d4fa6","","checklist-flat","pass","QA - Windows & Sliders (V2)","checklist-flat","FALSE","FALSE","Stage 2 - THB 02, 03, 04, 05, 10, 12","Project Build QA","THB 05","TH 13","Windows & Sliders "
"c57a3125-5f9f-4561-9369-d6415a12beb8","","checklist-flat","pass","e27661548191305e894b3e2ca61ed53fff868b20cc8ed96579a1f332ee5c98fe","checklist-flat","FALSE","FALSE","Stage 2 - THB 02, 03, 04, 05, 10, 12","Project Build QA","THB 05","TH 13","Skirting and Architrave"
"f3c698aa-acbf-4c8c-bcf2-9d0de9572102","","checklist-flat","pass","POST - S - Hardware Installation","checklist-flat","FALSE","FALSE","Stage 2 - THB 02, 03, 04, 05, 10, 12","Project Build QA","THB 05","TH 13","Hardware Installation - First fix preparation"
"e531ef18-5b0e-4d9e-81b4-ae3a9352fe17","","checklist-flat","pass","aaf032509fbb4a276513604637ec579bf4d4410eaad241a914c6f3a1cbe1b5f6","checklist-flat","FALSE","FALSE","Stage 2 - THB 02, 03, 04, 05, 10, 12","Project Build QA","THB 05","TH 13","Internal Doors"
"55de94aa-3033-4996-8252-69cd7c21d6c9","","checklist-flat","pass","POST - S - Handrails","checklist-flat","FALSE","FALSE","Stage 2 - THB 02, 03, 04, 05, 10, 12","Project Build QA","THB 05","TH 13","Handrails"
"fa9c51b1-c7c5-4b84-8aad-2ccf07033575","","checklist-flat","pass","58333c16d24beecc17f431688333560ea7480cf31bfa41c4c8eeed60f982f33d","checklist-flat","FALSE","FALSE","Stage 2 - THB 02, 03, 04, 05, 10, 12","Project Build QA","THB 05","TH 13","Bathroom Checks"
"19cb03d4-3c19-433d-b5ac-4deb644931d5","","folder-normal","pass","","step","TRUE","FALSE","Stage 2 - THB 02, 03, 04, 05, 10, 12","Project Build QA","THB 05","TH 14"
"e85e523f-2ff1-4685-8ddd-c3d5e81b119b","","checklist-flat","pass","9725fd041fb8dbbf060f539d88272ae90bfda80f279f45ccfe1a4d434b2e0779","checklist-flat","FALSE","FALSE","Stage 2 - THB 02, 03, 04, 05, 10, 12","Project Build QA","THB 05","TH 14","Timber Framing"
"fc1c0b47-c826-4893-aeef-0bef0013ee96","","checklist-flat","pass","2f700e7c5f8a8db172a4b3b6ab92aac1b14796f78135c9565b88956f1eef5a1f","checklist-flat","FALSE","FALSE","Stage 2 - THB 02, 03, 04, 05, 10, 12","Project Build QA","THB 05","TH 14","Trusses"
"7c9b9590-93b1-4569-a28c-1335935fa04a","","checklist-flat","pass","QA - External Envelope (V1)","checklist-flat","FALSE","FALSE","Stage 2 - THB 02, 03, 04, 05, 10, 12","Project Build QA","THB 05","TH 14","External Envelope"
"c989c7e4-2272-42d2-a660-11dbb3702b5f","","checklist-flat","pass","QA - Windows & Sliders (V2)","checklist-flat","FALSE","FALSE","Stage 2 - THB 02, 03, 04, 05, 10, 12","Project Build QA","THB 05","TH 14","Windows & Sliders "
"c4f492b0-ac84-4b89-b10d-381d758f40d5","","checklist-flat","pass","e27661548191305e894b3e2ca61ed53fff868b20cc8ed96579a1f332ee5c98fe","checklist-flat","FALSE","FALSE","Stage 2 - THB 02, 03, 04, 05, 10, 12","Project Build QA","THB 05","TH 14","Skirting and Architrave"
"64ee4167-5cac-41f0-944b-a0da866ee7ae","","checklist-flat","pass","POST - S - Hardware Installation","checklist-flat","FALSE","FALSE","Stage 2 - THB 02, 03, 04, 05, 10, 12","Project Build QA","THB 05","TH 14","Hardware Installation - First fix preparation"
"3b6cffce-7942-4ec0-b17d-f45ad181389a","","checklist-flat","pass","aaf032509fbb4a276513604637ec579bf4d4410eaad241a914c6f3a1cbe1b5f6","checklist-flat","FALSE","FALSE","Stage 2 - THB 02, 03, 04, 05, 10, 12","Project Build QA","THB 05","TH 14","Internal Doors"
"68c18a1d-a6dc-4eb6-a8f4-48fb93cbbf63","","checklist-flat","pass","POST - S - Handrails","checklist-flat","FALSE","FALSE","Stage 2 - THB 02, 03, 04, 05, 10, 12","Project Build QA","THB 05","TH 14","Handrails"
"66ba8e40-087c-4aea-b2a6-83aa0c707561","","checklist-flat","pass","58333c16d24beecc17f431688333560ea7480cf31bfa41c4c8eeed60f982f33d","checklist-flat","FALSE","FALSE","Stage 2 - THB 02, 03, 04, 05, 10, 12","Project Build QA","THB 05","TH 14","Bathroom Checks"
"871f0641-e29a-400c-86e6-f9f725d46df1","","folder-normal","pass","","step","TRUE","FALSE","Stage 2 - THB 02, 03, 04, 05, 10, 12","Project Build QA","THB 05","TH 15"
"1cbea5ea-54b9-40d6-974d-1876ad258133","","checklist-flat","pass","9725fd041fb8dbbf060f539d88272ae90bfda80f279f45ccfe1a4d434b2e0779","checklist-flat","FALSE","FALSE","Stage 2 - THB 02, 03, 04, 05, 10, 12","Project Build QA","THB 05","TH 15","Timber Framing"
"943b61bc-cf98-4309-8dfd-ba67155c2c4b","","checklist-flat","pass","2f700e7c5f8a8db172a4b3b6ab92aac1b14796f78135c9565b88956f1eef5a1f","checklist-flat","FALSE","FALSE","Stage 2 - THB 02, 03, 04, 05, 10, 12","Project Build QA","THB 05","TH 15","Trusses"
"e8165191-6a8f-468e-bc33-c9f15bf64b72","","checklist-flat","pass","QA - External Envelope (V1)","checklist-flat","FALSE","FALSE","Stage 2 - THB 02, 03, 04, 05, 10, 12","Project Build QA","THB 05","TH 15","External Envelope"
"e1aae95c-45ba-4fb8-a5d3-e15dc3d5d68f","","checklist-flat","pass","QA - Windows & Sliders (V2)","checklist-flat","FALSE","FALSE","Stage 2 - THB 02, 03, 04, 05, 10, 12","Project Build QA","THB 05","TH 15","Windows & Sliders "
"ce0e86ec-6ff6-4e2e-92a1-8c3ba540095e","","checklist-flat","pass","e27661548191305e894b3e2ca61ed53fff868b20cc8ed96579a1f332ee5c98fe","checklist-flat","FALSE","FALSE","Stage 2 - THB 02, 03, 04, 05, 10, 12","Project Build QA","THB 05","TH 15","Skirting and Architrave"
"4248f1b3-8c10-43d0-a133-e803f279b49a","","checklist-flat","pass","POST - S - Hardware Installation","checklist-flat","FALSE","FALSE","Stage 2 - THB 02, 03, 04, 05, 10, 12","Project Build QA","THB 05","TH 15","Hardware Installation - First fix preparation"
"ea892e42-317a-40a2-9c6d-53cbe1f6bda5","","checklist-flat","pass","aaf032509fbb4a276513604637ec579bf4d4410eaad241a914c6f3a1cbe1b5f6","checklist-flat","FALSE","FALSE","Stage 2 - THB 02, 03, 04, 05, 10, 12","Project Build QA","THB 05","TH 15","Internal Doors"
"15a726c8-15a5-457f-b520-105c7a2dcdc1","","checklist-flat","pass","POST - S - Handrails","checklist-flat","FALSE","FALSE","Stage 2 - THB 02, 03, 04, 05, 10, 12","Project Build QA","THB 05","TH 15","Handrails"
"23d458c5-2f36-4ab3-a51b-498568ce01a3","","checklist-flat","pass","58333c16d24beecc17f431688333560ea7480cf31bfa41c4c8eeed60f982f33d","checklist-flat","FALSE","FALSE","Stage 2 - THB 02, 03, 04, 05, 10, 12","Project Build QA","THB 05","TH 15","Bathroom Checks"
"aea5a4b5-eeba-42b1-8581-70b5632d3998","","folder-normal","pass","","step","TRUE","FALSE","Stage 2 - THB 02, 03, 04, 05, 10, 12","Project Build QA","THB 10"
"10598db8-2e06-4808-94bb-648ac3607570","","folder-normal","pass","","step","TRUE","FALSE","Stage 2 - THB 02, 03, 04, 05, 10, 12","Project Build QA","THB 10","TH 16"
"784ab2a4-2a3b-409b-8949-c844bc6f4958","","checklist-flat","pass","9725fd041fb8dbbf060f539d88272ae90bfda80f279f45ccfe1a4d434b2e0779","checklist-flat","FALSE","FALSE","Stage 2 - THB 02, 03, 04, 05, 10, 12","Project Build QA","THB 10","TH 16","Timber Framing"
"29417c89-e710-4ae7-a0a5-d16a7afc567c","","checklist-flat","pass","2f700e7c5f8a8db172a4b3b6ab92aac1b14796f78135c9565b88956f1eef5a1f","checklist-flat","FALSE","FALSE","Stage 2 - THB 02, 03, 04, 05, 10, 12","Project Build QA","THB 10","TH 16","Trusses"
"1df8d06a-4c3d-45c3-9a3c-23fe20040f0c","","checklist-flat","pass","QA - External Envelope (V1)","checklist-flat","FALSE","FALSE","Stage 2 - THB 02, 03, 04, 05, 10, 12","Project Build QA","THB 10","TH 16","External Envelope"
"131ffeb2-a74d-4213-88b1-a8c5cd0181ca","","checklist-flat","pass","QA - Windows & Sliders (V2)","checklist-flat","FALSE","FALSE","Stage 2 - THB 02, 03, 04, 05, 10, 12","Project Build QA","THB 10","TH 16","Windows & Sliders "
"435d154e-4b00-4a1d-8efd-f4fe42d37354","","checklist-flat","pass","e27661548191305e894b3e2ca61ed53fff868b20cc8ed96579a1f332ee5c98fe","checklist-flat","FALSE","FALSE","Stage 2 - THB 02, 03, 04, 05, 10, 12","Project Build QA","THB 10","TH 16","Skirting and Architrave"
"92b92b3e-47c2-489e-9f66-ec58b2335bd7","","checklist-flat","pass","POST - S - Hardware Installation","checklist-flat","FALSE","FALSE","Stage 2 - THB 02, 03, 04, 05, 10, 12","Project Build QA","THB 10","TH 16","Hardware Installation - First fix preparation"
"1c86bfba-6772-42a8-9d2d-d1b62f3de475","","checklist-flat","pass","aaf032509fbb4a276513604637ec579bf4d4410eaad241a914c6f3a1cbe1b5f6","checklist-flat","FALSE","FALSE","Stage 2 - THB 02, 03, 04, 05, 10, 12","Project Build QA","THB 10","TH 16","Internal Doors"
"b7dbc05f-9c36-40b1-b4aa-89b4cdbbd2d7","","checklist-flat","pass","POST - S - Handrails","checklist-flat","FALSE","FALSE","Stage 2 - THB 02, 03, 04, 05, 10, 12","Project Build QA","THB 10","TH 16","Handrails"
"af4b8fd2-c25c-4efa-b6d1-761b6c72a6bd","","checklist-flat","pass","58333c16d24beecc17f431688333560ea7480cf31bfa41c4c8eeed60f982f33d","checklist-flat","FALSE","FALSE","Stage 2 - THB 02, 03, 04, 05, 10, 12","Project Build QA","THB 10","TH 16","Bathroom Checks"
"ec802a6b-9e97-4a09-a3e1-860c0be0fe83","","folder-normal","pass","","step","TRUE","FALSE","Stage 2 - THB 02, 03, 04, 05, 10, 12","Project Build QA","THB 10","TH 17"
"6c4a879c-fa34-4950-a230-f8f819a27f24","","checklist-flat","pass","9725fd041fb8dbbf060f539d88272ae90bfda80f279f45ccfe1a4d434b2e0779","checklist-flat","FALSE","FALSE","Stage 2 - THB 02, 03, 04, 05, 10, 12","Project Build QA","THB 10","TH 17","Timber Framing"
"d331015a-a87c-4efa-b926-1a46eea98f93","","checklist-flat","pass","2f700e7c5f8a8db172a4b3b6ab92aac1b14796f78135c9565b88956f1eef5a1f","checklist-flat","FALSE","FALSE","Stage 2 - THB 02, 03, 04, 05, 10, 12","Project Build QA","THB 10","TH 17","Trusses"
"5a89d03e-7b7c-45ec-9782-d4e9191bab26","","checklist-flat","pass","QA - External Envelope (V1)","checklist-flat","FALSE","FALSE","Stage 2 - THB 02, 03, 04, 05, 10, 12","Project Build QA","THB 10","TH 17","External Envelope"
