"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"a2b7b887-6070-4f39-b40b-fa28f49d5dd4","","checklist-flat","not-started","SYS - PT - Job Details","checklist-flat","FALSE","FALSE","Job Details"
"9f173bbc-495a-5d21-bfdc-e3f21897ce77","","checkpoint-status","not-started","","","TRUE","TRUE","Job Details","Site Information Recorded"
"5698bc66-f11e-4a4f-818f-3f9ffacaa913","","folder-normal","not-started","","step","TRUE","FALSE","Job Pre-Commencement Checks"
"08bd6363-dcdf-4519-b6fc-3780fdbea85a","","checklist-flat","not-started","SYS - PT - H&S","checklist-flat","FALSE","FALSE","Job Pre-Commencement Checks","H&S Pre-Commencement"
"87f6fe66-0c24-55c1-903b-df41b85511c1","","checkpoint-status","not-started","","","TRUE","TRUE","Job Pre-Commencement Checks","H&S Pre-Commencement","All Pre-Commencment Health & Safety documentation completed & attached"
"22abb56e-9813-5998-90eb-82e767944585","","holdpoint","not-started","","","TRUE","TRUE","Job Pre-Commencement Checks","H&S Pre-Commencement","Request Signoff"
"ce689311-77cd-4317-8fd4-6d44d4df8c06","","checklist-flat","not-started","SYS - PT - Quality","checklist-flat","FALSE","FALSE","Job Pre-Commencement Checks","Quality Pre-Commencement"
"204e094a-7765-51cd-8527-9d96b1a92858","","checkpoint-status","not-started","","","TRUE","TRUE","Job Pre-Commencement Checks","Quality Pre-Commencement","All Pre-Commencment QC/QA checks completed & Conqa setup"
"ff866cc6-17f6-5f19-b053-2d73c5339be6","","holdpoint","not-started","","","TRUE","TRUE","Job Pre-Commencement Checks","Quality Pre-Commencement","Request Signoff"
"ed7faaa3-bfdd-4312-b4db-5742c2fb39ef","","folder-normal","fail","","step","FALSE","FALSE","On Site QA"
"db2eb78c-47c7-4923-9736-e57e46c0a96a","","folder-normal","fail","","step","FALSE","FALSE","On Site QA","Enabling Works Halsey East underside of level 01"
"20a358c8-3862-445e-828d-9187aa5078c8","","folder-normal","fail","","step","FALSE","FALSE","On Site QA","Enabling Works Halsey East underside of level 01","GPE and prep"
"433d8835-1da1-49b7-8840-36a1d7ac8bed","","folder-normal","fail","","step","TRUE","FALSE","On Site QA","Enabling Works Halsey East underside of level 01","GPE and prep","Daily QC Checklist"
"d602f93f-32ab-40e2-86e7-e22aaa13a06e","","checklist-sectioned","pass","1. Add Daily QC Checklist","checklist","FALSE","FALSE","On Site QA","Enabling Works Halsey East underside of level 01","GPE and prep","Daily QC Checklist","Daily Checklist:30.08.23 waterblast canopies U/S Level 1"
"cf626e9e-af4f-5668-95db-ca520fa079dd","","checkpoint-group","pass","","","FALSE","FALSE","On Site QA","Enabling Works Halsey East underside of level 01","GPE and prep","Daily QC Checklist","Daily Checklist:30.08.23 waterblast canopies U/S Level 1","Preparation"
"8767e596-d0d5-5ce9-ab66-aeb544513a76","","checkpoint-group","pass","","","FALSE","FALSE","On Site QA","Enabling Works Halsey East underside of level 01","GPE and prep","Daily QC Checklist","Daily Checklist: 12.09.23 prep and apply gpe to liftshaft area U/S Level 1","Preparation"
"1b26074e-9a53-5e8b-926a-b13868d4d21f","","checkpoint-status","pass","","","TRUE","TRUE","On Site QA","Enabling Works Halsey East underside of level 01","GPE and prep","Daily QC Checklist","Daily Checklist: 12.09.23 prep and apply gpe to liftshaft area U/S Level 1","Preparation","Hold Point Inspections"
"cd8c1f5c-5caf-53f3-bb4c-24f41a17e3ac","","checkpoint-status","pass","","","TRUE","TRUE","On Site QA","Enabling Works Halsey East underside of level 01","GPE and prep","Daily QC Checklist","Daily Checklist: 12.09.23 prep and apply gpe to liftshaft area U/S Level 1","Preparation","Surface Conditions"
"e39b7254-7c0b-51ff-92d1-0d95611e8c18","","checkpoint-status","not-applicable","","","TRUE","TRUE","On Site QA","Enabling Works Halsey East underside of level 01","GPE and prep","Daily QC Checklist","Daily Checklist: 12.09.23 prep and apply gpe to liftshaft area U/S Level 1","Preparation","Ambient Conditions"
"a00b9f53-c78d-5726-aa01-4490cfe2ba10","","checkpoint-status","pass","","","TRUE","TRUE","On Site QA","Enabling Works Halsey East underside of level 01","GPE and prep","Daily QC Checklist","Daily Checklist: 12.09.23 prep and apply gpe to liftshaft area U/S Level 1","Preparation","Surface Preparation"
"c5f9aadb-14dd-5012-b30f-ed965c916bc1","","checkpoint-group","pass","","","FALSE","FALSE","On Site QA","Enabling Works Halsey East underside of level 01","GPE and prep","Daily QC Checklist","Daily Checklist: 12.09.23 prep and apply gpe to liftshaft area U/S Level 1","Application"
"9f2282db-ab7f-5036-bd89-671341550403","","checkpoint-status","pass","","","TRUE","TRUE","On Site QA","Enabling Works Halsey East underside of level 01","GPE and prep","Daily QC Checklist","Daily Checklist: 12.09.23 prep and apply gpe to liftshaft area U/S Level 1","Application","Ambient Conditions"
"3fa1987b-ca92-5ccb-9366-5e92705efe21","","checkpoint-status","pass","","","TRUE","TRUE","On Site QA","Enabling Works Halsey East underside of level 01","GPE and prep","Daily QC Checklist","Daily Checklist: 12.09.23 prep and apply gpe to liftshaft area U/S Level 1","Application","Coat"
"ddf3c2e9-991e-466c-8437-627e98ce6263","","checklist-sectioned","pass","1. Add Daily QC Checklist","checklist","FALSE","FALSE","On Site QA","Enabling Works Halsey East underside of level 01","GPE and prep","Daily QC Checklist","Daily Checklist: 13.09.23 prep and apply gpe to internal on Halsey east U/S Level 1"
"26a5481e-b147-5bd9-bfb4-8880fc5e6a89","","checkpoint-group","pass","","","FALSE","FALSE","On Site QA","Enabling Works Halsey East underside of level 01","GPE and prep","Daily QC Checklist","Daily Checklist: 13.09.23 prep and apply gpe to internal on Halsey east U/S Level 1","Preparation"
"cf84095d-53f5-56fd-8145-4464680fd18a","","checkpoint-status","pass","","","TRUE","TRUE","On Site QA","Enabling Works Halsey East underside of level 01","GPE and prep","Daily QC Checklist","Daily Checklist: 13.09.23 prep and apply gpe to internal on Halsey east U/S Level 1","Preparation","Hold Point Inspections"
"3eb0d980-b8ea-5837-a02e-897af71a4470","","checkpoint-status","pass","","","TRUE","TRUE","On Site QA","Enabling Works Halsey East underside of level 01","GPE and prep","Daily QC Checklist","Daily Checklist: 13.09.23 prep and apply gpe to internal on Halsey east U/S Level 1","Preparation","Surface Conditions"
"a696a522-c974-5331-ab85-4d7e064fb31f","","checkpoint-status","not-applicable","","","TRUE","TRUE","On Site QA","Enabling Works Halsey East underside of level 01","GPE and prep","Daily QC Checklist","Daily Checklist: 13.09.23 prep and apply gpe to internal on Halsey east U/S Level 1","Preparation","Ambient Conditions"
"ae25552b-0ec8-5f0a-924c-2cefc2a350fe","","checkpoint-status","pass","","","TRUE","TRUE","On Site QA","Enabling Works Halsey East underside of level 01","GPE and prep","Daily QC Checklist","Daily Checklist: 13.09.23 prep and apply gpe to internal on Halsey east U/S Level 1","Preparation","Surface Preparation"
"657ebdde-6def-53d4-9917-a299fdb2ae43","","checkpoint-group","pass","","","FALSE","FALSE","On Site QA","Enabling Works Halsey East underside of level 01","GPE and prep","Daily QC Checklist","Daily Checklist: 13.09.23 prep and apply gpe to internal on Halsey east U/S Level 1","Application"
"4b0b89ce-04e4-50c9-a83e-b37d3cc14e36","","checkpoint-status","pass","","","TRUE","TRUE","On Site QA","Enabling Works Halsey East underside of level 01","GPE and prep","Daily QC Checklist","Daily Checklist: 13.09.23 prep and apply gpe to internal on Halsey east U/S Level 1","Application","Ambient Conditions"
"dcb44174-d5f0-574d-94ab-be304a91cf43","","checkpoint-status","pass","","","TRUE","TRUE","On Site QA","Enabling Works Halsey East underside of level 01","GPE and prep","Daily QC Checklist","Daily Checklist: 13.09.23 prep and apply gpe to internal on Halsey east U/S Level 1","Application","Coat"
"63ce3f8b-9241-4de5-937b-3603710d2446","","checklist-sectioned","pass","1. Add Daily QC Checklist","checklist","FALSE","FALSE","On Site QA","Enabling Works Halsey East underside of level 01","GPE and prep","Daily QC Checklist","Daily Checklist: 14.09.23 prep work to internals on Halsey east U/S Level 1"
"2f22bf73-583c-5d70-868e-cc40cb969c9d","","checkpoint-group","pass","","","FALSE","FALSE","On Site QA","Enabling Works Halsey East underside of level 01","GPE and prep","Daily QC Checklist","Daily Checklist: 14.09.23 prep work to internals on Halsey east U/S Level 1","Preparation"
"efebf1fd-4ca6-5943-ba19-b13ed732865f","","checkpoint-status","pass","","","TRUE","TRUE","On Site QA","Enabling Works Halsey East underside of level 01","GPE and prep","Daily QC Checklist","Daily Checklist: 14.09.23 prep work to internals on Halsey east U/S Level 1","Preparation","Hold Point Inspections"
"bb255ee8-055b-5452-9ced-755e91a8b049","","checkpoint-status","not-applicable","","","TRUE","TRUE","On Site QA","Enabling Works Halsey East underside of level 01","GPE and prep","Daily QC Checklist","Daily Checklist: 14.09.23 prep work to internals on Halsey east U/S Level 1","Preparation","Surface Conditions"
"59fc153a-0dac-5cf2-a1f5-65e2afcd3506","","checkpoint-status","not-applicable","","","TRUE","TRUE","On Site QA","Enabling Works Halsey East underside of level 01","GPE and prep","Daily QC Checklist","Daily Checklist: 14.09.23 prep work to internals on Halsey east U/S Level 1","Preparation","Ambient Conditions"
"550b417a-43cd-5bc9-b8ad-83f3c6ec88bc","","checkpoint-status","pass","","","TRUE","TRUE","On Site QA","Enabling Works Halsey East underside of level 01","GPE and prep","Daily QC Checklist","Daily Checklist: 14.09.23 prep work to internals on Halsey east U/S Level 1","Preparation","Surface Preparation"
"cead515b-81ed-54ec-b982-2bed25296f01","","checkpoint-group","not-applicable","","","FALSE","FALSE","On Site QA","Enabling Works Halsey East underside of level 01","GPE and prep","Daily QC Checklist","Daily Checklist: 14.09.23 prep work to internals on Halsey east U/S Level 1","Application"
"47dd1786-647d-5df3-9dd0-28eca8c45ba5","","checkpoint-status","not-applicable","","","TRUE","TRUE","On Site QA","Enabling Works Halsey East underside of level 01","GPE and prep","Daily QC Checklist","Daily Checklist: 14.09.23 prep work to internals on Halsey east U/S Level 1","Application","Ambient Conditions"
"623d81cf-99e9-5add-9e93-2d3ccdb0f075","","checkpoint-status","not-applicable","","","TRUE","TRUE","On Site QA","Enabling Works Halsey East underside of level 01","GPE and prep","Daily QC Checklist","Daily Checklist: 14.09.23 prep work to internals on Halsey east U/S Level 1","Application","Coat"
"ffda989c-ebbc-4fbf-b531-7467e6472e50","","checklist-sectioned","pass","1. Add Daily QC Checklist","checklist","FALSE","FALSE","On Site QA","Enabling Works Halsey East underside of level 01","GPE and prep","Daily QC Checklist","Daily Checklist: 15.09.23 prep work to internals on Halsey east U/S Level 1"
"dd67d674-4a25-5ab3-af4d-80d96c1bd8ed","","checkpoint-group","pass","","","FALSE","FALSE","On Site QA","Enabling Works Halsey East underside of level 01","GPE and prep","Daily QC Checklist","Daily Checklist: 15.09.23 prep work to internals on Halsey east U/S Level 1","Preparation"
"e0a3409e-dee4-50de-bfdf-d89e3ee71bf8","","checkpoint-status","pass","","","TRUE","TRUE","On Site QA","Enabling Works Halsey East underside of level 01","GPE and prep","Daily QC Checklist","Daily Checklist: 15.09.23 prep work to internals on Halsey east U/S Level 1","Preparation","Hold Point Inspections"
"a8314b98-7031-53db-a7a2-be042e3ef20b","","checkpoint-status","not-applicable","","","TRUE","TRUE","On Site QA","Enabling Works Halsey East underside of level 01","GPE and prep","Daily QC Checklist","Daily Checklist: 15.09.23 prep work to internals on Halsey east U/S Level 1","Preparation","Surface Conditions"
"9b452957-b4ec-5bbd-b52d-8a7a917daf0d","","checkpoint-status","not-applicable","","","TRUE","TRUE","On Site QA","Enabling Works Halsey East underside of level 01","GPE and prep","Daily QC Checklist","Daily Checklist: 15.09.23 prep work to internals on Halsey east U/S Level 1","Preparation","Ambient Conditions"
"77e67503-52ea-5f52-8c25-00e85caae2db","","checkpoint-status","pass","","","TRUE","TRUE","On Site QA","Enabling Works Halsey East underside of level 01","GPE and prep","Daily QC Checklist","Daily Checklist: 15.09.23 prep work to internals on Halsey east U/S Level 1","Preparation","Surface Preparation"
"17cd9c79-c2d3-5c58-9cf7-4358e0e3584b","","checkpoint-group","not-applicable","","","FALSE","FALSE","On Site QA","Enabling Works Halsey East underside of level 01","GPE and prep","Daily QC Checklist","Daily Checklist: 15.09.23 prep work to internals on Halsey east U/S Level 1","Application"
"33d6e236-928d-5dfb-8b58-25d231179c2f","","checkpoint-status","not-applicable","","","TRUE","TRUE","On Site QA","Enabling Works Halsey East underside of level 01","GPE and prep","Daily QC Checklist","Daily Checklist: 15.09.23 prep work to internals on Halsey east U/S Level 1","Application","Ambient Conditions"
"33634270-822c-5a69-9697-1db8b23b4616","","checkpoint-status","not-applicable","","","TRUE","TRUE","On Site QA","Enabling Works Halsey East underside of level 01","GPE and prep","Daily QC Checklist","Daily Checklist: 15.09.23 prep work to internals on Halsey east U/S Level 1","Application","Coat"
"e3b2712b-e38f-400d-a773-f6b903313166","","checklist-sectioned","pass","1. Add Daily QC Checklist","checklist","FALSE","FALSE","On Site QA","Enabling Works Halsey East underside of level 01","GPE and prep","Daily QC Checklist","Daily Checklist: 16.09.23 prep work to internals on Halsey east U/S Level 1"
"3cfbc64a-0882-550d-a885-9a745d139988","","checkpoint-group","pass","","","FALSE","FALSE","On Site QA","Enabling Works Halsey East underside of level 01","GPE and prep","Daily QC Checklist","Daily Checklist: 16.09.23 prep work to internals on Halsey east U/S Level 1","Preparation"
"a6d4fb91-fab0-5f4c-a60c-79f798a88ef2","","checkpoint-status","pass","","","TRUE","TRUE","On Site QA","Enabling Works Halsey East underside of level 01","GPE and prep","Daily QC Checklist","Daily Checklist: 16.09.23 prep work to internals on Halsey east U/S Level 1","Preparation","Hold Point Inspections"
"9ff908c0-0ddc-568c-838a-74af079ecb5e","","checkpoint-status","not-applicable","","","TRUE","TRUE","On Site QA","Enabling Works Halsey East underside of level 01","GPE and prep","Daily QC Checklist","Daily Checklist: 16.09.23 prep work to internals on Halsey east U/S Level 1","Preparation","Surface Conditions"
"daf517df-fa3b-5d59-aa35-83989ff9fe51","","checkpoint-status","not-applicable","","","TRUE","TRUE","On Site QA","Enabling Works Halsey East underside of level 01","GPE and prep","Daily QC Checklist","Daily Checklist: 16.09.23 prep work to internals on Halsey east U/S Level 1","Preparation","Ambient Conditions"
"687a95fb-f9e5-55be-aeeb-3e360249160b","","checkpoint-status","pass","","","TRUE","TRUE","On Site QA","Enabling Works Halsey East underside of level 01","GPE and prep","Daily QC Checklist","Daily Checklist: 16.09.23 prep work to internals on Halsey east U/S Level 1","Preparation","Surface Preparation"
"24daf586-3efb-548f-9835-f7b942b40340","","checkpoint-group","not-applicable","","","FALSE","FALSE","On Site QA","Enabling Works Halsey East underside of level 01","GPE and prep","Daily QC Checklist","Daily Checklist: 16.09.23 prep work to internals on Halsey east U/S Level 1","Application"
"5de86f14-ce20-58f7-b89a-dbe1ab5bb0f0","","checkpoint-status","not-applicable","","","TRUE","TRUE","On Site QA","Enabling Works Halsey East underside of level 01","GPE and prep","Daily QC Checklist","Daily Checklist: 16.09.23 prep work to internals on Halsey east U/S Level 1","Application","Ambient Conditions"
"76640497-82fa-5047-821f-f8679b9d49d6","","checkpoint-status","not-applicable","","","TRUE","TRUE","On Site QA","Enabling Works Halsey East underside of level 01","GPE and prep","Daily QC Checklist","Daily Checklist: 16.09.23 prep work to internals on Halsey east U/S Level 1","Application","Coat"
"cd8ce0cd-46c1-408a-a872-46ca055915c7","","checklist-sectioned","pass","1. Add Daily QC Checklist","checklist","FALSE","FALSE","On Site QA","Enabling Works Halsey East underside of level 01","GPE and prep","Daily QC Checklist","Daily Checklist: 17.09.23 prep work to internals on Halsey east U/S Level 1"
"25dc078a-7f87-5e31-b574-29ffebff4d77","","checkpoint-group","pass","","","FALSE","FALSE","On Site QA","Enabling Works Halsey East underside of level 01","GPE and prep","Daily QC Checklist","Daily Checklist: 17.09.23 prep work to internals on Halsey east U/S Level 1","Preparation"
"a973e4ea-223e-590a-8f7e-f5dd2570dabd","","checkpoint-status","pass","","","TRUE","TRUE","On Site QA","Enabling Works Halsey East underside of level 01","GPE and prep","Daily QC Checklist","Daily Checklist: 17.09.23 prep work to internals on Halsey east U/S Level 1","Preparation","Hold Point Inspections"
"c7417973-8bde-5f8d-8789-bccca0c32fa7","","checkpoint-status","not-applicable","","","TRUE","TRUE","On Site QA","Enabling Works Halsey East underside of level 01","GPE and prep","Daily QC Checklist","Daily Checklist: 17.09.23 prep work to internals on Halsey east U/S Level 1","Preparation","Surface Conditions"
"b478a8e5-72d7-5f2a-8861-ee70406ff0a4","","checkpoint-status","not-applicable","","","TRUE","TRUE","On Site QA","Enabling Works Halsey East underside of level 01","GPE and prep","Daily QC Checklist","Daily Checklist: 17.09.23 prep work to internals on Halsey east U/S Level 1","Preparation","Ambient Conditions"
"01ae9e55-5f08-5366-bcb9-0087424aa8ac","","checkpoint-status","pass","","","TRUE","TRUE","On Site QA","Enabling Works Halsey East underside of level 01","GPE and prep","Daily QC Checklist","Daily Checklist: 17.09.23 prep work to internals on Halsey east U/S Level 1","Preparation","Surface Preparation"
"8ad24af2-153b-5551-af07-45160a50a6ff","","checkpoint-group","not-applicable","","","FALSE","FALSE","On Site QA","Enabling Works Halsey East underside of level 01","GPE and prep","Daily QC Checklist","Daily Checklist: 17.09.23 prep work to internals on Halsey east U/S Level 1","Application"
"b84b5aab-4d34-5a77-92ff-0f58ca99bb85","","checkpoint-status","not-applicable","","","TRUE","TRUE","On Site QA","Enabling Works Halsey East underside of level 01","GPE and prep","Daily QC Checklist","Daily Checklist: 17.09.23 prep work to internals on Halsey east U/S Level 1","Application","Ambient Conditions"
"22ce9397-eb50-527d-953f-1a4e45638e87","","checkpoint-status","not-applicable","","","TRUE","TRUE","On Site QA","Enabling Works Halsey East underside of level 01","GPE and prep","Daily QC Checklist","Daily Checklist: 17.09.23 prep work to internals on Halsey east U/S Level 1","Application","Coat"
"adaa2bb8-2204-4136-9cb3-d858a27057b6","","checklist-sectioned","pass","1. Add Daily QC Checklist","checklist","FALSE","FALSE","On Site QA","Enabling Works Halsey East underside of level 01","GPE and prep","Daily QC Checklist","Daily Checklist: 18.09.23 prep work to internals on Halsey east U/S Level 1"
"0e79c963-d285-5b51-95f7-5226cc94e3c8","","checkpoint-group","pass","","","FALSE","FALSE","On Site QA","Enabling Works Halsey East underside of level 01","GPE and prep","Daily QC Checklist","Daily Checklist: 18.09.23 prep work to internals on Halsey east U/S Level 1","Preparation"
"70a84f98-7a44-56dc-9e51-514dcd71b105","","checkpoint-status","pass","","","TRUE","TRUE","On Site QA","Enabling Works Halsey East underside of level 01","GPE and prep","Daily QC Checklist","Daily Checklist: 18.09.23 prep work to internals on Halsey east U/S Level 1","Preparation","Hold Point Inspections"
"d043c11e-1bf6-5849-9a27-2481f69ec97c","","checkpoint-status","not-applicable","","","TRUE","TRUE","On Site QA","Enabling Works Halsey East underside of level 01","GPE and prep","Daily QC Checklist","Daily Checklist: 18.09.23 prep work to internals on Halsey east U/S Level 1","Preparation","Surface Conditions"
"9275d069-532a-5615-be5f-748e82f99f9c","","checkpoint-status","not-applicable","","","TRUE","TRUE","On Site QA","Enabling Works Halsey East underside of level 01","GPE and prep","Daily QC Checklist","Daily Checklist: 18.09.23 prep work to internals on Halsey east U/S Level 1","Preparation","Ambient Conditions"
"4946e42c-24c1-5994-bb4f-01f852a21755","","checkpoint-status","pass","","","TRUE","TRUE","On Site QA","Enabling Works Halsey East underside of level 01","GPE and prep","Daily QC Checklist","Daily Checklist: 18.09.23 prep work to internals on Halsey east U/S Level 1","Preparation","Surface Preparation"
"884c1b74-c1b3-5e66-8197-447612432ea3","","checkpoint-group","not-applicable","","","FALSE","FALSE","On Site QA","Enabling Works Halsey East underside of level 01","GPE and prep","Daily QC Checklist","Daily Checklist: 18.09.23 prep work to internals on Halsey east U/S Level 1","Application"
"aad97070-a038-5268-a1c4-af752d103e93","","checkpoint-status","not-applicable","","","TRUE","TRUE","On Site QA","Enabling Works Halsey East underside of level 01","GPE and prep","Daily QC Checklist","Daily Checklist: 18.09.23 prep work to internals on Halsey east U/S Level 1","Application","Ambient Conditions"
"c4e40385-d39f-5eaf-946a-c2b3de8545cf","","checkpoint-status","not-applicable","","","TRUE","TRUE","On Site QA","Enabling Works Halsey East underside of level 01","GPE and prep","Daily QC Checklist","Daily Checklist: 18.09.23 prep work to internals on Halsey east U/S Level 1","Application","Coat"
"0dc00be5-7a88-4a4d-ba79-d2a6a0f7eda7","","checklist-sectioned","pass","1. Add Daily QC Checklist","checklist","FALSE","FALSE","On Site QA","Enabling Works Halsey East underside of level 01","GPE and prep","Daily QC Checklist","Daily Checklist: 19.09.23 prep work to internals on Halsey east U/S Level 1"
"0f1db3bd-efdd-5cbf-a6b9-7446b397cd4a","","checkpoint-group","pass","","","FALSE","FALSE","On Site QA","Enabling Works Halsey East underside of level 01","GPE and prep","Daily QC Checklist","Daily Checklist: 19.09.23 prep work to internals on Halsey east U/S Level 1","Preparation"
"934fc3d4-ef0d-51f7-bf62-4af6bfa66041","","checkpoint-status","pass","","","TRUE","TRUE","On Site QA","Enabling Works Halsey East underside of level 01","GPE and prep","Daily QC Checklist","Daily Checklist: 19.09.23 prep work to internals on Halsey east U/S Level 1","Preparation","Hold Point Inspections"
"e9986dbf-4f9f-57ad-980b-fa49616b431b","","checkpoint-status","not-applicable","","","TRUE","TRUE","On Site QA","Enabling Works Halsey East underside of level 01","GPE and prep","Daily QC Checklist","Daily Checklist: 19.09.23 prep work to internals on Halsey east U/S Level 1","Preparation","Surface Conditions"
"6b532171-95db-5030-ac70-5722077d6eb7","","checkpoint-status","not-applicable","","","TRUE","TRUE","On Site QA","Enabling Works Halsey East underside of level 01","GPE and prep","Daily QC Checklist","Daily Checklist: 19.09.23 prep work to internals on Halsey east U/S Level 1","Preparation","Ambient Conditions"
"7939f65c-2deb-535a-bf99-700cea5254c2","","checkpoint-status","pass","","","TRUE","TRUE","On Site QA","Enabling Works Halsey East underside of level 01","GPE and prep","Daily QC Checklist","Daily Checklist: 19.09.23 prep work to internals on Halsey east U/S Level 1","Preparation","Surface Preparation"
"5e0142b3-be3b-54b7-8cf9-be1d5a633707","","checkpoint-group","not-applicable","","","FALSE","FALSE","On Site QA","Enabling Works Halsey East underside of level 01","GPE and prep","Daily QC Checklist","Daily Checklist: 19.09.23 prep work to internals on Halsey east U/S Level 1","Application"
"45d6324b-4ad3-5258-8151-006e3c76b47c","","checkpoint-status","not-applicable","","","TRUE","TRUE","On Site QA","Enabling Works Halsey East underside of level 01","GPE and prep","Daily QC Checklist","Daily Checklist: 19.09.23 prep work to internals on Halsey east U/S Level 1","Application","Ambient Conditions"
"29020921-e5f3-5c4f-9b88-3bc4baa30c59","","checkpoint-status","not-applicable","","","TRUE","TRUE","On Site QA","Enabling Works Halsey East underside of level 01","GPE and prep","Daily QC Checklist","Daily Checklist: 19.09.23 prep work to internals on Halsey east U/S Level 1","Application","Coat"
"136c90d8-d069-49c3-9286-2311d1424e52","","checklist-sectioned","pass","1. Add Daily QC Checklist","checklist","FALSE","FALSE","On Site QA","Enabling Works Halsey East underside of level 01","GPE and prep","Daily QC Checklist","Daily Checklist: 20.09.23 containment to k-brace and prep work to internals on Halsey east U/S Level 1"
