"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"1671c6c2-a56e-4b36-88bc-533e760a90ea","","checklist-flat","not-started","SYS - PT - Job Details","checklist-flat","FALSE","FALSE","Job Details"
"0d36627b-82c3-5af4-ae89-63ef4b562e73","","checkpoint-status","not-started","","","TRUE","TRUE","Job Details","Project details entered below"
"aa50bfb2-6554-4539-8279-14c920cf3146","","folder-normal","work-in-progress","","step","TRUE","FALSE","Precast Manufacture"
"ebd1a396-762d-4ea3-bfb1-6896713175f4","","checklist-sectioned","not-started","c2a401113ea2a6c910e13b22e51d11ac8959dfd9c7a21ffdb5c00d9d68a71100","checklist","FALSE","FALSE","Precast Manufacture","weld plate details"
"af1551e6-21e4-5f8b-a181-97172899b480","","checkpoint-group","not-started","","","TRUE","TRUE","Precast Manufacture","weld plate details","Pre-Pour Check"
"1ae7ce08-f03b-5b95-8d78-654bf70e7117","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","weld plate details","Pre-Pour Check","Dimensions"
"70eebb2f-7c5f-5456-9005-e99b74910b38","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","weld plate details","Pre-Pour Check","Mould Clean"
"b44a3b2c-e396-546a-ac44-e05934e34c9c","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","weld plate details","Pre-Pour Check","Mould Oiled"
"5adf9f56-442e-5300-bac7-912866a27bf6","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","weld plate details","Pre-Pour Check","Mould - Workmanship"
"7a6e8347-5e31-54a0-beba-5f6765bbb801","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","weld plate details","Pre-Pour Check","Reinforcing"
"6910bf30-4c35-5ce7-9b45-1f6983715c49","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","weld plate details","Pre-Pour Check","Cast In Items"
"88e7a1de-988e-5362-aae9-cc03d1fe6560","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","weld plate details","Pre-Pour Check","Marker Position and No."
"3cd8466e-3edc-5c56-8442-c7681091f935","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","weld plate details","Pre-Pour Check","Make mould to Green Status"
"40220abf-cf83-571a-b0de-4bc76835d077","","checkpoint-group","not-started","","","TRUE","TRUE","Precast Manufacture","weld plate details","Concrete Works"
"19bd8f32-2801-5159-a0e4-8bdb9a2e62da","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","weld plate details","Concrete Works","Concrete Works Details"
"bc48eecb-a474-5283-a981-77a6e9d4f13a","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","weld plate details","Concrete Works","Wilco Sample Taken"
"c3e6333f-e9b0-5296-9620-aea1e4f741fd","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","weld plate details","Concrete Works","Bridgeman Sample Taken"
"937bf7d4-3c4b-516a-9623-3c270438c3d4","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","weld plate details","Concrete Works","Supervisor Approval"
"713e9a59-7a3b-5768-8ba6-f0395251965a","","checkpoint-group","not-started","","","TRUE","TRUE","Precast Manufacture","weld plate details","Post Pour Check"
"7b4d6499-a947-5487-832c-25dd86280306","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","weld plate details","Post Pour Check","Edge Detail"
"15c94d03-c8b9-5b9a-a36a-0cef5a72ce21","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","weld plate details","Post Pour Check","Bar Projections"
"bb870eb7-22a0-5b78-bc65-1e236ae926b6","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","weld plate details","Post Pour Check","Cast in items"
"e70e0326-7296-55c8-a9af-198bda8e0cc7","","checkpoint-group","not-started","","","TRUE","TRUE","Precast Manufacture","weld plate details","Stripping and Stacking"
"0b57953c-a8cf-5f2a-b74b-afa6b3b913d9","","checkpoint-status","not-started","","","TRUE","TRUE","Precast Manufacture","weld plate details","Stripping and Stacking","Stripping & Stacking"
"53c8a716-83de-4eb4-9a47-ce5093d3cc7a","","folder-normal","work-in-progress","","step","TRUE","FALSE","Precast Manufacture","Panels 1 - 35"
"b9bcc049-a618-45ba-9bc8-f5e8e619d53e","","checklist-sectioned","pass","c2a401113ea2a6c910e13b22e51d11ac8959dfd9c7a21ffdb5c00d9d68a71100","checklist","FALSE","FALSE","Precast Manufacture","Panels 1 - 35","Panel -1"
"791fd434-632b-5759-a82a-16592aca2734","","checkpoint-group","pass","","","TRUE","TRUE","Precast Manufacture","Panels 1 - 35","Panel -1","Pre-Pour Check"
"fc663b40-352c-596f-aa64-83a823192c77","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 1 - 35","Panel -5","Concrete Works","Supervisor Approval"
"d8d9dc3c-91a9-575a-b222-85010a68aa13","","checkpoint-group","pass","","","TRUE","TRUE","Precast Manufacture","Panels 1 - 35","Panel -5","Post Pour Check"
"0bee9061-7d19-59ac-80d6-889cbf58a39c","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 1 - 35","Panel -5","Post Pour Check","Edge Detail"
"142893f2-5ef9-558d-a4f3-b15ba087fb2b","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 1 - 35","Panel -5","Post Pour Check","Bar Projections"
"525d9d4e-a5cd-5c37-9a51-920aa25b262c","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 1 - 35","Panel -5","Post Pour Check","Cast in items"
"4b0e72a4-fcd6-56b0-a59d-f53e3f8d8680","","checkpoint-group","pass","","","TRUE","TRUE","Precast Manufacture","Panels 1 - 35","Panel -5","Stripping and Stacking"
"f7d5af8b-594f-5021-828b-c7a6693fdcad","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 1 - 35","Panel -5","Stripping and Stacking","Stripping & Stacking"
"215d24b1-9dd4-4c42-82a8-ced5bf7235a5","","checklist-sectioned","pass","c2a401113ea2a6c910e13b22e51d11ac8959dfd9c7a21ffdb5c00d9d68a71100","checklist","FALSE","FALSE","Precast Manufacture","Panels 1 - 35","Panel -6"
"804e0005-3886-5cc5-bfd1-9925e209e8cc","","checkpoint-group","pass","","","TRUE","TRUE","Precast Manufacture","Panels 1 - 35","Panel -6","Pre-Pour Check"
"97adf75b-4163-5b21-9e7b-73376dc2a19e","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 1 - 35","Panel -6","Pre-Pour Check","Dimensions"
"12d928f0-0311-555a-8ba8-71ffedd3c3a9","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 1 - 35","Panel -6","Pre-Pour Check","Mould Clean"
"ffeeb5b0-3572-577c-8fdc-d5e3091d0ad9","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 1 - 35","Panel -6","Pre-Pour Check","Mould Oiled"
"77f3ec46-505f-52ee-9975-81cfd2cdc8e2","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 1 - 35","Panel -6","Pre-Pour Check","Mould - Workmanship"
"562bff9c-074b-5c44-ad1f-5db3b301b843","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 1 - 35","Panel -6","Pre-Pour Check","Reinforcing"
"a959dd08-faa4-5857-b408-56a4e07aadcb","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 1 - 35","Panel -6","Pre-Pour Check","Cast In Items"
"d7645951-b22b-5b5a-a804-d687c0b7334a","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 1 - 35","Panel -6","Pre-Pour Check","Marker Position and No."
"c3b90e18-4a68-5b5c-8888-c2be5d69dd29","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 1 - 35","Panel -6","Pre-Pour Check","Make mould to Green Status"
"6fac3b1b-e5a9-58fc-90ec-a5ebe47ee56d","","checkpoint-group","pass","","","TRUE","TRUE","Precast Manufacture","Panels 1 - 35","Panel -6","Concrete Works"
"1c782e87-079d-5f98-82e1-55eceb391a80","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 1 - 35","Panel -6","Concrete Works","Concrete Works Details"
"08a5df62-c39a-5e81-bb9c-7efae72d7d12","","checkpoint-status","not-applicable","","","TRUE","TRUE","Precast Manufacture","Panels 1 - 35","Panel -6","Concrete Works","Wilco Sample Taken"
"ee6f6980-43f1-58a1-a97c-cc3d4fa2293c","","checkpoint-status","not-applicable","","","TRUE","TRUE","Precast Manufacture","Panels 1 - 35","Panel -6","Concrete Works","Bridgeman Sample Taken"
"66f89818-e8f8-505c-8581-c5e4f4f7783f","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 1 - 35","Panel -6","Concrete Works","Supervisor Approval"
"021d756d-6418-5d6b-96a8-601685037585","","checkpoint-group","pass","","","TRUE","TRUE","Precast Manufacture","Panels 1 - 35","Panel -6","Post Pour Check"
"7f08d7fd-ee29-564a-9c9e-48853857c23c","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 1 - 35","Panel -6","Post Pour Check","Edge Detail"
"770999a1-8358-57bd-a185-af6cab53d498","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 1 - 35","Panel -6","Post Pour Check","Bar Projections"
"a355677a-3231-5d0e-8be7-72840bcea6ae","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 1 - 35","Panel -6","Post Pour Check","Cast in items"
"973ca9e6-d0bf-5ab5-a3eb-3b2a7cdf5b80","","checkpoint-group","pass","","","TRUE","TRUE","Precast Manufacture","Panels 1 - 35","Panel -6","Stripping and Stacking"
"ca975ba0-30ad-5883-98e4-349598917675","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 1 - 35","Panel -6","Stripping and Stacking","Stripping & Stacking"
"dcf11006-9958-4ee2-8fdd-1baf74e414d5","","checklist-sectioned","pass","c2a401113ea2a6c910e13b22e51d11ac8959dfd9c7a21ffdb5c00d9d68a71100","checklist","FALSE","FALSE","Precast Manufacture","Panels 1 - 35","Panel -7"
"90888ef7-91cb-5f1d-8acc-b997d82e74b8","","checkpoint-group","pass","","","TRUE","TRUE","Precast Manufacture","Panels 1 - 35","Panel -7","Pre-Pour Check"
"8ea598b7-5edd-55d6-82d6-bc8d51a1974e","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 1 - 35","Panel -7","Pre-Pour Check","Dimensions"
"d4a265d1-8cca-5176-97be-57500f097503","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 1 - 35","Panel -7","Pre-Pour Check","Mould Clean"
"e720c080-d2c4-5c3c-bb12-2a7a77e2d5fc","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 1 - 35","Panel -7","Pre-Pour Check","Mould Oiled"
"143e117c-7a86-50ff-9931-c20ca0fe8ac5","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 1 - 35","Panel -7","Pre-Pour Check","Mould - Workmanship"
"5aa1f230-c6c1-5b37-8d60-b395a6d98d56","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 1 - 35","Panel -7","Pre-Pour Check","Reinforcing"
"c0a55208-a32c-53df-9abb-583d4275d07f","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 1 - 35","Panel -7","Pre-Pour Check","Cast In Items"
"cbd5659f-7502-5a89-8415-ea04ea8016be","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 1 - 35","Panel -7","Pre-Pour Check","Marker Position and No."
"696f7d41-c4cf-5f09-bb3a-83b0bd74b29c","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 1 - 35","Panel -7","Pre-Pour Check","Make mould to Green Status"
"8ac7e632-67bc-50d8-9dee-a5ae734a39d2","","checkpoint-group","pass","","","TRUE","TRUE","Precast Manufacture","Panels 1 - 35","Panel -7","Concrete Works"
"375898f5-be55-5cdf-a1a4-541b0e8a53fa","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 1 - 35","Panel -7","Concrete Works","Concrete Works Details"
"8d9ba949-bb2b-5456-8b8d-d7b655a00430","","checkpoint-status","not-applicable","","","TRUE","TRUE","Precast Manufacture","Panels 1 - 35","Panel -7","Concrete Works","Wilco Sample Taken"
"330c2e57-0399-518c-b6a8-d20cd0f0e965","","checkpoint-status","not-applicable","","","TRUE","TRUE","Precast Manufacture","Panels 1 - 35","Panel -7","Concrete Works","Bridgeman Sample Taken"
"45fd1ba9-5092-579e-9926-4843b75cb4e7","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 1 - 35","Panel -7","Concrete Works","Supervisor Approval"
"ec90ea49-89fa-55fc-8d63-04b042585b62","","checkpoint-group","pass","","","TRUE","TRUE","Precast Manufacture","Panels 1 - 35","Panel -7","Post Pour Check"
"b329e1b6-4d00-541f-b447-4c647d99fe9b","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 1 - 35","Panel -7","Post Pour Check","Edge Detail"
"39c5c030-3df2-5194-9b5c-efd75bd3c30c","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 1 - 35","Panel -7","Post Pour Check","Bar Projections"
"9cdf42eb-e79e-57cd-b7a0-4e4c7fa79165","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 1 - 35","Panel -7","Post Pour Check","Cast in items"
"446547b6-b63c-5d37-a79e-e0f63d378fb8","","checkpoint-group","pass","","","TRUE","TRUE","Precast Manufacture","Panels 1 - 35","Panel -7","Stripping and Stacking"
"6a425f6a-f956-5ed9-a79e-8f8fee1fa203","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 1 - 35","Panel -7","Stripping and Stacking","Stripping & Stacking"
"6b5ed628-62e1-48df-81d9-b9909fe95a7d","","checklist-sectioned","pass","c2a401113ea2a6c910e13b22e51d11ac8959dfd9c7a21ffdb5c00d9d68a71100","checklist","FALSE","FALSE","Precast Manufacture","Panels 1 - 35","Panel -8"
"6c15b1e3-ea47-5346-b1c1-46ec1aa4fefc","","checkpoint-group","pass","","","TRUE","TRUE","Precast Manufacture","Panels 1 - 35","Panel -8","Pre-Pour Check"
"094de032-577d-5805-bb40-d726f3a6e6c8","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 1 - 35","Panel -8","Pre-Pour Check","Dimensions"
"dd8e7977-8e2f-5d7b-9cc7-81bc05fb0eb5","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 1 - 35","Panel -8","Pre-Pour Check","Mould Clean"
"61696f93-3df1-5aa5-aa50-47c72c959ae2","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 1 - 35","Panel -8","Pre-Pour Check","Mould Oiled"
"e9bc29e2-eeb5-5047-875f-69ee56212797","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 1 - 35","Panel -8","Pre-Pour Check","Mould - Workmanship"
"3e3b58e4-e8f1-5f50-8270-93d4e2f2e67f","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 1 - 35","Panel -8","Pre-Pour Check","Reinforcing"
"61679925-08f8-5b45-bea0-c8fb67fced88","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 1 - 35","Panel -8","Pre-Pour Check","Cast In Items"
"baa68615-b81b-5141-9f2d-388068917bee","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 1 - 35","Panel -8","Pre-Pour Check","Marker Position and No."
"10ed2862-96a0-5bcf-8cd4-fefba180ace9","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 1 - 35","Panel -8","Pre-Pour Check","Make mould to Green Status"
"e2eaf735-3c2b-5e39-ae40-2a4f37869bd0","","checkpoint-group","pass","","","TRUE","TRUE","Precast Manufacture","Panels 1 - 35","Panel -8","Concrete Works"
"8ff79d97-2da1-5756-b5ca-f1c0bb1c0a02","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 1 - 35","Panel -8","Concrete Works","Concrete Works Details"
"71ae3a3a-ce43-5e9b-b550-e14605f10cb3","","checkpoint-status","not-applicable","","","TRUE","TRUE","Precast Manufacture","Panels 1 - 35","Panel -8","Concrete Works","Wilco Sample Taken"
"7cbcc8bd-5db6-592d-b433-be855a4a550d","","checkpoint-status","not-applicable","","","TRUE","TRUE","Precast Manufacture","Panels 1 - 35","Panel -8","Concrete Works","Bridgeman Sample Taken"
"652922e3-7cd3-5ef0-a4b2-33dbf488c078","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 1 - 35","Panel -8","Concrete Works","Supervisor Approval"
"477062fe-0171-5d8a-b072-919c24c63163","","checkpoint-group","pass","","","TRUE","TRUE","Precast Manufacture","Panels 1 - 35","Panel -8","Post Pour Check"
"c1b9a44e-3b42-57a3-a377-32208f0ca8cf","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 1 - 35","Panel -8","Post Pour Check","Edge Detail"
"e1de9b13-15ab-5ff1-b12b-fa4e6911910c","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 1 - 35","Panel -8","Post Pour Check","Bar Projections"
"472c6524-f636-5899-afed-b8c1a0239d63","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 1 - 35","Panel -8","Post Pour Check","Cast in items"
"1580dcc5-ebc9-5d45-9aa4-581be45109d5","","checkpoint-group","pass","","","TRUE","TRUE","Precast Manufacture","Panels 1 - 35","Panel -8","Stripping and Stacking"
"8394048f-89f2-5da9-b96f-576c3b002df0","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 1 - 35","Panel -8","Stripping and Stacking","Stripping & Stacking"
"8f7bc05e-69a4-48e3-b672-ddac26f05d1a","","checklist-sectioned","pass","c2a401113ea2a6c910e13b22e51d11ac8959dfd9c7a21ffdb5c00d9d68a71100","checklist","FALSE","FALSE","Precast Manufacture","Panels 1 - 35","Panel -9"
"bc4f720b-5e18-5c98-b3a4-2e97ec532b85","","checkpoint-group","pass","","","TRUE","TRUE","Precast Manufacture","Panels 1 - 35","Panel -9","Pre-Pour Check"
"93cac95a-a88b-5cc6-860c-a4d2c6c56adf","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 1 - 35","Panel -9","Pre-Pour Check","Dimensions"
"4362bc5a-cf6e-5edb-8595-5eb5fdfc77a1","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 1 - 35","Panel -9","Pre-Pour Check","Mould Clean"
"d017b36c-36ce-55ec-9b29-4e1302646a43","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 1 - 35","Panel -9","Pre-Pour Check","Mould Oiled"
"546fb68d-433f-5f66-8cfe-33753fa1a7c7","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 1 - 35","Panel -9","Pre-Pour Check","Mould - Workmanship"
"58aaaae8-cbd1-5808-9dbf-65a9295a9c0e","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 1 - 35","Panel -9","Pre-Pour Check","Reinforcing"
"486fcc7c-cfe6-52bd-b6f6-5142aa3fe269","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 1 - 35","Panel -9","Pre-Pour Check","Cast In Items"
"d7f45eb0-45ad-51b5-8bcc-7b69d808b7aa","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 1 - 35","Panel -9","Pre-Pour Check","Marker Position and No."
"258eb48c-ad60-5301-8e99-1d8edc3086b6","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 1 - 35","Panel -9","Pre-Pour Check","Make mould to Green Status"
"bbcda52a-9406-5be3-af35-828c8bd4ae69","","checkpoint-group","pass","","","TRUE","TRUE","Precast Manufacture","Panels 1 - 35","Panel -9","Concrete Works"
"4087cec2-db06-5f2a-b63e-afeb2e3993db","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 1 - 35","Panel -9","Concrete Works","Concrete Works Details"
"dc3938de-f4fd-55ef-8181-ad34d9660969","","checkpoint-status","not-applicable","","","TRUE","TRUE","Precast Manufacture","Panels 1 - 35","Panel -9","Concrete Works","Wilco Sample Taken"
"a60d798e-98b8-5778-9d66-192a8ff79067","","checkpoint-status","not-applicable","","","TRUE","TRUE","Precast Manufacture","Panels 1 - 35","Panel -9","Concrete Works","Bridgeman Sample Taken"
"98d21a98-f557-5cff-85a9-a677900f5d88","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 1 - 35","Panel -9","Concrete Works","Supervisor Approval"
"e1d7b833-3d69-5a67-95ce-4eed2f44c93e","","checkpoint-group","pass","","","TRUE","TRUE","Precast Manufacture","Panels 1 - 35","Panel -9","Post Pour Check"
"54fe0334-7616-52ae-bc80-7e54aa75abe9","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 1 - 35","Panel -9","Post Pour Check","Edge Detail"
"820fec09-74b9-5afd-ac6a-bf608f521491","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 1 - 35","Panel -9","Post Pour Check","Bar Projections"
"a49bc2e4-7dfc-52ee-868e-9022e9d6a801","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 1 - 35","Panel -9","Post Pour Check","Cast in items"
"a20862f0-c94c-5de3-b5bd-4cfbbfcb7aaf","","checkpoint-group","pass","","","TRUE","TRUE","Precast Manufacture","Panels 1 - 35","Panel -9","Stripping and Stacking"
"631d8748-1be4-5b3b-8ccf-e1e1f98c0611","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 1 - 35","Panel -9","Stripping and Stacking","Stripping & Stacking"
"e354d3d6-5435-4f85-b5f1-70db0203d4bc","","checklist-sectioned","pass","c2a401113ea2a6c910e13b22e51d11ac8959dfd9c7a21ffdb5c00d9d68a71100","checklist","FALSE","FALSE","Precast Manufacture","Panels 1 - 35","Panel -10"
"e76118bd-8d48-5d06-95f2-aa5f70a35460","","checkpoint-group","pass","","","TRUE","TRUE","Precast Manufacture","Panels 1 - 35","Panel -10","Pre-Pour Check"
"10ace15e-9383-52ee-ae2f-f0c530284cff","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 1 - 35","Panel -10","Pre-Pour Check","Dimensions"
"99ecd13c-9d57-5119-a60e-ef0bffb0b4c5","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 1 - 35","Panel -10","Pre-Pour Check","Mould Clean"
"c8b054da-34f3-590d-83a7-155631c02815","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 1 - 35","Panel -10","Pre-Pour Check","Mould Oiled"
"f5e35225-a6b2-5f82-abfe-e02e18f12e53","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 1 - 35","Panel -10","Pre-Pour Check","Mould - Workmanship"
"775ee874-2848-5dfe-be52-c0f44957ba6e","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 1 - 35","Panel -10","Pre-Pour Check","Reinforcing"
"4f0307bb-4014-56b2-b3e4-ac5b93f98720","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 1 - 35","Panel -10","Pre-Pour Check","Cast In Items"
"fc16bc83-eda4-512b-a695-dab2b25d1acf","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 1 - 35","Panel -10","Pre-Pour Check","Marker Position and No."
"e5a3b6c1-bf15-5642-a3df-3d84a4736ceb","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 1 - 35","Panel -10","Pre-Pour Check","Make mould to Green Status"
"679adec5-0559-5146-aae7-302f6bad7976","","checkpoint-group","pass","","","TRUE","TRUE","Precast Manufacture","Panels 1 - 35","Panel -10","Concrete Works"
"23a55c00-d3d0-5a15-a92e-c43f64ab4670","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 1 - 35","Panel -10","Concrete Works","Concrete Works Details"
"6107f04e-7bb6-5277-a5ee-b353f37fe2ff","","checkpoint-status","not-applicable","","","TRUE","TRUE","Precast Manufacture","Panels 1 - 35","Panel -10","Concrete Works","Wilco Sample Taken"
"e1c044b8-16eb-528d-915a-505145a5b227","","checkpoint-status","not-applicable","","","TRUE","TRUE","Precast Manufacture","Panels 1 - 35","Panel -10","Concrete Works","Bridgeman Sample Taken"
"b2b456f9-86ff-5172-88a2-186047087a88","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 1 - 35","Panel -10","Concrete Works","Supervisor Approval"
"6631aac3-f522-5a9f-a175-00aee5248961","","checkpoint-group","pass","","","TRUE","TRUE","Precast Manufacture","Panels 1 - 35","Panel -10","Post Pour Check"
"2ef99169-6134-5bf7-a43d-e16611dd989a","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 1 - 35","Panel -10","Post Pour Check","Edge Detail"
"2d8b5e77-6a04-571d-a6a6-b0a867768907","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 1 - 35","Panel -10","Post Pour Check","Bar Projections"
"7f917879-7a8e-5284-9787-ed81292316e6","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 1 - 35","Panel -10","Post Pour Check","Cast in items"
"848b4a0c-87b3-5d0e-b2c9-fb07e1865920","","checkpoint-group","pass","","","TRUE","TRUE","Precast Manufacture","Panels 1 - 35","Panel -10","Stripping and Stacking"
"7fe5e7b3-df4e-5929-ab57-cd32d2e7a9e4","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 1 - 35","Panel -10","Stripping and Stacking","Stripping & Stacking"
"6195da66-6fa5-438a-86be-b47026b01913","","checklist-sectioned","pass","c2a401113ea2a6c910e13b22e51d11ac8959dfd9c7a21ffdb5c00d9d68a71100","checklist","FALSE","FALSE","Precast Manufacture","Panels 1 - 35","Panel -11"
"fbe79134-d4a2-5edf-81b1-02a63b165dae","","checkpoint-group","pass","","","TRUE","TRUE","Precast Manufacture","Panels 1 - 35","Panel -11","Pre-Pour Check"
"850a2414-c971-514c-9310-1aea59a98117","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 1 - 35","Panel -11","Pre-Pour Check","Dimensions"
"6dae1b8f-eb2f-5382-b042-3b7b7f4b7b2c","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 1 - 35","Panel -11","Pre-Pour Check","Mould Clean"
"19f4529a-029e-5b50-95e4-0ee72c566971","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 1 - 35","Panel -11","Pre-Pour Check","Mould Oiled"
"fb8d8391-f101-5338-8321-519d5199fa28","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 1 - 35","Panel -11","Pre-Pour Check","Mould - Workmanship"
"67cc8cb0-fd36-5467-ac3f-6e7493610337","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 1 - 35","Panel -11","Pre-Pour Check","Reinforcing"
"9d21c492-8af2-581a-99b2-26c5a114f361","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 1 - 35","Panel -11","Pre-Pour Check","Cast In Items"
"e3b62441-6f6c-5256-b386-ccbb029b0b26","","checkpoint-status","pass","","","TRUE","TRUE","Precast Manufacture","Panels 1 - 35","Panel -11","Pre-Pour Check","Marker Position and No."
