resource,type,Add Step,Add Post,Tier 1,Tier 2 ,Tier 3,Tier 4,Tier 5,Tier 6,Tier 7,Tier 8,Tier 9,,
,step,,,,,,,FIT OFF - LOWER GROUND LG.SMG.086B - LOUNGE/DINING 1,,,,,,
QA_TEM_080_Room Body Protection Checklist,checklist,,,,,,,,QES-ITC-E08-175,,,,,
,step,,,,,,,FIT OFF - LOWER GROUND LG.SMG.086E - LOUNGE 1,,,,,,
QA_TEM_080_Room Body Protection Checklist,checklist,,,,,,,,QES-ITC-E08-176,,,,,
,step,,,,,,,FIT OFF - LOWER GROUND LG.SMG.083 - CENTRAL COURTYARD,,,,,,
QA_TEM_082_Room Checklist,checklist,,,,,,,,QES-ITC-E08-177,,,,,
,step,,,,,,,FIT OFF - LOWER GROUND LG.SMG.C.19A - HANDWASH/UTILITY BAY,,,,,,
QA_TEM_082_Room Checklist,checklist,,,,,,,,QES-ITC-E08-178,,,,,
,step,,,,,,,FIT OFF - LOWER GROUND LG.SMG.C.16A - HANDWASH/UTILITY BAY,,,,,,
QA_TEM_082_Room Checklist,checklist,,,,,,,,QES-ITC-E08-179,,,,,
,step,,,,,,,FIT OFF - LOWER GROUND LG.SMG.088 - SOUTH COURTYARD,,,,,,
QA_TEM_082_Room Checklist,checklist,,,,,,,,QES-ITC-E08-180,,,,,
,step,,,,,,,FIT OFF - LOWER GROUND LG.SMG.C.16B - HANDWASH/UTILITY BAY,,,,,,
QA_TEM_082_Room Checklist,checklist,,,,,,,,QES-ITC-E08-181,,,,,
,step,,,,,,,FIT OFF - LOWER GROUND LG.SMG.102 - RETREAT 1,,,,,,
QA_TEM_080_Room Body Protection Checklist,checklist,,,,,,,,QES-ITC-E08-182,,,,,
,step,,,,,,,FIT OFF - LOWER GROUND LG.SMG.C.18A - HANDWASH/UTILITY BAY,,,,,,
QA_TEM_082_Room Checklist,checklist,,,,,,,,QES-ITC-E08-183,,,,,
,step,,,,,,,FIT OFF - LOWER GROUND LG.SMG.C.18B - HANDWASH/UTILITY BAY,,,,,,
QA_TEM_082_Room Checklist,checklist,,,,,,,,QES-ITC-E08-184,,,,,
,step,,,,,,,FIT OFF - LOWER GROUND LG.SMG.C.02 - EXTERNAL WALKWAY,,,,,,
QA_TEM_082_Room Checklist,checklist,,,,,,,,QES-ITC-E08-185,,,,,
,step,,,,,,,FIT OFF - LOWER GROUND LG.SMG.019 - STORE 1,,,,,,
QA_TEM_082_Room Checklist,checklist,,,,,,,,QES-ITC-E08-186,,,,,
,step,,,,,,,FIT OFF - LOWER GROUND LG.SMG.054 - OFFICE 2,,,,,,
QA_TEM_082_Room Checklist,checklist,,,,,,,,QES-ITC-E08-187,,,,,
,step,,,,,,,FIT OFF - LOWER GROUND LG.SMG.047 - CLEAN UT.,,,,,,
QA_TEM_082_Room Checklist,checklist,,,,,,,,QES-ITC-E08-188,,,,,
,step,,,,,,,FIT OFF - LOWER GROUND LG.SMG.053 - OFFICE 1,,,,,,
QA_TEM_082_Room Checklist,checklist,,,,,,,,QES-ITC-E08-189,,,,,
,step,,,,,,,FIT OFF - LOWER GROUND LG.SMG.056 - STAFF ROOM,,,,,,
QA_TEM_082_Room Checklist,checklist,,,,,,,,QES-ITC-E08-190,,,,,
,step,,,,,,,FIT OFF - LOWER GROUND LG.SMG.046 - PNEUMATIC TUBE,,,,,,
QA_TEM_082_Room Checklist,checklist,,,,,,,,QES-ITC-E08-191,,,,,
,step,,,,,,,FIT OFF - LOWER GROUND LG.SMG.051 - MEDICATION,,,,,,
QA_TEM_082_Room Checklist,checklist,,,,,,,,QES-ITC-E08-192,,,,,
,step,,,,,,,FIT OFF - LOWER GROUND LG.SMG.050 - NURSE STATION 2,,,,,,
QA_TEM_082_Room Checklist,checklist,,,,,,,,QES-ITC-E08-193,,,,,
,step,,,,,,,FIT OFF - LOWER GROUND LG.SMG.079B - LOUNGE/DINING 2,,,,,,
QA_TEM_080_Room Body Protection Checklist,checklist,,,,,,,,QES-ITC-E08-194,,,,,
,step,,,,,,,FIT OFF - LOWER GROUND LG.SMG.067 - ADL KITCHEN,,,,,,
QA_TEM_080_Room Body Protection Checklist,checklist,,,,,,,,QES-ITC-E08-195,,,,,
,step,,,,,,,FIT OFF - LOWER GROUND LG.SMG.066 - ADL PANTRY,,,,,,
QA_TEM_082_Room Checklist,checklist,,,,,,,,QES-ITC-E08-196,,,,,
,step,,,,,,,FIT OFF - LOWER GROUND LG.SMG.065 - STAFF ACCESSIBLE WC,,,,,,
QA_TEM_080_Room Body Protection Checklist,checklist,,,,,,,,QES-ITC-E08-197,,,,,
,step,,,,,,,FIT OFF - LOWER GROUND LG.SMG.062 - INTERVIEW 4,,,,,,
QA_TEM_080_Room Body Protection Checklist,checklist,,,,,,,,QES-ITC-E08-198,,,,,
,step,,,,,,,FIT OFF - LOWER GROUND LG.SMG.069 - LAUNDRY 2,,,,,,
QA_TEM_080_Room Body Protection Checklist,checklist,,,,,,,,QES-ITC-E08-199,,,,,
,step,,,,,,,FIT OFF - LOWER GROUND LG.SMG.060 - INTERVIEW 5,,,,,,
QA_TEM_080_Room Body Protection Checklist,checklist,,,,,,,,QES-ITC-E08-200,,,,,
,step,,,,,,,FIT OFF - LOWER GROUND LG.SMG.058 - STORE 3,,,,,,
QA_TEM_082_Room Checklist,checklist,,,,,,,,QES-ITC-E08-201,,,,,
,step,,,,,,,FIT OFF - LOWER GROUND LG.SMG.059 - FAMILY LOUNGE 2,,,,,,
QA_TEM_082_Room Checklist,checklist,,,,,,,,QES-ITC-E08-202,,,,,
,step,,,,,,,FIT OFF - LOWER GROUND LG.SMG.070 - SENSORY 2,,,,,,
QA_TEM_080_Room Body Protection Checklist,checklist,,,,,,,,QES-ITC-E08-203,,,,,
,step,,,,,,,FIT OFF - LOWER GROUND LG.SMG.C.08A - HANDWASH,,,,,,
QA_TEM_082_Room Checklist,checklist,,,,,,,,QES-ITC-E08-204,,,,,
,step,,,,,,,FIT OFF - LOWER GROUND LG.SMG.077 - EXERCISE 2,,,,,,
QA_TEM_080_Room Body Protection Checklist,checklist,,,,,,,,QES-ITC-E08-205,,,,,
,step,,,,,,,FIT OFF - LOWER GROUND LG.SMG.078 - THERAPY 2,,,,,,
QA_TEM_080_Room Body Protection Checklist,checklist,,,,,,,,QES-ITC-E08-206,,,,,
,step,,,,,,,FIT OFF - LOWER GROUND LG.SMG.081 - MULTI FAITH,,,,,,
QA_TEM_080_Room Body Protection Checklist,checklist,,,,,,,,QES-ITC-E08-207,,,,,
,step,,,,,,,FIT OFF - LOWER GROUND LG.SMG.C.20A - HANDWASH/UTILITY BAY,,,,,,
QA_TEM_082_Room Checklist,checklist,,,,,,,,QES-ITC-E08-208,,,,,
,step,,,,,,,FIT OFF - LOWER GROUND LG.SMG.079F - LOUNGE 2,,,,,,
QA_TEM_080_Room Body Protection Checklist,checklist,,,,,,,,QES-ITC-E08-209,,,,,
,step,,,,,,,FIT OFF - LOWER GROUND LG.SMG.C.21A - HANDWASH/UTILITY BAY,,,,,,
QA_TEM_082_Room Checklist,checklist,,,,,,,,QES-ITC-E08-210,,,,,
,step,,,,,,,FIT OFF - LOWER GROUND LG.SMG.C.21B - HANDWASH/UTILITY BAY,,,,,,
QA_TEM_082_Room Checklist,checklist,,,,,,,,QES-ITC-E08-211,,,,,
,step,,,,,,,FIT OFF - LOWER GROUND LG.SMG.C.22B - HANDWASH/UTILITY BAY,,,,,,
QA_TEM_082_Room Checklist,checklist,,,,,,,,QES-ITC-E08-212,,,,,
,step,,,,,,,FIT OFF - LOWER GROUND LG.SMG.076 - NORTH COURTYARD,,,,,,
QA_TEM_082_Room Checklist,checklist,,,,,,,,QES-ITC-E08-213,,,,,
,step,,,,,,,FIT OFF - LOWER GROUND LG.SMG.C.22A - HANDWASH/UTILITY BAY,,,,,,
QA_TEM_082_Room Checklist,checklist,,,,,,,,QES-ITC-E08-214,,,,,
,step,,,,,,,FIT OFF - LOWER GROUND LG.SMG.137 - RETREAT 2,,,,,,
QA_TEM_080_Room Body Protection Checklist,checklist,,,,,,,,QES-ITC-E08-215,,,,,
,step,,,,,,,FIT OFF - LOWER GROUND LG.SMG.C.03 - CORRIDOR,,,,,,
QA_TEM_082_Room Checklist,checklist,,,,,,,,QES-ITC-E08-216,,,,,
,step,,,,,,,FIT OFF - LOWER GROUND LG.SMG.C.15 - CORRIDOR,,,,,,
QA_TEM_082_Room Checklist,checklist,,,,,,,,QES-ITC-E08-217,,,,,
,step,,,,,,,FIT OFF - LOWER GROUND LG.SMG.C.16 - CORRIDOR,,,,,,
QA_TEM_082_Room Checklist,checklist,,,,,,,,QES-ITC-E08-218,,,,,
,step,,,,,,,FIT OFF - LOWER GROUND LG.SMG.C.18 - CORRIDOR,,,,,,
QA_TEM_082_Room Checklist,checklist,,,,,,,,QES-ITC-E08-219,,,,,
,step,,,,,,,FIT OFF - LOWER GROUND LG.SMG.C.19 - CORRIDOR,,,,,,
QA_TEM_082_Room Checklist,checklist,,,,,,,,QES-ITC-E08-220,,,,,
,step,,,,,,,FIT OFF - LOWER GROUND LG.SMG.C.05 - CORRIDOR,,,,,,
QA_TEM_082_Room Checklist,checklist,,,,,,,,QES-ITC-E08-221,,,,,
,step,,,,,,,FIT OFF - LOWER GROUND LG.SMG.C.06 - CORRIDOR,,,,,,
QA_TEM_082_Room Checklist,checklist,,,,,,,,QES-ITC-E08-222,,,,,
,step,,,,,,,FIT OFF - LOWER GROUND LG.SMG.C.07 - CORRIDOR,,,,,,
QA_TEM_082_Room Checklist,checklist,,,,,,,,QES-ITC-E08-223,,,,,
,step,,,,,,,FIT OFF - LOWER GROUND LG.SMG.C.08 - CORRIDOR,,,,,,
QA_TEM_082_Room Checklist,checklist,,,,,,,,QES-ITC-E08-224,,,,,
,step,,,,,,,FIT OFF - LOWER GROUND LG.SMG.C.09 - CORRIDOR,,,,,,
QA_TEM_082_Room Checklist,checklist,,,,,,,,QES-ITC-E08-225,,,,,
,step,,,,,,,FIT OFF - LOWER GROUND LG.SMG.C.21 - CORRIDOR,,,,,,
QA_TEM_082_Room Checklist,checklist,,,,,,,,QES-ITC-E08-226,,,,,
,step,,,,,,,FIT OFF - LOWER GROUND LG.SMG.C.22 - CORRIDOR,,,,,,
QA_TEM_082_Room Checklist,checklist,,,,,,,,QES-ITC-E08-227,,,,,
,step,,,,,,,FIT OFF - LOWER GROUND LG.SMG.099 - BED 1,,,,,,
QA_TEM_080_Room Body Protection Checklist,checklist,,,,,,,,QES-ITC-E08-228,,,,,
,step,,,,,,,FIT OFF - LOWER GROUND LG.SMG.097 - BED 2,,,,,,
QA_TEM_080_Room Body Protection Checklist,checklist,,,,,,,,QES-ITC-E08-229,,,,,
,step,,,,,,,FIT OFF - LOWER GROUND LG.SMG.109 - BED 3 LARGE,,,,,,
QA_TEM_080_Room Body Protection Checklist,checklist,,,,,,,,QES-ITC-E08-230,,,,,
,step,,,,,,,FIT OFF - LOWER GROUND LG.SMG.107 - BED 4,,,,,,
QA_TEM_080_Room Body Protection Checklist,checklist,,,,,,,,QES-ITC-E08-231,,,,,
,step,,,,,,,FIT OFF - LOWER GROUND LG.SMG.105 - BED 5,,,,,,
QA_TEM_080_Room Body Protection Checklist,checklist,,,,,,,,QES-ITC-E08-232,,,,,
,step,,,,,,,FIT OFF - LOWER GROUND LG.SMG.103 - BED 6,,,,,,
QA_TEM_080_Room Body Protection Checklist,checklist,,,,,,,,QES-ITC-E08-233,,,,,
,step,,,,,,,FIT OFF - LOWER GROUND LG.SMG.116 - BED 7,,,,,,
QA_TEM_080_Room Body Protection Checklist,checklist,,,,,,,,QES-ITC-E08-234,,,,,
,step,,,,,,,FIT OFF - LOWER GROUND LG.SMG.114 - BED 8,,,,,,
QA_TEM_080_Room Body Protection Checklist,checklist,,,,,,,,QES-ITC-E08-235,,,,,
,step,,,,,,,FIT OFF - LOWER GROUND LG.SMG.121 - BED 9,,,,,,
QA_TEM_080_Room Body Protection Checklist,checklist,,,,,,,,QES-ITC-E08-236,,,,,
,step,,,,,,,FIT OFF - LOWER GROUND LG.SMG.119 - BED 10,,,,,,
QA_TEM_080_Room Body Protection Checklist,checklist,,,,,,,,QES-ITC-E08-237,,,,,
,step,,,,,,,FIT OFF - LOWER GROUND LG.SMG.126 - BED 11,,,,,,
QA_TEM_080_Room Body Protection Checklist,checklist,,,,,,,,QES-ITC-E08-238,,,,,
,step,,,,,,,FIT OFF - LOWER GROUND LG.SMG.124 - BED 12,,,,,,
QA_TEM_080_Room Body Protection Checklist,checklist,,,,,,,,QES-ITC-E08-239,,,,,
,step,,,,,,,FIT OFF - LOWER GROUND LG.SMG.135 - BED 13,,,,,,
QA_TEM_080_Room Body Protection Checklist,checklist,,,,,,,,QES-ITC-E08-240,,,,,
,step,,,,,,,FIT OFF - LOWER GROUND LG.SMG.133 - BED 14,,,,,,
QA_TEM_080_Room Body Protection Checklist,checklist,,,,,,,,QES-ITC-E08-241,,,,,
,step,,,,,,,FIT OFF - LOWER GROUND LG.SMG.131 - BED 15,,,,,,
QA_TEM_080_Room Body Protection Checklist,checklist,,,,,,,,QES-ITC-E08-242,,,,,
,step,,,,,,,FIT OFF - LOWER GROUND LG.SMG.129 - BED 16,,,,,,
QA_TEM_080_Room Body Protection Checklist,checklist,,,,,,,,QES-ITC-E08-243,,,,,
,step,,,,,,,FIT OFF - LOWER GROUND LG.SMG.141 - BED 17,,,,,,
QA_TEM_080_Room Body Protection Checklist,checklist,,,,,,,,QES-ITC-E08-244,,,,,
,step,,,,,,,FIT OFF - LOWER GROUND LG.SMG.139 - BED 18 LARGE,,,,,,
QA_TEM_080_Room Body Protection Checklist,checklist,,,,,,,,QES-ITC-E08-245,,,,,
,step,,,,,,,FIT OFF - LOWER GROUND LG.SMG.073 - BED 19,,,,,,
QA_TEM_080_Room Body Protection Checklist,checklist,,,,,,,,QES-ITC-E08-246,,,,,
,step,,,,,,,FIT OFF - LOWER GROUND LG.SMG.071 - BED 20 LARGE,,,,,,
QA_TEM_080_Room Body Protection Checklist,checklist,,,,,,,,QES-ITC-E08-247,,,,,
,step,,,,,,,FIT OFF - LOWER GROUND LG.SMP.NORTH EDB - EDB,,,,,,
QA_TEM_082_Room Checklist,checklist,,,,,,,,QES-ITC-E08-248,,,,,
,step,,,,,,,FIT OFF - LOWER GROUND SW.STA.ST1 - STAIR 1,,,,,,
QA_TEM_082_Room Checklist,checklist,,,,,,,,QES-ITC-E08-249,,,,,
,step,,,,,,,FIT OFF - LOWER GROUND SW.STA.ST2 - STAIR 2,,,,,,
QA_TEM_082_Room Checklist,checklist,,,,,,,,QES-ITC-E08-250,,,,,
,step,,,,,,,FIT OFF - LOWER GROUND SW.STA.ST3 - STAIR 3,,,,,,
QA_TEM_082_Room Checklist,checklist,,,,,,,,QES-ITC-E08-251,,,,,
,step,,,,,,,FIT OFF - LOWER GROUND SW.STA.ST4 - STAIR 4,,,,,,
QA_TEM_082_Room Checklist,checklist,,,,,,,,QES-ITC-E08-252,,,,,
,step,,,,,,,FIT OFF - LOWER GROUND SW.STA.ST5 - STAIR 5,,,,,,
QA_TEM_082_Room Checklist,checklist,,,,,,,,QES-ITC-E08-253,,,,,
,step,,,,,,,FIT OFF - LOWER GROUND SW.STA.ST6 - STAIR 6,,,,,,
QA_TEM_082_Room Checklist,checklist,,,,,,,,QES-ITC-E08-254,,,,,
,step,,,,,UPS,,,,,,,,
,step,,,,,,E11,,,,,,,
,step,,,,,,,DB-UPS - SWITCHBOARD & DISTRIBUTION BOARD INSTALLATION,,,,,,
QA_TEM_012_Switchboard & Distribution Board Installation,checklist,,,,,,,,QES-ITC-E11-001,,,,,
,step,,,,,,,DB-UPS TO DB-B2-COMMS-UPS - MAINS & SUBMAINS INSTALLATION,,,,,,
QA_TEM_011_Mains & Submains Installation,checklist,,,,,,,,QES-ITC-E11-002,,,,,
,step,,,,,,,DB-UPS TO DB-B1-COMMS-UPS - MAINS & SUBMAINS INSTALLATION,,,,,,
QA_TEM_011_Mains & Submains Installation,checklist,,,,,,,,QES-ITC-E11-003,,,,,
,step,,,,,,,DB-UPS TO DB-LG-COMMS-UPS - MAINS & SUBMAINS INSTALLATION,,,,,,
QA_TEM_011_Mains & Submains Installation,checklist,,,,,,,,QES-ITC-E11-004,,,,,
,step,,,,,,,DB-UPS - FINAL INSTALLATION TEST SHEET (UPS SUBMAINS),,,,,,
Final Installation Checklist,checklist,,,,,,,,QES-ITC-E11-005,,,,,
,step,,,,,,,DB-B2-COMMS-UPS - SWITCHBOARD & DISTRIBUTION BOARD INSTALLATION,,,,,,
QA_TEM_012_Switchboard & Distribution Board Installation,checklist,,,,,,,,QES-ITC-E11-006,,,,,
,step,,,,,,,DB-B2-COMMS-UPS - CABLE TERMINATIONS - (UPS SUBMAIN),,,,,,
QA_TEM_014_Cable Terminations,checklist,,,,,,,,QES-ITC-E11-007,,,,,
,step,,,,,,,DB-B2-COMMS-UPS - FINAL INSTALLATION TEST SHEET (UPS SUBCIRCUITS),,,,,,
Final Installation Checklist,checklist,,,,,,,,QES-ITC-E11-008,,,,,
,step,,,,,,,DB-B1-COMMS-UPS - SWITCHBOARD & DISTRIBUTION BOARD INSTALLATION,,,,,,
QA_TEM_012_Switchboard & Distribution Board Installation,checklist,,,,,,,,QES-ITC-E11-009,,,,,
,step,,,,,,,DB-B1-COMMS-UPS - CABLE TERMINATIONS - (UPS SUBMAIN),,,,,,
QA_TEM_014_Cable Terminations,checklist,,,,,,,,QES-ITC-E11-010,,,,,
,step,,,,,,,DB-B1-COMMS-UPS - FINAL INSTALLATION TEST SHEET (UPS SUBCIRCUITS),,,,,,
Final Installation Checklist,checklist,,,,,,,,QES-ITC-E11-011,,,,,
,step,,,,,,,DB-LG-COMMS-UPS - SWITCHBOARD & DISTRIBUTION BOARD INSTALLATION,,,,,,
QA_TEM_012_Switchboard & Distribution Board Installation,checklist,,,,,,,,QES-ITC-E11-012,,,,,
,step,,,,,,,DB-LG-COMMS-UPS - CABLE TERMINATIONS - (UPS SUBMAIN),,,,,,
QA_TEM_014_Cable Terminations,checklist,,,,,,,,QES-ITC-E11-013,,,,,
,step,,,,,,,DB-LG-COMMS-UPS - FINAL INSTALLATION TEST SHEET (UPS SUBCIRCUITS),,,,,,
Final Installation Checklist,checklist,,,,,,,,QES-ITC-E11-014,,,,,
,step,,,,,LIGHTNING PROTECTION,,,,,,,,
,step,,,,,,E12,,,,,,,
,step,,,,,,,LIGHTNING PROTECTION,,,,,,
QA_TEM_029_Lightning Protection,checklist,,,,,,,,QES-ITC-E12-001,,,,,
,step,,,,,FIRE SEALING,,,,,,,,
,step,,,,,,E13,,,,,,,
,step,,,,,,,FIRE SEALING - BASEMENT 2,,,,,,
QA_TEM_017_Fire Sealing,checklist,,,,,,,,QES-ITC-E13-001,,,,,
,step,,,,,,,FIRE SEALING - BASEMENT 1,,,,,,
QA_TEM_017_Fire Sealing,checklist,,,,,,,,QES-ITC-E13-002,,,,,
,step,,,,,,,FIRE SEALING - LOWER GROUND,,,,,,
QA_TEM_017_Fire Sealing,checklist,,,,,,,,QES-ITC-E13-003,,,,,
