"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"cc24d03a-7054-405c-8551-e20ac26911e9","","checklist-flat","not-started","Job Details Checklist","checklist-flat","FALSE","FALSE","Job Details"
"0b619aa2-839a-5ece-a4b2-b8c5a2c656d1","","checkpoint-status","not-started","","","TRUE","TRUE","Job Details","Project details entered below"
"1ec2e818-c8c6-4c93-8d4a-88fb411d1ec7","","folder-normal","not-started","","step","TRUE","FALSE","Panel QA"
"dd848cf3-c684-469e-8059-041f52888754","","folder-normal","not-started","","step","TRUE","FALSE","Panel QA","Panels"
"fb0ea07b-9172-4c82-9b33-adeb2e1e4f8a","","checklist-sectioned","not-started","Precast Panel QA (V1)","checklist","FALSE","FALSE","Panel QA","Panels","PG1-01"
"a674ea75-00b3-58fe-ad3e-d60b97ee9be6","","checkpoint-group","not-started","","","FALSE","FALSE","Panel QA","Panels","PG1-01","Precast Element Details"
"accbc043-0743-58cd-b375-81f27d06eea9","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Panels","PG1-05","Formwork Set Up Checks","Inserts on MF (Weld plates, RB's, TIM's, Penetrations, DB Bottoms)"
"0db32052-36b2-533b-a8d0-1628f13d43a9","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Panels","PG1-05","Formwork Set Up Checks","MF roughening's"
"a3c09eba-b9d5-5d88-9a01-5496ea64cba8","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Panels","PG1-05","Formwork Set Up Checks","Sides Straight & Magnets Fastened"
"17dc4c6f-cfd5-5303-8c31-2fbe135eb249","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Panels","PG1-05","Formwork Set Up Checks","Mould Face Clean"
"887fcfe1-2f0c-5a1c-8385-c4c45626942d","","checkpoint-group","not-started","","","FALSE","FALSE","Panel QA","Panels","PG1-05","Prepour Checks"
"49dc3ed7-3d07-5ac8-b2b2-2b0b89571adf","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Panels","PG1-05","Prepour Checks","Mould Cleaned & Oiled"
"ed0f47fa-11ea-509a-bbe2-20d4d0eba8d0","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Panels","PG1-05","Prepour Checks","Reinforcing details checked/highlighted off against shop drawing (Bar sizes, grades and spacings)"
"1efaa3f6-742b-5751-90fd-b8e870254965","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Panels","PG1-05","Prepour Checks","Check covers on all sides, MF and TF"
"8c887ac5-4997-5631-8024-89615333090c","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Panels","PG1-05","Prepour Checks","There is sufficient cover to rebates around openings or weatherproofing details"
"cb1df33f-c407-5cfd-bafe-7c555d538261","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Panels","PG1-05","Prepour Checks","Starters (Size, Grade, Setout and Length)"
"ca4a6c87-d762-527b-8286-a0699ddd698b","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Panels","PG1-05","Prepour Checks","Inserts on TF (Weld plates, RB's, TIM's, Penetrations, DB's, Rebates)"
"52e02a09-97ea-5bd9-9b37-7a0eb565af64","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Panels","PG1-05","Prepour Checks","Drossbach Locations and Length"
"03ae813c-dcf7-55a6-8df4-b8fba8164e6f","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Panels","PG1-05","Prepour Checks","Lifters"
"dd6e9ab7-2167-50f7-8e19-f7ff97ad429c","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Panels","PG1-05","Prepour Checks","Tie wire Trimmed"
"95f5a8af-155c-5721-9150-22838e173129","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Panels","PG1-05","Prepour Checks","Panel fully clean"
"f1e6b564-d74b-5f91-b4ac-5ebce6e5d325","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Panels","PG1-05","Prepour Checks","General Photos Attached"
"f32c899e-5a38-5a7d-b641-9d3ed38f1390","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Panels","PG1-05","Prepour Checks","Shop Drawing Checked Off (attach photo)"
"0ade780f-8f32-525b-9a40-5762ddb3b2d9","","checkpoint-group","not-started","","","FALSE","FALSE","Panel QA","Panels","PG1-05","Demould Inspection"
"2bdd2a66-c8e7-5629-a54c-c29f361ba92c","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Panels","PG1-05","Demould Inspection","Demould Inspection complete"
"c185da4b-764b-561a-8b3b-af36c7f7fe9b","","checkpoint-group","not-started","","","FALSE","FALSE","Panel QA","Panels","PG1-05","Loading Out"
"d21d482c-e1ee-5d71-bf90-fbe9707c2743","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Panels","PG1-05","Loading Out","Photo take of Panel on Truck"
"4e9abed2-5d7e-5e26-a333-f51d3feed4ec","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Panels","PG1-05","Loading Out","No remedial work required on site"
"ffaaff77-7c9d-55d6-9a2a-f775b98d4239","","checkpoint-group","not-started","","","FALSE","FALSE","Panel QA","Panels","PG1-05","Test Results, Certificates and Documentation"
"db5f1f68-d097-58c3-9852-b19fba2451cc","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Panels","PG1-05","Test Results, Certificates and Documentation","Upload reinforcing detail sheets"
"ef3a56b2-39c1-5fc9-b06a-14bcb9dd26a1","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Panels","PG1-05","Test Results, Certificates and Documentation","Concrete Docket Attached"
"9b5e5153-4d67-59af-8478-ce0dee69005f","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Panels","PG1-05","Test Results, Certificates and Documentation","Upload Concrete test results"
"f0bbb1d2-2fe0-5f5d-a73f-4af7b57bda81","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Panels","PG1-05","Test Results, Certificates and Documentation","Upload Photo of Reinforcing Cast # Tracking"
"93d391e5-ff67-5f53-a40a-067acde4ff4e","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Panels","PG1-05","Test Results, Certificates and Documentation","Upload Lift Designs"
"9dd47593-0fe0-42a2-993b-bab9aa7319c1","","checklist-sectioned","not-started","Precast Panel QA (V1)","checklist","FALSE","FALSE","Panel QA","Panels","PG1-06"
"54e35e43-f126-57ab-8355-290aff3de234","","checkpoint-group","not-started","","","FALSE","FALSE","Panel QA","Panels","PG1-06","Precast Element Details"
"5c16f2d5-7bbf-50f1-9a2f-43c4624f1c9e","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Panels","PG1-06","Precast Element Details","Concrete Details Complete"
"b2cbe51e-5345-52bb-aedb-2df57ba1e5ff","","checkpoint-group","not-started","","","FALSE","FALSE","Panel QA","Panels","PG1-06","Formwork Set Up Checks"
"a4f531a7-e6fa-5c64-b67d-faf5a4346c72","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Panels","PG1-06","Formwork Set Up Checks","Length/Width/Thickness/Cutouts/Diagonals"
"ff194fa7-3357-59cc-854e-5514ce6f1981","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Panels","PG1-06","Formwork Set Up Checks","Edge Details & Rebates"
"b5e2e327-db54-5a6e-9a76-ddbe2f8191b3","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Panels","PG1-06","Formwork Set Up Checks","Inserts on MF (Weld plates, RB's, TIM's, Penetrations, DB Bottoms)"
"f867ed26-e0d3-526e-b709-f0bbd1c583fc","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Panels","PG1-06","Formwork Set Up Checks","MF roughening's"
"5dcb6c85-7514-5696-b236-212d4fb928b9","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Panels","PG1-06","Formwork Set Up Checks","Sides Straight & Magnets Fastened"
"97d3e4aa-a7ca-5b80-ae84-0ca2d3462912","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Panels","PG1-06","Formwork Set Up Checks","Mould Face Clean"
"4c045934-276a-5e0f-885a-0f72eb418528","","checkpoint-group","not-started","","","FALSE","FALSE","Panel QA","Panels","PG1-06","Prepour Checks"
"5756005e-92d4-5707-9ca6-1be62ed66396","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Panels","PG1-06","Prepour Checks","Mould Cleaned & Oiled"
"9536ebe0-6368-5eff-bb72-2a21d627edf0","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Panels","PG1-06","Prepour Checks","Reinforcing details checked/highlighted off against shop drawing (Bar sizes, grades and spacings)"
"0043cb59-8be5-53f7-904b-761b3cb629ba","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Panels","PG1-06","Prepour Checks","Check covers on all sides, MF and TF"
"640fd126-a959-579b-8b4e-a294eab9030a","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Panels","PG1-06","Prepour Checks","There is sufficient cover to rebates around openings or weatherproofing details"
"80b7132b-f294-5ec5-83d1-d51cdd583c6e","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Panels","PG1-06","Prepour Checks","Starters (Size, Grade, Setout and Length)"
"20fc832f-c515-54fe-92a8-ee89bd59a423","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Panels","PG1-06","Prepour Checks","Inserts on TF (Weld plates, RB's, TIM's, Penetrations, DB's, Rebates)"
"90393bba-74ce-5653-8cbc-68d01c5bdde1","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Panels","PG1-06","Prepour Checks","Drossbach Locations and Length"
"b345b768-8158-5d88-9833-a74c825bb825","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Panels","PG1-06","Prepour Checks","Lifters"
"39010b69-0b29-5877-806d-302b0c3a8e65","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Panels","PG1-06","Prepour Checks","Tie wire Trimmed"
"88f36e0e-419e-5d68-b873-79eb576bf865","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Panels","PG1-06","Prepour Checks","Panel fully clean"
"f9e3349c-87b9-520b-b317-87b7ac80cf22","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Panels","PG1-06","Prepour Checks","General Photos Attached"
"6329aae1-044f-5025-8536-38cf84207a18","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Panels","PG1-06","Prepour Checks","Shop Drawing Checked Off (attach photo)"
"e7c63e73-6618-5dcf-950e-e25a91784572","","checkpoint-group","not-started","","","FALSE","FALSE","Panel QA","Panels","PG1-06","Demould Inspection"
"98bbb8a1-9350-5660-9b3a-430e2f8de5a9","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Panels","PG1-06","Demould Inspection","Demould Inspection complete"
"74ada8e6-631a-5af4-9a07-bf8926ce0102","","checkpoint-group","not-started","","","FALSE","FALSE","Panel QA","Panels","PG1-06","Loading Out"
"03ba0ade-a8f7-541e-9bc2-e1e05d9892e9","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Panels","PG1-06","Loading Out","Photo take of Panel on Truck"
"8b0563cc-a5ee-5f25-8610-3d41636c14f6","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Panels","PG1-06","Loading Out","No remedial work required on site"
"0b40123e-58bb-5120-a769-d6f6f8f18c8e","","checkpoint-group","not-started","","","FALSE","FALSE","Panel QA","Panels","PG1-06","Test Results, Certificates and Documentation"
"31a914e3-2dea-5ceb-ae47-f6e04f6ca234","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Panels","PG1-06","Test Results, Certificates and Documentation","Upload reinforcing detail sheets"
"df6b4ec9-bdbe-52fa-a751-38f7b5b96a18","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Panels","PG1-06","Test Results, Certificates and Documentation","Concrete Docket Attached"
"fb4feff3-1a7c-5267-8b4d-b722c508cd29","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Panels","PG1-06","Test Results, Certificates and Documentation","Upload Concrete test results"
"64cf5602-7ca4-56e6-b2ff-2586d013f0a2","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Panels","PG1-06","Test Results, Certificates and Documentation","Upload Photo of Reinforcing Cast # Tracking"
"c1f06999-f47c-5104-bb02-def2d1c5d2bb","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Panels","PG1-06","Test Results, Certificates and Documentation","Upload Lift Designs"
"ac4e51a5-db91-40ee-beb3-2601c3c7cc03","","checklist-sectioned","not-started","Precast Panel QA (V1)","checklist","FALSE","FALSE","Panel QA","Panels","PG1-07"
"3344067b-28a5-5ba0-8dc4-ecc80c03c6bf","","checkpoint-group","not-started","","","FALSE","FALSE","Panel QA","Panels","PG1-07","Precast Element Details"
"8a2445d9-62ad-5e22-8c22-63e59a7d4596","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Panels","PG1-07","Precast Element Details","Concrete Details Complete"
"7c0ad860-0b70-57a7-8887-3ffca9fa4526","","checkpoint-group","not-started","","","FALSE","FALSE","Panel QA","Panels","PG1-07","Formwork Set Up Checks"
"011ba868-1d18-56e7-9e6f-4cc12b9e728d","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Panels","PG1-07","Formwork Set Up Checks","Length/Width/Thickness/Cutouts/Diagonals"
"8dcd4d74-5226-5ea3-9bf6-5776bb5e4599","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Panels","PG1-07","Formwork Set Up Checks","Edge Details & Rebates"
"923d8607-ecfd-55c3-b7cd-8f7597480887","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Panels","PG1-07","Formwork Set Up Checks","Inserts on MF (Weld plates, RB's, TIM's, Penetrations, DB Bottoms)"
"21bb680a-feaf-56fc-85b3-12c7092148b7","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Panels","PG1-07","Formwork Set Up Checks","MF roughening's"
"49261e92-3349-5d40-b421-c8bc8654d0bc","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Panels","PG1-07","Formwork Set Up Checks","Sides Straight & Magnets Fastened"
"bc1488e9-97a4-52c4-bb76-5ac08ce6002e","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Panels","PG1-07","Formwork Set Up Checks","Mould Face Clean"
"824838fb-98e9-5cba-bf04-2dfc2095423b","","checkpoint-group","not-started","","","FALSE","FALSE","Panel QA","Panels","PG1-07","Prepour Checks"
"78389e71-42fa-50b1-91c7-8a9850f76e51","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Panels","PG1-07","Prepour Checks","Mould Cleaned & Oiled"
"6b034572-97ac-5815-b292-b2003caf2187","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Panels","PG1-07","Prepour Checks","Reinforcing details checked/highlighted off against shop drawing (Bar sizes, grades and spacings)"
"e8190236-d502-57fe-b49f-79e438fb1273","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Panels","PG1-07","Prepour Checks","Check covers on all sides, MF and TF"
"4319d071-dacc-501b-a131-021d9006943b","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Panels","PG1-07","Prepour Checks","There is sufficient cover to rebates around openings or weatherproofing details"
"28dd9fef-57e3-5711-b64b-eb03fa87df35","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Panels","PG1-07","Prepour Checks","Starters (Size, Grade, Setout and Length)"
"2f4b14d3-b7a3-5811-9935-433dba30be36","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Panels","PG1-07","Prepour Checks","Inserts on TF (Weld plates, RB's, TIM's, Penetrations, DB's, Rebates)"
"2e20aee9-e1ee-5b14-b4a4-1ce0c604ac1c","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Panels","PG1-07","Prepour Checks","Drossbach Locations and Length"
"3c3c9e92-e2c7-58cf-a8e7-cd441f9c4971","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Panels","PG1-07","Prepour Checks","Lifters"
"c46ce0a2-44ab-5926-b77e-3b72206cf5cc","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Panels","PG1-07","Prepour Checks","Tie wire Trimmed"
"82885817-3dd3-5f49-8703-cff54456feee","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Panels","PG1-07","Prepour Checks","Panel fully clean"
"9edb63db-58ef-53d9-a04b-8c4bd39c18a4","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Panels","PG1-07","Prepour Checks","General Photos Attached"
"a17d758f-1571-56a1-93e3-c4dcfba19e94","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Panels","PG1-07","Prepour Checks","Shop Drawing Checked Off (attach photo)"
"40e294e2-01a0-52e9-9f1c-e3e4b9b47af4","","checkpoint-group","not-started","","","FALSE","FALSE","Panel QA","Panels","PG1-07","Demould Inspection"
"f3316558-d7dc-59bb-8a22-106db816b4ce","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Panels","PG1-07","Demould Inspection","Demould Inspection complete"
"d0b9551b-e3a8-59df-b8c5-d475b094619f","","checkpoint-group","not-started","","","FALSE","FALSE","Panel QA","Panels","PG1-07","Loading Out"
"babf5455-a152-5757-8c82-89d9bf6584e1","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Panels","PG1-07","Loading Out","Photo take of Panel on Truck"
"d11f4734-2593-59fc-b17b-a9cca5b21ce3","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Panels","PG1-07","Loading Out","No remedial work required on site"
"79e96261-7b8b-5a66-9c4d-5d6a9283bbd6","","checkpoint-group","not-started","","","FALSE","FALSE","Panel QA","Panels","PG1-07","Test Results, Certificates and Documentation"
"8968a144-4035-56d0-8ffb-188e04bf6911","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Panels","PG1-07","Test Results, Certificates and Documentation","Upload reinforcing detail sheets"
"72fd1718-c3e2-5b97-912e-da33c2ce36ca","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Panels","PG1-07","Test Results, Certificates and Documentation","Concrete Docket Attached"
"aafca82c-9abd-5ffb-943e-ddf906103acf","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Panels","PG1-07","Test Results, Certificates and Documentation","Upload Concrete test results"
"5fdbbc0c-e261-5ef3-bb8a-bd56bc233b6f","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Panels","PG1-07","Test Results, Certificates and Documentation","Upload Photo of Reinforcing Cast # Tracking"
"76414aa8-50df-574b-9cc4-2883d14d396c","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Panels","PG1-07","Test Results, Certificates and Documentation","Upload Lift Designs"
"645daa30-f048-441c-b5e3-8c289c24ad51","","checklist-sectioned","not-started","Precast Panel QA (V1)","checklist","FALSE","FALSE","Panel QA","Panels","PG1-08"
"02da9f23-b99d-5874-a9e4-941da38b4197","","checkpoint-group","not-started","","","FALSE","FALSE","Panel QA","Panels","PG1-08","Precast Element Details"
"54686e16-de48-51f8-83f5-c39686f7b25a","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Panels","PG1-08","Precast Element Details","Concrete Details Complete"
"0cd3828a-c604-5d05-8215-78140ee06c10","","checkpoint-group","not-started","","","FALSE","FALSE","Panel QA","Panels","PG1-08","Formwork Set Up Checks"
"995aba17-fc12-5c64-94d1-dd236511a584","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Panels","PG1-08","Formwork Set Up Checks","Length/Width/Thickness/Cutouts/Diagonals"
"0108a4c8-47b8-5c47-a5d9-9aadd523fd7a","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Panels","PG1-08","Formwork Set Up Checks","Edge Details & Rebates"
"0a7c66de-a300-55e9-83cf-37acdca87b0b","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Panels","PG1-08","Formwork Set Up Checks","Inserts on MF (Weld plates, RB's, TIM's, Penetrations, DB Bottoms)"
"70bd626e-b095-5359-8c15-ad7dd36e6f64","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Panels","PG1-08","Formwork Set Up Checks","MF roughening's"
"09962b1c-85a8-5dbe-b5b0-9e4083e3f5e6","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Panels","PG1-08","Formwork Set Up Checks","Sides Straight & Magnets Fastened"
"6f7c8a6b-072d-5962-be4c-0ad8a5868656","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Panels","PG1-08","Formwork Set Up Checks","Mould Face Clean"
"c9ed3749-c3c2-5f97-a392-99e8415d2323","","checkpoint-group","not-started","","","FALSE","FALSE","Panel QA","Panels","PG1-08","Prepour Checks"
"47172141-3927-5978-b45e-f06432a1baf6","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Panels","PG1-08","Prepour Checks","Mould Cleaned & Oiled"
"4da0a029-82c3-5e2d-a8b2-960a9082f8a7","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Panels","PG1-08","Prepour Checks","Reinforcing details checked/highlighted off against shop drawing (Bar sizes, grades and spacings)"
"4a69d8d7-f3a2-56fc-b5c3-16c11efac847","","checkpoint-status","not-started","","","TRUE","TRUE","Panel QA","Panels","PG1-08","Prepour Checks","Check covers on all sides, MF and TF"
