"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"00afe5cb-830f-4993-9f4b-4854e2986ac5","","folder-normal","","","step","TRUE","FALSE","Underslab"
"9d210ee2-7ba5-45fb-870a-bfc43278efbd","","folder-normal","","","step","TRUE","FALSE","Underslab","Building A"
"3de3059e-1866-4715-aa08-33565ba7883b","","folder-normal","","","step","TRUE","FALSE","Underslab","Building A","Level 2"
"76ef1343-0584-4c50-8051-04f34ed680b0","","checklist-sectioned","","Underslab QA","checklist","FALSE","FALSE","Underslab","Building A","Level 2","Zone 1"
"b73ec8b7-40e7-44f3-8376-86b082900ec1","","folder-normal","","","step","TRUE","FALSE","Underslab","Building A","Level 3"
"9ded4e51-17b7-4408-9e00-657b556ee5d0","","checklist-sectioned","","Underslab QA","checklist","FALSE","FALSE","Underslab","Building A","Level 3","Zone 1"
"d1f937f5-9669-402c-b9e6-b534c532879f","","checklist-sectioned","","Underslab QA","checklist","FALSE","FALSE","Underslab","Building A","Level 3","Zone 2"
"45feea80-ebcc-4efb-85bc-b9241dd5ce88","","checklist-sectioned","","Underslab QA","checklist","FALSE","FALSE","Underslab","Building A","Level 3","Zone 3"
"332bf045-7ad2-4aa1-84d8-22cdcf7f9d26","","checklist-sectioned","","Underslab QA","checklist","FALSE","FALSE","Underslab","Building A","Level 3","Zone 4"
"02e78c12-88e6-47e7-b611-53540e748d0c","","folder-normal","","","step","TRUE","FALSE","Underslab","Building D"
"ebee71ae-f79b-43a9-93ce-3f0556635522","","folder-normal","","","step","TRUE","FALSE","Underslab","Building D","Level 3"
"f4f20681-4b9f-45d2-b08e-f12438c7d551","","checklist-sectioned","","Underslab QA","checklist","FALSE","FALSE","Underslab","Building D","Level 3","Zone 1"
"a966ad41-59be-426c-bd51-61e35aae604d","","checklist-sectioned","","Underslab QA","checklist","FALSE","FALSE","Underslab","Building D","Level 3","Zone 2"
"cb961389-5dcf-4e2e-ace4-f63cce1becd4","","checklist-sectioned","","Underslab QA","checklist","FALSE","FALSE","Underslab","Building D","Level 3","Zone 3"
"c62dcaeb-ee10-40b5-a3bf-95b40e6344f9","","checklist-sectioned","","Underslab QA","checklist","FALSE","FALSE","Underslab","Building D","Level 3","Zone 4"
"0f79d3dd-c6cb-4e94-b0dc-b8e00e265b0d","","folder-normal","","","step","TRUE","FALSE","First Fix"
"ab5f2a9c-ade7-46fa-a761-36f4261e647e","","folder-normal","","","step","TRUE","FALSE","First Fix","Basement"
"bf92d4fc-4a95-4805-be5b-31aa22073b11","","folder-normal","","","step","TRUE","FALSE","First Fix","Basement","LB1 (Ground)"
"17119767-ece0-4a5c-8c93-f8113a0c6df0","","checklist-sectioned","","Plumbing Preline QA","checklist","FALSE","FALSE","First Fix","Basement","LB1 (Ground)","Cold Water"
"4dfb6698-0931-44e1-b2cf-de3e95cd072c","","checklist-sectioned","","Plumbing Preline QA","checklist","FALSE","FALSE","First Fix","Basement","LB1 (Ground)","Waste"
"d2c46a1d-fb01-4510-8565-066f246626c3","","checklist-sectioned","","Plumbing Preline QA","checklist","FALSE","FALSE","First Fix","Basement","LB1 (Ground)","Stormwater"
"ad291e93-af8e-46e7-b199-08ce9d14c9bc","","folder-normal","","","step","TRUE","FALSE","First Fix","Basement","LB2 (Level 1)"
"8fd341cc-31a5-453c-8777-042a90b5f254","","checklist-sectioned","","Plumbing Preline QA","checklist","FALSE","FALSE","First Fix","Basement","LB2 (Level 1)","Cold Water"
"877ca8da-588e-463b-954a-6b61c3a86396","","checklist-sectioned","","Plumbing Preline QA","checklist","FALSE","FALSE","First Fix","Basement","LB2 (Level 1)","Hot Water"
"350797ec-c7f8-48e3-9012-e67be94e9d61","","checklist-sectioned","","Plumbing Preline QA","checklist","FALSE","FALSE","First Fix","Basement","LB2 (Level 1)","Waste"
"281ddfb7-56b0-4dd4-b78a-47da0de1d1d8","","checklist-sectioned","","Plumbing Preline QA","checklist","FALSE","FALSE","First Fix","Basement","LB2 (Level 1)","Stormwater"
"3fa1376d-b662-4544-8e93-6ebc67530bd1","","folder-normal","","","step","TRUE","FALSE","First Fix","Basement","LB3 (podium)"
"0b301b03-16b9-45da-9ebe-2d0f8c932537","","checklist-sectioned","","Plumbing Preline QA","checklist","FALSE","FALSE","First Fix","Basement","LB3 (podium)","Stormwater"
"f336212c-95ad-4ca7-ac34-4c78f13b35d5","","folder-normal","","","step","TRUE","FALSE","First Fix","Building A"
"3dcf5499-bca3-436c-90ec-3df84f3a834e","","folder-normal","","","step","TRUE","FALSE","First Fix","Building A","Level 2"
"c5e5fb5f-d939-469d-88b4-246524349b38","","folder-normal","","","step","TRUE","FALSE","First Fix","Building A","Level 2","Corridor incl. stacks"
"62c1c099-df26-4b18-93b1-172d5f61e7b2","","folder-normal","","","step","TRUE","FALSE","Second Fix","Building E","Level 6"
"29b973ae-dbb2-41a9-b20d-9333f311196c","","checklist-sectioned","","Plumbing Fitoff QA","checklist","FALSE","FALSE","Second Fix","Building E","Level 6","Corridor incl. stacks"
"9e50a15f-5405-492e-af08-1d4e456f82a1","","checklist-sectioned","","Plumbing Fitoff QA","checklist","FALSE","FALSE","Second Fix","Building E","Level 6","Serviced Apartment Dining"
"66879f4b-9a17-4011-98ac-b281ea649002","","checklist-sectioned","","Plumbing Fitoff QA","checklist","FALSE","FALSE","Second Fix","Building E","Level 6","Cleaners"
"a022812e-99c1-4ff3-a276-199282ae3597","","checklist-sectioned","","Plumbing Fitoff QA","checklist","FALSE","FALSE","Second Fix","Building E","Level 6","Unit 6.1"
"21705dde-e674-4294-97f5-27a07dfdf1b1","","checklist-sectioned","","Plumbing Fitoff QA","checklist","FALSE","FALSE","Second Fix","Building E","Level 6","Unit 6.2"
"e154cedf-e3e3-4113-94b5-ee309d2e3dbf","","checklist-sectioned","","Plumbing Fitoff QA","checklist","FALSE","FALSE","Second Fix","Building E","Level 6","Unit 6.3"
"96771517-86b6-4658-8a60-1be9c74c75ea","","checklist-sectioned","","Plumbing Fitoff QA","checklist","FALSE","FALSE","Second Fix","Building E","Level 6","Unit 6.4"
"3412623d-19da-42ea-b185-7a1dcfd948f3","","checklist-sectioned","","Plumbing Fitoff QA","checklist","FALSE","FALSE","Second Fix","Building E","Level 6","Unit 6.5"
"42c79a14-9ae8-44f5-bd8a-250746016c9f","","checklist-sectioned","","Plumbing Fitoff QA","checklist","FALSE","FALSE","Second Fix","Building E","Level 6","Unit 6.6"
"a2e78f5e-3a06-42af-babc-99e6d1fc2e2f","","checklist-sectioned","","Plumbing Fitoff QA","checklist","FALSE","FALSE","Second Fix","Building E","Level 6","Unit 6.7"
"dbd1e446-f43d-4c4b-ac66-1abcd1dcd5d6","","folder-normal","","","step","TRUE","FALSE","Second Fix","Building E","Level 7"
"bc8a7865-3954-4770-b0fe-aaac666db637","","checklist-sectioned","","Plumbing Fitoff QA","checklist","FALSE","FALSE","Second Fix","Building E","Level 7","Corridor incl. stacks"
"fa943d9a-f803-4f84-bf6e-87ca63842669","","checklist-sectioned","","Plumbing Fitoff QA","checklist","FALSE","FALSE","Second Fix","Building E","Level 7","Serviced Apartment Dining"
"f6f7c10e-aa66-4c7c-a33f-543abfb193e5","","checklist-sectioned","","Plumbing Fitoff QA","checklist","FALSE","FALSE","Second Fix","Building E","Level 7","Cleaners"
"00a055c3-2731-4131-a234-97c51d832109","","checklist-sectioned","","Plumbing Fitoff QA","checklist","FALSE","FALSE","Second Fix","Building E","Level 7","Unit 7.1"
"37e4ce25-767f-4564-8f7c-ff3e3e7c5ebf","","checklist-sectioned","","Plumbing Fitoff QA","checklist","FALSE","FALSE","Second Fix","Building E","Level 7","Unit 7.2"
"cb1cc987-94c5-4137-a292-38b98884b91e","","checklist-sectioned","","Plumbing Fitoff QA","checklist","FALSE","FALSE","Second Fix","Building E","Level 7","Unit 7.3"
"e2075296-ef72-45e1-8749-8b4149eedfeb","","checklist-sectioned","","Plumbing Fitoff QA","checklist","FALSE","FALSE","Second Fix","Building E","Level 7","Unit 7.4"
"c4e07b84-9a23-4565-9053-89581ead5841","","checklist-sectioned","","Plumbing Fitoff QA","checklist","FALSE","FALSE","Second Fix","Building E","Level 7","Unit 7.5"
"d7402fd9-9edc-47c1-a585-2cc66e3d7360","","checklist-sectioned","","Plumbing Fitoff QA","checklist","FALSE","FALSE","Second Fix","Building E","Level 7","Unit 7.6"
"af34753a-4901-4464-a0fb-e21cb8a362a8","","checklist-sectioned","","Plumbing Fitoff QA","checklist","FALSE","FALSE","Second Fix","Building E","Level 7","Unit 7.7"
"c1d95223-5232-477a-a368-f6c7cd05774e","","folder-normal","","","step","TRUE","FALSE","Second Fix","Building E","Level 8"
"dd5678ba-f22b-417c-9a65-a90eb758ff6a","","checklist-sectioned","","Plumbing Fitoff QA","checklist","FALSE","FALSE","Second Fix","Building E","Level 8","Corridor incl. stacks"
"9d14e0cc-b176-4f03-a7e2-80c621d9b5de","","checklist-sectioned","","Plumbing Fitoff QA","checklist","FALSE","FALSE","Second Fix","Building E","Level 8","Cleaners"
"1580cdb6-a60a-43fa-99ed-092543d5a9d5","","checklist-sectioned","","Plumbing Fitoff QA","checklist","FALSE","FALSE","Second Fix","Building E","Level 8","Unit 8.1"
"6ca45eac-c35f-42d0-9d19-15f89a0b8207","","checklist-sectioned","","Plumbing Fitoff QA","checklist","FALSE","FALSE","Second Fix","Building E","Level 8","Unit 8.2"
"6b4562f2-e922-41b3-aae6-0cce589bc33f","","checklist-sectioned","","Plumbing Fitoff QA","checklist","FALSE","FALSE","Second Fix","Building E","Level 8","Unit 8.3"
"66cdda42-b7e5-43f5-a4f9-cafcda15c6fd","","checklist-sectioned","","Plumbing Fitoff QA","checklist","FALSE","FALSE","Second Fix","Building E","Level 8","Unit 8.4"
"1cb73d04-fcf3-4faa-8f86-58b775cc74db","","checklist-sectioned","","Plumbing Fitoff QA","checklist","FALSE","FALSE","Second Fix","Building E","Level 8","Unit 8.5"
