"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"a8632a2b-bad4-4ac4-824e-4f867bdbc0fd","","folder-normal","no-status-not-started","","step","TRUE","FALSE","Tower Crane TC1"
"a58046c1-1195-40b1-9d90-fa33c0a008ba","","folder-normal","no-status-not-started","","step","TRUE","FALSE","Tower Crane TC1","Ryman"
"2eb6e5aa-8642-4601-badd-aa3dc3fe1c18","","folder-normal","no-status-not-started","","step","TRUE","FALSE","Tower Crane TC1","Consultants"
"c2412fb5-7ae2-4684-bf9b-e984ab4c7ef6","","folder-normal","no-status-not-started","","step","TRUE","FALSE","Tower Crane TC1","Consultants","Mitchell Vranjes"
"e4e08e4a-a685-4889-84da-5895eb870933","","folder-normal","no-status-not-started","","step","FALSE","FALSE","Tower Crane TC1","Consultants","Mitchell Vranjes","Site Visit Reports"
"57bee4a3-a678-4edf-892a-5699e5a55f51","","folder-normal","no-status-not-started","","step","FALSE","FALSE","Tower Crane TC1","Consultants","Mitchell Vranjes","Site Visit Reports","2022"
"147d462a-b016-4011-b8c6-d2678c6a2027","","folder-normal","no-status-not-started","","step","TRUE","FALSE","Stage 401","Ryman","Stage 06 - TH017 (69 & 70) - Below Foundation","NDM Report & works for each layer & works / RLs / Photos (ability to add additional layers)"
"809e7c69-f1b3-4081-a279-fff3ba0ebe48","","folder-normal","not-started","","step","TRUE","FALSE","Stage 401","Ryman","Stage 06 - TH018 (65 & 67) - Below Foundation"
"3532a036-bcf0-417d-967e-5f071f869e94","","checklist-flat","not-started","C - R - Bulk Excavation","checklist-flat","FALSE","FALSE","Stage 401","Ryman","Stage 06 - TH018 (65 & 67) - Below Foundation","Cut to subgrade / Scala Data / Photos"
"bad4465f-fb20-4fd4-a91f-13d12922e85c","","checklist-flat","not-started","C - S - Detailed Excavation","checklist-flat","FALSE","FALSE","Stage 401","Ryman","Stage 06 - TH018 (65 & 67) - Below Foundation","Completed Subgrade works (tidied up & rolled) / Place Geotexile Placement of hardfill / NDM (Report) / Final Layer of hardfill"
"28459cc7-9d8e-4f58-8606-94af66afe91a","","folder-normal","no-status-not-started","","step","TRUE","FALSE","Stage 401","Ryman","Stage 06 - TH018 (65 & 67) - Below Foundation","NDM Report & works for each layer & works / RLs / Photos (ability to add additional layers)"
"5d044c7d-357c-4061-bdcb-0eafbb05e3cb","","folder-normal","not-started","","step","TRUE","FALSE","Stage 401","Ryman","Stage 06 - TH019 (61 & 63) - Below Foundation"
"b55f5296-591a-4738-a9d2-41bc96c3ee80","","checklist-flat","not-started","C - R - Bulk Excavation","checklist-flat","FALSE","FALSE","Stage 401","Ryman","Stage 06 - TH019 (61 & 63) - Below Foundation","Cut to subgrade / Scala Data / Photos"
"50380eb2-8096-40a6-b426-2f5512588917","","checklist-flat","not-started","C - S - Detailed Excavation","checklist-flat","FALSE","FALSE","Stage 401","Ryman","Stage 06 - TH019 (61 & 63) - Below Foundation","Completed Subgrade works (tidied up & rolled) / Place Geotexile Placement of hardfill / NDM (Report) / Final Layer of hardfill"
"48b09729-b8c8-41f9-835f-bc5cd3894c29","","folder-normal","no-status-not-started","","step","TRUE","FALSE","Stage 401","Ryman","Stage 06 - TH019 (61 & 63) - Below Foundation","NDM Report & works for each layer & works / RLs / Photos (ability to add additional layers)"
"09052152-540e-44d7-8780-15223b4eb43c","","folder-normal","not-started","","step","TRUE","FALSE","Stage 401","Ryman","Stage 06 - TH20 (57 & 59) - Below Foundation"
"7a37dd16-6160-427f-b1b4-7443f97a6acc","","checklist-flat","not-started","C - R - Bulk Excavation","checklist-flat","FALSE","FALSE","Stage 401","Ryman","Stage 06 - TH20 (57 & 59) - Below Foundation","Cut to subgrade / Scala Data / Photos"
"0073fe5a-34dd-4270-b4b1-7598b4670c6c","","checklist-flat","not-started","C - S - Detailed Excavation","checklist-flat","FALSE","FALSE","Stage 401","Ryman","Stage 06 - TH20 (57 & 59) - Below Foundation","Completed Subgrade works (tidied up & rolled) / Place Geotexile Placement of hardfill / NDM (Report) / Final Layer of hardfill"
"6051458e-b9e5-4769-9b18-9058c6f58fc9","","folder-normal","no-status-not-started","","step","TRUE","FALSE","Stage 401","Ryman","Stage 06 - TH20 (57 & 59) - Below Foundation","NDM Report & works for each layer & works / RLs / Photos (ability to add additional layers)"
"b1ddf412-f7e1-407b-9c5c-7b1b0e441a92","","folder-normal","not-started","","step","TRUE","FALSE","Stage 401","Ryman","Civil (Below foundation) - Below Foundation"
"e9a9693b-0e56-408d-827f-71f7c6d2b9b4","","checklist-flat","not-started","C - R - Bulk Excavation","checklist-flat","FALSE","FALSE","Stage 401","Ryman","Civil (Below foundation) - Below Foundation","Cut to subgrade / Scala Data / Photos"
"2e831a78-0ec2-4bab-8b1a-e01448963bb0","","checklist-flat","not-started","C - S - Detailed Excavation","checklist-flat","FALSE","FALSE","Stage 401","Ryman","Civil (Below foundation) - Below Foundation","Completed Subgrade works (tidied up & rolled) / Place Geotexile Placement of hardfill / NDM (Report) / Final Layer of hardfill"
"f6d3aa0f-a05f-4afa-8a5d-276034905583","","folder-normal","no-status-not-started","","step","TRUE","FALSE","Stage 401","Ryman","Civil (Below foundation) - Below Foundation","NDM Report & works for each layer & works / RLs / Photos (ability to add additional layers)"
"a95fa56c-23aa-489a-afd6-a305f17996d0","","folder-normal","not-started","","step","TRUE","FALSE","Stage 401","Ryman","Stage 06 - TH22 (49 & 51) - Below Foundation"
"f3bbad08-11e8-44d7-80ad-3a076c9db418","","checklist-flat","not-started","C - R - Bulk Excavation","checklist-flat","FALSE","FALSE","Stage 401","Ryman","Stage 06 - TH22 (49 & 51) - Below Foundation","Cut to subgrade / Scala Data / Photos"
"0c3e13f2-421f-4538-9bca-70f7b1966dac","","checklist-flat","not-started","C - S - Detailed Excavation","checklist-flat","FALSE","FALSE","Stage 401","Ryman","Stage 06 - TH22 (49 & 51) - Below Foundation","Completed Subgrade works (tidied up & rolled) / Place Geotexile Placement of hardfill / NDM (Report) / Final Layer of hardfill"
"558e6559-a3b2-4541-add5-dda0dc098cf8","","folder-normal","no-status-not-started","","step","TRUE","FALSE","Stage 401","Ryman","Stage 06 - TH22 (49 & 51) - Below Foundation","NDM Report & works for each layer & works / RLs / Photos (ability to add additional layers)"
"2825c387-9874-4431-951e-e5ace0d53382","","folder-normal","not-started","","step","TRUE","FALSE","Stage 401","Ryman","Stage 06 - TH23 (41, 43, 45 & 47) - Below Foundation"
"074dc315-c50f-4aad-8713-aae1d10535f3","","checklist-flat","not-started","C - R - Bulk Excavation","checklist-flat","FALSE","FALSE","Stage 401","Ryman","Stage 06 - TH23 (41, 43, 45 & 47) - Below Foundation","Cut to subgrade / Scala Data / Photos"
"cbb0c496-974a-448c-a16d-e5ea9c581530","","checklist-flat","not-started","C - S - Detailed Excavation","checklist-flat","FALSE","FALSE","Stage 401","Ryman","Stage 06 - TH23 (41, 43, 45 & 47) - Below Foundation","Completed Subgrade works (tidied up & rolled) / Place Geotexile Placement of hardfill / NDM (Report) / Final Layer of hardfill"
"08d23826-c97e-436e-8739-947f6e2fd077","","folder-normal","no-status-not-started","","step","TRUE","FALSE","Stage 401","Ryman","Stage 06 - TH23 (41, 43, 45 & 47) - Below Foundation","NDM Report & works for each layer & works / RLs / Photos (ability to add additional layers)"
"42ddbb93-1cd2-4105-a72d-8ef41cc4f313","","folder-normal","not-started","","step","TRUE","FALSE","Stage 401","Ryman","Stage 06 - TH24 (66 & 68) - Below Foundation"
"cbe68aab-35d8-45fc-a22a-c5d7c9cc0b3c","","checklist-flat","not-started","C - R - Bulk Excavation","checklist-flat","FALSE","FALSE","Stage 401","Ryman","Stage 06 - TH24 (66 & 68) - Below Foundation","Cut to subgrade / Scala Data / Photos"
"8d0506b4-5345-4e7a-9625-b2c31789287c","","checklist-flat","not-started","C - S - Detailed Excavation","checklist-flat","FALSE","FALSE","Stage 401","Ryman","Stage 06 - TH24 (66 & 68) - Below Foundation","Completed Subgrade works (tidied up & rolled) / Place Geotexile Placement of hardfill / NDM (Report) / Final Layer of hardfill"
"91845eb6-2825-4f5a-8465-3375ba420492","","folder-normal","no-status-not-started","","step","TRUE","FALSE","Stage 401","Ryman","Stage 06 - TH24 (66 & 68) - Below Foundation","NDM Report & works for each layer & works / RLs / Photos (ability to add additional layers)"
"ee6f66b4-5959-4d9a-8773-3c74f7597bb1","","folder-normal","not-started","","step","TRUE","FALSE","Stage 401","Ryman","Stage 06 - TH25 (62 & 64) - Below Foundation"
"271a6056-6ba5-4bb4-b6e4-730a37541df3","","checklist-flat","not-started","C - R - Bulk Excavation","checklist-flat","FALSE","FALSE","Stage 401","Ryman","Stage 06 - TH25 (62 & 64) - Below Foundation","Cut to subgrade / Scala Data / Photos"
"c57b785b-fc38-449e-9c66-b2e5fd6c860e","","checklist-flat","not-started","C - S - Detailed Excavation","checklist-flat","FALSE","FALSE","Stage 401","Ryman","Stage 06 - TH25 (62 & 64) - Below Foundation","Completed Subgrade works (tidied up & rolled) / Place Geotexile Placement of hardfill / NDM (Report) / Final Layer of hardfill"
"5973705e-1255-4ec3-80e3-c58efa8703d0","","folder-normal","no-status-not-started","","step","TRUE","FALSE","Stage 401","Ryman","Stage 06 - TH25 (62 & 64) - Below Foundation","NDM Report & works for each layer & works / RLs / Photos (ability to add additional layers)"
"700ea3a2-c616-4706-b1c2-0d3195fe3588","","folder-normal","not-started","","step","TRUE","FALSE","Stage 401","Ryman","Stage 06 - TH26 (58 & 60) - Below Foundation"
"467933da-c732-4f79-b104-1db00fc6fd1a","","checklist-flat","not-started","C - R - Bulk Excavation","checklist-flat","FALSE","FALSE","Stage 401","Ryman","Stage 06 - TH26 (58 & 60) - Below Foundation","Cut to subgrade / Scala Data / Photos"
"e9b2c7c0-6cdc-4caa-bc41-c7e28a46eb0b","","checklist-flat","not-started","C - S - Detailed Excavation","checklist-flat","FALSE","FALSE","Stage 401","Ryman","Stage 06 - TH26 (58 & 60) - Below Foundation","Completed Subgrade works (tidied up & rolled) / Place Geotexile Placement of hardfill / NDM (Report) / Final Layer of hardfill"
"dd8d23e7-4a29-4316-9797-f2f5d968be2d","","folder-normal","no-status-not-started","","step","TRUE","FALSE","Stage 401","Ryman","Stage 06 - TH26 (58 & 60) - Below Foundation","NDM Report & works for each layer & works / RLs / Photos (ability to add additional layers)"
"e1aa6e99-0574-4ac8-8a38-f5d52349bd63","","folder-normal","not-started","","step","TRUE","FALSE","Stage 401","Ryman","Stage 06 - TH27 (54 & 56) - Below Foundation"
"31995579-5edc-434f-9288-b198cd08851d","","checklist-flat","not-started","C - R - Bulk Excavation","checklist-flat","FALSE","FALSE","Stage 401","Ryman","Stage 06 - TH27 (54 & 56) - Below Foundation","Cut to subgrade / Scala Data / Photos"
"11acd724-0f3e-4839-9c68-00a335b9342d","","checklist-flat","not-started","C - S - Detailed Excavation","checklist-flat","FALSE","FALSE","Stage 401","Ryman","Stage 06 - TH27 (54 & 56) - Below Foundation","Completed Subgrade works (tidied up & rolled) / Place Geotexile Placement of hardfill / NDM (Report) / Final Layer of hardfill"
"26650512-7e34-4433-b8f1-fb3cc68ed155","","folder-normal","no-status-not-started","","step","TRUE","FALSE","Stage 401","Ryman","Stage 06 - TH27 (54 & 56) - Below Foundation","NDM Report & works for each layer & works / RLs / Photos (ability to add additional layers)"
"aa0ca531-d26a-4662-b068-57caf25256f2","","folder-normal","not-started","","step","TRUE","FALSE","Stage 401","Ryman","Stage 06 - TH28 (50 & 52) - Below Foundation"
"aa08e089-df68-4b26-987c-26e14aa29cba","","checklist-flat","not-started","C - R - Bulk Excavation","checklist-flat","FALSE","FALSE","Stage 401","Ryman","Stage 06 - TH28 (50 & 52) - Below Foundation","Cut to subgrade / Scala Data / Photos"
"24a28f1c-7a6d-4194-ae32-60eafad02ec6","","checklist-flat","not-started","C - S - Detailed Excavation","checklist-flat","FALSE","FALSE","Stage 401","Ryman","Stage 06 - TH28 (50 & 52) - Below Foundation","Completed Subgrade works (tidied up & rolled) / Place Geotexile Placement of hardfill / NDM (Report) / Final Layer of hardfill"
"25160d50-3603-42dd-9694-f2d1f5a29a23","","folder-normal","no-status-not-started","","step","TRUE","FALSE","Stage 401","Ryman","Stage 06 - TH28 (50 & 52) - Below Foundation","NDM Report & works for each layer & works / RLs / Photos (ability to add additional layers)"
"4bd8cd5d-4b6a-41b4-a8d6-315dd0891dcf","","folder-normal","not-started","","step","TRUE","FALSE","Stage 401","Ryman","Stage 06 - TH29 (46 & 48) - Below Foundation"
"4dafcc69-31b1-466b-abcf-04b04ba380c0","","checklist-flat","not-started","C - R - Bulk Excavation","checklist-flat","FALSE","FALSE","Stage 401","Ryman","Stage 06 - TH29 (46 & 48) - Below Foundation","Cut to subgrade / Scala Data / Photos"
"b1a0ece9-a145-46b1-ac0d-863f24d5a2a5","","checklist-flat","not-started","C - S - Detailed Excavation","checklist-flat","FALSE","FALSE","Stage 401","Ryman","Stage 06 - TH29 (46 & 48) - Below Foundation","Completed Subgrade works (tidied up & rolled) / Place Geotexile Placement of hardfill / NDM (Report) / Final Layer of hardfill"
"c2f78a62-642c-40aa-8f38-188ed742cf61","","folder-normal","no-status-not-started","","step","TRUE","FALSE","Stage 401","Ryman","Stage 06 - TH29 (46 & 48) - Below Foundation","NDM Report & works for each layer & works / RLs / Photos (ability to add additional layers)"
"40793d64-6bb3-4528-9219-b04361dcc3f1","","folder-normal","not-started","","step","TRUE","FALSE","Stage 401","Ryman","Stage 06 - TH30 (42 & 44) - Below Foundation"
"7d3777dd-ada8-4563-a215-ff8782ead6e1","","checklist-flat","not-started","C - R - Bulk Excavation","checklist-flat","FALSE","FALSE","Stage 401","Ryman","Stage 06 - TH30 (42 & 44) - Below Foundation","Cut to subgrade / Scala Data / Photos"
"c18fad1d-c859-4a43-832c-8a095410448b","","checklist-flat","not-started","C - S - Detailed Excavation","checklist-flat","FALSE","FALSE","Stage 401","Ryman","Stage 06 - TH30 (42 & 44) - Below Foundation","Completed Subgrade works (tidied up & rolled) / Place Geotexile Placement of hardfill / NDM (Report) / Final Layer of hardfill"
"e6e9f117-a1bb-49d9-9ebe-0a0855752b0e","","folder-normal","no-status-not-started","","step","TRUE","FALSE","Stage 401","Ryman","Stage 06 - TH30 (42 & 44) - Below Foundation","NDM Report & works for each layer & works / RLs / Photos (ability to add additional layers)"
"a9d05112-b61d-4d04-a466-953a25ba8f5d","","folder-normal","not-started","","step","TRUE","FALSE","Stage 401","Ryman","Stage 06 - B08 (Workshop) - Below Foundation"
"0d8c9e54-d255-42e5-9516-3fd63acb6f63","","checklist-flat","not-started","C - R - Bulk Excavation","checklist-flat","FALSE","FALSE","Stage 401","Ryman","Stage 06 - B08 (Workshop) - Below Foundation","Cut to subgrade / Scala Data / Photos"
"3d617039-9aae-4eb1-ac74-dcb8abfd9005","","checklist-flat","not-started","C - S - Detailed Excavation","checklist-flat","FALSE","FALSE","Stage 401","Ryman","Stage 06 - B08 (Workshop) - Below Foundation","Completed Subgrade works (tidied up & rolled) / Place Geotexile Placement of hardfill / NDM (Report) / Final Layer of hardfill"
"b6fff6bb-2a98-49c5-a5b6-1ad6544fb166","","folder-normal","no-status-not-started","","step","TRUE","FALSE","Stage 401","Ryman","Stage 06 - B08 (Workshop) - Below Foundation","NDM Report & works for each layer & works / RLs / Photos (ability to add additional layers)"
"7a79972d-e0fe-44fe-ba0b-7e067f4ce895","","folder-normal","fail","","step","TRUE","FALSE","Stage 401","Ryman","Stage 07 - TH10 (TH17, 18, 19, 20) - Below Foundation"
"8d097736-4cd0-4587-99a0-b6362d3823ea","","checklist-flat","not-started","C - R - Bulk Excavation","checklist-flat","FALSE","FALSE","Stage 401","Ryman","Stage 07 - TH10 (TH17, 18, 19, 20) - Below Foundation","Cut to subgrade / Scala Data / Photos"
"3084c49b-63ec-4665-a573-ff030bc9c0d2","","checklist-flat","fail","C - S - Detailed Excavation","checklist-flat","FALSE","FALSE","Stage 401","Ryman","Stage 07 - TH10 (TH17, 18, 19, 20) - Below Foundation","Completed Subgrade works (tidied up & rolled) / Place Geotexile Placement of hardfill / NDM (Report) / Final Layer of hardfill"
"5a602216-80cc-4f27-9a7a-cbdcf386a8c7","","folder-normal","no-status-not-started","","step","TRUE","FALSE","Stage 401","Ryman","Stage 07 - TH10 (TH17, 18, 19, 20) - Below Foundation","NDM Report & works for each layer & works / RLs / Photos (ability to add additional layers)"
"bf728f55-5935-4216-bcfd-6f9d4e2a5595","","folder-normal","not-started","","step","TRUE","FALSE","Stage 401","Ryman","Stage 07 - TH11 (TH21, 23, 25, 27) - Below Foundation"
"5f1ea9f6-eff4-4ec7-946e-9d0f12fc4198","","checklist-flat","not-started","C - R - Bulk Excavation","checklist-flat","FALSE","FALSE","Stage 401","Ryman","Stage 07 - TH11 (TH21, 23, 25, 27) - Below Foundation","Cut to subgrade / Scala Data / Photos"
"95e9ec43-4e18-4f02-894a-351b49e5c3ae","","checklist-flat","not-started","C - S - Detailed Excavation","checklist-flat","FALSE","FALSE","Stage 401","Ryman","Stage 07 - TH11 (TH21, 23, 25, 27) - Below Foundation","Completed Subgrade works (tidied up & rolled) / Place Geotexile Placement of hardfill / NDM (Report) / Final Layer of hardfill"
"dbfd1452-39b8-40bb-8d54-fed75671c14d","","folder-normal","no-status-not-started","","step","TRUE","FALSE","Stage 401","Ryman","Stage 07 - TH11 (TH21, 23, 25, 27) - Below Foundation","NDM Report & works for each layer & works / RLs / Photos (ability to add additional layers)"
"10f0edfa-f56f-4c3a-b33c-2c03f8f7d68e","","folder-normal","not-started","","step","TRUE","FALSE","Stage 401","Ryman","Stage 07 - TH12 (TH29 & 31) - Below Foundation"
"0995732e-3845-409b-86bd-a249313ac291","","checklist-flat","not-started","C - R - Bulk Excavation","checklist-flat","FALSE","FALSE","Stage 401","Ryman","Stage 07 - TH12 (TH29 & 31) - Below Foundation","Cut to subgrade / Scala Data / Photos"
"64396efc-5b4c-4522-8051-1ec29252d98f","","checklist-flat","not-started","C - S - Detailed Excavation","checklist-flat","FALSE","FALSE","Stage 401","Ryman","Stage 07 - TH12 (TH29 & 31) - Below Foundation","Completed Subgrade works (tidied up & rolled) / Place Geotexile Placement of hardfill / NDM (Report) / Final Layer of hardfill"
"f0a1a558-fd96-465f-a1b3-4ec247cdb9a4","","folder-normal","no-status-not-started","","step","TRUE","FALSE","Stage 401","Ryman","Stage 07 - TH12 (TH29 & 31) - Below Foundation","NDM Report & works for each layer & works / RLs / Photos (ability to add additional layers)"
"1e462853-6911-4db1-977e-c2cc950b9b18","","folder-normal","not-started","","step","TRUE","FALSE","Stage 401","Ryman","Stage 07 - TH14 (TH22, 24, 26, 28) - Below Foundation"
"3c5869c5-c384-4507-a39c-b4b1b9ab60b8","","checklist-flat","not-started","C - R - Bulk Excavation","checklist-flat","FALSE","FALSE","Stage 401","Ryman","Stage 07 - TH14 (TH22, 24, 26, 28) - Below Foundation","Cut to subgrade / Scala Data / Photos"
"7502f475-45e8-4ddc-9ee8-31561911ef85","","checklist-flat","not-started","C - S - Detailed Excavation","checklist-flat","FALSE","FALSE","Stage 401","Ryman","Stage 07 - TH14 (TH22, 24, 26, 28) - Below Foundation","Completed Subgrade works (tidied up & rolled) / Place Geotexile Placement of hardfill / NDM (Report) / Final Layer of hardfill"
"6fd98ab1-0e42-43f0-986e-5dcdb0e7902e","","folder-normal","no-status-not-started","","step","TRUE","FALSE","Stage 401","Ryman","Stage 07 - TH14 (TH22, 24, 26, 28) - Below Foundation","NDM Report & works for each layer & works / RLs / Photos (ability to add additional layers)"
"5b0633d9-301c-4b01-abdd-cb5cca478af7","","folder-normal","not-started","","step","TRUE","FALSE","Stage 401","Ryman","Stage 07 - TH15 (TH30 & 32) - Below Foundation"
"059cd9bc-181f-4333-a8ca-609e676bd76d","","checklist-flat","not-started","C - R - Bulk Excavation","checklist-flat","FALSE","FALSE","Stage 401","Ryman","Stage 07 - TH15 (TH30 & 32) - Below Foundation","Cut to subgrade / Scala Data / Photos"
"94a2d9c7-150a-45c4-a5c2-ddf19bb313d7","","checklist-flat","not-started","C - S - Detailed Excavation","checklist-flat","FALSE","FALSE","Stage 401","Ryman","Stage 07 - TH15 (TH30 & 32) - Below Foundation","Completed Subgrade works (tidied up & rolled) / Place Geotexile Placement of hardfill / NDM (Report) / Final Layer of hardfill"
"d9cb5fe6-0272-4558-aeb2-a3d8b5775705","","folder-normal","no-status-not-started","","step","TRUE","FALSE","Stage 401","Ryman","Stage 07 - TH15 (TH30 & 32) - Below Foundation","NDM Report & works for each layer & works / RLs / Photos (ability to add additional layers)"
