"Step Id","Warnings","State","Checklist Template","Type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"9afc039c-8798-4426-9fe7-744bc0d2b885","","work-in-progress","","folder","TRUE","FALSE","Site QA"
"51cbd7cc-eb28-45ac-9d6b-7ddb852b45df","","work-in-progress","","folder","TRUE","FALSE","Site QA","First Fix to Walls"
"dd398084-d752-40dd-a0af-a70e79ff988b","","work-in-progress","","folder","TRUE","FALSE","Site QA","First Fix to Walls","Zone 1 (Between Gridlines 8&12)"
"da929228-4f0d-48e1-98a3-ac0940496278","","not-started","","folder","TRUE","FALSE","Site QA","First Fix to Walls","Zone 1 (Between Gridlines 8&12)","147.00.009 Whanau"
"a88d4582-8d2e-4413-b225-f28296454ca1","","not-started","QA - Contract Coatings","checklist","FALSE","FALSE","Site QA","First Fix to Walls","Zone 1 (Between Gridlines 8&12)","147.00.133 Northern Plant","QA - Contract Coatings"
"5266df1f-f067-44ea-bfb0-a494f5b1e9a0","","not-started","","folder","TRUE","FALSE","Site QA","First Fix to Walls","Zone 1 (Between Gridlines 8&12)","147.00.134 Store – Med Gas"
"6a741680-6bc5-4cc2-95b4-ab6d341c5462","","not-started","QA - LCL","checklist","FALSE","FALSE","Site QA","First Fix to Walls","Zone 1 (Between Gridlines 8&12)","147.00.134 Store – Med Gas","QA - LCL"
"e6e0930b-9cf5-4bd5-826b-18f82a64373d","","not-started","QA - Hanlon Plumbing","checklist","FALSE","FALSE","Site QA","First Fix to Walls","Zone 1 (Between Gridlines 8&12)","147.00.134 Store – Med Gas","QA - Hanlon Plumbing"
"7061c4fe-e63f-4126-8164-b17e1adb6584","","not-started","QA - HelRimu","checklist","FALSE","FALSE","Site QA","First Fix to Walls","Zone 1 (Between Gridlines 8&12)","147.00.134 Store – Med Gas","QA - HelRimu"
"eca2bdd6-a6a0-405b-9f64-1ab302b85247","","not-started","QA - Gilcom","checklist","FALSE","FALSE","Site QA","First Fix to Walls","Zone 1 (Between Gridlines 8&12)","147.00.134 Store – Med Gas","QA - Gilcom"
"5c8a69cf-7364-48b9-85e4-b6dd4aff04eb","","not-started","QA - Rauland","checklist","FALSE","FALSE","Site QA","First Fix to Walls","Zone 1 (Between Gridlines 8&12)","147.00.134 Store – Med Gas","QA - Rauland"
"69b39839-02b0-4ede-b779-81d2c0770a50","","not-started","QA - Premier Fire","checklist","FALSE","FALSE","Site QA","First Fix to Walls","Zone 1 (Between Gridlines 8&12)","147.00.134 Store – Med Gas","QA - Premier Fire"
"2c5a2918-bc16-406f-abbd-5119b544911d","","not-started","QA - Data Talk","checklist","FALSE","FALSE","Site QA","First Fix to Walls","Zone 1 (Between Gridlines 8&12)","147.00.134 Store – Med Gas","QA - Data Talk"
"4c2e037f-848f-49c7-a9cf-f81db8694cc6","","not-started","QA - VAE","checklist","FALSE","FALSE","Site QA","First Fix to Walls","Zone 1 (Between Gridlines 8&12)","147.00.134 Store – Med Gas","QA - VAE"
"2f472895-148b-4f94-903b-0505d53c8794","","not-started","QA - Alpha","checklist","FALSE","FALSE","Site QA","First Fix to Walls","Zone 1 (Between Gridlines 8&12)","147.00.134 Store – Med Gas","QA - Alpha"
"4f4d6265-f535-4ef0-a395-0bb53532b09b","","not-started","QA - Contract Coatings","checklist","FALSE","FALSE","Site QA","First Fix to Walls","Zone 1 (Between Gridlines 8&12)","147.00.134 Store – Med Gas","QA - Contract Coatings"
"5baa84c3-a468-465d-afac-4c1033798369","","not-started","","folder","TRUE","FALSE","Site QA","First Fix to Walls","Zone 2 (Between Gridlines 8&1)"
"9f2c9ded-6744-48e7-8137-db1ce1f1046c","","not-started","","folder","TRUE","FALSE","Site QA","First Fix to Walls","Zone 2 (Between Gridlines 8&1)","147.00.004 Reception"
"073941d8-92fd-4cfa-9239-a5cc311d9ce0","","not-started","QA - LCL","checklist","FALSE","FALSE","Site QA","First Fix to Walls","Zone 2 (Between Gridlines 8&1)","147.00.004 Reception","QA - LCL"
"6e4ea46d-b225-48b2-87eb-789a8f2193b9","","not-started","QA - Hanlon Plumbing","checklist","FALSE","FALSE","Site QA","First Fix to Walls","Zone 2 (Between Gridlines 8&1)","147.00.004 Reception","QA - Hanlon Plumbing"
"48481637-6edf-4694-a6bf-565d0554825b","","not-started","QA - HelRimu","checklist","FALSE","FALSE","Site QA","First Fix to Walls","Zone 2 (Between Gridlines 8&1)","147.00.004 Reception","QA - HelRimu"
"c8d5e8ab-d7c2-4bfd-ae41-f2617c36f561","","not-started","QA - Gilcom","checklist","FALSE","FALSE","Site QA","First Fix to Walls","Zone 2 (Between Gridlines 8&1)","147.00.004 Reception","QA - Gilcom"
"6fc30272-1f13-4224-b912-014c6f1f3c41","","not-started","QA - Rauland","checklist","FALSE","FALSE","Site QA","First Fix to Walls","Zone 2 (Between Gridlines 8&1)","147.00.004 Reception","QA - Rauland"
"2be65c73-d527-483e-b55a-94f7204f6560","","not-started","QA - Premier Fire","checklist","FALSE","FALSE","Site QA","First Fix to Walls","Zone 2 (Between Gridlines 8&1)","147.00.004 Reception","QA - Premier Fire"
"a3e1165c-627d-4fed-9639-2b138a1b9eee","","not-started","QA - Data Talk","checklist","FALSE","FALSE","Site QA","First Fix to Walls","Zone 2 (Between Gridlines 8&1)","147.00.004 Reception","QA - Data Talk"
"c8fda844-9e8c-48b1-a142-783179436711","","not-started","QA - VAE","checklist","FALSE","FALSE","Site QA","First Fix to Walls","Zone 2 (Between Gridlines 8&1)","147.00.004 Reception","QA - VAE"
"25d32ea7-0f32-44a1-97a1-59ceeaabc3ec","","not-started","QA - Alpha","checklist","FALSE","FALSE","Site QA","First Fix to Walls","Zone 2 (Between Gridlines 8&1)","147.00.004 Reception","QA - Alpha"
"9fe33887-f74b-43d4-84fd-5f412e43015d","","not-started","QA - Contract Coatings","checklist","FALSE","FALSE","Site QA","First Fix to Walls","Zone 2 (Between Gridlines 8&1)","147.00.004 Reception","QA - Contract Coatings"
"43120f58-61cd-4696-86ec-e6e3b866d35c","","not-started","","folder","TRUE","FALSE","Site QA","First Fix to Walls","Zone 2 (Between Gridlines 8&1)","147.00.007 ACC WC"
"05c7c7b4-07d1-4697-900f-7d190d357768","","not-started","QA - LCL","checklist","FALSE","FALSE","Site QA","First Fix to Walls","Zone 2 (Between Gridlines 8&1)","147.00.007 ACC WC","QA - LCL"
"d131cffa-6a07-4082-93a1-9356b19c78ba","","not-started","QA - Hanlon Plumbing","checklist","FALSE","FALSE","Site QA","First Fix to Walls","Zone 2 (Between Gridlines 8&1)","147.00.007 ACC WC","QA - Hanlon Plumbing"
"64af880f-009f-4c48-b1ce-199631d1ed3f","","not-started","QA - HelRimu","checklist","FALSE","FALSE","Site QA","First Fix to Walls","Zone 2 (Between Gridlines 8&1)","147.00.007 ACC WC","QA - HelRimu"
"6409a342-68a5-411f-a181-4d29fda60f7f","","not-started","QA - Gilcom","checklist","FALSE","FALSE","Site QA","First Fix to Walls","Zone 2 (Between Gridlines 8&1)","147.00.007 ACC WC","QA - Gilcom"
"a339d6e3-8d62-43a5-bb0a-ae70ef396061","","not-started","QA - Rauland","checklist","FALSE","FALSE","Site QA","First Fix to Walls","Zone 2 (Between Gridlines 8&1)","147.00.007 ACC WC","QA - Rauland"
"d9f10d84-856c-49b4-bbef-a0f67ed112ed","","not-started","QA - Premier Fire","checklist","FALSE","FALSE","Site QA","First Fix to Walls","Zone 2 (Between Gridlines 8&1)","147.00.007 ACC WC","QA - Premier Fire"
"59e1cf72-a140-4499-8f7b-b5dec087d3aa","","not-started","QA - Data Talk","checklist","FALSE","FALSE","Site QA","First Fix to Walls","Zone 2 (Between Gridlines 8&1)","147.00.007 ACC WC","QA - Data Talk"
"1072acbb-34d1-4f59-8084-9fe3887a64e8","","not-started","QA - VAE","checklist","FALSE","FALSE","Site QA","First Fix to Walls","Zone 2 (Between Gridlines 8&1)","147.00.007 ACC WC","QA - VAE"
"40a8749c-1c8e-4597-86a9-bb5c07116a96","","not-started","QA - Alpha","checklist","FALSE","FALSE","Site QA","First Fix to Walls","Zone 2 (Between Gridlines 8&1)","147.00.007 ACC WC","QA - Alpha"
"7425987f-c7ae-4dc6-9822-03d0b1afe414","","not-started","QA - Contract Coatings","checklist","FALSE","FALSE","Site QA","First Fix to Walls","Zone 2 (Between Gridlines 8&1)","147.00.007 ACC WC","QA - Contract Coatings"
"0adc05d0-4976-47fe-ae7d-d7398935e85e","","not-started","","folder","TRUE","FALSE","Site QA","First Fix to Walls","Zone 2 (Between Gridlines 8&1)","147.00.008 Unisex WC"
"f66e1c01-3177-4e0b-a354-dee08c4e983b","","not-started","QA - LCL","checklist","FALSE","FALSE","Site QA","First Fix to Walls","Zone 2 (Between Gridlines 8&1)","147.00.008 Unisex WC","QA - LCL"
"37a59fb5-8010-4e81-a8b7-9a4853ebc45d","","not-started","QA - Hanlon Plumbing","checklist","FALSE","FALSE","Site QA","First Fix to Walls","Zone 2 (Between Gridlines 8&1)","147.00.008 Unisex WC","QA - Hanlon Plumbing"
"10cfe21e-30a2-4261-946e-52f462d2ba42","","not-started","QA - HelRimu","checklist","FALSE","FALSE","Site QA","First Fix to Walls","Zone 2 (Between Gridlines 8&1)","147.00.008 Unisex WC","QA - HelRimu"
"10fec40b-c9e8-4668-b2c9-1bab4cfbbe44","","not-started","QA - Gilcom","checklist","FALSE","FALSE","Site QA","First Fix to Walls","Zone 2 (Between Gridlines 8&1)","147.00.008 Unisex WC","QA - Gilcom"
"f5366fe0-5513-4260-a334-bf33c6eb8e81","","not-started","QA - Rauland","checklist","FALSE","FALSE","Site QA","First Fix to Walls","Zone 2 (Between Gridlines 8&1)","147.00.008 Unisex WC","QA - Rauland"
"85cd0c6f-a22e-49d3-9358-36a8ffc454de","","not-started","QA - Premier Fire","checklist","FALSE","FALSE","Site QA","First Fix to Walls","Zone 2 (Between Gridlines 8&1)","147.00.008 Unisex WC","QA - Premier Fire"
"83875a45-8631-4c6f-adac-be081229034b","","not-started","QA - Data Talk","checklist","FALSE","FALSE","Site QA","First Fix to Walls","Zone 2 (Between Gridlines 8&1)","147.00.008 Unisex WC","QA - Data Talk"
"7cfbefd7-9055-47d4-926f-9af0059a0b80","","not-started","QA - VAE","checklist","FALSE","FALSE","Site QA","First Fix to Walls","Zone 2 (Between Gridlines 8&1)","147.00.008 Unisex WC","QA - VAE"
"b60695c8-11de-4860-bcd7-29a295fb2c3c","","not-started","QA - Alpha","checklist","FALSE","FALSE","Site QA","First Fix to Walls","Zone 2 (Between Gridlines 8&1)","147.00.008 Unisex WC","QA - Alpha"
"3f9e72ba-42b5-4a1a-9caa-be196416fddf","","not-started","QA - Contract Coatings","checklist","FALSE","FALSE","Site QA","First Fix to Walls","Zone 2 (Between Gridlines 8&1)","147.00.008 Unisex WC","QA - Contract Coatings"
"981294a7-e3be-4a2c-8385-09e7f5fba8ac","","not-started","","folder","TRUE","FALSE","Site QA","First Fix to Walls","Zone 2 (Between Gridlines 8&1)","147.00.021 Admin"
"3bac9be5-5936-4781-9ea7-24ca69aa7b5c","","not-started","QA - LCL","checklist","FALSE","FALSE","Site QA","First Fix to Walls","Zone 2 (Between Gridlines 8&1)","147.00.021 Admin","QA - LCL"
"cfc92db0-afb9-4604-afc8-1f5a3aff3b1e","","not-started","QA - Hanlon Plumbing","checklist","FALSE","FALSE","Site QA","First Fix to Walls","Zone 2 (Between Gridlines 8&1)","147.00.021 Admin","QA - Hanlon Plumbing"
"c4e705fb-56e8-4121-8186-91915f5ed831","","not-started","QA - HelRimu","checklist","FALSE","FALSE","Site QA","First Fix to Walls","Zone 2 (Between Gridlines 8&1)","147.00.021 Admin","QA - HelRimu"
"50ff4ed5-d640-4c7f-8f7e-dcba82c5a230","","not-started","QA - Gilcom","checklist","FALSE","FALSE","Site QA","First Fix to Walls","Zone 2 (Between Gridlines 8&1)","147.00.021 Admin","QA - Gilcom"
"7705027c-7a4f-4745-9a03-140216286b67","","not-started","QA - Rauland","checklist","FALSE","FALSE","Site QA","First Fix to Walls","Zone 2 (Between Gridlines 8&1)","147.00.021 Admin","QA - Rauland"
"95d562c8-68f8-4178-bb65-96b6ea23eede","","not-started","QA - Premier Fire","checklist","FALSE","FALSE","Site QA","First Fix to Walls","Zone 2 (Between Gridlines 8&1)","147.00.021 Admin","QA - Premier Fire"
"68faf4e0-e8b8-422d-9c32-a7ffa500941c","","not-started","QA - Data Talk","checklist","FALSE","FALSE","Site QA","First Fix to Walls","Zone 2 (Between Gridlines 8&1)","147.00.021 Admin","QA - Data Talk"
"4e418e48-9772-4ab5-aaa2-ac2346d0c54e","","not-started","QA - VAE","checklist","FALSE","FALSE","Site QA","First Fix to Walls","Zone 2 (Between Gridlines 8&1)","147.00.021 Admin","QA - VAE"
"1b851991-6846-4766-9b49-c6d9380cd987","","not-started","QA - Alpha","checklist","FALSE","FALSE","Site QA","First Fix to Walls","Zone 2 (Between Gridlines 8&1)","147.00.021 Admin","QA - Alpha"
"296e98c8-92cc-4965-a800-6f268510ef7c","","not-started","QA - Contract Coatings","checklist","FALSE","FALSE","Site QA","First Fix to Walls","Zone 2 (Between Gridlines 8&1)","147.00.021 Admin","QA - Contract Coatings"
"1c7fe047-2853-4708-98e1-854018df134d","","not-started","","folder","TRUE","FALSE","Site QA","First Fix to Walls","Zone 2 (Between Gridlines 8&1)","147.00.022 Interview Room"
"8f170919-a941-4dc5-95c0-e76507267443","","not-started","QA - LCL","checklist","FALSE","FALSE","Site QA","First Fix to Walls","Zone 2 (Between Gridlines 8&1)","147.00.022 Interview Room","QA - LCL"
"6578f0f3-f7dc-4e65-9247-895a8fbffc78","","not-started","QA - Hanlon Plumbing","checklist","FALSE","FALSE","Site QA","First Fix to Walls","Zone 2 (Between Gridlines 8&1)","147.00.022 Interview Room","QA - Hanlon Plumbing"
"edcb9337-c171-4499-9279-fc3311c1638f","","not-started","QA - HelRimu","checklist","FALSE","FALSE","Site QA","First Fix to Walls","Zone 2 (Between Gridlines 8&1)","147.00.022 Interview Room","QA - HelRimu"
"41991408-cc73-486a-963c-385d9cb810b4","","not-started","QA - Gilcom","checklist","FALSE","FALSE","Site QA","First Fix to Walls","Zone 2 (Between Gridlines 8&1)","147.00.022 Interview Room","QA - Gilcom"
"c6163ed5-09ea-4166-9f30-ffd8d0174300","","not-started","QA - Rauland","checklist","FALSE","FALSE","Site QA","First Fix to Walls","Zone 2 (Between Gridlines 8&1)","147.00.022 Interview Room","QA - Rauland"
"171803d3-fd97-443f-b7e3-384e03ed5129","","not-started","QA - Premier Fire","checklist","FALSE","FALSE","Site QA","First Fix to Walls","Zone 2 (Between Gridlines 8&1)","147.00.022 Interview Room","QA - Premier Fire"
"19b3d4b3-6150-486f-9a2a-72540304f663","","not-started","QA - Data Talk","checklist","FALSE","FALSE","Site QA","First Fix to Walls","Zone 2 (Between Gridlines 8&1)","147.00.022 Interview Room","QA - Data Talk"
"c7c3795a-01eb-41b5-b93d-2f2cdbfa27f9","","not-started","QA - VAE","checklist","FALSE","FALSE","Site QA","First Fix to Walls","Zone 2 (Between Gridlines 8&1)","147.00.022 Interview Room","QA - VAE"
"4656c9be-4d46-4652-8490-9297b034a4fb","","not-started","QA - Alpha","checklist","FALSE","FALSE","Site QA","First Fix to Walls","Zone 2 (Between Gridlines 8&1)","147.00.022 Interview Room","QA - Alpha"
"35a71eb7-652d-4e0b-aa3e-c9427f7aa693","","not-started","QA - Contract Coatings","checklist","FALSE","FALSE","Site QA","First Fix to Walls","Zone 2 (Between Gridlines 8&1)","147.00.022 Interview Room","QA - Contract Coatings"
"d283d746-be7b-44db-b168-b7932f3a188a","","not-started","","folder","TRUE","FALSE","Site QA","First Fix to Walls","Zone 2 (Between Gridlines 8&1)","147.00.024 Copy"
"30cf2697-3a4a-4a1c-8bfd-2df17be7a75e","","not-started","QA - LCL","checklist","FALSE","FALSE","Site QA","First Fix to Walls","Zone 2 (Between Gridlines 8&1)","147.00.024 Copy","QA - LCL"
"e2880112-d540-476c-8a0e-535e25b07f6b","","not-started","QA - Hanlon Plumbing","checklist","FALSE","FALSE","Site QA","First Fix to Walls","Zone 2 (Between Gridlines 8&1)","147.00.024 Copy","QA - Hanlon Plumbing"
"1ed989f4-9f61-4765-a2bc-f855c36a910b","","not-started","QA - HelRimu","checklist","FALSE","FALSE","Site QA","First Fix to Walls","Zone 2 (Between Gridlines 8&1)","147.00.024 Copy","QA - HelRimu"
"34ced3e0-66f9-4212-964d-f561e77aef3c","","not-started","QA - Gilcom","checklist","FALSE","FALSE","Site QA","First Fix to Walls","Zone 2 (Between Gridlines 8&1)","147.00.024 Copy","QA - Gilcom"
"b8651ffb-2fb4-4eaf-a47f-7b2c46c733c4","","not-started","QA - Rauland","checklist","FALSE","FALSE","Site QA","First Fix to Walls","Zone 2 (Between Gridlines 8&1)","147.00.024 Copy","QA - Rauland"
"ab62f29e-7e83-4823-bc86-0835741b7018","","not-started","QA - Premier Fire","checklist","FALSE","FALSE","Site QA","First Fix to Walls","Zone 2 (Between Gridlines 8&1)","147.00.024 Copy","QA - Premier Fire"
"851957f2-8fff-411f-a17d-619c34b5ce3b","","not-started","QA - Data Talk","checklist","FALSE","FALSE","Site QA","First Fix to Walls","Zone 2 (Between Gridlines 8&1)","147.00.024 Copy","QA - Data Talk"
"7343248b-55bc-4d97-882a-bcdbde6748ee","","not-started","QA - VAE","checklist","FALSE","FALSE","Site QA","First Fix to Walls","Zone 2 (Between Gridlines 8&1)","147.00.024 Copy","QA - VAE"
"5cac2852-f773-4d27-82b2-f5db993e9059","","not-started","QA - Alpha","checklist","FALSE","FALSE","Site QA","First Fix to Walls","Zone 2 (Between Gridlines 8&1)","147.00.024 Copy","QA - Alpha"
"0d4ffde8-d3a0-4d33-b179-8c586463ae3d","","not-started","QA - Contract Coatings","checklist","FALSE","FALSE","Site QA","First Fix to Walls","Zone 2 (Between Gridlines 8&1)","147.00.024 Copy","QA - Contract Coatings"
"0dae8a43-55e7-4ccd-a542-57d0bc64ec44","","not-started","","folder","TRUE","FALSE","Site QA","First Fix to Walls","Zone 2 (Between Gridlines 8&1)","147.00.026 Nurse Work St"
"ab74e585-e02f-4083-89d8-24b02d10c995","","not-started","QA - LCL","checklist","FALSE","FALSE","Site QA","First Fix to Walls","Zone 2 (Between Gridlines 8&1)","147.00.026 Nurse Work St","QA - LCL"
"9102ead2-e037-41b6-ba14-0acd46c1a4dd","","not-started","QA - Hanlon Plumbing","checklist","FALSE","FALSE","Site QA","First Fix to Walls","Zone 2 (Between Gridlines 8&1)","147.00.026 Nurse Work St","QA - Hanlon Plumbing"
"cae97e7f-c235-4d68-8579-e5fae10462e0","","not-started","QA - HelRimu","checklist","FALSE","FALSE","Site QA","First Fix to Walls","Zone 2 (Between Gridlines 8&1)","147.00.026 Nurse Work St","QA - HelRimu"
"5e445147-ca35-4b11-b030-81ae847b5dc7","","not-started","QA - Gilcom","checklist","FALSE","FALSE","Site QA","First Fix to Walls","Zone 2 (Between Gridlines 8&1)","147.00.026 Nurse Work St","QA - Gilcom"
"ed3b7563-cd94-4d99-8f6f-b03ff2304141","","not-started","QA - Rauland","checklist","FALSE","FALSE","Site QA","First Fix to Walls","Zone 2 (Between Gridlines 8&1)","147.00.026 Nurse Work St","QA - Rauland"
"4d51e089-ac60-499a-ad47-1abe64870d57","","not-started","QA - Premier Fire","checklist","FALSE","FALSE","Site QA","First Fix to Walls","Zone 2 (Between Gridlines 8&1)","147.00.026 Nurse Work St","QA - Premier Fire"
"3b31b44e-2beb-4753-98ae-6fe6f0db9d9e","","not-started","QA - Data Talk","checklist","FALSE","FALSE","Site QA","First Fix to Walls","Zone 2 (Between Gridlines 8&1)","147.00.026 Nurse Work St","QA - Data Talk"
"f292a01c-dfcb-4164-a502-1bc9898b1eca","","not-started","QA - VAE","checklist","FALSE","FALSE","Site QA","First Fix to Walls","Zone 2 (Between Gridlines 8&1)","147.00.026 Nurse Work St","QA - VAE"
"7ad8f99f-76c4-4ca6-a936-f2e6ce4d6f46","","not-started","QA - Alpha","checklist","FALSE","FALSE","Site QA","First Fix to Walls","Zone 2 (Between Gridlines 8&1)","147.00.026 Nurse Work St","QA - Alpha"
"9600e92d-bc01-418d-9205-fcba68515e16","","not-started","QA - Contract Coatings","checklist","FALSE","FALSE","Site QA","First Fix to Walls","Zone 2 (Between Gridlines 8&1)","147.00.026 Nurse Work St","QA - Contract Coatings"
"49e5d2d6-20af-4bb8-96b1-31e094c6ff9c","","not-started","","folder","TRUE","FALSE","Site QA","First Fix to Walls","Zone 2 (Between Gridlines 8&1)","147.00.027 Bay - HW"
"19fefd58-d37e-4b7b-8f3e-80b8b170b89d","","not-started","QA - LCL","checklist","FALSE","FALSE","Site QA","First Fix to Walls","Zone 2 (Between Gridlines 8&1)","147.00.027 Bay - HW","QA - LCL"
"154eee90-c8a5-4572-9cb8-d9f16ff8a73a","","not-started","QA - Hanlon Plumbing","checklist","FALSE","FALSE","Site QA","First Fix to Walls","Zone 2 (Between Gridlines 8&1)","147.00.027 Bay - HW","QA - Hanlon Plumbing"
"1326121e-218a-4d00-9f50-1bdf371212eb","","not-started","QA - HelRimu","checklist","FALSE","FALSE","Site QA","First Fix to Walls","Zone 2 (Between Gridlines 8&1)","147.00.027 Bay - HW","QA - HelRimu"
"aa9e0b0c-fba4-4205-bb9c-ba1800a10c6c","","not-started","QA - Gilcom","checklist","FALSE","FALSE","Site QA","First Fix to Walls","Zone 2 (Between Gridlines 8&1)","147.00.027 Bay - HW","QA - Gilcom"
"7280dacb-c056-4db5-a597-2404f0c04bd7","","not-started","QA - Rauland","checklist","FALSE","FALSE","Site QA","First Fix to Walls","Zone 2 (Between Gridlines 8&1)","147.00.027 Bay - HW","QA - Rauland"
"7ab50d4c-4989-46e9-988f-86dbe7995e6d","","not-started","QA - Premier Fire","checklist","FALSE","FALSE","Site QA","First Fix to Walls","Zone 2 (Between Gridlines 8&1)","147.00.027 Bay - HW","QA - Premier Fire"
"db0202ee-24b2-46b3-8714-6c8fc44ae286","","not-started","QA - Data Talk","checklist","FALSE","FALSE","Site QA","First Fix to Walls","Zone 2 (Between Gridlines 8&1)","147.00.027 Bay - HW","QA - Data Talk"
"37167a71-cdf6-4b92-bc6e-8f7d7d8ae576","","not-started","QA - VAE","checklist","FALSE","FALSE","Site QA","First Fix to Walls","Zone 2 (Between Gridlines 8&1)","147.00.027 Bay - HW","QA - VAE"
"29309efb-1f4c-4e0d-ba45-2ffbbe957f88","","not-started","QA - Alpha","checklist","FALSE","FALSE","Site QA","First Fix to Walls","Zone 2 (Between Gridlines 8&1)","147.00.027 Bay - HW","QA - Alpha"
"01bbad90-d672-482b-9d6f-7b65e466b762","","not-started","QA - Contract Coatings","checklist","FALSE","FALSE","Site QA","First Fix to Walls","Zone 2 (Between Gridlines 8&1)","147.00.027 Bay - HW","QA - Contract Coatings"
"d88ca1ad-56f5-4da1-8527-79d76fbb7f6a","","not-started","","folder","TRUE","FALSE","Site QA","First Fix to Walls","Zone 2 (Between Gridlines 8&1)","147.00.028 Large Consult"
"d6311795-fb90-4e02-89f4-4cf1fc10ff9d","","not-started","QA - LCL","checklist","FALSE","FALSE","Site QA","First Fix to Walls","Zone 2 (Between Gridlines 8&1)","147.00.028 Large Consult","QA - LCL"
"cdace7de-d6d2-4a0f-96e5-09ab2a3a3471","","not-started","QA - Hanlon Plumbing","checklist","FALSE","FALSE","Site QA","First Fix to Walls","Zone 2 (Between Gridlines 8&1)","147.00.028 Large Consult","QA - Hanlon Plumbing"
"19e2a6e4-4025-4b51-98a7-1c8fee1fdf87","","not-started","QA - HelRimu","checklist","FALSE","FALSE","Site QA","First Fix to Walls","Zone 2 (Between Gridlines 8&1)","147.00.028 Large Consult","QA - HelRimu"
"1429d6ca-27e0-44aa-933f-45e54797cea6","","not-started","QA - Gilcom","checklist","FALSE","FALSE","Site QA","First Fix to Walls","Zone 2 (Between Gridlines 8&1)","147.00.028 Large Consult","QA - Gilcom"
"3d443d5b-c903-4a0d-977e-242225911733","","not-started","QA - Rauland","checklist","FALSE","FALSE","Site QA","First Fix to Walls","Zone 2 (Between Gridlines 8&1)","147.00.028 Large Consult","QA - Rauland"
"df52363f-a283-4204-a3fe-5b7abe98e84d","","not-started","QA - Premier Fire","checklist","FALSE","FALSE","Site QA","First Fix to Walls","Zone 2 (Between Gridlines 8&1)","147.00.028 Large Consult","QA - Premier Fire"
"7331a06b-d57f-46c0-bea0-7610e03d0534","","not-started","QA - Data Talk","checklist","FALSE","FALSE","Site QA","First Fix to Walls","Zone 2 (Between Gridlines 8&1)","147.00.028 Large Consult","QA - Data Talk"
"62ee5326-d6e6-4a06-ac07-8e0cefdf77b6","","not-started","QA - VAE","checklist","FALSE","FALSE","Site QA","First Fix to Walls","Zone 2 (Between Gridlines 8&1)","147.00.028 Large Consult","QA - VAE"
"8878395f-bca3-44ea-85b1-faa51f9114c4","","not-started","QA - Alpha","checklist","FALSE","FALSE","Site QA","First Fix to Walls","Zone 2 (Between Gridlines 8&1)","147.00.028 Large Consult","QA - Alpha"
"3e07f461-5b54-4f18-bbf8-21c7effa7ad4","","not-started","QA - Contract Coatings","checklist","FALSE","FALSE","Site QA","First Fix to Walls","Zone 2 (Between Gridlines 8&1)","147.00.028 Large Consult","QA - Contract Coatings"
"c68e53ad-b89b-48bf-ab7b-011aa658edfc","","not-started","","folder","TRUE","FALSE","Site QA","First Fix to Walls","Zone 2 (Between Gridlines 8&1)","147.00.029 Large Consult"
"03acbda7-b3a4-46da-a3be-a70a9be47e76","","not-started","QA - LCL","checklist","FALSE","FALSE","Site QA","First Fix to Walls","Zone 2 (Between Gridlines 8&1)","147.00.029 Large Consult","QA - LCL"
"096ac128-3fce-4230-abe4-316467789325","","not-started","QA - Hanlon Plumbing","checklist","FALSE","FALSE","Site QA","First Fix to Walls","Zone 2 (Between Gridlines 8&1)","147.00.029 Large Consult","QA - Hanlon Plumbing"
"af130ee0-35da-42b0-ab87-42ef9bbdcb98","","not-started","QA - HelRimu","checklist","FALSE","FALSE","Site QA","First Fix to Walls","Zone 2 (Between Gridlines 8&1)","147.00.029 Large Consult","QA - HelRimu"
"d0b5d1b5-e428-41a1-8dce-b7efc4e8c5dd","","not-started","QA - Gilcom","checklist","FALSE","FALSE","Site QA","First Fix to Walls","Zone 2 (Between Gridlines 8&1)","147.00.029 Large Consult","QA - Gilcom"
"d9819d62-6e17-434e-98d3-d2522895bc50","","not-started","QA - Rauland","checklist","FALSE","FALSE","Site QA","First Fix to Walls","Zone 2 (Between Gridlines 8&1)","147.00.029 Large Consult","QA - Rauland"
"67d11e52-6f3c-444e-aa57-afa1af3dc365","","not-started","QA - Premier Fire","checklist","FALSE","FALSE","Site QA","First Fix to Walls","Zone 2 (Between Gridlines 8&1)","147.00.029 Large Consult","QA - Premier Fire"
"0e835212-a54e-482f-b03d-24d8e474e79e","","not-started","QA - Data Talk","checklist","FALSE","FALSE","Site QA","First Fix to Walls","Zone 2 (Between Gridlines 8&1)","147.00.029 Large Consult","QA - Data Talk"
"47f2e556-d396-43df-a7b7-089167ecca60","","not-started","QA - VAE","checklist","FALSE","FALSE","Site QA","First Fix to Walls","Zone 2 (Between Gridlines 8&1)","147.00.029 Large Consult","QA - VAE"
"c6936a85-0ecc-4841-8c13-9846ab1356ee","","not-started","QA - Alpha","checklist","FALSE","FALSE","Site QA","First Fix to Walls","Zone 2 (Between Gridlines 8&1)","147.00.029 Large Consult","QA - Alpha"
"8a6a9700-1893-4bb5-be0b-f725a9791304","","not-started","QA - Contract Coatings","checklist","FALSE","FALSE","Site QA","First Fix to Walls","Zone 2 (Between Gridlines 8&1)","147.00.029 Large Consult","QA - Contract Coatings"
