"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"b590e46f-b13b-4737-b81d-3eecc117debc","","folder-normal","","","step","TRUE","FALSE","Project Build QA"
"8a65bdcd-b88a-494d-8302-3be554a93433","","folder-normal","","","step","TRUE","FALSE","Project Build QA","Structure"
"24129d55-064f-4402-8be0-5ffadeca82f7","","folder-normal","","","step","TRUE","FALSE","Project Build QA","Structure","Sub Structure"
"0e417027-11f9-4cfc-804c-1210bc1ac0b2","","folder-normal","","","step","TRUE","FALSE","Project Build QA","Structure","Sub Structure","Demolition"
"a3ed8646-3026-4b72-a946-947c06cb1d0a","","checklist-flat","","QA - 07. Tanking_Waterproofing (RevA)","checklist-flat","FALSE","FALSE","Project Build QA","Structure","Sub Structure","Tanking/Waterproofing","Tanking/Waterproofing - Stacker Pit 1"
"b58ecab1-c19c-4e02-9778-d8439c064aa0","","folder-normal","","","step","TRUE","FALSE","Project Build QA","Structure","Sub Structure","Service"
"4da57ce0-e464-4e51-b2de-2ae6982194b1","","checklist-flat","","QA - 06. Excavation (RevA)","checklist-flat","FALSE","FALSE","Project Build QA","Structure","Sub Structure","Service","Excavation - 11kV Connection"
"cd5bbb38-c3c2-410d-b355-307ecd1dacbe","","checklist-flat","","QA - 05. Drainage (RevA)","checklist-flat","FALSE","FALSE","Project Build QA","Structure","Sub Structure","Service","Drainage - Detention Tank"
"79f70202-dcb0-477a-84eb-9568c6f09ab9","","folder-normal","","","step","TRUE","FALSE","Project Build QA","Structure","Sub Structure","Stacker Pit 1"
"8bf23121-9049-48f9-b463-01b5b95ef483","","checklist-flat","","QA - 03. Shotchrete (RevA)","checklist-flat","FALSE","FALSE","Project Build QA","Structure","Sub Structure","Stacker Pit 1","Shotcrete"
"e7df4c07-4a6d-44f1-b8ab-aa0e2e9a190f","","checklist-flat","","QA - 14. Concrete Beams_Stitches_Columns (RevA)","checklist-flat","FALSE","FALSE","Project Build QA","Structure","Sub Structure","Stacker Pit 1","Concrete Beams/Stitches/Columns - SP-1 GB-1"
"34e0815c-d6a2-408f-a15d-5addac5dec30","","checklist-flat","","QA - 14. Concrete Beams_Stitches_Columns (RevA)","checklist-flat","FALSE","FALSE","Project Build QA","Structure","Sub Structure","Stacker Pit 1","Concrete Beams/Stitches/Columns -SP-1 GB-4"
"48bcd6c3-ae3a-44f9-bde8-40640787fce4","","checklist-flat","","QA - 14. Concrete Beams_Stitches_Columns (RevA)","checklist-flat","FALSE","FALSE","Project Build QA","Structure","Sub Structure","Stacker Pit 1","Concrete Beams/Stitches/Columns -SP-1 GB-8"
"f35b56c9-d100-477b-a118-2fe76f3cca15","","checklist-flat","","QA - 08. Foundations (RevA)","checklist-flat","FALSE","FALSE","Project Build QA","Structure","Sub Structure","Stacker Pit 1","Foundations - formwork Stacker Pit 1"
"6379b7ee-aac9-4192-836f-b5d136f943ef","","checklist-flat","","QA - 09. Concrete Slab on Grade (RevA)","checklist-flat","FALSE","FALSE","Project Build QA","Structure","Sub Structure","Stacker Pit 1","Concrete Slab on Grade - Stacker Pit 1 Slab"
"676e1cf8-2fcc-4244-be52-742b776c4c54","","checklist-flat","","QA - 13. PCP Erection (RevA)","checklist-flat","FALSE","FALSE","Project Build QA","Structure","Sub Structure","Stacker Pit 1","PCP Erection - P001"
"3b5b6fcb-606f-4773-9995-950e29b86f3f","","checklist-flat","","QA - 10. Blockwork (RevA)","checklist-flat","FALSE","FALSE","Project Build QA","Structure","Sub Structure","Stacker Pit 1","Blockwork -Stacker Pit 1"
"4a3253dc-a61c-439a-ab2b-fb23597178b1","","folder-normal","","","step","TRUE","FALSE","Project Build QA","Structure","Sub Structure","Stacker Pit 2"
"95d0b973-8a0a-414f-a123-fed8575788d8","","checklist-flat","","QA - 06. Excavation (RevA)","checklist-flat","FALSE","FALSE","Project Build QA","Structure","Sub Structure","Stacker Pit 2","Excavation"
"04b3c279-f384-4ba1-bda7-1602116bf8ed","","checklist-flat","","QA - 08. Foundations (RevA)","checklist-flat","FALSE","FALSE","Project Build QA","Structure","Sub Structure","Stacker Pit 2","Foundations - GB1"
"ac0a3185-8644-4c6f-b41c-b67e56561b4e","","checklist-flat","","QA - 07. Tanking_Waterproofing (RevA)","checklist-flat","FALSE","FALSE","Project Build QA","Structure","Sub Structure","Stacker Pit 2","Tanking/Waterproofing - Stacker pit 2"
"ebf725d0-4afa-4744-8549-14a557380e97","","checklist-flat","","Add Consultant Inspection Checklist","checklist-flat","FALSE","FALSE","Project Build QA","Structure","Sub Structure","Stacker Pit 2","Inspection - Enovate Inspection"
"e1837345-0e80-4255-b601-90997ae91491","","checklist-flat","","QA - 03. Shotchrete (RevA)","checklist-flat","FALSE","FALSE","Project Build QA","Structure","Sub Structure","Stacker Pit 2","Shotcrete"
"aad57048-89c0-477e-9ab8-54a62e5a58a1","","checklist-flat","","QA - 09. Concrete Slab on Grade (RevA)","checklist-flat","FALSE","FALSE","Project Build QA","Structure","Sub Structure","Stacker Pit 2","SP2 Slab"
"2972c469-52a6-46da-8c53-c248f6d82ed2","","checklist-flat","","QA - 10. Blockwork (RevA)","checklist-flat","FALSE","FALSE","Project Build QA","Structure","Sub Structure","Stacker Pit 2","Blockwork "
"e0df12e8-dcd0-4cb7-b532-afbe9df0e205","","folder-normal","","","step","TRUE","FALSE","Project Build QA","Structure","Sub Structure","Lift & Stairs Pit"
"f32bc3dc-0ec5-416e-88a4-c142cd539dc6","","checklist-flat","","QA - 07. Tanking_Waterproofing (RevA)","checklist-flat","FALSE","FALSE","Project Build QA","Structure","Sub Structure","Lift & Stairs Pit","Tanking/Waterproofing"
"4733815e-c452-410e-81b8-e7cc290308d5","","checklist-flat","","QA - 03. Shotchrete (RevA)","checklist-flat","FALSE","FALSE","Project Build QA","Structure","Sub Structure","Lift & Stairs Pit","Shotcrete"
"d82db50c-f05e-4386-b52d-5ceb20bf2206","","checklist-flat","","QA - 08. Foundations (RevA)","checklist-flat","FALSE","FALSE","Project Build QA","Structure","Sub Structure","Lift & Stairs Pit","Foundations"
"5a1ee9c9-4905-459b-b305-3ac9fbc652ae","","checklist-flat","","QA - 09. Concrete Slab on Grade (RevA)","checklist-flat","FALSE","FALSE","Project Build QA","Structure","Sub Structure","Lift & Stairs Pit","Concrete Slab on Grade"
"d3546b34-d79f-4185-83a8-ff4aee11ab22","","checklist-flat","","QA - 06. Excavation (RevA)","checklist-flat","FALSE","FALSE","Project Build QA","Structure","Sub Structure","Lift & Stairs Pit","Excavation"
"0b09c4c3-db3a-4105-8941-d9409e032e00","","folder-normal","","","step","TRUE","FALSE","Project Build QA","Structure","Sub Structure","Stacker Pit 3"
"2308f1e9-2486-4ac5-86d0-705bbac74d8a","","checklist-flat","","Add Consultant Inspection Checklist","checklist-flat","FALSE","FALSE","Project Build QA","Structure","Sub Structure","Stacker Pit 3","Inspection - Engineer Inspection W7"
"372a02b3-88d1-45e4-a297-97bfc087ee90","","checklist-flat","","QA - 06. Excavation (RevA)","checklist-flat","FALSE","FALSE","Project Build QA","Structure","Sub Structure","Stacker Pit 3","Excavation"
"fa6f4625-1d81-46b3-8881-9d64dc16cc82","","checklist-flat","","QA - 07. Tanking_Waterproofing (RevA)","checklist-flat","FALSE","FALSE","Project Build QA","Structure","Sub Structure","Stacker Pit 3","Tanking/Waterproofing"
"505437fb-3cc2-4aee-ad76-38c510ba36d5","","checklist-flat","","QA - 08. Foundations (RevA)","checklist-flat","FALSE","FALSE","Project Build QA","Structure","Sub Structure","Stacker Pit 3","Foundations"
"82fe7248-fc43-40e1-8a5e-8d68ef39fab4","","checklist-flat","","QA - 03. Shotchrete (RevA)","checklist-flat","FALSE","FALSE","Project Build QA","Structure","Sub Structure","Stacker Pit 3","Shotcrete"
"420957eb-f6f3-4226-aef7-46a503aefd37","","checklist-flat","","QA - 10. Blockwork (RevA)","checklist-flat","FALSE","FALSE","Project Build QA","Structure","Sub Structure","Stacker Pit 3","Blockwork"
"86c18bee-992d-4455-a3df-2ca49c81a37f","","checklist-flat","","QA - 13. PCP Erection (RevA)","checklist-flat","FALSE","FALSE","Project Build QA","Structure","Sub Structure","Stacker Pit 3","PCP Erection"
"7db886c8-0c72-470a-abab-f49e0977d670","","folder-normal","","","step","TRUE","FALSE","Project Build QA","Structure","Super Structure"
"8d062937-232d-4611-a62f-46e0b5ed9772","","folder-normal","","","step","TRUE","FALSE","Project Build QA","Structure","Super Structure","Level 1"
"196d745a-dc21-464c-9bf3-bc0e4d3fbdfb","","folder-normal","","","step","TRUE","FALSE","Project Build QA","Structure","Super Structure","Level 1","Steel Structure"
"a2c7a7bc-4161-4c39-91a1-a1570ba3eb8f","","checklist-flat","","QA - 11. Structural Steel (RevA)","checklist-flat","FALSE","FALSE","Project Build QA","Structure","Super Structure","Level 1","Steel Structure","Structural Steel -"
"ecd91ab8-1031-40f8-b598-85715a0367af","","folder-normal","","","step","TRUE","FALSE","Project Build QA","Structure","Super Structure","Level 1","Precast Panel"
"9da0f731-74cd-426f-88e0-a3cf868b3e61","","checklist-flat","","QA - 13. PCP Erection (RevA)","checklist-flat","FALSE","FALSE","Project Build QA","Structure","Super Structure","Level 1","Precast Panel","PCP Erection - Level 1"
"78167cf7-c521-4cfe-88f3-ce597187a1d5","","folder-normal","","","step","TRUE","FALSE","Project Build QA","Structure","Super Structure","Level 1","Stitch Joints"
"867cf4b0-d5fd-4037-a5ce-bd920f3ea137","","checklist-flat","","QA - 14. Concrete Beams_Stitches_Columns (RevA)","checklist-flat","FALSE","FALSE","Project Build QA","Structure","Super Structure","Level 1","Stitch Joints","Concrete Beams/Stitches/Columns"
"051d52d3-f849-4731-8e30-55f52030344e","","folder-normal","","","step","TRUE","FALSE","Project Build QA","Structure","Super Structure","Level 1","Comflor & Slab Pour"
"271a70a1-feab-4070-9586-da0a59627f7c","","checklist-flat","","QA - 15. Suspended Floor (Comfloor) (RevA)","checklist-flat","FALSE","FALSE","Project Build QA","Structure","Super Structure","Level 1","Comflor & Slab Pour","Suspended Floor (Comflor and Slab Pour)"
"a9c40fc1-e857-45f7-a336-6d2f5e076059","","folder-normal","","","step","TRUE","FALSE","Project Build QA","Structure","Super Structure","Level 1","Intumescent Spray/Paint"
"ae81f91c-3829-45ac-b455-7200f586d65c","","checklist-flat","","QA - Intumescent Coating (RevA)","checklist-flat","FALSE","FALSE","Project Build QA","Structure","Super Structure","Level 1","Intumescent Spray/Paint","Intumescent Coating"
"04572147-b93b-4a36-ad2c-2235fb74259b","","folder-normal","","","step","TRUE","FALSE","Project Build QA","Structure","Super Structure","Level 2"
"2bb163dc-3a4f-4814-b86e-34f4c2d727c3","","folder-normal","","","step","TRUE","FALSE","Project Build QA","Structure","Super Structure","Level 2","Steel Structure"
"afd790b9-be8b-49ea-81cc-e42e8005a8ad","","checklist-flat","","QA - 11. Structural Steel (RevA)","checklist-flat","FALSE","FALSE","Project Build QA","Structure","Super Structure","Level 2","Steel Structure","Structural Steel - Zone 1"
"c5a694a9-0f22-4373-b9e7-dd3e3a054b7f","","checklist-flat","","QA - 11. Structural Steel (RevA)","checklist-flat","FALSE","FALSE","Project Build QA","Structure","Super Structure","Level 2","Steel Structure","Structural Steel - Zone 2"
"ec01e698-28e3-48ef-9854-a9da6018a848","","folder-normal","","","step","TRUE","FALSE","Project Build QA","Structure","Super Structure","Level 2","Precast Panel"
"688f0997-5af5-4b12-aff3-5cc2cc90123f","","checklist-flat","","QA - 13. PCP Erection (RevA)","checklist-flat","FALSE","FALSE","Project Build QA","Structure","Super Structure","Level 2","Precast Panel","PCP Erection - Zone 1"
"cd9758b1-2926-4a03-b208-4fab65cd339a","","checklist-flat","","QA - 13. PCP Erection (RevA)","checklist-flat","FALSE","FALSE","Project Build QA","Structure","Super Structure","Level 2","Precast Panel","PCP Erection - Zone 2"
"c0805754-45cb-4d2b-8d82-8687422457d5","","folder-normal","","","step","TRUE","FALSE","Project Build QA","Structure","Super Structure","Level 2","Stitch Joints"
"c3f2f832-6f80-486b-ba21-27dd5235e7fb","","checklist-flat","","QA - 14. Concrete Beams_Stitches_Columns (RevA)","checklist-flat","FALSE","FALSE","Project Build QA","Structure","Super Structure","Level 2","Stitch Joints","Concrete Beams/Stitches/Columns"
"9b77a8f5-79dd-409c-aa4e-ceb4ee161175","","folder-normal","","","step","TRUE","FALSE","Project Build QA","Structure","Super Structure","Level 2","Comflor & Slab Pour"
"89e393a6-bb38-4bed-8567-e303c123b252","","checklist-flat","","QA - 15. Suspended Floor (Comfloor) (RevA)","checklist-flat","FALSE","FALSE","Project Build QA","Structure","Super Structure","Level 2","Comflor & Slab Pour","Suspended Floor (Comflor)"
"89d3dbe0-2819-4c5a-a1fe-da53a7fef7d5","","folder-normal","","","step","TRUE","FALSE","Project Build QA","Structure","Super Structure","Level 2","Intumescent Spray/Paint"
"566e8c65-8e0d-4241-80a3-b77beb92cd9a","","checklist-flat","","QA - Intumescent Coating (RevA)","checklist-flat","FALSE","FALSE","Project Build QA","Structure","Super Structure","Level 2","Intumescent Spray/Paint","Intumescent Coating"
"c58389f2-5eab-4114-b4f6-a349d41d5de6","","folder-normal","","","step","TRUE","FALSE","Project Build QA","Structure","Super Structure","Level 3"
"8cc50478-41e3-4142-addb-171650439c20","","folder-normal","","","step","TRUE","FALSE","Project Build QA","Structure","Super Structure","Level 3","Steel Structure"
"8283a707-850b-4b8e-8611-65f252dc0b05","","checklist-flat","","QA - 11. Structural Steel (RevA)","checklist-flat","FALSE","FALSE","Project Build QA","Structure","Super Structure","Level 3","Steel Structure","Structural Steel - Zone 1"
"ac9a32c6-8726-430d-a9ee-bf68ed2ffba4","","checklist-flat","","QA - 11. Structural Steel (RevA)","checklist-flat","FALSE","FALSE","Project Build QA","Structure","Super Structure","Level 3","Steel Structure","Structural Steel - Zone 2"
"e72b3da5-51ad-445d-8ff7-50724782282e","","folder-normal","","","step","TRUE","FALSE","Project Build QA","Structure","Super Structure","Level 3","Precast Panel"
"4b696a6d-df9f-4745-b8a8-33c540aa9570","","checklist-flat","","QA - 13. PCP Erection (RevA)","checklist-flat","FALSE","FALSE","Project Build QA","Structure","Super Structure","Level 3","Precast Panel","PCP Erection - Zone 1"
"6d0afa28-c04b-48e2-a4ed-85f390e70fa6","","checklist-flat","","QA - 13. PCP Erection (RevA)","checklist-flat","FALSE","FALSE","Project Build QA","Structure","Super Structure","Level 3","Precast Panel","PCP Erection - Zone 2"
"0892a621-aab9-4989-bff7-41926e130db6","","folder-normal","","","step","TRUE","FALSE","Project Build QA","Structure","Super Structure","Level 3","Stitch Joints"
"9d7e3b23-6915-4e63-ae7b-8ca04b64ea57","","checklist-flat","","QA - 14. Concrete Beams_Stitches_Columns (RevA)","checklist-flat","FALSE","FALSE","Project Build QA","Structure","Super Structure","Level 3","Stitch Joints","Concrete Beams/Stitches/Columns"
"e58eb80c-2e66-4612-9df1-a3bfc8e80029","","folder-normal","","","step","TRUE","FALSE","Project Build QA","Structure","Super Structure","Level 3","Comflor & Slab Pour"
"af98343d-830e-4c59-8966-a4ce0a6ef92e","","checklist-flat","","QA - 15. Suspended Floor (Comfloor) (RevA)","checklist-flat","FALSE","FALSE","Project Build QA","Structure","Super Structure","Level 3","Comflor & Slab Pour","Suspended Floor (Comflor) - Zone 1"
"165f7223-b010-41b8-9e64-aea372311b77","","checklist-flat","","QA - 15. Suspended Floor (Comfloor) (RevA)","checklist-flat","FALSE","FALSE","Project Build QA","Structure","Super Structure","Level 3","Comflor & Slab Pour","Suspended Floor (Comflor) - Zone 2"
"f4ccedc0-7050-470d-82ae-f81b258c9526","","folder-normal","","","step","TRUE","FALSE","Project Build QA","Structure","Super Structure","Level 3","Intumescent Spray/Paint"
"a2514911-b6ef-4235-8626-200cd9ffea96","","checklist-flat","","QA - Intumescent Coating (RevA)","checklist-flat","FALSE","FALSE","Project Build QA","Structure","Super Structure","Level 3","Intumescent Spray/Paint","Intumescent Coating"
"cc8cecde-9042-4406-995b-2e72436b7bd1","","folder-normal","","","step","TRUE","FALSE","Project Build QA","Structure","Super Structure","Level 4"
"2ffda24a-b2ea-4066-b707-29ffcdbb75df","","folder-normal","","","step","TRUE","FALSE","Project Build QA","Structure","Super Structure","Level 4","Steel Structure"
"a391639e-2582-4fdf-b72d-1c329df16e59","","checklist-flat","","QA - 11. Structural Steel (RevA)","checklist-flat","FALSE","FALSE","Project Build QA","Structure","Super Structure","Level 4","Steel Structure","Structural Steel - Zone 1"
"aea7074d-524a-4c93-9f7b-4793e6a71a6f","","checklist-flat","","QA - 11. Structural Steel (RevA)","checklist-flat","FALSE","FALSE","Project Build QA","Structure","Super Structure","Level 4","Steel Structure","Structural Steel - Zone 2"
"cd751e26-7924-4a54-9da5-f43405dd4442","","folder-normal","","","step","TRUE","FALSE","Project Build QA","Structure","Super Structure","Level 4","Precast Panel"
"e0ba9044-9524-448a-8e59-c37d6ada0177","","checklist-flat","","QA - 13. PCP Erection (RevA)","checklist-flat","FALSE","FALSE","Project Build QA","Structure","Super Structure","Level 4","Precast Panel","PCP Erection - Zone 1"
"9dff49b4-4474-46d5-bd72-2c0a5756cfec","","checklist-flat","","QA - 17. Precast Balconies (RevA)","checklist-flat","FALSE","FALSE","Project Build QA","Structure","Super Structure","Level 4","Precast Panel","Precast Balconies"
"5ba1db1d-e9d4-43e2-88c9-b6e84e91ef11","","folder-normal","","","step","TRUE","FALSE","Project Build QA","Structure","Super Structure","Level 4","Comflor & Slab Pour"
"5e2d60da-dea4-4983-b5c1-6057208f198f","","checklist-flat","","QA - 15. Suspended Floor (Comfloor) (RevA)","checklist-flat","FALSE","FALSE","Project Build QA","Structure","Super Structure","Level 4","Comflor & Slab Pour","Suspended Floor (Comflor) - Zone 1"
"5cc76f47-db73-43f6-9a02-eed81829e4e5","","checklist-flat","","QA - 15. Suspended Floor (Comfloor) (RevA)","checklist-flat","FALSE","FALSE","Project Build QA","Structure","Super Structure","Level 4","Comflor & Slab Pour","Suspended Floor (Comflor) - Zone 2"
"c13b1d1a-856b-4cf5-84bb-a793f102f6d3","","folder-normal","","","step","TRUE","FALSE","Project Build QA","Structure","Super Structure","Level 4","Intumescent Spray/Paint"
"f4df2cb9-e27e-4946-8fc9-c88cc3d5271b","","checklist-flat","","QA - Intumescent Coating (RevA)","checklist-flat","FALSE","FALSE","Project Build QA","Structure","Super Structure","Level 4","Intumescent Spray/Paint","Intumescent Coating"
"b2874dc8-cfff-4d53-8bf4-86689180fecb","","folder-normal","","","step","TRUE","FALSE","Project Build QA","Structure","Super Structure","Level 5"
"af08d3fc-b10a-43ad-8c7b-8c9a5fa94a65","","folder-normal","","","step","TRUE","FALSE","Project Build QA","Structure","Super Structure","Level 5","Steel Structure"
"dab091a1-53fe-4392-bbba-124e32625ca5","","checklist-flat","","QA - 11. Structural Steel (RevA)","checklist-flat","FALSE","FALSE","Project Build QA","Structure","Super Structure","Level 5","Steel Structure","Structural Steel - Zone 1"
"522b0de1-9eab-4c1d-838b-45844535c35f","","checklist-flat","","QA - 11. Structural Steel (RevA)","checklist-flat","FALSE","FALSE","Project Build QA","Structure","Super Structure","Level 5","Steel Structure","Structural Steel - Zone 2"
"d4c47edf-ce9f-4ea8-b5bb-68199603f3b3","","folder-normal","","","step","TRUE","FALSE","Project Build QA","Structure","Super Structure","Level 5","Precast Panel"
"6511a4a0-d81b-476c-a2c3-faff249e07ac","","checklist-flat","","QA - 13. PCP Erection (RevA)","checklist-flat","FALSE","FALSE","Project Build QA","Structure","Super Structure","Level 5","Precast Panel","PCP Erection - Zone 1"
"acabf4fc-091c-4bc1-a94a-c9d509760cad","","checklist-flat","","QA - 13. PCP Erection (RevA)","checklist-flat","FALSE","FALSE","Project Build QA","Structure","Super Structure","Level 5","Precast Panel","PCP Erection - Zone 2"
"8b2dabfe-89cc-411e-b968-b45f87991487","","checklist-flat","","QA - 17. Precast Balconies (RevA)","checklist-flat","FALSE","FALSE","Project Build QA","Structure","Super Structure","Level 5","Precast Panel","Precast Balconies - Zone 1"
