"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"64cdf63b-8dcd-41b2-893b-76737829f774","","folder-normal","","","step","TRUE","FALSE","AREA 1 ITP's"
"65cb4231-9be6-4944-a2ff-40074be0b6ab","","folder-normal","","","step","TRUE","FALSE","AREA 1 ITP's","ITP-001 - Stripping Topsoil Clearing & Grubbing"
"7d56999a-68d2-4df5-8b79-7201f5feb0c1","","checklist-sectioned","","8f7795ba5756bb7c1b8eede7914ae95199feba474f2f599c537022dd776d8fda","checklist","FALSE","FALSE","Material Inspection Checklists","Area 2 Checklists","ITP-017-A2-MI-065 - Zone 7 - 7/04/2022 Convic Enviropipes"
"95cc287b-12a5-432f-ae53-d942515bb64f","","checklist-sectioned","","8f7795ba5756bb7c1b8eede7914ae95199feba474f2f599c537022dd776d8fda","checklist","FALSE","FALSE","Material Inspection Checklists","Area 2 Checklists","ITP-017-A2-MI-066 - Zone 7 - 07/03/2022 - SVC Risers"
"cc42435a-3d84-4a29-8949-259813fcb5de","","checklist-sectioned","","8f7795ba5756bb7c1b8eede7914ae95199feba474f2f599c537022dd776d8fda","checklist","FALSE","FALSE","Material Inspection Checklists","Area 2 Checklists","ITP-017-A2-MI-067 - Zone 7 - 10/03/2022 - SVC Risers"
"c171a788-ac00-45b9-9665-aa5e53e45f9f","","checklist-sectioned","","8f7795ba5756bb7c1b8eede7914ae95199feba474f2f599c537022dd776d8fda","checklist","FALSE","FALSE","Material Inspection Checklists","Area 2 Checklists","ITP-017-A2-MI-068 - Zone 7 - 22/02/2022 - SVC Risers"
"f6d7723f-1599-455e-b53c-e27b5c63b2e3","","checklist-sectioned","","8f7795ba5756bb7c1b8eede7914ae95199feba474f2f599c537022dd776d8fda","checklist","FALSE","FALSE","Material Inspection Checklists","Area 2 Checklists","ITP-017-A2-MI-069 - Zone 7 - 10/02/2022 - Fastway Agi pipes"
"b591ce43-6025-4bab-8215-d71b21499651","","checklist-sectioned","","8f7795ba5756bb7c1b8eede7914ae95199feba474f2f599c537022dd776d8fda","checklist","FALSE","FALSE","Material Inspection Checklists","Area 2 Checklists","ITP-017-A2-MI-070 - Zone 7 - 02/02/2022 - Fastway Agi pipes"
"ad97126d-bfba-4187-867c-ea28af5c206e","","checklist-sectioned","","8f7795ba5756bb7c1b8eede7914ae95199feba474f2f599c537022dd776d8fda","checklist","FALSE","FALSE","Material Inspection Checklists","Area 2 Checklists","ITP-017-A2-MI-071 - Zone 7 - 10/02/2022 - SVC Risers"
"885a014e-7ff3-4fd6-a9b4-65acedee7a1c","","checklist-sectioned","","8f7795ba5756bb7c1b8eede7914ae95199feba474f2f599c537022dd776d8fda","checklist","FALSE","FALSE","Material Inspection Checklists","Area 2 Checklists","ITP-017-A2-MI-072 -Craigieburn Rd - 24/05/2022 Auspits Pits 865,866,867,868,869,870,871,872,873"
"4f4c8a63-7711-48dc-b659-c7f45e294b06","","checklist-sectioned","","02b067e8d4c192943c87e6ce44d339423b1f7504691c4b80ff64e6e488586131","checklist","FALSE","FALSE","Material Inspection Checklists","Area 2 Checklists","ITP-017-A2-MI-073 -Craigieburn Rd - 01/06/2022 Auspits Pits 867A, 868A, Cover"
"4d414f38-fd22-4d83-ace3-0e5a72c420e4","","checklist-sectioned","","02b067e8d4c192943c87e6ce44d339423b1f7504691c4b80ff64e6e488586131","checklist","FALSE","FALSE","Material Inspection Checklists","Area 2 Checklists","ITP-017-A2-MI-074 -Craigieburn Rd - 08/06/2022 Auspits Pits Grates and frames"
"2c1b7b9b-fc34-4e78-8a61-07bc81542917","","checklist-sectioned","","02b067e8d4c192943c87e6ce44d339423b1f7504691c4b80ff64e6e488586131","checklist","FALSE","FALSE","Material Inspection Checklists","Area 2 Checklists","ITP-017-A2-MI-075 -Craigieburn Rd - 600 dia RCP - 30/06/2022"
"a967e808-bb7a-45fd-a1db-b8779e32ecc8","","checklist-sectioned","","02b067e8d4c192943c87e6ce44d339423b1f7504691c4b80ff64e6e488586131","checklist","FALSE","FALSE","Material Inspection Checklists","Area 2 Checklists","ITP-017-A2-MI-076 -Craigieburn Rd - 600 dia RCP - 04/07/2022"
"4ec6473b-be73-4300-bf49-e42619c25df4","","checklist-sectioned","","02b067e8d4c192943c87e6ce44d339423b1f7504691c4b80ff64e6e488586131","checklist","FALSE","FALSE","Material Inspection Checklists","Area 2 Checklists","ITP-017-A2-MI-077 - Zone 5 Aitken Blvd - Pits  - 05/09/2022"
"67d78b73-242a-481d-8dcb-a7ef1a6df6d7","","checklist-sectioned","","02b067e8d4c192943c87e6ce44d339423b1f7504691c4b80ff64e6e488586131","checklist","FALSE","FALSE","Material Inspection Checklists","Area 2 Checklists","ITP-017-A2-MI-078 - Zone 5 Aitken Blvd - Pipes - 05/09/2022"
"1729fd6a-2815-43b4-9414-18d5bb7c310f","","checklist-sectioned","","02b067e8d4c192943c87e6ce44d339423b1f7504691c4b80ff64e6e488586131","checklist","FALSE","FALSE","Material Inspection Checklists","Area 2 Checklists","ITP-017-A2-MI-079 - Zone 5 Aitken Blvd - Pipes - 06/09/2022"
"821edc6c-772d-4aa5-936d-1dd57511840b","","checklist-sectioned","","02b067e8d4c192943c87e6ce44d339423b1f7504691c4b80ff64e6e488586131","checklist","FALSE","FALSE","Material Inspection Checklists","Area 2 Checklists","ITP-017-A2-MI-080 - Zone 5 Aitken Blvd - Catch Pits - 13/09/2022"
"c81ed840-850f-4a33-9848-d95520aea134","","checklist-sectioned","","8dc99879cf2ab930a0dd4c0a29de1c7907df86ec5f25bcde371cc30dffb92eaf","checklist","FALSE","FALSE","Material Inspection Checklists","Area 2 Checklists","ITP-017-A2-MI-081 -zone 6 20 box culverts - 13/09/2022"
"08ee22d3-26b8-470e-91f1-6ac7c2f74e9d","","checklist-sectioned","","8dc99879cf2ab930a0dd4c0a29de1c7907df86ec5f25bcde371cc30dffb92eaf","checklist","FALSE","FALSE","Material Inspection Checklists","Area 2 Checklists"," ITP-017-A2-MI-082 -zone 6 30 base slabs - 13/09/2022"
"7e70cce9-b2e8-4c4b-b33e-477d5bb4d81d","","checklist-sectioned","","8dc99879cf2ab930a0dd4c0a29de1c7907df86ec5f25bcde371cc30dffb92eaf","checklist","FALSE","FALSE","Material Inspection Checklists","Area 2 Checklists","ITP-017-A2-MI-083 -zone 6 21 box culverts - 13/09/2022"
"1400c9a8-f8c3-4eba-a339-455d786ef160","","checklist-sectioned","","8dc99879cf2ab930a0dd4c0a29de1c7907df86ec5f25bcde371cc30dffb92eaf","checklist","FALSE","FALSE","Material Inspection Checklists","Area 2 Checklists"," ITP-017-A2-MI-084 -zone 6 11 base slabs - 13/09/2022"
"0d8fe4ff-0ebc-4161-8138-19f559b5dd74","","checklist-sectioned","","02b067e8d4c192943c87e6ce44d339423b1f7504691c4b80ff64e6e488586131","checklist","FALSE","FALSE","Material Inspection Checklists","Area 2 Checklists"," ITP-017-A2-MI-085 - Zone 7 Mickleham Road Headwalls - 21/09/2022"
"6a051da9-023b-44bc-9b4c-ec6b3da8071c","","checklist-sectioned","","02b067e8d4c192943c87e6ce44d339423b1f7504691c4b80ff64e6e488586131","checklist","FALSE","FALSE","Material Inspection Checklists","Area 2 Checklists"," ITP-017-A2-MI-086 - Zone 7 West Stage 2 (375 dia RCP) - 60 pipes - 30/09/2022"
"f7faa0f0-651a-43fc-a684-1f8d7da7c71d","","checklist-sectioned","","02b067e8d4c192943c87e6ce44d339423b1f7504691c4b80ff64e6e488586131","checklist","FALSE","FALSE","Material Inspection Checklists","Area 2 Checklists","ITP-017-A2-MI-087 - Zone 7 West Stage 2 - 04/10/2022 Auspits Batch 5, Pits 1001; 1003-1011"
"94f042bb-9780-4066-be60-f04118b88ba7","","checklist-sectioned","","02b067e8d4c192943c87e6ce44d339423b1f7504691c4b80ff64e6e488586131","checklist","FALSE","FALSE","Material Inspection Checklists","Area 2 Checklists","ITP-017-A2-MI-088 - Zone 7 West Stage 2 - 04/10/2022 Auspits Batch 5, Pits 1012"
"15b29e92-8764-4ff4-bae9-46d3f41d8f8a","","checklist-sectioned","","02b067e8d4c192943c87e6ce44d339423b1f7504691c4b80ff64e6e488586131","checklist","FALSE","FALSE","Material Inspection Checklists","Area 2 Checklists"," ITP-017-A2-MI-089 - Zone 7 Mickleham Road Headwalls + Pit 1002 - 10/10/2022"
"fb3ac908-1855-49ec-be7e-4259e561d88f","","checklist-sectioned","","02b067e8d4c192943c87e6ce44d339423b1f7504691c4b80ff64e6e488586131","checklist","FALSE","FALSE","Material Inspection Checklists","Area 2 Checklists"," ITP-017-A2-MI-090 - Zone 7 Mickleham Road Headwalls (SE) + East Stage 2"
"17948cc8-a0a7-46ad-9772-d002f55ed70a","","checklist-sectioned","","02b067e8d4c192943c87e6ce44d339423b1f7504691c4b80ff64e6e488586131","checklist","FALSE","FALSE","Material Inspection Checklists","Area 2 Checklists","ITP-017-A2-MI-091 - Zone 5 Aitken Blvd North Pits & Risers - S1SB - 1/3"
"b141e749-d6a9-48e9-9a91-05988758467e","","checklist-sectioned","","02b067e8d4c192943c87e6ce44d339423b1f7504691c4b80ff64e6e488586131","checklist","FALSE","FALSE","Material Inspection Checklists","Area 2 Checklists","ITP-017-A2-MI-092 - Zone 5 Aitken Blvd North Pits & Risers - S1SB - 2/3"
"14689d0d-70c0-4796-990d-f6afafcf5e4c","","checklist-sectioned","","02b067e8d4c192943c87e6ce44d339423b1f7504691c4b80ff64e6e488586131","checklist","FALSE","FALSE","Material Inspection Checklists","Area 2 Checklists","ITP-017-A2-MI-093 - Zone 5 Aitken Blvd North Pits & Risers - S1SB - 3/3"
"0868f8bc-04e9-428f-857e-de04bc1b618b","","checklist-sectioned","","02b067e8d4c192943c87e6ce44d339423b1f7504691c4b80ff64e6e488586131","checklist","FALSE","FALSE","Material Inspection Checklists","Area 2 Checklists","ITP-017-A2-MI-094 - Zone 5 Aitken Blvd North - S1SB - Pipes 16/11/2022"
"3cf0ff6e-974e-46c9-acc2-f0c4b5fd771e","","checklist-sectioned","","02b067e8d4c192943c87e6ce44d339423b1f7504691c4b80ff64e6e488586131","checklist","FALSE","FALSE","Material Inspection Checklists","Area 2 Checklists","ITP-017-A2-MI-095 - Zone 5 Aitken Blvd North - S1SB - Pipes 18/11/2022"
"b9718ef9-74cb-4161-a6d9-c0b0d1c04280","","checklist-sectioned","","02b067e8d4c192943c87e6ce44d339423b1f7504691c4b80ff64e6e488586131","checklist","FALSE","FALSE","Material Inspection Checklists","Area 2 Checklists"," ITP-017-A2-MI-096 - Zone 7 Mickleham Road Headwalls (NW)"
"04a0fa8a-978a-43a2-9c56-1469f69d4c9c","","checklist-sectioned","","02b067e8d4c192943c87e6ce44d339423b1f7504691c4b80ff64e6e488586131","checklist","FALSE","FALSE","Material Inspection Checklists","Area 2 Checklists","ITP-017-A2-MI-097 - Zone 5 South S2 375  RCPs"
"87f5e82b-c56b-4ce9-bec6-3c46d7b0f766","","checklist-sectioned","","02b067e8d4c192943c87e6ce44d339423b1f7504691c4b80ff64e6e488586131","checklist","FALSE","FALSE","Material Inspection Checklists","Area 2 Checklists","ITP-017-A2-MI-098 - Zone 5 North 525 RCPs"
"7a2f2f11-aee9-419a-9dce-453499073576","","checklist-sectioned","","02b067e8d4c192943c87e6ce44d339423b1f7504691c4b80ff64e6e488586131","checklist","FALSE","FALSE","Material Inspection Checklists","Area 2 Checklists","ITP-017-A2-MI-099 - Zone 5 North 375 RCPs"
"e8e73ac7-252d-4be5-bbf8-cba4d7429f74","","checklist-sectioned","","02b067e8d4c192943c87e6ce44d339423b1f7504691c4b80ff64e6e488586131","checklist","FALSE","FALSE","Material Inspection Checklists","Area 2 Checklists","ITP-017-A2-MI-100 - Zone 7 West 300x225 RCPA Box Culverts"
"33b30988-410a-43fb-b173-69cad78d29ed","","checklist-sectioned","","cea273f7e2b4cf05127fbac5bbc60666526be02767d3a3987f6edb72049c7d07","checklist","FALSE","FALSE","Material Inspection Checklists","Area 2 Checklists","ITP-017-A2-MI-101 - Zone 7 East Stage 2 -  RCPA RCP375"
"1e2d49cc-0b47-4ba6-af43-f5c99a4da93c","","checklist-sectioned","","02b067e8d4c192943c87e6ce44d339423b1f7504691c4b80ff64e6e488586131","checklist","FALSE","FALSE","Material Inspection Checklists","Area 2 Checklists","ITP-017-A2-MI-102 - Zone 6 Aitken to Waterview - Batch 37 - 15/03/2023 - 1/2"
"72ea0647-cb3e-4fd7-9837-93a23bcf50d5","","checklist-sectioned","","02b067e8d4c192943c87e6ce44d339423b1f7504691c4b80ff64e6e488586131","checklist","FALSE","FALSE","Material Inspection Checklists","Area 2 Checklists","ITP-017-A2-MI-103 - Zone 7 East 300x225 Modcast Box Culverts"
"0769e67b-b6e7-4f97-81e0-c54c1a675bea","","checklist-sectioned","","02b067e8d4c192943c87e6ce44d339423b1f7504691c4b80ff64e6e488586131","checklist","FALSE","FALSE","Material Inspection Checklists","Area 2 Checklists","ITP-017-A2-MI-104 - Zone 6 Aitken to Waterview - Batch 37 - 15/03/2023 - 2/2"
"0c3c15d1-9976-46bc-9510-436bb573de32","","checklist-sectioned","","02b067e8d4c192943c87e6ce44d339423b1f7504691c4b80ff64e6e488586131","checklist","FALSE","FALSE","Material Inspection Checklists","Area 2 Checklists","ITP-017-A2-MI-105 - Zone 6 Aitken to Waterview - Batch 37 - 13/04/2023"
"849d1bff-193f-4229-bd8f-5b2ab6d7306b","","checklist-sectioned","","02b067e8d4c192943c87e6ce44d339423b1f7504691c4b80ff64e6e488586131","checklist","FALSE","FALSE","Material Inspection Checklists","Area 2 Checklists","ITP-017-A2-MI-106 - Zone 6 Aitken to Waterview - Batch 37 - 18/04/2023"
"c3f0b7ac-1c48-42de-8362-76c409f0d873","","checklist-sectioned","","02b067e8d4c192943c87e6ce44d339423b1f7504691c4b80ff64e6e488586131","checklist","FALSE","FALSE","Material Inspection Checklists","Area 2 Checklists","ITP-017-A2-MI-107 - Zone 5 Aitken North East - Batch 24 Pit 1078 + Riser - 21/04/2023"
"dd8bf7ed-79b9-4c65-8482-403dbcb1dd9d","","checklist-sectioned","","02b067e8d4c192943c87e6ce44d339423b1f7504691c4b80ff64e6e488586131","checklist","FALSE","FALSE","Material Inspection Checklists","Area 2 Checklists","ITP-017-A2-MI-108 - Zone 6 Waterview to Aitken - Batch 37 - 21/04/2023"
"f6c8112e-41fc-467b-a547-c20451aa1d42","","checklist-sectioned","","cea273f7e2b4cf05127fbac5bbc60666526be02767d3a3987f6edb72049c7d07","checklist","FALSE","FALSE","Material Inspection Checklists","Area 2 Checklists","ITP-017-A2-MI-109 - Zone 7 East Stage 2 -  Pits"
"4ebb6a09-5d30-4bba-9b39-968cf7de148f","","checklist-sectioned","","02b067e8d4c192943c87e6ce44d339423b1f7504691c4b80ff64e6e488586131","checklist","FALSE","FALSE","Material Inspection Checklists","Area 2 Checklists","ITP-017-A2-MI-110 - Zone 5 Southwest - Pit 1020 - Batch 27 - 11/05/2023"
"f536c6b5-6b94-4798-9aba-457eb1ba882a","","checklist-sectioned","","Order Acceptance Certificate","checklist","FALSE","FALSE","Material Inspection Checklists","Area 2 Checklists","ITP-017-A2-MI-111 - Zone 5 05/09/2023 9 x 525RCP for zone 6"
"ef6ae409-0633-4407-9eab-1c563c1f7018","","checklist-sectioned","","Order Acceptance Certificate","checklist","FALSE","FALSE","Material Inspection Checklists","Area 2 Checklists","ITP-017-A2-MI-112 - 23 X 450RCP CL3 Zone 6c"
"d2c12fac-ddb2-4c51-90f5-a3fdd33561ad","","checklist-sectioned","","Order Acceptance Certificate","checklist","FALSE","FALSE","Material Inspection Checklists","Area 2 Checklists","ITP-017-A2-MI-113 - Cubis pit delivery 19/10/23"
"b88ad35a-cab4-4997-8cc1-4c8296139283","","checklist-sectioned","","Order Acceptance Certificate","checklist","FALSE","FALSE","Material Inspection Checklists","Area 2 Checklists","ITP-017-A2-MI-114 - 14 x 450 RCP"
"a06c09f3-7180-482b-b0a2-65b833436e7a","","checklist-sectioned","","Order Acceptance Certificate","checklist","FALSE","FALSE","Material Inspection Checklists","Area 2 Checklists","ITP-017-A2-MI-115 - 13 Base slabs for RCBC"
"e43771ca-6313-4238-979b-37015c8d98e2","","checklist-sectioned","","Order Acceptance Certificate","checklist","FALSE","FALSE","Material Inspection Checklists","Area 2 Checklists","ITP-017-A2-MI-116 - Zone 6c 30 x 375 RCP CL4"
"15d61ae4-7a78-4f4b-bac8-1885d9de82d5","","folder-normal","","","step","TRUE","FALSE","Defects"
"006c346a-15a1-495b-be63-8576e85517e7","","folder-normal","","","step","TRUE","FALSE","Defects","Fulton Hogan"
"e6c15ac6-c0ba-40c6-8a23-96cc1a763aa0","","checklist-sectioned","","ced0fa7fdf387c609bfb227da3e033bae7734250ba700a24d5efded50fc4d985","checklist","FALSE","FALSE","Defects","Fulton Hogan","DEF-FUL-A2-001 - Crack in Kerb - NB Verge - 20m North of approach terminal"
"3691ffa6-6099-42c7-9eb9-19dee0f563ac","","checklist-sectioned","","ced0fa7fdf387c609bfb227da3e033bae7734250ba700a24d5efded50fc4d985","checklist","FALSE","FALSE","Defects","Fulton Hogan","DEF-FUL-A2-002 - Crack in Kerb - NB Verge - Near Pit 1181"
"1b75a7b9-873a-4455-ac72-b517791509b9","","checklist-sectioned","","ced0fa7fdf387c609bfb227da3e033bae7734250ba700a24d5efded50fc4d985","checklist","FALSE","FALSE","Defects","Fulton Hogan","DEF-FUL-A2-003 - Crack in Kerb - NB Median - 50m south of intersection"
"f0e96173-47b2-4cbc-9f6a-7eb9d4676919","","checklist-sectioned","","ced0fa7fdf387c609bfb227da3e033bae7734250ba700a24d5efded50fc4d985","checklist","FALSE","FALSE","Defects","Fulton Hogan","DEF-FUL-A2-004 - Crack in Kerb - NB Median - Opposite 20m North of approach terminal"
"ba698152-aa81-493e-b4e4-0f15b3c14965","","checklist-sectioned","","ced0fa7fdf387c609bfb227da3e033bae7734250ba700a24d5efded50fc4d985","checklist","FALSE","FALSE","Defects","Fulton Hogan","DEF-FUL-A2-005 - Crack in Kerb - NB Median - 20m south of intersection"
"e7417487-a7a5-439b-8090-e52697467ee6","","checklist-sectioned","","ced0fa7fdf387c609bfb227da3e033bae7734250ba700a24d5efded50fc4d985","checklist","FALSE","FALSE","Defects","Fulton Hogan","DEF-FUL-A2-006 - Remove Pram crossing - Not DDA compliant. Too high - NB Median - Tip"
"670abd6f-76cf-4414-a03a-1ac875ee2330","","checklist-sectioned","","ced0fa7fdf387c609bfb227da3e033bae7734250ba700a24d5efded50fc4d985","checklist","FALSE","FALSE","Defects","Fulton Hogan","DEF-FUL-A2-007 - Crack in Kerb - SB Median - U-turn Bay"
"7c8892cd-a57f-40c1-8125-9de1f8d1b937","","checklist-sectioned","","ced0fa7fdf387c609bfb227da3e033bae7734250ba700a24d5efded50fc4d985","checklist","FALSE","FALSE","Defects","Fulton Hogan","DEF-FUL-A2-008 - Crack in Kerb - SB Verge - 100m south of intersection"
"057612bd-c0ca-48d2-afd0-b8de7abe2d98","","checklist-sectioned","","ced0fa7fdf387c609bfb227da3e033bae7734250ba700a24d5efded50fc4d985","checklist","FALSE","FALSE","Defects","Fulton Hogan","DEF-FUL-A2-009 - Crack in Kerb - SB Verge - 50m South of intersection"
"22e525ba-2b45-48f7-918c-56ff5427715e","","checklist-sectioned","","ced0fa7fdf387c609bfb227da3e033bae7734250ba700a24d5efded50fc4d985","checklist","FALSE","FALSE","Defects","Fulton Hogan","DEF-FUL-A2-010 - Crack in Kerb - SB Verge - 70m south of intersection"
"766973ad-0bfa-4fff-8f76-d1d9f81c1bf1","","checklist-sectioned","","ced0fa7fdf387c609bfb227da3e033bae7734250ba700a24d5efded50fc4d985","checklist","FALSE","FALSE","Defects","Fulton Hogan","DEF-FUL-A2-011 - Crack in Kerb - WB Verge - 10m East of Guardrail Footing"
"5835ec91-9339-4490-a5db-d8c5014c47c4","","checklist-sectioned","","ced0fa7fdf387c609bfb227da3e033bae7734250ba700a24d5efded50fc4d985","checklist","FALSE","FALSE","Defects","Fulton Hogan","DEF-FUL-A2-012 - Crack in Kerb - WB Verge - 110m East of Guardrail Footing"
"469f3e75-6c4a-4589-a867-23d12ca8fd11","","checklist-sectioned","","ced0fa7fdf387c609bfb227da3e033bae7734250ba700a24d5efded50fc4d985","checklist","FALSE","FALSE","Defects","Fulton Hogan","DEF-FUL-A2-013 - Crack in Kerb - WB Verge - 140m East of Guardrail Footing"
"b91060dd-b83d-4302-b3be-1cfc8930454a","","checklist-sectioned","","ced0fa7fdf387c609bfb227da3e033bae7734250ba700a24d5efded50fc4d985","checklist","FALSE","FALSE","Defects","Fulton Hogan","DEF-FUL-A2-014 - Crack in Kerb - WB Verge - 140m East of Guardrail Footing"
"be274cdc-ddc0-498f-90f4-85564da098f7","","checklist-sectioned","","ced0fa7fdf387c609bfb227da3e033bae7734250ba700a24d5efded50fc4d985","checklist","FALSE","FALSE","Defects","Fulton Hogan","DEF-FUL-A2-015 - Crack in Kerb - WB Verge - 140m East of Guardrail Footing"
"da0a9a57-ea25-48c8-adad-676409fbfa73","","checklist-sectioned","","ced0fa7fdf387c609bfb227da3e033bae7734250ba700a24d5efded50fc4d985","checklist","FALSE","FALSE","Defects","Fulton Hogan","DEF-FUL-A2-016 - Crack in Kerb - WB Verge - 140m East of Guardrail Footing"
"12d59c97-0b68-4274-9550-9de8755df974","","checklist-sectioned","","ced0fa7fdf387c609bfb227da3e033bae7734250ba700a24d5efded50fc4d985","checklist","FALSE","FALSE","Defects","Fulton Hogan","DEF-FUL-A2-017 - Crack in Kerb - WB Verge - 140m East of Guardrail Footing"
"8b870572-e2f4-47cc-b846-db31e8927535","","checklist-sectioned","","ced0fa7fdf387c609bfb227da3e033bae7734250ba700a24d5efded50fc4d985","checklist","FALSE","FALSE","Defects","Fulton Hogan","DEF-FUL-A2-018 - Crack in Kerb - WB Verge - 140m East of Guardrail Footing"
"5ca2a903-4b17-4c79-8c11-90f7b3cfcf12","","checklist-sectioned","","ced0fa7fdf387c609bfb227da3e033bae7734250ba700a24d5efded50fc4d985","checklist","FALSE","FALSE","Defects","Fulton Hogan","DEF-FUL-A2-019 - Crack in Kerb - WB Verge - 140m East of Guardrail Footing"
"53f13eb6-2d83-40d5-b12a-632379d1abb5","","checklist-sectioned","","ced0fa7fdf387c609bfb227da3e033bae7734250ba700a24d5efded50fc4d985","checklist","FALSE","FALSE","Defects","Fulton Hogan","DEF-FUL-A2-020 - Crack in Kerb - WB Verge - 150m East of Guardrail Footing"
"0c86c9fc-c41d-4f3e-93c5-3198c0652967","","checklist-sectioned","","ced0fa7fdf387c609bfb227da3e033bae7734250ba700a24d5efded50fc4d985","checklist","FALSE","FALSE","Defects","Fulton Hogan","DEF-FUL-A2-021 - Crack in Kerb - WB Verge - 180m East of Guardrail Footing"
"b0fc9f90-8e0d-46a3-af70-80ef01563413","","checklist-sectioned","","ced0fa7fdf387c609bfb227da3e033bae7734250ba700a24d5efded50fc4d985","checklist","FALSE","FALSE","Defects","Fulton Hogan","DEF-FUL-A2-022 - Crack in Kerb - WB Verge - 200m East of Guardrail Footing"
"e97e125a-2086-4cac-b627-f314eec1f239","","checklist-sectioned","","ced0fa7fdf387c609bfb227da3e033bae7734250ba700a24d5efded50fc4d985","checklist","FALSE","FALSE","Defects","Fulton Hogan","DEF-FUL-A2-023 - Crack in Kerb - WB Verge - 20m East of Guardrail Footing"
"f3584ad1-9736-4464-a1ca-b30c061ca94c","","checklist-sectioned","","ced0fa7fdf387c609bfb227da3e033bae7734250ba700a24d5efded50fc4d985","checklist","FALSE","FALSE","Defects","Fulton Hogan","DEF-FUL-A2-024 - Crack in Kerb - WB Verge - 230m East of Guardrail Footing"
"125fd34a-45d1-4856-b007-d694e74df14c","","checklist-sectioned","","ced0fa7fdf387c609bfb227da3e033bae7734250ba700a24d5efded50fc4d985","checklist","FALSE","FALSE","Defects","Fulton Hogan","DEF-FUL-A2-025 - Crack in Kerb - WB Verge - 260m East of Guardrail Footing"
