"Step Id","Warnings","State","Checklist Template","Type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"5f4a45ef-cd55-4fd9-8c6a-45ecc7b2cb6d","","fail","","folder","TRUE","FALSE","Site QA"
"814870b6-b7cc-4989-8267-435bbe94e0ef","","work-in-progress","","folder","TRUE","FALSE","Site QA","01-00-00 - Power Island 1"
"d7c2e6e4-dbf9-4bb5-99a8-4b06e4084056","","pass","","folder","TRUE","FALSE","Site QA","01-00-00 - Power Island 1","01-01-00 Gas Turbine"
"f8d6b573-5821-475c-9872-8161427a810f","","no-status-not-started","","folder","TRUE","FALSE","Site QA","01-00-00 - Power Island 1","01-01-00 Gas Turbine","CFA Piling"
"ef138f94-23cf-457e-beed-667345ecd4c7","","no-status-not-started","","folder","TRUE","FALSE","Site QA","01-00-00 - Power Island 1","01-01-00 Gas Turbine","Screw Piles"
"62049bc3-0062-44f3-8d4d-b6acabd0758d","","no-status-not-started","","folder","TRUE","FALSE","Site QA","01-00-00 - Power Island 1","01-01-00 Gas Turbine","Precast Panels"
"2e19cc1e-20e5-4913-8ee3-f78bc93237ff","","pass","","folder","TRUE","FALSE","Site QA","01-00-00 - Power Island 1","01-01-00 Gas Turbine","Concrete"
"7a7e7d5b-7d52-4b62-b6ae-ece85e7a7718","","pass","HPP-UGL-CIV-GN-GEN-ITP-015 FRP (structures) - Rev.2","checklist","FALSE","FALSE","Site QA","01-00-00 - Power Island 1","01-01-00 Gas Turbine","Concrete","HPP-GT01-FRP-ITP15-30-01 - PI- North Fuel Oil Unit"
"83330a30-3dd0-52a0-be7c-73ca8c0e77ee","","pass","","section","FALSE","FALSE","Site QA","01-00-00 - Power Island 1","01-01-00 Gas Turbine","Concrete","HPP-GT01-FRP-ITP15-30-01 - PI- North Fuel Oil Unit","1.0 Preliminaries"
"4f3fb4ff-c7d8-5d20-a4e9-f01c390bd8ae","","not-applicable","","checkpoint","TRUE","TRUE","Site QA","01-00-00 - Power Island 1","01-07-00 Electrical Control Packages","Concrete","HPP-GT01-FRP-ITP-015-18 - PI North - Aux Switchroom","2.0 Excavation and Pipe Laying","2.3 - Compaction - Foundation"
"44e14453-0c4e-5158-9364-108fda5fcd51","","not-applicable","","checkpoint","TRUE","TRUE","Site QA","01-00-00 - Power Island 1","01-07-00 Electrical Control Packages","Concrete","HPP-GT01-FRP-ITP-015-18 - PI North - Aux Switchroom","2.0 Excavation and Pipe Laying","2.4 - Foundation Inspection"
"4636ac26-409f-51f5-a5e4-16ddfd733e60","","not-applicable","","signoff","TRUE","TRUE","Site QA","01-00-00 - Power Island 1","01-07-00 Electrical Control Packages","Concrete","HPP-GT01-FRP-ITP-015-18 - PI North - Aux Switchroom","2.0 Excavation and Pipe Laying","AUTHORITY HOLDPOINT"
"8e4c8f84-ba8f-571d-8dba-ab1c18c5c4f1","","not-applicable","","checkpoint","TRUE","TRUE","Site QA","01-00-00 - Power Island 1","01-07-00 Electrical Control Packages","Concrete","HPP-GT01-FRP-ITP-015-18 - PI North - Aux Switchroom","2.0 Excavation and Pipe Laying","2.5 - Blinding"
"42a2aa42-d03c-54f5-b90e-87dfedec333b","","not-applicable","","checkpoint","TRUE","TRUE","Site QA","01-00-00 - Power Island 1","01-07-00 Electrical Control Packages","Concrete","HPP-GT01-FRP-ITP-015-18 - PI North - Aux Switchroom","2.0 Excavation and Pipe Laying","2.6 - Mating Concrete Surface Preparation"
"3302f7f7-4663-5e99-9a71-4926571f9e2c","","pass","","section","FALSE","FALSE","Site QA","01-00-00 - Power Island 1","01-07-00 Electrical Control Packages","Concrete","HPP-GT01-FRP-ITP-015-18 - PI North - Aux Switchroom","3.0 Installation of Cast In-situ Structures"
"f9aac530-5145-59ea-b605-24d50efa6906","","pass","","checkpoint","TRUE","TRUE","Site QA","01-00-00 - Power Island 1","01-07-00 Electrical Control Packages","Concrete","HPP-GT01-FRP-ITP-015-18 - PI North - Aux Switchroom","3.0 Installation of Cast In-situ Structures","3.1 - Formwork"
"f0a5e889-db98-58cf-8825-03bff858ab14","","pass","","signoff","TRUE","TRUE","Site QA","01-00-00 - Power Island 1","01-07-00 Electrical Control Packages","Concrete","HPP-GT01-FRP-ITP-015-18 - PI North - Aux Switchroom","3.0 Installation of Cast In-situ Structures","AUTHORITY HOLDPOINT"
"85b629e4-0696-5785-8d69-fa698cde49bb","","pass","","checkpoint","TRUE","TRUE","Site QA","01-00-00 - Power Island 1","01-07-00 Electrical Control Packages","Concrete","HPP-GT01-FRP-ITP-015-18 - PI North - Aux Switchroom","3.0 Installation of Cast In-situ Structures","3.2 - Steel reinforcement"
"29db96c8-ffc8-5dbb-8eb9-1909ac864ca2","","pass","","signoff","TRUE","TRUE","Site QA","01-00-00 - Power Island 1","01-07-00 Electrical Control Packages","Concrete","HPP-GT01-FRP-ITP-015-18 - PI North - Aux Switchroom","3.0 Installation of Cast In-situ Structures","AUTHORITY HOLDPOINT"
"394748fc-e2dc-5730-af1a-8d01cfb8fe40","","pass","","checkpoint","TRUE","TRUE","Site QA","01-00-00 - Power Island 1","01-07-00 Electrical Control Packages","Concrete","HPP-GT01-FRP-ITP-015-18 - PI North - Aux Switchroom","3.0 Installation of Cast In-situ Structures","3.3 - Reinforcement Splice Lengths"
"ae92f683-1824-504a-bd53-da15876b74af","","not-applicable","","checkpoint","TRUE","TRUE","Site QA","01-00-00 - Power Island 1","01-07-00 Electrical Control Packages","Concrete","HPP-GT01-FRP-ITP-015-18 - PI North - Aux Switchroom","3.0 Installation of Cast In-situ Structures","3.4 - Pit & Pipe Connections"
"b0ff6b25-1ae9-5223-9a1d-edd3458781e3","","not-applicable","","signoff","TRUE","TRUE","Site QA","01-00-00 - Power Island 1","01-07-00 Electrical Control Packages","Concrete","HPP-GT01-FRP-ITP-015-18 - PI North - Aux Switchroom","3.0 Installation of Cast In-situ Structures","AUTHORITY HOLDPOINT"
"064c59a1-6ba2-5a03-8c64-855627db6f56","","not-applicable","","checkpoint","TRUE","TRUE","Site QA","01-00-00 - Power Island 1","01-07-00 Electrical Control Packages","Concrete","HPP-GT01-FRP-ITP-015-18 - PI North - Aux Switchroom","3.0 Installation of Cast In-situ Structures","3.5 - Installation of Core Holes, Voids, HD Bolts and Embedments"
"dd76e887-09ac-58c1-8f67-7f5751165d3b","","not-applicable","","checkpoint","TRUE","TRUE","Site QA","01-00-00 - Power Island 1","01-07-00 Electrical Control Packages","Concrete","HPP-GT01-FRP-ITP-015-18 - PI North - Aux Switchroom","3.0 Installation of Cast In-situ Structures","3.6 - Tolerances of Core Holes, HD Bolts and Embedments"
"de7822f3-dfcb-53b0-a5bb-7f036b808d19","","not-applicable","","signoff","TRUE","TRUE","Site QA","01-00-00 - Power Island 1","01-07-00 Electrical Control Packages","Concrete","HPP-GT01-FRP-ITP-015-18 - PI North - Aux Switchroom","3.0 Installation of Cast In-situ Structures","AUTHORITY HOLDPOINT"
"8e178696-d5fd-5051-b7d8-47c1eaf82bbf","","pass","","checkpoint","TRUE","TRUE","Site QA","01-00-00 - Power Island 1","01-07-00 Electrical Control Packages","Concrete","HPP-GT01-FRP-ITP-015-18 - PI North - Aux Switchroom","3.0 Installation of Cast In-situ Structures","3.7 - Earthing for Concrete Structures"
"03aba13a-c772-55b4-a8fc-a1f4eaa2c3b0","","pass","","signoff","TRUE","TRUE","Site QA","01-00-00 - Power Island 1","01-07-00 Electrical Control Packages","Concrete","HPP-GT01-FRP-ITP-015-18 - PI North - Aux Switchroom","3.0 Installation of Cast In-situ Structures","AUTHORITY HOLDPOINT"
"0749d76c-04e6-5376-a7d3-2c8b7c6ab22c","","pass","","checkpoint","TRUE","TRUE","Site QA","01-00-00 - Power Island 1","01-07-00 Electrical Control Packages","Concrete","HPP-GT01-FRP-ITP-015-18 - PI North - Aux Switchroom","3.0 Installation of Cast In-situ Structures","3.8 - Concrete Mix and properties"
"ce8678b6-b180-5279-b7e5-bba451faae55","","pass","","checkpoint","TRUE","TRUE","Site QA","01-00-00 - Power Island 1","01-07-00 Electrical Control Packages","Concrete","HPP-GT01-FRP-ITP-015-18 - PI North - Aux Switchroom","3.0 Installation of Cast In-situ Structures","3.9a - Concrete Supply Temperature - GT Foundation Only"
"cc2413d1-5590-5410-a4c1-ae5e5749bbd0","","pass","","checkpoint","TRUE","TRUE","Site QA","01-00-00 - Power Island 1","01-07-00 Electrical Control Packages","Concrete","HPP-GT01-FRP-ITP-015-18 - PI North - Aux Switchroom","3.0 Installation of Cast In-situ Structures","3.9b - Concrete Supply Temperature - Other foundations"
"3b120b81-69f7-510d-8ab1-e1daa5e4bd32","","pass","","checkpoint","TRUE","TRUE","Site QA","01-00-00 - Power Island 1","01-07-00 Electrical Control Packages","Concrete","HPP-GT01-FRP-ITP-015-18 - PI North - Aux Switchroom","3.0 Installation of Cast In-situ Structures","3.10 - Concrete Placement"
"d65b7c98-6382-5558-9e16-0bbbd5ddb80f","","pass","","checkpoint","TRUE","TRUE","Site QA","01-00-00 - Power Island 1","01-07-00 Electrical Control Packages","Concrete","HPP-GT01-FRP-ITP-015-18 - PI North - Aux Switchroom","3.0 Installation of Cast In-situ Structures","3.11 - Concrete Slump Testing"
"92df7726-0b3d-5a05-9171-7b463359a329","","pass","","checkpoint","TRUE","TRUE","Site QA","01-00-00 - Power Island 1","01-07-00 Electrical Control Packages","Concrete","HPP-GT01-FRP-ITP-015-18 - PI North - Aux Switchroom","3.0 Installation of Cast In-situ Structures","3.12 - Concrete Compressive Strength Testing"
"5c438bf2-58c8-5fd5-ae6f-161281920f29","","pass","","checkpoint","TRUE","TRUE","Site QA","01-00-00 - Power Island 1","01-07-00 Electrical Control Packages","Concrete","HPP-GT01-FRP-ITP-015-18 - PI North - Aux Switchroom","3.0 Installation of Cast In-situ Structures","3.13 - Surface finish"
"ffa3d840-0c1e-5beb-8c4e-f793fb76c8e9","","not-applicable","","checkpoint","TRUE","TRUE","Site QA","01-00-00 - Power Island 1","01-07-00 Electrical Control Packages","Concrete","HPP-GT01-FRP-ITP-015-18 - PI North - Aux Switchroom","3.0 Installation of Cast In-situ Structures","3.14 - Surface Treatments"
"16b99f58-b1df-52d5-97cc-f75fd9e5a48b","","pass","","checkpoint","TRUE","TRUE","Site QA","01-00-00 - Power Island 1","01-07-00 Electrical Control Packages","Concrete","HPP-GT01-FRP-ITP-015-18 - PI North - Aux Switchroom","3.0 Installation of Cast In-situ Structures","3.15 - Joints"
"649b2b09-8512-59f6-808f-1dceead6bd51","","pass","","checkpoint","TRUE","TRUE","Site QA","01-00-00 - Power Island 1","01-07-00 Electrical Control Packages","Concrete","HPP-GT01-FRP-ITP-015-18 - PI North - Aux Switchroom","3.0 Installation of Cast In-situ Structures","3.16 - Curing"
"921a575e-c91a-5d0d-a34b-b39909860fb7","","pass","","checkpoint","TRUE","TRUE","Site QA","01-00-00 - Power Island 1","01-07-00 Electrical Control Packages","Concrete","HPP-GT01-FRP-ITP-015-18 - PI North - Aux Switchroom","3.0 Installation of Cast In-situ Structures","3.17 - Stripping of formwork"
"ced701e5-b817-5bd1-90d9-49f008d5037d","","not-applicable","","checkpoint","TRUE","TRUE","Site QA","01-00-00 - Power Island 1","01-07-00 Electrical Control Packages","Concrete","HPP-GT01-FRP-ITP-015-18 - PI North - Aux Switchroom","3.0 Installation of Cast In-situ Structures","3.18 - Concrete Repair (If required)"
"869f3017-4f67-57be-ba22-ff0f980f703b","","not-applicable","","signoff","TRUE","TRUE","Site QA","01-00-00 - Power Island 1","01-07-00 Electrical Control Packages","Concrete","HPP-GT01-FRP-ITP-015-18 - PI North - Aux Switchroom","3.0 Installation of Cast In-situ Structures","AUTHORITY HOLDPOINT"
"d38d3da4-b3a5-5292-83cd-741859a27e0f","","not-applicable","","section","FALSE","FALSE","Site QA","01-00-00 - Power Island 1","01-07-00 Electrical Control Packages","Concrete","HPP-GT01-FRP-ITP-015-18 - PI North - Aux Switchroom","4.0 Backfill and Compaction"
"5374a734-680b-58c6-8f3f-9050fa55be1e","","not-applicable","","checkpoint","TRUE","TRUE","Site QA","01-00-00 - Power Island 1","01-07-00 Electrical Control Packages","Concrete","HPP-GT01-FRP-ITP-015-18 - PI North - Aux Switchroom","4.0 Backfill and Compaction","4.1 - Structure Backfill"
"2e8e0907-c4c5-55f1-96fd-b55c9b43f4cd","","not-applicable","","checkpoint","TRUE","TRUE","Site QA","01-00-00 - Power Island 1","01-07-00 Electrical Control Packages","Concrete","HPP-GT01-FRP-ITP-015-18 - PI North - Aux Switchroom","4.0 Backfill and Compaction","4.2 - Compaction - Backfill"
"5d8c5cd8-be5e-5d5d-9b91-5af3c0856111","","not-applicable","","checkpoint","TRUE","TRUE","Site QA","01-00-00 - Power Island 1","01-07-00 Electrical Control Packages","Concrete","HPP-GT01-FRP-ITP-015-18 - PI North - Aux Switchroom","4.0 Backfill and Compaction","4.3 - Moisture Content"
"6c36f028-3c4f-513e-bbea-7c32626f4077","","pass","","section","FALSE","FALSE","Site QA","01-00-00 - Power Island 1","01-07-00 Electrical Control Packages","Concrete","HPP-GT01-FRP-ITP-015-18 - PI North - Aux Switchroom","5.0 Conformance check"
"e01ea280-9438-546d-8ca1-7a277be0f803","","pass","","checkpoint","TRUE","TRUE","Site QA","01-00-00 - Power Island 1","01-07-00 Electrical Control Packages","Concrete","HPP-GT01-FRP-ITP-015-18 - PI North - Aux Switchroom","5.0 Conformance check","5.1 - Survey Report"
"a7a7fa1c-cc1e-56b6-a119-f178069e16df","","pass","","signoff","TRUE","TRUE","Site QA","01-00-00 - Power Island 1","01-07-00 Electrical Control Packages","Concrete","HPP-GT01-FRP-ITP-015-18 - PI North - Aux Switchroom","5.0 Conformance check","AUTHORITY HOLDPOINT"
"a1aee3d9-180d-5b68-8354-cded50ed00d4","","pass","","checkpoint","TRUE","TRUE","Site QA","01-00-00 - Power Island 1","01-07-00 Electrical Control Packages","Concrete","HPP-GT01-FRP-ITP-015-18 - PI North - Aux Switchroom","5.0 Conformance check","5.2 - Concrete Test Results"
"dcf92cdf-2aa1-54bb-ae50-3908fa3c48d7","","not-applicable","","checkpoint","TRUE","TRUE","Site QA","01-00-00 - Power Island 1","01-07-00 Electrical Control Packages","Concrete","HPP-GT01-FRP-ITP-015-18 - PI North - Aux Switchroom","5.0 Conformance check","5.3 - Acceptance and closure of non-conforming items"
"a9861eef-6f54-5f70-a068-7e8e2099f0f7","","not-applicable","","signoff","TRUE","TRUE","Site QA","01-00-00 - Power Island 1","01-07-00 Electrical Control Packages","Concrete","HPP-GT01-FRP-ITP-015-18 - PI North - Aux Switchroom","5.0 Conformance check","AUTHORITY HOLDPOINT"
"add12333-b9bf-49b1-aeea-e9b4c006ba68","","pass","","folder","TRUE","FALSE","Site QA","01-00-00 - Power Island 1","01-08-00 Interconnecting Pipework & Cabling"
"3d74385e-b539-4f01-aaf3-4d9560da3b1a","","pass","","folder","TRUE","FALSE","Site QA","01-00-00 - Power Island 1","01-08-00 Interconnecting Pipework & Cabling","Concrete"
"479cc618-f650-4247-83be-e5067cfb1126","","pass","HPP-UGL-CIV-GN-GEN-ITP-015 FRP (structures) - Rev.2","checklist","FALSE","FALSE","Site QA","01-00-00 - Power Island 1","01-08-00 Interconnecting Pipework & Cabling","Concrete","HPP-GT01-FRP-ITP15-69-1 - PT8 (Base & Wall)"
"ccd77e6b-40ea-5f9e-914c-fbd0ec2745a5","","pass","","section","FALSE","FALSE","Site QA","01-00-00 - Power Island 1","01-08-00 Interconnecting Pipework & Cabling","Concrete","HPP-GT01-FRP-ITP15-69-1 - PT8 (Base & Wall)","1.0 Preliminaries"
"477c8eee-78ba-56a9-878b-333840dc1785","","pass","","checkpoint","TRUE","TRUE","Site QA","01-00-00 - Power Island 1","01-08-00 Interconnecting Pipework & Cabling","Concrete","HPP-GT01-FRP-ITP15-69-1 - PT8 (Base & Wall)","1.0 Preliminaries","1.1 - Documentation"
"a5ac7a6b-3380-5084-93e9-774deaa4cf8b","","pass","","checkpoint","TRUE","TRUE","Site QA","01-00-00 - Power Island 1","01-08-00 Interconnecting Pipework & Cabling","Concrete","HPP-GT01-FRP-ITP15-69-1 - PT8 (Base & Wall)","1.0 Preliminaries","1.2 - Lot Traceability"
"f46c5b51-5883-51f9-bb4c-79942648e705","","pass","","checkpoint","TRUE","TRUE","Site QA","01-00-00 - Power Island 1","01-08-00 Interconnecting Pipework & Cabling","Concrete","HPP-GT01-FRP-ITP15-69-1 - PT8 (Base & Wall)","1.0 Preliminaries","1.3 - Set out"
"040ae25f-6d9e-5d4e-895e-a26a2b40f2d8","","pass","","checkpoint","TRUE","TRUE","Site QA","01-00-00 - Power Island 1","01-08-00 Interconnecting Pipework & Cabling","Concrete","HPP-GT01-FRP-ITP15-69-1 - PT8 (Base & Wall)","1.0 Preliminaries","1.4 - Underlying Lot Conformance"
"922f48bf-33fa-5e73-8b2f-b0f1cebec021","","pass","","checkpoint","TRUE","TRUE","Site QA","01-00-00 - Power Island 1","01-08-00 Interconnecting Pipework & Cabling","Concrete","HPP-GT01-FRP-ITP15-69-1 - PT8 (Base & Wall)","1.0 Preliminaries","1.5 - Site Checklist(s)"
"9f2fdbd5-2e87-5660-a542-464c6299cc46","","pass","","section","FALSE","FALSE","Site QA","01-00-00 - Power Island 1","01-08-00 Interconnecting Pipework & Cabling","Concrete","HPP-GT01-FRP-ITP15-69-1 - PT8 (Base & Wall)","2.0 Excavation and Pipe Laying"
"e34ee410-9c30-5b8e-b88c-fc3eea388a8e","","pass","","checkpoint","TRUE","TRUE","Site QA","01-00-00 - Power Island 1","01-08-00 Interconnecting Pipework & Cabling","Concrete","HPP-GT01-FRP-ITP15-69-1 - PT8 (Base & Wall)","2.0 Excavation and Pipe Laying","2.1 - Excavation"
"18ded7ae-0a0b-55e8-a8c0-ab2ee381e90d","","pass","","checkpoint","TRUE","TRUE","Site QA","01-00-00 - Power Island 1","01-08-00 Interconnecting Pipework & Cabling","Concrete","HPP-GT01-FRP-ITP15-69-1 - PT8 (Base & Wall)","2.0 Excavation and Pipe Laying","2.2 - Unsuitable Material"
"0430a905-0512-5a01-9eb5-9678c3aeb1e9","","pass","","signoff","TRUE","TRUE","Site QA","01-00-00 - Power Island 1","01-08-00 Interconnecting Pipework & Cabling","Concrete","HPP-GT01-FRP-ITP15-69-1 - PT8 (Base & Wall)","2.0 Excavation and Pipe Laying","AUTHORITY HOLDPOINT"
"84b74817-d9c7-563c-ad2c-0a5ebbe21ac4","","pass","","checkpoint","TRUE","TRUE","Site QA","01-00-00 - Power Island 1","01-08-00 Interconnecting Pipework & Cabling","Concrete","HPP-GT01-FRP-ITP15-69-1 - PT8 (Base & Wall)","2.0 Excavation and Pipe Laying","2.3 - Compaction - Foundation"
"9b127064-fb62-5f33-bed7-0bf456879806","","pass","","checkpoint","TRUE","TRUE","Site QA","01-00-00 - Power Island 1","01-08-00 Interconnecting Pipework & Cabling","Concrete","HPP-GT01-FRP-ITP15-69-1 - PT8 (Base & Wall)","2.0 Excavation and Pipe Laying","2.4 - Foundation Inspection"
"5334a159-c774-5bbf-8c8e-79cea413f9cc","","pass","","signoff","TRUE","TRUE","Site QA","01-00-00 - Power Island 1","01-08-00 Interconnecting Pipework & Cabling","Concrete","HPP-GT01-FRP-ITP15-69-1 - PT8 (Base & Wall)","2.0 Excavation and Pipe Laying","AUTHORITY HOLDPOINT"
"37aba989-b095-5326-8bae-abf1ce788c48","","pass","","checkpoint","TRUE","TRUE","Site QA","01-00-00 - Power Island 1","01-08-00 Interconnecting Pipework & Cabling","Concrete","HPP-GT01-FRP-ITP15-69-1 - PT8 (Base & Wall)","2.0 Excavation and Pipe Laying","2.5 - Blinding"
"fa398e63-c88f-546b-af4c-a680df11772c","","pass","","checkpoint","TRUE","TRUE","Site QA","01-00-00 - Power Island 1","01-08-00 Interconnecting Pipework & Cabling","Concrete","HPP-GT01-FRP-ITP15-69-1 - PT8 (Base & Wall)","2.0 Excavation and Pipe Laying","2.6 - Mating Concrete Surface Preparation"
"31df5f09-d45f-533f-999f-671c4ecec30a","","pass","","section","FALSE","FALSE","Site QA","01-00-00 - Power Island 1","01-08-00 Interconnecting Pipework & Cabling","Concrete","HPP-GT01-FRP-ITP15-69-1 - PT8 (Base & Wall)","3.0 Installation of Cast In-situ Structures"
"8b1a67b8-7595-5ce8-aef6-30df9c20f71b","","pass","","checkpoint","TRUE","TRUE","Site QA","01-00-00 - Power Island 1","01-08-00 Interconnecting Pipework & Cabling","Concrete","HPP-GT01-FRP-ITP15-69-1 - PT8 (Base & Wall)","3.0 Installation of Cast In-situ Structures","3.1 - Formwork"
"9e09c159-2830-5d65-ac06-f1392bad6fcf","","pass","","signoff","TRUE","TRUE","Site QA","01-00-00 - Power Island 1","01-08-00 Interconnecting Pipework & Cabling","Concrete","HPP-GT01-FRP-ITP15-69-1 - PT8 (Base & Wall)","3.0 Installation of Cast In-situ Structures","AUTHORITY HOLDPOINT"
"3f99df8e-b417-5b3b-afc2-d0d183f68ae3","","pass","","checkpoint","TRUE","TRUE","Site QA","01-00-00 - Power Island 1","01-08-00 Interconnecting Pipework & Cabling","Concrete","HPP-GT01-FRP-ITP15-69-1 - PT8 (Base & Wall)","3.0 Installation of Cast In-situ Structures","3.2 - Steel reinforcement"
"f7800e66-aa90-5d62-b573-8305c6c133e3","","pass","","signoff","TRUE","TRUE","Site QA","01-00-00 - Power Island 1","01-08-00 Interconnecting Pipework & Cabling","Concrete","HPP-GT01-FRP-ITP15-69-1 - PT8 (Base & Wall)","3.0 Installation of Cast In-situ Structures","AUTHORITY HOLDPOINT"
"5fc95ca8-a8a3-57dc-81a6-887a49572e5a","","pass","","checkpoint","TRUE","TRUE","Site QA","01-00-00 - Power Island 1","01-08-00 Interconnecting Pipework & Cabling","Concrete","HPP-GT01-FRP-ITP15-69-1 - PT8 (Base & Wall)","3.0 Installation of Cast In-situ Structures","3.3 - Reinforcement Splice Lengths"
"b8a60dd7-e535-5dc2-9d3e-0d6fb9b734f8","","not-applicable","","checkpoint","TRUE","TRUE","Site QA","01-00-00 - Power Island 1","01-08-00 Interconnecting Pipework & Cabling","Concrete","HPP-GT01-FRP-ITP15-69-1 - PT8 (Base & Wall)","3.0 Installation of Cast In-situ Structures","3.4 - Pit & Pipe Connections"
"9156dd9c-3887-5035-a0f4-55aa3f9a07c0","","not-applicable","","signoff","TRUE","TRUE","Site QA","01-00-00 - Power Island 1","01-08-00 Interconnecting Pipework & Cabling","Concrete","HPP-GT01-FRP-ITP15-69-1 - PT8 (Base & Wall)","3.0 Installation of Cast In-situ Structures","AUTHORITY HOLDPOINT"
"ebf4a8ca-76d5-56dc-b4e5-41148e48e0dd","","not-applicable","","checkpoint","TRUE","TRUE","Site QA","01-00-00 - Power Island 1","01-08-00 Interconnecting Pipework & Cabling","Concrete","HPP-GT01-FRP-ITP15-69-1 - PT8 (Base & Wall)","3.0 Installation of Cast In-situ Structures","3.5 - Installation of Core Holes, Voids, HD Bolts and Embedments"
"dfb40c54-a687-54e0-a18c-cff5a339367e","","not-applicable","","checkpoint","TRUE","TRUE","Site QA","01-00-00 - Power Island 1","01-08-00 Interconnecting Pipework & Cabling","Concrete","HPP-GT01-FRP-ITP15-69-1 - PT8 (Base & Wall)","3.0 Installation of Cast In-situ Structures","3.6 - Tolerances of Core Holes, HD Bolts and Embedments"
"3a33bf70-84b8-5b84-b2e8-43fc8efbe2b8","","not-applicable","","signoff","TRUE","TRUE","Site QA","01-00-00 - Power Island 1","01-08-00 Interconnecting Pipework & Cabling","Concrete","HPP-GT01-FRP-ITP15-69-1 - PT8 (Base & Wall)","3.0 Installation of Cast In-situ Structures","AUTHORITY HOLDPOINT"
"8a4ee946-3d17-54c8-ad19-c087df52e23e","","pass","","checkpoint","TRUE","TRUE","Site QA","01-00-00 - Power Island 1","01-08-00 Interconnecting Pipework & Cabling","Concrete","HPP-GT01-FRP-ITP15-69-1 - PT8 (Base & Wall)","3.0 Installation of Cast In-situ Structures","3.7 - Earthing for Concrete Structures"
"ab9d3d71-a18d-5f1a-a942-4e8f8d9e5086","","pass","","signoff","TRUE","TRUE","Site QA","01-00-00 - Power Island 1","01-08-00 Interconnecting Pipework & Cabling","Concrete","HPP-GT01-FRP-ITP15-69-1 - PT8 (Base & Wall)","3.0 Installation of Cast In-situ Structures","AUTHORITY HOLDPOINT"
"429cc6f2-ce58-51c7-93b9-40b03adcdfc5","","pass","","checkpoint","TRUE","TRUE","Site QA","01-00-00 - Power Island 1","01-08-00 Interconnecting Pipework & Cabling","Concrete","HPP-GT01-FRP-ITP15-69-1 - PT8 (Base & Wall)","3.0 Installation of Cast In-situ Structures","3.8 - Concrete Mix and properties"
"246eb156-06aa-5ea6-a69f-d51fdc584b5b","","pass","","checkpoint","TRUE","TRUE","Site QA","01-00-00 - Power Island 1","01-08-00 Interconnecting Pipework & Cabling","Concrete","HPP-GT01-FRP-ITP15-69-1 - PT8 (Base & Wall)","3.0 Installation of Cast In-situ Structures","3.9a - Concrete Supply Temperature - GT Foundation Only"
"7595b191-17b7-5d70-bd90-42b7cd78938c","","pass","","checkpoint","TRUE","TRUE","Site QA","01-00-00 - Power Island 1","01-08-00 Interconnecting Pipework & Cabling","Concrete","HPP-GT01-FRP-ITP15-69-1 - PT8 (Base & Wall)","3.0 Installation of Cast In-situ Structures","3.9b - Concrete Supply Temperature - Other foundations"
"768944c3-8bc2-588c-886f-285040f1237d","","pass","","checkpoint","TRUE","TRUE","Site QA","01-00-00 - Power Island 1","01-08-00 Interconnecting Pipework & Cabling","Concrete","HPP-GT01-FRP-ITP15-69-1 - PT8 (Base & Wall)","3.0 Installation of Cast In-situ Structures","3.10 - Concrete Placement"
"9a3092f6-2b7f-516d-b31f-eae1e46e7984","","pass","","checkpoint","TRUE","TRUE","Site QA","01-00-00 - Power Island 1","01-08-00 Interconnecting Pipework & Cabling","Concrete","HPP-GT01-FRP-ITP15-69-1 - PT8 (Base & Wall)","3.0 Installation of Cast In-situ Structures","3.11 - Concrete Slump Testing"
"2713e9bd-1f69-59ad-ad47-47d2b26eb5bc","","pass","","checkpoint","TRUE","TRUE","Site QA","01-00-00 - Power Island 1","01-08-00 Interconnecting Pipework & Cabling","Concrete","HPP-GT01-FRP-ITP15-69-1 - PT8 (Base & Wall)","3.0 Installation of Cast In-situ Structures","3.12 - Concrete Compressive Strength Testing"
"89d543d1-57fc-57a3-bde8-634d5aa31afd","","pass","","checkpoint","TRUE","TRUE","Site QA","01-00-00 - Power Island 1","01-08-00 Interconnecting Pipework & Cabling","Concrete","HPP-GT01-FRP-ITP15-69-1 - PT8 (Base & Wall)","3.0 Installation of Cast In-situ Structures","3.13 - Surface finish"
"0bbd5a2b-6903-557b-b436-cdc713b13fe6","","not-applicable","","checkpoint","TRUE","TRUE","Site QA","01-00-00 - Power Island 1","01-08-00 Interconnecting Pipework & Cabling","Concrete","HPP-GT01-FRP-ITP15-69-1 - PT8 (Base & Wall)","3.0 Installation of Cast In-situ Structures","3.14 - Surface Treatments"
"5da72fdb-6661-53ac-83bb-71320a0baa96","","pass","","checkpoint","TRUE","TRUE","Site QA","01-00-00 - Power Island 1","01-08-00 Interconnecting Pipework & Cabling","Concrete","HPP-GT01-FRP-ITP15-69-1 - PT8 (Base & Wall)","3.0 Installation of Cast In-situ Structures","3.15 - Joints"
"f1ddd41f-852c-541e-852a-d44c54af66cb","","pass","","checkpoint","TRUE","TRUE","Site QA","01-00-00 - Power Island 1","01-08-00 Interconnecting Pipework & Cabling","Concrete","HPP-GT01-FRP-ITP15-69-1 - PT8 (Base & Wall)","3.0 Installation of Cast In-situ Structures","3.16 - Curing"
