type,name,values,prefix,postfix,usage count,user addable,template name,,,,,,,,,,,,
label,All asphalt with a specified binder class of C600 or containing a PMB || 10°C || 15°C,,,,,,,,,,,,,,,,,,
checkpoint-no-status,Table 407.271 Limits for Characteristic Density Ratio (Six Tests),,,,,,,,,,,,,,,,,,
label,For layers less than 50 mm thick,,,,,,,,,,,,,,,,,,
label,Characteristic Value of the Density Ratio (Rc) || Assessment,,,,,,,,,,,,,,,,,,
label,– – – – – – – – – –,,,,,,,,,,,,,,,,,,
label,95.0% or more || Accept lot subject to no other nonconformances raised for the lot,,,,,,,,,,,,,,,,,,
label,94.9% to 93.0% || Lot may be accepted at a reduced rate calculated by P = 15 Rc - 1325,,,,,,,,,,,,,,,,,,
label,92.9% or less || Remove and replace asphalt,,,,,,,,,,,,,,,,,,
label,– – – – – – – – – –,,,,,,,,,,,,,,,,,,
label,For layers 50 mm thick or greater,,,,,,,,,,,,,,,,,,
label,Characteristic Value of the Density Ratio (Rc) || Assessment,,,,,,,,,,,,,,,,,,
label,– – – – – – – – – –,,,,,,,,,,,,,,,,,,
label,96.0% or more || Accept lot subject to no other nonconformances raised for the lot.,,,,,,,,,,,,,,,,,,
label,95.9% to 94.0% || Lot may be accepted at a reduced rate calculated by P = 15 Rc - 1340,,,,,,,,,,,,,,,,,,
label,93.9% or less || Remove and replace asphalt,,,,,,,,,,,,,,,,,,
checkpoint-no-status,Table 407.292 Minimum Number of Level Measurements per Lot,,,,,,,,,,,,,,,,,,
label,Scale of Surface Level Measurement || Minimum Number of Measurements Per Lot,,,,,,,,,,,,,,,,,,
label,– – – – – – – – – –,,,,,,,,,,,,,,,,,,
label,Scale A || 80,,,,,,,,,,,,,,,,,,
label,Scale B || 40,,,,,,,,,,,,,,,,,,
checkpoint-no-status,Table 407.293 Mean Surface Level Tolerances for the Sub-base and Pavement Courses,,,,,,,,,,,,,,,,,,
label,Granular or Cement Treated Subbase: x̅ Range (mm) / Max. S (mm) || Asphalt Layers: x̅ Range (mm) / Max. S (mm),,,,,,,,,,,,,,,,,,
label,– – – – – – – – – –,,,,,,,,,,,,,,,,,,
label,Scale of Surface Level Measurement: Scale A,,,,,,,,,,,,,,,,,,
label,+4 to -8 / 8 || ±5 / 8,,,,,,,,,,,,,,,,,,
label,– – – – – – – – – –,,,,,,,,,,,,,,,,,,
label,Scale of Surface Level Measurement: Scale B,,,,,,,,,,,,,,,,,,
label,+6 to -12 / 13 || ±8 / 10,,,,,,,,,,,,,,,,,,
label,– – – – – – – – – –,,,,,,,,,,,,,,,,,,
label,Notes on Table 407.293,,,,,,,,,,,,,,,,,,
label,x̅ is the mean value of all level readings taken in the lot (a negative value designates a measured departure below the design level and positive value designates a surface level above the design level),,,,,,,,,,,,,,,,,,
label,S is the standard deviation of all level readings taken in the lot.,,,,,,,,,,,,,,,,,,
checkpoint-no-status,Table 408.141 Maximum Time Limit for Removal of Loose Aggregate,,,,,,,,,,,,,,,,,,
label,Traffic Volume (AADT) * || Maximum Time Limit,,,,,,,,,,,,,,,,,,
label,– – – – – – – – – –,,,,,,,,,,,,,,,,,,
label,>5000 and all Freeways || Within 8 hours of sealing,,,,,,,,,,,,,,,,,,
label,>2000 to 5000 || Within 24 hours of sealing,,,,,,,,,,,,,,,,,,
label,>500 to 2000 || Within 48 hours of sealing,,,,,,,,,,,,,,,,,,
label,<500 || Within 5 days of sealing,,,,,,,,,,,,,,,,,,
checkpoint-no-status,Table 408.152 Surface Texture Requirements,,,,,,,,,,,,,,,,,,
label,SINGLE/SINGLE TREATMENTS,,,,,,,,,,,,,,,,,,
label,Mean Texture Depth (mm),,,,,,,,,,,,,,,,,,
label,Size 5 :: Size 7 :: Size 10 :: Size 14 || Action Required,,,,,,,,,,,,,,,,,,
label,– – – – – – – – – –,,,,,,,,,,,,,,,,,,
label,Treatment: Seals (All Types) (1),,,,,,,,,,,,,,,,,,
label,1.0 to 1.6 :: 1.3 to 1.8 :: 1.5 to 2.5 :: 2.0 to 4.0 || Accept,,,,,,,,,,,,,,,,,,
label,0.8 to 1.0 or 1.6 to 1.8 :: 1.2 to 1.3 or 1.8 to 2.0 :: 1.3 to 1.5 or 2.5 to 3.0 :: 1.7 to 2.0 or 4.0 to 4.5 || The Superintendent may require rectification of the works or elect to reduce payment for the lot by $1.00/m^2,,,,,,,,,,,,,,,,,,
label,< 0.8 or > 1.8 :: < 1.2 or > 2.0 :: < 1.3 or > 3.0 :: < 1.7 or > 4.5 || Work to be rectified,,,,,,,,,,,,,,,,,,
label,– – – – – – – – – –,,,,,,,,,,,,,,,,,,
label,Treatment: Initial Seals (2),,,,,,,,,,,,,,,,,,
label,N/A :: 1.0 to 2.0 :: 1.2 to 3.0 :: N/A || Accept,,,,,,,,,,,,,,,,,,
label,N/A :: < 1.0 or > 2.0 :: < 1.2 or > 3.0 :: N/A || Work to be rectified,,,,,,,,,,,,,,,,,,
label,– – – – – – – – – –,,,,,,,,,,,,,,,,,,
label,Treatment: Surface Enrichment (1),,,,,,,,,,,,,,,,,,
label,N/A :: N/A :: 0.8 :: 0.8 || Accept,,,,,,,,,,,,,,,,,,
label,N/A :: N/A :: < 0.8 :: < 0.8 || Work to be rectified,,,,,,,,,,,,,,,,,,
label,– – – – – – – – – –,,,,,,,,,,,,,,,,,,
label,DOUBLE/DOUBLE TREATMENTS,,,,,,,,,,,,,,,,,,
label,Mean Texture Depth (mm),,,,,,,,,,,,,,,,,,
label,Size 10/5 :: Size 10/7 :: Size 14/5 :: Size 14/7 :: Size 20/7 || Action Required,,,,,,,,,,,,,,,,,,
label,– – – – – – – – – –,,,,,,,,,,,,,,,,,,
label,Treatment: Seals (All Types) (1),,,,,,,,,,,,,,,,,,
label,1.3 to 2.1 :: 1.3 to 2.2 :: 1.3 to 2.4 :: 1.3 to 2.4 :: 1.4 to 2.5 || Accept,,,,,,,,,,,,,,,,,,
label,1.2 to 1.3 or 2.0 to 2.3 :: 1.2 to 1.3 or 2.1 to 2.4 :: 1.2 to 1.3 or 2.4 to 2.7 :: 1.2 to 1.3 or 2.4 to 2.7 :: 1.3 to 1.4 or 2.5 to 2.8 || The Superintendent may require rectification of the works or elect to reduce payment for the lot by $1.00/m^2,,,,,,,,,,,,,,,,,,
label,< 1.1 or > 2.3 :: < 1.1 or > 2.4 :: < 1.2 or > 2.7 :: < 1.2 or > 2.7 :: < 1.3 or > 2.8 || Work to be rectified,,,,,,,,,,,,,,,,,,
label,– – – – – – – – – –,,,,,,,,,,,,,,,,,,
label,Treatment: Initial Seals (2),,,,,,,,,,,,,,,,,,
label,1.0 to 2.0 :: 1.0 to 2.0 :: N/A :: N/A :: N/A || Accept,,,,,,,,,,,,,,,,,,
label,< 1.0 or > 2.0 :: < 1.0 or > 2.0 :: N/A :: N/A :: N/A || Work to be rectified,,,,,,,,,,,,,,,,,,
label,– – – – – – – – – –,,,,,,,,,,,,,,,,,,
label,Notes:,,,,,,,,,,,,,,,,,,
label,"(1) Surface texture measurements for sprayed seals and surface enrichment may be undertaken at any time during the Defects Liability Period, but final acceptance of works is not affected until the end of the Defects Liability Period.",,,,,,,,,,,,,,,,,,
label,"(2) Surface texture measurements for initial seals shall be undertaken between 10 and 15 weeks after placement. If tests are not undertaken in this period and later test results require the works to be rectified, the later test results are to be used for acceptance of the works.",,,,,,,,,,,,,,,,,,
checkpoint-no-status,Table 408.153 Assessment of Aggregate Retention,,,,,,,,,,,,,,,,,,
label,Degree of Aggregate Stripping || Action Required,,,,,,,,,,,,,,,,,,
label,– – – – – – – – – –,,,,,,,,,,,,,,,,,,
label,0 to 2 || Accept,,,,,,,,,,,,,,,,,,
label,"3 to 5 || Work to be re-tested within one month prior to the end of the Defects Liability Period. If the Degree of Aggregate Stripping has increased since it was last tested, the work shall be rectified before the end of the Defects Liability Period.",,,,,,,,,,,,,,,,,,
label,Greater than 5 || Work shall be rectified within 5 days.,,,,,,,,,,,,,,,,,,
label,– – – – – – – – – –,,,,,,,,,,,,,,,,,,
label,"Note: Aggregate retention measures may be undertaken at any time during the Defects Liability Period, but final acceptance of works is not affected until the end of the Defects Liability Period.",,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
checklist-sectioned,ITP - Unbound Flexible Pavement Construction,itp,,,,Yes,ITP - Unbound Flexible Pavement Construction Rev0,bdb50099-780b-471e-9a31-0061e85b9413,,,,,,,,,,,
checkpoint-group,1 - Preliminary Works,,,,,,,,,,,,,,,,,,
checkpoint-status,1.1 Check for correct documentation,,,,,,,,,,,,,,,,,,
label,FREQUENCY: Prior to commencing any activity,,,,,,,,,,,,,,,,,,
label,ACCEPTANCE CRITERIA: Ensure that all employees and subcontractors are:,,,,,,,,,,,,,,,,,,
label,– using the correct and complete set of drawings,,,,,,,,,,,,,,,,,,
label,– all drawings are the latest revision,,,,,,,,,,,,,,,,,,
label,REFERENCE DOCUMENTS: Drawings and drawing registers,,,,,,,,,,,,,,,,,,
label,INSPECTION/TEST METHOD: Visual inspection,,,,,,,,,,,,,,,,,,
label,RECORD OF CONFORMITY: This ITP signed,,,,,,,,,,,,,,,,,,
label,HP*,,,,,,,,,,,,,,,,,,
label,RESPONSIBILITY: Site Engineer,,,,,,,,,,,,,,,,,,
text,DATE:,,,,,,,,,,,,,,,,,,
checkpoint-status,1.2 Material Classification,,,,,,,,,,,,,,,,,,
label,FREQUENCY: Prior to commencing works,,,,,,,,,,,,,,,,,,
label,ACCEPTANCE CRITERIA: Hold Point:,,,,,,,,,,,,,,,,,,
label,○ All crushed rock proposed for use shall be current registered mixes in accordance with VicRoads RC500.02 and conform to specified requirements applicable to that class of product,,,,,,,,,,,,,,,,,,
label,REFERENCE DOCUMENTS: 812.04 VicRoads RC500.02,,,,,,,,,,,,,,,,,,
label,INSPECTION/TEST METHOD: Document Review,,,,,,,,,,,,,,,,,,
label,RECORD OF CONFORMITY: This ITP signed,,,,,,,,,,,,,,,,,,
label,AP,,,,,,,,,,,,,,,,,,
label,RESPONSIBILITY: Site Engineer / QAV,,,,,,,,,,,,,,,,,,
text,DATE:,,,,,,,,,,,,,,,,,,
checkpoint-status,1.3 Implementation of all measures and controls,,,,,,,,,,,,,,,,,,
label,FREQUENCY: Prior to commencing works,,,,,,,,,,,,,,,,,,
label,"ACCEPTANCE CRITERIA: All necessary measures and controls are being implemented, that is: PSP, EMP, TMP, SWMS & WP`",,,,,,,,,,,,,,,,,,
label,"REFERENCE DOCUMENTS: PSP, EMP, TMP, JSEA, SWMS, WP",,,,,,,,,,,,,,,,,,
label,INSPECTION/TEST METHOD: Visual Inspection,,,,,,,,,,,,,,,,,,
label,RECORD OF CONFORMITY: This ITP signed,,,,,,,,,,,,,,,,,,
label,HP*,,,,,,,,,,,,,,,,,,
label,RESPONSIBILITY: Site Engineer,,,,,,,,,,,,,,,,,,
text,DATE:,,,,,,,,,,,,,,,,,,
checkpoint-status,1.4 Plant and Equipment,,,,,,,,,,,,,,,,,,
label,FREQUENCY: Prior to commencing works,,,,,,,,,,,,,,,,,,
label,ACCEPTANCE CRITERIA: Plant and equipment used in the Works are appropriate to achieve specification requirements and is inducted,,,,,,,,,,,,,,,,,,
label,REFERENCE DOCUMENTS: N/A,,,,,,,,,,,,,,,,,,
label,INSPECTION/TEST METHOD: Visual Inspection,,,,,,,,,,,,,,,,,,
label,RECORD OF CONFORMITY: This ITP signed,,,,,,,,,,,,,,,,,,
label,IP,,,,,,,,,,,,,,,,,,
label,RESPONSIBILITY: Site Engineer,,,,,,,,,,,,,,,,,,
text,DATE:,,,,,,,,,,,,,,,,,,
checkpoint-group,2 - Placement,,,,,,,,,,,,,,,,,,
checkpoint-status,2.1 The commencement of construction of base and subbase,,,,,,,,,,,,,,,,,,
label,FREQUENCY: Prior to placing subbase,,,,,,,,,,,,,,,,,,
label,ACCEPTANCE CRITERIA: Underlying ITP signed off,,,,,,,,,,,,,,,,,,
label,○ Identifying and removing soft areas to a minimum of 200mm depth. Underlying layer shall be clean of all foreign matter. The edges of previously placed materials shall be watered. Proof roll underlying layer prior to commencing,,,,,,,,,,,,,,,,,,
label,REFERENCE DOCUMENTS: Drawings,,,,,,,,,,,,,,,,,,
label,INSPECTION/TEST METHOD: Verify,,,,,,,,,,,,,,,,,,
label,RECORD OF CONFORMITY: This ITP signed,,,,,,,,,,,,,,,,,,
label,IP,,,,,,,,,,,,,,,,,,
label,RESPONSIBILITY: Site Engineer,,,,,,,,,,,,,,,,,,
text,DATE:,,,,,,,,,,,,,,,,,,
checkpoint-status,2.2 Delivery Dockets,,,,,,,,,,,,,,,,,,
label,FREQUENCY: Each lot,,,,,,,,,,,,,,,,,,
label,"ACCEPTANCE CRITERIA: Where material is scheduled for measurement by loose volume in delivery vehicles or by mass, a delivery docket for each load shall be issued to the Superintendent at the point of delivery.",,,,,,,,,,,,,,,,,,
label,REFERENCE DOCUMENTS: –,,,,,,,,,,,,,,,,,,
label,INSPECTION/TEST METHOD: Verify,,,,,,,,,,,,,,,,,,
label,RECORD OF CONFORMITY: This ITP signed,,,,,,,,,,,,,,,,,,
label,IP,,,,,,,,,,,,,,,,,,
label,RESPONSIBILITY: Site Engineer,,,,,,,,,,,,,,,,,,
text,DATE:,,,,,,,,,,,,,,,,,,
checkpoint-status,2.3 Layer Thickness,,,,,,,,,,,,,,,,,,
label,FREQUENCY: Each layer,,,,,,,,,,,,,,,,,,
label,"ACCEPTANCE CRITERIA: Material is to be compacted to the overall thickness shown in the drawings (dependent on pavement type), subbase not less than the specified thickness by more than 15 mm",,,,,,,,,,,,,,,,,,
label,REFERENCE DOCUMENTS: Drawings and 304.06(c),,,,,,,,,,,,,,,,,,
label,INSPECTION/TEST METHOD: Visual and Measure,,,,,,,,,,,,,,,,,,
label,RECORD OF CONFORMITY: This ITP signed,,,,,,,,,,,,,,,,,,
label,IP,,,,,,,,,,,,,,,,,,
label,RESPONSIBILITY: Site Engineer,,,,,,,,,,,,,,,,,,
text,DATE:,,,,,,,,,,,,,,,,,,
checkpoint-status,2.4 Conformity with Drawing,,,,,,,,,,,,,,,,,,
label,FREQUENCY: Each lot,,,,,,,,,,,,,,,,,,
label,ACCEPTANCE CRITERIA: Width of each side of the pavement shall not be less than the specified offset width or more than 50 mm outside the specified offset width when measured at right angles from the centre line or design line.,,,,,,,,,,,,,,,,,,
label,"○ Where pavement is to be constructed to the lip level of kerb and channel, it shall be constructed flush with the lip of the channel or not more than 5 mm above.",,,,,,,,,,,,,,,,,,
label,○ Any material that has been compacted and then trimmed from the compacted surface to conform,,,,,,,,,,,,,,,,,,
label,REFERENCE DOCUMENTS: –,,,,,,,,,,,,,,,,,,
label,INSPECTION/TEST METHOD: Verify,,,,,,,,,,,,,,,,,,
label,RECORD OF CONFORMITY: This ITP signed,,,,,,,,,,,,,,,,,,
label,IP,,,,,,,,,,,,,,,,,,
label,RESPONSIBILITY: Site Engineer,,,,,,,,,,,,,,,,,,
text,DATE:,,,,,,,,,,,,,,,,,,
checkpoint-status,2.5 Jointing,,,,,,,,,,,,,,,,,,
label,FREQUENCY: Each lot,,,,,,,,,,,,,,,,,,
label,ACCEPTANCE CRITERIA: (a) material shall be spread in such a manner as to minimise the number of joints,,,,,,,,,,,,,,,,,,
label,(b) transverse joints shall be offset from one layer to the next by not less than 2m,,,,,,,,,,,,,,,,,,
label,(c) longitudinal joints shall be offset from one layer to the next by not less than 150mm.,,,,,,,,,,,,,,,,,,
label,(e) longitudinal joints shall be located within 300 mm of the planned position of traffic lanes lines or within 300 mm of the centre of a traffic lane.,,,,,,,,,,,,,,,,,,
label,REFERENCE DOCUMENTS: 304.07,,,,,,,,,,,,,,,,,,
label,INSPECTION/TEST METHOD: Visual Inspection,,,,,,,,,,,,,,,,,,
label,RECORD OF CONFORMITY: This ITP signed,,,,,,,,,,,,,,,,,,
label,IP,,,,,,,,,,,,,,,,,,
label,RESPONSIBILITY: Site Engineer,,,,,,,,,,,,,,,,,,
text,DATE:,,,,,,,,,,,,,,,,,,
checkpoint-group,3 - Testing and Conformance,,,,,,,,,,,,,,,,,,
checkpoint-status,3.1 Determine Testing Scale & Initial testing frequency,,,,,,,,,,,,,,,,,,
label,FREQUENCY: Prior to Testing,,,,,,,,,,,,,,,,,,
label,"ACCEPTANCE CRITERIA: Where testing is specified in Clause 304.10(c) or (d) and Clause 304.12 requires it to be Scale B, the first lot of each pavement course shall be tested for post-compaction grading and PI.",,,,,,,,,,,,,,,,,,
label,"○ If the first lot each pavement course satisfies the specified post compaction requirements in Clause 304.10(a) and (b), as applicable, no further post-compaction testing will be required for that pavement course.",,,,,,,,,,,,,,,,,,
label,REFERENCE DOCUMENTS: Table 204.161 304.10 (c or d) 304.10 (a) 304.10 (b)(ii) Table 304.101 Table 304.103 304.11 (c) (ii),,,,,,,,,,,,,,,,,,
label,INSPECTION/TEST METHOD: Document Review/ Site Inspection,,,,,,,,,,,,,,,,,,
label,RECORD OF CONFORMITY: This ITP signed,,,,,,,,,,,,,,,,,,
label,AP,,,,,,,,,,,,,,,,,,
label,RESPONSIBILITY: Site Engineer,,,,,,,,,,,,,,,,,,
text,DATE:,,,,,,,,,,,,,,,,,,
checkpoint-status,3.2 Post Compaction Testing,,,,,,,,,,,,,,,,,,
label,FREQUENCY: Each Lot 304.10 (a) & (b),,,,,,,,,,,,,,,,,,
label,"ACCEPTANCE CRITERIA: If the first lot does not meet the requirements specified in Clause 304.10(a) and (b), the Contractor shall then seek approval from the Superintendent before work proceeds.",,,,,,,,,,,,,,,,,,
label,REFERENCE DOCUMENTS: 304.11 (c) (ii),,,,,,,,,,,,,,,,,,
label,INSPECTION/TEST METHOD: PI,,,,,,,,,,,,,,,,,,
label,RECORD OF CONFORMITY: This ITP sIgned,,,,,,,,,,,,,,,,,,
label,HP,,,,,,,,,,,,,,,,,,
label,RESPONSIBILITY: Site Engineer,,,,,,,,,,,,,,,,,,
text,DATE:,,,,,,,,,,,,,,,,,,
holdpoint,AUTHORITY HOLDPOINT,,,,,,,,,,,,,,,,,,
checkpoint-status,3.3 Test Rolling,,,,,,,,,,,,,,,,,,
label,FREQUENCY: Each lot,,,,,,,,,,,,,,,,,,
label,ACCEPTANCE CRITERIA: Hold Point:,,,,,,,,,,,,,,,,,,
label,"○ All pavement layers shall be compacted to withstand rolling and shall be test rolled in accordance with Section 173, prior to acceptance of the layer.",,,,,,,,,,,,,,,,,,
label,REFERENCE DOCUMENTS: 304.08,,,,,,,,,,,,,,,,,,
label,INSPECTION/TEST METHOD: Test Roll,,,,,,,,,,,,,,,,,,
label,RECORD OF CONFORMITY: This ITP signed,,,,,,,,,,,,,,,,,,
label,HP,,,,,,,,,,,,,,,,,,
label,RESPONSIBILITY: Site Engineer / QAV,,,,,,,,,,,,,,,,,,
text,DATE:,,,,,,,,,,,,,,,,,,
holdpoint,AUTHORITY HOLDPOINT,,,,,,,,,,,,,,,,,,
checkpoint-status,3.4 Compaction Testing,,,,,,,,,,,,,,,,,,
label,"FREQUENCY: Every Lot, Every second lot (reduced frequency)",,,,,,,,,,,,,,,,,,
label,ACCEPTANCE CRITERIA: The calculation of density ratio shall be based on tests performed using Modified compactive effort. The work shall be assessed for compliance with Scale B requirements for testing and acceptance of compaction as specified in the table below,,,,,,,,,,,,,,,,,,
label,– – – – – – – – – –,,,,,,,,,,,,,,,,,,
label,Characteristic Density Ratio % (six tests),,,,,,,,,,,,,,,,,,
label,Lower Subbase Layers || Upper Subbase Layers || Base Layers: Layer directly beneath the Bituminous Surfacing || Base Layers: Other Layers,,,,,,,,,,,,,,,,,,
label,– – – – – – – – – –,,,,,,,,,,,,,,,,,,
label,○ Compaction Scale: A,,,,,,,,,,,,,,,,,,
label,Not less than 98.0 || Not less than 98.0 || Not less than 100.0 || Not less than 99.0,,,,,,,,,,,,,,,,,,
label,○ Compaction Scale: B,,,,,,,,,,,,,,,,,,
label,Not less than 97.0 || Not less than 97.0 || Not less than 98.0 || Not less than 98.0,,,,,,,,,,,,,,,,,,
label,– – – – – – – – – –,,,,,,,,,,,,,,,,,,
label,REFERENCE DOCUMENTS: 304.08 Table 304.061 304.11 (b) Table 304.111,,,,,,,,,,,,,,,,,,
label,INSPECTION/TEST METHOD: Test point,,,,,,,,,,,,,,,,,,
label,RECORD OF CONFORMITY: This ITP signed,,,,,,,,,,,,,,,,,,
label,TP,,,,,,,,,,,,,,,,,,
label,RESPONSIBILITY: Site Engineer,,,,,,,,,,,,,,,,,,
text,DATE:,,,,,,,,,,,,,,,,,,
checkpoint-status,3.5 Post Compaction Testing,,,,,,,,,,,,,,,,,,
label,FREQUENCY: Refer to table 304.111 for various minimum frequency or testing for Grading and PL,,,,,,,,,,,,,,,,,,
label,"ACCEPTANCE CRITERIA: If specified in Clause 304.10(c) or Clause 304.10(d), following completion of compaction, material shall be tested for post-compaction grading or Plasticity Index (PI) at the frequency specified in Clause 304.11 for the appropriate Scale of Testing specified in Clause 304.12(a).",,,,,,,,,,,,,,,,,,
label,REFERENCE DOCUMENTS: 304.10 Table 304.101,,,,,,,,,,,,,,,,,,
label,INSPECTION/TEST METHOD: Test point,,,,,,,,,,,,,,,,,,
label,RECORD OF CONFORMITY: This ITP signed,,,,,,,,,,,,,,,,,,
label,TP,,,,,,,,,,,,,,,,,,
label,RESPONSIBILITY: Site Engineer,,,,,,,,,,,,,,,,,,
text,DATE:,,,,,,,,,,,,,,,,,,
checkpoint-status,3.6 Shape,,,,,,,,,,,,,,,,,,
label,FREQUENCY: Each lot,,,,,,,,,,,,,,,,,,
label,ACCEPTANCE CRITERIA: Layer to be finished to a smooth and uniform surface and after compaction shall have no point deviation > 8mm from 3m straight edge. The subbase shall also not be less than the specified thickness by more than 15mm,,,,,,,,,,,,,,,,,,
label,"REFERENCE DOCUMENTS: 304.06(b, d, i) Drawings Table 304.062",,,,,,,,,,,,,,,,,,
label,INSPECTION/TEST METHOD: Survey,,,,,,,,,,,,,,,,,,
label,RECORD OF CONFORMITY: This ITP signed,,,,,,,,,,,,,,,,,,
label,IP,,,,,,,,,,,,,,,,,,
label,RESPONSIBILITY: Site Engineer,,,,,,,,,,,,,,,,,,
text,DATE:,,,,,,,,,,,,,,,,,,
checkpoint-status,3.7 Completed Surface Level Compliance,,,,,,,,,,,,,,,,,,
label,FREQUENCY: Each lot,,,,,,,,,,,,,,,,,,
label,ACCEPTANCE CRITERIA: Each level measurement shall be taken at random locations over the area of the lot in accordance with the VicRoads Test Method and the number of measurements taken within each lot shall not be less than the number specified in Table 304.061.,,,,,,,,,,,,,,,,,,
label,○ The mean and standard deviation of the departures from the design surface level for the pavement courses at their respective levels within each lot shall meet the requirements of Table 304.062.,,,,,,,,,,,,,,,,,,
label,– – – – – – – – – –,,,,,,,,,,,,,,,,,,
label,Table 304.062 Surface Level Tolerances for the Pavement Courses,,,,,,,,,,,,,,,,,,
label,– – – – – – – – – –,,,,,,,,,,,,,,,,,,
label,Scale of Level Measurement: Scale A,,,,,,,,,,,,,,,,,,
label,Lower Subbase: x̅ Range (mm) || Max. S (mm),,,,,,,,,,,,,,,,,,
label,+6 to -10 || 10,,,,,,,,,,,,,,,,,,
label,Upper Subbase: x̅ Range (mm) || Max. S (mm),,,,,,,,,,,,,,,,,,
label,+4 to -8 || 8,,,,,,,,,,,,,,,,,,
label,Base: x̅ Range (mm) || Max. S (mm),,,,,,,,,,,,,,,,,,
label,±5 || 8,,,,,,,,,,,,,,,,,,
label,– – – – – – – – – –,,,,,,,,,,,,,,,,,,
label,Scale of Level Measurement: Scale B,,,,,,,,,,,,,,,,,,
label,Lower Subbase: x̅ Range (mm) || Max. S (mm),,,,,,,,,,,,,,,,,,
label,+8 to -16 || 15,,,,,,,,,,,,,,,,,,
label,Upper Subbase: x̅ Range (mm) || Max. S (mm),,,,,,,,,,,,,,,,,,
label,+6 to -12 || 13,,,,,,,,,,,,,,,,,,
label,Base: x̅ Range (mm) || Max. S (mm),,,,,,,,,,,,,,,,,,
label,±8 || 10,,,,,,,,,,,,,,,,,,
label,– – – – – – – – – –,,,,,,,,,,,,,,,,,,
label,Notes:,,,,,,,,,,,,,,,,,,
label,1. x̅ is the mean value of all level readings taken in the lot,,,,,,,,,,,,,,,,,,
label,2. S is the standard deviation of all level readings taken in the lot,,,,,,,,,,,,,,,,,,
label,3. A negative value designates a measured departure below the design level and positive value designates a surface level above the design level,,,,,,,,,,,,,,,,,,
label,– – – – – – – – – –,,,,,,,,,,,,,,,,,,
label,REFERENCE DOCUMENTS: 304.06(b) Drawings Table 304.062,,,,,,,,,,,,,,,,,,
label,INSPECTION/TEST METHOD: Survey,,,,,,,,,,,,,,,,,,
label,RECORD OF CONFORMITY: This ITP signed,,,,,,,,,,,,,,,,,,
label,SCP,,,,,,,,,,,,,,,,,,
label,RESPONSIBILITY: Site Engineer,,,,,,,,,,,,,,,,,,
text,DATE:,,,,,,,,,,,,,,,,,,
checkpoint-status,Final Inspection,,,,,,,,,,,,,,,,,,
label,The signature below verifies that this ITP has been completed in accordance with the FH’s Quality system Procedures and verifies lot compliance with specifications.,,,,,,,,,,,,,,,,,,
text,Print Name:,,,,,,,,,,,,,,,,,,
text,Position:,,,,,,,,,,,,,,,,,,
text,Date:,,,,,,,,,,,,,,,,,,
holdpoint,Add Signature,,,,,,,,,,,,,,,,,,
checkpoint-no-status,"Table 204.161 Schedule for Surface Tolerance, Material Properties and Compaction Testing",,,,,,,,,,,,,,,,,,
label,"Road Name || Chainage/Location || Scale of Surface Level Measurement (A, B or C) || Scale of Material Property Testing (A or B) || Scale of Compaction (A, B or C)",,,,,,,,,,,,,,,,,,
label,– – – – – – – – – –,,,,,,,,,,,,,,,,,,
label,Bruny Island Main Road || Within Limits of Works || B || B || B,,,,,,,,,,,,,,,,,,
checkpoint-no-status,Table 304.081 Acceptance Limits for Scale A and Scale B Standards of Compaction,,,,,,,,,,,,,,,,,,
label,Characteristic Density Ratio % (six tests),,,,,,,,,,,,,,,,,,
label,Lower Subbase Layers || Upper Subbase Layers || Base Layers: Layer directly beneath the Bituminous Surfacing || Base Layers: Other Layers,,,,,,,,,,,,,,,,,,
label,– – – – – – – – – –,,,,,,,,,,,,,,,,,,
label,Not less than 98.0 || Not less than 98.0 || Not less than 100.0 || Not less than 99.0,,,,,,,,,,,,,,,,,,
label,Not less than 97.0 || Not less than 97.0 || Not less than 98.0 || Not less than 98.0,,,,,,,,,,,,,,,,,,
checkpoint-no-status,Table 304.101 Post-Compaction Grading Requirements for Crushed Materials,,,,,,,,,,,,,,,,,,
label,Post-Compaction Grading Limits (% Passing by Mass),,,,,,,,,,,,,,,,,,
label,– – – – – – – – – –,,,,,,,,,,,,,,,,,,
label,Class 1 or Class 2 Crushed Rock,,,,,,,,,,,,,,,,,,
label,Crushed Scoria Base,,,,,,,,,,,,,,,,,,
label,Class CC2 Crushed Concrete,,,,,,,,,,,,,,,,,,
label,– – – – – – – – – –,,,,,,,,,,,,,,,,,,
label,Sieve Size || Nominal Size (mm): 20,,,,,,,,,,,,,,,,,,
label,– – – – – – – – – –,,,,,,,,,,,,,,,,,,
label,53.0 || -,,,,,,,,,,,,,,,,,,
label,37.5 || -,,,,,,,,,,,,,,,,,,
label,26.5 || 100,,,,,,,,,,,,,,,,,,
label,19.0 || 95 - 100,,,,,,,,,,,,,,,,,,
label,13.2 || 78 - 92,,,,,,,,,,,,,,,,,,
label,9.5 || 63 - 83,,,,,,,,,,,,,,,,,,
label,4.75 || 44 - 64,,,,,,,,,,,,,,,,,,
label,2.36 || 30 - 49,,,,,,,,,,,,,,,,,,
label,0.425 || 14 - 23,,,,,,,,,,,,,,,,,,
label,0.075 || 6 - 12,,,,,,,,,,,,,,,,,,
label,– – – – – – – – – –,,,,,,,,,,,,,,,,,,
label,Class 3 Crushed Rock,,,,,,,,,,,,,,,,,,
