"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"b3c00575-27e4-4cec-93d0-1946f3ac9c32","","checklist-flat","pass","33e11ea08c3fa156ecb2b71326c329db44ccf0570380e5ecf555176e03d1ff69","checklist-flat","FALSE","FALSE","Anura - Project Details"
"95744827-80e3-52a6-a030-d5645a13b5f4","","checkpoint-status","pass","","","TRUE","TRUE","Anura - Project Details","Project details entered below"
"d50b6007-ca75-40b2-a0bd-6e9617b931bd","","folder-normal","fail","","step","TRUE","FALSE","Podium"
"620852fd-3a2b-48b8-a680-058a733800f5","","folder-normal","work-in-progress","","step","TRUE","FALSE","Podium","Manufacture QA"
"4fd240fd-59b5-426e-8645-e8ab19fad1db","","folder-normal","pass","","step","TRUE","FALSE","Podium","Manufacture QA","Level 2"
"78d56342-1876-49c7-a099-34d39c56f250","","folder-normal","pass","","step","TRUE","FALSE","Podium","Manufacture QA","Level 2","Panel"
"5780880b-dafa-47a7-aef0-1f6cad079971","","checklist-sectioned","pass","227c737d3e83fef9e686b63f909d0164c376d77f0e52f2c2659a4fd07d2d56a0","checklist","FALSE","FALSE","Podium","Manufacture QA","Level 2","Panel","02-63"
"e0955c4b-d15c-5c00-82ad-1d1f8d5655ae","","checkpoint-group","pass","","","FALSE","FALSE","Podium","Manufacture QA","Level 2","Panel","02-63","Manufacturing Documents"
"6634ea85-3248-5a2c-a716-e172ba265f9a","","checkpoint-status","pass","","","TRUE","TRUE","Podium","Manufacture QA","Level 3","Panel","03-52","Manufacturing Documents","IFC Manufacturing Drawings"
"d334c996-5a29-5a56-80cf-03dd1d8db594","","checkpoint-group","pass","","","FALSE","FALSE","Podium","Manufacture QA","Level 3","Panel","03-52","Pre-Pour Checks"
"4c77ff18-f869-5ddf-a6b0-1ff8ef8d05d3","","checkpoint-status","pass","","","TRUE","TRUE","Podium","Manufacture QA","Level 3","Panel","03-52","Pre-Pour Checks","Mould check"
"ee32e750-1bbe-5904-852f-461d9bd77107","","checkpoint-status","pass","","","TRUE","TRUE","Podium","Manufacture QA","Level 3","Panel","03-52","Pre-Pour Checks","Reinforcing check"
"b3395a43-4f36-5ecc-9c59-6910194c9c83","","checkpoint-status","pass","","","TRUE","TRUE","Podium","Manufacture QA","Level 3","Panel","03-52","Pre-Pour Checks","Cast in items check"
"b58bc6d7-9756-5f19-9eed-609439474781","","checkpoint-status","pass","","","TRUE","TRUE","Podium","Manufacture QA","Level 3","Panel","03-52","Pre-Pour Checks","Check Minimum Cover"
"229d17c2-70a4-53bc-afbd-8e49012fb040","","checkpoint-status","pass","","","TRUE","TRUE","Podium","Manufacture QA","Level 3","Panel","03-52","Pre-Pour Checks","ID Tag installed in non-visible face"
"5b329f26-2315-578a-bfdb-131857420ff5","","checkpoint-status","pass","","","TRUE","TRUE","Podium","Manufacture QA","Level 3","Panel","03-52","Pre-Pour Checks","Pre-Pour checks completed and approval given to pour Element"
"4b791cc7-c237-5fbb-a727-12c51fca393c","","checkpoint-status","pass","","","TRUE","TRUE","Podium","Manufacture QA","Level 3","Panel","03-52","Pre-Pour Checks","Upload photo of signed pre-pour check of shop drawing"
"dbad8e68-e630-53bc-ac4f-ade8306b6eaf","","checkpoint-group","pass","","","FALSE","FALSE","Podium","Manufacture QA","Level 3","Panel","03-52","Concrete Pour Checks"
"988e9c16-acbd-533f-9ef2-cdfe5a687ba6","","checkpoint-status","pass","","","TRUE","TRUE","Podium","Manufacture QA","Level 3","Panel","03-52","Concrete Pour Checks","Concrete Strength correct as per design"
"278fa47e-bb92-5f3b-b21a-1d8338283ced","","checkpoint-group","pass","","","FALSE","FALSE","Podium","Manufacture QA","Level 3","Panel","03-52","Post-Pour / Pre Delivery Checks"
"15ecc18e-50e1-4673-881f-750f192c923d","","checkpoint-status","pass","","","TRUE","TRUE","Podium","Manufacture QA","Level 3","Panel","03-52","Post-Pour / Pre Delivery Checks","Visual Check"
"b04d7947-058d-5a64-88ab-81af5ac7d4e0","","checkpoint-status","not-applicable","","","TRUE","TRUE","Podium","Manufacture QA","Level 3","Panel","03-52","Post-Pour / Pre Delivery Checks","Any Strongbacks Installed where required"
"ddc7ee15-1348-56f7-90a6-7b52ec638514","","checkpoint-status","pass","","","TRUE","TRUE","Podium","Manufacture QA","Level 3","Panel","03-52","Post-Pour / Pre Delivery Checks","Element free from defects that will impact structural integrity or durability?"
"9ad64409-f171-5a8b-9138-b8fbb9f421fb","","checkpoint-status","pass","","","TRUE","TRUE","Podium","Manufacture QA","Level 3","Panel","03-52","Post-Pour / Pre Delivery Checks","All Post Pour Works complete - Element Checked, Approved and Ready for delivery"
"eddd7221-e63b-5f12-92a3-c286e8406316","","checkpoint-group","pass","","","FALSE","FALSE","Podium","Manufacture QA","Level 3","Panel","03-52","Concrete Test Results"
"a28263c4-9699-5a0c-9045-aa9d42b95dc3","","checkpoint-status","pass","","","TRUE","TRUE","Podium","Manufacture QA","Level 3","Panel","03-52","Concrete Test Results","Concrete Test Result attached"
"624fea8a-357e-4029-94f5-efb6f94164c3","","checklist-sectioned","pass","843bc3303fd72ee4307b459855a42daa8e7f9b1e8920415abe3a0be1bbf8f1fd","checklist","FALSE","FALSE","Podium","Manufacture QA","Level 3","Panel","03-59"
"9ad4e86c-99ee-581c-8d8d-85e4af3633d5","","checkpoint-group","pass","","","FALSE","FALSE","Podium","Manufacture QA","Level 3","Panel","03-59","Manufacturing Documents"
"aa2c61fd-30ae-5ca6-9589-f57ad3222954","","checkpoint-status","pass","","","TRUE","TRUE","Podium","Manufacture QA","Level 3","Panel","03-59","Manufacturing Documents","IFC Manufacturing Drawings"
"1658838a-4638-51ca-9635-b8d8db3cd527","","checkpoint-group","pass","","","FALSE","FALSE","Podium","Manufacture QA","Level 3","Panel","03-59","Pre-Pour Checks"
"8ca05abf-0e5e-5532-abdf-d5e5193a8d63","","checkpoint-status","pass","","","TRUE","TRUE","Podium","Manufacture QA","Level 3","Panel","03-59","Pre-Pour Checks","Mould check"
"b85dfa86-ab7a-58fc-acae-39736fae8c9f","","checkpoint-status","pass","","","TRUE","TRUE","Podium","Manufacture QA","Level 3","Panel","03-59","Pre-Pour Checks","Reinforcing check"
"5441a108-83b4-516d-bc1e-b6516eeb398e","","checkpoint-status","pass","","","TRUE","TRUE","Podium","Manufacture QA","Level 3","Panel","03-59","Pre-Pour Checks","Cast in items check"
"c9c2621f-413d-5a23-8154-086482f8d5e6","","checkpoint-status","pass","","","TRUE","TRUE","Podium","Manufacture QA","Level 3","Panel","03-59","Pre-Pour Checks","Check Minimum Cover"
"a5c5bd24-221a-5614-b24f-dc33c105b83f","","checkpoint-status","pass","","","TRUE","TRUE","Podium","Manufacture QA","Level 3","Panel","03-59","Pre-Pour Checks","ID Tag installed in non-visible face"
"9494c3d0-b6a2-5d0a-9c7d-37077f869cb8","","checkpoint-status","pass","","","TRUE","TRUE","Podium","Manufacture QA","Level 3","Panel","03-59","Pre-Pour Checks","Pre-Pour checks completed and approval given to pour Element"
"859376ea-27e7-5e2c-ac51-ad3993bf6e98","","checkpoint-status","pass","","","TRUE","TRUE","Podium","Manufacture QA","Level 3","Panel","03-59","Pre-Pour Checks","Upload photo of signed pre-pour check of shop drawing"
"b7bb7006-ffe6-56a7-af81-5a8685806c45","","checkpoint-group","pass","","","FALSE","FALSE","Podium","Manufacture QA","Level 3","Panel","03-59","Concrete Pour Checks"
"55e7450c-1c1c-505f-806a-198a3a07d15e","","checkpoint-status","pass","","","TRUE","TRUE","Podium","Manufacture QA","Level 3","Panel","03-59","Concrete Pour Checks","Concrete Strength correct as per design"
"aff0bfb0-d702-456a-92ec-5a3421cf7478","","checkpoint-group","pass","","","FALSE","FALSE","Podium","Manufacture QA","Level 3","Panel","03-59","Post-Pour / Pre Delivery Checks"
"0ced21d0-2b72-569e-a12d-97b7cf927f13","","checkpoint-status","pass","","","TRUE","TRUE","Podium","Manufacture QA","Level 3","Panel","03-59","Post-Pour / Pre Delivery Checks","Visual Check"
"fe1f4880-a8e2-5e69-9ef9-e664a514cb2e","","checkpoint-status","not-applicable","","","TRUE","TRUE","Podium","Manufacture QA","Level 3","Panel","03-59","Post-Pour / Pre Delivery Checks","Any Strongbacks Installed where required"
"61bbb79d-d61d-599e-9eb1-ec62b693c728","","checkpoint-status","pass","","","TRUE","TRUE","Podium","Manufacture QA","Level 3","Panel","03-59","Post-Pour / Pre Delivery Checks","Element free from defects that will impact structural integrity or durability?"
"9fee1d3d-1f45-585d-86c4-9008aa79fa96","","checkpoint-status","pass","","","TRUE","TRUE","Podium","Manufacture QA","Level 3","Panel","03-59","Post-Pour / Pre Delivery Checks","All Post Pour Works complete - Element Checked, Approved and Ready for delivery"
"44738a46-ff5c-539f-8843-a956d7f75e79","","checkpoint-group","pass","","","FALSE","FALSE","Podium","Manufacture QA","Level 3","Panel","03-59","Concrete Test Results"
"d12a20bd-ebcc-5e0a-a618-59114ca7ed96","","checkpoint-status","pass","","","TRUE","TRUE","Podium","Manufacture QA","Level 3","Panel","03-59","Concrete Test Results","Concrete Test Result attached"
"18e7ede3-f2e8-4098-ae32-e85a1427416a","","checklist-sectioned","pass","843bc3303fd72ee4307b459855a42daa8e7f9b1e8920415abe3a0be1bbf8f1fd","checklist","FALSE","FALSE","Podium","Manufacture QA","Level 3","Panel","03-60"
"d2f52ba6-2003-52ee-90e9-75bd690f14bd","","checkpoint-group","pass","","","FALSE","FALSE","Podium","Manufacture QA","Level 3","Panel","03-60","Manufacturing Documents"
"6e8e0b71-da9b-52ad-bc6e-2072bae12d12","","checkpoint-status","pass","","","TRUE","TRUE","Podium","Manufacture QA","Level 3","Panel","03-60","Manufacturing Documents","IFC Manufacturing Drawings"
"39a45edd-b4fe-5506-8fb4-14d5679bc4ed","","checkpoint-group","pass","","","FALSE","FALSE","Podium","Manufacture QA","Level 3","Panel","03-60","Pre-Pour Checks"
"ab82a5c4-04a8-5bae-86f8-0f99429b98f8","","checkpoint-status","pass","","","TRUE","TRUE","Podium","Manufacture QA","Level 3","Panel","03-60","Pre-Pour Checks","Mould check"
"5bb89344-caa2-555f-b80e-97d9925049ad","","checkpoint-status","pass","","","TRUE","TRUE","Podium","Manufacture QA","Level 3","Panel","03-60","Pre-Pour Checks","Reinforcing check"
"5fcbc950-2f66-5d02-8007-026f1af21aaf","","checkpoint-status","pass","","","TRUE","TRUE","Podium","Manufacture QA","Level 3","Panel","03-60","Pre-Pour Checks","Cast in items check"
"f68bad11-5c41-59e9-a728-e592ffca5d53","","checkpoint-status","pass","","","TRUE","TRUE","Podium","Manufacture QA","Level 3","Panel","03-60","Pre-Pour Checks","Check Minimum Cover"
"db2a1a5f-f5c3-511f-924f-7f2c75d77625","","checkpoint-status","pass","","","TRUE","TRUE","Podium","Manufacture QA","Level 3","Panel","03-60","Pre-Pour Checks","ID Tag installed in non-visible face"
"f8476def-eaca-5d24-bb80-82a4749deab5","","checkpoint-status","pass","","","TRUE","TRUE","Podium","Manufacture QA","Level 3","Panel","03-60","Pre-Pour Checks","Pre-Pour checks completed and approval given to pour Element"
"3be99825-e5f3-5aa4-83ce-9650347a66ad","","checkpoint-status","pass","","","TRUE","TRUE","Podium","Manufacture QA","Level 3","Panel","03-60","Pre-Pour Checks","Upload photo of signed pre-pour check of shop drawing"
"38caa7fc-4b27-546f-a882-83948be57e97","","checkpoint-group","pass","","","FALSE","FALSE","Podium","Manufacture QA","Level 3","Panel","03-60","Concrete Pour Checks"
"88521ecb-2d66-5726-a8d2-462687ec414d","","checkpoint-status","pass","","","TRUE","TRUE","Podium","Manufacture QA","Level 3","Panel","03-60","Concrete Pour Checks","Concrete Strength correct as per design"
"bf397ceb-7aa4-4ee2-bcf3-64841c191397","","checkpoint-group","pass","","","FALSE","FALSE","Podium","Manufacture QA","Level 3","Panel","03-60","Post-Pour / Pre Delivery Checks"
"c5166c32-4a1e-57b7-b5ba-9882a936df96","","checkpoint-status","pass","","","TRUE","TRUE","Podium","Manufacture QA","Level 3","Panel","03-60","Post-Pour / Pre Delivery Checks","Visual Check"
"a0d3490d-8db6-568e-abc5-e58a07511569","","checkpoint-status","not-applicable","","","TRUE","TRUE","Podium","Manufacture QA","Level 3","Panel","03-60","Post-Pour / Pre Delivery Checks","Any Strongbacks Installed where required"
"a857daf2-b40f-551a-920f-dfd2cbfb1820","","checkpoint-status","pass","","","TRUE","TRUE","Podium","Manufacture QA","Level 3","Panel","03-60","Post-Pour / Pre Delivery Checks","Element free from defects that will impact structural integrity or durability?"
"208f5715-e5cd-5e2c-9404-39723a509839","","checkpoint-status","pass","","","TRUE","TRUE","Podium","Manufacture QA","Level 3","Panel","03-60","Post-Pour / Pre Delivery Checks","All Post Pour Works complete - Element Checked, Approved and Ready for delivery"
"8185f633-5e75-5490-814f-e3da17ac4d4c","","checkpoint-group","pass","","","FALSE","FALSE","Podium","Manufacture QA","Level 3","Panel","03-60","Concrete Test Results"
"c6fa8ad0-b8dc-5010-b468-d568699507b0","","checkpoint-status","pass","","","TRUE","TRUE","Podium","Manufacture QA","Level 3","Panel","03-60","Concrete Test Results","Concrete Test Result attached"
"db026a48-3248-4a27-9ac3-e9eaf526efb0","","checklist-sectioned","pass","843bc3303fd72ee4307b459855a42daa8e7f9b1e8920415abe3a0be1bbf8f1fd","checklist","FALSE","FALSE","Podium","Manufacture QA","Level 3","Panel","03-61"
"ae104fc6-ee21-55f9-95dc-13d5639fd9ef","","checkpoint-group","pass","","","FALSE","FALSE","Podium","Manufacture QA","Level 3","Panel","03-61","Manufacturing Documents"
"c1721c90-eb1b-5cc6-bc75-8ed08e71072d","","checkpoint-status","pass","","","TRUE","TRUE","Podium","Manufacture QA","Level 3","Panel","03-61","Manufacturing Documents","IFC Manufacturing Drawings"
"f5ff5410-0ef8-5925-96e8-c55d99227411","","checkpoint-group","pass","","","FALSE","FALSE","Podium","Manufacture QA","Level 3","Panel","03-61","Pre-Pour Checks"
"37777792-00e7-5a4e-86d3-3b365bac045c","","checkpoint-status","pass","","","TRUE","TRUE","Podium","Manufacture QA","Level 3","Panel","03-61","Pre-Pour Checks","Mould check"
"b5c2c424-0930-5074-a3ba-bf91d33d3288","","checkpoint-status","pass","","","TRUE","TRUE","Podium","Manufacture QA","Level 3","Panel","03-61","Pre-Pour Checks","Reinforcing check"
"295f3e3b-27dd-5be7-afaa-405eca81237e","","checkpoint-status","pass","","","TRUE","TRUE","Podium","Manufacture QA","Level 3","Panel","03-61","Pre-Pour Checks","Cast in items check"
"ac4ca9b6-8c5e-58b5-97d6-a8e3a3d1df71","","checkpoint-status","pass","","","TRUE","TRUE","Podium","Manufacture QA","Level 3","Panel","03-61","Pre-Pour Checks","Check Minimum Cover"
"41bf35ff-7f7c-5130-b5f2-5b2012942761","","checkpoint-status","pass","","","TRUE","TRUE","Podium","Manufacture QA","Level 3","Panel","03-61","Pre-Pour Checks","ID Tag installed in non-visible face"
"3e9e00cf-fadb-5639-9062-0607ea22e516","","checkpoint-status","pass","","","TRUE","TRUE","Podium","Manufacture QA","Level 3","Panel","03-61","Pre-Pour Checks","Pre-Pour checks completed and approval given to pour Element"
"c7dcbc2c-93a1-5617-89d5-652c0295ec7f","","checkpoint-status","pass","","","TRUE","TRUE","Podium","Manufacture QA","Level 3","Panel","03-61","Pre-Pour Checks","Upload photo of signed pre-pour check of shop drawing"
"8e329f74-c55c-5a93-bb25-fb33f57ad831","","checkpoint-group","pass","","","FALSE","FALSE","Podium","Manufacture QA","Level 3","Panel","03-61","Concrete Pour Checks"
"fe5295e9-cdb8-574f-bad6-742b55cd0014","","checkpoint-status","pass","","","TRUE","TRUE","Podium","Manufacture QA","Level 3","Panel","03-61","Concrete Pour Checks","Concrete Strength correct as per design"
"43607020-7a8f-4580-a5d1-ac5d57e742b9","","checkpoint-group","pass","","","FALSE","FALSE","Podium","Manufacture QA","Level 3","Panel","03-61","Post-Pour / Pre Delivery Checks"
"8046a966-045f-5581-a150-65d172ce9395","","checkpoint-status","pass","","","TRUE","TRUE","Podium","Manufacture QA","Level 3","Panel","03-61","Post-Pour / Pre Delivery Checks","Visual Check"
"ebc962f5-4a80-50ed-8a29-4abedc0a15a6","","checkpoint-status","not-applicable","","","TRUE","TRUE","Podium","Manufacture QA","Level 3","Panel","03-61","Post-Pour / Pre Delivery Checks","Any Strongbacks Installed where required"
"286a02b4-fe6c-534c-b7d6-63b6b783d9b0","","checkpoint-status","pass","","","TRUE","TRUE","Podium","Manufacture QA","Level 3","Panel","03-61","Post-Pour / Pre Delivery Checks","Element free from defects that will impact structural integrity or durability?"
"e5570840-7a70-5fb1-9352-1020fc012f5e","","checkpoint-status","pass","","","TRUE","TRUE","Podium","Manufacture QA","Level 3","Panel","03-61","Post-Pour / Pre Delivery Checks","All Post Pour Works complete - Element Checked, Approved and Ready for delivery"
"16bd7225-725b-598c-9155-791577501be6","","checkpoint-group","pass","","","FALSE","FALSE","Podium","Manufacture QA","Level 3","Panel","03-61","Concrete Test Results"
"06993254-3db6-591b-bb25-c79fb0d44b46","","checkpoint-status","pass","","","TRUE","TRUE","Podium","Manufacture QA","Level 3","Panel","03-61","Concrete Test Results","Concrete Test Result attached"
"aea91d94-05ee-4d93-9db5-fdd477c0dda5","","checklist-sectioned","pass","61e0b62bf4d06bc08e39d0fc667db2bee9614aacbf2827caf7210b1dc5aee1c4","checklist","FALSE","FALSE","Podium","Manufacture QA","Level 3","Panel","03-62"
"f9cf0b83-5afb-5d5d-9edd-be0c57c54612","","checkpoint-group","pass","","","FALSE","FALSE","Podium","Manufacture QA","Level 3","Panel","03-62","Manufacturing Documents"
"a3127f14-e912-57b7-82ee-5e31ae23a6ce","","checkpoint-status","pass","","","TRUE","TRUE","Podium","Manufacture QA","Level 3","Panel","03-62","Manufacturing Documents","IFC Manufacturing Drawings"
"e3b5e470-7621-5bca-bbd8-37cc8d8e0c4f","","checkpoint-group","pass","","","FALSE","FALSE","Podium","Manufacture QA","Level 3","Panel","03-62","Pre-Pour Checks"
"72d43b47-57b4-5997-bd41-b3029a6612fe","","checkpoint-status","pass","","","TRUE","TRUE","Podium","Manufacture QA","Level 3","Panel","03-62","Pre-Pour Checks","Mould check"
"bfa6ba07-daf1-5b27-8bb2-226178cf1caa","","checkpoint-status","pass","","","TRUE","TRUE","Podium","Manufacture QA","Level 3","Panel","03-62","Pre-Pour Checks","Reinforcing check"
"2f0a8c92-5108-508b-a98b-f05235abdc67","","checkpoint-status","pass","","","TRUE","TRUE","Podium","Manufacture QA","Level 3","Panel","03-62","Pre-Pour Checks","Cast in items check"
"37bc41d0-9ba2-5e65-a4fe-672dfc3c6c27","","checkpoint-status","pass","","","TRUE","TRUE","Podium","Manufacture QA","Level 3","Panel","03-62","Pre-Pour Checks","Check Minimum Cover"
"9144abbf-ae94-50d9-8815-246f40214143","","checkpoint-status","pass","","","TRUE","TRUE","Podium","Manufacture QA","Level 3","Panel","03-62","Pre-Pour Checks","ID Tag installed in non-visible face"
"7cd919af-8dd9-544b-9d6f-4ac038ebd09d","","checkpoint-status","pass","","","TRUE","TRUE","Podium","Manufacture QA","Level 3","Panel","03-62","Pre-Pour Checks","Pre-Pour checks completed and approval given to pour Element"
"89489406-19ae-5c77-b7d3-0b65886d3735","","checkpoint-status","pass","","","TRUE","TRUE","Podium","Manufacture QA","Level 3","Panel","03-62","Pre-Pour Checks","Upload photo of signed pre-pour check of shop drawing"
"713e67e3-d204-5407-a225-2f0c8612e7ca","","checkpoint-group","pass","","","FALSE","FALSE","Podium","Manufacture QA","Level 3","Panel","03-62","Concrete Pour Checks"
"4159f8f9-c738-524f-a7b7-9a03ced1bd4f","","checkpoint-status","pass","","","TRUE","TRUE","Podium","Manufacture QA","Level 3","Panel","03-62","Concrete Pour Checks","Concrete Strength correct as per design"
"0cd9c45a-4c95-4f49-97b9-51ad3feb0d47","","checkpoint-group","pass","","","FALSE","FALSE","Podium","Manufacture QA","Level 3","Panel","03-62","Post-Pour / Pre Delivery Checks"
"0f139481-2897-5063-a2ef-21b3e1764022","","checkpoint-status","pass","","","TRUE","TRUE","Podium","Manufacture QA","Level 3","Panel","03-62","Post-Pour / Pre Delivery Checks","Visual Check"
"736fd6bc-d453-5029-b040-8a4dac9017d9","","checkpoint-status","not-applicable","","","TRUE","TRUE","Podium","Manufacture QA","Level 3","Panel","03-62","Post-Pour / Pre Delivery Checks","Any Strongbacks Installed where required"
"83d99811-3462-5ce3-9ff6-0a4da473677a","","checkpoint-status","pass","","","TRUE","TRUE","Podium","Manufacture QA","Level 3","Panel","03-62","Post-Pour / Pre Delivery Checks","Element free from defects that will impact structural integrity or durability?"
"7f369ab8-42fc-59f5-8cc0-7e28ca2f00ac","","checkpoint-status","pass","","","TRUE","TRUE","Podium","Manufacture QA","Level 3","Panel","03-62","Post-Pour / Pre Delivery Checks","All Post Pour Works complete - Element Checked, Approved and Ready for delivery"
"3704bc6f-9697-5c7a-8e2e-ce0cc5a48eed","","checkpoint-group","pass","","","FALSE","FALSE","Podium","Manufacture QA","Level 3","Panel","03-62","Concrete Test Results"
"5cbd0ca8-db38-5df1-9e09-a2487b306498","","checkpoint-status","pass","","","TRUE","TRUE","Podium","Manufacture QA","Level 3","Panel","03-62","Concrete Test Results","Concrete Test Result attached"
"69887704-87f1-41cc-832f-5cd7fce78342","","checklist-sectioned","pass","843bc3303fd72ee4307b459855a42daa8e7f9b1e8920415abe3a0be1bbf8f1fd","checklist","FALSE","FALSE","Podium","Manufacture QA","Level 3","Panel","03-63"
"da68ba58-9924-5ed0-adee-f4d6eef58a10","","checkpoint-group","pass","","","FALSE","FALSE","Podium","Manufacture QA","Level 3","Panel","03-63","Manufacturing Documents"
"447b0a0e-1fff-5688-99df-ad05650af041","","checkpoint-status","pass","","","TRUE","TRUE","Podium","Manufacture QA","Level 3","Panel","03-63","Manufacturing Documents","IFC Manufacturing Drawings"
"1416e2bd-1296-5af1-ae60-530a37b6fa85","","checkpoint-group","pass","","","FALSE","FALSE","Podium","Manufacture QA","Level 3","Panel","03-63","Pre-Pour Checks"
"4e2a9832-8835-5834-baf4-06d35dff82e3","","checkpoint-status","pass","","","TRUE","TRUE","Podium","Manufacture QA","Level 3","Panel","03-63","Pre-Pour Checks","Mould check"
"9b12b0d3-f09f-5c6f-b507-49906d9c20df","","checkpoint-status","pass","","","TRUE","TRUE","Podium","Manufacture QA","Level 3","Panel","03-63","Pre-Pour Checks","Reinforcing check"
"3617f397-8590-56f0-84d3-0a62b681473c","","checkpoint-status","pass","","","TRUE","TRUE","Podium","Manufacture QA","Level 3","Panel","03-63","Pre-Pour Checks","Cast in items check"
"9a1d3296-1527-50b1-b1df-3888c02c2ea6","","checkpoint-status","pass","","","TRUE","TRUE","Podium","Manufacture QA","Level 3","Panel","03-63","Pre-Pour Checks","Check Minimum Cover"
