"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"23721259-6a25-50c6-b120-3ef6d0ba4306","","folder-normal","work-in-progress","","step","TRUE","FALSE","TE00829 Silo D 2023"
"1760dbfa-2c17-5e0b-b8ef-2ff60ff56ea9","","folder-normal","pass","","step","TRUE","FALSE","TE00829 Silo D 2023","OHS"
"ab8d76e4-62fc-5551-a18a-ba72c8354d71","","checklist-flat","pass","SWMS Checklist","checklist-flat","FALSE","FALSE","TE00829 Silo D 2023","OHS","SWMS Checklist - Working at Heights"
"4149454d-6af5-54f1-bb5c-97b8963c8422","","checkpoint-status","pass","","","TRUE","TRUE","TE00829 Silo D 2023","OHS","SWMS Checklist - Working at Heights","Has a swms doc been uploaded"
"41bf1e26-de54-54db-8e36-df9b8c7fb63c","","checkpoint-status","pass","","","TRUE","TRUE","TE00829 Silo D 2023","OHS","SWMS Checklist - Working at Heights","Do you agree to follow all procedures outlined within the attached swms"
"b7ce339a-c866-5793-a637-80b4c8f67a21","","checkpoint-status","pass","","","TRUE","TRUE","TE00829 Silo D 2023","OHS","SWMS Checklist - Working at Heights","Are there any site specific additions or omissions to add to this swms"
"8f6b2449-4681-511c-9cdc-7e1319c46321","","checkpoint-status","pass","","","TRUE","TRUE","TE00829 Silo D 2023","OHS","SWMS Checklist - Working at Heights","Have you signed into the attached swms"
"9b3824a8-ddba-5737-9255-afeeb153fd83","","checklist-flat","pass","SWMS Checklist","checklist-flat","FALSE","FALSE","TE00829 Silo D 2023","OHS","SWMS Checklist - Plumbing Works General"
"ec7bd970-aed7-5713-a855-1175c16b0984","","checkpoint-status","pass","","","TRUE","TRUE","TE00829 Silo D 2023","OHS","SWMS Checklist - Plumbing Works General","Has a swms doc been uploaded"
"79de7f42-12fa-5235-9c0b-05c0edc2be1d","","checkpoint-status","pass","","","TRUE","TRUE","TE00829 Silo D 2023","OHS","SWMS Checklist - Plumbing Works General","Do you agree to follow all procedures outlined within the attached swms"
"43ca7b28-87b8-50db-905a-02644ddcfa7e","","checkpoint-status","pass","","","TRUE","TRUE","TE00829 Silo D 2023","OHS","SWMS Checklist - Plumbing Works General","Are there any site specific additions or omissions to add to this swms"
"7ddece89-f3c6-5c06-b867-836bf727624e","","checkpoint-status","pass","","","TRUE","TRUE","TE00829 Silo D 2023","OHS","SWMS Checklist - Plumbing Works General","Have you signed into the attached swms"
"350a660f-0a96-5a24-8133-0ab0342dc3ec","","checklist-flat","pass","SWMS Checklist","checklist-flat","FALSE","FALSE","TE00829 Silo D 2023","OHS","SWMS Checklist - Manual Handling"
"8b18a8d6-6fca-5e8b-8508-91067bca53c0","","checkpoint-status","pass","","","TRUE","TRUE","TE00829 Silo D 2023","OHS","SWMS Checklist - Manual Handling","Has a swms doc been uploaded"
"c98b6245-3d75-5c01-a4ea-d31900849d3d","","checkpoint-status","pass","","","TRUE","TRUE","TE00829 Silo D 2023","OHS","SWMS Checklist - Manual Handling","Do you agree to follow all procedures outlined within the attached swms"
"a5063f07-018f-5472-8afc-4bcf052c4d45","","checkpoint-status","pass","","","TRUE","TRUE","TE00829 Silo D 2023","OHS","SWMS Checklist - Manual Handling","Are there any site specific additions or omissions to add to this swms"
"8e3c9e50-3575-5a25-a6a6-e0fdab135d41","","checkpoint-status","pass","","","TRUE","TRUE","TE00829 Silo D 2023","OHS","SWMS Checklist - Manual Handling","Have you signed into the attached swms"
"b8bf4590-2984-5365-946f-285b370e0471","","folder-normal","pass","","step","TRUE","FALSE","TE00829 Silo D 2023","TAKE 5"
"8d164543-781e-50c4-8a8a-441cbdc8c461","","folder-normal","pass","","step","TRUE","FALSE","TE00829 Silo D 2023","TAKE 5","Matt Feehan"
"6dd4e577-d04a-55e7-bbe1-edc796b073e7","","checklist-flat","pass","f67718ffc28742497595be01323080b19dc6b0ad862c0f01b5624a8a238559f9","checklist-flat","FALSE","FALSE","TE00829 Silo D 2023","TAKE 5","Matt Feehan","Take 5 Checklist - 16.11.22"
"887264e2-f54f-5595-9a04-982371613342","","checkpoint-no-status","no-status-started","","","TRUE","TRUE","TE00829 Silo D 2023","TAKE 5","Andrew Brew","Take 5 16/11/22","Any additional site specific hazards or requirements commented below"
"fd95f356-c4a3-5027-9f63-d46f8c8e90f2","","checkpoint-status","pass","","","TRUE","TRUE","TE00829 Silo D 2023","TAKE 5","Andrew Brew","Take 5 16/11/22","Sign off attached below"
"a77e4f23-1082-58e7-8773-9ef7007c1299","","checklist-flat","pass","acf7f1a1c5ec1f5518e052023ee32607ac1ee92f98f0882a50c9e8327b0c69de","checklist-flat","FALSE","FALSE","TE00829 Silo D 2023","TAKE 5","Andrew Brew","Take 5 13/2/23"
"a238de36-b9b8-5802-95c7-f7ccf490dc1c","","checkpoint-status","pass","","","TRUE","TRUE","TE00829 Silo D 2023","TAKE 5","Andrew Brew","Take 5 13/2/23","Task details entered below"
"2e54ffc5-62ac-52aa-bc11-4a6c13e381f6","","checkpoint-status","pass","","","TRUE","TRUE","TE00829 Silo D 2023","TAKE 5","Andrew Brew","Take 5 13/2/23","If any of the below are 'Fail' (no) - make yourself acquainted with site requirements before starting work"
"437b10e0-f661-5632-b1b9-ff3f773f0bc9","","checkpoint-status","pass","","","TRUE","TRUE","TE00829 Silo D 2023","TAKE 5","Andrew Brew","Take 5 13/2/23","Have you completed a site induction?"
"7d7b6dba-20ec-585e-a5e7-8ca6f19eb806","","checkpoint-status","pass","","","TRUE","TRUE","TE00829 Silo D 2023","TAKE 5","Andrew Brew","Take 5 13/2/23","Do you know the site’s health and safety rules?"
"62be148e-308d-5230-b166-0dd26939e8f4","","checkpoint-status","pass","","","TRUE","TRUE","TE00829 Silo D 2023","TAKE 5","Andrew Brew","Take 5 13/2/23","Are you familiar with security arrangements and the system for reporting incidents, near misses and hazards?"
"bac28818-77c1-53a3-be68-1adc3fc4172a","","checkpoint-status","pass","","","TRUE","TRUE","TE00829 Silo D 2023","TAKE 5","Andrew Brew","Take 5 13/2/23","Are you familiar with the emergency facilities and evacuation procedure/route for the site?"
"f2274b26-93d8-56e5-b4a7-98d330372d19","","checkpoint-status","pass","","","TRUE","TRUE","TE00829 Silo D 2023","TAKE 5","Andrew Brew","Take 5 13/2/23","Do you have access to appropriate emergency and first aid equipment?"
"7397b69a-282f-5689-8805-55552ec2e0df","","checkpoint-status","pass","","","TRUE","TRUE","TE00829 Silo D 2023","TAKE 5","Andrew Brew","Take 5 13/2/23","Have you asked the person in charge about all relevant hazards?"
"e3b2a5dc-858d-54d9-8ddc-3887214bf1f0","","checkpoint-status","pass","","","TRUE","TRUE","TE00829 Silo D 2023","TAKE 5","Andrew Brew","Take 5 13/2/23","If any of the below are 'Fail' (no) - follow up with person in charge to ensure your safety"
"17abe3d9-287e-507d-b2ca-c90691e6e4c4","","checkpoint-status","pass","","","TRUE","TRUE","TE00829 Silo D 2023","TAKE 5","Andrew Brew","Take 5 13/2/23","Has a safe work method statement or job safety analysis been completed?"
"68c125ec-59f5-585b-88b5-2a38941b99ae","","checkpoint-status","pass","","","TRUE","TRUE","TE00829 Silo D 2023","TAKE 5","Andrew Brew","Take 5 13/2/23","Do you have the correct procedures, equipment and PPE to do the work safely?"
"56c44c3a-be1c-58e3-b35f-8a8592c2ff10","","checkpoint-status","pass","","","TRUE","TRUE","TE00829 Silo D 2023","TAKE 5","Andrew Brew","Take 5 13/2/23","Has equipment that requires a lock/tag-out and/or power that requires isolation/containment been completed?"
"c231a41c-e8b1-51e9-9ee8-ed3eb72f2b58","","checkpoint-status","pass","","","TRUE","TRUE","TE00829 Silo D 2023","TAKE 5","Andrew Brew","Take 5 13/2/23","Is there appropriate separation of vehicles and people during the proposed work?"
"f95f50d6-a3c5-5557-b9ab-897f27f3fe2d","","checkpoint-status","pass","","","TRUE","TRUE","TE00829 Silo D 2023","TAKE 5","Andrew Brew","Take 5 13/2/23","Is all required electrical/mechanical equipment in a safe condition?"
"316c39f6-9303-5446-bd5a-b53bf167930f","","checkpoint-status","pass","","","TRUE","TRUE","TE00829 Silo D 2023","TAKE 5","Andrew Brew","Take 5 13/2/23","Are all hazardous and/or dangerous goods/substances used and stored according to their material safety data sheets?"
"1b1592f9-2ca1-51b1-b982-992c38c5b075","","checkpoint-status","pass","","","TRUE","TRUE","TE00829 Silo D 2023","TAKE 5","Andrew Brew","Take 5 13/2/23","Have you consulted with all fellow workers about the task to be completed and the safe way to do it?"
"b62c012e-a20a-5a24-bc30-bee01adad467","","checkpoint-status","pass","","","TRUE","TRUE","TE00829 Silo D 2023","TAKE 5","Andrew Brew","Take 5 13/2/23","Have you got a safe way of getting in and out of your work area?"
"ccf67c25-77cd-579a-9412-61cd060b285b","","checkpoint-status","pass","","","TRUE","TRUE","TE00829 Silo D 2023","TAKE 5","Andrew Brew","Take 5 13/2/23","Have any manual handling risks been identified and assessed?"
"d60babdf-76c1-52ce-9c80-04ac84a8de4b","","checkpoint-status","pass","","","TRUE","TRUE","TE00829 Silo D 2023","TAKE 5","Andrew Brew","Take 5 13/2/23","Any additional site specific hazards or requirements commented below"
"20087ce0-754e-52b3-b39f-81242761d9f0","","checkpoint-status","pass","","","TRUE","TRUE","TE00829 Silo D 2023","TAKE 5","Andrew Brew","Take 5 13/2/23","Sign off attached below"
"78bdba25-ea25-596f-b2e6-f7a584f3b6a7","","checklist-flat","pass","acf7f1a1c5ec1f5518e052023ee32607ac1ee92f98f0882a50c9e8327b0c69de","checklist-flat","FALSE","FALSE","TE00829 Silo D 2023","TAKE 5","Andrew Brew","Take 5 19/4/23"
"bcf014a7-5373-56d9-8e05-5f1521cbaff9","","checkpoint-status","pass","","","TRUE","TRUE","TE00829 Silo D 2023","TAKE 5","Andrew Brew","Take 5 19/4/23","Task details entered below"
"367f1f8d-9d74-5d72-9866-d0b50a6401b1","","checkpoint-status","pass","","","TRUE","TRUE","TE00829 Silo D 2023","TAKE 5","Andrew Brew","Take 5 19/4/23","If any of the below are 'Fail' (no) - make yourself acquainted with site requirements before starting work"
"f28a4e25-68b7-52b3-b763-d891a88a80e9","","checkpoint-status","pass","","","TRUE","TRUE","TE00829 Silo D 2023","TAKE 5","Andrew Brew","Take 5 19/4/23","Have you completed a site induction?"
"3e2e57d1-1ee2-5e7f-aae7-9cd40784f4db","","checkpoint-status","pass","","","TRUE","TRUE","TE00829 Silo D 2023","TAKE 5","Andrew Brew","Take 5 19/4/23","Do you know the site’s health and safety rules?"
"7ba34ce5-58aa-5f56-9309-1899952dfac3","","checkpoint-status","pass","","","TRUE","TRUE","TE00829 Silo D 2023","TAKE 5","Andrew Brew","Take 5 19/4/23","Are you familiar with security arrangements and the system for reporting incidents, near misses and hazards?"
"28e31a4d-31d8-5944-8e46-7c52b1e71098","","checkpoint-status","pass","","","TRUE","TRUE","TE00829 Silo D 2023","TAKE 5","Andrew Brew","Take 5 19/4/23","Are you familiar with the emergency facilities and evacuation procedure/route for the site?"
"f8f852f4-26bd-5e82-8e4e-d125856bb612","","checkpoint-status","pass","","","TRUE","TRUE","TE00829 Silo D 2023","TAKE 5","Andrew Brew","Take 5 19/4/23","Do you have access to appropriate emergency and first aid equipment?"
"67763abc-fdb3-5aa9-b9c3-a425b972fe9b","","checkpoint-status","pass","","","TRUE","TRUE","TE00829 Silo D 2023","TAKE 5","Andrew Brew","Take 5 19/4/23","Have you asked the person in charge about all relevant hazards?"
"d5c509a9-6b6f-5c18-9133-0a957b9d9704","","checkpoint-status","pass","","","TRUE","TRUE","TE00829 Silo D 2023","TAKE 5","Andrew Brew","Take 5 19/4/23","If any of the below are 'Fail' (no) - follow up with person in charge to ensure your safety"
"94f0a66e-0f15-56bb-9113-c7b720d670a9","","checkpoint-status","pass","","","TRUE","TRUE","TE00829 Silo D 2023","TAKE 5","Andrew Brew","Take 5 19/4/23","Has a safe work method statement or job safety analysis been completed?"
"6e0b6def-ad19-5a0d-abe1-d8e7b19a7b04","","checkpoint-status","pass","","","TRUE","TRUE","TE00829 Silo D 2023","TAKE 5","Andrew Brew","Take 5 19/4/23","Do you have the correct procedures, equipment and PPE to do the work safely?"
"c895ba7d-d33c-5e9b-addd-2529d48389c3","","checkpoint-status","pass","","","TRUE","TRUE","TE00829 Silo D 2023","TAKE 5","Andrew Brew","Take 5 19/4/23","Has equipment that requires a lock/tag-out and/or power that requires isolation/containment been completed?"
"83f2c8bd-cac2-5c91-a40c-4b383422b1fe","","checkpoint-status","pass","","","TRUE","TRUE","TE00829 Silo D 2023","TAKE 5","Andrew Brew","Take 5 19/4/23","Is there appropriate separation of vehicles and people during the proposed work?"
"3cf9dded-5c54-5685-9532-a6914bc15529","","checkpoint-status","pass","","","TRUE","TRUE","TE00829 Silo D 2023","TAKE 5","Andrew Brew","Take 5 19/4/23","Is all required electrical/mechanical equipment in a safe condition?"
"c57574ac-ca94-5dae-beb8-e6b135c95f19","","checkpoint-status","pass","","","TRUE","TRUE","TE00829 Silo D 2023","TAKE 5","Andrew Brew","Take 5 19/4/23","Are all hazardous and/or dangerous goods/substances used and stored according to their material safety data sheets?"
"0a9618d9-7eed-56da-936e-84c310f8059f","","checkpoint-status","pass","","","TRUE","TRUE","TE00829 Silo D 2023","TAKE 5","Andrew Brew","Take 5 19/4/23","Have you consulted with all fellow workers about the task to be completed and the safe way to do it?"
"637d058e-c4a8-518d-8429-a52f749ba9f2","","checkpoint-status","pass","","","TRUE","TRUE","TE00829 Silo D 2023","TAKE 5","Andrew Brew","Take 5 19/4/23","Have you got a safe way of getting in and out of your work area?"
"ba0dad4c-5de2-51c3-8e19-840c8d19fa1e","","checkpoint-status","pass","","","TRUE","TRUE","TE00829 Silo D 2023","TAKE 5","Andrew Brew","Take 5 19/4/23","Have any manual handling risks been identified and assessed?"
"07c8cedc-2b4a-5d1b-adf1-3c4f27b3d5f3","","checkpoint-status","pass","","","TRUE","TRUE","TE00829 Silo D 2023","TAKE 5","Andrew Brew","Take 5 19/4/23","Any additional site specific hazards or requirements commented below"
"2d061645-1702-55f4-a360-3271d61a81f9","","checkpoint-status","pass","","","TRUE","TRUE","TE00829 Silo D 2023","TAKE 5","Andrew Brew","Take 5 19/4/23","Sign off attached below"
"38666f27-3c12-536d-85d2-75c698026542","","checklist-flat","pass","acf7f1a1c5ec1f5518e052023ee32607ac1ee92f98f0882a50c9e8327b0c69de","checklist-flat","FALSE","FALSE","TE00829 Silo D 2023","TAKE 5","Andrew Brew","Take 5 20/4/23"
"73943935-5c81-5c57-954f-515fcb18a189","","checkpoint-status","pass","","","TRUE","TRUE","TE00829 Silo D 2023","TAKE 5","Andrew Brew","Take 5 20/4/23","Task details entered below"
"19f8fa33-af3d-5e3b-869f-9f670b14e6f4","","checkpoint-status","pass","","","TRUE","TRUE","TE00829 Silo D 2023","TAKE 5","Andrew Brew","Take 5 20/4/23","If any of the below are 'Fail' (no) - make yourself acquainted with site requirements before starting work"
"e2277dba-32e9-56b1-a783-1ceae82aeb2a","","checkpoint-status","pass","","","TRUE","TRUE","TE00829 Silo D 2023","TAKE 5","Andrew Brew","Take 5 20/4/23","Have you completed a site induction?"
"21af44e3-a034-5230-ab3f-d8e89fc20399","","checkpoint-status","pass","","","TRUE","TRUE","TE00829 Silo D 2023","TAKE 5","Andrew Brew","Take 5 20/4/23","Do you know the site’s health and safety rules?"
"36b8f636-598e-5e2c-9d6a-2b0acbf461fe","","checkpoint-status","pass","","","TRUE","TRUE","TE00829 Silo D 2023","TAKE 5","Andrew Brew","Take 5 20/4/23","Are you familiar with security arrangements and the system for reporting incidents, near misses and hazards?"
"8f005bd1-807e-55a3-9520-8d2e4b21f763","","checkpoint-status","pass","","","TRUE","TRUE","TE00829 Silo D 2023","TAKE 5","Andrew Brew","Take 5 20/4/23","Are you familiar with the emergency facilities and evacuation procedure/route for the site?"
"c566c401-c1bd-5ca4-86fa-67f295abc77b","","checkpoint-status","pass","","","TRUE","TRUE","TE00829 Silo D 2023","TAKE 5","Andrew Brew","Take 5 20/4/23","Do you have access to appropriate emergency and first aid equipment?"
"0ce61c7d-4f8e-538e-a326-469324f687bf","","checkpoint-status","pass","","","TRUE","TRUE","TE00829 Silo D 2023","TAKE 5","Andrew Brew","Take 5 20/4/23","Have you asked the person in charge about all relevant hazards?"
"17ad8d4d-bfbe-521a-93e8-e01c5e5c646f","","checkpoint-status","pass","","","TRUE","TRUE","TE00829 Silo D 2023","TAKE 5","Andrew Brew","Take 5 20/4/23","If any of the below are 'Fail' (no) - follow up with person in charge to ensure your safety"
"70d5ee4e-c12b-5c13-8b76-ac6f02fef97a","","checkpoint-status","pass","","","TRUE","TRUE","TE00829 Silo D 2023","TAKE 5","Andrew Brew","Take 5 20/4/23","Has a safe work method statement or job safety analysis been completed?"
"01edf2a6-2524-5db8-bead-02913e9337d9","","checkpoint-status","pass","","","TRUE","TRUE","TE00829 Silo D 2023","TAKE 5","Andrew Brew","Take 5 20/4/23","Do you have the correct procedures, equipment and PPE to do the work safely?"
"85af2ad2-eb86-5102-9a8b-c474a1bf0e22","","checkpoint-status","pass","","","TRUE","TRUE","TE00829 Silo D 2023","TAKE 5","Andrew Brew","Take 5 20/4/23","Has equipment that requires a lock/tag-out and/or power that requires isolation/containment been completed?"
"afbb6ebf-4a12-51ef-a234-b2e1499d2086","","checkpoint-status","pass","","","TRUE","TRUE","TE00829 Silo D 2023","TAKE 5","Andrew Brew","Take 5 20/4/23","Is there appropriate separation of vehicles and people during the proposed work?"
"b779fe5d-2591-5ec9-8cbe-d6a98bbb0edf","","checkpoint-status","pass","","","TRUE","TRUE","TE00829 Silo D 2023","TAKE 5","Andrew Brew","Take 5 20/4/23","Is all required electrical/mechanical equipment in a safe condition?"
"7888ec1c-ba01-5982-bb8d-af09c00f1e8d","","checkpoint-status","pass","","","TRUE","TRUE","TE00829 Silo D 2023","TAKE 5","Andrew Brew","Take 5 20/4/23","Are all hazardous and/or dangerous goods/substances used and stored according to their material safety data sheets?"
"3bd5a01b-298a-5680-95f4-e8e797167b8e","","checkpoint-status","pass","","","TRUE","TRUE","TE00829 Silo D 2023","TAKE 5","Andrew Brew","Take 5 20/4/23","Have you consulted with all fellow workers about the task to be completed and the safe way to do it?"
"59e48fa8-239a-53eb-b051-556faeca01f2","","checkpoint-status","pass","","","TRUE","TRUE","TE00829 Silo D 2023","TAKE 5","Andrew Brew","Take 5 20/4/23","Have you got a safe way of getting in and out of your work area?"
"fcca189e-0953-5790-a6ff-1216f5e2c598","","checkpoint-status","pass","","","TRUE","TRUE","TE00829 Silo D 2023","TAKE 5","Andrew Brew","Take 5 20/4/23","Have any manual handling risks been identified and assessed?"
"3b333bd8-4a6e-59a4-b302-e4ed8d54f37d","","checkpoint-status","pass","","","TRUE","TRUE","TE00829 Silo D 2023","TAKE 5","Andrew Brew","Take 5 20/4/23","Any additional site specific hazards or requirements commented below"
"71c99b15-3fbf-5655-b1c6-f43fceae83c6","","checkpoint-status","pass","","","TRUE","TRUE","TE00829 Silo D 2023","TAKE 5","Andrew Brew","Take 5 20/4/23","Sign off attached below"
"7b97df38-3da0-5ce1-af02-9ce321b91bfe","","checklist-flat","pass","acf7f1a1c5ec1f5518e052023ee32607ac1ee92f98f0882a50c9e8327b0c69de","checklist-flat","FALSE","FALSE","TE00829 Silo D 2023","TAKE 5","Andrew Brew","Take 5 22/6/23"
"de2e7741-1f71-5c69-a218-c2b292924b99","","checkpoint-status","pass","","","TRUE","TRUE","TE00829 Silo D 2023","TAKE 5","Andrew Brew","Take 5 22/6/23","Task details entered below"
"926ca42b-5c81-57fc-a3ce-a13b10c7e5c8","","checkpoint-status","pass","","","TRUE","TRUE","TE00829 Silo D 2023","TAKE 5","Andrew Brew","Take 5 22/6/23","If any of the below are 'Fail' (no) - make yourself acquainted with site requirements before starting work"
"408ea207-4d3d-512c-81da-120737a57e01","","checkpoint-status","pass","","","TRUE","TRUE","TE00829 Silo D 2023","TAKE 5","Andrew Brew","Take 5 22/6/23","Have you completed a site induction?"
"a17aa44a-e02f-5898-a995-ba24a39561f7","","checkpoint-status","pass","","","TRUE","TRUE","TE00829 Silo D 2023","TAKE 5","Andrew Brew","Take 5 22/6/23","Do you know the site’s health and safety rules?"
"1962bd3f-9e87-53e4-9409-328b6ca26b24","","checkpoint-status","pass","","","TRUE","TRUE","TE00829 Silo D 2023","TAKE 5","Andrew Brew","Take 5 22/6/23","Are you familiar with security arrangements and the system for reporting incidents, near misses and hazards?"
"799de6b9-4f79-595f-9292-5dde4188c769","","checkpoint-status","pass","","","TRUE","TRUE","TE00829 Silo D 2023","TAKE 5","Andrew Brew","Take 5 22/6/23","Are you familiar with the emergency facilities and evacuation procedure/route for the site?"
"e5c3e96d-1e24-5534-bbb3-1075284345df","","checkpoint-status","pass","","","TRUE","TRUE","TE00829 Silo D 2023","TAKE 5","Andrew Brew","Take 5 22/6/23","Do you have access to appropriate emergency and first aid equipment?"
"09018600-f2bf-5324-9215-40fd40b9cb2c","","checkpoint-status","pass","","","TRUE","TRUE","TE00829 Silo D 2023","TAKE 5","Andrew Brew","Take 5 22/6/23","Have you asked the person in charge about all relevant hazards?"
"885a9a86-977f-51ba-9cb7-8705a84de377","","checkpoint-status","pass","","","TRUE","TRUE","TE00829 Silo D 2023","TAKE 5","Andrew Brew","Take 5 22/6/23","If any of the below are 'Fail' (no) - follow up with person in charge to ensure your safety"
"751bbdbb-6c01-56c1-981d-b38924895baf","","checkpoint-status","pass","","","TRUE","TRUE","TE00829 Silo D 2023","TAKE 5","Andrew Brew","Take 5 22/6/23","Has a safe work method statement or job safety analysis been completed?"
"2188bc5e-8cb2-544c-af40-115a9832b493","","checkpoint-status","pass","","","TRUE","TRUE","TE00829 Silo D 2023","TAKE 5","Andrew Brew","Take 5 22/6/23","Do you have the correct procedures, equipment and PPE to do the work safely?"
"f5373f37-daab-5766-b98a-f83cae5ff24a","","checkpoint-status","pass","","","TRUE","TRUE","TE00829 Silo D 2023","TAKE 5","Andrew Brew","Take 5 22/6/23","Has equipment that requires a lock/tag-out and/or power that requires isolation/containment been completed?"
"f1d0f043-6649-5d5b-92a1-6e7f021d5791","","checkpoint-status","pass","","","TRUE","TRUE","TE00829 Silo D 2023","TAKE 5","Andrew Brew","Take 5 22/6/23","Is there appropriate separation of vehicles and people during the proposed work?"
"e50b1bca-b41f-5d10-a190-23f99f071b20","","checkpoint-status","pass","","","TRUE","TRUE","TE00829 Silo D 2023","TAKE 5","Andrew Brew","Take 5 22/6/23","Is all required electrical/mechanical equipment in a safe condition?"
"2a061c15-7181-5164-b437-44a9a52a06a5","","checkpoint-status","pass","","","TRUE","TRUE","TE00829 Silo D 2023","TAKE 5","Andrew Brew","Take 5 22/6/23","Are all hazardous and/or dangerous goods/substances used and stored according to their material safety data sheets?"
"efcb394d-551d-5f53-88a0-fe5ef82f07b8","","checkpoint-status","pass","","","TRUE","TRUE","TE00829 Silo D 2023","TAKE 5","Andrew Brew","Take 5 22/6/23","Have you consulted with all fellow workers about the task to be completed and the safe way to do it?"
"5a405283-863d-5589-b797-9838838a08d7","","checkpoint-status","pass","","","TRUE","TRUE","TE00829 Silo D 2023","TAKE 5","Andrew Brew","Take 5 22/6/23","Have you got a safe way of getting in and out of your work area?"
"3747eb99-8b7c-58a8-a533-e77ac2fd6d24","","checkpoint-status","pass","","","TRUE","TRUE","TE00829 Silo D 2023","TAKE 5","Andrew Brew","Take 5 22/6/23","Have any manual handling risks been identified and assessed?"
"f33a2765-fbfa-5963-be50-bc63184d070f","","checkpoint-status","pass","","","TRUE","TRUE","TE00829 Silo D 2023","TAKE 5","Andrew Brew","Take 5 22/6/23","Any additional site specific hazards or requirements commented below"
"aee6d553-5b9e-55e3-a8f1-d99fad0a60f5","","checkpoint-status","pass","","","TRUE","TRUE","TE00829 Silo D 2023","TAKE 5","Andrew Brew","Take 5 22/6/23","Sign off attached below"
"49f64bae-a109-5130-a1a1-b14e6dd06e35","","folder-normal","pass","","step","TRUE","FALSE","TE00829 Silo D 2023","TAKE 5","Jackson Pollock"
"68b35b50-c135-53ee-9802-1c854c9a5432","","checklist-flat","pass","acf7f1a1c5ec1f5518e052023ee32607ac1ee92f98f0882a50c9e8327b0c69de","checklist-flat","FALSE","FALSE","TE00829 Silo D 2023","TAKE 5","Jackson Pollock","Take 5 Checklist 13/2/2023"
"195226a5-0e0b-5e83-85ba-4399fc4f5e5e","","checkpoint-status","pass","","","TRUE","TRUE","TE00829 Silo D 2023","TAKE 5","Jackson Pollock","Take 5 Checklist 13/2/2023","Task details entered below"
"59de1e29-c8ee-5d42-a48d-3e081ead859c","","checkpoint-status","pass","","","TRUE","TRUE","TE00829 Silo D 2023","TAKE 5","Jackson Pollock","Take 5 Checklist 13/2/2023","If any of the below are 'Fail' (no) - make yourself acquainted with site requirements before starting work"
"2dd0026b-5f86-5c7e-bdee-352da93bbea8","","checkpoint-status","pass","","","TRUE","TRUE","TE00829 Silo D 2023","TAKE 5","Jackson Pollock","Take 5 Checklist 13/2/2023","Have you completed a site induction?"
"16c10a5f-3993-5f05-b42a-ad67d906ff0f","","checkpoint-status","pass","","","TRUE","TRUE","TE00829 Silo D 2023","TAKE 5","Jackson Pollock","Take 5 Checklist 13/2/2023","Do you know the site’s health and safety rules?"
"a0f08e74-5800-5c7a-b64e-b3ccf0e4c317","","checkpoint-status","pass","","","TRUE","TRUE","TE00829 Silo D 2023","TAKE 5","Jackson Pollock","Take 5 Checklist 13/2/2023","Are you familiar with security arrangements and the system for reporting incidents, near misses and hazards?"
"f1422fae-6a21-57f7-8c26-2e930fd0dcbe","","checkpoint-status","pass","","","TRUE","TRUE","TE00829 Silo D 2023","TAKE 5","Jackson Pollock","Take 5 Checklist 13/2/2023","Are you familiar with the emergency facilities and evacuation procedure/route for the site?"
"a8548ef0-9e61-5dce-b129-b0c2ef47e8c1","","checkpoint-status","pass","","","TRUE","TRUE","TE00829 Silo D 2023","TAKE 5","Jackson Pollock","Take 5 Checklist 13/2/2023","Do you have access to appropriate emergency and first aid equipment?"
"56031cc3-d893-5ee1-9f7e-b8323427c0eb","","checkpoint-status","pass","","","TRUE","TRUE","TE00829 Silo D 2023","TAKE 5","Jackson Pollock","Take 5 Checklist 13/2/2023","Have you asked the person in charge about all relevant hazards?"
"6db70a06-9dc3-52e5-abc1-dfcb4a9f4332","","checkpoint-status","pass","","","TRUE","TRUE","TE00829 Silo D 2023","TAKE 5","Jackson Pollock","Take 5 Checklist 13/2/2023","If any of the below are 'Fail' (no) - follow up with person in charge to ensure your safety"
"682e2973-413d-5be4-beaf-be92855baccb","","checkpoint-status","pass","","","TRUE","TRUE","TE00829 Silo D 2023","TAKE 5","Jackson Pollock","Take 5 Checklist 13/2/2023","Has a safe work method statement or job safety analysis been completed?"
"65360539-a48b-599f-a5d9-2047e85f44f3","","checkpoint-status","pass","","","TRUE","TRUE","TE00829 Silo D 2023","TAKE 5","Jackson Pollock","Take 5 Checklist 13/2/2023","Do you have the correct procedures, equipment and PPE to do the work safely?"
"7366c31a-f00e-54fb-9b20-0a978708db05","","checkpoint-status","pass","","","TRUE","TRUE","TE00829 Silo D 2023","TAKE 5","Jackson Pollock","Take 5 Checklist 13/2/2023","Has equipment that requires a lock/tag-out and/or power that requires isolation/containment been completed?"
"d3eb153c-a777-5333-a99c-26bc5e558fdc","","checkpoint-status","pass","","","TRUE","TRUE","TE00829 Silo D 2023","TAKE 5","Jackson Pollock","Take 5 Checklist 13/2/2023","Is there appropriate separation of vehicles and people during the proposed work?"
"d18ac3d6-359f-5ccc-8a51-bad55e1bbc91","","checkpoint-status","pass","","","TRUE","TRUE","TE00829 Silo D 2023","TAKE 5","Jackson Pollock","Take 5 Checklist 13/2/2023","Is all required electrical/mechanical equipment in a safe condition?"
