"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"416fecf0-9d58-450c-b59d-63a9ef5e77e4","","checklist-flat","pass","145daa2aaf83ce100e03308fa2592b119272de55359c236a0b0a3350dee5e8a6","checklist-flat","FALSE","FALSE","Job Details"
"d9d7402b-8dab-4e1b-bd41-6bba72d81581","","checkpoint-status","pass","","","TRUE","TRUE","Job Details","Site Info"
"19286452-2361-4871-b3bf-d1140e1e708d","","checkpoint-status","pass","","","TRUE","TRUE","Job Details","Latest Drawings"
"27236dc0-d9cd-473b-b425-c0f46442d0dc","","checkpoint-status","pass","","","TRUE","TRUE","Job Details","Scope of Works Attached"
"9bfb00cf-0148-4596-93a6-02192c565d20","","checkpoint-status","pass","","","TRUE","TRUE","Job Details","Additional Pre Start Docs"
"65e74bd6-3b12-4b69-9292-dd36f6703c36","","checkpoint-status","pass","","","TRUE","TRUE","Job Details","Fixing Plan Attached "
"b76bd201-f7db-40d1-8ead-081fa4319f07","","folder-normal","work-in-progress","","step","TRUE","FALSE","QA"
"b7c9081b-4ca0-42b0-816f-26ec1abc70dc","","folder-normal","pass","","step","TRUE","FALSE","QA","Ground Floor"
"124bb2ed-e0bd-4e7b-9963-3b761a9d7600","","checklist-sectioned","pass","QA - Fibertite to Concrete Checklist","checklist","FALSE","FALSE","QA","Ground Floor","G01"
"91281e25-782f-4911-bc05-ad76aff15742","","checkpoint-group","pass","","","FALSE","FALSE","QA","Ground Floor","G01","Prestart"
"4c57dedf-36ac-49e9-89dd-ab0248f2b8ad","","checkpoint-status","pass","","","FALSE","FALSE","QA","Level 3","303","Fibertite","Wipe and clean laps prior to welding"
"80913569-cd72-4f59-805b-56cd3fd450e7","","checkpoint-status","pass","","","FALSE","FALSE","QA","Level 3","303","Fibertite","Test weld with the welding machines"
"a9a1c973-f183-4d0b-a5a9-fcd5efeb010a","","checkpoint-status","pass","","","FALSE","FALSE","QA","Level 3","303","Fibertite","Probe of seam with QA hook"
"90bc89eb-ad83-43c9-a8d5-f0d7fbbc6842","","checkpoint-status","pass","","","FALSE","FALSE","QA","Level 3","303","Fibertite","Pressure bars installed"
"d4713958-f3b0-472f-b41d-7bc544572289","","checkpoint-status","pass","","","FALSE","FALSE","QA","Level 3","303","Fibertite","Membrane dressed into drains/outlets"
"197339ca-f360-4437-ba09-234c45f89202","","checkpoint-status","pass","","","FALSE","FALSE","QA","Level 3","303","Fibertite","Claps/rings/baskets installed"
"95e3cad3-e2b7-4f76-bb28-60137f2f3633","","checkpoint-status","not-applicable","","","FALSE","FALSE","QA","Level 3","303","Fibertite","Flood/ILD tested"
"cbac3fc8-c5eb-4e6b-a829-fccd3e692ae6","","checkpoint-group","pass","","","FALSE","FALSE","QA","Level 3","303","Fiberclad Flashings"
"834f19f1-ae2c-465a-ac2b-c474f7546f9f","","checkpoint-status","pass","","","FALSE","FALSE","QA","Level 3","303","Fiberclad Flashings","Installed correctly according to specifications (right way around)"
"fa175de3-782c-4037-8b81-369fa8e4081b","","checkpoint-status","pass","","","FALSE","FALSE","QA","Level 3","303","Fiberclad Flashings","Fixing and welding done according to specifications and details"
"e9cf109a-5f6d-44fc-8e1a-167d633e12d8","","checkpoint-status","pass","","","FALSE","FALSE","QA","Level 3","303","Fiberclad Flashings","Probe of weld with QA hook"
"eeda45fd-1dd1-44c6-9b74-62b9b6c5741a","","checkpoint-group","pass","","","FALSE","FALSE","QA","Level 3","303","Review and Sign Off"
"70e701fe-a92e-4f55-92d8-318f97ba0a52","","checkpoint-status","pass","","","FALSE","FALSE","QA","Level 3","303","Review and Sign Off","Area left clean and tidy"
"92e2520b-eefc-4bdc-a67a-9b862e0a426b","","checkpoint-status","pass","","","FALSE","FALSE","QA","Level 3","303","Review and Sign Off","All installation work complete, checked and reviewed as per specification"
"ae210b56-0200-44cf-b34c-e5dd6926fae8","","checkpoint-status","pass","","","FALSE","FALSE","QA","Level 3","303","Review and Sign Off","Client / Main Contractor sign off"
"faad269d-03fa-432a-83c7-1327d167fbd9","","checklist-sectioned","pass","QA - Fibertite to Concrete Checklist","checklist","FALSE","FALSE","QA","Level 3","304"
"a97ea6d6-e462-495d-9ad6-5af6dda51dd5","","checkpoint-group","pass","","","FALSE","FALSE","QA","Level 3","304","Prestart"
"8656a059-2efd-404f-8371-afd37044c18f","","checkpoint-status","pass","","","FALSE","FALSE","QA","Level 3","304","Prestart","Area accessible"
"d34f37d0-bd7a-4f60-ad85-e849bcf6cc73","","checkpoint-status","pass","","","FALSE","FALSE","QA","Level 3","304","Prestart","Edge protection and safety installed"
"f9ef93aa-be92-4246-a932-249ad568a9f7","","checkpoint-status","pass","","","FALSE","FALSE","QA","Level 3","304","Prestart","Substrate complete and ready for SWP"
"cd70f8bf-48d9-4103-8ee7-40cfd0f2a6fc","","checkpoint-group","pass","","","FALSE","FALSE","QA","Level 3","304","Concrete Substrate"
"dd91c5bf-d36a-466b-b85a-9c775e6b45a5","","checkpoint-status","pass","","","FALSE","FALSE","QA","Level 3","304","Concrete Substrate","Substrate clean and dry. Free from dirt/debris contamination and ready for membrane"
"1eb45292-6592-4201-9479-6277495a98ae","","checkpoint-status","pass","","","FALSE","FALSE","QA","Level 3","304","Concrete Substrate","All lumps and sharp concrete bits ground/hammered down"
"af3660b9-228f-4b35-97f7-1cfebfc06057","","checkpoint-status","pass","","","FALSE","FALSE","QA","Level 3","304","Concrete Substrate","Large holes filled with grout"
"80066642-5cd5-4d4e-8ef7-1427650e1a3d","","checkpoint-group","pass","","","FALSE","FALSE","QA","Level 3","304","Fibertite"
"b969e2a3-151b-4a92-aa94-ee2a218d37cf","","checkpoint-status","pass","","","FALSE","FALSE","QA","Level 3","304","Fibertite","Adhesive installed to substrate"
"9e3b5fa3-7841-4b4e-9476-80899028d85f","","checkpoint-status","pass","","","FALSE","FALSE","QA","Level 3","304","Fibertite","Laying of membrane into adhesive"
"ee1fbabf-78a2-4b9c-aa17-cc308a248d28","","checkpoint-status","pass","","","FALSE","FALSE","QA","Level 3","304","Fibertite","Broom/rolling of membrane"
"9ecdb992-8d29-459c-bb81-51b91ad5e86a","","checkpoint-status","pass","","","FALSE","FALSE","QA","Level 3","304","Fibertite","Wipe and clean laps prior to welding"
"29ecefb2-c768-43ec-a969-63b311994396","","checkpoint-status","pass","","","FALSE","FALSE","QA","Level 3","304","Fibertite","Test weld with the welding machines"
"411e7ed9-4563-462e-b433-9ad6e70edcf1","","checkpoint-status","pass","","","FALSE","FALSE","QA","Level 3","304","Fibertite","Probe of seam with QA hook"
"f29f29d0-100f-4a90-acbe-f73d9a4e3a9c","","checkpoint-status","pass","","","FALSE","FALSE","QA","Level 3","304","Fibertite","Pressure bars installed"
"aad1e647-5a5a-4e11-b2f3-a1177c6efc7b","","checkpoint-status","pass","","","FALSE","FALSE","QA","Level 3","304","Fibertite","Membrane dressed into drains/outlets"
"3f11626e-ae83-488c-8349-7c0120515fd7","","checkpoint-status","pass","","","FALSE","FALSE","QA","Level 3","304","Fibertite","Claps/rings/baskets installed"
"78c6471a-ded3-4a80-aefe-250e9b8b302a","","checkpoint-status","not-applicable","","","FALSE","FALSE","QA","Level 3","304","Fibertite","Flood/ILD tested"
"5f890ac4-508d-4ea1-9b33-3a04c013767e","","checkpoint-group","pass","","","FALSE","FALSE","QA","Level 3","304","Fiberclad Flashings"
"453908a1-27db-40d4-954c-8b31559e3200","","checkpoint-status","pass","","","FALSE","FALSE","QA","Level 3","304","Fiberclad Flashings","Installed correctly according to specifications (right way around)"
"5ba286a4-85b0-4fd5-b91d-5592c85d3446","","checkpoint-status","pass","","","FALSE","FALSE","QA","Level 3","304","Fiberclad Flashings","Fixing and welding done according to specifications and details"
"5fd5a4aa-58df-460d-8160-e196daf616ac","","checkpoint-status","pass","","","FALSE","FALSE","QA","Level 3","304","Fiberclad Flashings","Probe of weld with QA hook"
"f35e93c4-516c-4cb0-8c7d-25cb3c065134","","checkpoint-group","pass","","","FALSE","FALSE","QA","Level 3","304","Review and Sign Off"
"bfd67142-7dea-4e33-842b-a1347d550b52","","checkpoint-status","pass","","","FALSE","FALSE","QA","Level 3","304","Review and Sign Off","Area left clean and tidy"
"e6380fe0-8923-4ded-8233-b601ff6a408e","","checkpoint-status","pass","","","FALSE","FALSE","QA","Level 3","304","Review and Sign Off","All installation work complete, checked and reviewed as per specification"
"4612838d-ef05-4129-9f90-0086ec5dcdfb","","checkpoint-status","pass","","","FALSE","FALSE","QA","Level 3","304","Review and Sign Off","Client / Main Contractor sign off"
"84d1b6c9-6438-4dde-98fc-1911340669d1","","checklist-sectioned","pass","QA - Fibertite to Concrete Checklist","checklist","FALSE","FALSE","QA","Level 3","305"
"4be4b0ca-641a-478d-bcb9-1b7316284324","","checkpoint-group","pass","","","FALSE","FALSE","QA","Level 3","305","Prestart"
"b70edf66-aabf-4903-ae84-8622bff126fd","","checkpoint-status","pass","","","FALSE","FALSE","QA","Level 3","305","Prestart","Area accessible"
"9dd85c12-b133-46e0-a57c-8f14ff460467","","checkpoint-status","pass","","","FALSE","FALSE","QA","Level 3","305","Prestart","Edge protection and safety installed"
"837fe393-b9ad-4ab2-a130-ba27e44b3f19","","checkpoint-status","pass","","","FALSE","FALSE","QA","Level 3","305","Prestart","Substrate complete and ready for SWP"
"5ab835cc-54d4-410e-97aa-891eb51f02b8","","checkpoint-group","pass","","","FALSE","FALSE","QA","Level 3","305","Concrete Substrate"
"64f48314-aff6-469e-a557-17a6b04cc514","","checkpoint-status","pass","","","FALSE","FALSE","QA","Level 3","305","Concrete Substrate","Substrate clean and dry. Free from dirt/debris contamination and ready for membrane"
"d29af966-eddb-428a-8979-58d6cccc1ab0","","checkpoint-status","pass","","","FALSE","FALSE","QA","Level 3","305","Concrete Substrate","All lumps and sharp concrete bits ground/hammered down"
"22326e06-b8ed-4d0e-8602-8c42d8af688c","","checkpoint-status","pass","","","FALSE","FALSE","QA","Level 3","305","Concrete Substrate","Large holes filled with grout"
"5219834b-1382-469c-9596-c79097e532de","","checkpoint-group","pass","","","FALSE","FALSE","QA","Level 3","305","Fibertite"
"b2a511d1-1101-4bb2-99a0-608fd31c9851","","checkpoint-status","pass","","","FALSE","FALSE","QA","Level 3","305","Fibertite","Adhesive installed to substrate"
"8e104958-aa83-4809-bdd9-16f81b59e054","","checkpoint-status","pass","","","FALSE","FALSE","QA","Level 3","305","Fibertite","Laying of membrane into adhesive"
"05fd39a5-a628-4f88-8151-3c7e36494985","","checkpoint-status","pass","","","FALSE","FALSE","QA","Level 3","305","Fibertite","Broom/rolling of membrane"
"471a60dd-c625-4aa2-8d1b-ece2c3b90eae","","checkpoint-status","pass","","","FALSE","FALSE","QA","Level 3","305","Fibertite","Wipe and clean laps prior to welding"
"1bbab415-80bb-43d6-aab1-c7ea7d2dadce","","checkpoint-status","pass","","","FALSE","FALSE","QA","Level 3","305","Fibertite","Test weld with the welding machines"
"30c67987-20f7-494e-b20f-26e71be98a34","","checkpoint-status","pass","","","FALSE","FALSE","QA","Level 3","305","Fibertite","Probe of seam with QA hook"
"aebb9566-293d-47ec-8892-e0ee505f1f07","","checkpoint-status","pass","","","FALSE","FALSE","QA","Level 3","305","Fibertite","Pressure bars installed"
"e90b9ba4-fc97-43a8-9b24-8444a5c8be28","","checkpoint-status","pass","","","FALSE","FALSE","QA","Level 3","305","Fibertite","Membrane dressed into drains/outlets"
"94634dd7-9df5-4865-b0c8-afe6d696c3ad","","checkpoint-status","pass","","","FALSE","FALSE","QA","Level 3","305","Fibertite","Claps/rings/baskets installed"
"3a293101-f38f-4944-bd2c-0f1b06a3092e","","checkpoint-status","not-applicable","","","FALSE","FALSE","QA","Level 3","305","Fibertite","Flood/ILD tested"
"41900a8a-9370-4499-9720-59813dc4f47e","","checkpoint-group","pass","","","FALSE","FALSE","QA","Level 3","305","Fiberclad Flashings"
"dcfa326c-2c49-4d51-bbe9-4f2480d06e78","","checkpoint-status","pass","","","FALSE","FALSE","QA","Level 3","305","Fiberclad Flashings","Installed correctly according to specifications (right way around)"
"7f2f67d4-4de8-448b-879c-6c582155c1de","","checkpoint-status","pass","","","FALSE","FALSE","QA","Level 3","305","Fiberclad Flashings","Fixing and welding done according to specifications and details"
"a858d0a5-98ac-4b6e-b2ac-e163b13b8b2a","","checkpoint-status","pass","","","FALSE","FALSE","QA","Level 3","305","Fiberclad Flashings","Probe of weld with QA hook"
"17618b34-e66c-4f6d-9a04-4b25e290ed13","","checkpoint-group","pass","","","FALSE","FALSE","QA","Level 3","305","Review and Sign Off"
"cee5a515-df3e-4949-a98c-349f3178d6fe","","checkpoint-status","pass","","","FALSE","FALSE","QA","Level 3","305","Review and Sign Off","Area left clean and tidy"
"80d5811f-b068-4865-b080-47aa3f79ba85","","checkpoint-status","pass","","","FALSE","FALSE","QA","Level 3","305","Review and Sign Off","All installation work complete, checked and reviewed as per specification"
"5a069c18-0ff8-46a1-8cc5-5a69b3f97ab1","","checkpoint-status","pass","","","FALSE","FALSE","QA","Level 3","305","Review and Sign Off","Client / Main Contractor sign off"
"7844522a-10d6-4691-a19b-285c3b0fd1a0","","checklist-sectioned","pass","QA - Fibertite to Concrete Checklist","checklist","FALSE","FALSE","QA","Level 3","306"
"16272b4f-9e64-494d-8a4f-77c1c2689ed9","","checkpoint-group","pass","","","FALSE","FALSE","QA","Level 3","306","Prestart"
"7138cef1-ef25-4a61-ae8c-ef88c9732a15","","checkpoint-status","pass","","","FALSE","FALSE","QA","Level 3","306","Prestart","Area accessible"
"6dbcc7a0-76db-40e0-bf22-01c5363108a4","","checkpoint-status","pass","","","FALSE","FALSE","QA","Level 3","306","Prestart","Edge protection and safety installed"
"20b3a3b7-8815-482e-be75-6f885b87456a","","checkpoint-status","pass","","","FALSE","FALSE","QA","Level 3","306","Prestart","Substrate complete and ready for SWP"
"60cee2ef-f70e-4c44-b954-c1fbd05a217b","","checkpoint-group","pass","","","FALSE","FALSE","QA","Level 3","306","Concrete Substrate"
"9235ed46-a791-48d6-bc60-eb029416e2bd","","checkpoint-status","pass","","","FALSE","FALSE","QA","Level 3","306","Concrete Substrate","Substrate clean and dry. Free from dirt/debris contamination and ready for membrane"
"8df7e1c9-7aae-4eed-b0ae-5f5ac862297d","","checkpoint-status","pass","","","FALSE","FALSE","QA","Level 3","306","Concrete Substrate","All lumps and sharp concrete bits ground/hammered down"
"0465c540-5870-4a2b-991a-2814ae4b30d2","","checkpoint-status","pass","","","FALSE","FALSE","QA","Level 3","306","Concrete Substrate","Large holes filled with grout"
"b620da27-cb4f-4eb3-9bcd-482a8e09359f","","checkpoint-group","pass","","","FALSE","FALSE","QA","Level 3","306","Fibertite"
"0db4c618-c8d7-4384-94f2-5df2b022e826","","checkpoint-status","pass","","","FALSE","FALSE","QA","Level 3","306","Fibertite","Adhesive installed to substrate"
"40b78675-868f-423a-93e1-a0e549aaf49e","","checkpoint-status","pass","","","FALSE","FALSE","QA","Level 3","306","Fibertite","Laying of membrane into adhesive"
"d0329cd2-1c12-44a3-88c7-62007d471ba1","","checkpoint-status","pass","","","FALSE","FALSE","QA","Level 3","306","Fibertite","Broom/rolling of membrane"
"a92d04af-0f54-4a74-aebb-d7ba855034e4","","checkpoint-status","pass","","","FALSE","FALSE","QA","Level 3","306","Fibertite","Wipe and clean laps prior to welding"
"8618b3e6-0130-4464-972c-281c758a1e2f","","checkpoint-status","pass","","","FALSE","FALSE","QA","Level 3","306","Fibertite","Test weld with the welding machines"
"13f0dc5d-8c46-4731-b1c9-f51db8e7dc28","","checkpoint-status","pass","","","FALSE","FALSE","QA","Level 3","306","Fibertite","Probe of seam with QA hook"
"c6be5769-6e46-4147-929c-e514ea21af0e","","checkpoint-status","pass","","","FALSE","FALSE","QA","Level 3","306","Fibertite","Pressure bars installed"
"73ef5011-2e0c-40b6-adf3-b9d6dad4a09a","","checkpoint-status","pass","","","FALSE","FALSE","QA","Level 3","306","Fibertite","Membrane dressed into drains/outlets"
"dcabcdfb-f732-4782-a5d5-18bb7b0d213b","","checkpoint-status","pass","","","FALSE","FALSE","QA","Level 3","306","Fibertite","Claps/rings/baskets installed"
"bb447ce9-b453-4a15-abdb-db4d84ea3fc7","","checkpoint-status","not-applicable","","","FALSE","FALSE","QA","Level 3","306","Fibertite","Flood/ILD tested"
"3543ffc2-a8f2-45ae-b8a0-aab57b34be4e","","checkpoint-group","pass","","","FALSE","FALSE","QA","Level 3","306","Fiberclad Flashings"
"68d64b71-cfd9-493d-a3fb-63e80abf04ea","","checkpoint-status","pass","","","FALSE","FALSE","QA","Level 3","306","Fiberclad Flashings","Installed correctly according to specifications (right way around)"
"0dcc25c7-dbd8-4a1d-acfa-8f3bda1f6ba8","","checkpoint-status","pass","","","FALSE","FALSE","QA","Level 3","306","Fiberclad Flashings","Fixing and welding done according to specifications and details"
"68fade4e-fe6b-4fbd-a0d7-11624faca2ff","","checkpoint-status","pass","","","FALSE","FALSE","QA","Level 3","306","Fiberclad Flashings","Probe of weld with QA hook"
"ca24e3f4-49b8-4125-8ef5-3ecb2de17c64","","checkpoint-group","pass","","","FALSE","FALSE","QA","Level 3","306","Review and Sign Off"
"b51d3273-084b-452f-9d1a-3bb66d411040","","checkpoint-status","pass","","","FALSE","FALSE","QA","Level 3","306","Review and Sign Off","Area left clean and tidy"
"23f995c5-ca4f-4156-90fe-2b111cc26a2a","","checkpoint-status","pass","","","FALSE","FALSE","QA","Level 3","306","Review and Sign Off","All installation work complete, checked and reviewed as per specification"
"5f44692d-6137-4b7e-9932-41192973c04c","","checkpoint-status","pass","","","FALSE","FALSE","QA","Level 3","306","Review and Sign Off","Client / Main Contractor sign off"
"12bdd5c8-0b83-49b9-b679-cd42ba1b73e9","","checklist-sectioned","pass","QA - Fibertite to Concrete Checklist","checklist","FALSE","FALSE","QA","Level 3","307"
"0db42165-78fd-4465-ba48-0f20d2a3c1f9","","checkpoint-group","pass","","","FALSE","FALSE","QA","Level 3","307","Prestart"
"72272ba4-2f5c-4084-9169-81b067837f5f","","checkpoint-status","pass","","","FALSE","FALSE","QA","Level 3","307","Prestart","Area accessible"
"cd4dafc0-6516-4cdf-a7e8-8c6f2acaa1c5","","checkpoint-status","pass","","","FALSE","FALSE","QA","Level 3","307","Prestart","Edge protection and safety installed"
"b16adc55-ca58-4264-acc4-c11681fcd61e","","checkpoint-status","pass","","","FALSE","FALSE","QA","Level 3","307","Prestart","Substrate complete and ready for SWP"
"6c608e0c-0711-4500-9b41-a153daa24672","","checkpoint-group","pass","","","FALSE","FALSE","QA","Level 3","307","Concrete Substrate"
"e12e4d90-d9e7-4e61-b448-6e971c08165e","","checkpoint-status","pass","","","FALSE","FALSE","QA","Level 3","307","Concrete Substrate","Substrate clean and dry. Free from dirt/debris contamination and ready for membrane"
"741bda89-d1f7-439d-b2e5-117127499a08","","checkpoint-status","pass","","","FALSE","FALSE","QA","Level 3","307","Concrete Substrate","All lumps and sharp concrete bits ground/hammered down"
"53d2b31e-d1f9-451e-80a3-bf1b154eefd2","","checkpoint-status","pass","","","FALSE","FALSE","QA","Level 3","307","Concrete Substrate","Large holes filled with grout"
"d96eff2c-94eb-424e-8f33-7fac7034fa7b","","checkpoint-group","pass","","","FALSE","FALSE","QA","Level 3","307","Fibertite"
"863f9b56-de70-43c7-bcb1-c000ecc0563c","","checkpoint-status","pass","","","FALSE","FALSE","QA","Level 3","307","Fibertite","Adhesive installed to substrate"
"3bc7b2c0-19f6-4714-b739-3b050a5d174b","","checkpoint-status","pass","","","FALSE","FALSE","QA","Level 3","307","Fibertite","Laying of membrane into adhesive"
"7b26829e-df1f-4910-b641-3621a1a6012d","","checkpoint-status","pass","","","FALSE","FALSE","QA","Level 3","307","Fibertite","Broom/rolling of membrane"
"cb98a56d-03b6-49f8-b946-d2de976167de","","checkpoint-status","pass","","","FALSE","FALSE","QA","Level 3","307","Fibertite","Wipe and clean laps prior to welding"
"fd0b1db2-4bfb-4d9b-ba75-389dbe16b64a","","checkpoint-status","pass","","","FALSE","FALSE","QA","Level 3","307","Fibertite","Test weld with the welding machines"
"b7a01217-4cf8-45e6-bad4-002964afcdac","","checkpoint-status","pass","","","FALSE","FALSE","QA","Level 3","307","Fibertite","Probe of seam with QA hook"
"686e8bc9-9f85-43a9-996b-c3ab4e1a4333","","checkpoint-status","pass","","","FALSE","FALSE","QA","Level 3","307","Fibertite","Pressure bars installed"
"036d8723-82cb-4dcc-beef-6cca631a6cf3","","checkpoint-status","pass","","","FALSE","FALSE","QA","Level 3","307","Fibertite","Membrane dressed into drains/outlets"
"035a2cfd-ea8d-4e52-b573-644a0b825138","","checkpoint-status","pass","","","FALSE","FALSE","QA","Level 3","307","Fibertite","Claps/rings/baskets installed"
"bb0b7332-85f6-4704-a4d4-9019928b11da","","checkpoint-status","not-applicable","","","FALSE","FALSE","QA","Level 3","307","Fibertite","Flood/ILD tested"
"5b5847f3-3b7a-48e6-bf12-8619e0ea34f9","","checkpoint-group","pass","","","FALSE","FALSE","QA","Level 3","307","Fiberclad Flashings"
"630d4a17-5ba2-4540-a204-aef0cb4d295a","","checkpoint-status","pass","","","FALSE","FALSE","QA","Level 3","307","Fiberclad Flashings","Installed correctly according to specifications (right way around)"
"8673fcdd-68ee-4a88-b07c-a03959a2441f","","checkpoint-status","pass","","","FALSE","FALSE","QA","Level 3","307","Fiberclad Flashings","Fixing and welding done according to specifications and details"
"20a5c3ee-0a60-4c47-8624-f67786b6beae","","checkpoint-status","pass","","","FALSE","FALSE","QA","Level 3","307","Fiberclad Flashings","Probe of weld with QA hook"
"53407e03-87a0-40bf-ae4f-e56e779e3e40","","checkpoint-group","pass","","","FALSE","FALSE","QA","Level 3","307","Review and Sign Off"
"3cb6f13b-b90e-49c2-8e62-f3a4b0019108","","checkpoint-status","pass","","","FALSE","FALSE","QA","Level 3","307","Review and Sign Off","Area left clean and tidy"
"3f2b0d35-ac93-419e-80e1-9cfb5e3c25f6","","checkpoint-status","pass","","","FALSE","FALSE","QA","Level 3","307","Review and Sign Off","All installation work complete, checked and reviewed as per specification"
"232004b2-ba12-4ba7-9017-d0c3e3c4cd7d","","checkpoint-status","pass","","","FALSE","FALSE","QA","Level 3","307","Review and Sign Off","Client / Main Contractor sign off"
"d5a0cc19-f768-4024-8683-4fb5d84ea0bc","","folder-normal","pass","","step","TRUE","FALSE","QA","Roof"
"afa375e6-62bd-4abb-acb9-7b75478da914","","checklist-sectioned","pass","QA - Fibertite to Concrete Checklist","checklist","FALSE","FALSE","QA","Roof","R01"
"338d6fa2-7507-48ee-950f-c429220b2406","","checkpoint-group","pass","","","FALSE","FALSE","QA","Roof","R01","Prestart"
"f626a2b9-189d-4071-af28-33649862ae84","","checkpoint-status","pass","","","FALSE","FALSE","QA","Roof","R01","Prestart","Area accessible"
"272a53be-da89-4f38-aa60-46dd3ed68a46","","checkpoint-status","pass","","","FALSE","FALSE","QA","Roof","R01","Prestart","Edge protection and safety installed"
"8b931363-7e5e-4bba-ba3e-9adee4fca267","","checkpoint-status","pass","","","FALSE","FALSE","QA","Roof","R01","Prestart","Substrate complete and ready for SWP"
"8abaa317-33aa-439b-936d-9e378e48da40","","checkpoint-group","pass","","","FALSE","FALSE","QA","Roof","R01","Concrete Substrate"
"94c1004d-4891-4389-8982-1b2bbe19ea60","","checkpoint-status","pass","","","FALSE","FALSE","QA","Roof","R01","Concrete Substrate","Substrate clean and dry. Free from dirt/debris contamination and ready for membrane"
"40204065-2115-4b7b-a0b9-2560877fc7ca","","checkpoint-status","pass","","","FALSE","FALSE","QA","Roof","R01","Concrete Substrate","All lumps and sharp concrete bits ground/hammered down"
"04ff8f44-e054-44e0-8a4e-732622c8b143","","checkpoint-status","pass","","","FALSE","FALSE","QA","Roof","R01","Concrete Substrate","Large holes filled with grout"
"e4c32a92-a586-4948-b3aa-21ef5c776372","","checkpoint-group","pass","","","FALSE","FALSE","QA","Roof","R01","Fibertite"
"3136f2dd-a56d-4b34-b584-1a41d9074d5a","","checkpoint-status","pass","","","FALSE","FALSE","QA","Roof","R01","Fibertite","Adhesive installed to substrate"
"aaf1fbc8-92e5-4e36-b0e2-ad9facd5c48e","","checkpoint-status","pass","","","FALSE","FALSE","QA","Roof","R01","Fibertite","Laying of membrane into adhesive"
"0ec1e4e8-40c1-41a5-a294-e2c3511a9501","","checkpoint-status","pass","","","FALSE","FALSE","QA","Roof","R01","Fibertite","Broom/rolling of membrane"
"74ad5f45-5969-4cf3-9220-599f1c17e0a4","","checkpoint-status","pass","","","FALSE","FALSE","QA","Roof","R01","Fibertite","Wipe and clean laps prior to welding"
"019a12af-1424-4d97-8e57-ce468a7248ed","","checkpoint-status","pass","","","FALSE","FALSE","QA","Roof","R01","Fibertite","Test weld with the welding machines"
"96da11a7-bfa6-4a5c-8459-bbf813ec483a","","checkpoint-status","pass","","","FALSE","FALSE","QA","Roof","R01","Fibertite","Probe of seam with QA hook"
"5d125cbf-f742-4a13-ada6-32e97bb5bbdd","","checkpoint-status","pass","","","FALSE","FALSE","QA","Roof","R01","Fibertite","Pressure bars installed"
"d0a08edc-a014-4b07-92b1-539e497cb51a","","checkpoint-status","pass","","","FALSE","FALSE","QA","Roof","R01","Fibertite","Membrane dressed into drains/outlets"
"9c8775f7-bf1e-4c75-af84-cd6937d29d91","","checkpoint-status","pass","","","FALSE","FALSE","QA","Roof","R01","Fibertite","Claps/rings/baskets installed"
"cbaa8b52-2f1b-4b4a-a211-a86acbf45d11","","checkpoint-status","not-applicable","","","FALSE","FALSE","QA","Roof","R01","Fibertite","Flood/ILD tested"
"bb7ec7c8-e079-445b-9e69-776d99e872d2","","checkpoint-group","pass","","","FALSE","FALSE","QA","Roof","R01","Fiberclad Flashings"
"ddcab1a4-97b6-4965-b3b8-5ef347251d92","","checkpoint-status","pass","","","FALSE","FALSE","QA","Roof","R01","Fiberclad Flashings","Installed correctly according to specifications (right way around)"
"3d2ced99-1a5c-49f5-be34-733e449015f3","","checkpoint-status","pass","","","FALSE","FALSE","QA","Roof","R01","Fiberclad Flashings","Fixing and welding done according to specifications and details"
"3110ce7b-23a2-461e-a8e4-cf29f47182d5","","checkpoint-status","pass","","","FALSE","FALSE","QA","Roof","R01","Fiberclad Flashings","Probe of weld with QA hook"
"51d8b1d6-0b91-448e-80b0-c41460cedad8","","checkpoint-group","pass","","","FALSE","FALSE","QA","Roof","R01","Review and Sign Off"
"663fa3eb-272d-4674-831e-c54f4a164672","","checkpoint-status","pass","","","FALSE","FALSE","QA","Roof","R01","Review and Sign Off","Area left clean and tidy"
"a3eb5845-7855-4a75-ace4-174f6fdc40e6","","checkpoint-status","pass","","","FALSE","FALSE","QA","Roof","R01","Review and Sign Off","All installation work complete, checked and reviewed as per specification"
"28524754-31aa-472d-a295-fc19f14513fa","","checkpoint-status","pass","","","FALSE","FALSE","QA","Roof","R01","Review and Sign Off","Client / Main Contractor sign off"
"c643a82d-30a9-40a1-a480-e215b3dcf332","","checklist-sectioned","pass","QA - Fibertite to Concrete Checklist","checklist","FALSE","FALSE","QA","Roof","R02"
"6317450e-77b7-443a-b3b7-53cfaa18cacf","","checkpoint-group","pass","","","FALSE","FALSE","QA","Roof","R02","Prestart"
"532863f2-3af9-4def-8ee9-a12818df089c","","checkpoint-status","pass","","","FALSE","FALSE","QA","Roof","R02","Prestart","Area accessible"
"ab723047-252e-449e-b3a9-3f76be4f9b2c","","checkpoint-status","pass","","","FALSE","FALSE","QA","Roof","R02","Prestart","Edge protection and safety installed"
"adbea790-8ce6-4600-bc97-b19e06dcead6","","checkpoint-status","pass","","","FALSE","FALSE","QA","Roof","R02","Prestart","Substrate complete and ready for SWP"
