"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"4f9ba366-ad64-4213-a85c-9de4e162e345","","folder-normal","work-in-progress","","step","TRUE","FALSE","BASEMENT"
"2c786fa7-8b5a-4e6e-bad7-eb60e7d42036","","folder-normal","work-in-progress","","step","TRUE","FALSE","BASEMENT","COLUMNS"
"b370301b-31f1-45b1-acef-53dd3559b132","","checklist-sectioned","work-in-progress","e05bb294b90756210e81611c028ed9f23f18aa057832964e9b09435d72144b06","checklist","FALSE","FALSE","BASEMENT","COLUMNS","1BC02"
"804f54a8-0b6e-5003-9cf8-a69eea668ab8","","checkpoint-group","pass","","","FALSE","FALSE","BASEMENT","COLUMNS","1BC02","Drawing"
"162c6c5d-fecc-5146-9803-1f92e638891f","","checkpoint-status","pass","","","TRUE","TRUE","BASEMENT","COLUMNS","1BC02-17","Drawing","Revision No - Attach photo of drawing below &/Or input details"
"7556c1e1-6e97-57c9-afed-3742ef75e193","","checkpoint-group","pass","","","FALSE","FALSE","BASEMENT","COLUMNS","1BC02-17","Panel Properties"
"c55c38c0-06a9-5375-a173-96c18167a6aa","","checkpoint-status","pass","","","TRUE","TRUE","BASEMENT","COLUMNS","1BC02-17","Panel Properties","Properties - Pass once entered"
"5c770876-cde5-5ba2-906f-7c9d652f682d","","checkpoint-group","pass","","","FALSE","FALSE","BASEMENT","COLUMNS","1BC02-17","Formwork"
"65c92ef6-e61d-5062-af0f-a915ebb0bcb2","","checkpoint-status","pass","","","TRUE","TRUE","BASEMENT","COLUMNS","1BC02-17","Formwork","Correct Dimensions & Square"
"89681469-23d5-54d0-a181-385d5e0a2cec","","checkpoint-status","pass","","","TRUE","TRUE","BASEMENT","COLUMNS","1BC02-17","Formwork","Grout tube set out"
"52247988-eb1a-5824-beee-e363359edd3e","","checkpoint-status","pass","","","TRUE","TRUE","BASEMENT","COLUMNS","1BC02-17","Formwork","Magnets Locked Down"
"e9bec023-1687-5aea-a71f-8a094823a536","","checkpoint-status","pass","","","TRUE","TRUE","BASEMENT","COLUMNS","1BC02-17","Formwork","Fillet Installed"
"432010fb-7630-5a26-97e3-c878cd82799c","","checkpoint-status","pass","","","TRUE","TRUE","BASEMENT","COLUMNS","1BC02-17","Formwork","ID TAG Installed (photo required)"
"83ab985e-bd03-529e-ac74-7480f20be697","","checkpoint-status","pass","","","TRUE","TRUE","BASEMENT","COLUMNS","1BC02-17","Formwork","Starter bars & couplers (photo required)"
"2632e982-7947-51e8-9d18-a5ac1f10877d","","checkpoint-group","pass","","","FALSE","FALSE","BASEMENT","COLUMNS","1BC02-17","Reinforcement"
"41fe8b5a-276c-559a-93f7-77be5b9d88e3","","checkpoint-status","pass","","","TRUE","TRUE","BASEMENT","COLUMNS","1BC02-17","Reinforcement","Correct Mesh/Cage (photo required)"
"40fe30e2-323f-53a1-a51d-c26f82b7c913","","checkpoint-status","pass","","","TRUE","TRUE","BASEMENT","COLUMNS","1BC02-17","Reinforcement","Correct Lig Spacing/Mesh Centers"
"0b5a4d4a-7ca2-5283-9c5b-b42a07eb049c","","checkpoint-status","pass","","","TRUE","TRUE","BASEMENT","COLUMNS","1BC02-17","Reinforcement","Correct Cover"
"01ec1925-397f-5ebf-b526-2b97ebbf21e2","","checkpoint-status","pass","","","TRUE","TRUE","BASEMENT","COLUMNS","1BC02-17","Reinforcement","Lifter location & Type Correct (photo required)"
"e3b980cf-d660-518c-a483-e1775a5a42e6","","checkpoint-status","pass","","","TRUE","TRUE","BASEMENT","COLUMNS","1BC02-17","Reinforcement","Starter bars & couplers (photo required)"
"7bce4900-4913-5e35-83f2-4b8e0f37d74a","","checkpoint-status","not-applicable","","","TRUE","TRUE","BASEMENT","COLUMNS","1BC02-17","Reinforcement","Strongbacks installed - If required"
"3fc62304-dc12-58d8-b33f-f4c5f7ac7078","","checkpoint-status","pass","","","TRUE","TRUE","BASEMENT","COLUMNS","1BC02-17","Reinforcement","Engineer Shop Drawings attached - (photo required)"
"6d3afc70-f3f6-5635-8558-6f6bb643a33e","","checkpoint-status","pass","","","TRUE","TRUE","BASEMENT","COLUMNS","1BC02-17","Reinforcement","Ferrues Installed - (photo required)"
"5a94b7ed-696c-56e0-9c2c-c0dee16a3378","","checkpoint-group","not-started","","","FALSE","FALSE","BASEMENT","COLUMNS","1BC02-17","Concrete"
"baff2d83-18e2-5e30-9c0c-cce65ab9e26a","","checkpoint-status","not-started","","","TRUE","TRUE","BASEMENT","COLUMNS","1BC02-17","Concrete","mPA Correct -> Concrete Docket - (photo required)"
"9a3105c8-7184-55d8-bbe2-30bb447eeb52","","checkpoint-status","not-started","","","TRUE","TRUE","BASEMENT","COLUMNS","1BC02-17","Concrete","Concrete Test"
"10795f73-e17e-5c56-98dc-1f57dfdb8ee9","","checkpoint-status","not-started","","","TRUE","TRUE","BASEMENT","COLUMNS","1BC02-17","Concrete","Concrete Test Report - (photo required)"
"dd146429-0f4e-5ab0-898c-f098fe3a2d5e","","checkpoint-group","not-started","","","FALSE","FALSE","BASEMENT","COLUMNS","1BC02-17","Post Pour"
"d4fef9e6-aeb0-5ffc-851a-0e5b13fdeab4","","checkpoint-status","not-started","","","TRUE","TRUE","BASEMENT","COLUMNS","1BC02-17","Post Pour","Ferrules exposed"
"c3673409-d05d-55b0-b02d-48b9af7fa0b5","","checkpoint-status","not-started","","","TRUE","TRUE","BASEMENT","COLUMNS","1BC02-17","Post Pour","Grout Tubes Open"
"818c20fc-f476-5985-86ba-aa03df5d8483","","checkpoint-status","not-started","","","TRUE","TRUE","BASEMENT","COLUMNS","1BC02-17","Post Pour","Lifters installed central to panel"
"ad3c3a71-128a-5868-b377-e2856e95e250","","checkpoint-status","not-started","","","TRUE","TRUE","BASEMENT","COLUMNS","1BC02-17","Post Pour","Lifters Cleaned"
"6c08667b-56a7-5474-b686-ca1769f3b585","","checkpoint-status","not-started","","","TRUE","TRUE","BASEMENT","COLUMNS","1BC02-17","Post Pour","Patching required - Pass=No / Fail=Yes"
"ba1848e2-b507-5233-b8dd-4ee4cccbbdcd","","checkpoint-status","not-started","","","TRUE","TRUE","BASEMENT","COLUMNS","1BC02-17","Post Pour","ID TAG filled out and correct"
"7e4d4411-ffa7-5499-a74c-311e7706b8e9","","checkpoint-status","not-started","","","TRUE","TRUE","BASEMENT","COLUMNS","1BC02-17","Post Pour","Strongbacks installed - (photo required)"
"85268e12-4baf-5830-ad54-33ffc8981d0f","","checkpoint-status","not-started","","","TRUE","TRUE","BASEMENT","COLUMNS","1BC02-17","Post Pour","Chamfers Installed"
"50d7e959-0541-52e2-bf47-af2494a19a69","","checkpoint-status","not-started","","","TRUE","TRUE","BASEMENT","COLUMNS","1BC02-17","Post Pour","Panels QA sticker completed"
"f7b5326e-8720-57c5-a903-4ec0b2ab4511","","checkpoint-status","not-started","","","TRUE","TRUE","BASEMENT","COLUMNS","1BC02-17","Post Pour","Panel ready for delivery, damage free"
"f8c6d7c2-0364-4271-ad37-ae886973c26d","","checklist-sectioned","work-in-progress","e05bb294b90756210e81611c028ed9f23f18aa057832964e9b09435d72144b06","checklist","FALSE","FALSE","BASEMENT","COLUMNS","1BC02-18"
"c3ca57ab-2c1c-5fe5-901f-5b5480652aac","","checkpoint-group","pass","","","FALSE","FALSE","BASEMENT","COLUMNS","1BC02-18","Drawing"
"53677140-ddb6-59e4-9b03-89642399576a","","checkpoint-status","pass","","","TRUE","TRUE","BASEMENT","COLUMNS","1BC02-18","Drawing","Revision No - Attach photo of drawing below &/Or input details"
"50ae173f-e6a5-5864-917c-572c5d4b4bf6","","checkpoint-group","pass","","","FALSE","FALSE","BASEMENT","COLUMNS","1BC02-18","Panel Properties"
"73dede73-de62-535b-9b24-dbfd1388dac0","","checkpoint-status","pass","","","TRUE","TRUE","BASEMENT","COLUMNS","1BC02-18","Panel Properties","Properties - Pass once entered"
"c5ea353f-5cda-5b00-831d-d8e28aa107d9","","checkpoint-group","pass","","","FALSE","FALSE","BASEMENT","COLUMNS","1BC02-18","Formwork"
"a315e738-50cd-5016-b4c8-7ba3e1d096af","","checkpoint-status","pass","","","TRUE","TRUE","BASEMENT","COLUMNS","1BC02-18","Formwork","Correct Dimensions & Square"
"fe821496-4c05-54ba-97a7-c3388febdc17","","checkpoint-status","pass","","","TRUE","TRUE","BASEMENT","COLUMNS","1BC02-18","Formwork","Grout tube set out"
"44cb11dc-e31c-5258-ba59-13dc2b1eaf0b","","checkpoint-status","pass","","","TRUE","TRUE","BASEMENT","COLUMNS","1BC02-18","Formwork","Magnets Locked Down"
"25e3c98a-f94e-5420-a9cc-12b0ab7fc940","","checkpoint-status","pass","","","TRUE","TRUE","BASEMENT","COLUMNS","1BC02-18","Formwork","Fillet Installed"
"e46f2ac0-323a-5693-b1d9-a317bde80eb9","","checkpoint-status","pass","","","TRUE","TRUE","BASEMENT","COLUMNS","1BC02-18","Formwork","ID TAG Installed (photo required)"
"157c9557-640f-53d0-88c5-313069385f73","","checkpoint-status","pass","","","TRUE","TRUE","BASEMENT","COLUMNS","1BC02-18","Formwork","Starter bars & couplers (photo required)"
"1422a9ad-e21d-50ab-90a1-aa1a89b14331","","checkpoint-group","pass","","","FALSE","FALSE","BASEMENT","COLUMNS","1BC02-18","Reinforcement"
"52ba3d95-3958-5f05-9d4f-824552c21a7f","","checkpoint-status","pass","","","TRUE","TRUE","BASEMENT","COLUMNS","1BC02-18","Reinforcement","Correct Mesh/Cage (photo required)"
"209c0f6d-eb6d-531f-8c30-328121a32fe8","","checkpoint-status","pass","","","TRUE","TRUE","BASEMENT","COLUMNS","1BC02-18","Reinforcement","Correct Lig Spacing/Mesh Centers"
"ac54f528-5999-58b0-9039-9148bd55245d","","checkpoint-status","pass","","","TRUE","TRUE","BASEMENT","COLUMNS","1BC02-18","Reinforcement","Correct Cover"
"70f66cd2-5ce9-5d27-b3d3-0e01345bb2cb","","checkpoint-status","pass","","","TRUE","TRUE","BASEMENT","COLUMNS","1BC02-18","Reinforcement","Lifter location & Type Correct (photo required)"
"90784bc3-47e8-5dde-a73c-242f28078fe2","","checkpoint-status","pass","","","TRUE","TRUE","BASEMENT","COLUMNS","1BC02-18","Reinforcement","Starter bars & couplers (photo required)"
"8175a4d7-5cd6-56ed-8076-abcfc65fcb90","","checkpoint-status","not-applicable","","","TRUE","TRUE","BASEMENT","COLUMNS","1BC02-18","Reinforcement","Strongbacks installed - If required"
"d52f5037-c55b-5d32-a2f3-d7dc6c7c5843","","checkpoint-status","pass","","","TRUE","TRUE","BASEMENT","COLUMNS","1BC02-18","Reinforcement","Engineer Shop Drawings attached - (photo required)"
"41aad4f9-de61-51d3-9044-b657d2eb6bd1","","checkpoint-status","pass","","","TRUE","TRUE","BASEMENT","COLUMNS","1BC02-18","Reinforcement","Ferrues Installed - (photo required)"
"b5069a5c-7af4-504d-982e-ced5182607a1","","checkpoint-group","not-started","","","FALSE","FALSE","BASEMENT","COLUMNS","1BC02-18","Concrete"
"062ba29a-c9d2-53c9-a2f4-33f496890e7b","","checkpoint-status","not-started","","","TRUE","TRUE","BASEMENT","COLUMNS","1BC02-18","Concrete","mPA Correct -> Concrete Docket - (photo required)"
"84b82730-8ae3-5a8e-b005-5686e910ffbb","","checkpoint-status","not-started","","","TRUE","TRUE","BASEMENT","COLUMNS","1BC02-18","Concrete","Concrete Test"
"ee199cce-d764-5f1b-96a6-a78ed73381c7","","checkpoint-status","not-started","","","TRUE","TRUE","BASEMENT","COLUMNS","1BC02-18","Concrete","Concrete Test Report - (photo required)"
"3ba23138-a8f2-5409-9f9e-afe3ce67f1d6","","checkpoint-group","not-started","","","FALSE","FALSE","BASEMENT","COLUMNS","1BC02-18","Post Pour"
"7039ba70-9e3c-54d0-94f9-88676edf75da","","checkpoint-status","not-started","","","TRUE","TRUE","BASEMENT","COLUMNS","1BC02-18","Post Pour","Ferrules exposed"
"dc96d7ec-3dd4-58c1-8fb2-045992cc6f95","","checkpoint-status","not-started","","","TRUE","TRUE","BASEMENT","COLUMNS","1BC02-18","Post Pour","Grout Tubes Open"
"286682e1-e385-5742-b20d-9e1aae5a324a","","checkpoint-status","not-started","","","TRUE","TRUE","BASEMENT","COLUMNS","1BC02-18","Post Pour","Lifters installed central to panel"
"37ecf5f1-5644-5545-8c4d-1fb0fcfd23a8","","checkpoint-status","not-started","","","TRUE","TRUE","BASEMENT","COLUMNS","1BC02-18","Post Pour","Lifters Cleaned"
"cb883099-bc4e-5890-b975-ad8e99f9594b","","checkpoint-status","not-started","","","TRUE","TRUE","BASEMENT","COLUMNS","1BC02-18","Post Pour","Patching required - Pass=No / Fail=Yes"
"3e4bb90f-f5e6-5a07-93fc-3a973ac638ec","","checkpoint-status","not-started","","","TRUE","TRUE","BASEMENT","COLUMNS","1BC02-18","Post Pour","ID TAG filled out and correct"
"d3976cf4-6811-5819-89e4-c69208df3c02","","checkpoint-status","not-started","","","TRUE","TRUE","BASEMENT","COLUMNS","1BC02-18","Post Pour","Strongbacks installed - (photo required)"
"d7e42af4-6f45-5028-9a96-35678ca22302","","checkpoint-status","not-started","","","TRUE","TRUE","BASEMENT","COLUMNS","1BC02-18","Post Pour","Chamfers Installed"
"616c69ab-c094-54f3-8342-a0d57c160f7d","","checkpoint-status","not-started","","","TRUE","TRUE","BASEMENT","COLUMNS","1BC02-18","Post Pour","Panels QA sticker completed"
"7c845f03-c193-5f58-a941-d53d10f599a4","","checkpoint-status","not-started","","","TRUE","TRUE","BASEMENT","COLUMNS","1BC02-18","Post Pour","Panel ready for delivery, damage free"
"16e13cc7-de61-4119-9809-19c2b11a1ba6","","checklist-sectioned","work-in-progress","e05bb294b90756210e81611c028ed9f23f18aa057832964e9b09435d72144b06","checklist","FALSE","FALSE","BASEMENT","COLUMNS","1BC02-03"
"c3dd7ed4-88a7-5e2c-9ba8-5c3e4da13ce9","","checkpoint-group","pass","","","FALSE","FALSE","BASEMENT","COLUMNS","1BC02-03","Drawing"
"9e4467cf-25b9-5201-a2c0-a5f4e51a8117","","checkpoint-status","pass","","","TRUE","TRUE","BASEMENT","COLUMNS","1BC02-03","Drawing","Revision No - Attach photo of drawing below &/Or input details"
"166b55ef-d078-5035-ba30-057f6bd7c6ca","","checkpoint-group","pass","","","FALSE","FALSE","BASEMENT","COLUMNS","1BC02-03","Panel Properties"
"5959460d-a706-5390-97c8-921060c84710","","checkpoint-status","pass","","","TRUE","TRUE","BASEMENT","COLUMNS","1BC02-03","Panel Properties","Properties - Pass once entered"
"a7337e3e-0c85-50e4-8a10-00ce5d080e12","","checkpoint-group","pass","","","FALSE","FALSE","BASEMENT","COLUMNS","1BC02-03","Formwork"
"a624245c-7280-5083-9cc1-f4925daa74aa","","checkpoint-status","pass","","","TRUE","TRUE","BASEMENT","COLUMNS","1BC02-03","Formwork","Correct Dimensions & Square"
"a78a0e8d-7b5a-5811-b897-290bf5b893e5","","checkpoint-status","pass","","","TRUE","TRUE","BASEMENT","COLUMNS","1BC02-03","Formwork","Grout tube set out"
"3c8030ca-d92b-5150-b08a-572732669026","","checkpoint-status","pass","","","TRUE","TRUE","BASEMENT","COLUMNS","1BC02-03","Formwork","Magnets Locked Down"
"84d76065-f275-58ee-b485-8e190dac03d4","","checkpoint-status","pass","","","TRUE","TRUE","BASEMENT","COLUMNS","1BC02-03","Formwork","Fillet Installed"
"98a45a43-2f0c-504b-a30b-2a58c0e8015d","","checkpoint-status","pass","","","TRUE","TRUE","BASEMENT","COLUMNS","1BC02-03","Formwork","ID TAG Installed (photo required)"
"efb35bae-ce22-5db1-9585-fb5caf1effaa","","checkpoint-status","pass","","","TRUE","TRUE","BASEMENT","COLUMNS","1BC02-03","Formwork","Starter bars & couplers (photo required)"
"dffbd39d-59d3-53c5-a003-369cb701a6ba","","checkpoint-group","pass","","","FALSE","FALSE","BASEMENT","COLUMNS","1BC02-03","Reinforcement"
"dbedc005-8c65-5d00-8dd7-a7fb2aa4d2c8","","checkpoint-status","pass","","","TRUE","TRUE","BASEMENT","COLUMNS","1BC02-03","Reinforcement","Correct Mesh/Cage (photo required)"
"a6381084-7a68-59e5-b1c8-1da23860ab2f","","checkpoint-status","pass","","","TRUE","TRUE","BASEMENT","COLUMNS","1BC02-03","Reinforcement","Correct Lig Spacing/Mesh Centers"
"c331c1ab-d1cc-52fe-931c-1cc86cbc29eb","","checkpoint-status","pass","","","TRUE","TRUE","BASEMENT","COLUMNS","1BC02-03","Reinforcement","Correct Cover"
"15c498d2-70e5-5b7b-9dbf-f411806364fb","","checkpoint-status","pass","","","TRUE","TRUE","BASEMENT","COLUMNS","1BC02-03","Reinforcement","Lifter location & Type Correct (photo required)"
"1c55fa55-d8ff-51db-a0cb-d5595d064a08","","checkpoint-status","pass","","","TRUE","TRUE","BASEMENT","COLUMNS","1BC02-03","Reinforcement","Starter bars & couplers (photo required)"
"8cb6e803-292a-5ff8-a6c7-2054e0015eaa","","checkpoint-status","pass","","","TRUE","TRUE","BASEMENT","COLUMNS","1BC02-03","Reinforcement","Strongbacks installed - If required"
"ab0352c9-e6ad-5768-a592-60c2668f9fd7","","checkpoint-status","pass","","","TRUE","TRUE","BASEMENT","COLUMNS","1BC02-03","Reinforcement","Engineer Shop Drawings attached - (photo required)"
"857a6e31-54a8-5d1b-928a-f25c8b47efe7","","checkpoint-status","pass","","","TRUE","TRUE","BASEMENT","COLUMNS","1BC02-03","Reinforcement","Ferrues Installed - (photo required)"
"9c89779c-1df6-5b49-82b2-4f7f4b59bc09","","checkpoint-group","not-started","","","FALSE","FALSE","BASEMENT","COLUMNS","1BC02-03","Concrete"
"a8a8c04b-8012-5e3c-95cf-7c53b1288a79","","checkpoint-status","not-started","","","TRUE","TRUE","BASEMENT","COLUMNS","1BC02-03","Concrete","mPA Correct -> Concrete Docket - (photo required)"
"76fb9722-437b-5aea-972c-fca11decefca","","checkpoint-status","not-started","","","TRUE","TRUE","BASEMENT","COLUMNS","1BC02-03","Concrete","Concrete Test"
"89c0dd95-6fd7-55d8-bb1b-6df3fba2a96b","","checkpoint-status","not-started","","","TRUE","TRUE","BASEMENT","COLUMNS","1BC02-03","Concrete","Concrete Test Report - (photo required)"
"5bd494ca-278c-5155-950d-94ac82a4c4e6","","checkpoint-group","not-started","","","FALSE","FALSE","BASEMENT","COLUMNS","1BC02-03","Post Pour"
"907e21a1-c195-5b39-b193-4281bff4239a","","checkpoint-status","not-started","","","TRUE","TRUE","BASEMENT","COLUMNS","1BC02-03","Post Pour","Ferrules exposed"
"68055a9a-b5ab-5bd3-8411-861966203f03","","checkpoint-status","not-started","","","TRUE","TRUE","BASEMENT","COLUMNS","1BC02-03","Post Pour","Grout Tubes Open"
"867f0092-ad15-532e-9fde-64252d8a8cfb","","checkpoint-status","not-started","","","TRUE","TRUE","BASEMENT","COLUMNS","1BC02-03","Post Pour","Lifters installed central to panel"
"9031d6c1-ccf0-5d69-8674-d45ba5689dfd","","checkpoint-status","not-started","","","TRUE","TRUE","BASEMENT","COLUMNS","1BC02-03","Post Pour","Lifters Cleaned"
"9f646ea9-5e5f-5c5e-b9fe-63db49021251","","checkpoint-status","not-started","","","TRUE","TRUE","BASEMENT","COLUMNS","1BC02-03","Post Pour","Patching required - Pass=No / Fail=Yes"
"b5e86fc7-ac0d-57df-a1ac-3d6d4a2f99ba","","checkpoint-status","not-started","","","TRUE","TRUE","BASEMENT","COLUMNS","1BC02-03","Post Pour","ID TAG filled out and correct"
"b9a7c660-0efd-5f3a-8632-0c41ef9b7675","","checkpoint-status","not-started","","","TRUE","TRUE","BASEMENT","COLUMNS","1BC02-03","Post Pour","Strongbacks installed - (photo required)"
"c2d3464c-cd5a-52b3-98b6-3f560c365408","","checkpoint-status","not-started","","","TRUE","TRUE","BASEMENT","COLUMNS","1BC02-03","Post Pour","Chamfers Installed"
"02362bbd-f00c-5ce8-9e16-68339b06e715","","checkpoint-status","not-started","","","TRUE","TRUE","BASEMENT","COLUMNS","1BC02-03","Post Pour","Panels QA sticker completed"
"ea6eb554-5fd8-5f7f-a5fc-48e85f031ae2","","checkpoint-status","not-started","","","TRUE","TRUE","BASEMENT","COLUMNS","1BC02-03","Post Pour","Panel ready for delivery, damage free"
"d3488210-24a9-40b4-b20a-b3794b2cb14c","","checklist-sectioned","work-in-progress","e05bb294b90756210e81611c028ed9f23f18aa057832964e9b09435d72144b06","checklist","FALSE","FALSE","BASEMENT","COLUMNS","1BC02-02"
"0b317e4f-c7bd-5ffa-8f48-6eb86f6472b0","","checkpoint-group","pass","","","FALSE","FALSE","BASEMENT","COLUMNS","1BC02-02","Drawing"
"c08b135c-496f-5fe9-8b1c-ea6da6b6a94f","","checkpoint-status","pass","","","TRUE","TRUE","BASEMENT","COLUMNS","1BC02-02","Drawing","Revision No - Attach photo of drawing below &/Or input details"
"2b80e212-d5fe-59e9-9567-adfe026ccb4d","","checkpoint-group","pass","","","FALSE","FALSE","BASEMENT","COLUMNS","1BC02-02","Panel Properties"
"f2d44bd9-a766-5f97-9882-42c97c2b8b47","","checkpoint-status","pass","","","TRUE","TRUE","BASEMENT","COLUMNS","1BC02-02","Panel Properties","Properties - Pass once entered"
"85d26f16-25f7-5524-8b2b-8826731e1b89","","checkpoint-group","pass","","","FALSE","FALSE","BASEMENT","COLUMNS","1BC02-02","Formwork"
"e56172a9-306a-55a9-8c94-6cd1bfee66d1","","checkpoint-status","pass","","","TRUE","TRUE","BASEMENT","COLUMNS","1BC02-02","Formwork","Correct Dimensions & Square"
"e648274a-6460-5186-9716-350d5fd1fc1f","","checkpoint-status","pass","","","TRUE","TRUE","BASEMENT","COLUMNS","1BC02-02","Formwork","Grout tube set out"
"1e124d91-333b-5fa7-bd8c-bd23f21acaa3","","checkpoint-status","pass","","","TRUE","TRUE","BASEMENT","COLUMNS","1BC02-02","Formwork","Magnets Locked Down"
"d693126f-1d0e-5358-92ab-07dbede5d8c1","","checkpoint-status","pass","","","TRUE","TRUE","BASEMENT","COLUMNS","1BC02-02","Formwork","Fillet Installed"
"a64d8fde-392c-58d6-b3ab-8c0e3d2d4840","","checkpoint-status","pass","","","TRUE","TRUE","BASEMENT","COLUMNS","1BC02-02","Formwork","ID TAG Installed (photo required)"
"01cd3537-a5cb-5888-8932-1dbad1955ad6","","checkpoint-status","pass","","","TRUE","TRUE","BASEMENT","COLUMNS","1BC02-02","Formwork","Starter bars & couplers (photo required)"
"22e4bcb4-2fe2-5139-bb24-951d291ef5d9","","checkpoint-group","pass","","","FALSE","FALSE","BASEMENT","COLUMNS","1BC02-02","Reinforcement"
"e0f3da9f-6e24-5905-b192-e5cfc3518fcc","","checkpoint-status","pass","","","TRUE","TRUE","BASEMENT","COLUMNS","1BC02-02","Reinforcement","Correct Mesh/Cage (photo required)"
"e784f501-23a4-5ada-9696-a26677086913","","checkpoint-status","pass","","","TRUE","TRUE","BASEMENT","COLUMNS","1BC02-02","Reinforcement","Correct Lig Spacing/Mesh Centers"
"7577fcda-edb4-5153-b09f-3aaa3381cdea","","checkpoint-status","pass","","","TRUE","TRUE","BASEMENT","COLUMNS","1BC02-02","Reinforcement","Correct Cover"
"62aa2b3a-f864-5ace-9f9f-de337fbe30ea","","checkpoint-status","pass","","","TRUE","TRUE","BASEMENT","COLUMNS","1BC02-02","Reinforcement","Lifter location & Type Correct (photo required)"
"14631d3c-54e5-5d0a-844d-914889d0bc4e","","checkpoint-status","pass","","","TRUE","TRUE","BASEMENT","COLUMNS","1BC02-02","Reinforcement","Starter bars & couplers (photo required)"
"09350697-c51c-592f-bf69-cb4bdbf9f070","","checkpoint-status","not-applicable","","","TRUE","TRUE","BASEMENT","COLUMNS","1BC02-02","Reinforcement","Strongbacks installed - If required"
