"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"93f40497-1e70-4e31-8799-6978ee7fc0d5","","folder-normal","pass","","step","TRUE","FALSE","Retaining Wall"
"1cd7b478-7177-4e78-b3d8-15b9e0a4ca6e","","folder-normal","pass","","step","TRUE","FALSE","Retaining Wall","Top Panel (Typical 1385x2000)"
"4e56e8be-f5e0-4950-a098-6536789054a9","","checklist-sectioned","pass","Panel Checklist V2","checklist","FALSE","FALSE","Retaining Wall","Top Panel (Typical 1385x2000)","TP1 01, 02 - 21/11"
"a27adafe-df2d-55ce-8f63-75e96fe7ad67","","checkpoint-group","no-status-started","Panel Checklist V2:03ab3306-cb78-40ae-aa66-58f8bb637253","","FALSE","FALSE","Retaining Wall","Top Panel (Typical 1385x2000)","TP1 01, 02 - 21/11","Info"
"510c939e-3e19-5f05-a3ba-eef5b54a8c8d","","checkpoint-status","not-applicable","Panel Checklist V2:31d280f0-0278-4d20-90af-238003bd4d0b:d2b412cd-b177-4b98-9174-73d8a61facfa","","TRUE","TRUE","Retaining Wall","Top Panel (Typical 1385x2000)","TP-07, 08, 09, 10, 11, 12 - 23/11","Post Pour","Cast -In/Inserts/Penetrations"
"9cf179c3-25bf-53c2-9971-c43d22518a49","","checkpoint-status","not-applicable","Panel Checklist V2:31d280f0-0278-4d20-90af-238003bd4d0b:6da2348b-640c-4051-9b9c-6aea515052d5","","TRUE","TRUE","Retaining Wall","Top Panel (Typical 1385x2000)","TP-07, 08, 09, 10, 11, 12 - 23/11","Post Pour","Starter lengths/Positions"
"35e69f9e-fab3-5707-b6cb-ffbd947f838e","","checkpoint-status","pass","Panel Checklist V2:31d280f0-0278-4d20-90af-238003bd4d0b:84519c89-f25b-4086-93c1-3ab14f94356d","","TRUE","TRUE","Retaining Wall","Top Panel (Typical 1385x2000)","TP-07, 08, 09, 10, 11, 12 - 23/11","Post Pour","Approved"
"c1bb6fbc-1acd-51cf-a553-af294562b52e","","checkpoint-status","not-applicable","Panel Checklist V2:31d280f0-0278-4d20-90af-238003bd4d0b:fb01bfec-d175-4a2b-9426-6b1135481f15","","TRUE","TRUE","Retaining Wall","Top Panel (Typical 1385x2000)","TP-07, 08, 09, 10, 11, 12 - 23/11","Post Pour","Mill certificate attached"
"df442687-8c0c-4e8f-846a-2d53c743e705","","checklist-sectioned","pass","Panel Checklist V2","checklist","FALSE","FALSE","Retaining Wall","Top Panel (Typical 1385x2000)","TP-13, 14, 15, 16, 17, 18  24/11"
"5ac058de-fea4-5e76-a7ec-4c43f290b38e","","checkpoint-group","no-status-started","Panel Checklist V2:03ab3306-cb78-40ae-aa66-58f8bb637253","","FALSE","FALSE","Retaining Wall","Top Panel (Typical 1385x2000)","TP-13, 14, 15, 16, 17, 18  24/11","Info"
"cf7d9990-4a72-5544-bbeb-5d7587f114dc","","checkpoint-no-status","no-status-started","Panel Checklist V2:03ab3306-cb78-40ae-aa66-58f8bb637253:f59d3f80-2684-4d50-9058-80d7314424b1","","TRUE","TRUE","Retaining Wall","Top Panel (Typical 1385x2000)","TP-13, 14, 15, 16, 17, 18  24/11","Info","Information Complete"
"dda8ec3a-7164-5ca3-8509-300b7d82917c","","checkpoint-group","pass","Panel Checklist V2:a29de938-64be-457b-9b93-1f5bf84844fd","","FALSE","FALSE","Retaining Wall","Top Panel (Typical 1385x2000)","TP-13, 14, 15, 16, 17, 18  24/11","Prepour"
"a14d0cc3-4578-52f2-9c70-6b7c00c456aa","","checkpoint-status","pass","Panel Checklist V2:a29de938-64be-457b-9b93-1f5bf84844fd:28a8a1dc-45ee-4748-9c59-5c3dcc5b578d","","TRUE","TRUE","Retaining Wall","Top Panel (Typical 1385x2000)","TP-13, 14, 15, 16, 17, 18  24/11","Prepour","Length/Width/Thickness/Cutouts"
"081ff98e-54fe-5efe-956e-88c82937f11c","","checkpoint-status","pass","Panel Checklist V2:a29de938-64be-457b-9b93-1f5bf84844fd:2c79e9c3-a653-4d5c-b152-6874f7bc9a52","","TRUE","TRUE","Retaining Wall","Top Panel (Typical 1385x2000)","TP-13, 14, 15, 16, 17, 18  24/11","Prepour","Square"
"e67a3cf7-9394-518b-9420-97aca36dcb16","","checkpoint-status","pass","Panel Checklist V2:a29de938-64be-457b-9b93-1f5bf84844fd:ee15a31b-43cd-4056-ba45-3eb0919d96cd","","TRUE","TRUE","Retaining Wall","Top Panel (Typical 1385x2000)","TP-13, 14, 15, 16, 17, 18  24/11","Prepour","Edge Details & Rebates"
"733bf085-dac9-550e-8604-6b3714aefee9","","checkpoint-status","not-applicable","Panel Checklist V2:a29de938-64be-457b-9b93-1f5bf84844fd:77c422cf-c054-4172-ad04-3d03bdd83d29","","TRUE","TRUE","Retaining Wall","Top Panel (Typical 1385x2000)","TP-13, 14, 15, 16, 17, 18  24/11","Prepour","Cast in items (Inserts, Weldplates)"
"941607c2-6e21-58a6-9e1b-8886967cd3ee","","checkpoint-status","pass","Panel Checklist V2:a29de938-64be-457b-9b93-1f5bf84844fd:89398b3c-6838-4f40-81f3-7fd9be775d98","","TRUE","TRUE","Retaining Wall","Top Panel (Typical 1385x2000)","TP-13, 14, 15, 16, 17, 18  24/11","Prepour","Main Reinforcing"
"23d96a79-3644-52f6-aec9-910d0a6c1d68","","checkpoint-status","not-applicable","Panel Checklist V2:a29de938-64be-457b-9b93-1f5bf84844fd:3bd20473-bc8e-4c36-9bb6-2b31562cab6a","","TRUE","TRUE","Retaining Wall","Top Panel (Typical 1385x2000)","TP-13, 14, 15, 16, 17, 18  24/11","Prepour","Starters"
"e1ff22b0-59c1-5a17-911b-b1456f5a0570","","checkpoint-status","not-applicable","Panel Checklist V2:a29de938-64be-457b-9b93-1f5bf84844fd:36de0294-ef77-4245-84b1-f113b4936977","","TRUE","TRUE","Retaining Wall","Top Panel (Typical 1385x2000)","TP-13, 14, 15, 16, 17, 18  24/11","Prepour","Stirrups"
"c348fd93-11bb-514a-a3dd-626743cea30b","","checkpoint-status","pass","Panel Checklist V2:a29de938-64be-457b-9b93-1f5bf84844fd:1fbdf7e7-8a2a-4c05-85df-4ef77992bad3","","TRUE","TRUE","Retaining Wall","Top Panel (Typical 1385x2000)","TP-13, 14, 15, 16, 17, 18  24/11","Prepour","Lifters"
"5a7f33a6-b4e2-5bbd-b6a3-429da15db575","","checkpoint-status","pass","Panel Checklist V2:a29de938-64be-457b-9b93-1f5bf84844fd:61758461-5a81-411f-96e3-797aa6a42433","","TRUE","TRUE","Retaining Wall","Top Panel (Typical 1385x2000)","TP-13, 14, 15, 16, 17, 18  24/11","Prepour","Mould Cleaned & Oiled"
"ee8c4d59-3bbc-50c9-94ee-b8dcee72423f","","checkpoint-status","pass","Panel Checklist V2:a29de938-64be-457b-9b93-1f5bf84844fd:44d557d2-53df-4300-b8c9-3b4098d2c57f","","TRUE","TRUE","Retaining Wall","Top Panel (Typical 1385x2000)","TP-13, 14, 15, 16, 17, 18  24/11","Prepour","Tie wire Trimmed"
"119c2719-7253-5167-b6cc-d46398b81df0","","checkpoint-status","not-applicable","Panel Checklist V2:a29de938-64be-457b-9b93-1f5bf84844fd:35a9c520-5bb3-4637-848a-e47afe54d779","","TRUE","TRUE","Retaining Wall","Top Panel (Typical 1385x2000)","TP-13, 14, 15, 16, 17, 18  24/11","Prepour","Rugasol"
"beb27049-53ab-5443-8bf7-9b08d605fbee","","checkpoint-status","pass","Panel Checklist V2:a29de938-64be-457b-9b93-1f5bf84844fd:3fdaeaad-e45c-435f-b06c-b8b4ea6ffd88","","TRUE","TRUE","Retaining Wall","Top Panel (Typical 1385x2000)","TP-13, 14, 15, 16, 17, 18  24/11","Prepour","Drawings & General Photos"
"5f180343-741a-5987-b814-2a4eba46df4c","","checkpoint-group","pass","Panel Checklist V2:26fa92a6-ae9a-4a61-b389-04796f6fe40f","","FALSE","FALSE","Retaining Wall","Top Panel (Typical 1385x2000)","TP-13, 14, 15, 16, 17, 18  24/11","Concrete"
"86aab51c-d6ba-58fe-8635-b7e1f6f29a87","","checkpoint-status","not-applicable","Panel Checklist V2:26fa92a6-ae9a-4a61-b389-04796f6fe40f:5e704cf8-1cf7-4a38-978f-891086c8c405","","TRUE","TRUE","Retaining Wall","Top Panel (Typical 1385x2000)","TP-13, 14, 15, 16, 17, 18  24/11","Concrete","Concrete results obtained"
"6c86c6bb-1181-5d3d-8df7-0af496983326","","checkpoint-status","pass","Panel Checklist V2:26fa92a6-ae9a-4a61-b389-04796f6fe40f:7232495b-a5ea-4e89-8a8f-d854ab307594","","TRUE","TRUE","Retaining Wall","Top Panel (Typical 1385x2000)","TP-13, 14, 15, 16, 17, 18  24/11","Concrete","Concrete Docket Attached (photo)"
"6d6c315a-42c9-5753-8b01-ff3a3594235f","","checkpoint-group","pass","Panel Checklist V2:31d280f0-0278-4d20-90af-238003bd4d0b","","FALSE","FALSE","Retaining Wall","Top Panel (Typical 1385x2000)","TP-13, 14, 15, 16, 17, 18  24/11","Post Pour"
"ae62f6c1-31b1-56e1-88b1-0293c17dced2","","checkpoint-status","pass","Panel Checklist V2:31d280f0-0278-4d20-90af-238003bd4d0b:92443ca4-b573-47f1-8202-d9764c53b07e","","TRUE","TRUE","Retaining Wall","Top Panel (Typical 1385x2000)","TP-13, 14, 15, 16, 17, 18  24/11","Post Pour","Post pour Complete"
"4ff81242-6a24-5684-8e9b-f3d2ea86a8a2","","checkpoint-status","not-applicable","Panel Checklist V2:31d280f0-0278-4d20-90af-238003bd4d0b:f31c3832-ed41-4506-ab2a-1f9aa767341f","","TRUE","TRUE","Retaining Wall","Top Panel (Typical 1385x2000)","TP-13, 14, 15, 16, 17, 18  24/11","Post Pour","Remedial Required"
"2f66363e-ad55-57d6-9667-30ed28755e38","","checkpoint-status","pass","Panel Checklist V2:31d280f0-0278-4d20-90af-238003bd4d0b:84c50dfb-fdcb-4415-a1ba-72835ae16944","","TRUE","TRUE","Retaining Wall","Top Panel (Typical 1385x2000)","TP-13, 14, 15, 16, 17, 18  24/11","Post Pour","Mould Face Finish"
"cac2aac0-00ee-5fcb-bf42-a11029b4f291","","checkpoint-status","pass","Panel Checklist V2:31d280f0-0278-4d20-90af-238003bd4d0b:3e23a9af-ffd3-45b6-b88a-64b43db8933d","","TRUE","TRUE","Retaining Wall","Top Panel (Typical 1385x2000)","TP-13, 14, 15, 16, 17, 18  24/11","Post Pour","Near Face Finish"
"d319f3c8-46a8-5d33-8ef9-5e3633ab9965","","checkpoint-status","not-applicable","Panel Checklist V2:31d280f0-0278-4d20-90af-238003bd4d0b:d2b412cd-b177-4b98-9174-73d8a61facfa","","TRUE","TRUE","Retaining Wall","Top Panel (Typical 1385x2000)","TP-13, 14, 15, 16, 17, 18  24/11","Post Pour","Cast -In/Inserts/Penetrations"
"f2e68f29-7671-57c5-8d8e-e952efd4553d","","checkpoint-status","not-applicable","Panel Checklist V2:31d280f0-0278-4d20-90af-238003bd4d0b:6da2348b-640c-4051-9b9c-6aea515052d5","","TRUE","TRUE","Retaining Wall","Top Panel (Typical 1385x2000)","TP-13, 14, 15, 16, 17, 18  24/11","Post Pour","Starter lengths/Positions"
"5dcd4e79-ca62-5b76-ae8c-ea2c4d3a3aeb","","checkpoint-status","pass","Panel Checklist V2:31d280f0-0278-4d20-90af-238003bd4d0b:84519c89-f25b-4086-93c1-3ab14f94356d","","TRUE","TRUE","Retaining Wall","Top Panel (Typical 1385x2000)","TP-13, 14, 15, 16, 17, 18  24/11","Post Pour","Approved"
"2a1e3266-b4fd-5c17-8ac7-54c3d6e8cefa","","checkpoint-status","not-applicable","Panel Checklist V2:31d280f0-0278-4d20-90af-238003bd4d0b:fb01bfec-d175-4a2b-9426-6b1135481f15","","TRUE","TRUE","Retaining Wall","Top Panel (Typical 1385x2000)","TP-13, 14, 15, 16, 17, 18  24/11","Post Pour","Mill certificate attached"
"692568ee-3609-494d-9708-3665b2343a08","","checklist-sectioned","pass","Panel Checklist V2","checklist","FALSE","FALSE","Retaining Wall","Top Panel (Typical 1385x2000)","TP-19, 20, 21, 22, 23, 24  - 27/11"
"cf76e802-5c61-558a-938c-1b9a045c611c","","checkpoint-group","no-status-started","Panel Checklist V2:03ab3306-cb78-40ae-aa66-58f8bb637253","","FALSE","FALSE","Retaining Wall","Top Panel (Typical 1385x2000)","TP-19, 20, 21, 22, 23, 24  - 27/11","Info"
"706f7383-fac2-5c9c-9457-0ebe05582bc4","","checkpoint-no-status","no-status-started","Panel Checklist V2:03ab3306-cb78-40ae-aa66-58f8bb637253:f59d3f80-2684-4d50-9058-80d7314424b1","","TRUE","TRUE","Retaining Wall","Top Panel (Typical 1385x2000)","TP-19, 20, 21, 22, 23, 24  - 27/11","Info","Information Complete"
"bedd78e6-1493-593f-8e8e-538bc9ade3f1","","checkpoint-group","pass","Panel Checklist V2:a29de938-64be-457b-9b93-1f5bf84844fd","","FALSE","FALSE","Retaining Wall","Top Panel (Typical 1385x2000)","TP-19, 20, 21, 22, 23, 24  - 27/11","Prepour"
"8fb67fc6-04a2-5d95-90af-42a0672c5fc2","","checkpoint-status","pass","Panel Checklist V2:a29de938-64be-457b-9b93-1f5bf84844fd:28a8a1dc-45ee-4748-9c59-5c3dcc5b578d","","TRUE","TRUE","Retaining Wall","Top Panel (Typical 1385x2000)","TP-19, 20, 21, 22, 23, 24  - 27/11","Prepour","Length/Width/Thickness/Cutouts"
"5cb89c49-0e3b-59c0-ac4d-1294a713f7eb","","checkpoint-status","pass","Panel Checklist V2:a29de938-64be-457b-9b93-1f5bf84844fd:2c79e9c3-a653-4d5c-b152-6874f7bc9a52","","TRUE","TRUE","Retaining Wall","Top Panel (Typical 1385x2000)","TP-19, 20, 21, 22, 23, 24  - 27/11","Prepour","Square"
"f66f6c35-f501-54cb-b4f9-c068788894b4","","checkpoint-status","pass","Panel Checklist V2:a29de938-64be-457b-9b93-1f5bf84844fd:ee15a31b-43cd-4056-ba45-3eb0919d96cd","","TRUE","TRUE","Retaining Wall","Top Panel (Typical 1385x2000)","TP-19, 20, 21, 22, 23, 24  - 27/11","Prepour","Edge Details & Rebates"
"f31d789a-dbbf-571e-8a8b-2cdbb3913753","","checkpoint-status","not-applicable","Panel Checklist V2:a29de938-64be-457b-9b93-1f5bf84844fd:77c422cf-c054-4172-ad04-3d03bdd83d29","","TRUE","TRUE","Retaining Wall","Top Panel (Typical 1385x2000)","TP-19, 20, 21, 22, 23, 24  - 27/11","Prepour","Cast in items (Inserts, Weldplates)"
"2f6b5082-f1cc-547e-808f-d6e09dc67c80","","checkpoint-status","pass","Panel Checklist V2:a29de938-64be-457b-9b93-1f5bf84844fd:89398b3c-6838-4f40-81f3-7fd9be775d98","","TRUE","TRUE","Retaining Wall","Top Panel (Typical 1385x2000)","TP-19, 20, 21, 22, 23, 24  - 27/11","Prepour","Main Reinforcing"
"3367b3f7-e78b-5cb3-a014-d852f29ebdb1","","checkpoint-status","not-applicable","Panel Checklist V2:a29de938-64be-457b-9b93-1f5bf84844fd:3bd20473-bc8e-4c36-9bb6-2b31562cab6a","","TRUE","TRUE","Retaining Wall","Top Panel (Typical 1385x2000)","TP-19, 20, 21, 22, 23, 24  - 27/11","Prepour","Starters"
"74164b1a-912f-57c2-ad37-7091bc6686e8","","checkpoint-status","not-applicable","Panel Checklist V2:a29de938-64be-457b-9b93-1f5bf84844fd:36de0294-ef77-4245-84b1-f113b4936977","","TRUE","TRUE","Retaining Wall","Top Panel (Typical 1385x2000)","TP-19, 20, 21, 22, 23, 24  - 27/11","Prepour","Stirrups"
"39daa658-7a07-5ec0-90c2-75f306f3561c","","checkpoint-status","pass","Panel Checklist V2:a29de938-64be-457b-9b93-1f5bf84844fd:1fbdf7e7-8a2a-4c05-85df-4ef77992bad3","","TRUE","TRUE","Retaining Wall","Top Panel (Typical 1385x2000)","TP-19, 20, 21, 22, 23, 24  - 27/11","Prepour","Lifters"
"c4e05eea-d507-5f16-a2d2-87216987f08f","","checkpoint-status","pass","Panel Checklist V2:a29de938-64be-457b-9b93-1f5bf84844fd:61758461-5a81-411f-96e3-797aa6a42433","","TRUE","TRUE","Retaining Wall","Top Panel (Typical 1385x2000)","TP-19, 20, 21, 22, 23, 24  - 27/11","Prepour","Mould Cleaned & Oiled"
"4ad23e71-e9c1-5f02-bc4c-23b85682124f","","checkpoint-status","pass","Panel Checklist V2:a29de938-64be-457b-9b93-1f5bf84844fd:44d557d2-53df-4300-b8c9-3b4098d2c57f","","TRUE","TRUE","Retaining Wall","Top Panel (Typical 1385x2000)","TP-19, 20, 21, 22, 23, 24  - 27/11","Prepour","Tie wire Trimmed"
"9c4af2b0-a760-5b72-8c54-6a9283eadb9d","","checkpoint-status","not-applicable","Panel Checklist V2:a29de938-64be-457b-9b93-1f5bf84844fd:35a9c520-5bb3-4637-848a-e47afe54d779","","TRUE","TRUE","Retaining Wall","Top Panel (Typical 1385x2000)","TP-19, 20, 21, 22, 23, 24  - 27/11","Prepour","Rugasol"
"6651fa52-d410-5f3b-a323-24ccf1c06992","","checkpoint-status","pass","Panel Checklist V2:a29de938-64be-457b-9b93-1f5bf84844fd:3fdaeaad-e45c-435f-b06c-b8b4ea6ffd88","","TRUE","TRUE","Retaining Wall","Top Panel (Typical 1385x2000)","TP-19, 20, 21, 22, 23, 24  - 27/11","Prepour","Drawings & General Photos"
"b222e3dd-34ea-5cfa-a16c-c5dbd0a95ddd","","checkpoint-group","pass","Panel Checklist V2:26fa92a6-ae9a-4a61-b389-04796f6fe40f","","FALSE","FALSE","Retaining Wall","Top Panel (Typical 1385x2000)","TP-19, 20, 21, 22, 23, 24  - 27/11","Concrete"
"f5c32557-1d70-58f9-ab9f-bdf57f6c3c7a","","checkpoint-status","not-applicable","Panel Checklist V2:26fa92a6-ae9a-4a61-b389-04796f6fe40f:5e704cf8-1cf7-4a38-978f-891086c8c405","","TRUE","TRUE","Retaining Wall","Top Panel (Typical 1385x2000)","TP-19, 20, 21, 22, 23, 24  - 27/11","Concrete","Concrete results obtained"
"0e055ec2-96aa-585b-88f6-bf58000881a3","","checkpoint-status","pass","Panel Checklist V2:26fa92a6-ae9a-4a61-b389-04796f6fe40f:7232495b-a5ea-4e89-8a8f-d854ab307594","","TRUE","TRUE","Retaining Wall","Top Panel (Typical 1385x2000)","TP-19, 20, 21, 22, 23, 24  - 27/11","Concrete","Concrete Docket Attached (photo)"
"e16b3c29-bb60-5a1c-8bd1-617ae26b4fb3","","checkpoint-group","pass","Panel Checklist V2:31d280f0-0278-4d20-90af-238003bd4d0b","","FALSE","FALSE","Retaining Wall","Top Panel (Typical 1385x2000)","TP-19, 20, 21, 22, 23, 24  - 27/11","Post Pour"
"f52a0e7f-c2e0-5807-b4cc-c30f6f6f2afc","","checkpoint-status","pass","Panel Checklist V2:31d280f0-0278-4d20-90af-238003bd4d0b:92443ca4-b573-47f1-8202-d9764c53b07e","","TRUE","TRUE","Retaining Wall","Top Panel (Typical 1385x2000)","TP-19, 20, 21, 22, 23, 24  - 27/11","Post Pour","Post pour Complete"
"6dddd1ae-c388-5a01-9492-ce4038a101f2","","checkpoint-status","not-applicable","Panel Checklist V2:31d280f0-0278-4d20-90af-238003bd4d0b:f31c3832-ed41-4506-ab2a-1f9aa767341f","","TRUE","TRUE","Retaining Wall","Top Panel (Typical 1385x2000)","TP-19, 20, 21, 22, 23, 24  - 27/11","Post Pour","Remedial Required"
"eb3333f7-bba8-5406-9200-3379a1b170d7","","checkpoint-status","pass","Panel Checklist V2:31d280f0-0278-4d20-90af-238003bd4d0b:84c50dfb-fdcb-4415-a1ba-72835ae16944","","TRUE","TRUE","Retaining Wall","Top Panel (Typical 1385x2000)","TP-19, 20, 21, 22, 23, 24  - 27/11","Post Pour","Mould Face Finish"
"3fe86ceb-5684-5d44-8d8d-c88a57dd5aa1","","checkpoint-status","pass","Panel Checklist V2:31d280f0-0278-4d20-90af-238003bd4d0b:3e23a9af-ffd3-45b6-b88a-64b43db8933d","","TRUE","TRUE","Retaining Wall","Top Panel (Typical 1385x2000)","TP-19, 20, 21, 22, 23, 24  - 27/11","Post Pour","Near Face Finish"
"55897c5a-69a8-5edc-8f8f-ad133c44b0c0","","checkpoint-status","not-applicable","Panel Checklist V2:31d280f0-0278-4d20-90af-238003bd4d0b:d2b412cd-b177-4b98-9174-73d8a61facfa","","TRUE","TRUE","Retaining Wall","Top Panel (Typical 1385x2000)","TP-19, 20, 21, 22, 23, 24  - 27/11","Post Pour","Cast -In/Inserts/Penetrations"
"6d50c682-43f3-596c-95be-4e8fee444b13","","checkpoint-status","not-applicable","Panel Checklist V2:31d280f0-0278-4d20-90af-238003bd4d0b:6da2348b-640c-4051-9b9c-6aea515052d5","","TRUE","TRUE","Retaining Wall","Top Panel (Typical 1385x2000)","TP-19, 20, 21, 22, 23, 24  - 27/11","Post Pour","Starter lengths/Positions"
"afed10b4-1cd9-56e7-9d3c-488cb091371c","","checkpoint-status","pass","Panel Checklist V2:31d280f0-0278-4d20-90af-238003bd4d0b:84519c89-f25b-4086-93c1-3ab14f94356d","","TRUE","TRUE","Retaining Wall","Top Panel (Typical 1385x2000)","TP-19, 20, 21, 22, 23, 24  - 27/11","Post Pour","Approved"
"6d624422-4371-5ac6-8e2e-e0324c2886bf","","checkpoint-status","not-applicable","Panel Checklist V2:31d280f0-0278-4d20-90af-238003bd4d0b:fb01bfec-d175-4a2b-9426-6b1135481f15","","TRUE","TRUE","Retaining Wall","Top Panel (Typical 1385x2000)","TP-19, 20, 21, 22, 23, 24  - 27/11","Post Pour","Mill certificate attached"
"478c4aa0-9696-43e9-bb2e-14675834f3bf","","checklist-sectioned","pass","Panel Checklist V2","checklist","FALSE","FALSE","Retaining Wall","Top Panel (Typical 1385x2000)","TP-25, 26, 27, 28, 29, 30 - 28/11"
"4c9459dc-c60f-5b7f-85b4-f369742466d8","","checkpoint-group","no-status-started","Panel Checklist V2:03ab3306-cb78-40ae-aa66-58f8bb637253","","FALSE","FALSE","Retaining Wall","Top Panel (Typical 1385x2000)","TP-25, 26, 27, 28, 29, 30 - 28/11","Info"
"58dad4f8-d1c3-5080-b4c3-08a9dc721627","","checkpoint-no-status","no-status-started","Panel Checklist V2:03ab3306-cb78-40ae-aa66-58f8bb637253:f59d3f80-2684-4d50-9058-80d7314424b1","","TRUE","TRUE","Retaining Wall","Top Panel (Typical 1385x2000)","TP-25, 26, 27, 28, 29, 30 - 28/11","Info","Information Complete"
"ecbd54ac-08ba-564e-8c7b-de80e4405151","","checkpoint-group","pass","Panel Checklist V2:a29de938-64be-457b-9b93-1f5bf84844fd","","FALSE","FALSE","Retaining Wall","Top Panel (Typical 1385x2000)","TP-25, 26, 27, 28, 29, 30 - 28/11","Prepour"
"e6a16a09-9960-5533-a0bb-f9f6e2f87f4a","","checkpoint-status","pass","Panel Checklist V2:a29de938-64be-457b-9b93-1f5bf84844fd:28a8a1dc-45ee-4748-9c59-5c3dcc5b578d","","TRUE","TRUE","Retaining Wall","Top Panel (Typical 1385x2000)","TP-25, 26, 27, 28, 29, 30 - 28/11","Prepour","Length/Width/Thickness/Cutouts"
"dada2c94-a6b6-5eff-afc0-0c6f2c4820e6","","checkpoint-status","pass","Panel Checklist V2:a29de938-64be-457b-9b93-1f5bf84844fd:2c79e9c3-a653-4d5c-b152-6874f7bc9a52","","TRUE","TRUE","Retaining Wall","Top Panel (Typical 1385x2000)","TP-25, 26, 27, 28, 29, 30 - 28/11","Prepour","Square"
"73f8c917-5f37-5986-8a45-e225c2161478","","checkpoint-status","pass","Panel Checklist V2:a29de938-64be-457b-9b93-1f5bf84844fd:ee15a31b-43cd-4056-ba45-3eb0919d96cd","","TRUE","TRUE","Retaining Wall","Top Panel (Typical 1385x2000)","TP-25, 26, 27, 28, 29, 30 - 28/11","Prepour","Edge Details & Rebates"
"52be3532-a13c-5ab6-8cc9-2e39ed8d35ba","","checkpoint-status","not-applicable","Panel Checklist V2:a29de938-64be-457b-9b93-1f5bf84844fd:77c422cf-c054-4172-ad04-3d03bdd83d29","","TRUE","TRUE","Retaining Wall","Top Panel (Typical 1385x2000)","TP-25, 26, 27, 28, 29, 30 - 28/11","Prepour","Cast in items (Inserts, Weldplates)"
"3f98cada-db21-5398-8582-0da75d3ff4ca","","checkpoint-status","pass","Panel Checklist V2:a29de938-64be-457b-9b93-1f5bf84844fd:89398b3c-6838-4f40-81f3-7fd9be775d98","","TRUE","TRUE","Retaining Wall","Top Panel (Typical 1385x2000)","TP-25, 26, 27, 28, 29, 30 - 28/11","Prepour","Main Reinforcing"
"13817cb1-a693-5428-b5d5-e11e78fa9f09","","checkpoint-status","not-applicable","Panel Checklist V2:a29de938-64be-457b-9b93-1f5bf84844fd:3bd20473-bc8e-4c36-9bb6-2b31562cab6a","","TRUE","TRUE","Retaining Wall","Top Panel (Typical 1385x2000)","TP-25, 26, 27, 28, 29, 30 - 28/11","Prepour","Starters"
"f2f6bfc2-b479-528d-9d20-953335d406cb","","checkpoint-status","not-applicable","Panel Checklist V2:a29de938-64be-457b-9b93-1f5bf84844fd:36de0294-ef77-4245-84b1-f113b4936977","","TRUE","TRUE","Retaining Wall","Top Panel (Typical 1385x2000)","TP-25, 26, 27, 28, 29, 30 - 28/11","Prepour","Stirrups"
"25c91df8-e13f-5de4-bfa5-cd404a65de01","","checkpoint-status","pass","Panel Checklist V2:a29de938-64be-457b-9b93-1f5bf84844fd:1fbdf7e7-8a2a-4c05-85df-4ef77992bad3","","TRUE","TRUE","Retaining Wall","Top Panel (Typical 1385x2000)","TP-25, 26, 27, 28, 29, 30 - 28/11","Prepour","Lifters"
"b98937a5-1b33-5a6b-8739-e13d730bc8a4","","checkpoint-status","pass","Panel Checklist V2:a29de938-64be-457b-9b93-1f5bf84844fd:61758461-5a81-411f-96e3-797aa6a42433","","TRUE","TRUE","Retaining Wall","Top Panel (Typical 1385x2000)","TP-25, 26, 27, 28, 29, 30 - 28/11","Prepour","Mould Cleaned & Oiled"
"fddbadde-1fa7-5505-909a-2987848d659b","","checkpoint-status","pass","Panel Checklist V2:a29de938-64be-457b-9b93-1f5bf84844fd:44d557d2-53df-4300-b8c9-3b4098d2c57f","","TRUE","TRUE","Retaining Wall","Top Panel (Typical 1385x2000)","TP-25, 26, 27, 28, 29, 30 - 28/11","Prepour","Tie wire Trimmed"
"05f386b9-4e4e-5f4a-a8fa-9da0e2b05cf2","","checkpoint-status","not-applicable","Panel Checklist V2:a29de938-64be-457b-9b93-1f5bf84844fd:35a9c520-5bb3-4637-848a-e47afe54d779","","TRUE","TRUE","Retaining Wall","Top Panel (Typical 1385x2000)","TP-25, 26, 27, 28, 29, 30 - 28/11","Prepour","Rugasol"
"e1c202d7-ac6e-55a9-812c-2ff05f41d7e8","","checkpoint-status","pass","Panel Checklist V2:a29de938-64be-457b-9b93-1f5bf84844fd:3fdaeaad-e45c-435f-b06c-b8b4ea6ffd88","","TRUE","TRUE","Retaining Wall","Top Panel (Typical 1385x2000)","TP-25, 26, 27, 28, 29, 30 - 28/11","Prepour","Drawings & General Photos"
"3787b5c7-b329-5dae-9f11-e7b35f2a62fd","","checkpoint-group","pass","Panel Checklist V2:26fa92a6-ae9a-4a61-b389-04796f6fe40f","","FALSE","FALSE","Retaining Wall","Top Panel (Typical 1385x2000)","TP-25, 26, 27, 28, 29, 30 - 28/11","Concrete"
"89cae3d4-ef36-5e95-ab4d-4391403cd9d9","","checkpoint-status","not-applicable","Panel Checklist V2:26fa92a6-ae9a-4a61-b389-04796f6fe40f:5e704cf8-1cf7-4a38-978f-891086c8c405","","TRUE","TRUE","Retaining Wall","Top Panel (Typical 1385x2000)","TP-25, 26, 27, 28, 29, 30 - 28/11","Concrete","Concrete results obtained"
